,taxa326977,taxa469873,taxa357591,taxa190872,taxa263681,taxa361480,taxa347862,taxa517293,taxa2000,taxa322235,taxa158660,taxa331820,taxa244304,taxa361496,taxa127309,taxa248140,taxa348374,taxa470812,taxa268540,taxa291090,taxa541301,taxa171772,taxa259569,taxa104780,taxa138006,taxa181095,taxa278234,taxa177339,taxa193066,taxa405524,taxa346780,taxa549871,taxa544358,taxa302160,taxa192573,taxa175497,taxa302974,taxa194648,taxa195173,taxa287978,taxa199487,taxa190108,taxa191306,taxa299892,taxa174348,taxa192127,taxa183200,taxa182980,taxa181843,taxa194053,taxa109014,taxa518438,taxa193343,taxa357795,taxa352304,taxa179460,taxa469991,taxa175537,taxa288134,taxa190464,taxa178915,taxa366612,taxa261912,taxa185281,taxa511008,taxa470973,taxa162162,taxa181028,taxa204044,taxa470172,taxa328422,taxa21698,taxa213747,taxa262724,taxa82283,taxa316732,taxa293896,taxa196731,taxa167602,taxa470114,taxa170206,taxa365676,taxa223059,taxa187524,taxa191541,taxa212619,taxa357470,taxa326792,taxa325407,taxa188646,taxa171551,taxa290260,taxa367433,taxa310301,taxa193761,taxa327476,taxa189047,taxa180658,taxa269833,taxa367055,taxa203708,taxa181892,taxa589024,condition
0,0.027259898797036622,0.002842462156608761,0.010514820928923634,0.0,0.041868080671526614,0.012811950459560574,0.0034578127987547566,0.009640942227057662,0.002074956979315061,0.03309428464477974,0.07107232591770726,0.17717251092685002,0.04352023655317465,0.02107542286842268,0.009842917273713891,0.008181335889888595,0.016164736234054063,0.0012374337858472074,0.003413378288490382,0.01831375073047639,0.0019362674472777803,0.002095154483980682,0.02223072013529634,0.0013505398119746978,0.0034955148074639225,0.001715441396266959,0.001124327759719717,0.0026970401230162733,0.0028882431671841727,0.002291743529392761,0.0012307012842920006,0.004742374095488413,0.0014690318393463578,0.0028545806594081377,0.03477067753202654,0.0018123894186619506,0.0011956922762049185,0.0038227143830470278,0.003137345724726858,0.0077504557903552915,0.005826306845876888,0.0017275598990663357,0.0,0.0017975779152404993,0.001172801770917213,0.003035011701087707,0.002811492649454801,0.0010772002488332586,0.001902604939501746,0.004246861981025115,0.0019901274597194465,0.006638246533434949,0.002693000622083141,0.009895430785844516,0.002873431663762711,0.0019106839413679897,0.0012859077970447034,0.002314634034680467,0.004004491925037635,0.004038154432813679,0.001105476755365134,0.0017652619077755025,0.0024735210713833678,0.0011122092569203408,0.0012078107790042952,0.005715893820371473,0.0017517969046650884,0.0,0.0,0.006033667893777284,0.002609517602798563,0.0,0.001187613274338664,0.0015552078592530204,0.0015740588636075933,0.019868958589729417,0.0030323187004656226,0.014543549859560011,0.00117953427247242,0.001662927884136341,0.0016386908785375879,0.00511939418258006,0.008820923537633345,0.007225320669049071,0.0057535958290806394,0.0033460532729383025,0.007831245809017786,0.002489679075115866,0.02173790102145509,0.0013047588013992868,0.041820953160640134,0.013268414065003634,0.007517511236545093,0.0018473984267490327,0.01213870030403978,0.00646320149299954,0.06046863596825488,0.02967148085411209,0.004330345000309693,0.00182854742239446,0.0025677760931562747,0.001159336767806789,0.0038590698914451466,Control
1,0.027676252650639742,0.0027342688999547325,0.01067975506897622,0.0011102904386362039,0.0413590336184508,0.012881275166186168,0.0034452359962831463,0.009597102761430509,0.002042362583688739,0.03296466607895923,0.07056300779109383,0.17595959114626808,0.043865526196659566,0.020944938171594662,0.00966953372566772,0.008052226537371044,0.016207381287079138,0.0011912987539015073,0.003383288461080264,0.01816778251649953,0.0021043101188916113,0.002139572562007095,0.022134330847489874,0.0014467132067379855,0.0035176669605203555,0.0017250005956493785,0.0011484119987610452,0.002631340687617641,0.0029096280765290336,0.0022558433203878807,0.0012256081580138644,0.004566009863953677,0.0014476662457411115,0.002946796597650759,0.03502990159872288,0.00176788735078983,0.0012284672750232327,0.0038302637535441173,0.0029849181577756108,0.007633842415000833,0.0057792285149269726,0.0016497105144028016,0.0010502489814395637,0.0017936194038741032,0.0012160777679826546,0.003021133639894209,0.0027504705630077954,0.001062638488480142,0.0018717686021300375,0.004135236234542898,0.0018955945772080687,0.006521645898358386,0.0026380119606394924,0.009793428796073473,0.0028171832932262783,0.002098591884872885,0.0012065473779514439,0.00227776321745967,0.0039017416787781975,0.0040513688022682254,0.0010950418145862573,0.0018031497939053132,0.0025436610993304853,0.0011846274808796546,0.0011674727788234765,0.00585451859617355,0.0017907602868647348,0.0,0.0010998070096018676,0.006178551857234752,0.002571299230421,0.0,0.0011989230659264758,0.0015896690572061605,0.001603011603249866,0.01994710633532677,0.003021133639894209,0.014377546401086443,0.001162707583807866,0.0016621000214433802,0.0016964094255557374,0.005210264230063608,0.008908055562173875,0.007188773200543235,0.0057372947987896356,0.003396631007123969,0.0077463010173691345,0.0024111886778966462,0.02132901288985253,0.001326630292344715,0.042128136093969634,0.013172905101141276,0.00736032022110505,0.0018021967549021977,0.012160777679826543,0.006484477377236661,0.06080007624312025,0.02917347692454313,0.004263896499964263,0.0018050558719115558,0.0025436610993304853,0.00110647828262372,0.003695885254104024,Control
2,0.02746190799737785,0.0027865393313501164,0.010775548590590933,0.0010988748239110404,0.041964465396900026,0.012720248188301066,0.0034988652598146558,0.009548156221544321,0.0021060937241595074,0.033299991830667716,0.07011379282174719,0.17702943151409617,0.043431956435540986,0.020950352377176035,0.00998152933886191,0.008342681573373558,0.01622110596819543,0.0012014896080115229,0.0034022280359530324,0.018316240831917005,0.0020343630012931452,0.002042333081611626,0.022094058902878584,0.001428636897088329,0.0034161756765103833,0.001774339130902588,0.0011686130266977718,0.0026371003253785326,0.0028921428955700295,0.0022814354911661625,0.0012373549694447037,0.00471928380858258,0.001428636897088329,0.0028881578554107896,0.03496872739735036,0.001772346610822968,0.0011965083078124728,0.003975077558844098,0.0030296267810638825,0.00768315742701897,0.005857012774046231,0.001650802885966085,0.0,0.0017583989702656178,0.001176583107016262,0.0030017314999491915,0.002792516891588977,0.0,0.0019297556971130322,0.004196247287682045,0.0018540399340874298,0.006654020805894672,0.0026102013043036412,0.009830097812810707,0.0028273859929823482,0.0019446995977101928,0.0012393474895243243,0.0023481849138334643,0.003914305696415657,0.004199236067801475,0.0010560356421991889,0.0018749613949234612,0.0024288819770581266,0.0011616392064191018,0.001141714005622891,0.005741446609428207,0.0017922718116191788,0.0,0.0,0.0061578833060690185,0.0025962536637463016,0.0,0.0011427102656627014,0.0015551619221442726,0.0015641282625025628,0.01995209981728593,0.0030007352399093815,0.014271425070286189,0.0011456990457821314,0.0016627580064438052,0.0016777019070409655,0.005256267970040462,0.008902579715747082,0.007163109686237867,0.005663738326322985,0.0033763252749179624,0.007643307025426547,0.0024826800192078984,0.021536153280584665,0.0013439547937044369,0.041946532716183406,0.013043036441199736,0.007512796960211365,0.0018540399340874298,0.012374545954486879,0.006545428461555318,0.06120324302568159,0.029824040551768655,0.004358637674171158,0.0018261446529727397,0.0025733396828306505,0.0011227850648664907,0.0038196609926336536,Control
3,0.02737875159741432,0.002740728793161207,0.010800382138736232,0.001127805555900198,0.04201913175101425,0.013096936686559386,0.0034491743073735387,0.009471581533269643,0.002028561148401348,0.03337138177893025,0.07084331071105099,0.17650591198401958,0.04371270115013839,0.02121986625144236,0.009954217794265438,0.008449236342882669,0.016371170858199238,0.0011426940780902954,0.003398305189890692,0.01837739922331547,0.002098040918621819,0.0021563542971997198,0.021999032246057617,0.0014144096080596562,0.003296566954924997,0.0017704934304395856,0.00119604461593816,0.002694822516408396,0.0028337820568493377,0.002256851821982905,0.001260561545428606,0.004600553356741397,0.0014466680728048686,0.0028982989863397834,0.03498554572637379,0.0017903447933597183,0.0012407101825084726,0.00390947778508418,0.0029950743805754413,0.007758160771225452,0.005775505899576915,0.0016997729500366054,0.0,0.0018275660988349774,0.001230784501048401,0.0030136850333130657,0.002848670579039446,0.001057085075497218,0.0018945644486904308,0.004141490589213264,0.0018610652737626988,0.006699834985545724,0.0025595851065149697,0.009802851151999404,0.002789116490279035,0.001965284929093411,0.001253117284333552,0.0022605739525304322,0.00396779116366208,0.004121639226293132,0.0,0.0018027518951848087,0.0025062345686671047,0.0011972853261206693,0.0012183773992233116,0.005703544708991426,0.0018312882293824934,0.0,0.0,0.006304048437325529,0.0025285673519522553,0.0,0.0011389719475427785,0.001573220511420742,0.0015136664226603324,0.02004119157805925,0.003012444323130557,0.014512587004801581,0.001230784501048401,0.0016786808769339526,0.0016799215871164616,0.005125373763942485,0.008615491507338797,0.00720232260946166,0.005698581868261389,0.0034131937120807985,0.0077196987555676845,0.002534770902864801,0.021491581781411636,0.0013436891276566762,0.041950892690976266,0.013041104728346482,0.007503815183811216,0.001842454621025075,0.011944316927009048,0.006544746212732165,0.06078363255127237,0.02946066328366358,0.004268043027829127,0.0018039926053673172,0.0025906028610776827,0.001129046266082707,0.003687390662415168,Control
4,0.027289436177002677,0.0028217543825972647,0.010786012160417646,0.001089350756546898,0.041505703495040285,0.013021340717243915,0.0035866993631856986,0.009480710813365906,0.0020222573075280386,0.032907030871336666,0.07082411544238676,0.1774701148377252,0.04358266828549632,0.021127645994596437,0.009885738143112848,0.008213800682403866,0.016113753173273997,0.0011661331887264199,0.003451370326469306,0.01828573622355205,0.0021163157869479453,0.002189259097518489,0.022088386177242663,0.0014079978500919036,0.0034254562556087173,0.0017160873592122156,0.0012064439656206704,0.0026547525926068146,0.002887019449949849,0.00222765031360825,0.0012179613304475981,0.004756671673521098,0.0014684640154332632,0.002901416155983511,0.03500799017184867,0.001734323186854846,0.0011805298947600814,0.0038765530446633807,0.0031000906992480087,0.0076254552958283164,0.005721250977776285,0.0016901732883516263,0.0,0.0017755937441513412,0.0012170015500453533,0.0030530614595380545,0.0027430523896132533,0.0,0.0018341403486882223,0.004254706523147502,0.001904204318052031,0.006561058829739753,0.00260964291370135,0.009743690643580742,0.002805438115759114,0.0019896247738517463,0.001214122208838619,0.002299633843776548,0.003981169108507972,0.0040320374698269035,0.001102787682178315,0.0017880708893805134,0.0025127050930747077,0.0011114257057985182,0.0011786103339555926,0.005681899981284281,0.0017755937441513412,0.0010989485605693461,0.0,0.006204020520104997,0.00252518223830388,0.0,0.0011296615334411484,0.0015932354677249843,0.0015932354677249843,0.01985113805961199,0.0030319462906886903,0.014389987570843824,0.0011555756043017376,0.0017170471396144604,0.0015980343697362084,0.005236561874643085,0.008908681693628502,0.007155162898728766,0.005753883511452579,0.0033957030631391483,0.007822210278288326,0.002473354096582702,0.021519236398711984,0.0013916815832537518,0.04179555717651803,0.01315666975396034,0.007471890431469283,0.0018581348587443224,0.012082675483849241,0.0064420460598615,0.06067539746905907,0.029352004261424983,0.004318052029695606,0.0018264621054702643,0.0026134820353103183,0.0011047072429828044,0.0037575402747851284,Control
5,0.027332780376327713,0.002818290982531521,0.01072673204087557,0.0011023718052331057,0.0415953797701631,0.012963914801368935,0.0034346348330474446,0.00955221109161656,0.0020610046181045133,0.033198673574341316,0.07069889030142128,0.17678330032556586,0.043547881024383665,0.020989807954638857,0.009848078511691798,0.008285965649177312,0.016178746428197856,0.0011655722182170466,0.003356333436430173,0.01839132017832588,0.0020431071560205673,0.0021325944664402977,0.022115110883167036,0.0014317969667157525,0.0034760227141165667,0.001765696493719391,0.0011527084173442107,0.0026471465013537744,0.002881491395515461,0.002234386282042755,0.0011901812285824696,0.0045554633960546145,0.0014743034391651322,0.002905541110190756,0.034783717560150834,0.001756188466987289,0.0012203831958491325,0.0039061210998214127,0.0030436871456512244,0.007785955302207037,0.0057081718133988255,0.0016834800272712567,0.0010537130801923774,0.0017159191772984153,0.0011991299596244426,0.0030425685542709766,0.0028445778799673213,0.0,0.0019016053464193643,0.004135432332771991,0.0019295701309255317,0.006609197170187531,0.002599606367693294,0.009792708238369594,0.0027819367626734995,0.001915587738672448,0.0012293319268911055,0.0023490418985180387,0.0039592541903831335,0.0041248057146596505,0.0010923044828108845,0.0018339305679144424,0.002471527654655047,0.0011890626372022214,0.0012248575613701136,0.005694189421145743,0.0017293422738613696,0.0011034903966133534,0.0,0.006143303860314783,0.002479917090006901,0.0,0.0011672501052874128,0.0016141273616959676,0.0015665872280354774,0.01986003066058969,0.0030917865750018335,0.01448128400867351,0.0011789953147800006,0.0016717348177786688,0.0017041739678058173,0.005136012322402649,0.008786535291837694,0.0071545104680577915,0.005759627016890169,0.0033999585002597904,0.007689756443505829,0.002496136665020469,0.02123030510139191,0.0013848161287453914,0.04171562834353952,0.013095349288547935,0.007437514087260196,0.0018400828205057903,0.012060092966129646,0.006436934097629538,0.06062373773953942,0.029717617199013602,0.004269663298401586,0.0017914240954650623,0.002583386792679715,0.00112642151990841,0.0038574623747806847,Control
6,0.02829225270389456,0.002924383790558422,0.010699531170217666,0.0,0.04169567841062057,0.012683934456668046,0.003597456250290112,0.009550666109641176,0.0020772408671030015,0.033642018289003345,0.06887388014668334,0.1763565891472871,0.04437636355196584,0.02087685094926423,0.009910411734670187,0.008599080907951535,0.01636262359002921,0.0010676321775054507,0.002970802580884742,0.018068514134521672,0.002239706633245142,0.0021004502622661617,0.02213015828807497,0.001647867056584501,0.003562642157545372,0.001497005988023951,0.0011836791533212608,0.002611056955855732,0.002924383790558422,0.0022861254235714613,0.001218493246066011,0.004583855544724503,0.0014041684073713009,0.003144873044608452,0.03533630413591422,0.001937984496124031,0.0011372603629949411,0.004084853548716523,0.002843150907487352,0.007740333286914535,0.0059300004641879055,0.001798728125145061,0.001102446270250201,0.0018799610082161212,0.0011952838509028407,0.0028663603026505124,0.002587847560692572,0.001264912036392331,0.0020076126816135215,0.003992015968063873,0.001555029475931861,0.006997632641693356,0.0024369864921320117,0.009585480202385928,0.002703894536508382,0.0019263797985424513,0.0011488650605765208,0.0019147751009608712,0.0037367126212690927,0.003992015968063873,0.001102446270250201,0.0021584737501740715,0.0023789630042241115,0.0,0.001056027479923871,0.005941605161769484,0.001763914032400311,0.0,0.0,0.005964814556932645,0.002518219375203081,0.0010792368750870307,0.0011952838509028407,0.001705890544492411,0.001705890544492411,0.021491899921088076,0.0031680824397716223,0.01497005988023951,0.001218493246066011,0.001647867056584501,0.0016362623590029212,0.005082857540732484,0.008749941976512085,0.006846771573132804,0.005976419254514223,0.003376966996240072,0.007635891008680315,0.0023789630042241115,0.021364248247690693,0.001647867056584501,0.04115025762428629,0.01325256463816557,0.007322564173977624,0.0016826811493292513,0.012521468690525929,0.006254931996472175,0.06072738244441348,0.029325070788655285,0.004108062943879683,0.0016826811493292513,0.0027271039316715414,0.0011256556654133608,0.003493013972055882,Control
7,0.027726191069386844,0.002828103810263861,0.010663298080794921,0.0011285480919052955,0.042031009484921535,0.0129823432052113,0.0035566772204318423,0.009525322976188714,0.0020146872857879678,0.0331857781392962,0.07107294218413114,0.17786214205969422,0.043364258424045884,0.02099261056875864,0.00976369172591095,0.008356373401279654,0.01628045093441895,0.001147402117307056,0.003419312178219023,0.01842576968191917,0.002073942794193502,0.0021278114381985203,0.022360874126486303,0.0014854278584385929,0.003443553068021279,0.0018140265868692496,0.001226858367214462,0.0026328299757456385,0.0027284468188545625,0.002166866205102173,0.0012578328375173556,0.0045976887658289636,0.0014625336847364585,0.0028685052932676354,0.03458636288342692,0.0017601579428642214,0.0011770298715098185,0.003827367156557096,0.003024724360882204,0.007705909524918956,0.005696609103531495,0.001692822137857938,0.0,0.0017776652521658606,0.00114201525290655,0.0030772462887871115,0.0027109395095529336,0.0,0.0018369207605713849,0.0042960243594008145,0.0019056032816777886,0.0066406570897195715,0.002574921183440236,0.00953070984058922,0.0028550381322663804,0.001981019383284831,0.0012659131341181149,0.002301537815114729,0.0039579986182692786,0.004138458575686124,0.001069292583499761,0.001795172561467489,0.0025493335775378483,0.0011352816724059227,0.0012228182189140875,0.0056912222391309894,0.0017709316716652329,0.0,0.0,0.00623529554358175,0.002519705823335086,0.0,0.0011931904647113256,0.00153794978634349,0.0015891249981482653,0.020039135569869655,0.0030233776447820826,0.014409862271344448,0.001082759744501026,0.0015770045532471325,0.0016174060362509064,0.005206404443085754,0.008942194904834309,0.007175303381469461,0.0057962660949407935,0.0033250420512102308,0.007859435160333285,0.0024698773276304424,0.021323902729389468,0.0013951978797301756,0.041540804824475794,0.013082000196620524,0.007536223296303135,0.0018221068834699985,0.012070616405426195,0.006380740882395329,0.06058202376415234,0.029727411194173606,0.004300064507701199,0.0019029098494775464,0.0026234029630447684,0.0010935334733020276,0.0037479109066496795,Control
8,0.027338591087175564,0.0028075291342379285,0.010821905834915714,0.0010815182364529265,0.0414886147633963,0.012936917519346745,0.0034472193167225168,0.009703888759221953,0.0020842758198071536,0.03287873068563074,0.07115832908313952,0.17787997452765225,0.043356779035066774,0.02102909437735383,0.00978072842078167,0.008198791888421129,0.01622469453833286,0.0011756468218635714,0.0033646166805458284,0.018455926210872962,0.002042014005949307,0.0020890782986546295,0.022098126168803335,0.0014263362177021279,0.0035096515417397845,0.0017327343681714713,0.001185251779558533,0.0026586522899659936,0.002945840525045403,0.002265809520241973,0.001136266495314216,0.004620945147047105,0.001480123980793931,0.0028276995453973487,0.03492170518734953,0.00176731221587334,0.0012265530976468824,0.003846785556833018,0.00301211473314066,0.007752161355605303,0.0057533696592833306,0.001674144126232193,0.0,0.0017797986608767936,0.0012563284665012646,0.002944880029275916,0.002773911782305556,0.0,0.001884492699751908,0.004157986186149849,0.0019574903782336238,0.006786863107261449,0.0026125484930301576,0.00984892362041591,0.0028296205369363436,0.0018768087335959299,0.0012678544157352213,0.0022907824102488695,0.00395916356186409,0.004091711978054593,0.0,0.0018460728689720502,0.0024607901614497325,0.001218869131490915,0.001192935745714511,0.005659241073872687,0.001790364114341263,0.001083439227991921,0.0,0.006199039696329658,0.0025203408991585075,0.0,0.001208303678026445,0.0016606971854592422,0.0015358327354247179,0.019814067228940933,0.002912223173113031,0.014432409432452645,0.0011756468218635714,0.0016193958673709034,0.0017384973427884546,0.005166506744121048,0.008882664876302557,0.007297846856633521,0.005730317760815419,0.003468350223651445,0.007841487462168471,0.002509775445694049,0.021539117630956346,0.0013677459757628493,0.041941968766598586,0.012927312561651775,0.0074928274978412835,0.0017874826270327718,0.012031170008711668,0.006555383626812815,0.060748475933337785,0.029516034996623867,0.004294376585418329,0.0017740356862598204,0.002576049653789295,0.0011516344276261616,0.0038256546499040897,Control
9,0.027318801401324873,0.0028219904263315386,0.01066982712011925,0.0011549501316489247,0.041694688767862656,0.01293906786403451,0.0034719932834869635,0.009609932351350988,0.002057151899568784,0.03303421113938965,0.07060470595475139,0.17695956905305119,0.04357546626578571,0.021081411346862998,0.009791801282642993,0.008322564055226618,0.01632040140835787,0.0011544006786843048,0.0034225425166703968,0.018502279130897248,0.0020489101050993655,0.0022258339597097158,0.022142405021560514,0.0014609954329469614,0.0034653998479114165,0.0017818759642899535,0.0011703348146585222,0.0026066048641972053,0.0029066061828843144,0.0022675923850214727,0.0012071481632886343,0.004663207310801359,0.0014044017775902272,0.002886825876157692,0.035069934373337906,0.0017302273856148855,0.0012219833933336014,0.0038785884773119834,0.0030456177829353112,0.007730803212321807,0.005702222866913694,0.001691216225126261,0.0,0.0017626451105279618,0.0011939612921375493,0.003072540978202102,0.0028269355030131945,0.0,0.0018445136022575946,0.004231337280603431,0.0019763823137684136,0.006594534481470242,0.002586275104505953,0.009735207627286272,0.0027604516942931596,0.0020060527738583476,0.001218137222581197,0.002304405733651574,0.004014852812539836,0.004145622618121394,0.0010763783577070662,0.001869788438630503,0.0024741866997217564,0.0011890162154558936,0.0012109943340410283,0.0057714539404568835,0.0018280300133187355,0.0,0.0,0.006181345852069676,0.0025241869195029424,0.0,0.0011560490375781866,0.001583523444059089,0.001563743137332467,0.01985393342388318,0.0030615519189095292,0.014472591088312456,0.0011785766091279516,0.0016450621760974791,0.0016824249776922111,0.005250023077024513,0.008942896452292095,0.007111569721185586,0.005754970351518024,0.003384080809146414,0.007811572798122189,0.002516494577998144,0.021357786188071146,0.0013626433522784696,0.04174249117578537,0.013173684279930846,0.007537395768772608,0.0018560521145147874,0.012073129991780174,0.006474204282216626,0.06082389373140103,0.02957815199187684,0.0043687005217605355,0.001842865243363702,0.0026285829827823407,0.0011439610723563629,0.003851665282045192,Control
