"","taxon","mean.difference (Treat - Control)","se (Treat - Control)","W","p.val","q.val","diff.abn"
"1","taxa326977",1.04113972685551,0.178432102088808,5.8349350518626,5.3811524054062e-09,5.32734088135214e-07,TRUE
"2","taxa469873",3.1418965487853,0.170262213366879,18.4532814806958,4.90727795033649e-76,4.85820517083312e-74,TRUE
"3","taxa357591",7.03687835454872,0.175015778393885,40.2071082911835,0,0,TRUE
"4","taxa190872",-2.58011175358733,1.99420962386118,-1.29380167597012,0.195733933647459,1,FALSE
"5","taxa263681",-5.56027862670618,0.175054511632743,-31.7631266674887,2.09198114923868e-221,2.07106133774629e-219,TRUE
"6","taxa361480",-4.84185870170577,0.178617988945123,-27.1073408132107,8.06771149409823e-162,7.98703437915725e-160,TRUE
"7","taxa347862",1.01571650606044,0.178167906714188,5.70089487378795,1.19180120084008e-08,1.17988318883168e-06,TRUE
"8","taxa517293",0.0828724495481943,0.17529532807572,0.472759031617756,0.636385105643867,1,FALSE
"9","taxa2000",0.951447196838005,0.206150666078046,4.61530013430953,3.9252763555899e-06,0.0003886023592034,TRUE
"10","taxa322235",0.989038119434543,0.174249907548151,5.67597500251896,1.37900917033225e-08,1.36521907862893e-06,TRUE
"11","taxa158660",1.07557326152577,0.18206033054018,5.90778484436727,3.46738459436934e-09,3.43271074842565e-07,TRUE
"12","taxa331820",-2.6976020490608,0.175875739606986,-15.3381134606108,4.25378467047909e-53,4.2112468237743e-51,TRUE
"13","taxa244304",1.01549872965193,0.177572967892435,5.71876869381982,1.07298739717279e-08,1.06225752320106e-06,TRUE
"14","taxa361496",-5.53842535162836,0.180939445066712,-30.6092756589717,9.21186241487562e-206,9.11974379072686e-204,TRUE
"15","taxa127309",1.25670321336142,0.174247668642893,7.21216658535003,5.50685449741016e-13,5.45178595243605e-11,TRUE
"16","taxa248140",-1.22205659379608,0.173583299399998,-7.04017378411517,1.92000214054816e-12,1.90080211914268e-10,TRUE
"17","taxa348374",1.03416313397329,0.180801152070066,5.71989239079913,1.06591539058159e-08,1.05525623667577e-06,TRUE
"18","taxa470812",1.03055634611953,0.177804944586374,5.79599374200138,6.79177961680535e-09,6.7238618206373e-07,TRUE
"19","taxa268540",-3.02250033503653,0.179122487528341,-16.8739301063933,6.9981397125473e-64,6.92815831542183e-62,TRUE
"20","taxa291090",6.99055751801766,0.176074377141433,39.702298718924,0,0,TRUE
"21","taxa541301",4.80555835193007,0.180737983708001,26.5885358093509,9.21170736298882e-156,9.11959028935893e-154,TRUE
"22","taxa171772",-2.47642142262858,0.171505323364961,-14.4393268619353,2.92686617763825e-47,2.89759751586187e-45,TRUE
"23","taxa259569",1.01484997230279,0.178301270556174,5.69177083896921,1.25728524989394e-08,1.244712397395e-06,TRUE
"24","taxa104780",-4.80687737101549,0.186024389966132,-25.8400383513723,3.14876105336523e-147,3.11727344283158e-145,TRUE
"25","taxa138006",1.00228248771496,0.178463535552151,5.61617522937657,1.95230677076488e-08,1.93278370305723e-06,TRUE
"26","taxa181095",-2.70890880894728,0.175242177506836,-15.458086902861,6.65457111042531e-54,6.58802539932105e-52,TRUE
"27","taxa278234",1.02298551957105,0.170929563796327,5.98483665932711,2.16607123443904e-09,2.14441052209465e-07,TRUE
"28","taxa177339",7.20200396910396,0.205740928322183,35.005207898284,1.87463185448449e-268,1.85588553593965e-266,TRUE
"29","taxa193066",1.01386190616029,0.183253658014892,5.53256026178695,3.15589963690919e-08,3.12434064054009e-06,TRUE
"30","taxa405524",1.01609103824932,0.17339927804795,5.85983430662464,4.63329239340559e-09,4.58695946947154e-07,TRUE
"31","taxa346780",-2.78300829052138,1.71407092354485,-1.62362493423894,0.10445588057657,1,FALSE
"32","taxa549871",1.02675954522278,0.177411845327796,5.78743512489646,7.14692754199357e-09,7.07545826657363e-07,TRUE
"33","taxa544358",1.03892881500364,0.178147812795156,5.8318359271593,5.48208110118557e-09,5.42726029017371e-07,TRUE
"34","taxa302160",6.72074240518181,0.167822291077152,40.0467802104557,0,0,TRUE
"35","taxa192573",7.89394221130144,0.175700580740871,44.9283785973575,0,0,TRUE
"36","taxa175497",-2.40663667246946,0.181549555914031,-13.2560868042501,4.16045684515603e-40,4.11885227670447e-38,TRUE
"37","taxa302974",-3.47198243227139,0.185834668391316,-18.6831793137778,6.78546656453077e-78,6.71761189888547e-76,TRUE
"38","taxa194648",-2.50477421852306,0.177648068364421,-14.0996422960528,3.81699522814606e-45,3.7788252758646e-43,TRUE
"39","taxa195173",-0.596792061615869,0.169181638055372,-3.52752265834276,0.00041946785820159,0.0415273179619574,TRUE
"40","taxa287978",-5.24735469478449,0.174167578731992,-30.1281945410694,2.07099447368723e-199,2.05028452895036e-197,TRUE
"41","taxa199487",-5.37881244409654,0.172682786437723,-31.1485154661688,5.31233223486926e-213,5.25920891252056e-211,TRUE
"42","taxa190108",0.991361953101164,0.202526675521534,4.89496976409785,9.83208440564191e-07,9.73376356158549e-05,TRUE
"43","taxa191306",0,0,Inf,0,0,TRUE
"44","taxa299892",3.59918425478436,0.168564758614597,21.3519378805238,3.74100155731522e-101,3.70359154174207e-99,TRUE
"45","taxa174348",1.04282326923691,0.161251357615783,6.46706660121064,9.99236166846074e-11,9.89243805177613e-09,TRUE
"46","taxa192127",1.51954050241389,0.185984895644158,8.17023606756324,3.0778659385881e-16,3.04708727920222e-14,TRUE
"47","taxa183200",4.47105405519923,0.178007268055451,25.1172556269245,3.22243572785149e-139,3.19021137057297e-137,TRUE
"48","taxa182980",-0.448826936089477,2.66221660258912,-0.168591442053578,0.866118012456909,1,FALSE
"49","taxa181843",4.21174471080967,0.167117381067174,25.2023139898102,3.77840652035848e-140,3.7406224551549e-138,TRUE
