taxa326977,taxa469873,taxa357591,taxa190872,taxa263681,taxa361480,taxa347862,taxa517293,taxa2000,taxa322235,taxa158660,taxa331820,taxa244304,taxa361496,taxa127309,taxa248140,taxa348374,taxa470812,taxa268540,taxa291090,taxa541301,taxa171772,taxa259569,taxa104780,taxa138006,taxa181095,taxa278234,taxa177339,taxa510994,taxa193066,taxa405524,taxa346780,taxa549871,taxa544358,taxa302160,taxa192573,taxa175497,taxa263461,taxa302974,taxa194648,taxa195173,taxa287978,taxa199487,taxa190108,taxa191306,taxa299892,taxa174348,taxa192127,taxa183200,taxa182980,taxa181843,taxa194053,taxa109014,taxa518438,taxa193343,taxa357795,taxa352304,taxa179460,taxa469991,taxa175537,taxa288134,taxa190464,taxa178915,taxa366612,taxa261912,taxa185281,taxa511008,taxa470973,taxa162162,taxa181028,taxa204044,taxa470172,taxa328422,taxa213747,taxa262724,taxa82283,taxa316732,taxa293896,taxa196731,taxa167602,taxa470114,taxa170206,taxa365676,taxa223059,taxa187524,taxa191541,taxa212619,taxa357470,taxa326792,taxa325407,taxa188646,taxa171551,taxa290260,taxa367433,taxa310301,taxa193761,taxa327476,taxa189047,taxa180658,taxa269833,taxa367055,taxa203708,taxa181892,taxa589024,condition
4462665.122730723,452459.87944417214,1738075.1045242758,180394.10728518272,6786406.654585509,2114961.1583687235,566988.0184017943,1543917.9590810891,335474.0551011912,5400394.981513578,11468174.429420777,28906558.19695012,7114139.000722816,3465336.3933529695,1573410.18370537,1351726.961946195,2652456.9521462405,201775.9701377865,554576.707205743,3044457.77111063,341372.5000260488,349728.6303362616,3604441.3861641665,233725.88014742415,566988.0184017943,284722.8518935765,195263.103866591,434887.428938871,0.0,464871.1906402234,377008.9381137211,208657.4892167858,766920.7245005636,236797.98687911915,476422.31195139914,5710800.645684135,288532.2642408791,0.0,196491.9465592704,644036.4552327285,493626.10964889644,1259440.8757260502,939941.775629677,282388.05077748746,0.0,285828.81031698623,192068.1128656281,496329.5635727893,442383.36936420994,0.0,303769.9136300895,670825.2259331164,310282.7799012849,1068478.7212838335,421984.58066574804,1589385.1387101896,450493.73113588686,318761.79448076565,200547.12744510887,374551.25272836414,652392.5855429413,673774.4483955434,175724.50505300463,301680.8810525363,404535.0144297165,182728.90840127182,191330.8072500205,942890.9980921039,286197.46312479005,0.0,0.0,1003841.5956489507,409819.0380082326,182974.67693980772,266658.86431120365,268379.244080953,3231118.9761284823,496575.3321113252,2347335.3115542093,196614.83082853662,271574.23508191766,275998.0687755599,867685.8253001887,1445610.5436668207,1168506.5164678511,936255.2475516422,550398.6420506367,1258580.6858411746,407484.2368921435,3494459.96516945,225615.51837574726,6810123.318554189,2148262.795340307,1227368.0814471447,290129.75974136055,1971432.331863891,1066143.9201677444,9884687.735635448,4868183.211314586,702652.2516734861,292587.44512671756,422721.8862813556,181377.18143932626,623760.5508035345,Control
2845152.5197523483,297476.7384356444,1153784.7783611065,0.0,4564143.101141179,1311022.4829628032,393094.26150424505,973173.9014537525,220982.71998076487,3612217.538147115,7579282.328571039,19055509.930649005,4685258.630361402,2173705.0244261753,1045418.2522166948,849933.5383875571,1854979.94753084,123240.3630661955,395219.0953502138,2095086.172125327,223107.5538267336,220982.71998076487,2460557.593631979,167861.87383154267,397343.9291961825,186985.37844526256,133864.5322960404,276228.3999759558,114741.02768232049,346347.9168929291,259229.7292082047,133864.5322960404,565205.8030277252,144488.70152588416,297476.7384356444,3635590.7104527736,176361.20921541768,146613.53537185403,123240.3630661955,337848.5815090541,348472.7507388979,820185.8645439922,516334.62457044056,159362.53844766653,0.0,167861.87383154267,123240.3630661955,291102.2368977382,316600.24304936547,116865.86152828924,206108.88305898246,427091.6030397473,167861.87383154267,722443.507629423,297476.7384356444,1047543.0860626635,301726.40612758306,180610.87690735632,125365.19691216426,271978.73228401825,463213.7784212184,437715.7722695922,138114.1999879779,152988.0369097603,267729.0645920808,135989.36614200912,159362.53844766653,652323.9907124497,193359.87998316885,144488.70152588416,118990.69537425801,662948.1599422946,297476.7384356444,135989.36614200912,159362.53844766653,178486.04306138642,2007967.9844406059,305976.0738195206,1506507.1967919443,127490.030758133,138114.1999879779,155112.87075572903,543957.4645680365,988047.7383755351,733067.6768592678,635325.3199446985,350597.58458486776,832934.867619806,229482.05536463985,2396812.5782529055,174236.37536944894,4445152.405766927,1368392.9968039643,883930.8799230595,161487.37229363527,1253651.9691216424,609827.3137930725,6487117.731743023,3263744.7874082197,520584.29226237914,229482.05536463985,284727.7353598319,140239.03383394665,393094.26150424505,Control
23642925.598165747,2344629.530842418,9479737.09108473,0.0,35955134.45793275,11170591.650128227,2973514.5925474954,8345586.854474133,1829408.3918993394,28520518.312894166,61280617.97844403,153479482.27549127,37883272.8265378,18544642.3472717,8471695.732283065,7349990.45071939,13893547.814397436,1003063.3767829045,2888888.89822835,16116216.785779878,1772161.598683446,1897440.8128225799,19171038.417967368,1237028.5316652672,2927883.0907087363,1532388.798112507,1011360.0134808614,2260833.5001930594,0.0,2494798.655075423,1943901.9783311356,1042887.2329330966,3993171.2427263134,1258599.787079952,2557023.430310096,30387261.569934368,1491735.2782925274,0.0,1081881.425413492,3408258.355520402,2639989.797289657,6794945.45562612,5022783.8569426825,1431999.494067235,0.0,1524921.8250843463,1035420.259904936,2653264.416006394,2426766.2341521825,0.0,1572212.6542626987,3648031.1560913413,1592954.2460075868,5750398.895353439,2257514.8455138826,8534750.171187533,2402705.9877281166,1720722.4511561107,1068606.806696755,2018571.7086127398,3565064.7891117707,3556768.152413823,963239.5206327126,1588805.9276586128,2161273.8598175845,1033760.9325653428,1047035.5512820703,4965537.06372678,1547322.7441688275,919267.3461335467,0.0,5353819.661191131,2231795.271750215,983981.1123776004,1358159.4274554274,1356500.100115834,17313421.46129498,2569468.385357036,12670623.565118684,1021315.9775184026,1392175.637917052,1437807.1397558113,4486821.126254708,7595570.896978896,6266449.697966314,4963877.736387187,2963558.628509954,6891186.441322409,2178696.7968832953,18426000.44249092,1137468.891289792,36295296.56254899,11522369.046121536,6428234.113576453,1558938.0355459712,10530920.960715812,5591103.47075268,52899355.58616865,25675601.589164995,3706107.6129770316,1621162.8107806442,2328036.2574465037,948305.5745763917,3295424.096428199,Control
4144538.3702087775,428725.9729486579,1623689.5847496393,166133.6557472519,6284422.267516961,1950899.8402067418,519191.0865066323,1425715.2058039252,308855.01502504887,4997495.155183963,10719273.113946987,26703316.159573197,6697227.878866388,3184259.6182176243,1471041.4117687894,1286177.9188459737,2430945.5670164423,171378.01015641037,515257.8206997638,2757593.9273582716,312226.38571665017,311477.1922296273,3338780.7749160267,218202.60309532037,525371.9327745677,259595.54325331614,177933.45316785728,407373.9585685158,0.0,424980.0055135452,332267.3114945038,183927.001064037,692629.378752354,216329.61937776319,451576.37430284574,5245478.199388423,261093.9302273603,0.0,174374.78410450023,581748.7426730145,452138.26941811293,1152634.1797842039,879553.1537644808,260157.4383685833,0.0,262217.72045789455,187298.37175563988,466747.5424150524,420859.441334921,0.0,283195.13809452683,641122.3265195526,289563.282734218,991932.1768178645,384523.5572143264,1448191.0104146018,418424.5625020983,304172.55573115754,191980.83104952963,346501.98774793185,609656.2000646051,636252.5688539055,168568.53458007463,271395.3406739215,387894.9279059293,176060.46945030012,180742.92874419142,855204.365436249,272519.1309044542,160140.10785107216,0.0,924130.1662423237,378904.6060616581,181117.52548770283,249106.83443500078,231313.48911821414,2955942.9030474983,454011.2531356685,2183899.014670745,173438.29224572168,238992.72236019533,259782.84162507186,799202.152281312,1320266.2225054998,1067600.7190071435,880302.3472515037,522749.75556998927,1168929.1381269433,374409.44513952255,3192313.4482031106,195539.50011288666,6325627.909303202,1990981.6917624366,1099816.0389491124,282820.5413510154,1830654.2855396103,974138.8315010794,9166756.910464488,4524566.766500969,645430.1890699326,277576.1869418569,387333.03279066214,170066.92155412034,593548.5400936198,Control
4472408.277138372,464399.3208536153,1734486.2151426414,181440.98489843088,6796107.290647474,2103640.218985374,571023.8996334351,1571323.729463603,325697.76795348024,5410166.967482573,11546993.879422547,28857539.04456939,7118758.642064392,3442629.88729261,1599816.6841291331,1355386.5573128762,2644827.1566577363,193447.45007195763,546025.3639363169,3015593.9692551177,332776.206376679,349889.899273272,3623264.46781372,239770.9015250387,570396.696228847,280987.1252550518,194343.45493565395,428290.32484666834,0.0,471836.1612222923,370139.6091928005,192641.04569463132,755063.2986365849,234215.6713701243,475688.98213618394,5674578.002759249,291380.781673926,0.0,199361.0821723502,637328.2595469346,486261.8395277963,1266950.8772660857,943045.1190399963,277851.1082321165,0.0,280001.5199049873,197210.6704994811,483932.2268821873,461352.90431704983,0.0,308673.6755432572,682128.502731733,311630.4915934543,1076908.2456761734,424885.5063646231,1598651.8778063287,448181.6328207186,322024.14801232674,206529.12108191897,379995.66269345646,652649.9427161368,663043.5991350091,183053.79365308353,302222.4405246465,405531.801308791,188161.02137615145,196493.86660852304,939640.3005579511,292366.38702399057,176064.9557162564,0.0,1003615.0478258433,417269.4650232078,187802.61943067328,257690.99879895808,265575.8415994815,3232158.3448104295,478914.59964548936,2352908.7720655887,190490.63402176052,272385.47856357205,270503.86834980943,866974.306112209,1444987.043682473,1157638.2838951787,923512.2130114244,557225.4247325173,1279046.9429259808,413506.2445956844,3483577.30956351,220327.59598283665,6842609.943073304,2149336.467033872,1218387.413653764,290843.1787557078,1996926.0397191842,1057196.1386748615,9908738.586640868,4831706.227480459,691178.1518550627,295681.60501966585,425602.3102555794,188788.22478073783,621110.5715140379,Control
8739023.299022876,890991.7927837515,3423425.704885058,347480.47561012796,13268758.543634815,4137041.203931499,1130971.4843106733,3080687.9109256486,651644.4588102598,10664552.049219139,22787636.79542602,56754406.599175334,13938741.371494552,6759744.156785016,3138390.5376761956,2641041.321903007,5177743.647489965,370877.7050870622,1081331.4163663692,5878079.637914367,654964.3359657695,674567.4201221197,7134416.007192675,472845.36057774985,1096666.0870370613,562640.1331648994,384315.30309746385,843564.9762764529,0.0,923083.9386203547,730847.2423774467,394116.8451756373,1468176.1496775537,469051.21525716584,938576.698679406,11195416.215324152,562640.1331648994,0.0,398227.1692729363,1257759.1737735148,969404.1294091489,2483742.380487141,1859447.3858627554,546040.747387344,0.0,560268.7923395348,381153.5153303099,955334.1738453172,886249.1111330224,0.0,603111.01658446,1326686.147097454,599949.2288173062,2125669.915857047,832024.450926345,3091437.989333971,896999.1895413409,633148.000372414,403602.2084770956,748078.9857084289,1275465.1852695711,1312141.9233685476,342579.7045710429,586037.3626418337,778432.1482731011,374197.5822425719,403602.2084770956,1861818.7266881198,574971.1054567967,351116.5315423561,336888.48659016524,1977698.2483542801,798983.7687595965,367241.6491548375,501933.8080355585,504305.148860923,6387127.468426043,970036.4869625792,4628383.022947112,368190.18548498256,525014.8587357777,536081.1159208113,1671162.924328787,2814307.2915429985,2321700.7574205426,1826090.5249192885,1101566.8580761496,2459870.8828451326,802619.8246918214,6875149.410286128,438539.9633041378,13434120.043856932,4194111.473128618,2402800.6136480197,585405.0050884003,3897693.8699580105,2081721.0658936207,19517873.97602463,9502436.955402013,1365259.9578567205,576235.820563657,822539.0876248865,359969.53729038447,1227089.8324321276,Control
6343559.467499735,644999.650494929,2483017.7476093518,255756.7656070932,9580432.926631968,2985734.829447538,801796.3606220623,2223962.3134862636,474348.5326006003,7601231.817032796,16200200.904537989,40776380.90489953,10073913.736625364,4842885.203954753,2253650.330130252,1880460.9653536077,3775655.9834120176,262574.0138734903,784423.3731044693,4255722.208106997,469070.6629750035,504476.3717133882,5161096.760131425,336684.09986625897,789261.4202612687,412333.56449982553,261914.2801702895,585623.6172069527,0.0,676666.8682485147,511733.44244858506,277747.88904708234,1060631.8835107537,354936.73232145165,675127.4896077169,8018623.3399238195,400898.18031103,0.0,287423.98336067895,900096.6823988213,697338.5242821072,1797114.6075160422,1311990.4244298474,381545.9916838392,0.0,408375.16228062793,271810.2857182847,697118.6130477061,644120.0055573295,0.0,427947.2621422198,944518.7517476018,451257.85298861057,1478903.0513393767,592001.04300455,2275641.4535702416,654016.0111053248,441801.66990941507,276428.4216406832,518330.77948058106,904934.7295556185,919668.7822604133,242342.18030869766,421569.83634462237,562313.0263605644,278847.4452190829,278627.5339846818,1327384.2108378403,403976.93759263057,246080.67129349662,0.0,1402154.0305338097,579246.1914093553,269611.1733742861,365492.4715726453,360654.42441584816,4555241.309359687,705915.0624237033,3323078.6630169908,271810.2857182847,385944.2163718366,389242.8848878358,1192798.5353850971,2020984.2441351486,1652632.9265153038,1308251.9334450483,792560.0887772656,1819105.7309560338,587602.8183165527,4968454.518797113,305456.7045814705,9684670.851737514,3030816.6324995286,1738178.3966968681,413872.9431406258,2766923.1512196395,1494516.7489817713,13932036.432937337,6844517.259462708,1000376.2052851779,425968.06103261973,590901.4868325519,256416.49931029155,857653.8141596385,Control
17810753.47189584,1796696.085585216,6966475.920346688,729382.6852462306,27155813.541569445,8391634.921382396,2250382.073251178,6237715.575275592,1359190.942472502,21489406.247058347,46225561.18774267,115455926.94897272,28608977.850485746,13732558.304303238,6382720.836079661,5463524.397420372,10598453.182374895,781659.2599567156,2150807.645231212,11882340.963657262,1351722.860371006,1425159.0010357294,14557781.376518654,953425.1482911488,2279632.06148204,1151951.6641559529,780414.5796064663,1743797.1706996097,0.0,1852706.7013464423,1496105.7809999543,766723.0957537169,3002791.344977025,935999.6233876584,1881334.3494021832,22790719.553244244,1139504.8606534596,0.0,778547.5590810889,2605738.3132474166,1992110.900574393,4998636.286602165,3709147.443743639,1141994.2213539584,0.0,1164398.467658446,758010.3333019718,1923031.141135546,1793584.3847095894,0.0,1190536.7550136885,2643701.063930031,1230366.5262216737,4340822.721495281,1697121.65756525,6320486.818567181,1823456.71311558,1274552.6786555347,771079.4769795929,1547137.675360183,2556573.4394125654,2654280.8469071537,739340.1280482319,1234100.5672724214,1630531.2588269014,760499.6940024704,771079.4769795929,3770136.78090587,1181823.9925619431,0.0,0.0,4069482.405140882,1708946.1208926218,764233.7350532183,1057355.957536984,1048643.195085239,12901734.170511667,1991488.560399272,9318921.782318309,727515.66472086,1071669.7815648548,1084116.5850673546,3392998.634780258,5684455.159589663,4594115.172771063,3800631.4494869807,2213041.662743692,5001747.9874777915,1612483.393748283,13914281.635439668,837047.5355428205,27437733.64090094,8562778.469541764,4898439.518407078,1162531.4471330754,7908076.605310457,4160344.0707091023,39511755.37849664,19324284.777799312,2715892.5242445054,1186180.3737878124,1669738.689859765,733739.0664721066,2452642.630166723,Control
22751486.201254364,2330268.2000975516,8833205.879785953,916509.6116639322,34570531.45569982,10747145.33754098,2916646.7104391577,7951292.600232207,1727471.0914663777,27773231.76381996,59054179.77650337,147318218.66716403,36395341.37988298,17531544.702193424,8282596.4585752105,6913402.63692756,13462664.218933009,1002120.8741738109,2798198.251350153,15441105.312825538,1682906.3246804182,1801941.1622797626,18530733.683815543,1207939.731303711,2883223.1353496844,1425486.1586404524,1007398.2807668844,2207128.7129258113,0.0,2351964.204980193,1922148.7568997922,1016193.9584220068,3806182.910627376,1205007.8387520004,2424088.7617522054,28827540.325414184,1465946.2758540243,0.0,1003880.0097048355,3298965.499181889,2483899.369807055,6508215.086281511,4801853.621187427,1405549.2892888356,0.0,1469464.5469160732,1024989.6360771293,2482726.6127863694,2300362.8960701264,0.0,1536898.075605351,3481329.215898132,1532207.0475226247,5567663.955693566,2110962.637229786,8148902.158217332,2350205.069449168,1658864.8057564055,1022644.1220357663,1963781.6311340502,3351153.1866022935,3443214.6127259233,899504.6348640259,1518133.9632744202,2099821.4455333003,984529.5188635574,987461.4114152677,4798921.728635717,1436040.9718265992,0.0,0.0,5116738.881240872,2077539.0621403207,955796.9718568183,1319938.0267789569,1281823.4236067568,16478995.276130248,2546055.49190326,12053010.280071786,976320.2197187735,1401444.6397164392,1397926.3686543906,4378488.336720786,7366086.846911279,5953501.015498346,4761393.503973856,2763601.9192400016,6436090.529509489,2089266.6323471533,17839393.420122754,1118810.197731792,35030838.58631805,10977005.713594893,6293600.551496481,1533379.804543302,10129688.766151272,5416964.6785357725,50651375.72330814,24745759.51492618,3623232.8154007946,1504060.8790262244,2200678.5493120523,913577.7191122217,3151784.4930861443,Control
13726666.364584073,1392727.1095521736,5364300.573178127,548786.508325692,20952438.76773476,6436860.5311091095,1733905.2304985044,4771991.342678944,1037541.6757224177,16871808.368087858,35851717.32513148,88534721.86322388,21946957.982458077,10628048.650300266,4907061.859769133,4183684.201575007,8085721.361958262,555790.1647674069,1699387.209464343,9306858.888688428,1008526.5276067478,1075561.5249774342,11230363.10428762,732382.3593334717,1812446.2348805764,865451.8317260288,574800.089394915,1331695.2462743812,0.0,1476770.9868527367,1138594.4329528527,602314.4539873616,2358231.1761598215,737885.2322519579,1489277.516212938,17407588.085878924,874956.794039783,0.0,595811.0587200546,1998543.39176039,1503785.0902707702,3858514.4382097367,2905016.6397878816,866452.3540748444,0.0,887963.5845743918,632830.3856262552,1546807.55126987,1382721.8860640118,532277.8895702283,957499.8878171174,2025557.4951784287,972507.7230493628,3345746.7344414243,1315186.6275189174,4943080.664326518,1378719.7966687437,992017.9088512788,610818.8939523,1140595.4776504838,2039064.5468874455,2085588.8361074,541282.5907095745,921981.3444341455,1268162.077124555,586306.0964063006,620824.1174404619,2906517.4233111055,891465.4127952466,545284.6801048372,0.0,3112124.7659928403,1280668.6064847559,577301.3952669543,802418.923750605,765899.8580188123,10004222.965813324,1511289.0078868929,7298310.273439903,589307.6634527527,812924.4084131748,840438.7730056214,2614364.8974567736,4396795.461872859,3552354.5994719747,2837981.6424171957,1748412.804556337,3891531.67572067,1243149.0184041474,10832155.209458789,680355.1971950256,21039984.473256208,6657475.7090230845,3767466.9044674584,881960.4504814927,6198235.9509164635,3243193.1936877663,30367854.331269797,14855255.574048765,2172634.2804544102,925983.4338294081,1288672.7852752863,602814.7151617695,1897990.8957043632,Control
