,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate,treat_logged_mean,control_logged_mean,logged_mean_diff,logged_mean_diff05,logged_mean_diff95,ID
0,taxa326977,12,12,1.0,1.0,-5.590563295170416,-5.193717045272717,-0.3968462498976981,-0.40549265873415297,-0.3888227227514455,0
1,taxa469873,12,12,1.0,1.0,-8.863578993691478,-8.49260345363061,-0.3709755400608693,-0.39847171046265917,-0.33976827865455345,1
2,taxa357591,12,12,1.0,1.0,-6.930489457809581,-6.549499821359372,-0.3809896364502089,-0.38785474093713335,-0.37332664791787656,2
3,taxa190872,12,11,1.0,0.9166666666666666,-9.821801201789023,-9.801911762395722,-0.019889439393299315,-0.04335104332469264,0.0032360804673062225,3
4,taxa263681,12,12,1.0,1.0,-4.981766003906154,-4.584282614927144,-0.3974833889790093,-0.408407461685639,-0.3886953528037817,4
5,taxa361480,12,12,1.0,1.0,-6.665010317584347,-6.26588999929547,-0.3991203182888767,-0.4073538278486695,-0.39111565892749184,5
6,taxa347862,12,12,1.0,1.0,-8.547746270104282,-8.162719341356468,-0.385026928747814,-0.40339642545961457,-0.36984984253085457,6
7,taxa517293,12,12,1.0,1.0,-7.106221106504461,-6.702000370952501,-0.40422073555196064,-0.4168501454582561,-0.3940835026175314,7
8,taxa2000,12,12,1.0,1.0,-9.340847409499442,-8.909640397243267,-0.4312070122561736,-0.4564695731094979,-0.4083849427843136,8
9,taxa322235,12,12,1.0,1.0,-5.313746908060719,-4.915390950517458,-0.3983559575432606,-0.40320653577901217,-0.39379666186101314,9
10,taxa158660,12,12,1.0,1.0,-4.216575663670635,-3.8198223437841254,-0.3967533198865091,-0.40215481924178353,-0.39050590707098576,10
11,taxa331820,12,12,1.0,1.0,-2.894025896448631,-2.4986014553143963,-0.3954244411342348,-0.39792461315014754,-0.39285840616070805,11
12,taxa244304,12,12,1.0,1.0,-4.915952567452746,-4.520365886514746,-0.39558668093799976,-0.3983545154184605,-0.3924247161223237,12
13,taxa361496,12,12,1.0,1.0,-5.964319839803855,-5.56280462657297,-0.40151521323088557,-0.4147934055530443,-0.390480274681359,13
14,taxa127309,12,12,1.0,1.0,-7.072325600404729,-6.673567390474451,-0.3987582099302783,-0.4068723128105791,-0.38982464980519016,14
15,taxa248140,12,12,1.0,1.0,-7.311667090254534,-6.926279417955256,-0.38538767229927795,-0.3921482491531072,-0.3783499941097954,15
16,taxa348374,12,12,1.0,1.0,-6.339315362772058,-5.949559692510285,-0.38975567026177277,-0.40033670536622434,-0.3780773853575842,16
17,taxa470812,12,12,1.0,1.0,-10.150242303804964,-9.746348480741363,-0.40389382306360094,-0.43960605088388144,-0.36504955480660356,17
18,taxa268540,12,12,1.0,1.0,-8.600826328127763,-8.214120231174821,-0.38670609695294367,-0.4177224493099517,-0.3526167472694288,18
19,taxa291090,12,12,1.0,1.0,-6.163984166537915,-5.770342448511395,-0.39364171802651954,-0.40762985008521885,-0.38187867970472184,19
20,taxa541301,12,12,1.0,1.0,-9.314465527678129,-8.943953781069613,-0.37051174660851643,-0.40253707324281357,-0.3312151553509704,20
21,taxa171772,12,12,1.0,1.0,-9.265708679910116,-8.884364366917133,-0.3813443129929853,-0.44185788747133287,-0.32333678449262854,21
22,taxa259569,12,12,1.0,1.0,-2.147116715375485,-5.499909205249549,3.352792489874064,3.3468936660717574,3.3583818559752148,22
23,taxa104780,12,12,1.0,1.0,-9.852464915718217,-9.397481993499277,-0.45498292221893755,-0.48331309556244834,-0.43191761676507845,23
24,taxa138006,12,12,1.0,1.0,-8.572616250454619,-8.190205409899788,-0.38241084055483077,-0.4148489408182487,-0.35001139623045746,24
25,taxa181095,12,12,1.0,1.0,-9.52636442255243,-9.110753324018502,-0.41561109853392536,-0.4561361395363239,-0.3783986203812129,25
26,taxa278234,12,12,1.0,1.0,-10.134664063773442,-9.735090672318824,-0.3995733914546165,-0.43295079295223904,-0.36507480750150606,26
27,taxa177339,12,12,1.0,1.0,-8.938241532967135,-8.536584157542286,-0.4016573754248501,-0.42349966874112366,-0.38052585151297413,27
28,taxa193066,12,12,1.0,1.0,-8.827363548997853,-8.4406759727604,-0.38668757623745365,-0.40931179254409705,-0.3641803101279811,28
29,taxa405524,12,12,1.0,1.0,-9.170319727118306,-8.770306742594894,-0.40001298452341105,-0.43621106292275263,-0.3649905732921227,29
30,taxa346780,12,11,1.0,0.9166666666666666,-10.107742909134085,-9.700469780202013,-0.4072731289320718,-0.4273161424534905,-0.38406433414380925,30
31,taxa549871,12,12,1.0,1.0,-8.152494007575733,-7.748042312647885,-0.40445169492784705,-0.4287518971564369,-0.3829525222288886,31
32,taxa544358,12,12,1.0,1.0,-9.869920606769455,-9.393315900205724,-0.4766047065637303,-0.535085671706747,-0.42529599570419435,32
33,taxa302160,12,12,1.0,1.0,-8.820323083076186,-8.418263372138746,-0.40205971093743825,-0.4188900572583035,-0.38568407636221974,33
34,taxa192573,12,12,1.0,1.0,-5.230937440022453,-4.835310754612774,-0.39562668540967866,-0.4030964320187781,-0.38837568297461944,34
35,taxa175497,12,12,1.0,1.0,-4.820406180817823,-9.18818822000541,4.367782039187587,4.327495743392412,4.412684671529366,35
36,taxa302974,12,12,1.0,1.0,-10.087247873123772,-9.701309710270431,-0.3859381628533407,-0.41030471529352175,-0.3608537433694979,36
37,taxa194648,12,12,1.0,1.0,-8.390649050361349,-7.993476099117102,-0.39717295124424834,-0.4178823633764443,-0.37809718318911834,37
38,taxa195173,12,12,1.0,1.0,-8.763321074581963,-8.381487802668126,-0.38183327191383976,-0.412318689134963,-0.3414827108265322,38
39,taxa287978,12,12,1.0,1.0,-7.395514172605685,-7.011326210007068,-0.3841879625986172,-0.39409727779854875,-0.3719130462753172,39
40,taxa199487,12,12,1.0,1.0,-7.831590635393162,-7.437025660741399,-0.39456497465176277,-0.4056436248924938,-0.38320339271302245,40
41,taxa190108,12,12,1.0,1.0,-9.596559960342978,-9.199244335182314,-0.39731562516066365,-0.441078786238213,-0.35698536591854735,41
42,taxa299892,12,12,1.0,1.0,-9.540975974877107,-9.185450277501674,-0.35552569737543194,-0.3758896374690138,-0.32811611624702863,42
43,taxa174348,12,12,1.0,1.0,-17.335884700211203,-9.680886558687082,-7.654998141524125,-7.701201348792916,-7.60716596167613,43
44,taxa192127,12,12,1.0,1.0,-8.775946368041845,-8.351693197217664,-0.42425317082418035,-0.4624934600260843,-0.39165360830852647,44
45,taxa183200,12,12,1.0,1.0,-8.882760214759692,-8.479988431774022,-0.40277178298567,-0.41862147340264205,-0.38563362352027825,45
46,taxa181843,12,12,1.0,1.0,-9.477648258832891,-9.058914418604617,-0.41873384022827237,-0.457983806582979,-0.3823703801316935,46
47,taxa194053,12,12,1.0,1.0,-8.295019549096178,-7.907457205354458,-0.3875623437417194,-0.4025296141469577,-0.3704896467625117,47
48,taxa109014,12,12,1.0,1.0,-9.431514045355454,-9.031991495977739,-0.3995225493777156,-0.4247357243371789,-0.3707458946661023,48
49,taxa518438,12,12,1.0,1.0,-7.630574742305522,-7.231862882987107,-0.3987118593184149,-0.4100798868051691,-0.3863770758573263,49
50,taxa193343,12,12,1.0,1.0,-8.984819311997562,-8.593783950813389,-0.39103536118417365,-0.4065812679224733,-0.37423382437693054,50
51,taxa357795,12,12,1.0,1.0,-7.071115288009609,-6.6640824018187175,-0.4070328861908912,-0.4256024936286141,-0.39203653234390784,51
52,taxa352304,12,12,1.0,1.0,-13.375668968995654,-8.482541576042058,-4.8931273929535966,-4.907033601968359,-4.878301054338679,52
53,taxa179460,12,12,1.0,1.0,-9.394118877563463,-8.993150660296873,-0.4009682172665875,-0.4243070318243335,-0.3775746644451945,53
54,taxa469991,12,12,1.0,1.0,-10.041014507146425,-9.652496008281021,-0.388518498865403,-0.4323006048428595,-0.3460513505826349,54
55,taxa175537,12,12,1.0,1.0,-9.189470359613729,-8.756097096710226,-0.43337326290350603,-0.4719226511097838,-0.3986833506892266,55
56,taxa288134,12,12,1.0,1.0,-8.364744070057789,-7.96413606205874,-0.4006080079990487,-0.4235953814495979,-0.3801440205150192,56
57,taxa190464,12,12,1.0,1.0,-8.337902780748601,-7.934919912195288,-0.4029828685533145,-0.419152816374754,-0.38675349403728726,57
58,taxa178915,10,10,0.8333333333333334,0.8333333333333334,-10.231706082452286,-9.83977339166495,-0.39193269078733695,-0.4269208385314568,-0.3572500897918897,58
59,taxa366612,12,12,1.0,1.0,-9.47795395741913,-9.06560601379572,-0.41234794362340776,-0.45849640548832704,-0.37398944652871746,59
60,taxa261912,12,12,1.0,1.0,-9.066008317389235,-8.672920769031963,-0.39308754835727017,-0.41352615537972925,-0.3726675404850892,60
61,taxa185281,12,12,1.0,1.0,-10.106150184053178,-9.724751782850973,-0.38139840120220525,-0.4082290091806005,-0.3507233036605795,61
62,taxa511008,12,12,1.0,1.0,-10.090863298829172,-9.68008252056309,-0.41078077826608267,-0.43680449791030657,-0.37992723293512426,62
63,taxa470973,12,12,1.0,1.0,-7.83623299473739,-7.446722506412481,-0.3895104883249082,-0.4044382960081248,-0.37341242851141077,63
64,taxa162162,12,12,1.0,1.0,-9.545574061378279,-9.138658345329896,-0.40691571604838245,-0.42550410651774623,-0.388528616919752,64
65,taxa181028,6,7,0.5,0.5833333333333334,-10.244460631941116,-9.833537600093374,-0.4109230318477415,-0.4453233716485861,-0.3801027856197358,65
66,taxa470172,12,12,1.0,1.0,-7.7476709040203895,-7.327586236744436,-0.42008466727595395,-0.45326112911830446,-0.3946352002535354,66
67,taxa328422,12,12,1.0,1.0,-9.034545920791523,-8.637654846141315,-0.3968910746502088,-0.4406922584297682,-0.3543843596533539,67
68,taxa213747,11,12,0.9166666666666666,1.0,-10.137835676749914,-9.75695183737742,-0.38088383937249465,-0.4100912339535128,-0.3475850555716773,68
