taxa326977,taxa469873,taxa357591,taxa190872,taxa263681,taxa361480,taxa347862,taxa517293,taxa2000,taxa322235,taxa158660,taxa331820,taxa244304,taxa361496,taxa127309,taxa248140,taxa348374,taxa470812,taxa268540,taxa291090,taxa541301,taxa171772,taxa259569,taxa104780,taxa138006,taxa181095,taxa278234,taxa177339,taxa510994,taxa193066,taxa405524,taxa346780,taxa549871,taxa544358,taxa302160,taxa192573,taxa175497,taxa263461,taxa302974,taxa194648,taxa195173,taxa287978,taxa199487,taxa190108,taxa191306,taxa299892,taxa174348,taxa192127,taxa183200,taxa182980,taxa181843,taxa194053,taxa109014,taxa518438,taxa193343,taxa357795,taxa352304,taxa179460,taxa469991,taxa175537,taxa288134,taxa190464,taxa178915,taxa366612,taxa261912,taxa185281,taxa511008,taxa470973,taxa162162,taxa181028,taxa204044,taxa470172,taxa328422,taxa21698,taxa213747,taxa262724,taxa82283,taxa316732,taxa293896,taxa196731,taxa167602,taxa470114,taxa170206,taxa365676,taxa223059,taxa187524,taxa191541,taxa212619,taxa357470,taxa326792,taxa325407,taxa188646,taxa171551,taxa290260,taxa367433,taxa310301,taxa193761,taxa327476,taxa189047,taxa180658,taxa269833,taxa367055,taxa203708,taxa181892,taxa589024,condition
19951124.16118207,2089700.3926465984,7953424.528321819,777155.2666116693,30534751.805169836,9482170.743564501,2554240.5708092093,6961528.990672742,1540432.7606052654,24419036.535114,51870001.18273262,130263347.47492921,31809315.658776406,15514619.377912052,7125871.034834046,6043404.770624935,11902016.042704068,843622.4933613455,2484851.7077188813,13541784.438891258,1507564.3517730078,1548467.2605420435,16184404.509005025,1045945.8099510407,2544014.8436169485,1311084.3078646073,858961.0841497405,1923897.5303149733,0.0,2090430.8017317592,1692357.850318825,863343.538660706,3346004.019124105,1074431.7642723327,2099195.7107536984,25623481.11654498,1270181.3990955718,0.0,928349.947240068,2941357.3859447218,2242355.8914453196,5651175.091893296,4181592.01254868,1262877.3082439625,0.0,1246077.8992852455,852387.4023832844,2237243.0278491853,2048797.483877563,0.0,1442557.9431936457,3085247.9757215036,1401655.0344246177,4905427.41594357,1882994.6215459376,7104689.171364363,2004242.5296827226,1451322.8522155846,927619.5381549072,1663141.486912372,2894611.2044943986,2953043.9313073047,817327.7662955439,1389968.4890620352,1849395.8036285192,853848.2205536062,923237.0836439338,4212999.603210615,1331535.7622491214,0.0,0.0,4545335.736959028,1815066.5766259318,0.0,860421.9023200624,1113873.8548710465,1124099.5820633073,14665153.611869428,2283989.209299516,10638408.325374952,864073.9477458671,1240965.035689119,1204444.581431049,3852177.5151409116,6437095.267526903,5351707.366977149,4139958.6946944827,2478278.025952433,5665783.273596522,1775624.486027218,15703064.921883684,1014538.2192891049,30763369.848825358,9484361.970820054,5404296.821108768,1336648.6258452556,9033699.56527544,4744737.417208071,44481182.8772405,21606961.557242773,3178740.338622158,1398733.3980839662,1817988.2129665758,826092.6753174751,2810614.1597008444,Control
7851213.18621518,797993.4446498738,3039154.0175322443,318178.5794528333,11955599.307494389,3702156.6732393717,1032904.8465981192,2690803.3314071596,600111.446344848,9462090.206080442,20233532.288074262,50747720.117791854,12455594.218063116,6037164.253238695,2803654.8472722066,2350289.556106036,4644545.199820758,326995.10412978986,964723.7224296526,5252689.479760162,581890.6286791371,612846.4264337836,6331244.331907857,418686.9607701395,984903.7678013546,516256.5005284593,346195.53564849636,766253.955812829,0.0,822875.6365159497,642234.8420236396,341689.3119247194,1318364.323360912,407911.208387192,829341.0879457209,9977954.861067703,501954.13827473036,0.0,356775.36526084354,1100694.1252253854,878517.7033660782,2235478.812535001,1642028.740390521,486476.23939740565,0.0,499603.0650275417,344040.385171908,863431.6500299511,789372.8427435175,0.0,538003.9280649517,1188859.3719949508,539179.4646885475,1901626.4114342453,750384.2113943066,2786413.643459491,786434.001184531,570723.0307549918,369902.1908909797,668292.5705133117,1157903.574240304,1176320.3146766121,310145.74585827504,527424.0984526045,704342.360303536,343844.4624013077,349526.22274868045,1657114.7937266482,506068.51645730966,302700.68057551153,0.0,1767811.159115101,721779.4868868487,0.0,336203.474347947,445920.22588340734,464141.0435491153,5705662.925385117,871660.4063951129,4121823.247862516,345411.8445661011,472565.7226848743,478639.32857344457,1512719.7117951566,2520546.4437565994,2059540.1645370678,1621456.8494776217,987058.9182779429,2248605.6381651373,717665.1087042695,6136888.9434736185,384792.32145650656,12063356.831323834,3747218.9104771707,2149468.7162420237,535065.0865059681,3450983.6813314063,1837951.5109895589,17344259.190050256,8542428.72088857,1214133.4094022273,513905.42728127073,742155.455029148,320921.4982412225,1091093.9094660305,Control
9938984.794855548,1014540.1924551406,3824909.4132642364,421779.00167853537,14951136.732420452,4625119.819385173,1286666.7751041816,3454046.6369106853,758582.951632278,12044783.546302786,25571986.112371337,63673147.96873165,15577956.749596907,7610943.600435784,3503930.7765871845,2978943.2100607203,5848829.369932128,419370.80183208594,1215796.8939086015,6659360.632537875,726244.2679799253,774064.2363594664,7907840.238648305,510194.33889826207,1249167.6632094316,638172.9593096934,421779.00167853537,959495.6245362441,0.0,1028301.3344348657,818099.8906945823,424187.20152498846,1664410.122447601,531524.108966834,1024517.0203904405,12488924.403698387,636452.8165622264,0.0,458246.0279248045,1412581.2242186547,1109148.043565742,2803832.678368734,2098230.1233583945,599297.7332169749,0.0,613402.9037461912,423843.1729754935,1107427.9008182748,1011443.9355097014,0.0,668791.500214579,1509941.3037252005,685648.8991397396,2398223.018516373,956743.3961402996,3545902.259625342,999058.9077279522,689433.2131841648,448613.2285389958,832549.0897732936,1460745.221147687,1476570.5344243704,0.0,654686.3296853628,872112.372964998,419714.8303815771,433131.9438118073,2104766.665798764,639893.1020571603,388752.26092720026,386000.0325312522,2228272.915066784,916492.055849609,0.0,407673.83114931895,578311.9916978942,548381.5078919946,7198453.36959356,1076465.3313638982,5153891.6999560855,426251.3728219466,603082.0472613963,611338.732449233,1847433.310777925,3140980.6568719675,2582278.2924951822,2026328.156514337,1227837.8931408597,2836859.419120073,895162.285781037,7681469.453081847,473039.25555300683,15085995.923821773,4765139.439028863,2688927.1428380413,649525.9014429654,4315150.096291915,2362444.049369094,21880559.77631042,10668325.31978093,1548128.472718933,633012.5310672959,947798.6538534807,424531.23007447954,1386091.0259076855,Control
11340284.894743217,1171484.563846615,4480322.742223865,457396.292815462,17325398.87660911,5374488.293891049,1456661.4937265457,3982654.6211934607,824099.1188378762,13865623.19573512,29470792.92241407,73465309.64797848,18135419.226233616,8744225.334447024,4049446.9216475445,3475164.103037437,6719501.873623263,495376.2283677836,1411151.0537112635,7634294.4592541875,840469.78071388,871901.4515158008,9227814.686264079,603095.1835118692,1444874.6171758266,756651.9919087545,491119.85628002073,1106984.1560551694,0.0,1198987.2757982947,979947.8198974036,492102.09599258105,1937631.5396434464,619138.4321503468,1188837.4654351743,14559084.43280249,745192.5285955523,0.0,503561.5593057832,1631500.162562236,1279530.9322282176,3239099.1587855085,2404195.403109468,719981.7093065147,437751.49856426026,722273.6019691525,506180.8652059425,1279203.5189906962,1151512.3563578916,438733.7382768206,784482.1170979557,1707132.6204293577,796268.9936486749,2767624.0967566846,1070313.8734529298,4094629.948425305,1169847.4976590115,811984.8290496354,525170.8329821054,941313.0578700434,1641322.5596878352,1695345.7438786384,456414.0531029017,759271.2978089137,1048704.5997766077,487190.8974297838,507490.51815602445,2446431.7107495526,745519.9418330739,439061.15151433775,0.0,2555132.905606194,1069986.4602154084,0.0,476386.2605916205,669232.6574909092,638455.813164027,8257689.263492281,1278221.2792781356,6012944.107055072,493084.3357051413,671197.1369160297,716380.1636937907,2160927.3676321004,3709919.3943392877,3012201.7851841347,2391753.7000837103,1426539.4758747069,3247939.3161985464,1040846.6820761252,8896799.903131355,563478.1817719442,17440320.92297861,5437024.222257365,3138583.294866862,770403.3478845943,5087346.88458601,2748634.1289805262,25256984.555531465,12386697.601857204,1784729.5577216,755997.1654337157,1083737.8161912484,481297.4591544221,1601378.1447103927,Control
19688422.18328576,2036733.3293054176,7755532.606251945,781593.3950537434,30122150.39515458,9286102.67044533,2519944.083589032,6693676.973713725,1525737.956650504,23937052.740324408,51419664.39020481,128596878.03749725,31489636.829777237,15246507.324533606,6990851.587598144,5976109.003602562,11918393.254405268,846826.8468820263,2509071.8416176527,13272591.393285058,1447216.209079419,1545066.3868218474,16040180.98844445,1105344.6004237577,2461958.7930750013,1252723.8804802594,809378.0134250508,1863985.4846490314,0.0,2097134.6735908706,1698485.8013068903,822666.3091678451,3300329.4517570636,1047359.3099097277,2053645.7057053458,25356484.33103249,1280508.4988515668,0.0,885483.7072247206,2798998.2941878177,2193776.8244475946,5620949.099204105,4247422.530152941,1243059.6653945914,0.0,1287756.6601658273,877027.5190247565,2244513.9536473723,1975123.9581342614,0.0,1407351.3218510211,2980202.3270441764,1390438.945451093,4897340.9946644,1890562.0761346277,7129774.679454682,2048813.598162508,1446008.182193708,943468.9977387505,1692445.6668783487,2882352.1493017403,2937921.386044355,779177.3412823209,1328829.5742799288,1802376.1134778673,826290.3898249716,820250.2553964301,4202725.5353817055,1240643.6116231687,786425.5025965736,0.0,4411714.186609371,1879689.8341632483,0.0,845618.8199963226,1175410.159794886,1185074.3748805537,14325990.83762338,2222769.4697046136,10709158.341810532,825082.3629392679,1136753.2994521917,1304669.0365657478,3761795.722097912,6382006.0372007955,5190891.527891692,4178564.9976675245,2417261.7983037657,5705510.9812037395,1831368.758734886,15535225.750218114,962797.4279100938,30588448.77303829,9329591.638330834,5467529.684719062,1321581.4129656763,8680881.200705048,4561509.520437287,44010835.50015128,21652673.899448637,3096172.9080722355,1275676.3913087368,1872441.6728489958,844410.7931106113,2770005.648930799,Control
24407301.592340093,2590968.1137408544,9625414.712472135,1010074.3834075752,37192381.7604717,11450339.018628722,3174519.4907095195,8623828.349093225,1818558.2911350597,29816292.35558786,63250603.24838135,159347722.0025737,39507489.2232819,19102289.074443184,8615340.329064598,7688024.140936214,14370217.90847915,1037660.4485006359,3062053.2253301004,16500710.935666595,1844022.3512209726,1901316.486414251,19870454.88703468,1351717.1895601365,3183007.510738148,1621211.825469301,980366.3133073479,2478501.8483614353,0.0,2601578.1387766493,2111394.9821229703,1067368.5186008634,4065761.593716196,1351717.1895601365,2641896.2339126617,31605142.5766227,1566039.69528317,0.0,1056758.4935650686,3562846.407019574,2690702.3490773123,7068398.678845851,4995199.786851736,1568161.7002903272,965512.278257239,1597869.7703905546,1152248.718887212,2739508.4642419717,2389377.6380607723,961268.2682429249,1769752.1759704088,3849317.0829860047,1759142.1509346145,5958590.060101817,2419085.7081609904,8689610.504315153,2438183.753225423,1667895.9356267944,1027050.4234648412,2047734.831908211,3588310.467105478,3781412.9227569215,0.0,1627577.8404907724,2281155.382695677,1111930.62375119,1046148.4685292736,5351696.6280544065,1627577.8404907724,957024.2582286013,0.0,5408990.763247694,2257813.327616931,0.0,1020684.4084433701,1491769.5200326163,1462061.4499323892,17998846.470720656,2673726.309020046,13071550.844098004,1018562.4034362035,1483281.5000039786,1381425.2596603546,4793609.311171655,8002080.881995714,6497579.331920147,5069469.9621023,3009003.100151136,6994128.503595296,2247203.3025811356,19533056.09089646,1268958.9942809448,37771689.12742608,12078452.500747724,6769195.972836468,1674261.9506482657,11221162.477855552,5771853.619471845,54406086.37854359,26323472.113804553,3904489.213172136,1589381.7503619168,2262057.337631245,1077978.543636658,3537382.3469336615,Control
11209703.661242418,1138141.8326771038,4372810.931532488,452465.7784520588,16994784.934195325,5254326.852228139,1418419.9024448444,3923183.4120147745,811505.5336481984,13491663.844465358,28659792.63282417,71963345.71588467,17682826.20419901,8576035.89173714,4014717.262647783,3385333.3439541506,6580503.339306372,473989.2420375943,1380812.9715646142,7505302.708751011,847220.2919055221,892159.3916995081,9027792.105455576,604785.6745958735,1403045.9998837435,721863.8556380965,481794.45410707773,1062454.9277609198,0.0,1187338.320872622,920541.9810430761,503790.96084834536,1875852.6340320245,604076.1098622842,1175985.2851351958,14120338.198425397,699157.7841632395,0.0,498114.44297962997,1631998.8872551974,1209334.8276138853,3189493.477483528,2324061.024082547,683783.8816021428,0.0,694900.3957617073,488890.10144297197,1231567.8559330145,1115672.2827801085,0.0,758997.7433625989,1705793.619548475,779102.07748096,2726384.2280276325,1058670.5825151112,3957952.0839606463,1121821.8438045515,807011.6236688001,508048.34924987756,925272.412600336,1653995.3939964606,1653522.3508407373,430232.7501329296,772715.9948786553,1034072.3384173521,468312.7241688833,494566.61931168294,2329027.9772176687,702942.1294090484,430942.31486651907,0.0,2505473.0743035236,1043060.1583761484,0.0,473279.6773040092,638844.7818081568,621815.2282020152,8041260.60418872,1253091.3195185543,5897192.500859966,481794.45410707773,665098.6769509563,690406.4857823092,2123254.2044767994,3597729.72087519,2903775.411424934,2364269.6923192693,1408012.9530188693,3164185.6686521797,1017988.8711226614,8640606.282493727,549912.6685316443,17063612.71335348,5318897.242984766,3075490.0769535243,740549.0602892786,4925561.8589984765,2669382.5277626305,24589256.277800675,12081522.197245724,1759484.017723391,751192.5312931155,1042350.593642559,468549.245746745,1555129.3744497008,Control
10588384.952410286,1190463.306062251,4164375.414036611,0.0,16594609.255071504,5008930.514186438,1316248.1082122254,3490528.25966177,736739.5554498471,12888449.906009799,27425579.18305676,68072039.5349482,16918055.889171448,8310781.570623268,3939759.695911675,3418651.229861783,6302717.0505861705,467200.69369990396,1307263.479487224,7187702.979998485,759201.1272623404,754708.8128998417,8256873.798273285,548062.3522248837,1365663.5661997148,705293.3549123525,422277.5500749134,1019755.3602872862,0.0,1118586.2762622647,822093.5283373296,0.0,1819387.3168121185,570523.924037381,1150032.4767997593,13827343.607772093,637908.6394748647,0.0,503139.20859989314,1545356.1406996767,1248863.3927747377,3167081.6255618343,2309049.582324516,557046.980949885,0.0,655877.8969248633,458216.0649749026,1168001.7342497539,1145540.1624372606,0.0,709785.6692748512,1554340.7694246739,624431.6963873688,2619019.2733369507,1046709.2464622823,3903821.181011682,1185970.9916997524,727754.9267248459,521108.4660498917,831078.1570623268,1460002.1678121942,1442032.9103621996,0.0,714277.9836373498,938893.7017623027,422277.5500749134,521108.4660498917,2318034.211049513,624431.6963873688,431262.1787999107,422277.5500749134,2439326.698836989,979324.5310247944,0.0,480677.6367873999,633416.3251123661,597477.8102123728,7785180.790210887,1262340.3358622335,5516562.037148826,521108.4660498917,512123.83732489444,673847.154374858,2066464.6067495686,3454589.744761776,2897542.7638118914,2246157.1812495305,1338709.6800247186,2973912.1079743765,1082647.7613622714,7915457.906723347,566031.6096748824,15862362.013984187,5094284.487073912,2807696.47656191,741231.8698123458,4528252.877399042,2565111.500986963,23638558.175470036,11149924.247722657,1486956.0539871901,835570.4714248254,1006278.4171997905,498646.8942373945,1486956.0539871901,Control
13898976.070635285,1427824.5883366247,5436533.999891451,560029.2554498421,21110852.812914792,6560842.732819053,1742341.0184062272,4865254.156720498,1050304.8670289186,16763875.730545856,35719615.96222068,89771939.60942815,22052902.02476077,10648556.271482002,4906756.324758297,4223470.630497397,8255181.2436153125,604781.5932737337,1688838.2234659258,9293485.483741751,1045554.6188800148,1112058.0929646827,11314591.064570563,728538.0582057328,1730590.4045641955,897796.9001430261,598781.2798224852,1368321.47994508,0.0,1463326.44292318,1150560.1042768597,618032.2854785762,2367373.669577921,738538.5806244771,1488327.748970049,17653422.19969343,885546.260180063,0.0,619532.3638413871,1960602.4201953844,1518829.3423472242,3956956.7080377843,2884150.6655666823,862045.032496005,0.0,899797.0046267741,620032.389962324,1539830.4394265974,1401823.230047882,533777.8841006283,960050.1521997271,2136861.6278258003,970800.7137998794,3363925.728606077,1310068.4368558798,4942008.166284381,1441825.3197228755,1000552.2679956519,613782.0634506096,1178561.5670493555,2001354.5490517751,2062607.748866602,538528.1322495373,928798.5196411437,1267566.2165762018,603281.514910923,609281.8283621717,2931903.1601162013,920048.0625247392,0.0,0.0,3090911.466574279,1280566.8957205731,0.0,584780.5484362397,812292.4334627385,798541.7151369591,10079026.519734342,1545580.739817375,7269379.746187335,590280.8357665517,844794.1313236669,847294.2619283517,2664139.172354243,4478233.939114979,3637440.0167588126,2892401.09656215,1721589.9343873253,3980957.96184278,1236064.5709571473,10911820.02415553,693036.2036191775,21237609.434572406,6587094.104168283,3816699.381114856,914297.7621339615,6146321.078562008,3284921.601497975,30799608.94525755,14992283.18406484,2196614.7492778166,926048.3759759879,1345320.2783819642,565779.5558406197,1936601.1663903894,Control
15046413.337286169,1509104.8035707008,5866920.359520113,598330.9573123815,23052974.24009427,7079402.16725606,1928331.9710171507,5290624.253326864,1122082.4185291708,18278191.501428593,39161015.4043776,97653375.19444299,23992562.891662274,11534962.062785294,5464643.077549917,4549914.2580138035,9025814.016114572,642400.6595506863,1856577.4558342653,10085746.854564084,1115867.460521205,1204571.8611803604,12171712.760510515,806814.5486705202,1896692.1847947768,992698.2927269634,683645.3808762842,1416445.4296337522,0.0,1595549.219499684,1311921.1358634129,644660.6442808587,2574687.603845636,837889.3387103536,1618149.0668013794,19336429.351330504,972358.4301554402,0.0,649745.6099237379,2163935.3791373237,1725498.3414844372,4253856.258361596,3180928.5077136094,936198.6744727275,0.0,949193.5866711988,641835.663368146,1686513.604889012,1521534.719586632,0.0,1007953.1896556071,2347559.138463595,1039592.9758779808,3589420.7476917547,1453170.181499005,5416053.405851272,1517579.7463088387,1095527.5979496762,680820.3999635713,1263896.460347309,2244729.8332408816,2240209.8637805423,593810.9878520423,1061627.826997136,1349210.883911206,632795.7244474678,666130.499217468,3174148.5535231032,1001738.2316476415,585336.0451139101,0.0,3486026.446286495,1398930.547974936,0.0,632795.7244474678,870094.1211152674,897778.9340598423,10944541.052028453,1705158.4789129084,7847231.979331154,632230.7282649276,896648.9416947619,916988.8042662848,2877525.5576883494,4826762.38745957,3999042.9800349805,3174713.5497056437,1868442.3756676563,4334650.712465153,1354860.8457366314,11818025.150238996,746359.9571384854,23032634.37752275,7225171.182351992,4226171.445417015,997218.2621873025,6732494.511175048,3591680.7324219206,33403704.30427068,16297314.885435,2343604.1651858017,997783.2583698484,1413055.4525384991,628275.7549871287,2176365.295153255,Control
