permu_index,permu_delta
0,-0.5899999999999999
1,-0.23000000000000043
2,-0.47000000000000064
3,0.7100000000000009
4,-0.10999999999999943
5,0.5800000000000001
6,0.11999999999999922
7,-0.47000000000000064
8,0.0
9,0.10999999999999943
10,0.7100000000000009
11,-0.23000000000000043
12,0.7100000000000009
13,0.0
14,0.0
15,-0.5899999999999999
16,0.10999999999999943
17,-1.0500000000000007
18,-0.11999999999999922
19,0.23000000000000043
20,0.0
21,-0.34999999999999964
22,0.47000000000000064
23,-0.47000000000000064
24,0.34999999999999964
25,0.10999999999999943
26,-0.10999999999999943
27,-0.47000000000000064
28,0.10999999999999943
29,-0.10999999999999943
30,0.0
31,0.5800000000000001
32,0.47000000000000064
33,-0.7100000000000009
34,0.7100000000000009
35,-0.10999999999999943
36,0.5899999999999999
37,-0.47000000000000064
38,0.0
39,0.0
40,-0.10999999999999943
41,-0.23000000000000043
42,-0.23000000000000043
43,-0.23000000000000043
44,0.10999999999999943
45,-0.34999999999999964
46,0.34999999999999964
47,0.0
48,-0.47000000000000064
49,0.34999999999999964
50,-0.23000000000000043
51,0.5899999999999999
52,0.47000000000000064
53,-0.23000000000000043
54,-0.10999999999999943
55,-0.5800000000000001
56,0.23000000000000043
57,-0.47000000000000064
58,-0.34999999999999964
59,-0.7100000000000009
60,0.0
61,-0.23000000000000043
62,0.34999999999999964
63,-0.5899999999999999
64,-0.23000000000000043
65,0.9399999999999995
66,-0.10999999999999943
67,0.10999999999999943
68,-0.5899999999999999
69,-0.2400000000000002
70,0.0
71,-0.10999999999999943
72,0.47000000000000064
73,0.10999999999999943
74,0.10999999999999943
75,0.23000000000000043
76,0.47000000000000064
77,-0.23000000000000043
78,-0.10999999999999943
79,-0.23000000000000043
80,0.47000000000000064
81,0.34999999999999964
82,-0.10999999999999943
83,-0.34999999999999964
84,0.10999999999999943
85,0.34999999999999964
86,-0.23000000000000043
87,-0.10999999999999943
88,0.10999999999999943
89,0.0
90,0.10999999999999943
91,0.34999999999999964
92,0.11999999999999922
93,-0.10999999999999943
94,0.34999999999999964
95,0.9399999999999995
96,0.10999999999999943
97,-0.6999999999999993
98,-0.23000000000000043
99,0.47000000000000064
100,0.0
101,-0.10999999999999943
102,0.23000000000000043
103,-0.47000000000000064
104,0.23000000000000043
105,-0.7100000000000009
106,0.11999999999999922
107,-0.10999999999999943
108,0.23000000000000043
109,0.0
110,0.8200000000000003
111,-0.23000000000000043
112,0.34999999999999964
113,0.34999999999999964
114,0.7100000000000009
115,0.34999999999999964
116,-0.23000000000000043
117,-0.34999999999999964
118,0.0
119,-0.46000000000000085
120,0.10999999999999943
121,-0.34999999999999964
122,-0.47000000000000064
123,0.11999999999999922
124,-0.23000000000000043
125,-0.10999999999999943
126,-0.47000000000000064
127,0.0
128,0.47000000000000064
129,-0.23000000000000043
130,0.0
131,0.34999999999999964
132,-0.34999999999999964
133,0.0
134,-0.34999999999999964
135,-0.47000000000000064
136,0.5899999999999999
137,-0.47000000000000064
138,-0.23000000000000043
139,0.47000000000000064
140,0.23000000000000043
141,-0.10999999999999943
142,0.34999999999999964
143,0.2400000000000002
144,0.0
145,0.0
146,0.9399999999999995
147,-0.11999999999999922
148,-0.47000000000000064
149,-0.10999999999999943
150,0.10999999999999943
151,-0.34999999999999964
152,0.46000000000000085
153,0.5899999999999999
154,-0.23000000000000043
155,0.11999999999999922
156,-0.9399999999999995
157,0.34999999999999964
158,-0.34999999999999964
159,0.34999999999999964
160,0.0
161,-0.23000000000000043
162,-0.10999999999999943
163,0.47000000000000064
164,-0.10999999999999943
165,0.0
166,-0.23000000000000043
167,0.47000000000000064
168,0.10999999999999943
169,0.0
170,-0.8200000000000003
171,-0.46000000000000085
172,0.0
173,-0.23000000000000043
174,0.23000000000000043
175,0.0
176,0.47000000000000064
177,0.5899999999999999
178,-0.10999999999999943
179,-0.47000000000000064
180,0.10999999999999943
181,-0.10999999999999943
182,-0.34999999999999964
183,-0.10999999999999943
184,0.34999999999999964
185,-0.10999999999999943
186,-0.10999999999999943
187,-0.34999999999999964
188,0.7100000000000009
189,-0.5800000000000001
190,0.23000000000000043
191,0.5800000000000001
192,0.10999999999999943
193,-0.47000000000000064
194,0.0
195,0.34999999999999964
196,0.11999999999999922
197,-0.5899999999999999
198,0.9399999999999995
199,0.10999999999999943
200,-0.10999999999999943
201,-0.10999999999999943
202,0.47000000000000064
203,-0.23000000000000043
204,0.0
205,-0.2400000000000002
206,0.5800000000000001
207,-0.6999999999999993
208,0.10999999999999943
209,-0.23000000000000043
210,0.10999999999999943
211,0.8200000000000003
212,-0.9399999999999995
213,-0.10999999999999943
214,0.7100000000000009
215,0.10999999999999943
216,0.23000000000000043
217,0.10999999999999943
218,0.5800000000000001
219,0.5899999999999999
220,0.23000000000000043
221,0.23000000000000043
222,0.23000000000000043
223,0.10999999999999943
224,0.10999999999999943
225,0.23000000000000043
226,-0.10999999999999943
227,0.47000000000000064
228,0.23000000000000043
229,-0.23000000000000043
230,-0.2400000000000002
231,0.0
232,0.0
233,-0.10999999999999943
234,0.0
235,0.23000000000000043
236,0.0
237,-0.47000000000000064
238,0.47000000000000064
239,0.23000000000000043
240,0.11999999999999922
241,-0.10999999999999943
242,-0.23000000000000043
243,-0.10999999999999943
244,0.5800000000000001
245,0.47000000000000064
246,0.34999999999999964
247,-0.5899999999999999
248,-0.23000000000000043
249,-0.23000000000000043
250,0.0
251,0.0
252,0.47000000000000064
253,0.34999999999999964
254,-0.10999999999999943
255,0.47000000000000064
256,-0.11999999999999922
257,-0.34999999999999964
258,0.47000000000000064
259,-0.7100000000000009
260,0.10999999999999943
261,-0.5800000000000001
262,0.0
263,0.23000000000000043
264,-0.34999999999999964
265,-0.23000000000000043
266,0.8200000000000003
267,0.47000000000000064
268,-0.5899999999999999
269,0.34999999999999964
270,-0.9399999999999995
271,-0.11999999999999922
272,0.23000000000000043
273,-0.23000000000000043
274,-0.47000000000000064
275,-0.9399999999999995
276,0.0
277,0.10999999999999943
278,-0.23000000000000043
279,0.23000000000000043
280,0.23000000000000043
281,-0.7100000000000009
282,0.5800000000000001
283,-0.10999999999999943
284,-0.10999999999999943
285,0.34999999999999964
286,-0.34999999999999964
287,-0.5899999999999999
288,-0.23000000000000043
289,0.5800000000000001
290,0.7100000000000009
291,0.0
292,-0.34999999999999964
293,-0.10999999999999943
294,0.34999999999999964
295,0.10999999999999943
296,0.0
297,0.23000000000000043
298,-0.10999999999999943
299,-0.23000000000000043
300,-0.34999999999999964
301,0.5800000000000001
302,0.5800000000000001
303,0.23000000000000043
304,0.0
305,-0.34999999999999964
306,-0.10999999999999943
307,-0.5899999999999999
308,0.23000000000000043
309,0.34999999999999964
310,-0.23000000000000043
311,-0.34999999999999964
312,0.0
313,-0.34999999999999964
314,0.46000000000000085
315,0.23000000000000043
316,0.23000000000000043
317,0.34999999999999964
318,-0.47000000000000064
319,-0.5899999999999999
320,0.11999999999999922
321,-0.34999999999999964
322,-0.34999999999999964
323,-0.5899999999999999
324,-0.9399999999999995
325,0.10999999999999943
326,-0.34999999999999964
327,0.23000000000000043
328,-0.7100000000000009
329,-0.11999999999999922
330,0.8200000000000003
331,0.8200000000000003
332,-0.47000000000000064
333,0.10999999999999943
334,-0.10999999999999943
335,-0.7100000000000009
336,-0.34999999999999964
337,0.5899999999999999
338,-0.11999999999999922
339,-0.11999999999999922
340,-0.23000000000000043
341,0.23000000000000043
342,-0.23000000000000043
343,0.8200000000000003
344,0.11999999999999922
345,-0.10999999999999943
346,-0.23000000000000043
347,-0.23000000000000043
348,0.11999999999999922
349,-0.34999999999999964
350,0.34999999999999964
351,0.0
352,0.5899999999999999
353,0.11999999999999922
354,-0.23000000000000043
355,0.47000000000000064
356,0.47000000000000064
357,0.10999999999999943
358,0.0
359,-0.10999999999999943
360,-0.11999999999999922
361,0.23000000000000043
362,-0.23000000000000043
363,-0.47000000000000064
364,0.23000000000000043
365,-0.34999999999999964
366,-0.5899999999999999
367,-0.47000000000000064
368,0.0
369,-0.34999999999999964
370,-0.47000000000000064
371,0.23000000000000043
372,-0.23000000000000043
373,0.0
374,0.34999999999999964
375,-0.47000000000000064
376,-0.23000000000000043
377,-0.8200000000000003
378,-0.23000000000000043
379,0.0
380,0.11999999999999922
381,0.34999999999999964
382,0.23000000000000043
383,-0.8200000000000003
384,-0.34999999999999964
385,-0.6999999999999993
386,0.0
