taxa326977,taxa469873,taxa357591,taxa190872,taxa263681,taxa361480,taxa347862,taxa517293,taxa2000,taxa322235,taxa158660,taxa331820,taxa244304,taxa361496,taxa127309,taxa248140,taxa348374,taxa470812,taxa268540,taxa291090,taxa541301,taxa171772,taxa259569,taxa104780,taxa138006,taxa181095,taxa278234,taxa177339,taxa510994,taxa193066,taxa405524,taxa346780,taxa549871,taxa544358,taxa302160,taxa192573,taxa175497,taxa302974,taxa194648,taxa195173,taxa287978,taxa199487,taxa190108,taxa191306,taxa299892,taxa174348,taxa192127,taxa183200,taxa182980,taxa181843,taxa194053,taxa109014,taxa518438,taxa193343,taxa357795,taxa352304,taxa179460,taxa469991,taxa175537,taxa288134,taxa190464,taxa178915,taxa366612,taxa261912,taxa185281,taxa511008,taxa470973,taxa162162,taxa181028,taxa204044,taxa470172,taxa328422,taxa213747,taxa262724,taxa82283,taxa316732,taxa293896,taxa196731,taxa167602,taxa470114,taxa170206,taxa365676,taxa223059,taxa187524,taxa191541,taxa212619,taxa357470,taxa326792,taxa325407,taxa188646,taxa171551,taxa290260,taxa367433,taxa310301,taxa193761,taxa327476,taxa189047,taxa180658,taxa269833,taxa367055,taxa203708,taxa181892,taxa589024,condition
0.02723523764294282,0.0028132441823517903,0.010700851079822486,0.001102884651521937,0.0414121570141482,0.012942153221701043,0.00345830187196562,0.009502984416800194,0.0020779877480038397,0.033124805679787574,0.07065158343213053,0.1768202892509744,0.04359059336424236,0.020974624769805283,0.009891795672510226,0.008262751676705836,0.01623099078537827,0.001156183909773925,0.0034323355666633685,0.018360227820162802,0.0020192218991619,0.0021934694742164855,0.02216565819459017,0.0014711961925196499,0.0034548852528469014,0.0017971416564452778,0.0011732670053675068,0.0026294300737648084,0.0,0.0029041262509096706,0.002249502027763444,0.0012183663777345726,0.0046862347832325995,0.001406963753087769,0.0029041262509096706,0.03480509896237279,0.001733592540837145,0.001224516292148272,0.0039625948538882785,0.0029881750812301242,0.007792624885970341,0.005766569748571003,0.0016666268061102832,0.0,0.0017397424552508338,0.0011910334247848358,0.0029656253950465913,0.002795477762934461,0.0010557353076836378,0.0019057901444204872,0.004235241059561919,0.0018962236108880798,0.006564008650879613,0.002623280159351119,0.009787247127477475,0.0028357938685353344,0.0018866570773556726,0.001244332683036824,0.002276834980713181,0.003998811016546686,0.0041580254674789124,0.0010987847085794707,0.0018299411999849662,0.0024647490322426296,0.001138417490356596,0.0011924000724323214,0.005808935825643089,0.0017718586749667742,0.001049585393269949,0.0,0.006154014356633542,0.0025686142534516354,0.001141834109475314,0.0015600282896063074,0.0015921445093222476,0.019855340346513504,0.00301277473888488,0.01456094736014927,0.001199233310669758,0.0016310939672756247,0.0016796099587614091,0.0051105788777772825,0.00875952809656732,0.007122967538701755,0.005687304185016765,0.003370153098702711,0.007740692275365838,0.002440832698411611,0.02148301769467045,0.001356397790130752,0.04191918329136587,0.013003652365837934,0.007470096041163432,0.0018244746093950145,0.012033332536122241,0.006454676839080656,0.06062038969957666,0.029555805348375604,0.004224307878382027,0.0018401910573411211,0.0025535811293292874,0.0011466173762415177,0.003856679661208051,Control
0.02733828772639508,0.0026899486483951446,0.010738231878964182,0.0010802920022813373,0.041539491572752094,0.013051911157303265,0.0035017848537023744,0.009552282575062507,0.002070020603173817,0.03293165589788756,0.07082812683619995,0.1768271974831998,0.04374320100654751,0.02135355628461489,0.00992855194511858,0.008393286664431326,0.016024331367173187,0.0012118245614413385,0.003453268745815486,0.01827547877312465,0.00197730093032332,0.0021325524755613583,0.022136282825189986,0.0014630301867223279,0.0036376299557856553,0.0017433454767354483,0.0012258403259419912,0.0026177135544302194,0.0,0.0028290281576708793,0.0022382097771816933,0.0012204496472878973,0.004717921958066992,0.0014447018792983957,0.0029174352875980967,0.034990895143753226,0.0017886271774298717,0.0012269184616728163,0.0038834449024125403,0.003018780046295153,0.00773346759716968,0.005764791752692909,0.0016948293688485601,0.0,0.001841455828240039,0.0012085901542488841,0.0029864359743705573,0.002806387307323668,0.0010727450521655928,0.001809111756315454,0.004108775270153864,0.001891050071857742,0.006663956952196542,0.0026317293189308823,0.009777612942803821,0.002873231722634488,0.0020441453456341405,0.0012355435475193753,0.0023179918212623413,0.003980477118186316,0.004115244084538783,0.0,0.0017972522632764304,0.002416102172766944,0.0011428238746688784,0.0012075120185180593,0.005678540894227341,0.0017552049697744615,0.001061963694857405,0.0,0.006084998064746357,0.0025702755822741563,0.0011945743897482208,0.0016053441031905278,0.0014975305301085527,0.019843088125736517,0.0029810452957164633,0.014309017419438994,0.001192418118286581,0.0016398444465767527,0.0016517039396157763,0.005247286601899463,0.008642336018250686,0.007231056346607701,0.005845651932504393,0.0034284716240066348,0.007859609477675587,0.002486180995270218,0.021251133390187027,0.0014123578073738,0.041679649217758616,0.013190990666579009,0.007560965880238525,0.0019309410938980716,0.012236840544803517,0.006439704720186044,0.060821949118462275,0.029328526285488203,0.004292058344393206,0.0018134242992387333,0.0024883372667318573,0.001124495567244946,0.003758381157637457,Control
0.02725379636246754,0.0027300299879295985,0.010692389494308452,0.0011030907741809732,0.04161449268424453,0.01292250667633205,0.0035493125344074694,0.009636486112203408,0.0020611999958967428,0.03329378254818757,0.07073116522084039,0.17690826839368004,0.043688002434595856,0.021051731743095374,0.009879261825057864,0.008356271648925797,0.016108681454329088,0.00119336230684798,0.0033660339680835396,0.018421547541297458,0.002062567746391706,0.002088555005795846,0.021964705198477673,0.0014566542771267646,0.0034658797542152383,0.0017746562672037347,0.0011598524197215933,0.0026336035780352976,0.0,0.0029228828077182112,0.0022738851978622012,0.0012111430632823909,0.004692751948189605,0.001416305637525602,0.00292219893247074,0.03474017869660219,0.0017466173820571604,0.0011844719286307798,0.0039165535423028135,0.002984431579991173,0.007734629048968881,0.005793107221380673,0.0016659201028548353,0.0,0.0017466173820571604,0.0012008849345702378,0.0030295673463246867,0.002797733637429854,0.0,0.0018745020533354345,0.004177793886839163,0.0018786053048202936,0.0066342737757778235,0.0025412804196258553,0.009769841785461492,0.002809359516636971,0.002016064229563239,0.0012569627048633761,0.002353214726569573,0.004000670197742526,0.00409367723139945,0.0010606905088373754,0.0018628761741283175,0.002472892894878118,0.0012097753127874378,0.001243285199913835,0.00571788094415816,0.0017425141305723014,0.0,0.0010634260098272817,0.006191122615412496,0.0025337577919035984,0.001164639546453934,0.0015633388157332295,0.001533932180091702,0.01975373652338336,0.0030316189720671115,0.014414722466327638,0.0011379684118023232,0.0016912234870115038,0.0017151591206732086,0.005272678158050407,0.00881925519146797,0.007208045108411321,0.005724035821385464,0.0034234794888716408,0.007879610601434082,0.002476996146362978,0.02136084335495515,0.0013732214969345334,0.0418422231416545,0.013058597850580085,0.007461078949977942,0.0018095339048250854,0.012130579139753293,0.006500234227272256,0.06059134692649363,0.029815593039517703,0.004260542791783922,0.0018327856632393083,0.002539912669130892,0.0011078779009133137,0.003852953144287417,Control
0.027589326096788786,0.0024469725962263248,0.010912801957578131,0.0,0.04215519140892279,0.013510535898595629,0.0034327198506303,0.009150053926173334,0.001843927217061545,0.032378898050539826,0.06974451750571158,0.1784086560205962,0.04274663976156512,0.020979020979020952,0.009463173642278128,0.007967157220888572,0.016398195502673088,0.0011481056257175663,0.003490704983242293,0.0180449732688539,0.001843927217061545,0.0022614201718679366,0.022683783877813758,0.001380046156165559,0.0035254960628094997,0.0018555242435839437,0.001356852103120762,0.0029456447366895174,0.0,0.002806480418420723,0.0024701666492711323,0.0011597026522399648,0.004522840343735863,0.00154240452747915,0.0026905101531967163,0.03357339178234699,0.0018091361374943495,0.00128726994398636,0.003769033619779891,0.0034211228241079017,0.007538067239559782,0.00608843892425982,0.0016235837131359507,0.0011828967052847621,0.0017975391109719507,0.0,0.0032471674262719015,0.002736898259286321,0.001078523466583164,0.0017511510048823459,0.004105347388929482,0.0019367034292407444,0.00661030511776781,0.002806480418420723,0.010309756578413298,0.002806480418420723,0.001994688561852737,0.0013916431826879576,0.0021338528801215415,0.004232914680675878,0.004105347388929482,0.0011597026522399648,0.0015655985805239578,0.0024353755697039264,0.0010901204931055733,0.00128726994398636,0.006076841897737422,0.001820733164016748,0.0,0.0012176877848519682,0.006447946746454209,0.0029108536571223107,0.0010901204931055733,0.0015076134479119544,0.0014728223683447587,0.01979612427373619,0.0032935555323615065,0.014020805065581165,0.0011828967052847621,0.0014844193948671573,0.0016467777661807478,0.005520184624662236,0.008593396653098148,0.006668290250379802,0.005496990571617439,0.0034791079567198947,0.007978754247410971,0.002075867747509538,0.021767618782544164,0.00128726994398636,0.041969638984564406,0.013684491296431607,0.007340917788678985,0.00171635992531515,0.012200071901564481,0.006807454568648596,0.05977107469644784,0.029839149242134325,0.0044300641315566745,0.0017511510048823459,0.002504957728838328,0.0011944937318071607,0.004221317654153479,Control
0.027605722319768305,0.0028362154422293248,0.010884847385368912,0.0011208801176600153,0.04165559824546626,0.013110409931127475,0.0035003207142533183,0.009574454299838667,0.0020457681916251492,0.03315991007042757,0.071009051268927,0.17740843446090857,0.04355396746208118,0.021240030322074895,0.010060384986685498,0.008325612434642322,0.015954724218137567,0.0012018685654678258,0.003338343818637708,0.018515578937820295,0.002032810039975902,0.002160771787512231,0.02217949631664537,0.0015063851292251703,0.003336724049681551,0.0018902703718341573,0.0011548952657392969,0.002661280394964467,0.0,0.0029317818106425297,0.0023016916866978074,0.0011937697206870397,0.004711907893458078,0.0014966665154882268,0.0029042457383878775,0.03499024899088391,0.0017477307036924234,0.0012391232514594116,0.003947376946152398,0.003033827254880364,0.007919050426647142,0.0057242634910556305,0.0016813201764900284,0.0,0.0018238598446317623,0.0011516557278269822,0.0029641771897656543,0.0027244513842545476,0.0,0.0017623086242978285,0.0043280226508490794,0.0018238598446317623,0.006632953875459202,0.0025997291746305334,0.010092780365808624,0.0027908619114569533,0.001853015685842572,0.0012423627893717259,0.002279014921311627,0.00400406885961786,0.004051042159346388,0.001150035958870825,0.0018432970721056388,0.0025090221130857895,0.0011403173451338918,0.0011856708759062637,0.005687008805064044,0.001827099382544077,0.0,0.0,0.006104909195752314,0.002521980264735037,0.001219686023985535,0.0015970921907699034,0.0015436398152167555,0.020015484991220803,0.0031002377820827593,0.014501791464465523,0.00116461387947623,0.0016132898803314657,0.0017687877001224574,0.005319321252016609,0.00880830358357684,0.007195013703245372,0.005699966956713292,0.0033869368873223945,0.007685803696960665,0.002546276799077375,0.021578562033911456,0.0013897617643819317,0.04187102751663504,0.01307801455200433,0.007525446570301212,0.0019291448267819103,0.012179042781337628,0.006458018828194344,0.06014688064894424,0.02948465430890936,0.004204920210181222,0.001797943541333267,0.002457189506488799,0.0,0.003791879126361416,Control
0.02755794321008083,0.0028256140684397627,0.010760857449411495,0.001111918798471219,0.04147060492895965,0.012978540514259031,0.003568944778118861,0.009679027474515104,0.0020501430244875135,0.03318318554478204,0.07061299823501696,0.17720402342278166,0.043522799464145404,0.021073801729697063,0.009963503624677485,0.008225874063228927,0.016241126361433808,0.0011591035445317958,0.0033829411414742334,0.01835965307586416,0.0020706581314703836,0.0020945924229503893,0.02204895314828253,0.0014572564326827571,0.0034479056469199692,0.001767718385023422,0.0011932953895032363,0.002680640645760866,0.0,0.002809885819752904,0.0022450365408247207,0.0012370609510666786,0.004582391063072327,0.0015064926894416233,0.002958278426928946,0.03488867477195746,0.0017212174758622675,0.0011871408574083793,0.003932062171715548,0.003012301541983824,0.007801211348683647,0.005687471492549255,0.0016494146014222417,0.0,0.0017321588662531254,0.0012322740927706776,0.002967852143520959,0.0027763778116808966,0.0,0.0018750807782337436,0.0041850818245042,0.0019318392408863333,0.006640740130352986,0.002576697437047689,0.00971869001468198,0.0027524435202008813,0.001963295738260062,0.0012247518868769647,0.0023141040676670243,0.003913598575430976,0.004062675019506452,0.0010961905497843493,0.0018668747354405974,0.0024741219021333677,0.001131066231655223,0.0012261195606758206,0.005772267268078429,0.0017820789599114247,0.0010558441727180521,0.0,0.006090935263212239,0.0025370348968808145,0.001174147956319232,0.001602229855361654,0.0015659864996919353,0.019760834882793794,0.003050596408351832,0.014280565970771477,0.0011611550552300851,0.001669929708405112,0.0016972831843822624,0.005176645328675949,0.008908343288858856,0.00728970134791091,0.0056471251154829585,0.003373367424882221,0.007758129624019639,0.002506262236406519,0.021447176676785185,0.001354680897768436,0.041848766734343706,0.013088638255067044,0.007501006949834408,0.0017882334920062924,0.012211275513099897,0.006535429247840952,0.06075685700354984,0.029497988493760372,0.00424867865615108,0.0018333667273685908,0.0025500277979699612,0.0011447429696437928,0.003758367599260633,Control
0.027523588183766427,0.0027345808107417935,0.010967414528187813,0.0011280953935565983,0.041645790975883355,0.012732285831574352,0.0034553982112091996,0.009533860639814335,0.0020477032430318257,0.03329820830006695,0.07061747869063355,0.17761845809723603,0.04315853780735752,0.021054009587194656,0.009499920807056896,0.008137478949222777,0.016278190263470035,0.00122021779675535,0.0033438816178633386,0.01820467981808246,0.002016995775298908,0.0021058858134731405,0.02193967760391248,0.0014190082457631722,0.0034618629412582285,0.0018295186038768953,0.0011620352263140355,0.002611750939810135,0.0,0.002922057982163807,0.0022949791674074134,0.0012654709070985962,0.004717636753283277,0.0014658775386186778,0.0028056928412811774,0.03486267297193342,0.0017438609307271833,0.0012412281694147186,0.003972576615131993,0.003020645115411588,0.007539491419687042,0.005706740450785626,0.001679213630236839,0.0010634480930662544,0.0017180020105310456,0.00122345016177987,0.002978624370092862,0.002744277905815343,0.0,0.0018101244137297974,0.003998435535328131,0.0019394190147104956,0.006733016346069924,0.0026246803999082037,0.009608205035378235,0.0028396326740386143,0.0019442675622472645,0.0011862779639979129,0.002354777920360988,0.004008132630401689,0.0041422757789191566,0.0010537509979927054,0.0017939625886072086,0.00244528414104748,0.0012897136447824738,0.0011555704962650062,0.005797246671472119,0.0018004273186562377,0.0010521348154804455,0.0,0.006186746656926473,0.0026602364151778906,0.001170116138875335,0.0016323443373813331,0.0016194148772832645,0.019622071881333383,0.0029640787274825327,0.014384024359102805,0.0011571866787772555,0.0016210310597955242,0.0016517385275284313,0.005283300632573836,0.008948802570376665,0.00723403292487014,0.005700275720736587,0.003508732234113734,0.007663937473130961,0.002482456338829427,0.021302901694082534,0.0013640580403463773,0.041558517120221364,0.013398153026624995,0.0076041387201773855,0.001787497858558169,0.01220702651509025,0.00656654954730728,0.06027229442966532,0.029535735411528593,0.004362076600586347,0.001787497858558169,0.0025875082021262472,0.0011054688383849807,0.0037802508961732,Control
0.027519679115242984,0.0028229631992266087,0.01074399227069303,0.0011096644804533522,0.04161416094550386,0.012828534760675577,0.003507353124867462,0.009389155847437986,0.002065370276445892,0.033019199519416564,0.07057117509982624,0.17757071787158182,0.043810831835867266,0.021199239386001153,0.009867880209685922,0.008267871843629107,0.01606573396752695,0.0012107543336464805,0.003377795439453275,0.018231613120998174,0.0020671132049492227,0.0021618123202968133,0.02212822027827595,0.0014489545624348913,0.0034608750314453368,0.001779530001899789,0.0011207030276411073,0.002597544446129273,0.0,0.0028822227683398195,0.002220490913242251,0.001164857216392129,0.004636770795025221,0.0014849750848370446,0.0029618165033252217,0.03470344942980093,0.0017510621696787405,0.0012008777387942824,0.003916941323149988,0.0030315336434584145,0.007744412316462365,0.005791170440397369,0.0016639157445122444,0.0,0.0017307280038065603,0.0011764767397476577,0.002989122383210723,0.0028188963660521643,0.0,0.0019085067111462028,0.00410982541085182,0.001874810093415164,0.006584202909412455,0.0026254313021825486,0.009827211877941562,0.0027683514394556056,0.001981128732118283,0.0012514226653908415,0.002289627077207671,0.004009316533826465,0.0040894912449796405,0.001087587386077831,0.0018469232373618783,0.0025499044003715913,0.0011584664785465808,0.0011602094070499113,0.005750502108653008,0.0017708153593831478,0.0010759678627223024,0.0,0.0061873961868210234,0.0025638478283982343,0.0011421991458488345,0.0015337770829302838,0.0016063991039023638,0.019781076560458452,0.0030292097387873106,0.014403561151518005,0.0012026206672976023,0.0016679825776866786,0.0017092318855988229,0.0051863742497419065,0.008811084560500242,0.007270335763556649,0.0057603787035052055,0.0033458417502255653,0.0078048338379111334,0.0024999404499428056,0.02142291521059518,0.001373427660623934,0.04176230986828694,0.01304059106191403,0.0075195745395328145,0.0018143885719663854,0.012063389147713741,0.006454645223998266,0.0606847036527715,0.02960828843839995,0.004280632404178152,0.0018056739294497442,0.0025626858760626776,0.0011421991458488345,0.0038106226844468578,Control
0.027709054923305325,0.0029022989700580866,0.010744327419240852,0.0011642460051808964,0.04173821928573508,0.013197560073014893,0.003434525715283638,0.009825404679437327,0.0020706946806431656,0.03233277477245228,0.07038698705607925,0.1773271406533919,0.04358853882968329,0.020615470334595997,0.009937671258508345,0.008428309473220262,0.01565079272678883,0.0011185077692630685,0.0032931529860831016,0.0183618227102815,0.0021912773026083305,0.0019833762302545947,0.0227859575299689,0.001625786385806174,0.0034095775866011925,0.0018087393294774642,0.0012141422625457877,0.0026278695545511625,0.0,0.0028607187555873435,0.0023284920103617927,0.0011351398550513761,0.004611245784805757,0.0014677815708173405,0.002931405120187607,0.03474858523320266,0.0016839986860652247,0.0011933521553104162,0.0039917005891916355,0.0031892024499062333,0.007812922299053214,0.005950128690763784,0.0016798406646181504,0.0,0.0016632085788298534,0.0011933521553104162,0.0031102000424118223,0.0028191385411165905,0.0,0.001837845479606984,0.004249497918910263,0.0018877417369718753,0.006528093671907151,0.0026694497690219056,0.009775508422072436,0.002877350841375641,0.0021039588522197596,0.0012931446700402097,0.00227859575299689,0.004049912889450686,0.003970910481956263,0.0012183002839928618,0.0019376379943367773,0.002544709125609666,0.0011891941338633418,0.0012141422625457877,0.0055592746747387695,0.0017047887933005963,0.0010561374475569541,0.0,0.006370088856918319,0.0026029214258687164,0.0012474064341223819,0.0016881567075122989,0.0016424184715944715,0.020382621133559774,0.0031268321282001198,0.014532284957525857,0.001326408841616804,0.0015343099139705396,0.0015301518925234655,0.005247423066208176,0.00843662551611441,0.007164270953309572,0.00570480542538638,0.0032848369431889533,0.007738077913005877,0.002286911795891039,0.021322333980598625,0.0012515644555694564,0.04111035804722675,0.012848286271460613,0.00750107069052262,0.0019126898656543212,0.011850361124162677,0.006424143135730295,0.06042436766888846,0.029459581952523718,0.00446987305560522,0.0018711096511835781,0.002715188004939733,0.0012390903912282334,0.0039625944390621155,Control
0.027299061856274065,0.0027210591567346813,0.010646323282391198,0.0011106607893701722,0.04154277837355744,0.012940573072274242,0.0034252348348176075,0.00961337288194358,0.0020132968453168702,0.03328037071442148,0.07035539949715398,0.17763399363253002,0.04358476828555343,0.020852686209036145,0.009762815937563885,0.008200239347997886,0.01616973861811798,0.0011931533560725848,0.0034611011681664745,0.018381495841298705,0.0020706829786750723,0.00210894040091387,0.021882049976148912,0.0014095469006108062,0.003407301668143168,0.0018184231007879834,0.001207499889412138,0.002602700256683391,0.0,0.0028238759790014533,0.0023169651343373553,0.001196739989407481,0.004522744635293192,0.0014609553117441922,0.0029051730012589106,0.0345333012927422,0.0017191929118560976,0.0012326063227563481,0.0039142125128072665,0.003042660612429595,0.007928850758991393,0.00568720492468668,0.0017299528118607545,0.0,0.0017658191452096324,0.0012338018672013134,0.0029553858679473312,0.0027868141012076207,0.0,0.0018064676563383608,0.004174841201809102,0.0019260221008346064,0.006747652847368432,0.002564442834444593,0.009774771382013518,0.002749752223413777,0.0019726483341881516,0.0012876013672246302,0.002326529489897047,0.004012247157294198,0.004070828835097366,0.0011130518782601028,0.0017909255785538425,0.002544118578880234,0.0011800023671779969,0.0011859800894028132,0.0055819970135299775,0.0018710270563663351,0.0010819677226910761,0.001054470200456935,0.0060924944915289716,0.0024939057121918027,0.001109465244925217,0.0015936607451350357,0.001573336489570666,0.019739634330776117,0.003002012101300876,0.014462501150711555,0.0011513093004989008,0.0016307226229288682,0.001710824100741361,0.005272351002284687,0.008690412570432512,0.007225870625353435,0.005804368280293006,0.0033989328570284316,0.00782125175894476,0.002514229967756162,0.021599901487137727,0.001423893433950349,0.04183927339590816,0.013086429494559666,0.007311949825390731,0.001868635967476404,0.012306934516444162,0.006477459802806904,0.06038216773727677,0.029483321557220544,0.004201143179598278,0.0018184231007879834,0.00264334876781212,0.0010939231671406988,0.003907039246137494,Control
