"","taxon","mean.difference (Treat - Control)","se (Treat - Control)","W","p.val","q.val","diff.abn"
"1","taxa326977",-0.00654984348635423,0.0334237214752372,-0.195963920151945,0.844638405975682,1,FALSE
"2","taxa469873",0.00277373606403408,0.0331987086032904,0.0835495168555794,0.933414606232988,1,FALSE
"3","taxa357591",-0.00332375277409724,0.0341923262522953,-0.0972075649247211,0.922561560558029,1,FALSE
"4","taxa190872",0.245048605773048,0.827051779387998,0.29629173394002,0.767007298067387,1,FALSE
"5","taxa263681",-0.00180651320600234,0.0336159136728356,-0.0537398216685137,0.957142455521813,1,FALSE
"6","taxa361480",-0.000457442537321384,0.0329318469128243,-0.0138905825273725,0.988917275060789,1,FALSE
"7","taxa347862",-0.0112932446302239,0.0338093270451495,-0.334027489371282,0.738358815323038,1,FALSE
"8","taxa517293",0.0100215583422916,0.0321907494897747,0.311317956280418,0.755558917935211,1,FALSE
"9","taxa2000",-0.00192620325579362,0.0329097991995094,-0.0585297784442981,0.953326643377175,1,FALSE
"10","taxa322235",-0.00793643108905684,0.0341199396037431,-0.23260390203581,0.816068997030798,1,FALSE
"11","taxa158660",-4.48248403314587,0.0336239192881274,-133.31236001178,0,0,TRUE
"12","taxa331820",-0.00219125855405622,0.0338119923367211,-0.0648071409763225,0.9483275557284,1,FALSE
"13","taxa244304",-0.00390938673166374,0.0335514624510801,-0.116519115593362,0.907241137230289,1,FALSE
"14","taxa361496",0.00670026128293699,0.0332902460505404,0.20126800122669,0.840489021891368,1,FALSE
"15","taxa127309",0.00395679505528079,0.0339881013079032,0.116417066650344,0.907322010128997,1,FALSE
"16","taxa248140",-0.00246851531685621,0.0339793447896564,-0.0726475254934182,0.942086606731347,1,FALSE
"17","taxa348374",-4.84769289308231,0.0344119555297177,-140.87234562697,0,0,TRUE
"18","taxa470812",-0.0143740544220172,0.0372223544225847,-0.386167254731629,0.699372803298585,1,FALSE
"19","taxa268540",-0.0923460701140275,0.0349041949641276,-2.64570118889535,0.00815217931842839,0.831522290479696,FALSE
"20","taxa291090",-0.00272519358040491,0.0340337016135056,-0.0800733817130096,0.936178893068511,1,FALSE
"21","taxa541301",0.00857037376897551,0.0347793317198367,0.246421461976722,0.80535599412126,1,FALSE
"22","taxa171772",-0.00123942197296856,0.0354751516414108,-0.0349377498226605,0.972129378971318,1,FALSE
"23","taxa259569",-6.10267381420198,0.0337797447390667,-180.660743926349,0,0,TRUE
"24","taxa104780",5.52198638930947,0.0341207378016573,161.836664301006,0,0,TRUE
"25","taxa138006",-5.1285297684645,0.0343111575002641,-149.471196604924,0,0,TRUE
"26","taxa181095",0.0170717738906401,0.0344398506304999,0.495698255889685,0.620107317808306,1,FALSE
"27","taxa278234",1.6271044225906,0.0351029312354012,46.3523804231388,0,0,TRUE
"28","taxa177339",0.00651186125112169,0.0334949178291874,0.194413411739953,0.845852189217845,1,FALSE
"29","taxa193066",0.00607193328699474,0.034181593992738,0.177637511237327,0.859007663318228,1,FALSE
"30","taxa405524",0.850673057050892,0.0346944938581591,24.5189643212172,9.27309239528666e-133,9.4585542431924e-131,TRUE
"31","taxa346780",0.00245465622925245,0.381909246133475,0.00642732862349858,0.994871769032472,1,FALSE
"32","taxa549871",-0.563816919797855,0.034822812827503,-16.1910217474607,5.8351544509966e-59,5.95185754001653e-57,TRUE
