,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa326977,64,64,1.0,1.0
1,taxa469873,64,64,1.0,1.0
2,taxa357591,64,64,1.0,1.0
3,taxa190872,59,61,0.921875,0.953125
4,taxa263681,64,64,1.0,1.0
5,taxa361480,64,64,1.0,1.0
6,taxa347862,64,64,1.0,1.0
7,taxa517293,64,64,1.0,1.0
8,taxa2000,64,64,1.0,1.0
9,taxa322235,64,64,1.0,1.0
10,taxa158660,64,64,1.0,1.0
11,taxa331820,64,64,1.0,1.0
12,taxa244304,64,64,1.0,1.0
13,taxa361496,64,64,1.0,1.0
14,taxa127309,64,64,1.0,1.0
15,taxa248140,64,64,1.0,1.0
16,taxa348374,64,64,1.0,1.0
17,taxa470812,60,64,0.9375,1.0
18,taxa268540,64,64,1.0,1.0
19,taxa291090,64,64,1.0,1.0
20,taxa541301,64,64,1.0,1.0
21,taxa171772,64,64,1.0,1.0
22,taxa259569,64,64,1.0,1.0
23,taxa104780,64,64,1.0,1.0
24,taxa138006,64,64,1.0,1.0
25,taxa181095,64,64,1.0,1.0
26,taxa278234,62,63,0.96875,0.984375
27,taxa177339,64,64,1.0,1.0
28,taxa193066,64,64,1.0,1.0
29,taxa405524,64,64,1.0,1.0
30,taxa346780,62,63,0.96875,0.984375
31,taxa549871,64,64,1.0,1.0
32,taxa544358,64,64,1.0,1.0
33,taxa302160,64,64,1.0,1.0
34,taxa192573,64,64,1.0,1.0
35,taxa175497,64,64,1.0,1.0
36,taxa263461,2,3,0.03125,0.046875
37,taxa302974,62,64,0.96875,1.0
38,taxa194648,64,64,1.0,1.0
39,taxa195173,64,64,1.0,1.0
40,taxa287978,64,64,1.0,1.0
41,taxa199487,64,64,1.0,1.0
42,taxa190108,64,64,1.0,1.0
43,taxa191306,18,9,0.28125,0.140625
44,taxa299892,64,64,1.0,1.0
45,taxa174348,64,62,1.0,0.96875
46,taxa192127,64,64,1.0,1.0
47,taxa183200,64,64,1.0,1.0
48,taxa182980,26,20,0.40625,0.3125
49,taxa181843,64,64,1.0,1.0
50,taxa194053,64,64,1.0,1.0
51,taxa109014,64,64,1.0,1.0
52,taxa518438,64,64,1.0,1.0
53,taxa193343,64,64,1.0,1.0
54,taxa357795,64,64,1.0,1.0
55,taxa352304,64,64,1.0,1.0
56,taxa179460,64,64,1.0,1.0
57,taxa469991,63,64,0.984375,1.0
58,taxa175537,64,64,1.0,1.0
59,taxa288134,64,64,1.0,1.0
60,taxa190464,64,64,1.0,1.0
61,taxa178915,54,55,0.84375,0.859375
62,taxa366612,64,64,1.0,1.0
63,taxa261912,64,64,1.0,1.0
64,taxa185281,62,63,0.96875,0.984375
65,taxa511008,64,61,1.0,0.953125
66,taxa470973,64,64,1.0,1.0
67,taxa162162,64,64,1.0,1.0
68,taxa181028,41,47,0.640625,0.734375
69,taxa204044,7,10,0.109375,0.15625
70,taxa470172,64,64,1.0,1.0
71,taxa328422,64,64,1.0,1.0
72,taxa21698,4,3,0.0625,0.046875
73,taxa213747,62,63,0.96875,0.984375
74,taxa262724,64,64,1.0,1.0
75,taxa82283,64,64,1.0,1.0
76,taxa316732,64,64,1.0,1.0
77,taxa293896,64,64,1.0,1.0
78,taxa196731,64,64,1.0,1.0
79,taxa167602,64,63,1.0,0.984375
80,taxa470114,64,64,1.0,1.0
81,taxa170206,64,64,1.0,1.0
82,taxa365676,64,64,1.0,1.0
83,taxa223059,64,64,1.0,1.0
84,taxa187524,64,64,1.0,1.0
85,taxa191541,64,64,1.0,1.0
86,taxa212619,64,64,1.0,1.0
87,taxa357470,64,64,1.0,1.0
88,taxa326792,64,64,1.0,1.0
89,taxa325407,64,64,1.0,1.0
90,taxa188646,64,64,1.0,1.0
91,taxa171551,64,64,1.0,1.0
92,taxa290260,64,64,1.0,1.0
93,taxa367433,64,64,1.0,1.0
94,taxa310301,64,64,1.0,1.0
95,taxa193761,64,64,1.0,1.0
96,taxa327476,64,64,1.0,1.0
97,taxa189047,64,64,1.0,1.0
98,taxa180658,64,64,1.0,1.0
99,taxa269833,64,64,1.0,1.0
100,taxa367055,64,64,1.0,1.0
101,taxa203708,64,64,1.0,1.0
102,taxa181892,62,62,0.96875,0.96875
103,taxa589024,64,64,1.0,1.0
