taxa326977,taxa469873,taxa357591,taxa190872,taxa263681,taxa361480,taxa347862,taxa517293,taxa2000,taxa322235,taxa158660,taxa331820,taxa244304,taxa361496,taxa127309,taxa248140,taxa348374,taxa470812,taxa268540,taxa291090,taxa541301,taxa171772,taxa259569,taxa104780,taxa138006,taxa181095,taxa278234,taxa177339,taxa193066,taxa405524,taxa346780,taxa549871,taxa544358,taxa302160,taxa192573,taxa175497,taxa302974,taxa194648,taxa195173,taxa287978,taxa199487,taxa190108,taxa191306,taxa299892,taxa174348,taxa192127,taxa183200,taxa182980,taxa181843,taxa194053,taxa109014,taxa518438,taxa193343,taxa357795,taxa352304,taxa179460,taxa469991,taxa175537,taxa288134,taxa190464,taxa178915,taxa366612,taxa261912,taxa185281,taxa511008,taxa470973,taxa162162,taxa181028,taxa204044,taxa470172,taxa328422,taxa21698,taxa213747,taxa262724,taxa82283,taxa316732,taxa293896,taxa196731,taxa167602,taxa470114,taxa170206,taxa365676,taxa223059,taxa187524,taxa191541,taxa212619,taxa357470,taxa326792,taxa325407,taxa188646,taxa171551,taxa290260,taxa367433,taxa310301,taxa193761,taxa327476,taxa189047,taxa180658,taxa269833,taxa367055,taxa203708,taxa181892,taxa589024,condition
10018837.737482278,1030679.2439550639,3984697.308277125,429449.6849812762,15464656.92194426,4776572.738965172,1312179.7889081072,3436093.9534744676,765562.3286024625,12115445.85271455,25992876.597912986,65542461.97975512,16029643.90634738,7751442.695505968,3638158.7185465856,3087569.469246892,5999387.275507204,417534.3179991369,1236219.3243969684,6844881.857614852,785917.7471969503,768044.6967237415,8143656.858668056,539666.8295660666,1277426.6352102016,652366.3422721355,421009.6333689278,956704.6739409493,1035643.980197621,848473.4238531797,424484.9487387189,1740140.0530166172,523779.67358988215,1093234.9206112968,12785188.771835653,664778.1828785329,436896.78934511234,1432822.8796022707,1068907.7130227603,2864156.3383317743,2109019.9558386845,647898.0796538324,0.0,625060.2929380661,428456.73773276404,1099689.0777266207,1033658.0857006005,0.0,704496.0728189959,1495378.5562585036,671728.813618111,2470949.2279211744,966634.1464260642,3587021.935248237,1080823.0800048995,702013.7046977172,467181.68042471865,840529.8458650894,1482966.715652106,1560913.07466027,421506.1069931821,695559.5475823935,874786.5259387409,438386.21021788265,447322.73545448517,2079728.0120075946,655841.6576419265,422002.5806174401,0.0,2278317.4617099175,915497.363127716,0.0,402640.1092714648,568462.2997729026,589810.6656159024,7304119.960051506,1108129.1293389692,5345035.038738059,443350.94646044,624563.819313812,643429.817035533,1936247.134597665,3190835.9830921004,2682446.9918541485,2105544.6404688973,1273454.8462161564,2891462.387665844,941313.9915890191,7756903.905372807,470160.52217025147,15482529.972417472,4759692.635740476,2799614.767178521,684140.6542245082,4569543.237650489,2385555.764549175,22476850.390933342,10981996.568538543,1568360.1790241096,659813.4466359717,949257.5695771093,426967.3168599975,1448213.5619542007,Control
18541961.720440354,1910849.105352455,7234932.951882286,740173.8033856808,28119765.14032889,8826610.601976061,2344010.366060711,6499698.706732776,1394855.2526842062,22482589.294830963,47821003.18219108,120090159.87118116,29551857.062793277,14294321.60337233,6647885.453817181,5583980.602954805,10967339.148318449,800588.4002739374,2254338.385773738,12468584.886088857,1408154.063319983,1437411.446718699,15010937.513631761,968153.4142847612,2345530.230133373,1196892.957220173,806287.8905464172,1866393.0812271375,1994821.595366955,1548361.5240229222,828705.8856181533,3145738.6643891414,984871.9190840247,1992161.8332397998,23593989.897963963,1199932.6853654904,827565.9875636603,2646463.316520156,2052196.4641098871,5230232.240043068,4006361.6955331736,1134958.4962592542,0.0,1198792.7873109973,804008.0944374239,2034338.0612561235,1876272.1976994278,0.0,1281245.413252828,2844425.611984189,1304043.37434274,4512096.465710962,1775581.2028856715,6691581.545906174,1878931.9598265833,1356858.650867693,849224.0505990722,1570779.5190946655,2746774.34531575,2842525.781893365,737134.0752403563,1238309.253200173,1704147.5914706243,816167.0070187076,819586.701182194,3878313.147411518,1200692.6174018213,738653.9393130186,0.0,4177726.369725646,1715546.5720155772,0.0,786149.6915836604,1106081.0788787073,1081003.3216798084,13528690.0767696,2068535.0028909885,9792864.186169999,791849.1818561401,1142937.7826407203,1181314.3504754028,3566361.0464979443,6006502.815154439,4818729.042370224,3893891.754156288,2266877.2643731907,5261769.419550771,1662731.2954906242,14532560.296761908,939655.9629223762,28277451.037867445,8924261.868644485,5096484.201648941,1270986.3307623756,8281739.33192725,4468020.407603807,41173497.69439208,20219131.724621255,2907879.93701777,1235649.4910730175,1785460.3193579619,767911.3227117346,2606946.8506309805,Control
13673451.240903648,1383680.2380113322,5251859.23672271,536896.7590200234,20787033.020089563,6534646.12404572,1753021.9682096734,4796037.491648663,1003528.5059535332,16652207.308844715,35424976.64912089,89072013.09934404,21836203.756116357,10609416.26940462,4940771.405433703,4130621.821632792,8081677.501266696,596351.7692470737,1751220.3012330972,9201713.805038897,1017941.8417661492,1064184.6274982993,11113282.467187403,762705.68675104,1775843.0832463156,900833.4882886301,569927.3202572736,1392088.017235364,1420914.6888605957,1127843.527337363,608362.8824242527,2321748.177149226,757300.6858213058,1490579.1452882537,17283991.861964498,860596.2591450695,620974.5512602974,1955409.2252451822,1545830.2659032855,3876586.7779353983,2896479.942677373,861797.3704627905,0.0,912844.6014658092,610164.549400829,1510397.4820305987,1362660.7899512665,0.0,966894.6107631304,2085129.2475587463,974701.8343282964,3325877.238761619,1294798.00050019,4812853.050096715,1363261.3456101269,969296.8333985674,606561.2154476764,1166279.0895043472,1982434.229893843,2060506.465545522,0.0,935665.7165024566,1251557.993062337,563321.2080098236,605960.6597888158,2876061.0502761626,868403.4827102406,533893.980725726,532092.3137491497,3127693.8713381183,1258164.1053097872,0.0,588544.5456819026,795135.6923294297,812551.806436343,9872534.475984508,1510397.4820305987,7191654.0148375705,592748.4352939157,824562.9196135273,844981.8120147326,2637039.8980502454,4442910.764239519,3611141.1767196865,2872457.7163230097,1712784.7390661126,3966069.571105406,1264169.6618983764,10768563.519002292,714661.2340423136,20956990.271546688,6557467.2390823355,3839352.327086135,915246.824101246,6170709.394777093,3271827.2294642986,30359289.666644488,14973654.242333587,2175212.5963876094,900232.9326297697,1332633.0070083137,557916.2070800893,1922979.2196667925,Control
24958550.2554923,2563972.5040140767,9938810.260762477,1059483.734068074,37931485.760876894,11778966.219933305,3242960.5317295343,8642063.399457255,1907945.4240957676,30367493.52941872,64297214.10279396,161095103.1232077,39571553.46067269,19392160.48238537,8973357.074816007,7568365.745324281,14899468.363411462,1089004.9526644018,3180637.9591372884,16746184.59338147,1884984.476298619,2028217.055414117,20313878.529670555,1331734.972234177,3148929.9836079036,1595239.1826680338,1057296.9771350173,2436047.2234300044,2715952.11086182,2058831.652476978,1033242.6508713454,4325405.213594747,1292373.3474390793,2633948.7258720356,31963826.09055329,1585398.7764692544,1136020.2267252125,3533799.2038266524,2691897.7845981484,7169282.605040639,5229629.205415497,1584305.398002731,0.0,1567904.721004772,1110872.5219950075,2774994.5480544665,2487436.011356938,0.0,1664122.0260594592,3854159.0945200995,1796420.8205096545,6106518.735572975,2335456.4045091947,8866205.985096017,2535544.6638842816,1844529.4730369977,1078071.1679990992,2127714.495868394,3655164.2136115446,3883680.3131164177,984040.6198774687,1746125.4110492445,2232678.828655327,1073697.6541329762,1084631.4387982788,5336780.295135486,1694736.623122311,0.0,0.0,5713995.866088513,2287347.7519818507,0.0,1066044.0048672634,1464033.766684372,1439979.4404207,18269260.797258545,2758593.871056508,13171930.386293205,1047456.5709362382,1482621.2006153876,1539476.8808749772,4703714.163014316,8072413.218394855,6652114.590371705,5218695.420750193,3191571.7438026005,6969194.345665561,2238145.7209879835,19617396.4464907,1198342.7993174582,38063784.555327095,12026069.753369203,6900311.502274136,1664122.0260594592,11132779.546213765,5869255.608335846,55410233.926833846,27070957.452829227,3948189.642641721,1657561.7552602699,2360604.1092393994,1060577.112534607,3480223.658966652,Control
14076521.379510997,1427359.2678824172,5497726.189981825,556585.6553458655,21303407.455751956,6679872.455433149,1781243.0153633254,4876670.066717797,1044196.3559321269,16958829.89717968,36240567.35240631,90816648.39290854,22392085.61924333,10834135.444954451,5045025.262416747,4204375.405632352,8256442.849938408,581360.332973807,1696502.356658667,9439715.237100111,1062495.833725493,1104443.867436435,11295563.815774841,752530.8329486614,1771670.9808252554,905401.8551301498,605008.8888913831,1378654.5039093085,1480850.0491245587,1162720.6659476086,615425.5147122219,2393290.1649444615,731697.5813069835,1440309.6675515682,17871551.54342718,900897.3682887034,630909.6882296848,1999992.1576009232,1550388.0647393456,4019691.4451331645,2970990.602359596,865987.5952675196,0.0,885413.1947712405,621056.1232640287,1557144.795001507,1422010.1897582023,546732.0903802093,969027.7317655387,2160746.0317549384,990142.5138348027,3404547.4608485335,1317280.87069464,5009833.958967973,1448192.5195240953,1003374.443931545,614017.8625742703,1194252.073837717,2041095.6000290965,2114011.980774964,565876.1594563442,941437.7498616991,1261256.3156041868,604445.8280362055,626968.2622434213,2941711.437890214,914129.2983854457,548702.8033733383,0.0,3141598.041479268,1302641.2884599513,0.0,592903.0805050062,806584.6750459803,817845.892149588,10200691.982876478,1542786.7431944099,7414948.401871235,610076.4365880068,845154.3436258414,861764.6388536646,2651453.5670446944,4563889.761665061,3673972.0800523744,2975776.6196286287,1738450.3903696092,3949308.8382356083,1291661.6017839296,10909867.129976228,699603.1125616975,21518778.232858468,6728014.158551107,3835852.07591675,958329.5755171082,6199018.485109049,3328252.714971585,31126567.135229927,15176460.760106027,2202694.0654658857,939467.0368685647,1291661.6017839296,560245.5509045376,1983944.9232282827,Control
23034078.893425155,2304985.2958751936,9050369.981237942,936585.1287773479,34592525.26162052,10801291.232510133,2882710.4384683697,8113784.852460577,1683881.4736333739,27342370.485800907,58981202.01498255,149100408.98502192,36014162.899196185,17605828.6628482,8340537.04153298,7019459.07041547,13717521.5597979,952359.1941041204,2766376.7066834,15391544.242601976,1823876.3034085156,1806130.479915889,19011692.23509717,1277699.2914688846,2916230.327287778,1455157.526395116,1007568.4227478373,2131470.577280653,2346392.2173579745,1845565.6432328331,1041088.3115672363,3860702.488728508,1192913.6903374596,2583003.197259623,29180049.09637035,1397976.539585554,962217.9849333564,3379593.4962618286,2577087.9227620866,6496943.156466002,4805174.650169237,1419665.8794098718,883347.6582994766,1364456.6507661548,1058834.135059863,2389770.89700661,2356251.0081872107,0.0,1518253.7877022235,3430859.208573855,1543886.643858232,5731900.988117348,2263578.3743924038,8170965.839270139,2261606.6162265586,1612898.1796628758,1050947.1023964724,1936266.5188617941,3515644.809705271,3389452.287091065,0.0,1468959.8335560432,2176821.015095134,944472.1614407297,1041088.3115672363,4625744.65707716,1530084.336697305,912924.030787176,0.0,5179808.701680173,2066402.5578076998,0.0,944472.1614407297,1248122.918981176,1321077.9711175195,16479954.75014953,2494274.079796507,11962656.792194039,942500.4032748843,1378258.957927082,1394033.0232538544,4395048.951673057,7423669.494414104,6142026.686613529,4678982.127555031,2829472.967990507,6575813.483099881,2080204.8649686272,18096796.446144123,1151506.7688546698,35010537.9927801,10905794.415299958,6238642.8367400365,1512338.5132046784,10166385.103107385,5457826.603064611,50709676.50925417,24376846.204367,3691131.2864656574,1465016.3172243522,2184708.0477585243,903065.2399579487,3202135.2613355974,Control
4050541.591632322,405814.54964252753,1599627.6021366203,164712.2761304929,6200340.951326963,1932561.6489174326,534379.032218814,1442168.2813470974,311760.0965111951,4911420.597345595,10507192.626057237,26334427.994718455,6500402.732772072,3148952.4494890673,1465330.9451779476,1231247.6607055652,2416286.976900086,179803.10256574326,507940.8401694597,2747349.2932703225,308718.5345940125,319130.0350028298,3312026.9615103016,215950.89611994955,511450.3346892849,262042.25748032908,180271.03516838735,398561.5943015542,426052.63470685657,345451.2439015228,185418.29379746452,685287.2965713257,212324.41844946294,426871.5167614834,5182119.60797483,260404.49337107711,175123.77653930863,575089.1686487935,458573.9505905763,1165269.1637328393,861931.854069225,255257.23474199994,0.0,257947.84720719836,177814.38900450862,452022.89415356837,414120.3533394487,0.0,272570.7410398062,623871.142474373,287661.5674750582,988039.6904816345,385108.5319755559,1430352.9831303507,414354.3196407699,302635.4107596488,178984.22051111807,338081.30540988967,592168.7086452802,608897.2991897826,162372.61311727553,274442.47145038104,372474.35170418257,169274.61900626606,184950.361194822,844969.2972234014,257362.93145389445,159214.06804943146,0.0,919487.5641943698,366508.2110204787,0.0,171146.34941683934,242506.0713199653,237124.8463895653,2940137.5255594216,446524.686072507,2161380.691610072,173953.94503270075,255257.23474199994,247536.3467983826,788583.418604866,1316996.310139976,1079169.5648464453,866026.2643423555,505250.22770425974,1147487.7248323872,373878.14951211336,3182643.5968793943,199105.3224247858,6190865.316123433,1907059.322073357,1116838.1393592423,269646.162273285,1803529.2337384985,972597.9145943997,9055431.726355948,4440212.466483646,642354.4802787888,286140.78651646606,374930.9978680598,170561.4336635354,567251.2975545163,Control
18543635.10274214,1837501.8908172995,7285048.865361397,764301.2753832026,27979231.498838186,8758367.417908374,2357862.5240573944,6575340.538219855,1335108.5569985046,22293272.281972945,47624400.266101874,119417582.45377013,29451167.951429725,14138191.494633762,6500707.140623663,5567789.670671292,10918589.648331435,848609.3726677828,2260424.4771957076,12374631.951434916,1324051.7573546246,1476773.8024357115,14955703.618303088,1019298.7171701834,2351643.074257714,1183768.6118728973,799544.8242480693,1789819.4423530658,1955671.4370112666,1557626.6498315851,807146.3740032361,3188504.597303877,943283.21961851,1955671.4370112666,23580698.390507206,1244581.0099142375,827877.8733355093,2669526.064019262,2095263.5325152467,5311410.128928824,3885774.0248460597,1139541.413297377,0.0,1214865.8608713108,789870.1245596762,2052418.4338952138,1899696.3888141196,709017.2771638024,1235597.3602035842,2812573.4094119626,1297791.858200411,4522922.104324643,1715877.0947346191,6686599.584636396,1963964.0367441732,1317832.3075549374,837552.5730239027,1529984.650721885,2637737.7650431087,2727574.2621496357,0.0,1244581.0099142375,1682706.695802979,790561.174537416,782268.5748045024,3795937.5277395328,1157508.712718684,0.0,0.0,4160811.915987567,1747665.3937107725,0.0,780195.4248712759,1081493.2151670035,1091167.9148554038,13407751.668159883,2065548.3834723202,9746568.88608018,786414.8746709627,1111899.414187677,1134013.013475437,3536793.7860860988,5992094.357005187,4930641.591192709,3883009.824935086,2331602.6249031806,5230557.281532958,1658519.9465819923,14493391.183193376,880397.6716439431,28402154.08521663,8805358.816394867,5026006.488121177,1245963.1098697244,8119146.188496609,4400606.258264215,41035929.77830491,19974799.606646832,2905865.1564071965,1229377.9104039045,1793965.742219519,747025.0259396356,2509202.4691830017,Control
25637094.529451847,2594485.4179023737,10050499.718867304,1027058.3654316984,38953067.27429976,12038412.339067006,3272630.227133402,8877613.37994663,1931549.6611211097,30715128.747387644,66032337.836047664,165951339.18033236,40719106.6587616,19688565.72130262,9132588.671016347,7610788.775894995,15264520.758706965,1158571.936615026,3154536.408111641,17247065.478042074,1915445.9585272358,2089902.7366275608,20771987.045812834,1373287.9712000506,3294101.830591911,1676574.3700513958,1114734.07955392,2580171.015596698,2737629.44095905,2114952.9406624855,1119207.3302744357,4415098.461154554,1336607.315291777,2699159.4847625685,32723618.32090173,1641683.0144313308,1155887.9861827088,3754846.6548056076,2831567.7060900056,7272611.021423574,5350007.861743505,1577268.2040558255,0.0,1638999.0639990135,1118312.6801303364,2899561.117041927,2564067.3130028243,0.0,1742778.4807151095,3919462.2813207917,1846557.8974312053,6362751.824869538,2442394.8934046463,9231000.186867816,2584644.2663172237,1849241.8478635221,1156782.636326818,2234836.0599724553,3635858.185639737,3772739.6576876896,1048529.9688901968,1739199.8801386927,2296566.919915653,1053003.2196107223,1076264.123357429,5428737.074424686,1612159.5596758905,1005586.7619731996,0.0,5761546.9280314725,2394083.7856230144,0.0,1130837.782147794,1479751.3383484536,1453806.4841694296,18613196.2480893,2826199.805225371,13554844.333323684,1127259.1815713774,1557585.9008855254,1544166.1487239588,4861528.883062576,8244201.077920808,6813655.497498086,5373268.765490223,3254737.22425132,7252034.068109174,2309092.0219331104,19692144.321879018,1235511.8490079888,39572165.17401984,12313069.933307031,7102627.494043765,1683731.5712042283,11430944.891220216,6145351.839852206,56642089.9235293,27806621.128904667,4023241.698036888,1750830.3320120513,2394083.7856230144,1074474.8230692206,3663592.3401069697,Control
12344434.166156616,1298844.4541330908,5018951.444845968,516290.6705179043,19153626.216949306,5962778.414849352,1574848.900636373,4426894.8478369545,962227.2664369311,15180244.557680525,32127999.94336049,81463524.16322748,20358304.448157754,9714274.146537097,4409576.921781846,3728765.9537404184,7422896.055370602,588809.4858736682,1462282.3812781703,8434912.359215977,936250.3773542711,930838.5254620494,10060632.667639265,700293.6348534274,1528306.9743632695,816107.26534696,574738.6709538946,1159218.6753137845,1303173.9356468692,1041240.3040633604,548761.7818712296,2177729.201429819,640763.2640389935,1347551.1211630811,15892444.266696807,789048.0058858516,601797.9304149983,1785911.1244329999,1426564.158789515,3498221.0631317925,2691855.1311908322,755494.5241540829,0.0,816107.26534696,596386.0785227767,1381104.6028948547,1334562.676621751,495725.6333274656,909191.1178931626,1919042.6809816454,881049.4880536157,3070684.7636463167,1256632.0093737654,4606568.330658699,1255549.638995322,944909.3403818229,542267.5596005645,1147312.6011508978,1833535.4210845467,1925536.9032523108,0.0,852907.8582140637,1097523.563742464,529279.1150592343,546597.0411143429,2715667.2795166057,824766.2283745118,0.0,0.0,2899670.2438521287,1111594.3786622374,0.0,498972.7444627958,724105.783179201,692717.042204314,9092993.549310088,1393010.6770577414,6881710.86614848,530361.4854376778,704623.1163672009,773894.8205876347,2339002.3878180073,3991781.9557023714,3222216.6166285095,2577123.871075743,1505577.196415944,3504715.2854024624,1101853.0452562375,9998937.556067906,616951.11571322,19265110.36592908,6128381.082751294,3440855.4330742504,831260.4506451768,5671620.783047814,2992754.096398331,27795271.31844818,13503652.841470359,1904971.8660618674,842084.1544296204,1204678.2312084448,502219.8555981308,1718804.1609694574,Control
