,taxa326977,taxa469873,taxa357591,taxa263681,taxa361480,taxa347862,taxa517293,taxa2000,taxa322235,taxa158660,taxa331820,taxa244304,taxa361496,taxa127309,taxa248140,taxa348374,taxa470812,taxa268540,taxa291090,taxa541301,taxa171772,taxa259569,taxa104780,taxa138006,taxa181095,taxa278234,taxa177339,taxa193066,taxa405524,taxa346780,taxa549871,taxa544358,taxa302160,taxa192573,taxa175497,taxa302974,taxa194648,taxa195173,taxa287978,taxa199487,taxa190108,taxa299892,taxa174348,taxa192127,taxa183200,taxa181843,taxa194053,taxa109014,taxa518438,taxa193343,taxa357795,taxa352304,taxa179460,taxa469991,taxa175537,taxa288134,taxa190464,taxa366612,taxa261912,taxa185281,taxa511008,taxa470973,taxa162162,taxa470172,taxa328422,taxa213747,taxa262724,taxa82283,taxa316732,taxa293896,taxa196731,taxa470114,taxa170206,taxa365676,taxa223059,taxa187524,taxa191541,taxa212619,taxa357470,taxa326792,taxa325407,taxa188646,taxa171551,taxa290260,taxa367433,taxa310301,taxa193761,taxa327476,taxa189047,taxa180658,taxa269833,taxa367055,taxa203708,taxa181892,taxa589024,condition
0,0.02776559622107232,0.0030572226886018176,0.010794251418977312,0.04232499279547933,0.012429364373332011,0.003295285111074919,0.009535026500106507,0.002054854593978276,0.03210710303091056,0.07043515304907848,0.1777073335755722,0.044242021776446906,0.02095575797822353,0.009697911315482826,0.008307125584192653,0.01608174311811651,0.0012717545200536286,0.0033767275187630745,0.018712959366503416,0.0019859417874729004,0.00194835298392452,0.022258836501234194,0.0014596985377955387,0.0035270827329566146,0.0018857049780105501,0.0011903121123654633,0.0025309794389244567,0.002963250679730863,0.002311711418225561,0.0011026049040859032,0.004598363634085533,0.0016852313590858398,0.0029820450815050584,0.035314680933705905,0.0017792033679567948,0.0011589881094084783,0.003852852363709265,0.003088546691558814,0.007975091152848607,0.00578241094585959,0.0016476425555374595,0.0016789665584944448,0.0012341657165052485,0.002844219468494318,0.002662540251343802,0.0017478793649998096,0.004166092393279126,0.0019358233827417304,0.006897545451128294,0.0024370074300535016,0.010004886544461293,0.003044693087419028,0.00194835298392452,0.0013093433236020084,0.002280387415268576,0.004222475598601703,0.003915500369623236,0.0017666737667740048,0.002386889025322321,0.0010775457017203128,0.0011903121123654633,0.00581999974940798,0.0016914961596772348,0.00632118379671975,0.0024871258347846817,0.0011589881094084783,0.0016100537519890793,0.0017102905614514296,0.01976544586585808,0.0031511946974727826,0.014221097342471591,0.0016476425555374595,0.0018105273709137792,0.005212314092042455,0.0086642192179023,0.007210785480698153,0.006108180576612252,0.0032389019057523435,0.00789991354575184,0.002549773840698652,0.021889213266341686,0.0014847577401611285,0.041823808748167525,0.013093433236020087,0.00769317512623573,0.0017604089661826098,0.012059741138439606,0.006521657415644462,0.06132613298918692,0.03040934207064191,0.004322712408064052,0.0018230569720965805,0.002549773840698652,0.0012091065141396585,0.0038215283607522807,Control
1,0.027482139949311327,0.0028392365793879736,0.010701416695546183,0.042951803959064914,0.012680531605296025,0.0037828652072433985,0.009373656059891192,0.0020918493033432028,0.03281405923148548,0.0711103502699363,0.17918505559475703,0.04293092721951055,0.021473814305577016,0.0099164512883036,0.008329819082175026,0.016262980112817932,0.0011482206754877887,0.0032985248495830933,0.018400758243180597,0.0021252520866301182,0.0021001999991649323,0.022250429016997857,0.0014571964208917707,0.003440486678552491,0.0018371530807804576,0.0011398699796660602,0.002910217493872678,0.002868464014764035,0.0023507208738168138,0.001323585287744102,0.004764071966296593,0.0015407033791090684,0.002910217493872678,0.035156429409480605,0.0016826652080784666,0.0013319359835658301,0.0038454954259063644,0.0032859988058505005,0.007891407551534238,0.005732752681617194,0.001749470774652296,0.0017285940350979744,0.00107306441309222,0.002943620277159593,0.0028601133189423054,0.001845503776602186,0.004258854869081966,0.0020375697805019564,0.006613751090809645,0.002584540356825227,0.009807892242621116,0.0029143928417835413,0.0020083423451259055,0.001210850894150754,0.0022004083490256864,0.003970755863232304,0.003958229819499712,0.0018496791245130506,0.0023924743529254574,0.00110229184846827,0.0011189932401117278,0.005532335981895696,0.001636736381058948,0.0061544628206145245,0.002572014313092635,0.0010981165005574062,0.0015699308144851189,0.0016492624247915412,0.020095949494991685,0.0031273355852376446,0.014442528423680906,0.001716067991365381,0.0018496791245130506,0.005382023457104568,0.008926893833428668,0.007294332800280584,0.005841311727299677,0.0035365196805023807,0.007703516895545321,0.0024509292236775683,0.02168258170112024,0.0012985332002789153,0.04149878288608395,0.013127293831758586,0.007636711328971492,0.0016450870768806771,0.011640869975490712,0.006701433396937805,0.06031707592035107,0.029607392035941378,0.004041736777717009,0.001803750297493543,0.002505208746518805,0.0011315192838443316,0.0038329693821737704,Control
2,0.026979262629491057,0.0031272130202360153,0.010697700652390544,0.041393270538394554,0.012696860879755861,0.0034530949381764383,0.009669919218886106,0.0019176897478801994,0.03404212650485373,0.07138067394887412,0.17882143550984866,0.04359297348449238,0.02148940570418694,0.009563380899559434,0.008096912268827515,0.01626902805717973,0.0010967179930687443,0.003522031497740756,0.01898262172002978,0.0020680967869296254,0.002199702946097879,0.02262372545701806,0.001410065991088387,0.003490696697938793,0.0019239567078405903,0.0013097946317220963,0.0024503813445135845,0.0029141363815826525,0.0023438430251869137,0.0012157902323162066,0.004769156529858926,0.0015604730301378125,0.0027825302224144103,0.03495083569911066,0.0016732783094248844,0.0014288668709695584,0.003992053494770225,0.0029204033415430545,0.007645691151679236,0.005715467483878245,0.0016482104695833113,0.001710880069187238,0.0013724642313260225,0.002945471181384626,0.0030269416608697244,0.0018174183885139195,0.004305401492789858,0.0017860835887119556,0.006536439238689699,0.002437847424592803,0.009663652258925714,0.002838932862057946,0.0020116941472860888,0.0013223285516428878,0.002531851823998693,0.004073523974255324,0.004017121334611786,0.0016482104695833113,0.0023375760652265235,0.0012596589520389508,0.0013599303114052415,0.005608929164551564,0.0018111514285535178,0.0059097432426504235,0.0026822588630481185,0.0010841840731479523,0.0016482104695833113,0.00134739639148445,0.020054271873256986,0.0030896112604736617,0.014200931270250117,0.0016858122293456656,0.001654477429543702,0.005038635808155826,0.008942951863480542,0.007288474433936838,0.005878408442848463,0.0034405610182556574,0.007808632110649442,0.00240024566483045,0.020894044507949638,0.0014037990311279859,0.04211397093383968,0.013574235274210852,0.00778356427080787,0.0018424862283554918,0.012139101443280892,0.006273226920353202,0.06014401473988979,0.02990593293099449,0.004073523974255324,0.001942757587721772,0.0025067839841571215,0.001222057192276597,0.0037727098961564723,Control
3,0.027573722003063676,0.0028138926783648492,0.01074330218549526,0.04176780615626566,0.013065880269224917,0.0034932412536628054,0.009594695787487423,0.0020617567557135274,0.03316345942822231,0.07098475766776106,0.17764634392462733,0.043695568022533236,0.02116953827456496,0.009784935445342775,0.008259709666711156,0.01615934253174249,0.0011756259436162763,0.0033592463642168643,0.018417404557590746,0.002067270948694845,0.0021444696504332476,0.02229057370766614,0.0014921406207437304,0.0034171453905206583,0.001787149945244062,0.0011756259436162763,0.0026418498573478246,0.002927485053779924,0.0022740531854941494,0.0012180852295723985,0.004672175713067863,0.0014844207505698892,0.0029732528555248385,0.035108315292732006,0.0017590275610393652,0.0012318707120256799,0.004027015134254055,0.003025637688847326,0.007763983717690969,0.005777771405821445,0.0017060913084187433,0.0017452420785860731,0.0011679060734424349,0.003059825685331473,0.002770881973110592,0.0018797883873301478,0.00417700118334581,0.0019150792224105625,0.006692576021421536,0.00252991173982714,0.009754055964647408,0.0028188554520480317,0.001987866569763916,0.0012765356751743267,0.0022944556995250043,0.003952022109708186,0.004109176609675652,0.0018395347785665499,0.002511714902988799,0.001196579876945265,0.001178383040106935,0.005761780246175637,0.0017827385908590126,0.006127922660134922,0.002510060645094408,0.0011596347839704596,0.0016222755751027556,0.0016024244803700234,0.019938218981837338,0.003005786594114594,0.014392595100529306,0.0016592206680775613,0.0017066427277168663,0.005219735076112404,0.008928029856046477,0.0072042931300875385,0.005777219986523321,0.003418799648415061,0.0076702424370086245,0.0024598814889644446,0.02131787006576224,0.0013653141821734975,0.0422133529491559,0.0130813200095726,0.00750261097037665,0.0018511145838273175,0.012285070543070766,0.006575675130217669,0.06121801905925669,0.03003746342711503,0.00439040045172269,0.0018312634890945852,0.002634129987173994,0.001151363494498495,0.003844495346572551,Control
4,0.027525838430710804,0.002793932028270782,0.010743832089539702,0.04170977256824123,0.012940140550349328,0.003503714640605594,0.009717660529725504,0.002127673821409318,0.033361456795331534,0.07059658567779219,0.17774530187523196,0.043748723563108764,0.02123990987100034,0.009948674681853346,0.00833492364814871,0.015822795405162005,0.0011366565890927847,0.0034434500791809407,0.01857320302795938,0.0021142816966482894,0.002095867525101864,0.02223762316569747,0.0014681116769283842,0.0034919965314396885,0.0017861746400029445,0.0011567447762343324,0.0025980722036406494,0.00285084855850517,0.0022565730222342765,0.0011165684019512371,0.004508123997683165,0.0015183321447822641,0.0028290863557684895,0.03533344716639378,0.0018280250298811829,0.0012287274468248922,0.0038234516192752876,0.0030952548353940486,0.007705493784380095,0.005837292380215817,0.001682385673104931,0.0017359541721490652,0.0012019431973028254,0.0030015099620668085,0.002726971404465608,0.0019401840747548377,0.004143188597944981,0.001866527388569156,0.006629101756711964,0.002710231248514315,0.009652373921515463,0.0027420375448217694,0.00198538249582333,0.0012220313844443834,0.0023268816772297036,0.003932262632958688,0.004180016941037821,0.001883267544520449,0.0025344596110257415,0.001210313275278477,0.0011868770569466642,0.005713415226176256,0.001745998265719849,0.006302668715661763,0.0024725210340059553,0.0011902250881369188,0.001625469142870532,0.0015317242695432921,0.019867217082994347,0.003172259552769995,0.014589045911551766,0.0016338392208461838,0.001697451813461092,0.005216232594422858,0.008775189749667718,0.007188222965485149,0.005797116005932712,0.0034668862975127533,0.007958270139244628,0.002487587174362116,0.02185594761000792,0.001309080195391104,0.042111536311072284,0.012925074409993196,0.007539766240462297,0.0017945447179785964,0.012298992577414871,0.0065353568833847265,0.061178573939594916,0.029887874435438267,0.00429552401710174,0.001901681716066864,0.00261983440637733,0.0011550707606392105,0.0037715571358262747,Control
5,0.02752485508962742,0.0027881945989099697,0.010854601482949205,0.041498290893220234,0.01311257020082454,0.0035083880291588176,0.009605384497926594,0.002000670898053557,0.033131302443968634,0.07098894941933657,0.17721206991286712,0.04381397127161633,0.020611479089742885,0.009838635792531397,0.008306872136209141,0.016414158113117257,0.0011650541467631544,0.0033436693314224425,0.018501396501952014,0.0020559779060526297,0.002207471014919671,0.022386112650756657,0.0015017054998010201,0.0035276252493324123,0.001742170751970917,0.001202326260849494,0.002743708527258537,0.0029240574663859627,0.002340929229873959,0.0011782797356324989,0.0046301584305313915,0.001409126377715608,0.0028867853522996324,0.03502737095732826,0.0017758358872746994,0.0012107425446754392,0.0038618719498485637,0.0029889830844718334,0.00776221834004432,0.005742310221817179,0.0017409684257100643,0.0017541940145794088,0.001245610006240074,0.00312725060446953,0.0027821829676057284,0.0018624033780558595,0.004291102424971841,0.0018888545557945488,0.006719801471887814,0.002494826991262695,0.009804970657227607,0.0028290736917788565,0.002013896486922902,0.0012420030274575278,0.0023337152723088657,0.004057851130367039,0.004108348833322713,0.0018383568528388752,0.00256215726187027,0.0011614471679806074,0.001302119340499999,0.005872161457988918,0.001774633561013846,0.00616913604441874,0.0025164688639579846,0.001109747138764082,0.0016135218420600171,0.0015654287916260382,0.02024957888522718,0.0030010063470803355,0.014465187244280203,0.0016832567651892867,0.0017193265530147744,0.005191644794348106,0.008814253818287626,0.007300525055878111,0.0057350962642520745,0.0034302368222036026,0.007789871844043861,0.0025465270204792206,0.02169717970328989,0.0013718542636292684,0.042098251697384126,0.01342397270238459,0.007467648406136194,0.0018804382719686034,0.012320237194924694,0.006580331625629275,0.06099160656037304,0.02961810510976633,0.004223772154364267,0.001790263802404896,0.002574180524478762,0.0011301866851985195,0.003796946331762693,Control
6,0.003974771661473557,0.00039259315747134114,0.0015708407457329014,0.006017629220143977,0.010537817651209822,0.0005108704282834533,8.711936121974378e-05,0.00029475694533520006,0.004812542989956717,0.01122891798818722,0.2268353958118986,0.006316599208107054,0.00017406910097658943,0.0014252567171475468,0.013180910486799462,0.00235524686759635,0.00017117436158428512,0.0004879327517539278,0.002648911542620623,0.00030271491474340335,0.00031254534754177076,0.0031989476634816964,1.430753695561851e-06,1.0521157443886945e-06,0.07414732329451747,0.00016961397542581373,0.025277137881945935,0.0004222404944822926,0.00010279115451370236,0.017195329553807582,0.0006825129057152804,0.03740389113847795,0.00042770184603694173,0.00507453182596402,0.0002593361795379051,0.00016805358926734237,1.3394523754704184e-06,0.0004470506344019838,0.0011328403510500534,0.0008259123936787782,2.8524358917892317e-06,0.0002582439092269744,0.0001777279834498634,0.006777134194071879,0.00039228108023964676,6.719058282851272e-05,0.0006030892502490988,7.689739687213067e-06,0.0009549563289843421,0.00035795258475328104,0.0013917084147404162,2.8582723583577974e-06,0.00028430235807344264,1.6981294527928155e-05,0.0003318941359068127,0.000517211980510889,1.8738038294203325e-06,0.00028196177883573625,2.4246834883243324e-06,0.00017086228435259082,0.0001813168716143468,0.0008271607026055552,0.00026526564694009475,4.07680835696905e-05,0.0003727762532587568,0.0001654009327979418,0.006918514107852502,0.0007425684047540565,0.0028901472427202662,0.00042926223219541315,0.4590827141563133,0.00023967531394116878,4.748678581680153e-06,0.0007552269007000362,0.0012773321093244817,0.0005353771655569439,3.5814837442758132e-06,8.859947991255433e-05,0.0011074060566669739,0.0003584207006008231,0.0031022037216564854,0.010965627713446634,0.00607661181693419,0.0018836981705063708,4.163540495032902e-05,0.0002752521183543101,0.00013131579542005706,0.0009485587457346104,0.011865901463289152,0.0042646914097174875,0.0006341409348026739,0.0002624569518548478,6.13892208007098e-06,0.0001613439287859162,0.009915308818905521,Treat
7,0.003956188885542635,0.00039839938425688924,0.0015370192911383018,0.006001167391608462,0.01066324312699179,0.0005123858747526112,8.647550056908072e-05,0.0002954795433238597,0.004784112605951483,0.011258904093708699,0.22678385158197506,0.0063331668784892044,0.00017237130656490266,0.0014075394912548107,0.012889668819994251,0.002356919690614199,0.00017333139877565362,0.0004917742399420985,0.002631925932247084,0.00028911621982531183,0.0003155378456562381,0.003230216674230081,1.4775705403096557e-06,1.0790909883824067e-06,0.07455519235450939,0.00016309474793016444,0.02458407052688559,0.0004138926936446575,0.00010121487035983829,0.016794002691518248,0.0006688406329451603,0.03950463327213234,0.00042108601586040705,0.005063822173648517,0.00025231961002936354,0.0001763747274053932,1.3160951795221858e-06,0.0004400376532365164,0.0011209132675811038,0.0008360853744613336,2.896803560736628e-06,0.0002577146016911753,0.00017775805860073088,0.007046369612279487,0.0004001977148108269,7.13532045293509e-05,0.0005975990763853346,8.00605698921707e-06,0.0009444002070561763,0.0003820760761519193,0.001408092823732945,2.8420237248133004e-06,0.0002906378841401823,1.7314565178685625e-05,0.00031788950868831024,0.0005235023662446728,1.8508129245411107e-06,0.00026615292198272836,2.471137769770656e-06,0.0001813547197086049,0.00017305473253658636,0.0008353937088636661,0.0002606195972013821,4.00791439896007e-05,0.00036879609667669064,0.00016987307078731244,0.006877190513817713,0.0007251277283513481,0.0029067938407604218,0.0004443259799420593,0.4572609002476826,0.00023737963311972984,4.827017143427946e-06,0.0007406355219831207,0.0012665780424500296,0.0005435508742689234,3.6214370833858584e-06,8.884493291416303e-05,0.001138481573761876,0.0003447261338778366,0.0031131868551046156,0.011233049797629959,0.006103257233824304,0.0019106570469986626,4.2183346309041115e-05,0.00027514457475241423,0.00013161738314360094,0.000922266907930793,0.011978325983296309,0.004301330018779077,0.0006298306932366728,0.00026504625702645937,6.186049888392057e-06,0.00015617809195348205,0.009932210610495127,Treat
8,0.003959149939774911,0.0004012924236152717,0.0015679306468402861,0.005992151826864595,0.010619540016699807,0.0004986975444443242,8.680138682753639e-05,0.000302080931073268,0.004807449886510101,0.011225640600547378,0.22749211877571487,0.0063120185717269175,0.0001742334385586749,0.0014345370434224586,0.012688388100877903,0.0023538412936435905,0.00017035474769817267,0.0004881372175070801,0.0026587012581213987,0.0002891584257421676,0.00031014012794642893,0.0032053371287940045,1.421533581733077e-06,1.0708747231133039e-06,0.07302314966044514,0.0001702157960279457,0.024400239571458086,0.000399208148561868,0.0001009375722644119,0.017553522708392468,0.0006529338983961778,0.03760743037480443,0.0004268595309370202,0.005056034424546019,0.00025233623313203996,0.0001738285394538451,1.3366253171995073e-06,0.00043894832624676006,0.001130093933955333,0.000828429857892746,2.9902635920483326e-06,0.00025386470150453704,0.00017813604123087957,0.006835860840417183,0.00039531750179551466,7.06826995715481e-05,0.0005958247619329242,7.970443103341298e-06,0.000978775565078245,0.00037767063967670015,0.0014295347832942902,2.8616969008683704e-06,0.0002894363290826216,1.7078852483617217e-05,0.00032625852169274766,0.0005370611728792782,1.8303870351046407e-06,0.0002694272885699478,2.4917159081102552e-06,0.0001661861975913652,0.0001728558777622575,0.0008392680881704426,0.0002534478464938561,4.067462620222422e-05,0.00036363652098378343,0.00016118393746319712,0.007144073828261639,0.0007103522929289783,0.0028690740868449103,0.00042491420755384334,0.4589110349289157,0.0002449717946100156,4.52412982759749e-06,0.0007446420007459274,0.0012686287491715474,0.0005411767032306338,3.6136550324963145e-06,8.896996849421353e-05,0.0011345403874025942,0.0003600237775578841,0.003067497071928922,0.012099033859158847,0.006077468152383914,0.001893911265192574,4.1387315434656445e-05,0.000265536641803596,0.00013086901453321796,0.0009180536851890931,0.011950352659093333,0.004298330966798759,0.0006186128358501351,0.00026025647833497384,6.262129072588698e-06,0.0001645187775486425,0.009931342393594651,Treat
9,0.003992710773370263,0.00040597928887774046,0.0015466541785139544,0.00610070697790033,0.010586903481672157,0.0005136453867869183,8.641537853488642e-05,0.0002939898113893087,0.004802856320979602,0.011343431231891812,0.2282428066333866,0.006327754137739905,0.00017183553447277911,0.0014403827191787368,0.012936782362776164,0.00234355065967075,0.0001674960927317644,0.0004943993744663659,0.0026569259472380043,0.0002928741005301453,0.0003101676188471635,0.003203345340512826,1.4422503350033274e-06,1.075714516786884e-06,0.07204412616960078,0.00017684017117725065,0.025374702045111622,0.0004210413854764332,0.00010014614841809106,0.01663494620130929,0.0006911828772511448,0.03779682248720101,0.00042159924090601507,0.005047615390708377,0.0002575897446091333,0.00017126161688143805,1.3111737616037859e-06,0.00045130504253121595,0.001143185239069336,0.0008543555904036538,2.8710103482818582e-06,0.000251453334883739,0.00017488767717371614,0.006834559280988242,0.00039998234300974155,6.97017350256599e-05,0.0006192195268351665,8.031678744982538e-06,0.0009539327845839045,0.0003778075896838879,0.0014112347729831175,2.8892231549163306e-06,0.00028687715466214783,1.6919185660297878e-05,0.0003436389446220378,0.0005218959224874859,1.8288409173542953e-06,0.0002542426120316461,2.468384086474356e-06,0.00017516660488850697,0.00018158194232869071,0.0008268812104967784,0.00025647403374997143,4.0843547295723954e-05,0.00036372174008696167,0.0001667987734447872,0.007325536473664176,0.0007563728577524481,0.002892480402378686,0.0004365218736473123,0.4588970211518622,0.00024043569014951062,4.747326767485483e-06,0.0007560335709399622,0.0012833464157516207,0.0005528162167394767,3.684126138152165e-06,8.845337683038473e-05,0.0011264495761818996,0.00035967728822249874,0.003095260851031451,0.01105735239541169,0.006093594321173177,0.0019232065934812975,4.139029471864995e-05,0.0002720939857782444,0.00013127802769967152,0.000959650802737111,0.011882021691954856,0.004302878392217431,0.0006259137919901412,0.00026804953391378153,6.155619794472614e-06,0.00016066236371939437,0.010058843292442067,Treat
