taxa326977,taxa469873,taxa357591,taxa190872,taxa263681,taxa361480,taxa347862,taxa517293,taxa2000,taxa322235,taxa158660,taxa331820,taxa244304,taxa361496,taxa127309,taxa248140,taxa348374,taxa470812,taxa268540,taxa291090,taxa541301,taxa171772,taxa259569,taxa104780,taxa138006,taxa181095,taxa278234,taxa177339,taxa510994,taxa193066,taxa405524,taxa346780,taxa549871,taxa544358,taxa302160,taxa192573,taxa175497,taxa302974,taxa194648,taxa195173,taxa287978,taxa199487,taxa190108,taxa191306,taxa299892,taxa174348,taxa192127,taxa183200,taxa182980,taxa181843,taxa194053,taxa109014,taxa518438,taxa193343,taxa357795,taxa352304,taxa179460,taxa469991,taxa175537,taxa288134,taxa190464,taxa178915,taxa366612,taxa261912,taxa185281,taxa511008,taxa470973,taxa162162,taxa181028,taxa204044,taxa470172,taxa328422,taxa213747,taxa262724,taxa82283,taxa316732,taxa293896,taxa196731,taxa167602,taxa470114,taxa170206,taxa365676,taxa223059,taxa187524,taxa191541,taxa212619,taxa357470,taxa326792,taxa325407,taxa188646,taxa171551,taxa290260,taxa367433,taxa310301,taxa193761,taxa327476,taxa189047,taxa180658,taxa269833,taxa367055,taxa203708,taxa181892,taxa589024,condition
20963537.638148036,2165413.4645421193,8236671.084461913,848913.6098545056,31875811.903111678,9961848.680696614,2661927.9922389365,7314647.814279158,1599471.0579724545,25496862.54727807,54382015.971063435,136102311.1858737,33552600.37164712,16144611.6818364,7613924.049723533,6360014.479777354,12493336.415659256,889939.1746430121,2641941.1786240223,14132255.132082148,1554237.7429492262,1688359.7816808894,17061375.26422578,1132410.7819186733,2659298.1483422364,1383297.889663778,903088.3941265047,2023927.8628997074,0.0,2235367.312194319,1731489.2215867527,937802.3335629327,3607093.888712626,1082969.7166607312,2235367.312194319,26790219.77567479,1334382.7931851791,942536.0525769977,3050092.9513917314,2300061.472053126,5998147.959591544,4438650.528848917,1282837.8528098722,0.0,1339116.512199236,916763.58238934,2282704.5023349123,2151738.2762792837,812621.764080056,1466926.9255788128,3259954.4943483295,1459563.3626680558,5052456.094338511,2019194.1438856504,7533450.826484535,2182770.434260342,1452199.799757299,957789.1471778468,1752527.9727603453,3077969.296696746,3200520.0222829306,845757.7971784624,1408544.3910720923,1897169.387078801,876263.9863801769,917815.5199480186,4471260.593167981,1363837.044828207,807888.0450659991,0.0,4736874.826734608,1977116.6415384575,878893.8302768768,1200786.7232328593,1225507.2558618302,15283074.82127774,2318996.348109354,11207868.718952686,923075.2077414187,1255487.4762842013,1292831.2596173293,3933720.5006826655,6742393.782357413,5482698.555838499,4377638.150445498,2594078.019704094,5958174.332361716,1878760.4798019084,16535932.453665271,1044048.0269895818,32266080.73738186,10009185.870837184,5749890.69574314,1404336.6408373704,9262310.20417462,4968301.089644133,46660794.290354595,22749727.612786148,3251538.9938788945,1416433.9227621923,1965545.328392987,882575.6117322553,2968567.790594062,Control
25026465.02249796,2462477.0371547253,9830168.853731887,988938.6738392931,38026764.635083914,11948195.195108268,3205661.489650719,8744507.634946229,1894972.3091531338,30146838.11618873,64838648.880112045,161874061.65042883,40044120.57253648,19547823.72660778,9088958.330724584,7683520.534769339,14669256.995282864,1109348.3726500636,3161248.0761549403,16730039.381486839,1810093.3411389804,1952216.264325467,20264360.131006308,1339311.1580837513,3330019.0474388925,1595921.9916149043,1122178.9143266182,2396350.399283231,0.0,2589795.489175946,2048938.8092718294,1117244.0906048694,4318957.721278185,1322532.7574297937,2670726.5982126966,32031940.777898397,1637374.5108776256,1123165.8790709737,3555047.0091508217,2763501.2841816563,7079498.111226784,5277300.4880426,1551508.578119126,0.0,1685735.7833508065,1106387.478417016,2733892.3418511343,2569069.2295445856,982029.9206288329,1656126.8410202942,3761322.6407201015,1731136.1615909308,6100429.084830998,2409180.940959795,8950783.2665155,2630261.043694321,1871285.155288716,1131061.5970257798,2121974.2003537645,3643873.836142378,3767244.429186206,0.0,1645270.2288324314,2211787.992089677,1046182.6290116261,1105400.5136726608,5198343.30849456,1606778.6038027576,972160.2731853354,0.0,5570429.017114725,2352923.950531808,1093556.9367404517,1469590.5043380293,1370894.0299029653,18165086.119772624,2728957.5181293855,13098996.087021023,1091583.0072517502,1501173.3761572433,1512029.9883451061,4803557.410754325,7911509.390714334,6619572.540359409,5351322.843868901,3138547.887034878,7194972.986315805,2275940.70047246,19454062.075894482,1292923.8150992715,38155070.051849455,12075513.647129497,6921583.752130686,1767653.8571319035,11202049.848379169,5895140.418006075,55678629.08779415,26848401.940569118,3929106.647259697,1660074.699997697,2277914.6299611614,1029404.2283576684,3440559.098806155,Control
13135216.992067542,1315762.978830011,5153295.133769353,531644.7106344712,20056486.22865358,6228120.553099153,1710623.7124568534,4644392.819312049,993414.2330144406,16046243.702745581,34089533.46980252,85262561.66799664,21055833.260670755,10146075.094520086,4761400.799643874,4027381.723027033,7763726.6949751815,575151.9033212332,1622290.9273049391,8878433.707601188,994073.4329036382,1006598.2307983129,10586091.02055669,702047.8819909628,1670412.5192160592,855311.8562284267,559001.5060359968,1269289.3866418798,0.0,1408710.1632062788,1095919.8157840138,583721.5018807471,2261714.819822529,682601.4852597583,1408380.563261685,16743347.585567601,841798.2584999608,570867.1040414787,1887618.8827052815,1438374.1582199815,3727775.373388635,2792041.130678615,802905.4650375519,0.0,841798.2584999608,578777.5027118002,1460127.7545633675,1348393.3733450826,0.0,903433.4481395471,2013526.0615412195,905411.0478071249,3197449.062532554,1224793.394121326,4708664.808508405,1353996.5724032274,971660.6366710595,605804.698168727,1134153.40935723,1928159.675890674,1972985.2683558266,511209.51406947523,897830.2490814024,1191833.3996616558,583062.3019915546,599212.699276796,2755785.1367729767,839820.658832383,0.0,512527.9138478605,2983868.298433894,1221167.7947307595,561308.7056481733,753465.4733480462,739292.6757303877,9520494.399675557,1461116.554397154,6947307.632209144,548454.3078089051,815100.6629876327,826636.6610485158,2541215.57284053,4250520.885518998,3473983.4160491806,2758751.5362743507,1649977.3226510633,3797650.5616431357,1193810.9993292338,10295054.269477798,661836.6887501688,20166243.01020428,6293710.942073915,3595935.395549958,872121.4534028608,5846443.817256188,3132847.4733915986,29202555.091267295,14369898.384526763,2053407.6548374195,883327.8515191451,1224134.1942321286,533951.9102466477,1856966.0878577875,Control
17620281.942342423,1562790.8742472664,6969602.903633585,0.0,26922961.269615285,8628679.47155484,2192351.1790388227,5843800.946829835,1177648.0995512586,20679204.364447255,44543243.21195771,113943008.57545002,27300697.45249018,13398524.604328457,6043778.925998919,5088328.581079973,10472920.835003003,733252.590286633,2229384.138144205,11524656.87359599,1177648.0995512586,1444285.4051100367,14487293.602026826,881384.4267081749,2251603.913607441,1185054.6913723352,866571.243066022,1881274.3225535862,0.0,1792395.2207006621,1577604.0578894257,740659.1821077095,2888570.810220067,985076.7122032515,1718329.3024898847,21442083.32201819,1155428.3240880296,822131.6921395569,2407142.341850059,2184944.5872177463,4814284.683700118,3888460.706065478,1036922.8549507932,755472.3657498624,1148021.732266953,0.0,2073845.7099015864,1747955.6697741968,688813.0393601678,1118395.3649826406,2621933.5046612956,1236900.8341198768,4221757.338013951,1792395.2207006621,6584460.128937543,1792395.2207006621,1273933.7932252588,888791.0185292512,1362812.8950781894,2703406.0146931433,2621933.5046612956,740659.1821077095,999889.8958454111,1555384.28242619,696219.6311812509,822131.6921395569,3881054.1142444015,1162834.915909106,0.0,777692.1412130982,4118065.0525188674,1859054.5470903502,696219.6311812509,962856.9367400224,940637.1612767931,12643052.238578595,2103472.077185899,8954569.511682201,755472.3657498624,948043.7530978696,1051736.038592946,3525537.7068326995,5488284.539418133,4258790.2971193325,3510724.523190547,2221977.5463231285,5095735.172901049,1325779.9359728007,13902172.848161722,822131.6921395569,26804455.800478056,8739778.348870985,4688372.622741805,1096175.5895194113,7791734.595773136,4347669.398972256,38173574.24583138,19057160.755631384,2829318.0756514557,1118395.3649826406,1599823.8333526552,762878.9575709387,2695999.422872067,Control
9773054.93683504,1004084.9142990191,3853484.0800053533,396817.11061959976,14747031.262722919,4641383.949935054,1239193.317989821,3389575.0590642435,724248.5703938669,11739364.000873499,25138822.705856442,62806629.58790893,15419097.236200036,7519454.872189057,3561605.598350198,2947456.573099343,5648336.039888835,425488.8671672608,1181849.8048945027,6554936.981925791,719661.0893462419,764962.4646915422,7852047.24814188,533294.6717864581,1181276.3697635492,669198.7978223591,408859.2483696178,942153.920156076,0.0,1037917.5870252551,814851.3210844676,422621.69151249283,1668122.7959428,529854.0610007365,1028169.1897990515,12387345.698850576,618736.5062984802,438677.87517918233,1397461.4141328975,1074044.0002753055,2803524.355230095,2026519.752788535,595225.6659294015,0.0,645687.9574532805,407712.37810771057,1049386.2896443196,964517.8902632473,0.0,623897.4224770588,1532218.669906895,645687.9574532805,2348216.86125327,920363.3851798542,3573074.300969263,988028.7306323298,656009.7898104377,439824.74544108944,806823.2292511248,1417531.6437162585,1434161.2625139013,407138.94297675695,652569.1790247199,888251.0178464752,403698.3321910391,419754.5158577286,2013330.7447766133,646834.8277151877,0.0,0.0,2161277.0085625327,892838.4988941003,431796.6536077429,565407.0391198333,546483.6797983795,7085937.913188423,1097554.8406443843,5133964.7274238225,412299.85915533564,571141.3904293656,626191.1630008732,1883160.9700502409,3118340.242123391,2547198.851694025,2017918.2258242383,1199052.8588230994,2720949.6963728373,901440.0258583968,7639302.81455825,492007.3423578293,14823298.135139698,4629915.247315982,2664179.6184084727,682961.2409652378,4311658.7496369425,2286285.8671103264,21293366.71768442,10438239.688740723,1488637.5999544554,636512.9953580304,869901.0936559752,0.0,1342411.6415613936,Control
17750293.833840705,1820000.8467066132,6931155.20904535,716195.88014157,26711551.63302905,8359582.785490041,2298786.1614138,6234339.783224929,1320513.6830654463,21373557.86215836,45482402.57282792,114138542.93532886,28033386.710707273,13573805.927627724,6417573.169534213,5298351.932486414,10461040.684724623,746587.9562361322,2178979.716519272,11825600.85488362,1333727.6291935237,1349143.8996762743,14201908.833582144,938630.6399641345,2220823.8792581707,1138601.6913689715,768611.1997829214,1726622.2940682338,0.0,1809870.1546750925,1446046.1712821426,796800.9515228106,2951555.100140614,970344.1106715058,1905451.0316681517,22472077.250272185,1108650.080145341,764647.0159445008,2532673.0078806947,1940247.75647208,5024823.247635298,3663346.3315728246,1062401.2686970832,0.0,1115697.5180803116,793717.6974262606,1911617.5398612588,1788287.3759992418,0.0,1207754.6761058888,2695645.0101269307,1244313.260393558,4277354.36165729,1659671.6336859956,6259886.745739208,1772871.105516485,1264574.6444566064,788872.5838459695,1490533.123246653,2520780.4563654326,2616801.798229431,706065.1881100425,1202469.097654659,1593601.903045628,728528.8965277703,789753.51358784,3717963.9755688626,1147851.4536586215,680077.7607248328,0.0,3923220.605424929,1634124.6711717178,756278.183396721,1032009.1926025142,1008664.5544429227,12728113.375431046,1964913.7892444804,9198227.899751771,747909.3508489414,1075615.2148251606,1093233.8096625907,3334319.0729838028,5737935.873680312,4695355.524175339,3637358.904187615,2172813.208326165,4997073.960766348,1614303.751979608,13814299.747158658,872560.9093237671,26955128.70665649,8430497.629710685,4831459.169294494,1151815.637497049,7865381.2003000835,4209522.771533181,39133982.388030656,18999892.672685534,2736608.243123959,1180886.3189788088,1642493.5037194975,737338.1939464819,2420794.9306630073,Control
5501575.257852092,546603.9539803717,2192230.7516021254,225490.28361601534,8324403.478821654,2545003.516227754,690685.1380673978,1905683.6433393708,409306.8615207626,6655839.990459587,14115433.312776813,35503412.85014356,8626780.134215048,4208398.172873703,1898899.551711954,1626566.7306685422,3253779.5653015925,243904.24660471646,668394.5512916009,3638857.5281530134,403168.87385786214,420936.7328820471,4385430.65915104,283639.64042243786,691977.3459964282,365694.8439159457,232274.375243432,522052.0033287723,0.0,584077.9839222883,458733.8148062217,252949.702107938,942988.7362108196,293008.1479079175,560818.2411997193,6968554.309285237,348573.0888562771,248103.9223740702,794061.7723899258,603784.1548400199,1507037.497233118,1140696.549352656,335651.0095659621,212568.20432570038,343404.2571401511,244550.35056923277,595384.8033013147,548542.2658739185,0.0,361818.22012885223,799230.6041060517,387662.37870948424,1345834.5580864234,524636.4191868353,1920544.034523234,567602.3328271359,388631.5346562565,237120.1549772998,470686.7381497644,801168.9159996004,827982.2305270047,210629.89243215366,358587.70030627295,488777.6491562074,257795.48184180586,230982.16731440154,1158787.460359099,359879.9082353034,210306.8404498955,0.0,1236642.9880832531,531743.5627965081,233889.6351547227,326282.50208048243,323698.08622241946,3922174.1165931956,592477.3354609935,2875162.642095334,231305.21929665757,324021.13820467755,330159.12586757593,1056056.9300010854,1788738.825762009,1445980.6725863745,1139404.3414236235,701345.8534819077,1531912.4998669757,496207.8447481383,4258148.178141426,272655.87302566966,8306958.671779724,2678100.9329180177,1519959.576523433,357295.49237724044,2440011.621993933,1312560.2039138607,12047577.574343976,5903774.975763188,871917.3001140797,357295.49237724044,517206.22359490243,220967.55586440564,755618.5865012348,Control
18376119.209166262,1885018.646287348,7174243.63568466,740972.5487567082,27787634.40960485,8566185.784867432,2342016.375311112,6269558.827464457,1379140.0056702036,22048394.678554256,47123526.43846962,118571901.43827033,29254449.701148883,14155679.231195504,6589224.471535413,5520827.403851662,10727808.31977445,808474.7600046986,2255504.9206656953,12174062.592949828,1380303.8368986177,1443538.6669757615,14776001.275939979,967531.6945545644,2310980.8758867504,1188271.6842103577,748343.4798699943,1734496.4740791754,0.0,1924588.9080534098,1482720.9849990208,777827.2043231396,3096179.0113231763,991584.2066084489,1977737.2008176374,23173043.58894463,1169262.4408129384,801879.7163770241,2615516.71398833,2024290.449954183,5171290.091584751,3867023.2282758323,1111070.8793922528,0.0,1155684.4098147799,785586.0791792283,1995970.5567294518,1882303.0400877106,0.0,1274395.195112972,2744314.0365994386,1251894.4580303112,4396566.437204052,1753117.7737337926,6562068.409539095,1848551.9344637191,1322888.1629635436,835630.8220010159,1528886.2903927646,2677199.769094251,2730736.005601281,726230.6865301286,1233273.1583756872,1702685.0871692025,773559.8231522859,774723.6543807,3839867.1662795153,1182452.5280682947,718471.81167404,0.0,4131600.86086854,1711995.7369965145,762697.3983537577,1024171.4810040337,1072664.448854605,13208708.555009602,2022738.6749829666,9617901.271610592,803043.5476054312,1113786.4855918833,1141330.4913310097,3463173.7920162887,5883554.803373919,4854727.997456237,3846462.2099071895,2234168.014811448,5211636.240836425,1669321.925288013,14305037.572175277,917099.0079899743,27886560.06402004,8707785.250991086,5021155.863119389,1211548.3087786306,8055263.875593813,4310054.982558634,40521887.767164476,19770776.964548655,2858369.4969839826,1205729.1526365676,1711219.849510903,762697.3983537577,2544523.0090550906,Control
4667539.631467506,488886.95419632574,1809862.3060792391,196115.11056586166,7030726.713786132,2223104.860485878,578539.5761692909,1655071.4509540359,348804.7323635682,5446396.784857636,11856559.255924651,29870432.57250825,7342409.657364019,3472638.2792340764,1673982.5509014588,1419733.3182750035,2636347.414892499,188410.5883650588,554725.5984577221,3093015.458067293,369116.6545293183,334096.099071128,3838252.8782175668,273860.7436830415,574337.1095143085,304678.8324862494,204520.04387582646,442659.82099151576,0.0,481882.84310468833,392230.2211317233,191212.2328017155,776755.9200626437,247245.12153481782,493789.8319604719,5853335.639281803,283666.49921133555,201017.98833000776,672394.6647972384,537215.3207286269,1316072.474118762,1002288.297213384,282966.08810217184,0.0,280164.4436655169,201017.98833000776,523907.50965451606,474878.7320130493,0.0,309581.7102503955,715820.1535653935,317986.6435603603,1099645.44138715,449663.9320831531,1646666.517644071,484684.4875413434,354408.02123687806,217827.85494993918,383825.2878217567,682200.4203255326,668892.6092514197,205220.45498499018,326391.5768703269,428651.5988082392,200317.57722084405,204520.04387582646,936449.6529519877,287168.55475715426,177904.42172760278,0.0,1073029.8192389265,438457.3543365333,210123.33274913632,284366.9103204993,276662.38811969646,3433415.2571208966,526709.154091171,2447936.8265274563,223431.14382324906,258451.69928143933,257751.2881722756,883918.819764704,1421134.140493331,1206808.3410892105,960964.0417727202,553324.7762393947,1303465.0741538147,385226.11004008417,3591708.167791911,210823.7438583001,6924964.636302389,2164270.3273161175,1263541.6409314782,322189.1102153427,1996171.661116803,1082135.1636580569,10178374.23836821,4962412.7084254585,752941.9423510749,315184.9991237054,457368.4542839559,208722.51053080885,667491.7870330923,Control
17763274.954795085,1770570.8065653665,6927474.970327157,722697.8380049301,27031544.106561232,8420324.43333195,2228772.1268935776,6255342.643054534,1310035.693434127,21655263.41931462,45779679.62423491,115584978.22472836,28360250.142419614,13568671.356815945,6352584.009847443,5335828.278660744,10521515.886993213,776375.0724746176,2252110.0549238715,11960688.115528379,1347376.3782826064,1372270.1681815905,14238469.89128556,917180.5715907604,2217103.162878427,1183232.9511361697,785710.2436867394,1693555.644065378,0.0,1837472.866918888,1507630.150757331,778708.8652776532,2942912.724620731,950631.6017675212,1890372.1704542371,22470535.03850641,1118664.683585677,802046.793307947,2546945.879039984,1979834.2279037142,5159237.956564812,3700617.454671112,1125666.061994763,0.0,1149003.990025064,802824.7242422922,1923045.2696966527,1813357.007954249,0.0,1175453.6417927383,2716534.82272683,1253246.7352270652,4390642.193433627,1668661.8541663939,6360363.31919088,1789241.1489896027,1283586.0416664588,837831.6162877434,1513853.598232072,2610736.2156561385,2648854.8314389638,724253.6998736203,1165340.5396462716,1655437.02828256,767817.8321968411,771707.4868685601,3632159.5324489,1217461.912247276,704027.4955806935,686135.0840907953,3964336.0414134925,1622763.9290401374,721919.9070705916,1036981.9354796312,1023757.1095957904,12844417.656942373,1953384.576136046,9410630.512751,749147.4897726045,1061097.7944442702,1113219.1670452745,3430675.420453984,5654779.961741497,4701814.567170948,3776854.6862367555,2211657.6463380246,5089224.17247391,1635988.7549239714,14054878.190780519,926515.7428028752,27224470.978278384,8515232.00732183,4757825.594443663,1215906.0503785852,8008021.03813003,4214829.802272039,39290179.76994309,19184554.771840286,2733649.3032823834,1183232.9511361697,1720005.2958330528,711806.8049241249,2542278.2934339265,Control
