"","taxon","mean.difference (Treat - Control)","se (Treat - Control)","W","p.val","q.val","diff.abn"
"1","taxa326977",-0.459372098885481,0.132112960743951,-3.47711607020749,0.000506838352631752,0.0516975119684387,FALSE
"2","taxa469873",6.09769894959671,0.132564377226597,45.9980205630485,0,0,TRUE
"3","taxa357591",5.37053767855515,0.130803459597138,41.0580705976423,0,0,TRUE
"4","taxa190872",1.56017400452347,0.699507175934359,2.23039027789741,0.0257215444423505,1,FALSE
"5","taxa263681",-4.44473786330746,0.132111887228482,-33.643739080197,3.84977057812723e-248,3.92676598968978e-246,TRUE
"6","taxa361480",-0.455735343629273,0.132645764577553,-3.43573234381579,0.000590954492582004,0.0602773582433644,FALSE
"7","taxa347862",6.17990830156625,0.132595402406769,46.6072592970296,0,0,TRUE
"8","taxa517293",4.38842012765801,0.131745874124501,33.3097347967871,2.79105925300803e-243,2.84688043806819e-241,TRUE
"9","taxa2000",3.25755508660992,0.132207682254614,24.6396807738927,4.74778501484352e-134,4.84274071514039e-132,TRUE
"10","taxa322235",-6.62247488708888,0.12875367299879,-51.4352308003757,0,0,TRUE
"11","taxa158660",2.83799950846425,0.131661335980989,21.5552993391623,4.72206376980178e-103,4.81650504519781e-101,TRUE
"12","taxa331820",-2.58402252672763,0.132174553816557,-19.5500756546072,4.11909652102931e-85,4.20147845144989e-83,TRUE
"13","taxa244304",-0.456206388902007,0.13179513474411,-3.46148125868051,0.000537211522617604,0.0547955753069956,FALSE
"14","taxa361496",-0.453992558072699,0.132182624241296,-3.43458575344932,0.000593460268195844,0.0605329473559761,FALSE
"15","taxa127309",-0.45152646206477,0.132232045529423,-3.41465232770902,0.000638634722181503,0.0651407416625133,FALSE
"16","taxa248140",5.01709945963566,0.13260750048079,37.8342057684922,0,0,TRUE
"17","taxa348374",-0.885220957588432,0.132145922776704,-6.69881400037027,2.10117828397237e-11,2.14320184965182e-09,TRUE
"18","taxa470812",2.61730883949938,0.592267604553454,4.41913219527299,9.90980194928634e-06,0.00101079979882721,TRUE
"19","taxa268540",-6.52874164725517,0.131048150034594,-49.8194109991763,0,0,TRUE
"20","taxa291090",1.76352375708271,0.131057748049908,13.4560816382343,2.83559324704793e-41,2.89230511198889e-39,TRUE
"21","taxa541301",-0.44806494140472,0.132206556637999,-3.38912798880005,0.000701152755302145,0.0715175810408188,FALSE
"22","taxa171772",1.87021356259994,0.131269254674395,14.2471561009383,4.66911628744496e-46,4.76249861319386e-44,TRUE
"23","taxa259569",-2.59932979756013,0.131446773424461,-19.7747706531107,4.91055271182706e-87,5.0087637660636e-85,TRUE
"24","taxa104780",-0.454586807550552,0.134227107219476,-3.38669898329293,0.000707389569613439,0.0721537361005708,FALSE
"25","taxa138006",-2.438650994296,0.132232030495645,-18.4422109012106,6.0227458007155e-76,6.14320071672981e-74,TRUE
"26","taxa181095",4.42121521451331,0.132445847179114,33.3813049535199,2.56080001626903e-244,2.61201601659441e-242,TRUE
"27","taxa278234",-0.331439119591753,0.562416255225386,-0.589312838155665,0.555651434312121,1,FALSE
"28","taxa177339",5.86445159096468,0.129662024641296,45.2287522671995,0,0,TRUE
"29","taxa193066",6.02887651126851,0.132279318133019,45.5768641414218,0,0,TRUE
"30","taxa405524",0.965044823735159,0.131982538732124,7.31191287124612,2.63365872236063e-13,2.68633189680785e-11,TRUE
"31","taxa346780",2.73427903767047,0.465323108353642,5.87608693525799,4.2007777626035e-09,4.28479331785557e-07,TRUE
"32","taxa549871",-0.454432556041741,0.130468749321152,-3.48307589676625,0.000495687814908414,0.0505601571206582,FALSE
"33","taxa544358",-0.434717701302334,0.131566969571476,-3.30415531130833,0.000952630409725213,0.0971683017919717,FALSE
"34","taxa302160",3.89328827540739,0.133246249318271,29.2187457082406,1.1208555336597e-187,1.14327264433289e-185,TRUE
"35","taxa192573",0.520345367318612,0.1317732947765,3.94879226630227,7.85464757396082e-05,0.00801174052544003,TRUE
"36","taxa175497",-0.45525514878064,0.132363547552052,-3.43942994276134,0.000582940639290549,0.059459945207636,FALSE
"37","taxa302974",-5.42916114266069,0.275529657577836,-19.7044528359963,1.97465172045681e-86,2.01414475486595e-84,TRUE
