taxa326977,taxa469873,taxa357591,taxa190872,taxa263681,taxa361480,taxa347862,taxa517293,taxa2000,taxa322235,taxa158660,taxa331820,taxa244304,taxa361496,taxa127309,taxa248140,taxa348374,taxa470812,taxa268540,taxa291090,taxa541301,taxa171772,taxa259569,taxa104780,taxa138006,taxa181095,taxa278234,taxa177339,taxa510994,taxa193066,taxa405524,taxa346780,taxa549871,taxa544358,taxa302160,taxa192573,taxa175497,taxa302974,taxa194648,taxa195173,taxa287978,taxa199487,taxa190108,taxa191306,taxa299892,taxa174348,taxa192127,taxa183200,taxa182980,taxa181843,taxa194053,taxa109014,taxa518438,taxa193343,taxa357795,taxa352304,taxa179460,taxa469991,taxa175537,taxa288134,taxa190464,taxa178915,taxa366612,taxa261912,taxa185281,taxa511008,taxa470973,taxa162162,taxa181028,taxa204044,taxa470172,taxa328422,taxa213747,taxa262724,taxa82283,taxa316732,taxa293896,taxa196731,taxa167602,taxa470114,taxa170206,taxa365676,taxa223059,taxa187524,taxa191541,taxa212619,taxa357470,taxa326792,taxa325407,taxa188646,taxa171551,taxa290260,taxa367433,taxa310301,taxa193761,taxa327476,taxa189047,taxa180658,taxa269833,taxa367055,taxa203708,taxa181892,taxa589024,condition
13361359.087426277,1364354.196150076,5201476.917814734,534172.1806229763,20195828.297510035,6268410.364690318,1684631.7582246023,4669844.383058449,1011625.6035569832,16120261.047252404,34415587.68787085,85820277.49226967,21192780.391615126,10186237.388340326,4748009.039177078,3992323.3024056386,7813361.600248073,556464.6276748589,1648230.1674689956,8920647.198116325,993848.0824902914,1026581.2958829309,10701221.133526212,712511.7570380429,1700433.9991727737,864890.5090382593,577910.5261045179,1304813.6097203628,0.0,1409221.2731279193,1111800.5238534212,590326.5725637948,2250126.2378698485,711665.2084158192,1420226.4052168217,16855347.434216384,857835.9371863971,596816.7786675111,1885263.781691552,1457474.5445946523,3791691.2789386893,2807437.414166931,816355.0546974485,0.0,864890.5090382593,607539.7278823407,1502623.8044465682,1323155.4965352053,519498.67117110634,912297.2318827683,2004344.9545509783,904113.9285346098,3242281.223115693,1289857.917394415,4725716.592125195,1360685.8187871084,971837.8183124868,598509.8759119584,1114340.169720092,1914046.4348471507,1959760.0604472125,556182.4448007861,887182.956090142,1179806.596505371,582989.8178378599,592584.0355563929,2808283.962789155,856707.2056901008,519780.85404517927,511315.3678229427,2998475.2199153476,1218747.8331276486,568034.125511912,769794.880475163,771487.9777196103,9688748.98134704,1500930.707202121,7049492.560128476,559568.6392896806,819176.8834381923,822280.895053014,2517917.785366519,4313447.413102394,3464641.3278863793,2798407.562196549,1641457.7784912062,3782379.244094235,1190247.3628461277,10403800.384251734,656075.1822231514,20381786.811525103,6395957.023771991,3583722.5007458054,888876.0533345892,5863477.940393455,3126586.244745161,29522818.834293563,14413901.207724078,2068400.4669658875,893673.1621938533,1241886.828801755,550820.9701933713,1867486.2606248602,Control
15369562.697303135,1599159.8087477467,6141025.50178168,0.0,23389286.179125518,7396428.910696278,1975654.9133269433,5549210.454449862,1140817.9423035095,18958228.409847297,40009215.56153617,100695441.53208573,24765570.95941,11908074.26088777,5445957.616404729,4723187.750088818,9163059.78602943,629590.4758849377,1883734.7038477417,10577119.99486698,1153409.751821212,1222664.70416855,12355083.49876607,826022.7043610435,1937879.484773847,982161.1423805057,687512.7996663557,1500943.694509697,0.0,1653304.589673852,1359915.4279114674,742916.7615442261,2635465.7320543574,799579.9043738734,1686043.2944198707,19842173.437989794,1046379.3709207721,742916.7615442261,2190974.8560795886,1798110.3991273881,4400837.426435728,3290239.8269746946,920461.275743781,0.0,973346.8757181155,695067.885376975,1749002.3420083604,1521090.5897380125,0.0,1067785.447100859,2277858.3417517124,1080377.2566185556,3730953.1600941517,1474500.8945225265,5544173.730642779,1599159.8087477467,1111856.7804128034,703882.1520393651,1312066.5517442161,2189715.675127823,2397480.532169849,634627.1996920211,1035046.7423548404,1367470.5136220865,676180.171100424,697586.2472805108,3270092.931746379,1006085.5804641342,613221.1235119284,0.0,3563482.093508758,1460649.9040530587,661069.9996791856,837355.3329269695,852465.504348208,11292334.775472295,1727596.2658282737,8122976.319867471,707659.6948946717,917942.9138402452,985938.6852358183,2878487.655745944,5142495.007028189,3973975.083785738,3160544.1889423975,1952989.6561950853,4305139.6741012195,1440503.008824743,12206500.146457227,708918.8758464425,23668824.35041841,7429167.615442261,4247217.350319802,1030010.0185477628,6910385.063313082,3678067.5601198175,34577108.93560089,16694221.058565073,2546063.884478698,1051416.0947278496,1436725.4659694303,653514.9139685663,2110387.2751663183,Control
23836621.518368956,2385960.594795945,9191119.786622277,931753.4149369824,35994500.755208015,11063466.781723294,3016264.375488605,8289422.933457412,1797205.5906706788,28770317.73161692,61141234.760234095,152808444.06618837,37431911.62113541,18130294.864271905,8422025.411864003,7164069.900046805,13763253.242081555,960925.9601864388,2949963.1362853097,15922905.60706351,1779525.2602164617,1897099.4577369755,18919721.6190525,1239391.1648402738,2965875.433694103,1539956.7825618894,1006010.8028446792,2192360.9763223208,0.0,2480550.36272598,1972240.8621673794,1061703.8437754426,4025811.2444241317,1272099.776180568,2480550.36272598,30244857.291498147,1506364.154698879,1074080.075093398,3429100.091594463,2603428.6593827554,6631007.9368523015,4885075.304498841,1404702.2545871588,929985.3818915681,1583273.5921747065,985678.4228223315,2616688.907223409,2390380.677409499,0.0,1592113.757401815,3511313.6282065525,1646038.765287164,5613504.919212392,2217997.45548093,8472414.353658505,2409829.040909131,1784829.359352723,1103252.620342845,1993457.258712434,3464460.752502888,3513965.6777746836,962693.9932318532,1612446.1374241533,2141088.018005102,984794.4062996244,1034299.3315714191,5091935.170813128,1567361.294765913,0.0,907884.968823797,5320011.433672461,2212693.356344659,987446.4558677551,1396746.1058827664,1375529.7093377116,17335564.01035514,2618456.9402688323,12401867.797107177,998054.654140278,1463047.3450860619,1484263.7416311167,4596885.918095181,7682103.58235522,6051977.11447685,4953144.57674756,2987975.846761865,6792782.960508348,2193244.9928450277,18370747.358449213,1218174.768295228,36343687.28167872,11136840.153108321,6455088.648832893,1608910.0713333157,10392498.240985995,5610852.869644252,52261288.789605975,25787645.98399126,3666900.536203622,1611562.1209014463,2292254.843388617,1016619.0011172021,3347770.5715050907,Control
13246522.169263931,1358351.2345289344,5150894.840547802,534691.0792935903,20012723.25356004,6252571.891004083,1685512.5304202288,4622943.564774715,973901.608713321,15994957.879897557,34220509.89993635,85413249.19024397,21102605.64785542,10229898.44354349,4781609.772653324,4030683.330410126,7868439.785045744,556595.4407352352,1630470.8016694202,8852451.099039814,990470.292367903,1033998.1901045118,10691294.159551593,694761.4129056399,1651813.5128176927,856235.8722511305,567828.4466027489,1260624.0834815754,0.0,1395981.8041850976,1074156.1860808711,581588.8787904538,2184819.6412311555,716665.7743472898,1398790.0556519746,16881522.867990956,846968.6424104302,566143.4957226218,1880405.1822215698,1475455.3206977474,3741433.4293216807,2776799.050449054,802598.2692337577,0.0,832646.5599293531,577095.6764434492,1474332.0201109976,1346275.753221357,0.0,907626.8740949985,2023064.3567389788,909592.650121812,3238756.4167505037,1257535.0068680067,4688656.64909966,1348803.1795415478,973339.9584199486,601527.4642052852,1105046.9522165302,1930672.883478688,1968022.6279881648,511382.59211849904,879544.3594262166,1184801.293875866,581869.70393714,575691.550710008,2827628.40199955,857920.8231312578,516718.2699055672,0.0,2978431.5057709045,1227486.7161724113,540588.4073740307,737446.835202185,746714.0650428853,9592706.185708875,1455235.9101362247,7000409.256633728,574849.0752699445,799790.0177668806,817201.1768615261,2526583.844750219,4251973.546000116,3451341.0527931717,2786347.105436441,1645635.359590561,3728796.297720731,1187328.7201960573,10311618.561229646,654603.4169292856,20268274.13704595,6335976.959570344,3681336.8479304896,909311.8249751258,5876827.844735802,3109576.8492741087,29470914.194005433,14304390.496836921,2091304.8673841148,858763.2985713214,1245178.7004137433,545362.4348677265,1859343.2962199831,Control
12158462.301450929,1270733.1471328777,4753358.539440731,501727.0325877432,18270103.671563353,5692833.989722508,1559478.7380348821,4191020.187479983,899909.7279132467,14482317.122689947,31192942.056218386,78133041.61509843,19106876.608463015,9249118.971546173,4258787.009834538,3685504.9474314293,7125618.233790149,516458.9504909064,1495500.1231411456,8158957.046712059,897805.1682127975,967676.5502677984,9700757.483263139,640207.0608774809,1527489.4305880137,769847.9384253197,519405.3340715362,1159612.394949017,0.0,1253054.8456490801,1037127.020382716,509303.4475093688,2062047.5945028057,662515.3937022698,1297250.5993585743,15362443.989418948,771952.4981257691,554341.025099039,1695433.2946840778,1319979.8441234557,3414016.74607313,2571351.0420121746,757220.580222606,480260.52364313044,759746.0518631476,531611.7803341575,1309457.0456211956,1198336.2934373303,0.0,806046.3652730912,1852012.5363977014,840982.0563005939,2936702.606010629,1139408.6218246776,4263837.9531156225,1213910.0352206742,878443.2189686387,534137.2519746994,1045124.3472444295,1748889.111075559,1804449.487167489,485732.3788643067,803941.8055726372,1052700.7621660596,523614.45347243926,550552.8176382285,2519999.7853211476,794681.7428906505,465107.6937998792,0.0,2765391.4463938423,1113312.0815390737,520668.0698918094,671775.4563842566,706711.1474117592,8626169.300212374,1370068.3649942097,6424799.853539654,511828.9191499107,743330.4861996232,747118.6936604384,2241776.992921403,3899749.1249374365,3156418.638737813,2530943.4957634956,1533803.1096893707,3414858.5699533103,1097738.3397557298,9509242.550522037,580437.5653846428,18608937.783336088,5767756.315058588,3273011.24614285,796786.3025911044,5391881.952557878,2886614.0851398758,26747691.056923833,13114353.317396184,1833492.4110337277,794260.8309505625,1116258.465119708,512249.83109000325,1672704.0499191966,Control
20771645.12572612,2041454.3226904313,7918592.899269719,826261.4142457028,31224397.04325229,9664424.404620595,2600870.361992401,7207441.254607618,1577527.0695202893,24912544.67775326,53210799.05556868,132967480.65578505,32762682.145869102,15775706.717057398,7385338.171236774,6188894.202534818,12072573.106931355,878584.0367836877,2511485.8818233428,13717247.542042108,1548313.6052699161,1576655.02581132,16567958.426653353,1092670.767334947,2578197.225559278,1339459.136972449,870735.6434029876,2005264.5087683273,0.0,2187957.665796794,1715745.9973914712,920878.156668561,3471169.983540908,1078718.0679914854,2184469.4909609323,26162619.33455664,1376084.9727490416,896460.9328174993,2872511.977335454,2251616.8565513487,5797782.599063373,4307459.90043973,1243098.3071316597,0.0,1326814.5031924373,917389.9818326917,2281702.3645106913,2095085.0107918663,0.0,1401810.2621635534,3148513.811223328,1414890.9177980456,4973701.294090088,1915444.0067447803,7295953.691067715,2102061.3604636053,1477242.04298915,926982.4626313227,1751935.8113135751,3021195.4297142276,3066977.7244349704,834109.8076264027,1372160.7760586916,1836088.0292288412,874659.8400933376,919134.0692506302,4310076.031566622,1313733.847557937,796175.9062863602,0.0,4603954.761488317,1927652.618670311,893844.8016905992,1168974.591869513,1185543.4223398748,14962089.936591674,2282574.4082196523,10842119.433579722,894280.82354508,1230889.695206129,1214756.886590248,3950794.02347245,6638432.734507017,5360888.7008711845,4284350.742152118,2582557.4441041085,5878446.642142769,1853092.8815536837,16089642.452285323,988025.5222589769,31337326.703563478,9883307.375571145,5717554.577838457,1371288.7323497222,9084951.360012364,4832866.235092007,45502368.690159805,22211825.31108418,3220457.4172130562,1358644.0985697105,1923728.4219799612,848934.5506788259,2848530.7753388723,Control
8704731.95767374,892697.857517253,3448752.2756664343,363497.66025097243,13236117.805222802,4079033.2036811737,1117345.9610597487,3029365.4856711715,666958.169409442,10583785.628412547,22477691.05212007,56632062.199449226,13934731.92702647,6701237.646488653,3124988.293593048,2659973.2687674793,5143546.471779536,368518.9492514353,1083506.8395348822,5881457.6379346475,648837.8656251593,695776.0019338456,7059495.700826104,471782.8491305418,1098570.706536274,593385.3697069926,370920.4352951375,864753.2926451062,0.0,907980.0414317099,712149.7704136178,386857.569948783,1443948.0630029638,462395.2218688045,929593.4158250102,11202714.076948004,557581.395964554,383364.4993397655,1253357.3978983997,977186.502872885,2461959.82861875,1858313.563997767,542299.2120501004,337299.63068333606,550376.9378334539,384237.766992019,964087.4880890652,863661.7080797877,0.0,577448.2350533472,1303570.2879030383,597533.391055202,2129681.48693588,816068.6210319127,3150531.372421496,901430.5340397983,619801.716187694,399956.5847326028,739657.7014596378,1265146.511203836,1319070.788730557,339701.11672703497,587054.1792281461,795110.1973778046,377033.308860919,389477.37290554703,1800022.9482097712,568497.2416177366,0.0,0.0,1971620.041877799,828076.0512504141,357603.10359825596,491649.6882193348,483353.64552291617,6364156.332718378,979151.355090457,4558238.827855897,381399.64712219336,533348.2186144899,523305.6406135642,1670124.3849369015,2811266.8895205874,2287742.9319939613,1846524.4506923307,1103810.312449802,2441438.0387907685,788997.323812023,6783106.488887514,425281.34664798557,13338945.071275774,4199107.505866187,2397556.3392649763,582906.1578799369,3884949.467967609,2058073.5394510033,19335892.356221102,9546561.974447181,1362952.4882563492,586617.5454020193,841611.6998603606,357166.4697721258,1213842.0366338785,Control
22111324.421914224,2243904.8226110735,8708089.654365497,0.0,33899349.01163703,10296546.868583472,2681984.6016901345,7952318.432442824,1695469.0686495006,26579069.34443041,56636023.9578855,142556510.70504814,34962779.31505031,16824269.988906603,7674756.43501105,6811973.358656867,12774540.122763488,849406.5945502429,2785652.335670676,14754259.429746762,1631930.7800807783,1809169.1639829972,17944550.3399866,1083495.0261192056,2712081.6857490074,1344336.4212960564,939697.8467268447,2146925.3295325018,0.0,2253937.183964028,1855986.850296786,959762.5694327543,3668500.134730777,1254045.1691194545,2391046.1224544276,27635811.40694179,1427939.43257068,929665.4853738898,3150161.4648280684,2404422.6042583673,6046169.775381257,4738618.679046042,1344336.4212960564,869471.3172561525,1357712.903099996,966450.8103347241,2437863.808768217,2207119.497650239,0.0,1484789.4802374323,3280582.1624164893,1528263.0461002367,5377345.685184217,1979719.306983246,7955662.552893809,2240560.7021600883,1735598.5140613199,943041.9671778295,1855986.850296786,3344120.4509852123,3193635.0306908726,889536.039962062,1474757.1188844778,1986407.547885216,939697.8467268447,1096871.5079231453,4588133.258751703,1514886.564296297,0.0,0.0,4925889.424301208,2043257.59555196,943041.9671778295,1314239.3372371835,1260733.4100214243,15660516.071963692,2397734.3633563975,11975295.334978014,879503.6786091072,1284142.253178319,1257389.2895704396,4156741.720574612,7089535.356088643,5427507.491948991,4534627.331535945,2718769.926650977,6166558.111616723,2146925.3295325018,17238940.924828768,1160409.7964918676,33635163.49600923,10671088.359093802,5979287.366361548,1611866.0573748688,9691261.066955104,5260301.469399736,49148538.26812964,24308411.558211476,3320711.607828309,1541639.5279041848,2053289.9569049147,933009.6058248747,3170226.1875339784,Control
9741441.63927582,967903.9979979527,3801414.1252834816,402558.53035163536,14777662.511830002,4590930.771162697,1240572.1179665416,3365959.068020214,725758.4287721157,11709467.883277964,25099710.894123502,62791669.66689589,15511560.287466839,7467850.748393443,3454135.3257214967,2944069.5888648303,5770457.787643734,406967.3432367012,1207675.5910549096,6514868.886314181,727793.2654883016,737628.3096165188,7812755.57178657,537536.0325251429,1233111.0500072043,611129.2937604452,412393.5744798562,935007.4710863207,0.0,1001139.664362282,780020.7412036775,423585.1764188678,1663479.0154800138,538214.3114305382,1029627.3783888519,12401312.366780365,624355.732415639,419854.6424391972,1414889.796652929,1086602.8064419914,2793830.811319951,2040262.9474266607,617912.0828143909,376783.9319466469,617912.0828143909,436811.6150740578,1071002.3916179177,989948.0624232744,383566.72100058885,678957.1842998948,1451516.8575442315,666069.8850973987,2373297.8899753583,912285.1277556039,3459222.417511954,979434.7393896581,697948.9936509412,454446.86661431735,842083.2610472743,1424046.5618757545,1431507.6298350955,388314.67333835235,638938.7288816196,874979.7879589061,421889.47915537946,428672.26820932515,2049080.5731967886,651486.888631418,0.0,0.0,2195588.8167620017,935685.7499917161,385601.55771677475,544657.9610317863,561275.7942139491,7066309.636399901,1063880.4631112742,5088787.487722262,425959.15258774767,582641.5797338755,576537.0695853251,1822535.4187950254,3092612.66914623,2491318.419514002,2061628.7329465873,1224632.5636897702,2687680.162625711,870910.114526538,7586888.696290191,467673.30526950734,14930953.544449158,4659436.940607512,2597129.928755544,663356.7694758212,4315888.6750252135,2317679.0197330094,21542816.314234756,10528245.169533454,1503066.0543542157,636903.8921654373,941451.1206875688,399506.27527736017,1349435.8822823593,Control
22004103.581878684,2238363.339669741,8568748.13729451,859980.0576688728,33270963.675430197,10248167.56786749,2827497.1203997727,7595771.702940949,1576773.8670197623,26472204.583608635,56474899.01279268,142252950.000638,34941757.4283937,16991722.32298817,7975301.517759708,6690938.12170258,12821207.198786544,941061.427198339,2670509.787906559,14690391.53676893,1666480.914158747,1665618.346397791,17630885.033853386,1193793.781157196,2758491.6995236403,1472403.1679446085,930710.6140669169,2098627.362395565,0.0,2218524.2811678527,1847620.143958612,958312.7824173763,3740956.3792476603,1165329.0450457889,2377236.7491829693,28105907.92285121,1382696.1208056235,984189.8152459236,3037101.0863110446,2443654.4667762583,6178572.871697252,4575059.404087985,1349055.9781285052,0.0,1361131.926781831,979014.4086802125,2383274.7235096362,2225424.8232554677,0.0,1462052.354813186,3357113.7256241376,1514668.9882312368,5265976.18061032,2078788.3038936686,7765697.551848437,2221974.55221166,1512081.2849483853,957450.2146564203,1882122.854396678,3239804.510134702,3303634.524445131,879819.1161707698,1440488.1607893938,1982180.714667077,916909.5298916871,916046.9621307395,4631988.8763108,1443938.431833201,871193.4385612512,0.0,4927849.618317241,2027034.238236565,940198.8594373831,1277462.8539695134,1298164.480232358,15867796.53046807,2394488.104402006,11444549.052307596,918634.6654135907,1278325.4217304694,1405122.8825903716,4132562.1427197456,6989386.566991881,5608415.581708161,4514679.660821364,2712775.608193196,6179435.439458199,2004607.4764518251,17134046.003545165,1119612.9537153444,33636692.40607367,10407742.603643605,5945679.576240283,1518981.8270360003,9723726.369208828,5262525.909566512,48497009.79175012,23574839.47457173,3415768.333368856,1512081.2849483853,2115878.717614594,888444.79378028,2956882.2845425345,Control
