,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate,treat_logged_mean,control_logged_mean,logged_mean_diff,logged_mean_diff05,logged_mean_diff95,ID
0,taxa326977,85,85,1.0,1.0,-16.39825897767592,-5.189821209185779,-11.208437768490139,-11.213768172993435,-11.202522363012225,0
1,taxa469873,85,85,1.0,1.0,-4.466647377171292,-8.486804897258525,4.02015752008723,4.0101183581345765,4.030419422639799,1
2,taxa357591,85,85,1.0,1.0,-10.099143162413666,-6.544663951590386,-3.5544792108232794,-3.5619180179529866,-3.5471207949567507,2
3,taxa190872,70,78,0.8235294117647058,0.9176470588235294,-13.363853205913125,-9.80876293911938,-3.555090266793746,-3.5699627272844943,-3.5400473888487305,3
4,taxa263681,85,85,1.0,1.0,-8.13998773150832,-4.586918877514829,-3.55306885399349,-3.5570363856267537,-3.5488377559139566,4
5,taxa361480,85,85,1.0,1.0,-18.527268479604864,-6.271210483881854,-12.256057995723012,-12.26258537110119,-12.249760190513157,5
6,taxa347862,85,85,1.0,1.0,-11.713338473609765,-8.15690828054353,-3.556430193066233,-3.567981094961672,-3.544188736193843,6
7,taxa517293,85,85,1.0,1.0,-9.357299540794196,-6.713330489965943,-2.643969050828252,-2.650646014420614,-2.6364192328103835,7
8,taxa2000,85,85,1.0,1.0,-3.3756591836659857,-8.927224484065297,5.551565300399311,5.536122348447708,5.568946879344079,8
9,taxa322235,85,85,1.0,1.0,-9.137363924810314,-4.918148331558027,-4.2192155932522875,-4.224497792442938,-4.2139685294790725,9
10,taxa158660,85,85,1.0,1.0,-7.373675287635531,-3.822286469413677,-3.5513888182218536,-3.555788798854428,-3.5470063504814164,10
11,taxa331820,85,85,1.0,1.0,-13.427393133873535,-2.498068191400659,-10.929324942472876,-10.932662678637088,-10.925662765959842,11
12,taxa244304,85,85,1.0,1.0,-10.996533580255102,-4.520572004401226,-6.475961575853876,-6.481172074850394,-6.471072711504492,12
13,taxa361496,85,85,1.0,1.0,-9.93719946866937,-5.567660621670684,-4.369538846998685,-4.374276193269406,-4.365030751966403,13
14,taxa127309,85,85,1.0,1.0,-5.779143198009803,-6.673141946186808,0.8939987481770062,0.8883926051673833,0.8995419091774148,14
15,taxa248140,85,85,1.0,1.0,-16.38621180090568,-6.916296131518014,-9.469915669387666,-9.478934612640652,-9.462241277231602,15
16,taxa348374,85,85,1.0,1.0,-9.497842141027155,-5.950592246919613,-3.5472498941075408,-3.5538558185275466,-3.5411418826044256,16
17,taxa470812,84,84,0.9882352941176471,0.9882352941176471,-5.7324867519330756,-9.736349597139194,4.003862845206119,3.988749150873152,4.01931276262223,17
18,taxa268540,85,85,1.0,1.0,-16.14218197205496,-8.218247084675477,-7.923934887379485,-7.9343797141629,-7.913353134573837,18
19,taxa291090,85,85,1.0,1.0,-9.32061662877809,-5.769401767152586,-3.5512148616255037,-3.5571400022640978,-3.5451783886825767,19
20,taxa541301,85,85,1.0,1.0,-12.469193723068278,-8.919109540443868,-3.5500841826244085,-3.565149961569663,-3.5344758438508626,20
21,taxa171772,85,85,1.0,1.0,-12.547177163687277,-8.87233965624041,-3.6748375074468673,-3.6892492482504076,-3.660458699149292,21
22,taxa259569,85,85,1.0,1.0,-10.754861045884663,-5.498078548013703,-5.256782497870959,-5.261912796830505,-5.2515406379614715,22
23,taxa104780,85,85,1.0,1.0,-16.856100299983336,-9.43136903676298,-7.424731263220355,-7.441138943497938,-7.40654442875079,23
24,taxa138006,85,85,1.0,1.0,-11.944584429368179,-8.17971381529257,-3.764870614075607,-3.7765787035947125,-3.7530419286200987,24
25,taxa181095,85,85,1.0,1.0,-12.697294450741829,-9.140934929081931,-3.556359521659897,-3.5741172315739744,-3.5398048832352043,25
26,taxa278234,85,80,1.0,0.9411764705882353,-13.275297220443871,-9.731226457032282,-3.5440707634115887,-3.5594896233368343,-3.529186392151759,26
27,taxa177339,85,85,1.0,1.0,-12.104618565272494,-8.551754518281736,-3.552864046990759,-3.566443051484131,-3.5382915552927137,27
28,taxa510994,6,7,0.07058823529411765,0.08235294117647059,-13.385484502647007,-9.804698954622165,-3.5807855480248434,-3.6462655848248797,-3.5153391491997668,28
29,taxa193066,85,85,1.0,1.0,-11.9914891385619,-8.44299286035876,-3.548496278203139,-3.5605379108196633,-3.5366097900919216,29
30,taxa405524,85,85,1.0,1.0,-12.084823386659863,-8.797513194065631,-3.2873101925942314,-3.299714526434944,-3.27380714015163,30
31,taxa346780,85,82,1.0,0.9647058823529412,-13.243085779266872,-9.688723131434392,-3.5543626478324803,-3.571595255713498,-3.5360141641124283,31
32,taxa549871,85,85,1.0,1.0,-11.30591674858654,-7.760493543473707,-3.5454232051128343,-3.5543933930839535,-3.5363638058550473,32
33,taxa544358,84,85,0.9882352941176471,1.0,-19.655345286016804,-9.430194695108126,-10.225150590908674,-10.241477145357132,-10.206676365916877,33
34,taxa302160,85,85,1.0,1.0,-10.99814145198975,-8.428752345451555,-2.569389106538195,-2.581473993758206,-2.5565735904937306,34
35,taxa192573,85,85,1.0,1.0,-8.3913505869168,-4.840268409470322,-3.5510821774464794,-3.555907999078434,-3.546609497609515,35
36,taxa175497,85,85,1.0,1.0,-12.703527152035313,-9.147631122314408,-3.555896029720905,-3.5698486792576793,-3.5440237940922517,36
37,taxa302974,84,83,0.9882352941176471,0.9764705882352941,-12.068085227718257,-9.685338456395737,-2.3827467713225197,-2.4003928596102266,-2.3660754319423987,37
