,taxa326977,taxa469873,taxa357591,taxa190872,taxa263681,taxa361480,taxa347862,taxa517293,taxa2000,taxa322235,taxa158660,taxa331820,taxa244304,taxa361496,taxa127309,taxa248140,taxa348374,taxa470812,taxa268540,taxa291090,taxa541301,taxa171772,taxa259569,taxa104780,taxa138006,taxa181095,taxa278234,taxa177339,taxa193066,taxa405524,taxa346780,taxa549871,taxa544358,taxa302160,taxa192573,taxa175497,taxa302974,taxa194648,taxa195173,taxa287978,taxa199487,taxa190108,taxa299892,taxa174348,taxa192127,taxa183200,taxa181843,taxa194053,taxa109014,taxa518438,taxa193343,taxa357795,taxa352304,taxa179460,taxa469991,taxa175537,taxa288134,taxa190464,taxa178915,taxa366612,taxa261912,taxa185281,taxa511008,taxa470973,taxa162162,taxa181028,taxa470172,taxa328422,taxa213747,taxa262724,taxa82283,taxa316732,taxa293896,taxa196731,taxa167602,taxa470114,taxa170206,taxa365676,taxa223059,taxa187524,taxa191541,taxa212619,taxa357470,taxa326792,taxa325407,taxa188646,taxa171551,taxa290260,taxa367433,taxa310301,taxa193761,taxa327476,taxa189047,taxa180658,taxa269833,taxa367055,taxa203708,taxa181892,taxa589024,condition
0,0.02736289692957142,0.0027269804742240215,0.010776351605467834,0.0010798693730427393,0.04165813321616135,0.012979533372307969,0.003436963556270508,0.00956615317016135,0.0020654053295897836,0.03266046300330293,0.0709362467464281,0.1775454196781985,0.043515012046129106,0.02119522921158361,0.009840464815497501,0.008399397755609429,0.01630354507461647,0.0012077159769776837,0.0034493758479146723,0.018465766279030783,0.0020654053295897836,0.002164703662743138,0.022492313688399324,0.0014559618098610686,0.0035151609936287763,0.0017997822884045654,0.0011096588729887478,0.00263637074522158,0.002869721828131965,0.0022118703709909904,0.0012039922894844315,0.0046285435541107665,0.001467132872340826,0.002864756911474295,0.03491577639504855,0.0018171594967063992,0.001174202789538423,0.0038403630347060105,0.0029615727862988147,0.007879322735718728,0.005800263885320353,0.0016334575803726903,0.0017464094343346362,0.001175444018702841,0.002966537702956484,0.002789041932444863,0.001846948996652408,0.004304582742197947,0.0019474885589701786,0.006532589092326356,0.0025991338702890665,0.00981688146137358,0.0029268183696951468,0.0019747956005873525,0.0012424703935813512,0.002295032725006917,0.003966968409476539,0.004197837034058089,0.0011084176438243302,0.0019152166006953355,0.002551967162041224,0.0012139221227997713,0.0012201282686218479,0.0058337770727596135,0.0017526155801567233,0.0,0.006185044926289606,0.0025718268286719034,0.0011704791020451712,0.0015043697472733285,0.0016123566845776044,0.019812499922423184,0.0030459763694791696,0.014476455744594762,0.001140689602099163,0.0016247689762217785,0.0016831067469493673,0.005142412428179379,0.00897284562957006,0.0071432738412194885,0.005632697948124071,0.0034568232229011775,0.007722927861002196,0.0025743092870007278,0.02128583894058613,0.0013653520808586366,0.04176363769513674,0.013266257309288274,0.007423791632377714,0.0018221244133640694,0.012181423019587823,0.006522659259011016,0.060282776828237516,0.02927811353026675,0.004324442408828616,0.0018779797257628334,0.0025743092870007278,0.0011220711646329116,0.003832915659719506,Control
1,0.027513025536619294,0.0027385096159108606,0.010629084162479877,0.0010767959369082354,0.04178843901531319,0.012906500727897658,0.0034753007366543015,0.009568706969209381,0.0020126643242592422,0.033142602261408305,0.07037210345997658,0.17697148064230145,0.043803155682527156,0.021174706378134577,0.00976915246445341,0.008267521535918736,0.016153307282260124,0.0011055287382742826,0.0033460031305071166,0.018406779846539496,0.0020694458126730825,0.0020940739281296887,0.022165988025262946,0.0014674252126227318,0.003440410906424105,0.0018026412285598544,0.0011452073687321406,0.0026577841263586473,0.002906117623879416,0.0023239363390580004,0.0011930953710088785,0.004592459418338638,0.0014592158408038625,0.0028739642509221833,0.03519904990203481,0.0017561214549196033,0.0011930953710088785,0.0038864534419159546,0.003043624601845471,0.0077209141956457415,0.005740403244343742,0.0016391379065007273,0.0017698037412843782,0.0011759925130528967,0.0030744097461662266,0.0027768200177322416,0.0018936284328856464,0.004200461913987677,0.0018252170010617413,0.00649977013758907,0.002613316695673116,0.009639854858306238,0.00282060333409954,0.0020112960956227663,0.0012416674876038491,0.002326672796330954,0.0040834783655688,0.0040574820214757164,0.0010767959369082354,0.0018375310587900502,0.002421080572247942,0.0011972000569183076,0.001192411256690635,0.005794448275484627,0.0017267045392353234,0.0010850053087271046,0.0060906697752821275,0.0024990696045271927,0.0011465755973686174,0.001562517102857953,0.0015816723037686445,0.019822212370976075,0.0031236659770794302,0.014409499885068774,0.0011835177705535331,0.0016357173349095314,0.0017273886535535668,0.005282046651123583,0.008801130704145182,0.007166781597872128,0.005717143357523611,0.0034192033625586944,0.007783852712923742,0.00246486388861524,0.02134710318633088,0.0013682286364780703,0.0417316575268994,0.013170568854737849,0.007502681728127496,0.001836162830153574,0.012190917151019618,0.006569549798049451,0.06065631191234573,0.029664565067481014,0.004233983515581385,0.0018259011153799853,0.0026352083538567594,0.0011287886250944028,0.003787256865771293,Control
2,0.0271857026290127,0.002865842736879814,0.01082651700599041,0.0,0.04199255676955834,0.01239875017413973,0.003960435448882523,0.009035365295440526,0.00212948036698708,0.03385276732939279,0.07156646167930428,0.17650805023185476,0.04243039385435944,0.02119529524150692,0.009930941150715463,0.009035365295440526,0.01651839910840444,0.0012140028260393696,0.0035225983640814365,0.01930463510259318,0.002189185424005416,0.0021493820526598552,0.023085955380420672,0.0013135112544032453,0.0033832865643719998,0.0018309550818954314,0.001094592712002708,0.0027265309371703773,0.0027862359941887033,0.0028459410512070393,0.0,0.004597289390411371,0.0012737078830576951,0.003064859593607577,0.03600214938205268,0.0016518399108404445,0.0014130196827671316,0.00342308993571755,0.0029852528509164756,0.007841264155073933,0.0055525703027046415,0.0018707584532409922,0.001333412940076021,0.0,0.0032041713933170135,0.0025673174517881654,0.001910561824586543,0.0038609270205186364,0.0016717415965132197,0.006945688299798987,0.0026668258801520518,0.009393595637550498,0.002945449479570915,0.0019304635102593182,0.001333412940076021,0.0021493820526598552,0.003980337134555297,0.004418174219356382,0.0,0.0016518399108404445,0.002228988795350967,0.0011941011403665837,0.0011343960833482588,0.005811292216450729,0.0015125281111310076,0.0,0.006348637729615701,0.002428005652078729,0.0012936095687304703,0.0018906601389137674,0.0014130196827671316,0.020419129500268716,0.0026668258801520518,0.015881545166875594,0.0,0.0015921348538221187,0.0016717415965132197,0.005413258502995204,0.008478118096602778,0.006826278185762337,0.005851095587796289,0.00342308993571755,0.007343722013254522,0.0021493820526598552,0.021533623897944148,0.0012737078830576951,0.043146854538579374,0.014369017055744662,0.007761657412382831,0.001771250024877106,0.01231914343144865,0.006448146157979577,0.06073994467331385,0.029295281310326993,0.003920632077536972,0.0019304635102593182,0.0027663343085159273,0.0011941011403665837,0.004040042191573623,Control
3,0.027285968940854156,0.0027556540026958364,0.010715273600604123,0.0011097256310398267,0.04140505973419275,0.012997839821916995,0.003508642907634823,0.009527614715554604,0.002084440131893796,0.03284008535337793,0.0706898519926765,0.1772059501490609,0.043567981945828706,0.021016183773198853,0.00978226985541735,0.008159940990257245,0.016163466646762617,0.001199184225431266,0.0033467393165582896,0.018408712718268026,0.0020723659657796148,0.002204084141570692,0.022254334625635037,0.0014818294776496256,0.003507545256169904,0.0017359357917799028,0.0011854635821197008,0.002655218893655135,0.002890665132881683,0.0022704920551987005,0.0012557132758749337,0.00469355766402206,0.0014681088343380497,0.0028813350954298165,0.03496733389240387,0.001726605754328038,0.0012057701342208264,0.0038736120197226096,0.0029998814536417923,0.007807046044283652,0.005736326555701423,0.0017134339367489374,0.0017842324562366355,0.0012079654371506768,0.0029444500546630453,0.0027913276753059124,0.0018769840050228556,0.004176563824042082,0.001942294267185934,0.0066364007569404485,0.002560820867671531,0.00964067281644194,0.002799560061292858,0.0019626008192870498,0.0012299184664491876,0.002300128644751692,0.003986121294877478,0.004072835760606602,0.0010833819958816157,0.0018413103324127686,0.0024505068954465,0.0011580222954965592,0.0012397973296335181,0.005669918642073424,0.0017452658292317791,0.001099846767855496,0.00620667020842206,0.0025432584442327197,0.0011443016521849832,0.0015877528440149458,0.0015751298521683,0.01992402056559785,0.00306519171580486,0.0144044801742192,0.001175035893202905,0.0016283659482171978,0.001707396853691842,0.005169938399799794,0.008880000351248474,0.00716601758876708,0.005735228904236503,0.003398877761142258,0.007774116500335879,0.0025180124605394282,0.02146622087381838,0.0013435253930689883,0.04173325752220547,0.013065894212742379,0.00746073700709961,0.00185997040731651,0.012256376257359765,0.006500840801022134,0.06083403948910907,0.029631650121400302,0.004263278289771207,0.0018500915441321795,0.002655218893655135,0.0011322274860708025,0.0037847022510636226,Control
4,0.0275740649790645,0.002751163313382894,0.010929735039248862,0.001140421706303956,0.04168782412532988,0.01261539486061046,0.0034878590871631784,0.009810123948023412,0.002039440277696845,0.03329698412566283,0.07148446279478245,0.17718573890169856,0.04368980529588533,0.021147747042811624,0.009930825515478942,0.008120302003646022,0.015915958412066875,0.001248636904712352,0.0034379136109746883,0.01842571859053865,0.0021018721229324683,0.00209770999991676,0.022030117122141646,0.0014026354562935513,0.0035003454562103115,0.0019603599403984016,0.0012694475197909,0.002701217837194394,0.0027802981744928473,0.0021185206149952978,0.001186205059476739,0.004961250634723767,0.001381824841215003,0.0030383498014667338,0.03493686059385173,0.0018687932340528254,0.0012278262896338145,0.003912395634765389,0.0030882952776552243,0.007745710932232322,0.0057478918846925525,0.0017439295435815892,0.00182717200389575,0.0011986914285238618,0.0029342967260740354,0.0029925664482939513,0.0017605780356444191,0.004291148829194795,0.0017980371427857972,0.006713504424336772,0.0025805162697388746,0.01001823009880881,0.0028260815276656298,0.0019978190475397695,0.0012736096428066076,0.0023224646427649886,0.004033097202220917,0.003904071388733973,0.001127935337256834,0.0018354962499271654,0.0024348419641890906,0.001102962599162578,0.0011154489682097004,0.005664649424378394,0.0017272810515187593,0.0,0.006301454245781695,0.002634623868943073,0.0010655034920212102,0.0014983642856548245,0.0013984733332778436,0.019561978173826943,0.003084133154639517,0.014388459265302035,0.0,0.0016648492062831465,0.0015025264086705318,0.005073627956147871,0.008736296209970788,0.007133878848923263,0.005560596348985695,0.003529480317320264,0.007716576071122358,0.002447328333236224,0.02184282158643485,0.0014317703174035038,0.04178355295469119,0.012840149503458709,0.007250418293363083,0.0019229008332570336,0.011741349027311882,0.006268157261656024,0.0614870433110521,0.029750855316279776,0.004453471626807409,0.0017813886507229571,0.0027095420832258187,0.001169556567413909,0.004066394186346577,Control
5,0.027489184406951035,0.0027415966691750537,0.010672934722920325,0.0010895493333410765,0.041481903311939426,0.012933967499469793,0.0034975986332693204,0.009509005488423174,0.0020198791907699225,0.03300782441694584,0.07043253655801203,0.17718745187823776,0.04368250241879947,0.021126216300239153,0.009737375028691464,0.008136463874902303,0.01625433277451557,0.0012144843235641937,0.0033372169714015105,0.01830326661417465,0.0020053518663253737,0.0021314490425040486,0.021934516632333794,0.0014219345166323297,0.003474354914158041,0.001781049976901554,0.0012156465095197512,0.002656757094418889,0.002867112752375949,0.002257546218682722,0.0011871729536084433,0.004717893886611332,0.0014841114652549938,0.0028804778908649293,0.03502073049198237,0.0017624550016125354,0.0012557419249867032,0.003890998579227669,0.0029868179057990175,0.007815700551166685,0.005812673056752447,0.0017020213319232178,0.0017740768611681694,0.0011865918606306653,0.003018196926599238,0.0027567050865973807,0.001880416876102257,0.00418328834705197,0.001911214803924699,0.006710461707425493,0.0026079452842852164,0.009780375909047328,0.0027933139441976415,0.001958864428102815,0.0012057679288974628,0.002346453444283347,0.003983392362694998,0.004059515542784421,0.0010843194965410488,0.001868795016546623,0.002466158597706426,0.0011842674887195296,0.0012133221376086263,0.005690062438440465,0.0017682659313903526,0.00107444091591875,0.006113679219243478,0.0025387952199291677,0.001125577097963558,0.0015828972714779282,0.0015590724593888593,0.01992916476600837,0.0030170347406436814,0.01440761929112473,0.0011534695608970869,0.001655533893700659,0.0016851696355675337,0.005255404891059595,0.008807045171262629,0.007252040362718239,0.005718535994351772,0.0034307729408243966,0.007811632900322213,0.0025161325937956666,0.021484750667530535,0.0013231487104094057,0.04195026425203167,0.013071686535204057,0.007435084650719537,0.0018147533696129005,0.012090801588708225,0.006385049639867625,0.06084334023865488,0.029757190299233804,0.004286141804119364,0.0018426458325464397,0.0025858637511295053,0.0011697401642749813,0.0037759421696268495,Control
6,0.027299461637489836,0.0027935977582405434,0.01072806528780366,0.0010933547161913024,0.041625849046325145,0.013106876379237327,0.0035065720749177325,0.009448343290443372,0.002116941168150118,0.03286467537208946,0.0708339027889147,0.17749715431497615,0.04388901685046937,0.02095246105162756,0.009883200279837636,0.008432402675660717,0.016186237301936978,0.0011898834105403598,0.003370858465040845,0.0182850196067937,0.002063420307916976,0.0021876651620296264,0.022193953863106988,0.0014183027961782294,0.0034396709996263107,0.0017661883876936412,0.001158344332188692,0.0026368580961292037,0.002898728019412784,0.0022813266674376192,0.0011621672507767676,0.0046438903548719716,0.0014832924121756083,0.002879613426472375,0.034769444558601086,0.0017537639022823823,0.0011526099543065628,0.0039739238723106975,0.002997168173055873,0.007870433643212738,0.005766872690120911,0.0016887742862849928,0.0017738342248698024,0.0011401854688953045,0.0029837879579975926,0.0027505899241246283,0.0018512483262784513,0.004107726022893543,0.001859849893101634,0.006590711645852471,0.00263494663683516,0.009707346024785886,0.002748678464830584,0.002023279662742125,0.001191794869834403,0.0022717693709674146,0.0039739238723106975,0.0041163275897167255,0.0011048234719555502,0.0018722743785129037,0.002524081997780791,0.0011784146547761125,0.0011975292477165215,0.005695192966594381,0.0018273550851029448,0.0010790187714860007,0.006109023903754203,0.0025718684801318142,0.0011315839020721208,0.001617094562758463,0.001602758618053161,0.01970618959191297,0.003068847896582403,0.014414314536361186,0.0011315839020721208,0.0017088446088724236,0.0016782612601677668,0.0053864922906068,0.008885418528348373,0.00725781093947268,0.005637849187773152,0.0034186449473918587,0.007673553335926546,0.0024715168671946702,0.02143510452337284,0.0012921464827715364,0.04161629174985493,0.012885147101128647,0.007451824057817817,0.0018837431342771513,0.01221040197033219,0.006472201169621938,0.060714637286262946,0.029729882129862658,0.0041144161304226936,0.0017872144399280932,0.002554665346485448,0.0011564328728946491,0.003729257082673484,Control
7,0.026931130758492274,0.0028385295486272706,0.010179153094462545,0.0,0.04119357840856212,0.012633783154955789,0.003827361563517911,0.009830153559795253,0.0020125639832480275,0.033666821777570924,0.0707073057235923,0.17338296882270854,0.04477664029781293,0.021323871568171286,0.010272219637040478,0.00825965565379246,0.015995812005584,0.0012680316426244757,0.0033387622149837126,0.018683108422522073,0.0020241973010702687,0.002210330386226149,0.021859004187994413,0.0014076314564913884,0.0036877617496509983,0.0017798976268031588,0.0,0.0029548627268497006,0.0028385295486272706,0.0023964634713820395,0.0015472312703583009,0.00449046067938576,0.0014657980456026084,0.0029664960446719414,0.03573755234993019,0.0016402978129362463,0.0011749651000465308,0.0035016286644951084,0.0030362959516053935,0.007538389948813402,0.005642159143787805,0.0016751977664029823,0.0017915309446254113,0.0013727315030246628,0.0029664960446719414,0.002629129827826897,0.0022452303396928858,0.004409027454630054,0.0020358306188925108,0.007003257328990226,0.0022335970218706324,0.009771986970684038,0.0029548627268497006,0.002117263843648204,0.0013843648208469047,0.0022452303396928858,0.004048394602140528,0.004106561191251748,0.0014192647743136307,0.0019427640763145654,0.0026989297347603486,0.0011865984178687727,0.0014541647277803663,0.006363424848766864,0.001686831084225224,0.0010935318752908379,0.006456491391344808,0.0028850628199162385,0.0,0.0015588645881805536,0.0015937645416472788,0.019113541181945127,0.0029083294555607214,0.014657980456026082,0.001163331782224289,0.001535597952536059,0.0018380642159143788,0.0056770590972545325,0.008748255002326661,0.007119590507212657,0.005688692415076774,0.003536528617961844,0.007189390414146116,0.002280130293159611,0.021579804560260606,0.0013145649139134432,0.042391810144253146,0.013715681712424389,0.007247557003257326,0.0018845974872033456,0.012110283852954911,0.006630991158678456,0.06137738483015351,0.029758026989297352,0.004374127501163331,0.0018729641693811042,0.0027919962773382927,0.0011167985109353214,0.004025127966496044,Control
8,0.027556514468059682,0.00279479146618189,0.01055001431360214,0.0010949501288224212,0.04156120156624768,0.012959875010714949,0.003508045538280392,0.009783387487809174,0.001990965448420082,0.03272881950790322,0.07098091034509527,0.1775016052260015,0.043138123834492705,0.020784644173555217,0.009700902323008671,0.008078694081932026,0.01623825597249195,0.0011418534578266333,0.0033414578525068255,0.0183262627912656,0.0020540423391498847,0.002227099449613693,0.02222247381096013,0.0014814982540640087,0.0033705702636128865,0.0016820504194613181,0.001143470813999183,0.002720393082244176,0.002886980768017755,0.002188282901472282,0.0011855220744857254,0.0047469403664605605,0.0014556205553030676,0.0028853634118451944,0.034799035408778725,0.0017305711046380905,0.0012130171294192265,0.003818577923411718,0.002938736165539636,0.007845794793083536,0.005867768194043922,0.0017224843237753004,0.0017532140910539217,0.0012372774720076079,0.0029807874260261683,0.0026993674520009157,0.0018243777626465152,0.004062798705468119,0.0019375926947256402,0.006487215608134001,0.002689663314965555,0.009663703131039808,0.0026880459587929947,0.002026547284216384,0.0013504924040867322,0.00236942679279888,0.003922088718455492,0.004070885486330909,0.0010949501288224212,0.001900393502756778,0.0024810243687054556,0.0011321493207912723,0.0012437468966978481,0.005778813604553179,0.0018146736256111542,0.0010642203615437993,0.006179917935347808,0.0024777896563603356,0.0011952262115210756,0.001596330542315694,0.001583391692935223,0.019780265990396114,0.003118262700693684,0.014468868319712471,0.001225955978799697,0.0016027999670059345,0.0016610247892180569,0.005295224108958047,0.008680350578123962,0.007168122556781333,0.005617077987297281,0.0034304124419975587,0.007675972394964847,0.002498815286603596,0.021638608232666355,0.001397395733090945,0.042463686310535625,0.012985752709475953,0.007533645051779659,0.0019424447632433207,0.01200078280038756,0.0064500164161651495,0.060610422566647164,0.029691424615837476,0.00432319304925011,0.0018664290231330473,0.002544101259435248,0.001200078280038756,0.0038751853894512804,Control
9,0.027567618569935178,0.0028169748495916686,0.010815991577630047,0.001150875136875926,0.041517168772672974,0.013038285531252353,0.0034637989556459943,0.009572003565602363,0.002065864323367355,0.0332437794391874,0.07105505578081972,0.1766996824230206,0.043307418985591144,0.02098888356421185,0.009606765705659027,0.00834415511860097,0.01615073857132573,0.0011856372769325917,0.003317301365407195,0.018387930584972286,0.0021031094734280695,0.002110558503440215,0.022057819370954218,0.001451319347365647,0.0035283572157512187,0.0017045863677784712,0.0011608071768921188,0.0026270245842820454,0.0028380804346260693,0.0022843692037235247,0.0012526785470418648,0.004740066097726308,0.001505945567454689,0.0028852576247029665,0.034651646111482186,0.0017194844278027607,0.001174463731914374,0.003998887611518189,0.0030416872549579475,0.007661327367487964,0.005797828359450464,0.0017157599127966884,0.0016785147627359743,0.0012067428619669922,0.003010649629907354,0.0027263449844439464,0.0018374274029950037,0.004105657041692224,0.0018225293429707241,0.006576251995719287,0.002713929934423706,0.00981161403099293,0.002820699364597741,0.0020174456282884344,0.0012700596170701923,0.0023166483337761414,0.004192562391833873,0.004216150986872322,0.0011322525618455738,0.001928057268142736,0.0025301871941242025,0.0012067428619669922,0.0011918448019427024,0.005734511604347251,0.0017629371028735855,0.0,0.006131793204994826,0.002532670204128251,0.0011285280468395016,0.0015791943625740829,0.0015543642625336102,0.019906291202447246,0.0029957515698830744,0.01449829541363222,0.0011968108219507986,0.0016176810176368214,0.0016462356326833667,0.005239151108539811,0.008895383339499477,0.007198246001733141,0.005661262809227857,0.003357029525471958,0.007751957232635687,0.0025053570940837297,0.021722613020407903,0.001333376372173404,0.04171580957299673,0.013224511281555976,0.007529727837273455,0.0018312198779848936,0.01198921380454246,0.006496795675589774,0.061010038809446346,0.02960989429826408,0.004366373092117183,0.0019206082381305913,0.0027213789644358497,0.0011757052369163986,0.003839974971259158,Control
