taxa326977,taxa469873,taxa357591,taxa190872,taxa263681,taxa361480,taxa347862,taxa517293,taxa2000,taxa322235,taxa158660,taxa331820,taxa244304,taxa361496,taxa127309,taxa248140,taxa348374,taxa470812,taxa268540,taxa291090,taxa541301,taxa171772,taxa259569,taxa104780,taxa138006,taxa181095,taxa278234,taxa177339,taxa510994,taxa193066,taxa405524,taxa346780,taxa549871,taxa544358,taxa302160,taxa192573,taxa175497,taxa302974,taxa194648,taxa195173,taxa287978,taxa199487,taxa190108,taxa191306,taxa299892,taxa174348,taxa192127,taxa183200,taxa182980,taxa181843,taxa194053,taxa109014,taxa518438,taxa193343,taxa357795,taxa352304,taxa179460,taxa469991,taxa175537,taxa288134,taxa190464,taxa178915,taxa366612,taxa261912,taxa185281,taxa511008,taxa470973,taxa162162,taxa181028,taxa204044,taxa470172,taxa328422,taxa213747,taxa262724,taxa82283,taxa316732,taxa293896,taxa196731,taxa167602,taxa470114,taxa170206,taxa365676,taxa223059,taxa187524,taxa191541,taxa212619,taxa357470,taxa326792,taxa325407,taxa188646,taxa171551,taxa290260,taxa367433,taxa310301,taxa193761,taxa327476,taxa189047,taxa180658,taxa269833,taxa367055,taxa203708,taxa181892,taxa589024,condition
22776550.052153066,2339462.206775944,8947034.493377414,922790.1550369501,34795028.24783487,10775343.32996134,2906131.027471533,7891007.257131924,1709053.4243910694,27520036.878512792,59070084.238024786,147555543.9573102,36228149.32194532,17580303.88501992,8215464.223408288,6888850.569152846,13452421.720910745,985296.4400483673,2821418.562258693,15353928.707047531,1708642.1988317883,1810626.1375346198,18438120.40168968,1237788.9334497384,2870765.6293729716,1505085.5469853978,983240.3122519364,2240768.0725473864,0.0,2369892.8981630737,1861206.8813267502,998044.4323862244,3851949.8138284776,1182273.4829461847,2455839.040053774,29067889.88366397,1459850.7354639806,996399.5301490744,3274177.9030321725,2537261.7007923233,6482559.716578646,4859041.2085189875,1392409.74374114,0.0,1488636.5246139772,1003390.3646569378,2533560.6707587605,2311087.643185228,0.0,1586096.9821646658,3481024.3593528457,1577461.2454196704,5558124.659304555,2177028.110858118,8150079.359481869,2332471.372268081,1662996.1617510815,1005446.4924533598,1897394.7305438912,3354366.88709287,3416873.172104287,919089.1250033784,1529347.854983252,2058183.9242245674,946641.2374755146,1015315.9058762154,4827788.066013278,1489870.2012918286,910864.6138176635,0.0,5135384.784358932,2123568.788150986,960211.6809319423,1306052.3762911584,1341417.7743897198,16521809.295418726,2483802.378085192,12077694.6762189,975838.2521847923,1393232.1948597105,1425307.7884839897,4335139.845989094,7379853.88693989,5984154.338724468,4749243.984189722,2819773.6600215514,6450895.348513655,2061473.7286988588,17823749.416116953,1146908.0848476142,34951705.185922705,10866635.404122774,6354257.342081528,1505907.9981039683,10113270.17951145,5416251.84135101,50532630.401695855,24725759.203167018,3549287.802194257,1530992.757220393,2160579.0884866887,971314.7710326585,3163969.453143626,Control
8175682.820672705,816740.8148252323,3258075.6481827716,323631.6324410675,12420589.772321597,3877756.6716636717,1052109.2747823715,2892457.7149420427,619987.4928298111,9843489.017400246,21227292.982384562,52856462.135869905,13130679.25372874,6322462.667859122,2928927.5674614417,2469530.013456554,4837618.672426391,363166.17844949255,1010735.9126805321,5514915.933500953,597002.2916621218,664425.5484206766,6652836.625976054,450816.4122356151,1048431.6425955427,518852.6076919757,360407.954309371,779351.554259123,0.0,858420.6462759764,657376.7533959172,365311.46389181144,1391677.3133663724,441928.8011174414,870985.8895809788,10536109.745919937,531111.3816480769,366843.81063632446,1161825.3016894762,897035.7842376942,2331618.8064504187,1772005.775354406,519159.0770408802,0.0,524062.5866233207,363472.64779839705,909294.5581937954,827160.7726879191,317195.776114114,567274.7648185745,1246104.3726376712,576468.8452856527,1971210.8521410478,768318.6576986335,2956816.2782115717,854743.0140891444,568194.172865285,381554.33938364586,701814.8089867859,1204731.0105358318,1233845.59868157,317195.776114114,555935.3989091838,742575.2323908196,343858.6094686352,352439.7512379044,1751778.7983268388,499545.0387111184,320566.9389520414,0.0,1819814.9937831992,771996.2898854624,360101.4849604696,471656.3279609887,471962.7973098899,5981668.75187952,920633.9241031893,4289345.007239744,356423.8527736377,498012.6919666053,497399.75326879945,1516103.869020798,2652492.2147513647,2121687.3024521894,1719599.5166920745,1000315.9548178453,2344184.0497554247,730622.9277836229,6431565.756068419,384312.56352376746,12538580.471649054,3923114.1353012477,2237226.2469884413,555015.9908624766,3658937.5565472655,1931982.7754815242,18034801.774866957,8932968.58181084,1296058.8765087829,519159.0770408802,752995.1902535063,332825.7129081426,1138227.161823981,Control
17727811.683092657,1819244.8386975066,7040294.11653411,725776.5055005423,26942815.18433963,8366954.178935242,2280388.0335281757,6199231.81232593,1333647.0805046037,21323505.874603786,45698591.90590895,115369642.92490946,28466858.508164436,13737350.968734106,6383514.414805607,5367776.658010024,10676163.662140314,720536.2419229178,2128420.389777159,11915485.99824777,1301332.1217759426,1351114.6257633455,14322513.734901808,939753.9349200724,2226238.643226089,1131023.5555032499,792153.1774837461,1688238.2492569746,0.0,1871647.474473718,1474260.8198374442,778179.1412767539,2964242.4304077486,907438.9761914115,1943264.4100345399,22552347.683555953,1128403.423714441,770318.7459103204,2479518.0494777863,1959858.5780303404,5099649.838288406,3662944.240757248,1065520.260782987,0.0,1136263.8190808743,784292.7821173127,2017501.4773841768,1826231.8568009993,0.0,1226221.6771633716,2623625.29786237,1195653.4729605785,4293522.624597669,1702212.2854639664,6359059.851443374,1766842.202921295,1312686.0261941191,820974.6271606641,1487361.4787814955,2561615.5121938502,2654193.5020651557,698701.8103494992,1187793.0775941452,1627975.2181143295,739750.5417075346,763331.7278068279,3754648.85336562,1153731.3643396094,686474.5286683821,687347.905931316,4028015.9366648607,1644569.3861101302,765078.4823327028,993903.325222159,1071633.9016235457,12696285.271313336,1979946.2550778913,9439461.457821747,762458.350543887,1076874.1652011636,1132770.3100291246,3430625.8888160354,5704026.904240718,4708376.824492685,3776483.284939039,2164228.857557569,5051614.088826872,1653303.1587394977,13785386.718195582,879490.9037774343,27312253.766561903,8434204.228181414,4902266.576864671,1149364.4780249256,7842927.821173126,4272561.570287184,39399795.0856082,19347053.128577605,2804414.3912902977,1203513.8683270118,1699592.1536751573,719662.8646599838,2439342.6953826854,Control
19246416.210618366,1961950.9663443456,7523646.391015862,768746.0446581834,29254691.46561073,9201699.26953608,2449575.432594802,6729911.761610337,1415672.7386730225,23353220.701110594,49829320.36828646,124457728.71625964,30685635.006073866,14811636.545317104,6969038.635095435,5783469.1143043,11320175.954228496,854817.8365657404,2342332.756387403,12954845.873117873,1436149.4956187727,1488903.1745298477,15655001.280540321,1043620.4768790837,2424933.911524489,1236934.9449940328,826011.5513708714,1879349.811207259,0.0,2026157.7465979666,1608293.0794338793,846488.3083166216,3242268.8709691996,1025226.1019956112,2033446.0838159428,24700174.83172844,1232076.0535153772,856553.1549509756,2732432.329387764,2144506.460470848,5484647.288367186,4082857.0967760296,1174116.4194485967,0.0,1235199.6266087976,847876.5630248068,2115006.0479218937,1940780.0820445023,0.0,1342789.3664932398,2963923.8019778365,1338971.6660457267,4745401.656257956,1849849.3986582973,6859019.449471665,1927591.6623167356,1394848.9180502298,877376.9755737685,1620093.2444534607,2839327.9419181133,2850086.91590656,753822.3065451813,1284135.6050723668,1744342.0408361403,841629.4168379661,860370.8553984885,3971796.7201211248,1226870.098359679,747575.1603583479,0.0,4294218.876097402,1794319.2103308446,812823.1316431046,1115809.7217047738,1103315.429331092,13928012.42355653,2128541.5313267107,10070399.65318369,788875.7379268912,1127956.9504014053,1170298.7190010839,3712887.2170443693,6217298.710612532,5044570.54587212,4106804.4904922433,2400986.517808276,5455146.875818224,1764818.797781883,15021957.133607334,938807.2464110118,29507700.886177707,9245429.29284401,5304521.239980011,1287259.1781657874,8561713.849062242,4543410.596216846,42656902.41844173,20842562.0613556,2997588.978651353,1267129.4848970796,1866508.4551565347,799634.7119153303,2678637.459445547,Control
6446156.488560405,653798.3730140133,2481942.6052211137,252887.00914542956,9658371.888805144,3010311.3391057216,814858.1405797157,2210226.666414228,479123.8409238712,7754622.262111252,16586259.300857913,41389753.18181705,10063049.038606003,4946504.659985489,2296839.7428569365,1965450.5808152736,3769262.0423829462,275192.04889823304,780676.3913481439,4372367.143231512,466088.42808132287,504325.639086131,5173610.519286768,357170.3118858112,789366.6665765104,413946.776711132,278668.1589895781,628017.2231698623,0.0,675813.7369258711,522575.2170656982,270267.55960215983,1059054.874496779,336313.6513377358,679000.1711762706,8064285.73608201,403808.12227803754,291703.5718321264,906975.0580003861,710864.5136802773,1815398.4952055002,1357131.3148297067,386427.5718213073,247093.49232651945,409311.96325600444,286779.0825360532,691456.2323369277,645977.1253084838,0.0,444942.0916923019,975628.2323044725,439727.9265552806,1534702.6053293026,608898.6176674581,2308426.776494757,669440.8684250698,444942.0916923019,293151.95103685453,526341.0029979888,935652.9662539908,978235.3148729807,257811.4984415027,437120.8439867724,579062.006050071,274612.6972163418,295179.68192347395,1371904.7827179264,408732.6115741132,0.0,0.0,1428391.5717023015,597311.584029638,279537.186512415,371364.428092142,363832.85622755816,4618591.608035197,718685.7613858068,3373275.1678104554,272295.29048877675,384689.51677563594,401201.0397095294,1204472.1466514224,2038738.5685744882,1683016.6358934022,1318314.7521430075,777200.281256799,1846973.161868561,585724.5503918179,4984162.519308421,319802.12840384,9752806.212953364,3123284.9170744675,1738634.3973549407,424664.7828261153,2819994.311604528,1524274.2750552648,14205123.88828584,6994802.531311181,962013.4677800332,428430.56875840604,606291.53509895,263315.3394194672,875110.7154963817,Control
19732968.694394503,2005928.734043085,7817928.402635907,843724.7874993108,30579878.883511744,9458341.055683378,2595850.1301808166,6917367.334445595,1534579.5786572923,24262232.303943723,51605382.995689794,129167307.42143981,31851835.64794156,15055734.767873956,7057498.164425157,6139298.250503141,11658297.092775049,873122.8637188023,2486097.3122947263,13301649.553444482,1490482.4643280588,1562997.7190027966,16055269.359336581,1108307.4734747051,2501776.286278456,1277836.3796737588,902520.9399382941,1903035.4672748758,0.0,2094122.9627015528,1676670.2803848134,865283.3767269414,3349420.8172737006,1105367.6658527583,2081383.79633977,25333302.214207046,1264117.2774379964,914280.1704260893,2836914.355180621,2263651.8689005985,5623851.980788115,4158847.8491836134,1216100.419612836,0.0,1246478.4317063075,891741.6453244786,2162718.473880356,1999069.1829252038,812366.8395318597,1399348.4280476444,2998603.774387806,1351331.5702224765,4848722.704467599,1855018.6094497077,7052598.485055243,1993189.5676813102,1426786.6325191688,885862.0300805772,1576716.8212385587,2964306.0187984006,3018202.491867462,787868.4426822896,1308214.3917672301,1804061.9440026006,885862.0300805772,902520.9399382941,4233322.975606319,1273916.6361778246,0.0,0.0,4420490.727537061,1830520.2126001378,889781.7735765115,1198461.5738811397,1220020.1631087626,14441314.974886617,2208775.4599575573,10446116.416658154,862343.5691049871,1171023.3694096152,1228839.5859746109,3850168.0488789855,6504814.3314987775,5227957.887699006,4226463.424488437,2462578.851319136,5607193.070930398,1721747.3305880346,15639776.548767762,1002474.3990845489,30436808.245910194,9546535.28434186,5608173.006804385,1295475.2254054477,8857640.364931861,4691932.964630329,44410693.80890697,21686960.827116486,3128935.2456275397,1326833.1733729064,1871677.5193074248,778069.083942454,2745780.318900207,Control
19197412.364657864,1991720.5911633356,7510362.229153468,810693.5739555991,29162748.655806366,8936482.6524408,2395720.7110747662,6679468.649202266,1471233.770010784,23168060.20985396,49503481.35981361,123955990.12475723,30644082.428814918,14778324.386360014,6921868.721149122,5851268.403383836,11374623.376106216,799920.2374246255,2366094.0356145906,12919923.834767425,1503553.7796036978,1584353.8035859808,15465797.923742652,1061173.6483006843,2457667.3961278475,1244320.3693271978,825506.9116856832,1875907.2234553937,0.0,2009227.263026165,1574253.8005881936,866580.2572100111,3292600.9772781315,1014713.6345108659,2006533.9288934194,24524153.945690032,1255093.7058581715,853786.920079486,2746527.481864523,2172173.978057111,5478241.625998954,4076361.2099063005,1187087.0190064134,747400.2218361378,1236913.700462156,865233.5901436383,2146587.303796054,1931793.9067098058,751440.2230352557,1348687.0669709796,2900047.5274308613,1279333.7130528563,4627148.040052214,1850320.5491943364,6777775.345047378,2015287.2648248344,1331180.3951081503,892840.2650042549,1683333.8329642795,2765380.8207937176,2854934.180707422,758173.5583671114,1327813.7274422261,1727100.512621353,814060.2416215234,851766.919479927,4037307.8649815316,1251727.0381922398,752786.8901016281,0.0,4227861.254873088,1797800.5336058484,776353.563763127,1161500.3447453557,1122446.9998205793,14000624.155530527,2108207.2924044635,10289883.054144025,866580.2572100111,1137933.671083857,1185740.3519400405,3617821.0738068307,6233048.51670014,5056734.834224702,3988154.5170589755,2382254.0404110476,5489688.296063115,1705553.839559413,15081997.809826752,952093.6159245983,29209208.669596218,9211202.733980577,5262774.8953795275,1263173.7082563997,8451682.508547027,4491134.666348705,42661739.32911357,20707026.14606018,2990274.2208777447,1260480.3741236546,1791067.1982739929,801266.9044909982,2699394.1345415185,Control
14788524.256517656,1526221.604674269,5783309.738572486,587110.9512647977,22510901.345949274,6997828.801847964,1903840.6937832155,5184456.56828239,1125651.814743149,17857780.18856153,38240404.33617586,95890162.98393749,23585848.12399227,11469746.170186264,5270921.99928684,4476721.003394093,8790118.414890874,618601.4477417305,1828316.875961427,9843448.835182806,1099231.8219362292,1152872.4133926996,12024299.150517283,810213.1127454212,1904107.5623974293,971935.4929574567,631678.0098380806,1443492.334268774,0.0,1567052.5026485915,1227328.7567576433,632211.7470665028,2530181.3313370747,790731.7039079999,1559580.1814506762,18852933.250955343,944981.7629221146,678380.0173250522,2093050.5412590094,1620426.225490848,4260824.294497177,3122896.5235003075,939911.2592521018,0.0,950319.1352063414,667438.4041423905,1633235.91897299,1516614.33456266,0.0,1032781.5369976227,2261711.5054405327,1025576.0844139215,3562962.8683346976,1391986.6917259977,5302679.364377987,1504338.3783089456,1056265.9750482182,670373.9588987149,1247077.0342092786,2202733.5416998407,2205669.0964561654,0.0,981275.8944548463,1318330.954203684,635947.9076654633,653294.3675891961,3116491.676759242,951653.4782773994,0.0,0.0,3313440.7140471595,1386649.3194417711,630610.5353812365,841970.4778365622,863319.9669734635,10724648.999308398,1633502.7875871982,7783223.13347176,627408.1120107038,871059.1567855929,938576.9161810435,2833077.2084668693,4800699.50104658,3847177.942469701,3103948.8518913086,1849132.6278699068,4220260.265137062,1320199.0345031645,11565818.871302357,737357.9810657436,22639798.886613306,7150477.649176835,4057737.279082396,997288.0113075268,6575108.916937358,3526401.868187752,32855796.307235017,16063622.495219149,2324959.367008606,981275.8944548463,1399192.144309699,595117.0096911349,2053287.1177415308,Control
3232320.6511952113,331618.9743220615,1262419.782403341,127177.10400507654,4938632.945050098,1534950.4974656883,411221.5550458286,1131677.511420178,242197.57306849252,3897311.9606482326,8361836.142973515,20991469.385514494,5179077.157309696,2487142.307415467,1153068.513288679,987960.3704512052,1923378.3619958987,136586.80701280554,397194.66857467935,2180479.5019399934,244827.61428183253,252542.40184096398,2632262.137031557,173699.61080105204,413676.2601782788,208649.93625832972,142548.23376304365,312332.00542423356,0.0,343950.9453446132,266043.2800694437,140210.41935118503,545119.875484997,173173.60255838378,343950.9453446132,4136061.257459236,208591.4908980327,143074.2420057119,463530.15251115104,355640.01740390377,926183.6246178568,679777.9856080194,200058.46829475163,0.0,208649.93625832972,138924.62142466416,353477.539072935,323027.5063584834,125949.75143885147,226943.33403111823,489713.6739239621,223611.94849422135,785973.2052666704,303974.318901841,1157685.6967520982,332144.9825647298,236411.48239914427,150146.13060158226,277557.01604784443,481531.3234824582,485271.8265414317,129573.36377723093,224780.85570014943,288369.40770268836,141729.99871889275,145119.8296160879,679076.6412844625,207188.8022509178,130450.04418167884,0.0,734891.9603675731,303682.09210035845,135359.45444658044,186090.02718389945,186323.80862508508,2354822.011704297,357685.6050142797,1711806.1577227449,141087.09975563295,198597.33428733968,196551.7466769637,623553.5490028335,1048801.99051981,844184.7841219367,676972.6083137897,400000.0458689092,925248.498853113,291174.7849969182,2538340.443035152,155406.21302826228,4981590.284867983,1551432.089069288,886557.670336863,216189.38773657134,1445587.541572414,767738.2528541777,7207072.714236237,3507364.5167503124,508649.9706600117,215604.93413360728,310111.08173296775,133080.0853950189,451841.0804518617,Control
9272207.882437663,936505.8030431698,3625157.933318387,401016.5874569458,14096413.41657543,4367158.684960286,1234266.6224722797,3272967.716789332,692373.9484037111,11156425.540868113,24122628.53530938,60029221.542756744,14892843.565317273,7063014.706028126,3365817.8647833564,2738278.9335134015,5468553.543923861,427430.8536966251,1113401.343617991,6243372.02028781,706781.7299889897,762811.9917095224,7536870.633721768,482660.68310686527,1176635.4961311617,636343.6866831781,396213.9935951863,897284.619838797,0.0,1034958.9772092459,779621.0702256827,381806.2120099076,1535229.1711425642,501070.62624361087,969323.5277651938,11987274.278952548,601124.6650302723,413023.07211134647,1367938.8182912618,1021351.62793426,2566986.4191106358,1962660.0248391891,636343.6866831781,0.0,612330.7173743803,397014.4259054789,992536.0647636991,978128.2831784203,361795.40425257315,701979.13612723,1419166.4861500347,651551.9005787531,2258019.5473374175,847657.8166006126,3344206.1924054367,963720.5015931418,670762.2760257912,453845.1199363044,794028.8518109614,1368739.2506015543,1423168.6477014981,0.0,651551.9005787531,834850.8996359194,362595.8365628694,385808.3735613745,1976267.374114175,625938.0666493663,367398.4304246289,0.0,2046705.4174199866,850059.1135314907,401817.0197672384,529886.1894141681,541092.2417582762,6776459.93894313,1006943.8463489813,4857823.691170088,432233.4475583846,565905.6433773666,561103.0495156071,1738538.9779570613,2946391.3341896622,2404498.660121093,1917835.8154627641,1171832.902269402,2645428.7855193806,846857.3842903199,7310348.289908759,449842.9583848375,14211675.669257667,4524843.850088076,2439717.681773999,594721.2065479273,4044584.4639120842,2177976.316308087,20643149.282464396,9996599.123253094,1468793.2893882194,585116.0188244083,880475.5413226369,388209.6704922524,1294299.045744276,Control
