,taxa326977,taxa469873,taxa357591,taxa190872,taxa263681,taxa361480,taxa347862,taxa517293,taxa2000,taxa322235,taxa158660,taxa331820,taxa244304,taxa361496,taxa127309,taxa248140,taxa348374,taxa470812,taxa268540,taxa291090,taxa541301,taxa171772,taxa259569,taxa104780,taxa138006,taxa181095,taxa278234,taxa177339,taxa193066,taxa405524,taxa346780,taxa549871,taxa544358,taxa302160,taxa192573,taxa175497,taxa302974,taxa194648,taxa195173,taxa287978,taxa199487,taxa190108,taxa299892,taxa174348,taxa192127,taxa183200,taxa181843,taxa194053,taxa109014,taxa518438,taxa193343,taxa357795,taxa352304,taxa179460,taxa469991,taxa175537,taxa288134,taxa190464,taxa366612,taxa261912,taxa185281,taxa511008,taxa470973,taxa162162,taxa470172,taxa328422,taxa213747,taxa262724,taxa82283,taxa316732,taxa293896,taxa196731,taxa167602,taxa470114,taxa170206,taxa365676,taxa223059,taxa187524,taxa191541,taxa212619,taxa357470,taxa326792,taxa325407,taxa188646,taxa171551,taxa290260,taxa367433,taxa310301,taxa193761,taxa327476,taxa189047,taxa180658,taxa269833,taxa367055,taxa203708,taxa181892,taxa589024,condition
0,0.026943899176054307,0.0028444255510683756,0.010771308185694082,0.0011627761593378408,0.04155361898450887,0.013003088233455454,0.0035570948100173802,0.009383478576161838,0.0019442117502906924,0.03324539578149813,0.07137945261999729,0.17719208311974055,0.043735387154449176,0.02184268763831405,0.009602280541628639,0.008276965779372602,0.015866268238706713,0.001181530613520713,0.0035695977794726213,0.01814806016428905,0.001987972143384057,0.0023505582575861746,0.02201772921068753,0.0014440929720808708,0.0033820532376439417,0.0018691939335592246,0.0011565246746102207,0.002663132493967317,0.002863180005251248,0.0021942711393956086,0.001406584063715137,0.0042135007064177795,0.0013940810942598854,0.002600617646691091,0.03462072242157516,0.00192545729610783,0.0011940335829759541,0.004257261099511133,0.0032570235430914897,0.0076268113676998366,0.005570072892311921,0.0017504157237343818,0.0016753979070029145,0.0012565484302521808,0.002931946337255095,0.0029632037608932084,0.0018191820557382397,0.004169740313324414,0.0019442117502906924,0.006782860929470746,0.0024880909215938794,0.00961478351108388,0.002725647341243543,0.00192545729610783,0.0013128117928007865,0.002469336467411007,0.003963441317312863,0.00414473437441392,0.0019129543266525797,0.002406821620134781,0.0011377702204273484,0.001131518735699728,0.005645090709043396,0.0018254335404658602,0.0064890411472724755,0.002506845375776751,0.0011440217051549794,0.0017254097848238997,0.0016066315749990675,0.019279578899988787,0.0028319225816131354,0.014841024743376527,0.0012627999149798115,0.001594128605543816,0.0017441642390067615,0.005432540228304226,0.008558282592115631,0.007076680711669027,0.00585764118978257,0.0037571423213013113,0.007933134119353346,0.002388067165951919,0.02161763418811971,0.0013440692164388998,0.04241632387692081,0.01335942286292993,0.0076268113676998366,0.0019004513571973384,0.012390442730148433,0.006595316387642066,0.06032057613683246,0.029394481189282503,0.004188494767507284,0.0016566434528200423,0.002763156249609278,0.0012502969455245603,0.003950938347857621,Control
1,0.0280252745719468,0.002611174231098884,0.010923079989635015,0.0015946102174649694,0.04225717076282164,0.013215332177240966,0.0036875361278877403,0.00956766130478982,0.0019135322609579637,0.03207159799876417,0.07283382168271252,0.17791863501365351,0.04514740178197692,0.021826227351551805,0.009129143494986948,0.008590962546592525,0.015627180131156704,0.0012158902908170433,0.0032888835735215035,0.01829815224541054,0.0019733301441128954,0.0022125216767326468,0.022145149395044802,0.0014152165680001618,0.00320915306264825,0.0017740038669297772,0.001494947078873405,0.0030297594131834422,0.003109489924056685,0.0022523869321692687,0.0,0.0044250433534652935,0.001534812334310037,0.003069624668620064,0.03508142478422933,0.0018736670055213415,0.0013354860571269083,0.00366760350016943,0.003009826785465132,0.0075743985329585995,0.005840259921465455,0.0018338017500847093,0.0018736670055213415,0.001176025035380411,0.003009826785465132,0.0030297594131834422,0.0016942733560565341,0.00390679503278917,0.0017939364946480882,0.006757160796507804,0.0028105005082820133,0.01008590962546593,0.00253144372022564,0.0020729932827044605,0.001195957663098722,0.002132791165859392,0.0039865255436624236,0.003747334011042674,0.0019334648886762743,0.002192589049014336,0.0010763618967888572,0.0,0.005182483206761145,0.0018935996332396523,0.006557834519324685,0.0024317805816340765,0.0,0.001534812334310037,0.0012358229185353542,0.0202116845063685,0.0031892204349299393,0.014969403416452384,0.0011560924076621005,0.0016743407283382127,0.0016344754729015914,0.005282146345352711,0.008571029918874215,0.006717295541071183,0.005660866272000638,0.0032290856903665617,0.007833522693296662,0.00273076999740876,0.02166676632980526,0.00137535131256354,0.04143993302637088,0.012597420717973207,0.0075743985329585995,0.002132791165859392,0.012517690207099981,0.006717295541071183,0.06246885526919014,0.02936076062907377,0.0037871992664793045,0.0018138691223663992,0.003109489924056685,0.0,0.0031294225517750074,Control
2,0.02730997519645831,0.002773570236877695,0.010763708027283197,0.0011256395599221571,0.04196443486479991,0.012926176511842496,0.003531984868359377,0.009542209368958141,0.002068019078779968,0.03299808493257086,0.07079476355578039,0.17705245959644766,0.04383016305209731,0.021117900347418787,0.009807936428501446,0.008368640259834541,0.01649058431054398,0.001207401732089325,0.003407227071173268,0.018593140858601465,0.0021173583206049824,0.0021441424804528463,0.02210045610604839,0.001482291793685844,0.0034177997658500553,0.0018311907180198833,0.001184141803800393,0.002686874140528029,0.0028842311078280955,0.0022815875112511116,0.001201058115283253,0.004599827030715082,0.0014505737096554823,0.0029617642021245475,0.034866632505115396,0.001769164242582725,0.0012412343550550543,0.0039802671226552375,0.003092160769804948,0.007827318292382937,0.0057416780558083155,0.0017057280745219915,0.0017416752364230784,0.0011481946418993062,0.0029829095914781223,0.002755244232771261,0.0018784154209095503,0.004169165934213874,0.0019066092733809896,0.0066706654947422,0.002650926978626942,0.009753663262493923,0.002811631937714139,0.001965111517259216,0.0012052871931539676,0.0022992086690457533,0.00400352705094418,0.0040845843767995564,0.0018121598676016663,0.0024641427060036634,0.0012158598878307548,0.00119189511323003,0.005673307963565084,0.0017571818552823632,0.006223088086758123,0.002467666937562596,0.0011665206460057412,0.0016014108203776744,0.0015288116502637178,0.019847062447268728,0.0030343633722384926,0.014454283315794361,0.0011672254923175234,0.0017233492323166432,0.0017057280745219915,0.005200356088356707,0.008785204430100032,0.007283176939684188,0.005723352051701881,0.003454451774062924,0.007802648671470428,0.0024733057080568864,0.021297636156924118,0.0014033490067658157,0.041800910520465515,0.01307137485207037,0.007517890761508905,0.0017797369372595123,0.012304502064847284,0.0064676697569478435,0.0607788974653021,0.029829095914781226,0.004239650565392472,0.0018424682590084634,0.002591719888436924,0.0011488994882110886,0.003901324335735209,Control
3,0.027507035829894232,0.0028388044094908595,0.010874667675228291,0.0011947006017998347,0.04175000278096044,0.013079413106110339,0.0036018999521674746,0.009559829582744697,0.002017864889818346,0.033117901598496056,0.07134164655105286,0.1775654359989769,0.04372559707220482,0.020955093050936027,0.009597650644626624,0.008216069501763134,0.016194088790504716,0.0011657786133018857,0.003390546959297861,0.01871920086321012,0.002138002380502129,0.0023159838481818075,0.02208305060235603,0.0014038288263234619,0.0035440559751715875,0.0017308697731848622,0.001092361257884024,0.002671946783541158,0.0028343548727988643,0.0023026352381058323,0.0012859161039856669,0.004647541074785589,0.001441649888205391,0.0027787356641489737,0.03468191374573119,0.0018487824955226567,0.0011457556981879272,0.003960087655872834,0.0028921988497947622,0.007742193844065984,0.005722104185901643,0.0016307551976150495,0.001739768846568853,0.0012013749068378278,0.0029656162052126346,0.0026941944670011244,0.0018576815689066366,0.004166991112050452,0.0018176357386787097,0.006578639999110088,0.0025985294281232964,0.009804554100804254,0.002785409969186957,0.0020334382682403195,0.0012302968953357772,0.002307084774797828,0.00404685362136667,0.004115821440092546,0.001908851240864542,0.002531786377743418,0.0012614436521797133,0.0011902510651078495,0.005755475711091577,0.001793163286872756,0.006195979843598787,0.0024583690223255457,0.0011546547715719075,0.0015640121472351707,0.0015172920119692498,0.02007853432261367,0.002921120838292712,0.01434085675828999,0.0012503198104497353,0.0016663514911509814,0.0016885991746109477,0.0052749257483564495,0.008798958808414067,0.006910130482663495,0.005693182197403695,0.0034083451060658316,0.007644304036842161,0.0024494699489415656,0.0216403217015028,0.0013726820694795149,0.04215491061993171,0.013059390190996362,0.007702148013838057,0.001908851240864542,0.01204044628853025,0.00644515389835033,0.0605314971578584,0.02977185000611812,0.0042537570775442995,0.0019110760092105402,0.0025940798914313007,0.0011368566248039465,0.0037687575781171767,Control
4,0.027673821634305776,0.0027927709906180142,0.010764862727473058,0.0011257514012471834,0.04187427884927032,0.013088750696842292,0.003559837684366105,0.009642352453100893,0.0021099735956197265,0.033177255068042096,0.07109735912982225,0.17748086654768144,0.04354021806301611,0.021233702533696903,0.009721219873725703,0.008290802546229277,0.016222920384959462,0.001168966426247082,0.003368611198741582,0.01833613510745411,0.0020429903068698942,0.0021067324687447284,0.022037501998694874,0.00142393507374644,0.0034377552387414084,0.0017880216593705262,0.00114195703562214,0.002700939062493246,0.0029018889287427425,0.002260145807494347,0.0012445927199968936,0.004697473217488255,0.0014142116931214678,0.0029677918418675826,0.03473623709491311,0.0018247544306204389,0.0012359497149969135,0.003868825113115326,0.0029688722174925747,0.007856491544980363,0.005713026304985718,0.0016745822187458187,0.0017491281368706276,0.001204618821871993,0.0029677918418675826,0.002814378503117964,0.0018517638212453703,0.004250197708739372,0.0018604068262453506,0.006716695260608206,0.0025745351143685595,0.009910285608100231,0.002864075781867837,0.001991132276870027,0.0012986115012467558,0.0022839140712442906,0.0040600515987398505,0.0040362833349899055,0.0018096291718704743,0.002472979805618819,0.0011311532793721762,0.00120353844624699,0.005738955319985648,0.001736163629370658,0.006130051296234676,0.002528078962493685,0.001136555157497158,0.0015892325443710247,0.0015103651237462262,0.020064736107449833,0.003049900389367379,0.014514846521838726,0.0011538411674971172,0.0016605373356208466,0.00164865320374588,0.005383511739361541,0.008760765943103105,0.00710671086123223,0.005788652598735531,0.0033988617162415006,0.0077884278806055265,0.0024664975518688343,0.021081369570572304,0.0013126563843717173,0.04192829763052014,0.013252967791841883,0.00742326091935644,0.0018355581868704138,0.012075358360594812,0.0064844145012337906,0.060595027679223465,0.02988102903617526,0.004249117333114379,0.0018452815674953854,0.002632875398118423,0.0011041438887472448,0.0037769931849905574,Control
5,0.027630898327490046,0.00274153686993505,0.010716133111098309,0.001100637967699288,0.04182520068203147,0.012874303120868996,0.0035241488974462115,0.009535030748893607,0.0020393892369293207,0.03299806502289407,0.07053278924076099,0.1776711305247429,0.043635649558403745,0.021344138552024106,0.009755349924325148,0.008305075004310596,0.01616759583884135,0.001186849818955116,0.0034053681246048653,0.018486694637622883,0.0020671686112228647,0.002107400808475586,0.022062570645822517,0.0014713489280993137,0.003519359350154226,0.0018229016993313782,0.0011935551851638992,0.0027214207713086996,0.002895760292737133,0.002273119144778438,0.00117152326762074,0.004638197597563077,0.001509665306435237,0.002865107190068392,0.034962737322068345,0.0017730904074946855,0.0012328294729582116,0.003916891775389386,0.0031074582830430916,0.007768645707607716,0.005825047416518193,0.0016044983428166366,0.0016772994616548872,0.0011648179014119564,0.0030279517979960573,0.002734831503726266,0.0019234821924631717,0.004094105025193017,0.0019148610073375903,0.006670881468283615,0.0026591566565128287,0.009788876755369075,0.002771232063145391,0.0019608406613406864,0.0012826407647949143,0.002349751901450275,0.003972450523976474,0.004152537502155292,0.0019100714600455944,0.002488648772917982,0.0011906814567887022,0.0012424085675421922,0.005768530758472707,0.0017903327777458488,0.0062312010268789336,0.00261605073088492,0.001156196716286375,0.0015566028698967324,0.001532655133436785,0.01975496676054177,0.003004004061536099,0.014307335670632427,0.0011629020824951584,0.0016083299806502328,0.0017328582102419637,0.005302986761691281,0.008878862769890984,0.007237005958196833,0.005658371170756943,0.00343218958944001,0.007791635534609262,0.0025260072417955057,0.02151656225453574,0.0013851370768434962,0.041550280667471295,0.013213403069141868,0.007555989807843357,0.0018669655344176854,0.01217023966894652,0.0064553518401440696,0.06085598789202444,0.029812058164262308,0.004237791443952721,0.0018468494357913245,0.002583481809299381,0.0010910588731153172,0.003846006475467935,Control
6,0.027308939400876638,0.0029177818198467434,0.011204948158384328,0.001119662353122355,0.041910335440851466,0.012661757911517501,0.003429746390233549,0.009706515269447378,0.002106130671672543,0.0336939284331803,0.06976453792075792,0.17753932345755058,0.04360855938164667,0.02118201381055645,0.009810573108956883,0.008158134617545821,0.016262159158546733,0.0010946884716400735,0.003512992661841163,0.018035304743788748,0.0019979105185826485,0.0022726232148877618,0.02225589071429462,0.0015067575160977438,0.003583751992707626,0.0015567052790623167,0.0012029086247299689,0.002514037402549834,0.0029760542099720767,0.0023059217235308033,0.001344427286462906,0.004507785607552103,0.0013652388543648072,0.002913619506266363,0.034218379944308264,0.0017107108815363943,0.0012153955654711096,0.003633699755672188,0.0031841698889910966,0.0076919554965431975,0.005997893869328325,0.0016982239407952536,0.0017148731951167745,0.0011862593704084481,0.0031258974988657737,0.0026971792000865715,0.0020561829087079814,0.004203936716184327,0.0019854235778415078,0.006551481575518943,0.0026805299457650514,0.010006201847234771,0.0027637762173726658,0.001952125069198466,0.001281992582757203,0.002210188511182059,0.004099878876674811,0.004203936716184327,0.0019188265605554246,0.002385005681558037,0.0011529608617654068,0.0011987463111495888,0.005868862148336529,0.001764820958081337,0.006076977827355558,0.002805399353176468,0.0010613899629970324,0.0015525429654819364,0.0014359981852312804,0.019966618245085308,0.003030164286517019,0.01463469454861786,0.0013236157185610045,0.00162746460992878,0.001619139982768019,0.005261164365600978,0.008732533891638328,0.007421405113818465,0.005785615876728924,0.003558778111225345,0.007796013336052712,0.002676367632184671,0.021157039929074212,0.0014276735580705203,0.041714706702573524,0.013190371736225857,0.0074880021311045574,0.0018647164840104719,0.01205822244236232,0.006472397617491708,0.06073231745133217,0.02984378837132837,0.004437026276685636,0.00182725566178705,0.0026389068099612503,0.0012570187012749222,0.0038334908075304585,Control
7,0.0004341579529261182,1.4971039853645227e-07,1.0264172252989982e-05,0.00011646791312196784,0.00013081910764766193,0.0002042486845355427,8.526283402157016e-07,0.11203241699881357,0.0010308427950261234,2.7545934321275824e-06,0.0011267812070007376,0.12623102101538367,0.012267841460973827,0.0001412084735448174,0.0012462970917693416,0.005904587507014523,0.000254879194709135,1.8913390998739347e-05,0.0035570348683545898,1.5850666462565532e-06,0.012965049183342606,3.400160179548652e-05,0.0003543870074637388,0.021289197051402902,0.027598980567157084,9.929581517378466e-07,6.675678263982671e-07,1.7383877863045409e-06,4.749598750807006e-05,1.520656340258341e-07,2.0480652331500036e-05,0.0011470534950743403,5.7620973523156595e-06,4.632718244635033e-05,4.569665130252877e-05,0.001309343463513168,6.58530417292174e-07,6.359362085812083e-05,0.0011247689489968036,0.00038062400754489036,1.1609029007937333e-05,9.963097581662613e-05,2.6696570159737396e-05,1.8436314329213495e-07,4.7655370016486537e-05,4.183845036142642e-06,3.0442059107521426e-05,0.01854648796771509,6.412503161844228e-06,0.00019738306902112646,0.0034788111753959725,0.00015510574444050417,2.187076996637941e-06,3.113271664399222e-05,0.00019692797102898962,1.0409412689382987e-06,0.0014395033551535047,0.008319278906240691,4.6815514722338776e-08,9.341701762342297e-06,0.012706178644836669,2.074698784382985e-06,9.013080850944192e-05,0.019163495537356898,3.3002742444559097e-06,4.143945218824918e-05,0.0,4.5522474648101765e-06,0.0007462126952614211,3.1486762440611573e-06,0.0001790178367043486,0.00023126401971211298,1.916341009471838e-05,2.7732556464443607e-05,2.8131012735484554e-05,0.002688910373942195,0.004746886197608893,0.00011539293609343218,0.013942991886549364,5.389785159612651e-05,0.00012761226173868507,4.143945218824918e-05,0.00034862267340934644,2.1304128624984546e-05,0.1207770404303254,0.009711219380400277,1.4735501497109036e-07,2.895448902896889e-05,0.18648235519775327,0.00010118132909297487,0.25801121706930485,0.0004727019562114698,8.831163206963131e-08,0.0049731020911654945,2.4870632622849408e-05,1.121180902111173e-07,0.0003299529895763161,Treat
8,0.0004326918959455886,1.5305121747221267e-07,9.922714557670106e-06,0.00011035221192762114,0.0001307944645325067,0.0002054236694504931,8.177753345797673e-07,0.11677479549381974,0.0010027869650781338,2.7663491294182826e-06,0.0011146662418933548,0.12533512531172486,0.012116414338791485,0.00014052983694190925,0.0012554612950922445,0.005855408520215566,0.0002570446906607445,1.8875393951160327e-05,0.003801044766859041,1.5898499021288957e-06,0.012728511421019223,3.185487833105933e-05,0.00035218515949771715,0.02045880202105376,0.028461203435709695,1.0184169285668423e-06,6.39284364094427e-07,1.6923225950870102e-06,4.525852886716421e-05,1.4096138929098827e-07,1.879056071991915e-05,0.0010946278381648565,5.859990667870036e-06,4.309528147051442e-05,4.5619199393476744e-05,0.001269961686549184,6.333868720501801e-07,6.112234310926295e-05,0.001071239382614294,0.00038552691943292977,1.1829120586772502e-05,0.00010254942098348002,2.9140214931341942e-05,1.699766199318275e-07,4.928810735111977e-05,4.107729848823798e-06,2.8037382925206788e-05,0.01836806815784849,6.232288361119028e-06,0.00019465281905922254,0.0036257722338628264,0.00015639006179309705,2.122399523780363e-06,3.304254356843566e-05,0.00019414698929918033,1.0463597745967085e-06,0.0015025380765349094,0.007948118728018962,4.457767535777427e-08,9.000905401900854e-06,0.012769327789089988,2.183468748286519e-06,9.030497465622555e-05,0.019384876357981248,3.2475729560134066e-06,4.021095160831466e-05,0.00016491361296644343,4.095824455543928e-06,0.0007445579171626053,3.0696198936536247e-06,0.00018967231357451685,0.00022739547634195622,1.921491033821838e-05,2.5153053063006877e-05,2.5746885681695126e-05,0.0026577549075676,0.004850169811758982,0.00011019836738227985,0.013425573643692762,5.323285260383416e-05,0.00012538351577444932,3.800528759604419e-05,0.0003358547624837923,2.1632473966498385e-05,0.12210275176389851,0.0097205815630479,1.458256846573472e-07,2.969163093440952e-05,0.18261627794419877,0.00010353895872984808,0.25712434923381855,0.0004689581023011877,8.872654106731736e-08,0.005262093714638171,2.2549371910304694e-05,1.2163008462127744e-07,0.00032632923312385256,Treat
9,0.0004371787695254479,1.5232968202265075e-07,9.835673646990585e-06,0.0001280806734854345,0.0001315612800242603,0.0002121734506024527,8.695325504227095e-07,0.11291953437897462,0.0011191037497029416,2.7874923942051913e-06,0.0011077184931593607,0.12582389746153091,0.01207843678626017,0.00014107703498502318,0.0013182990849932602,0.005627344660258938,0.00025325532359767695,1.8302819930075673e-05,0.0038756033163443544,1.6081307862484856e-06,0.012543895260599356,3.093574455572562e-05,0.0003556118546196757,0.020614227519098135,0.02978776962468175,1.040694183719598e-06,5.811101592766724e-07,1.717421173453299e-06,4.7547543079218176e-05,1.5132050412327758e-07,1.810387623518345e-05,0.001155778336108734,6.034464896214871e-06,4.7845958621556416e-05,4.633097080504121e-05,0.0013406716811214994,6.783810499864718e-07,6.077729878954464e-05,0.0010705054010905959,0.00037153737713873584,1.1151766438436267e-05,0.00010979726335462315,2.9045779454250442e-05,1.8583437982032025e-07,4.794543046900245e-05,4.041859911725339e-06,2.6757926962990983e-05,0.018592071194467406,6.5904587634024765e-06,0.0001952662158720738,0.0033994373641610225,0.0001514956236603543,2.154705087725581e-06,2.9841554233818993e-05,0.00021402852488128295,1.0508045755416159e-06,0.0014952906773163133,0.008571062378781009,4.528522099704137e-08,1.024330002844356e-05,0.01224440017889819,2.2071058696585254e-06,8.922624715911874e-05,0.019433707048863866,3.0757277739071574e-06,3.919190789374889e-05,0.00018787201217576745,4.27483282966509e-06,0.0007328839212934976,3.1599840228274357e-06,0.00019402183949117442,0.0002354498629048314,1.8995343990407113e-05,2.4271130776839467e-05,2.755370174255954e-05,0.0027572230114570047,0.004592836832910657,0.00011757572368124664,0.014499846879820607,5.6002650112133645e-05,0.00013040759200178882,3.839613311418034e-05,0.00033711009099470787,2.1286975353457487e-05,0.12380521019065022,0.009873931595196526,1.4355081637258968e-07,2.884683575935839e-05,0.1854946904447942,0.00010563910198771903,0.25379830518788365,0.00047736539589365797,8.672941390184443e-08,0.004677200610990025,2.4846928260078018e-05,1.16017564184486e-07,0.0003165744466917359,Treat
