,taxa326977,taxa469873,taxa357591,taxa263681,taxa361480,taxa347862,taxa517293,taxa2000,taxa322235,taxa158660,taxa331820,taxa244304,taxa361496,taxa127309,taxa248140,taxa348374,taxa470812,taxa268540,taxa291090,taxa541301,taxa171772,taxa259569,taxa104780,taxa138006,taxa181095,taxa278234,taxa177339,taxa193066,taxa405524,taxa346780,taxa549871,taxa544358,taxa302160,taxa192573,taxa175497,taxa302974,taxa194648,taxa195173,taxa287978,taxa199487,taxa190108,taxa299892,taxa174348,taxa192127,taxa183200,taxa181843,taxa194053,taxa109014,taxa518438,taxa193343,taxa357795,taxa352304,taxa179460,taxa469991,taxa175537,taxa288134,taxa190464,taxa366612,taxa261912,taxa185281,taxa511008,taxa470973,taxa162162,taxa470172,taxa328422,taxa213747,taxa262724,taxa82283,taxa316732,taxa293896,taxa196731,taxa167602,taxa470114,taxa170206,taxa365676,taxa223059,taxa187524,taxa191541,taxa212619,taxa357470,taxa326792,taxa325407,taxa188646,taxa171551,taxa290260,taxa367433,taxa310301,taxa193761,taxa327476,taxa189047,taxa180658,taxa269833,taxa367055,taxa203708,taxa181892,taxa589024,condition
0,0.02742728621880875,0.0028101523751945215,0.010786556549496099,0.041775359479319464,0.012910031584669641,0.0035528088461954737,0.00974161277120333,0.0020301764835402697,0.03316328117322309,0.07109474032525112,0.17757824327535152,0.044058064042613816,0.021020785673323227,0.009847351129721056,0.00835333032290007,0.01615184525875421,0.0011183386389109647,0.003389847376009334,0.018178289800229157,0.0019990769663291727,0.002225481451625941,0.022294621898289686,0.0014405296372179124,0.003465730198004405,0.001668178103203125,0.001161877963006505,0.0026422149822546144,0.0029208666564660216,0.0022640448529677036,0.0012837880704739935,0.004679855349925549,0.0014467495406601343,0.002939526366792676,0.03509145124031092,0.0017490368479519728,0.0012153691326095885,0.003930978975482385,0.002945746270234897,0.007776123283462143,0.005675039900680581,0.0017378410217559741,0.0017017655817911108,0.0012191010746749214,0.0030614364742601752,0.002721829746315017,0.001847311322339031,0.004154895499402264,0.0019754413332487403,0.006688884161762265,0.002543940507867556,0.00986601084004772,0.002922110637154466,0.001990369101510062,0.0011942214609060352,0.0023125600998170105,0.0039969099519699,0.004218338514512901,0.0018970705498767817,0.00251906089409868,0.001146950194745173,0.001217857093986477,0.005851685158439597,0.0017913321913590585,0.006079333624424811,0.002454373898299598,0.0011569020402527274,0.0015960272232733875,0.0015238763433436488,0.019921106744738865,0.0030353128798028548,0.014348073260510708,0.0010947030058305331,0.0016905697555951117,0.001668178103203125,0.005408828033353605,0.008682985205337671,0.0072126000315971064,0.005886516617716028,0.003491853792461725,0.007689044635271075,0.0024008827286965137,0.021503450180439348,0.0013559389504037315,0.04169201277319374,0.013110312475509152,0.007508667435446725,0.0018647270519772405,0.012244501916352256,0.006566974054294776,0.06108442772534399,0.029677647284203572,0.004399959695025697,0.0018298955927008216,0.002575040025078653,0.0011369983492376292,0.0037269661425776025,Control
1,0.027763303806431806,0.0028814336802632924,0.01075527409248198,0.041504669525832705,0.012668065074975176,0.0035672772455809837,0.009363546078444475,0.0021131998165145782,0.032664413180666395,0.07112286842937371,0.17759785518012267,0.04324599961699647,0.02114758551890301,0.009824486396693706,0.008394903380674359,0.016224208496443907,0.0011022485871177187,0.003335693704045137,0.018134772714114532,0.0020642109904204604,0.0022134042335252846,0.022265421459777984,0.0015832297887690841,0.003389136059784178,0.0017969992117252574,0.0010977950574728053,0.0027211066130461707,0.0028012701466547307,0.002235671881749881,0.0012581221246899274,0.004720741423615293,0.0014229027215519625,0.00293042250635741,0.035220739196850516,0.0017747315635006503,0.001240308006110244,0.003907972263417373,0.0029749578028066136,0.0077313274635812616,0.005736146182657064,0.0018727092156888949,0.00176137097456589,0.0011712782966139814,0.0031820469312954,0.0027634151446729125,0.0018504415674642982,0.004217492573739319,0.0018682556860439717,0.006597904168949099,0.002761188379850452,0.009964772580508685,0.0028658463265060705,0.0021822295260108407,0.0012514418302225422,0.0022245380576375834,0.004077206389924332,0.004025990799007753,0.0018393077433519894,0.0024494413047060444,0.0012091332985957998,0.0011846388855487413,0.0059454620759683136,0.0018749359805113573,0.006072387670848531,0.0026275824905028495,0.0012247206523530222,0.001574322729479248,0.001585456553591546,0.01984270133294146,0.003095203103219455,0.014476198110812777,0.0012113600634182618,0.0017235159725840713,0.001661166557555194,0.005370956751773617,0.008722237809575987,0.006972000659122384,0.005647075589758667,0.003422537532121084,0.007824851586124585,0.002560779545829049,0.021359128177036668,0.001344965952765863,0.042324118980498024,0.013082243331952752,0.007457435390418672,0.0019083374528482515,0.012293968584801916,0.006426443277619679,0.06091092495357198,0.02972731037984152,0.004462436704209926,0.0017725047986781887,0.0027211066130461707,0.0011868656503712027,0.003767686079602387,Control
2,0.02701358636191838,0.002864474547950113,0.011298760716914283,0.04123649817986513,0.012372938672395585,0.0037397306598237526,0.009150404805951744,0.002148355910962579,0.032205446480077955,0.07171132462055663,0.17546895824630476,0.04565256310795496,0.020827117025720644,0.009607925046249332,0.008354717431521157,0.015416442879592655,0.0,0.0031628573133615843,0.01768415189671976,0.0023472777545702336,0.0022478168327664063,0.02223946211533486,0.0015714825645004105,0.0038391915816275803,0.002009110620437236,0.0011935310616458744,0.00290425891667164,0.0031628573133615843,0.0021284637266018158,0.0012929919834497022,0.004674663324779694,0.0015118060114181096,0.002824690179228586,0.035288735055996494,0.0017107278550257642,0.0015714825645004105,0.0039983290565136975,0.00308328857591852,0.008732668934375694,0.005788625648982515,0.0015913747488611738,0.001551590380139647,0.0012134232460066486,0.003003719838475467,0.0032225338664438738,0.0016112669332219369,0.004077897793956762,0.0018101887768295817,0.007181078554236044,0.0026655527043424687,0.009826739074217739,0.002944043285393166,0.002088679357880289,0.0012929919834497022,0.0027053370730639953,0.004137574347039052,0.004276819637564406,0.0018101887768295817,0.0022478168327664063,0.0015118060114181096,0.0011736388772851118,0.005609595989735635,0.0014919138270573463,0.006624097392134629,0.0029241511010324023,0.0012333154303674123,0.0018101887768295817,0.0015316981957788835,0.020469057707226842,0.00290425891667164,0.013864852499452945,0.0,0.0017704044081080542,0.0016908356706650009,0.00553002725229258,0.009229973543394809,0.0072407551073183345,0.005629488174096398,0.003958544687792173,0.008096119034831224,0.002864474547950113,0.020767440472638288,0.0012532076147281758,0.043703129040599975,0.012949812018857807,0.007399892582204452,0.0017505122237472907,0.011835849694654935,0.006166577151837051,0.060631377931610664,0.030037198384754667,0.004157466531399815,0.0018897575142726455,0.0023472777545702336,0.0010940701398420582,0.0035607010005768726,Control
3,0.02749945291929326,0.0027671695103098225,0.010733370511290998,0.04147083530400045,0.012944282477181419,0.003537317963306769,0.00966391596840345,0.002105731288075055,0.03306061654230872,0.07066659136953711,0.17742286162034718,0.043901991373772646,0.021180141323300032,0.009776861662701803,0.008428572437015131,0.016274062727214978,0.0011986361807413489,0.003442020033742525,0.01841438363416886,0.0020605530103557125,0.0021537332081518526,0.022098531000063558,0.0014499403505551975,0.003525317483287567,0.0017796005957885395,0.0011809884160072263,0.0026450469783497192,0.0029281171246849863,0.0022433838530011765,0.0012275785149053016,0.004680187207488295,0.0014471167081977424,0.002892821595216753,0.03497363423948722,0.0017577173675182294,0.001272050882035283,0.0039665116016405315,0.003081299722577136,0.007774193320674008,0.005801173223399522,0.0017083036262626992,0.0017852478805034599,0.001201459823098804,0.003000120004800188,0.0028349369268888362,0.0018727807935846903,0.004265111780941828,0.0018826635418357869,0.006700503314250215,0.0025871623100218143,0.00984180543692336,0.002763639957362996,0.001976549650221299,0.001282639540875752,0.0023563295472995432,0.003989100740500215,0.004108399630102851,0.0018911344689081736,0.0024113905732699938,0.0011682820253986633,0.00117181157834549,0.005763759962163193,0.0017894833440396478,0.0061350689321690525,0.002555396333500396,0.0011393396912347104,0.0015579446707280047,0.0015946520213749723,0.019974446036665015,0.0030791819908090423,0.014514933538517981,0.0011400456018240718,0.0016122997861090938,0.0016715962756157323,0.005244915678980106,0.008888826141280951,0.0071508742702649265,0.005682580244386247,0.0033982535772019147,0.007910434064421405,0.0025349249264088186,0.021504860194407834,0.0013412301197930291,0.04207438885790725,0.01306781683032024,0.0075391250944155455,0.001810660661720586,0.012263784669033813,0.006464023266813023,0.06087419967386935,0.029733659934632735,0.004344879677540043,0.0017986601817013847,0.0026175164653645,0.0011456928865389922,0.003852859996752815,Control
4,0.027217521154803442,0.0025684420109507227,0.01087108013937287,0.0409556993529119,0.01333997013439519,0.0038825286212045788,0.009855649576903939,0.00224987555998009,0.03275261324041808,0.07147834743653565,0.17754106520657012,0.04461921353907421,0.02140368342458932,0.01023394723743156,0.008780487804878053,0.016067695370831303,0.0011149825783972138,0.0031259333001493347,0.018496764559482362,0.0022100547536087634,0.0017919362867098048,0.023215530114484798,0.0016127426580388254,0.0028670980587356914,0.0016326530612244883,0.0,0.0022896963663514166,0.0026082628173220487,0.002707814833250375,0.0014335490293678457,0.004400199104031864,0.00121453459432554,0.0030662020905923345,0.03398705823792934,0.0017919362867098048,0.001533101045296172,0.004121453459432558,0.0032055749128919874,0.007924340467894482,0.0059333001493280255,0.002010950721752121,0.0017919362867098048,0.0,0.003245395719263313,0.0025684420109507227,0.0021304131408661,0.0038028870084619256,0.002010950721752121,0.006650074664011954,0.0028471876555500285,0.009158785465405677,0.002349427575908416,0.0023295171727227533,0.001453459432553509,0.0023096067695370795,0.003683424589347935,0.004221005475360874,0.0017122946739671515,0.0021901443504231005,0.0011348929815828768,0.001174713787954203,0.005694375311100057,0.001533101045296172,0.006072672971627678,0.00224987555998009,0.0011149825783972138,0.0016525634644101517,0.0017122946739671515,0.019751119960179205,0.0027277252364360386,0.01333997013439519,0.0013937282229965194,0.0016923842707814885,0.0020507715281234476,0.005833748133399709,0.009517172722747646,0.007108013937282228,0.0056744649079143936,0.0032852165256346505,0.007346938775510207,0.0022299651567944273,0.021085116973618683,0.0010950721752115502,0.04294673967147832,0.012862120457939295,0.007008461921353913,0.0017122946739671515,0.012045793927327082,0.006749626679940271,0.06281732205077153,0.03060228969636639,0.004539571926331506,0.0017322050771528149,0.0026879044300647118,0.0013140866102538558,0.003942259830761578,Control
5,0.027572744875175765,0.0028297161186560246,0.010835358704002337,0.04149164618833479,0.012974352293198778,0.003504714883217356,0.009634736941413253,0.002047458814967228,0.032968804050441836,0.0710478316928206,0.17770156743473517,0.04361828539082539,0.0212113588477625,0.009718409833193312,0.008293162857771808,0.016130898096525924,0.0011568198460868014,0.0034081260416994256,0.01842488308257668,0.002086768227212897,0.0021552789171267695,0.022148607548305676,0.001433108857870646,0.00344687389091301,0.0017964401396270292,0.0012096067711024198,0.0026612472090317323,0.0028976652455378203,0.0022956696751470123,0.0012129761492948989,0.004682312561491151,0.0014988117326241149,0.002884187732767872,0.035186416464129594,0.0017992479547874424,0.0012410543008989478,0.0038826468038078497,0.0030520950793600887,0.007798425826508469,0.005825093331775928,0.0017077131805582405,0.0017576922904134454,0.001176474552209642,0.003030194121108932,0.0027606438657100667,0.0019098758721073866,0.00419262959751655,0.0018604583252842585,0.006602858131208082,0.0026399078138126526,0.009815560237743335,0.002747727915972205,0.002023873167619832,0.0012960874780428818,0.0023136396921736133,0.00402696850305266,0.00414995080707839,0.0018497886276747236,0.002507940501273628,0.0011775976782738052,0.0012612705700538647,0.005754897952765808,0.001754884475253043,0.006150799890382902,0.0025500577286797013,0.0011259338793223501,0.0015740611789229661,0.0015864155656287505,0.019897301352693013,0.003066695718194189,0.014564698800052095,0.001201744888653277,0.001646502810061414,0.001679073465922105,0.005203443055262291,0.008789584578131391,0.007127358003171714,0.00561843813597014,0.003479444546773711,0.007740584834204131,0.002537703341973917,0.02131187863050497,0.001352805344283066,0.04207230236350649,0.013214701270929493,0.00747384239396567,0.0018531580058672133,0.01227183694006545,0.006518062113363852,0.06076842039057836,0.02980776574285803,0.004327404725215977,0.0018475423755463967,0.0026000368385349065,0.001141657644220614,0.0038146976769260444,Control
6,0.027467892229596058,0.002818849151634264,0.010736696168872096,0.0415726321521374,0.013053574458136718,0.0034589931782101494,0.00959574729818994,0.0020603542713289514,0.03328923840934126,0.07136847984449987,0.1773642040555277,0.04367846113573674,0.02105245974467703,0.009820788823015333,0.008493860039329795,0.01625254556362121,0.0011631032176857034,0.0033697927810643355,0.018426586615626215,0.002044030015642133,0.0021384774949730068,0.022226640135864506,0.0014720980574718728,0.003471236369975265,0.0018213205273434235,0.0011642692359490406,0.002657938631292781,0.002867821918694717,0.0022463341843323346,0.0012243191765112624,0.004711879802173345,0.0014837582401053201,0.0030153232290077354,0.035142624438926594,0.0017396992489093338,0.0012744579618350531,0.003914323310046009,0.0030485547495130395,0.00783389370227706,0.005916376668207756,0.0016773172718204277,0.0017204599475641625,0.001219072094326213,0.0030683770599898904,0.002742474955385224,0.0018358957556352247,0.004160353163611604,0.0018936136596707494,0.006595582306605675,0.0026089658642323276,0.009663376357463898,0.0027984438320257433,0.0019466674906529053,0.0012493885691731632,0.002325623426239727,0.004009936807640221,0.004098554195654366,0.001834729737371877,0.002408993732068823,0.0012225701491162455,0.0012202381125895603,0.005823095207140231,0.0018329807099768604,0.006154827403061614,0.0024894489922395635,0.0011648522450807197,0.001597445020781365,0.001540893135009177,0.019953487531475196,0.0030718751147799234,0.014479031785074913,0.0011753464094508088,0.0016621590343969576,0.0017105487923257314,0.005217931728464666,0.00888097810276003,0.0071406958447190185,0.005759547211787987,0.003420514575519795,0.007787252971743303,0.002471958718289408,0.021490299602562653,0.0013706544685609435,0.04210841754414403,0.013125867590464082,0.0074182081913949,0.0018265676095284731,0.012107350637432982,0.006463822242847795,0.06073264425540696,0.029616280879807416,0.004265877816444247,0.0018323977008451915,0.0026066338277056424,0.0011485279893939024,0.0037913083832632126,Control
7,1.8478601998978522e-06,5.315913992116743e-05,3.856046311056046e-05,0.000791576944418745,0.0002482897798589081,6.691109627408827e-05,0.1573238960445059,0.003088760159296446,3.997750822432687e-05,3.374628404225604e-06,0.0033539304908247105,0.5593197659783894,0.0006215795591168042,2.749882498933621e-06,6.982291971568849e-07,0.0003049576493845253,7.46023303659768e-08,0.0009590036743690489,0.00034702467636259655,3.141895909387991e-05,3.969014563312136e-05,0.10766806288415559,1.809242151930131e-05,1.458576610295861e-07,0.0033478412059765286,0.002936853273411188,5.28793584230411e-07,0.0019761737806200186,4.297250558567035e-05,1.5533212562616873e-05,1.1341128117865892e-06,2.812642924856653e-05,5.50832819623168e-05,0.001103233411670977,3.2974512626756846e-05,1.3246080443645865e-07,6.180969549714571e-06,6.6102896868857645e-06,0.023628996984359375,5.142828419053624e-05,0.007282705472019653,3.314428986568169e-05,9.323980616283089e-08,3.538316947711512e-07,3.619805409931719e-07,3.438932295113123e-05,3.7532951982691475e-06,3.55588994859477e-05,0.0060441295009069,4.931085583886853e-05,0.00018500059801521945,6.806567286804344e-08,0.0032727425748126713,0.020797073324701074,3.985956440079786e-05,7.626770855261878e-05,2.052436220924485e-05,0.001251497565760749,0.00010793862696377898,0.0015926344903116638,2.4014047239051186e-05,0.00011144932528539978,0.0007132471224182525,3.588777230036917e-05,0.00016557214589778981,2.2184225886193413e-05,3.6667900582978356e-05,3.651927267006603e-05,0.0001496190939606381,5.715833710473288e-05,5.98398897052967e-06,2.70719271527018e-07,3.114469127389889e-05,0.019777105653067506,0.00010016857096571986,0.00016583463415435838,0.00013427493185197634,0.0012749762573227572,6.562833491332189e-05,0.00014857394819698877,1.5079597290572704e-06,0.004185295136909428,2.5617498940008946e-05,0.0021399507158833962,0.02537220463843711,0.0001435560875798736,3.57852691378475e-05,1.065044125965544e-06,4.974116928744919e-06,0.0011418651165962324,0.029391462713798104,8.3417216725125e-05,3.3804534683723204e-05,7.431768361548199e-06,2.222195416151005e-05,0.005968799541556934,Treat
8,1.885158152084335e-06,4.6394220507539864e-05,3.932388029411276e-05,0.0008196312289665364,0.0002555548312956985,7.113780477822776e-05,0.15119865595408646,0.0034812516263666334,4.012938486750827e-05,3.540713406514864e-06,0.0034641017978963083,0.556973183729416,0.0006349723092664031,2.80663323604065e-06,7.534359074461917e-07,0.00032282645103163057,8.610222948478235e-08,0.0009787274523503614,0.0003510496018403853,3.320497432515208e-05,4.0981561448326815e-05,0.11092132867955132,1.7715834760082353e-05,1.4868431703194465e-07,0.0031931438079447552,0.0031294885749329473,5.069251216108111e-07,0.0020975736500151547,4.678083901176932e-05,1.724404213056852e-05,1.1493507277300683e-06,3.054286183413043e-05,6.881809375285072e-05,0.0011559061484435506,2.8609769312982852e-05,1.3433020762516936e-07,6.408738665437789e-06,6.73543573956268e-06,0.02185295488060667,5.187556885703614e-05,0.007560758999230285,3.324919136373695e-05,9.67758981108038e-08,3.471202342695723e-07,3.1970605781085425e-07,3.866185042294977e-05,4.040758929979313e-06,3.788861341449082e-05,0.0061263369121597275,5.373997208790025e-05,0.0001964022001485853,8.66175700383063e-08,0.0031468801376737642,0.025594504568390176,3.932257083232322e-05,7.964341187127679e-05,2.191840633344917e-05,0.0010548128575645118,0.0001258970335598226,0.002411611059651524,2.2810491749540353e-05,0.00011405245874770215,0.0007628883033960513,3.3805886177776043e-05,0.00018599227866470346,2.5903439783376344e-05,3.960192371157939e-05,3.387116351924045e-05,0.00015485591252071277,5.373997208790025e-05,6.151892225034237e-06,2.72254689486375e-07,2.7449913800294437e-05,0.01857038881929178,9.549477054468622e-05,0.00017784451194556932,0.0001399558985310785,0.0013016050144236684,7.732370084589975e-05,0.00015928682374255338,1.4888225614513485e-06,0.004630695809661463,2.3970347262228975e-05,0.002214318644754759,0.02508192456926188,0.00013724956900147196,3.1702717346818843e-05,1.0739534021059138e-06,4.822433436858127e-06,0.0011838258599507249,0.030206933865980307,8.582930793894878e-05,2.8223150808753385e-05,7.586486495562892e-06,2.319711025376982e-05,0.006440078090487822,Treat
9,1.8069416263019685e-06,5.304009222426771e-05,3.876876530618334e-05,0.0007849478102820771,0.0002440693215098358,6.628199695876673e-05,0.1572066807582881,0.0030780626650442683,3.933061438516635e-05,3.3803987335892434e-06,0.003342757855995492,0.5589593243106113,0.000617227217041481,2.6774568752350823e-06,6.894904152700509e-07,0.00030435674236127227,7.423807023979448e-08,0.0009639278601400178,0.00034431022975019523,3.114700063219797e-05,4.02951471670604e-05,0.10761553203245555,1.72173303562605e-05,1.4634288495190249e-07,0.003369293639334712,0.002991843448668478,5.362140484625652e-07,0.001992761790963335,4.251075906165214e-05,1.5558478061961958e-05,1.111995049755397e-06,2.8171401706467422e-05,5.491404434072142e-05,0.0010901581795471637,3.356548487040328e-05,1.3077754687406606e-07,6.203611613695901e-06,6.690617029353937e-06,0.02336036328909154,5.076354760727731e-05,0.0073794698235338805,3.316170513260394e-05,8.943005113548787e-08,3.3963702355094066e-07,3.5298503868624115e-07,3.5335903720754534e-05,3.8231905951794405e-06,3.5874276704487186e-05,0.0059915862948476594,4.846392186254102e-05,0.00018424780035585978,6.930156889632336e-08,0.003473096097409479,0.020881848796252624,3.982526160177398e-05,7.50719712508619e-05,2.079344156141623e-05,0.0012181975889559182,0.00010896908982891885,0.0016197807714488598,2.223894555879891e-05,0.00010725011035549288,0.0007029513421871992,3.5880240686758286e-05,0.00015812917639414686,2.1234672877605597e-05,3.587009150064292e-05,3.596673458114091e-05,0.00015012747931399196,5.861018194057781e-05,5.921469345808128e-06,2.667411587384445e-07,3.0324893641397646e-05,0.020641256591367497,9.790105642644469e-05,0.00016707163150946877,0.0001338270997639829,0.0012563700874453699,6.375578526586784e-05,0.00014828034371188034,1.476498547368574e-06,0.0041333993338311,2.54277701547533e-05,0.0021231616760740138,0.025135440697730833,0.00014213046770539687,3.4942477309565473e-05,1.0811854636475616e-06,5.039495029251195e-06,0.0011466412754108685,0.029418517059505694,8.10147807251405e-05,3.3865731342100366e-05,7.334072002997334e-06,2.0934426405908517e-05,0.005865331191326523,Treat
