taxa326977,taxa469873,taxa357591,taxa190872,taxa263681,taxa361480,taxa347862,taxa517293,taxa2000,taxa322235,taxa158660,taxa331820,taxa244304,taxa361496,taxa127309,taxa248140,taxa348374,taxa470812,taxa268540,taxa291090,taxa541301,taxa171772,taxa259569,taxa104780,taxa138006,taxa181095,taxa278234,taxa177339,taxa510994,taxa193066,taxa405524,taxa346780,taxa549871,taxa544358,taxa302160,taxa192573,taxa175497,taxa263461,taxa302974,taxa194648,taxa195173,taxa287978,taxa199487,taxa190108,taxa191306,taxa299892,taxa174348,taxa192127,taxa183200,taxa182980,taxa181843,taxa194053,taxa109014,taxa518438,taxa193343,taxa357795,taxa352304,taxa179460,taxa469991,taxa175537,taxa288134,taxa190464,taxa178915,taxa366612,taxa261912,taxa185281,taxa511008,taxa470973,taxa162162,taxa181028,taxa204044,taxa470172,taxa328422,taxa213747,taxa262724,taxa82283,taxa316732,taxa293896,taxa196731,taxa167602,taxa470114,taxa170206,taxa365676,taxa223059,taxa187524,taxa191541,taxa212619,taxa357470,taxa326792,taxa325407,taxa188646,taxa171551,taxa290260,taxa367433,taxa310301,taxa193761,taxa327476,taxa189047,taxa180658,taxa269833,taxa367055,taxa203708,taxa181892,taxa589024,condition
18941474.88954289,1948241.5209272827,7410454.195351278,822115.1033363489,29090171.83793364,8961197.354682727,2419244.9655470666,6686107.98885265,1435846.8645075834,22905753.881759334,49353310.93874295,123864628.59442686,30577400.896399807,14543301.81500997,6912332.370586699,5702709.887813159,11314073.653033376,817833.2538398072,2330753.4092851705,12771329.765023675,1472242.5852282029,1479379.0010557768,15376121.542087657,994816.3663636063,2452786.11993666,1267427.450976868,818546.8954225619,1845477.133010238,0.0,2015323.8297064628,1624961.8839382532,846378.9171500974,3279183.0727695506,993389.0831980899,2072415.1563270432,24353019.011591088,1256009.185652752,0.0,836387.9349914904,2676869.5769224325,2100247.1780545786,5373721.118162071,3942869.744733792,1213904.3322700749,0.0,1193208.7263701137,833533.368660465,2090256.1958959787,1926832.2734445669,0.0,1251013.6945734557,2904521.2418219987,1352350.7993249837,4662934.10173585,1812649.620203406,6762467.638207674,1981069.0337341146,1399451.1437869645,830678.8023294323,1645657.4898382144,2741810.9609533413,2822452.459804916,742187.2460675365,1295259.4727044036,1745567.3114242263,817119.6122570456,854228.9745604263,3963565.3506337525,1229604.44709074,0.0,0.0,4352500.013236453,1770544.7668207292,767878.3430468013,1089730.6968703144,1093298.9047841018,13897456.182614652,2100247.1780545786,10054496.259466834,820687.8201708327,1165376.7046425852,1176794.9699667012,3635290.222565419,6026703.16638495,4965518.132824926,4066329.7385507976,2314339.652881751,5480053.713992903,1729867.1966035683,14871576.94307829,941293.2476568058,29104444.669588804,9111062.08706176,5283802.27873466,1233886.2965872816,8508034.94963193,4538046.824753336,42288972.91102894,20627809.949598204,2968748.984270146,1245304.5619113978,1825495.1686930386,775014.7588743684,2665451.3115983168,Control
23353414.06835801,2426614.161110938,9230054.237214452,972197.0427040071,35695920.93896321,11099465.040073464,3003856.155216436,8183520.31956964,1745946.9496964917,28441288.352349475,60716420.22881962,151798484.25954303,37562746.111389525,18003098.295445047,8359989.596603014,7171246.005158415,13776885.35315857,1001931.7926803238,2937276.1715738075,15743903.704852914,1749825.3953455798,1846786.5365727067,18897080.017559104,1239809.7924908833,2948265.1009128815,1526168.3629150018,1013567.1296275795,2278586.8188375183,0.0,2446006.3893563617,1934051.563677121,1032312.9502648306,3921754.958833252,1238516.9772745206,2492547.7371453857,30120655.318403374,1544267.7759440625,0.0,1050412.3632938913,3322535.106049596,2624414.8892142796,6700661.266402756,4886841.517847273,1445367.411892392,0.0,1488676.7216405086,1009688.6839785002,2592094.5088052377,2368437.4763746588,906909.8742777414,1578527.3791776488,3496418.7526502525,1633472.0258730212,5659945.017231576,2268244.2971066255,8312801.841205809,2429846.1991518363,1745300.5420883102,1066572.553498417,1988996.2103724934,3468623.2254984723,3599843.969959184,958622.482932207,1555256.705283137,2138316.367862276,989650.0481248864,1039423.4339548169,4968288.876478064,1484151.8683832479,910141.9123186484,905617.0590613788,5295371.126217573,2137023.552645913,976721.8959612768,1336770.9337180096,1363273.6456534283,17168586.073283564,2603083.438144312,12384523.365136988,1032959.3578730121,1429853.629296057,1504190.5042368528,4456334.050798823,7614681.624370482,6122772.864689068,4912697.82217451,2886209.970527523,6780815.809817184,2158355.0037158807,18418091.979897115,1184218.7381873294,36018478.33544551,11297912.175785039,6457612.005726754,1561074.3737567693,10359974.736314537,5577204.843384431,51916227.051045425,25569945.756810136,3687755.4046717803,1556549.5204994995,2225581.3949666903,993528.4937739747,3288921.910424201,Control
8063955.312451942,828717.1141879413,3164060.0843301546,337415.5099400872,12276384.662424052,3801634.470851592,1030550.8757747613,2826482.5890276344,613276.5821570646,9764315.66187154,20874081.744080298,52311066.98680835,12847707.035711957,6160141.3478211835,2848674.5836804397,2432372.2022373187,4806753.644724959,352480.14864600403,1004795.2031485136,5413874.783109714,611980.6992576314,629961.0744872744,6541940.847066896,435578.63957219955,1001069.539812641,521430.88165969105,352156.1779211474,785305.0370569075,0.0,855930.6550760522,673859.1077055981,358797.5777807459,1375093.7416617337,427479.37145073793,859170.362324635,10256913.149018856,504098.4478797647,0.0,360255.446042609,1158033.356006564,894645.1566966373,2292254.8637360325,1713481.1637763942,502964.5503427584,0.0,507662.12585320725,357339.7095188829,888003.7568370388,823695.5679526357,0.0,546700.5981986522,1233518.5348985875,555609.7931322602,1962128.695105264,766838.7057399747,2876698.051380697,827907.187375795,581041.4950336482,363009.1972039051,685360.0684380722,1177309.614135643,1212298.4524203588,319273.1493480113,547510.5250107986,709333.9020775972,338063.4513898038,356529.7827067364,1698578.5104329074,519649.04267297126,321702.92978445074,311659.8373138395,1821849.371241551,758901.4229809431,340493.23182624,456960.7074128582,477208.8777165106,5852693.129930497,905660.1613418249,4237213.110423807,350860.29502171115,487899.91163684154,508310.0673029239,1524606.2311839117,2610232.1301846113,2127839.720870365,1679788.2083911148,1004795.2031485136,2301650.0147569305,720024.9359979281,6322450.680975263,393948.40142788837,12350573.958416656,3889916.4933755226,2214663.875132433,546214.6421113624,3591377.4704184504,1909321.466953335,17930483.73801632,8763246.122058922,1251336.9247658006,529044.1936938659,756633.6279069337,325914.54920760985,1106036.0546667818,Control
11607087.724996375,1208673.0742593966,4543626.876102297,461195.20922842907,17528834.21148943,5506329.172106518,1443711.8179254371,3982676.851248171,864997.2368639855,14042881.681884306,29881350.04503131,75040901.68051709,18318673.710553195,9075638.465453679,4180136.7260141214,3416260.8090994777,6768979.167149717,463928.21787571075,1384268.879847108,7700935.115872043,886178.0538804044,910775.1317059206,9275148.09670509,613560.4413142648,1485390.1997964543,740645.3434127682,481692.77408302744,1144447.3710483245,0.0,1282464.3077359453,942204.7311496363,493991.31299578556,1919938.574713906,601945.1545633271,1225754.3783048932,14786260.033944365,739278.8390891273,0.0,519954.8951449381,1704030.891578819,1282464.3077359453,3270728.098631837,2418712.65284243,662754.5969652971,450263.17463931174,756360.1431346238,515172.13001219986,1263333.2472049878,1162895.1794174619,0.0,759093.1517819053,1821550.2634118411,786423.2382546987,2836179.723714385,1091153.7024263744,4164421.926292261,1182709.4921102396,846549.4284948484,530203.6775722394,927856.4357514168,1691049.1005042403,1770989.603437168,0.0,815119.8290511373,1030344.2600244042,485109.03489212494,522004.65163039934,2472689.5736262007,739962.0912509478,445480.4095065735,0.0,2646918.8748902753,1053574.8335262798,481692.77408302744,664121.101288938,658655.0839943793,8385553.782015575,1305011.6290760005,6146536.447731791,506973.10407036403,715365.0134254316,726980.3001763693,2232868.0648274175,3751054.3683912237,2971463.6517547243,2368835.245029577,1407499.4533489833,3287126.150515517,1073389.1462190575,9052407.891951803,572565.3116050725,17668217.65250068,5667576.682296014,3118362.8665460013,797355.272843816,5004138.83316891,2731642.142955941,25627422.08554062,12442705.118902119,1769623.0991135272,798038.5250056364,1095936.4675591127,483742.5305684842,1641171.6926913874,Control
15697935.08669674,1630303.7345722711,6071515.234967819,620471.7425571836,23840915.157596335,7443953.190293828,2044710.549784775,5504552.064704557,1211342.9983134724,19047344.016243983,40704654.032143615,101215449.1748695,25032334.75133228,12081552.535810716,5579691.761968365,4804955.943968065,9286014.253518693,646087.5484425699,1907523.6782652547,10474587.64660068,1188573.3930820166,1236958.8041988648,12598422.574564751,818567.3080708521,1934847.2045429992,1020647.5545000293,695611.43982099,1458393.215074775,0.0,1633149.9352262015,1314944.7021166016,695611.43982099,2664043.8120803866,846460.0744793887,1680396.8660814771,19920558.376870345,1013816.6729305901,0.0,692765.2391670595,2246790.7962139524,1776029.208053589,4428688.217518253,3252068.867182745,944938.6171054369,0.0,997308.7091377873,693903.7194286317,1691212.428566419,1563702.6392702623,609086.9399414558,1062202.0840474379,2402193.3519186396,1086110.169540466,3791139.271037475,1468639.5374289306,5606446.048115329,1556871.757700823,1129941.659611019,742289.1305454735,1332021.9060401963,2254760.1580449576,2328761.3750471915,0.0,1042278.6794699128,1449854.6131129775,667718.6734124534,689349.798382337,3290207.955945437,991047.0676991345,622179.462949542,621610.2228187558,3516765.5279984283,1410007.8039579329,676826.5155050368,904522.5678196002,896553.2059885889,11277216.23100949,1691212.428566419,8210719.646463121,668287.9135432396,924445.9723971254,967708.2223368925,2952648.558389098,4905142.206986471,4006312.0404747385,3246376.4658748843,1986648.0564445637,4463411.865496223,1394638.3204266967,12296725.305248002,779858.9791773797,23892146.769367084,7484369.239579658,4228884.931612221,1027478.4360694684,6801281.082635987,3722830.4553431077,34825541.961381644,16905293.404094722,2398208.6710031372,1054232.7222164269,1459531.6953363472,632995.0254344837,2208082.467320474,Control
9101051.845038565,915669.1463305173,3553304.9928437024,0.0,13733129.550902933,4318270.258840657,1129325.2804743059,3120269.7923915684,678167.4615010413,10982942.70515329,23362280.858460613,58606322.71258719,14373144.131306853,6998510.155912283,3252851.0542040067,2695818.9901862764,5386868.870235414,395200.2600308467,1142996.7295341035,6117178.602569173,683254.5123139897,695336.2579947364,7317404.653748933,473413.66627991135,1146494.0769680045,579287.9113243773,384390.27705333114,877516.2652334134,0.0,956365.5528340971,757016.7491017249,398061.72611312865,1515623.2015824937,479454.5391202847,950642.6206695333,11564456.20120832,597410.5298455007,0.0,409825.53111806925,1296880.0166257606,1029809.8489460264,2626825.863535676,1895562.3091744995,578016.1486211393,0.0,586282.606192179,404420.5396293115,986569.9170359741,907084.7480836716,0.0,629840.4787780407,1371596.0754409241,629204.5974264218,2210959.4595772335,849855.4264380123,3247764.0033910586,924253.5445773666,640332.5210797435,400923.19219541055,729673.8509821333,1296880.0166257606,1361104.0331392179,0.0,602497.5806584491,799620.7996601582,395836.1413824657,415548.46328263317,1932443.4275683654,587236.4282196076,349416.8027143186,349098.86203850916,2045312.367480636,861301.2907671434,394246.4380034183,517925.3608931981,505843.6152124515,6662764.802257756,1009461.6456942364,4730639.315365206,389795.2685420889,553534.7165838296,559257.6487483969,1742632.844110271,2869732.5398539104,2410626.2039854154,1910505.5209375313,1121376.7635790757,2627461.7448872956,815835.7741264282,7079267.087567838,437486.36991347047,13900684.287054384,4332577.589252067,2512049.2795685516,611399.9195811078,4006370.455871824,2143238.095629872,20204494.066323545,9751240.527068395,1443450.668173806,615851.0890424371,822830.46899423,375487.9381306759,1225025.4238928785,Control
5267520.287643807,551180.1421937897,2024962.034279995,217138.78603919517,7993659.65184202,2506381.5796431974,669987.4385025161,1827822.8732707219,389278.4157610569,6347738.13003396,13527841.606551493,34041028.43635299,8390795.063150557,4013019.9985642782,1869488.7587497327,1582589.3758799646,3089942.067123547,226900.50777999224,646178.3610859361,3525172.0022985847,394040.23124437244,414039.8562742984,4240158.597118432,277137.66112897306,667844.6215350232,338565.0808637443,222138.69229667666,509276.16594061063,0.0,551894.4145162873,434753.75362672005,220948.23842584723,894030.8569925177,273328.20874231897,565465.5886437364,6701302.929670153,339755.5347345737,0.0,231662.32326330786,736176.6737206029,585703.3044478284,1497590.9695027792,1097836.5596784295,324517.7251879633,0.0,333088.993057931,234281.32177913055,589036.5752861487,524513.975487221,206424.70120173448,369278.79073113087,797366.0026812103,373326.3338919488,1251167.0182411927,490228.90400734823,1878774.2989421983,528085.3370997073,396659.2297601952,231662.32326330786,431658.5735625656,781890.102360434,789032.8255854065,212376.97055587955,349993.43802370253,473562.54981574457,231900.41403747373,227614.7801024899,1111407.733805879,348564.89337870723,0.0,203091.4303634142,1177835.0597981315,483800.45310487144,221662.51074834485,311184.64183468,298803.9215780582,3837309.0072299307,569751.2225787203,2762329.1618714193,229519.50629581494,325470.0882846269,329993.8129937766,1000695.5238187885,1669254.4176763091,1357593.5942932994,1102122.1936134135,647368.8149567655,1474496.1644086987,463324.6465266157,4073018.8736540517,269042.57480733516,8077705.695122545,2500429.3102890505,1448068.088476296,356659.9797003432,2362336.6612728997,1267119.1001103008,11621448.777806075,5750368.377652002,837603.3435152262,351183.89189453196,481657.63613738056,225233.87236083107,751414.4832672132,Control
21333915.475926563,2014266.8499860398,8372321.480378118,837232.1480378119,32199845.05154081,9969264.28126507,2701624.107325731,7467904.036510138,1604694.950405811,25565297.088308983,55175924.20054764,137076091.842475,33873017.322696574,16139975.298284568,7625531.076727135,6352886.530712863,12536517.796930447,914753.6432265001,2584049.8396228845,14158009.071293814,1670588.2213161981,1668004.1714765702,17275665.20279883,1166698.5025897329,2704208.1571653504,1405723.1127548509,866948.7211934748,1993594.4512690578,0.0,2215822.7374766273,1842427.5356511152,921213.7678255615,3550484.479641843,1135689.904514256,2293344.232665308,26960684.001705408,1359210.2156416397,0.0,935426.0419434819,3082771.4586701025,2366989.6530945622,5894217.684179805,4343787.780406072,1334661.742165224,0.0,1438023.7357501334,941886.1665425434,2357945.4786558812,2146053.391806807,826895.9486793249,1396678.9383161697,3219726.100170117,1487120.6827029728,5196524.227481626,2027187.0991841545,7659123.724642231,2179646.0397219034,1572394.327410528,936718.066863296,1838551.4608916815,3085355.5085097225,3182257.377495587,830772.0234387584,1450943.9849482484,1912196.8813209361,890205.1697500845,899249.3441887657,4547927.71773628,1368254.3900803206,837232.1480378119,0.0,4802456.626939132,2007806.7253869781,894081.2445095183,1162822.4278302991,1206751.2751038908,15430653.617308075,2308848.5317030502,11113998.360218048,886329.094990651,1288148.8450520125,1342413.8916840912,3910959.432269241,6691397.059703466,5664237.2484533675,4462654.073028723,2671907.5341700674,5967863.104609059,1857931.8346888574,16630944.767812874,1047832.2099670807,32595204.677003104,9989936.679982059,5699121.921288278,1463864.234146363,9436950.014302779,4970419.866514623,47023246.956537485,22979955.223766346,3297247.595358805,1376006.5395991877,2080160.120896427,896665.2943491379,2842454.8235851787,Control
23861349.22161167,2417697.682462889,9391750.561496252,987860.735873156,36147409.78110072,11160143.236824742,3035293.579556921,8365351.061112523,1804004.4450661382,28681133.94774838,61515185.64586122,154098957.30928007,38199233.11694399,18370307.027543444,8531701.930708943,7296022.304058722,14147629.2350901,1024448.1705351248,2914798.9614035096,16142376.172860615,1809858.4346120504,1922059.9009087526,19413292.83164057,1286414.2027148188,3004560.1344408737,1559600.3815241815,1050303.29102958,2329887.8392741657,0.0,2505507.525651612,1923523.398295238,1043961.4690215028,4048033.7710002214,1263486.0769933152,2519654.667054242,30407573.031331144,1545453.2401215604,0.0,1054693.7831890164,3426047.381746752,2661126.0810805247,6740381.129658957,4962719.63754943,1483986.349889448,0.0,1491303.8368218455,1036643.9820891145,2632831.798275265,2391354.7295062784,0.0,1621067.2717562942,3631424.848315934,1658630.371342583,5796425.315380159,2263054.791958305,8507310.307600962,2417209.850000733,1706437.9526342212,1078109.7413726752,1986941.6183759817,3537273.1831191345,3594349.5811918015,920539.8560951311,1599602.6434212758,2162073.472291272,1015179.3537540961,1066401.7622808504,5021259.533008582,1522037.2819379016,0.0,0.0,5407135.010576813,2243053.6610097624,1022009.0082243287,1387883.354844016,1332270.4541578162,17267805.663062733,2688444.698961456,12603151.65989281,1021033.3433000084,1460570.3917057891,1487889.0095867289,4501230.128346466,7633602.367873148,6281818.615228945,4984184.265884458,2908944.9718575883,6788188.710950595,2148901.9958129628,18710814.086130805,1191286.8725936979,36401082.66142371,11459184.536128558,6555004.794038309,1582528.5072456847,10646943.486632923,5713493.796813037,52752738.96055077,25747797.352782775,3745089.811999113,1589358.1617159175,2234760.5091530452,978591.9190921272,3382142.460152386,Control
8648253.702452822,893840.2386304685,3372712.6067426223,351520.44734719733,13140241.441457398,4119503.669473307,1100438.2543574267,3050358.9380862983,676912.3221171601,10569919.069324939,22411631.217816126,56323784.03756269,13968760.24864479,6735399.133310264,3105654.289354396,2659645.631873251,5172849.729069455,363065.6305789953,1090108.3535710797,5840951.253457066,648353.1846490205,670532.0892785324,7040131.206507547,477909.82167427725,1084031.9413438155,555080.2569605234,376433.73747897777,842190.7346987266,0.0,934856.0211644967,694533.9175762222,378864.30236988276,1507861.6941954491,459680.5849924881,903258.6775827252,11048740.35283331,569359.8256945931,0.0,367926.7603608086,1245664.5065890262,975567.9830871612,2428134.3260145127,1828696.2597949621,522875.272156028,0.0,549915.3065673498,377649.01992442855,940324.7921690338,885940.9027350233,0.0,591842.5509354685,1300048.3960230334,593969.2952150101,2092412.5504582026,823353.8567942104,3084690.667170339,874699.5401145855,638934.7456967608,394055.3329380398,730384.7497170767,1268451.0524412652,1298529.2929662191,340886.72594948334,579993.5470923038,775046.379587464,373699.3519767092,383421.6115403292,1801352.404772277,568752.184471866,343621.11145175196,0.0,1999443.443381069,822746.2155714832,374306.99319943297,481555.6690106364,502519.2911946941,6322506.922467728,941540.0746144847,4579791.895688523,366103.8366926274,529863.1462173795,525913.4782696601,1636681.6334134338,2784212.0825321567,2287161.562341996,1844494.9315858495,1086766.326846084,2467327.1848803624,804516.9788896942,6824114.751828319,427779.42079935287,13361422.846529821,4137429.0855437396,2413550.936669079,595184.5776604642,3915336.218637274,2059903.7450423401,19279240.71466178,9401121.177410776,1379041.7549774607,576651.5203673115,848570.9675373543,366407.65730399085,1215282.4454527085,Control
