taxa326977,taxa469873,taxa357591,taxa190872,taxa263681,taxa361480,taxa347862,taxa517293,taxa2000,taxa322235,taxa158660,taxa331820,taxa244304,taxa361496,taxa127309,taxa248140,taxa348374,taxa470812,taxa268540,taxa291090,taxa541301,taxa171772,taxa259569,taxa104780,taxa138006,taxa181095,taxa278234,taxa177339,taxa510994,taxa193066,taxa405524,taxa346780,taxa549871,taxa544358,taxa302160,taxa192573,taxa175497,taxa263461,taxa302974,taxa194648,taxa195173,taxa287978,taxa199487,taxa190108,taxa191306,taxa299892,taxa174348,taxa192127,taxa183200,taxa182980,taxa181843,taxa194053,taxa109014,taxa518438,taxa193343,taxa357795,taxa352304,taxa179460,taxa469991,taxa175537,taxa288134,taxa190464,taxa178915,taxa366612,taxa261912,taxa185281,taxa511008,taxa470973,taxa162162,taxa181028,taxa204044,taxa470172,taxa328422,taxa21698,taxa213747,taxa262724,taxa82283,taxa316732,taxa293896,taxa196731,taxa167602,taxa470114,taxa170206,taxa365676,taxa223059,taxa187524,taxa191541,taxa212619,taxa357470,taxa326792,taxa325407,taxa188646,taxa171551,taxa290260,taxa367433,taxa310301,taxa193761,taxa327476,taxa189047,taxa180658,taxa269833,taxa367055,taxa203708,taxa181892,taxa589024,condition
0.027487164130685676,0.0027449732677035186,0.010661725714784813,0.0011728522143824168,0.04136175628380527,0.012757887119212927,0.0035435109455809093,0.009763370827172742,0.0021273542824702305,0.03333894805138087,0.0704584729214626,0.17604012651831305,0.04347663341505874,0.02162290305877364,0.009757132251564328,0.008559325734748243,0.016320113791619156,0.0010730350046477375,0.00351855664314724,0.01835388943996312,0.0022334100678133143,0.0022895572482890683,0.022365293556175215,0.0013412937558096695,0.003449932311454645,0.0016968925654894506,0.0012165222436413307,0.002975800565214951,0.0,0.0027387346920951035,0.0022646029458553985,0.0011853293655992463,0.00485985039895691,0.0014036795118938493,0.0030880949261664595,0.03405014567074048,0.0018091869264409595,0.0,0.0013225780289844247,0.003836723999176511,0.002994516292040206,0.007916752447081284,0.005527377989057537,0.001865334106916714,0.0011042278826898224,0.001584598204537942,0.0013101008777675848,0.002713780389661434,0.002957084838389696,0.0,0.0018029483508325338,0.004242231413723622,0.0017655168971820346,0.007087021891161809,0.002601486028709925,0.00973217794913066,0.0029882777164317808,0.002071207101994476,0.0013288166045928396,0.002358181579981663,0.0038928711796522653,0.003955256935736434,0.001122943609515077,0.002002582770301882,0.0022895572482890683,0.0012726694241170856,0.0013101008777675848,0.006026464037730911,0.0018778112581335435,0.0,0.0,0.006001509735297241,0.002339465853156408,0.0,0.0011603750631655767,0.0014847809948032628,0.0016781768386641958,0.019963441946934668,0.0030756177749496297,0.01436743962618458,0.0011728522143824168,0.0015222124484537728,0.001690653989881036,0.005103154847685182,0.008977310300512192,0.007043351861902894,0.00568334237926797,0.0033750694041536464,0.00746757500327526,0.0023207501263311533,0.02151060869782207,0.0013225780289844247,0.04222267971776684,0.012820272875297077,0.00782317381295503,0.0017468011703567798,0.012321186826623785,0.006157474125507664,0.06090721366497604,0.0295895641107222,0.004136175628380527,0.0016781768386641958,0.0023893744580237484,0.0012227608192497458,0.003755622516267087,Control
0.027380168540729676,0.002804556794599628,0.010745183409064872,0.001125658207861474,0.04148256798841912,0.012895963495433193,0.003449035345202819,0.009573615547914272,0.0020415267342371473,0.03291489686890353,0.07075142479737283,0.17661036825934445,0.0437228428419586,0.020996402194132707,0.009827571478133923,0.00832824356058999,0.016243881376429563,0.0011924887158140183,0.003347336746144603,0.018398148271908304,0.0020787193647498715,0.002167051862217573,0.022338823701701174,0.0014162256337420815,0.003502499751564848,0.001782921725203412,0.0011744735354094192,0.002723197915353063,0.0,0.002923108304358917,0.0022641013824616953,0.001187839636999924,0.004592708733468892,0.0014266860610737864,0.002918459225544833,0.03502209184138975,0.0017654876796505705,0.0,0.0012273568069196903,0.00385699201113919,0.0030422409489699646,0.007743040764866441,0.0058293636980167604,0.0017021439808086053,0.0,0.001727713914286099,0.0012035302779974811,0.0030352673307488275,0.002743537635164704,0.0,0.0018828769197063444,0.004145234897612755,0.0019148393365532063,0.006630748658595481,0.002637189957292404,0.009821760129616313,0.002762715085272819,0.0019810887096539816,0.0012372360993996268,0.00230710536149203,0.003943581104051617,0.004110366806507083,0.0010611522393159825,0.0018729976272263975,0.002488419435241527,0.0011616885686706725,0.0012662928419876886,0.005756721841546605,0.0017596763311329604,0.0010681258575371189,0.0,0.006218142913845017,0.0025628046962669656,0.0,0.0011326318260826108,0.001595796302936305,0.0015498866496471597,0.01981321163594687,0.0030776901749274043,0.014390642334163019,0.001173311265705893,0.0016568154623712284,0.001686453339811048,0.005231957070406231,0.008800706195071855,0.0071787588238063,0.005732895312624397,0.003421140872318283,0.007779071125675639,0.002464592906319317,0.021421792905621954,0.0013406781030131274,0.041652259365133434,0.013100522963253074,0.007490247104350315,0.001838129536120725,0.012037046184530074,0.006537767082313686,0.060685588030016765,0.029655892620226623,0.004337590533545715,0.0018375484012689673,0.002605227540445532,0.0011599451641153883,0.0037959728517042665,Control
0.0275896674559698,0.0026872244869184394,0.010524962573763882,0.0010906482099684392,0.04234037347444027,0.013021427297722099,0.0034627043928655843,0.009363816190527539,0.0022393537390987027,0.033291725587933994,0.07086725193973654,0.17656060147382618,0.04349322595493923,0.021286301375543795,0.009504812537063381,0.008094849071704947,0.015932587158550414,0.0011072360154432432,0.0033839123168602652,0.017807009177203376,0.00214397385761857,0.0022103250795177955,0.022654795327215222,0.0014348451735706515,0.00327609158127403,0.0017873360399102657,0.0013104366325096119,0.0027245470492367587,0.0,0.0030604501101015582,0.0020983573925628593,0.0011445585777615627,0.00453676479735922,0.0013809348057775388,0.002927747666303117,0.034896595767621455,0.0016961031097988339,0.0010616195503875324,0.0011777341887111703,0.003918869043422733,0.0030355684018893527,0.007617949664304292,0.005963316068192469,0.0015924293255812987,0.0,0.0017085439639049364,0.0011777341887111703,0.0030148336450458476,0.002753575708817665,0.0010699134531249347,0.0018039238453850697,0.0040971879522768845,0.0019946836083453243,0.00655218316254806,0.002417672647952855,0.00965824973770533,0.002678930584181037,0.0020029775110827265,0.0011818811400798712,0.0023388805719475364,0.004084747098170782,0.0044496788186164996,0.0010574725990188318,0.0018578342131781824,0.0025171994808016883,0.0011528524804989644,0.0013104366325096119,0.005697911180595585,0.001853687261809481,0.0,0.0011652933346050674,0.005959169116823767,0.002409378745215453,0.0,0.0011155299181806453,0.0016546335961118242,0.0015716945687377943,0.01976437022323036,0.0031019196237885784,0.014302835270650793,0.0012357915078729839,0.0014970494441011663,0.0016007232283187008,0.005233452627301045,0.0086090710414239,0.007066405132267021,0.005556914834059742,0.00327609158127403,0.007957999676537793,0.0024674360643772773,0.02148535504124142,0.0014431390763080536,0.04129948868089622,0.013054602908671685,0.007489394171874551,0.0019407732405522119,0.011992983358284175,0.006676591703609099,0.05987368386130943,0.029799992535487554,0.00428794771523715,0.0018827159213903877,0.0024549952102711744,0.0011860280914485725,0.003852517821523507,Control
0.027393276355844303,0.002803337527894297,0.01078802585464469,0.001081619302397803,0.04153742043654892,0.013011823873506842,0.0034737161580262717,0.009496561140714023,0.002082962172195764,0.03328936907653237,0.07085028938245591,0.1775925942878388,0.04322604223807875,0.021245791648856822,0.009736686259280201,0.008305794057149785,0.01616865937653378,0.0011668249896309645,0.0034068191308597403,0.018318518575896038,0.002145634123962305,0.0021709845763622487,0.0222950187065213,0.0014520175791303824,0.003502587506592877,0.001783685998029707,0.0011858378289309219,0.002669543473561244,0.0,0.0028575593288608573,0.002216052047295499,0.0011675291688642926,0.0045863193466906755,0.0014710304184303398,0.0029265688937273843,0.03488926429466244,0.0017484770363631152,0.0,0.0012133008190308714,0.003951149678225303,0.002992057562427249,0.007733296340450941,0.005858771221321426,0.0017217182254965044,0.0,0.0017350976309298044,0.0011978088758975655,0.0029955784585939116,0.0027167234821944795,0.0,0.0018407245159295907,0.004184937183691495,0.0018794543737628445,0.006629143302586519,0.002615321672594684,0.00979654149411342,0.0027836205093610114,0.0019667725986960015,0.0012365387337308197,0.0023082995268619744,0.004046918053958441,0.004082831194858361,0.0010745775100644785,0.0018372036197629284,0.0025209616553282027,0.0011802043950642643,0.0012287927621641667,0.005677092979121789,0.0017527021117631058,0.0,0.0,0.006274236968987245,0.0025336368815281852,0.0,0.0011527414049643254,0.0015618695395301588,0.0016365125382633433,0.019825462135226405,0.003085009221227063,0.014525809225170487,0.0011555581218976492,0.001618203878196714,0.0016977761315632176,0.005158817063389507,0.008765623096515514,0.007254454461785254,0.005768636279454936,0.0034047065931597444,0.007798080829917477,0.0024561771658616767,0.021499296172856265,0.0014294838436637622,0.041885284977814886,0.013046328655940157,0.0075030297311514125,0.0018132615258296518,0.012016114437575613,0.006370005344720383,0.060627015272943396,0.02975579768367281,0.004295493323324601,0.0018104448088963176,0.002584337786328083,0.0010886610947311171,0.003799751143058939,Control
0.027232809908761035,0.002809142506855238,0.010777501683022559,0.0011295407400920604,0.041678753413936,0.012906593617102828,0.003476194125019841,0.009608964079099327,0.002072307027098031,0.0328688829656226,0.07092571713180124,0.17716206822945998,0.043621070894930135,0.02097757611914154,0.009817631508371335,0.0082242333353402,0.01622132704275157,0.0011637485153825535,0.0034200933735434383,0.01860766144701622,0.0020333101632668696,0.002141406733184832,0.022023649887524848,0.0014757234260318471,0.003433776483659629,0.001784961714657894,0.0011774316254987548,0.002642208563437637,0.0,0.002914502454749954,0.002278921989852609,0.0012164284893299063,0.004634469396355912,0.0014449364282704041,0.0029103975217151003,0.03477288773829134,0.0017569113389196871,0.0,0.0011917988911207603,0.003957839601109973,0.0031012769078360442,0.007820581586912378,0.005767430913977023,0.0016912324103619475,0.0,0.0017617004274603659,0.0012499521091145958,0.0030629641995106966,0.0028248780834888615,0.0,0.0019327393039128217,0.004187715851062089,0.0018875850405293737,0.006594574920501138,0.0026613649176003107,0.009693115206313935,0.002783144597634464,0.0019395808589709226,0.001220533422364771,0.0022967100330036645,0.003976311799766842,0.004033780862254874,0.0010809656991795618,0.0018554297317563127,0.0024629598209154517,0.0011575911158302667,0.0011548544938070207,0.005677122387210127,0.0017569113389196871,0.0,0.0011042269863771,0.00624155067950325,0.0025539525031881625,0.0,0.001116541785481673,0.0015359291105431147,0.0015927140175253322,0.01993013403974671,0.0030075476035400974,0.014462363237314408,0.001189746424603328,0.0016577087905772685,0.0017377549847570136,0.0051256930495273915,0.008839289135063254,0.007161055679311693,0.005734591449698158,0.0033790440431948443,0.007667330753610979,0.00250469330676986,0.021306654917436108,0.0013642060785848341,0.04162265266245955,0.01310089378075282,0.007519553164356052,0.0018280635115239202,0.012280591329286755,0.006390012424263992,0.06060796794868294,0.029710821150804277,0.004242448291526873,0.0018622712868144136,0.002556004969705595,0.0011322773621152964,0.0038073253898318086,Control
0.02725286054680107,0.0027523765913633823,0.010653051935410478,0.001115428170319406,0.04144194042823882,0.012908585890436908,0.0034894146744063005,0.009571075642372012,0.002067435694249846,0.03305813223362572,0.07066407460317028,0.17712933537700537,0.04371228095189784,0.02115036070446363,0.00979207738899872,0.008274678299876883,0.01610296597505365,0.001196041710652229,0.0033561555567132675,0.01825430555822131,0.0020641453456648295,0.002121726445902559,0.02221588525457703,0.0014450114202515481,0.003470769365757888,0.0017954335445554332,0.0011757512277113138,0.0026492790023663134,0.0,0.0028872808833489178,0.0022330499063621637,0.0012289451965023616,0.004630068850544141,0.0013994949314921983,0.002883442143333064,0.03470495170042469,0.00174114279290272,0.0,0.0011823319248813466,0.0039116760761496346,0.002998604343808522,0.007849126549548542,0.005815142732579667,0.0016413355524906575,0.0010583954615125146,0.0017554009701044402,0.0011773964020038274,0.002989281689484321,0.0027841832943518384,0.00105236315577333,0.001855756601947341,0.004126645517037156,0.0019396604908651696,0.0065982456958127616,0.0026103432107769855,0.009724076851575123,0.0027989898629843966,0.001962144539529426,0.0012377194593957248,0.0023328571467742263,0.003963224870648169,0.004131581039914676,0.0011000732102560205,0.0018924988278133175,0.0025412458904917152,0.0011993320592372453,0.0012026224078222514,0.005644592997589818,0.0017619816672744626,0.0,0.0,0.006229178262860465,0.0025434394562150555,0.0,0.001136267044691159,0.001559076837865331,0.0015903351494229504,0.019793091913145804,0.003006281823840221,0.014310274387652467,0.001205912756407268,0.0016725938640482765,0.0016204966781189045,0.005212460550091447,0.008840618256499125,0.007195443963992615,0.005645689780451494,0.0033627362538832997,0.007795384189326656,0.0024705033959139407,0.021434975857067214,0.0013682366199345793,0.04179674968398948,0.013033619136667344,0.007532704693956455,0.001819014376081365,0.012175386547409836,0.006522567678357458,0.06063838246463567,0.02952265267902926,0.004260453026161016,0.001766917190151982,0.0025911495106977463,0.0011318799132444776,0.003787739612780813,Control
0.027315466862391165,0.0028961932911467712,0.010394556743567868,0.0,0.04159806391462183,0.012894011227708226,0.0037491817262105534,0.008767927634841598,0.0019836940350320314,0.03279046239907956,0.06976651921207666,0.17720338814941194,0.04427605086191501,0.020610581023982843,0.009184503382198332,0.007875265319077179,0.015889389220606634,0.0013885858245224285,0.0037491817262105534,0.01898395191525664,0.0022019003788855624,0.0022614111999365197,0.020531233262581584,0.002063041796433318,0.003411953740255098,0.0017258138104778733,0.0012894011227708225,0.002717660827993889,0.0,0.0029160302314970897,0.0024597806034397205,0.0013092380631211417,0.004324452996369838,0.001527444406974672,0.0029160302314970897,0.03536926464462124,0.0016266291087262675,0.0,0.0013489119438217796,0.003570649263057661,0.002578802245541645,0.007934776140128146,0.005871734343694829,0.0017258138104778733,0.0,0.0019638570946817124,0.0013687488841721094,0.002935867171847409,0.0028763563507964523,0.0,0.0019836940350320314,0.004264942175318881,0.001864672392930117,0.007200809347166289,0.0026383130665926127,0.010235861220765304,0.002935867171847409,0.0021225526174842753,0.0013092380631211417,0.00247961754379005,0.004165757473567275,0.004304616056019518,0.0010711947789173023,0.002043204856082999,0.00247961754379005,0.0011505425403185788,0.0011108686596179407,0.005355973894586501,0.0019043462736307553,0.0,0.0011108686596179407,0.006268473150701231,0.0024597806034397205,0.0,0.0014480966455733856,0.0014282597052230664,0.0014877705262740237,0.019916288111721674,0.0028961932911467712,0.01483803138203966,0.0010711947789173023,0.0015472813473249912,0.0016266291087262675,0.005217115312134258,0.008807601515542237,0.007776080617325583,0.00607010374719803,0.0029755410525480574,0.007974450020828784,0.0025391283648410067,0.022633948939715532,0.0013687488841721094,0.04112197734621409,0.01283450040665731,0.0074983634524210955,0.0018845093332804362,0.012477435480351505,0.006566027255956037,0.06129614568248987,0.028485846343060072,0.004086409712165998,0.0019241832139810743,0.002717660827993889,0.0011902164210192165,0.0036896709051595857,Control
0.027470907910967585,0.0027197202007341803,0.010507334327426602,0.0011146394265303958,0.04160948979237987,0.012934771300759419,0.0034169890864415224,0.00946824268424989,0.0020447441035574333,0.03305772841438825,0.07063346197097972,0.17713354371120457,0.04392793979956307,0.021186818521839446,0.009832358230249824,0.008271863033107264,0.016244011909303066,0.0011914256981358233,0.003398411762666019,0.018329626125166542,0.0021277228164213657,0.002192124205509784,0.022051283321526435,0.0014316924189657135,0.0033736419976320106,0.0018490629597887668,0.001156748027088218,0.002686281017938265,0.0,0.002824991702128709,0.0022639565241084074,0.001148078609326311,0.004530390024720227,0.0013932992831629948,0.0028695772791899323,0.03470615627740157,0.001741314481890826,0.0,0.0012223879044283366,0.0038727527630672844,0.0031135594647749153,0.007707112390331861,0.005798601994461479,0.0016360429804962871,0.0,0.001745029946645929,0.0011703713978569177,0.0029612254098157604,0.00286586181443483,0.001096062102754892,0.0017809461059452355,0.004158843549210089,0.0019369956256594925,0.0066246736583456785,0.002608256258081136,0.009646584992494754,0.0027605903130402906,0.0019592884141900993,0.0012223879044283366,0.0023840898845233576,0.0039371541521557125,0.00410806553089037,0.0011220703560406017,0.0018267701712581601,0.0024200060438226644,0.0011678944213535157,0.0011629404683467118,0.00578745560019617,0.0018007619179724508,0.0010626229199589769,0.0,0.006087169757107686,0.002486884409414495,0.0,0.0011208318677889005,0.0015914574034350737,0.0015307714791017479,0.01994833027013902,0.003008287963380376,0.014425911155806758,0.0011914256981358233,0.0016831055340609023,0.0016583357690268937,0.00511991043252964,0.009045918190420044,0.007097776170495243,0.005716861769849247,0.003330294908822498,0.0076167027479577334,0.002491838362421289,0.021237596540159165,0.001316513011557567,0.042311712631093956,0.013012796060616517,0.0075423934528557075,0.001798284941469049,0.012211494161766355,0.006422800073318506,0.06037258680564154,0.029581291891865084,0.004262876562352927,0.0018267701712581601,0.0025351854512308115,0.0011877102333807308,0.0037204187081081304,Control
0.027499269468592196,0.0027662416826973834,0.010669948982927072,0.0011263872414295968,0.0414790984208788,0.012919929846635885,0.003467440089440509,0.009499422558921621,0.0020650432759542585,0.03298426130843068,0.07081601056658506,0.1766997636039473,0.04344859992189042,0.020900741035415796,0.009720677195631005,0.008350127640458985,0.015902397651572045,0.0011649391857047127,0.0033881013055699766,0.018388159971572178,0.002012523235927287,0.0021170045921511606,0.021891917109967452,0.00148844028331768,0.003473027327741257,0.001729250254079666,0.0011716438716656108,0.002669023736264478,0.0,0.0028656945244505882,0.002220368500714884,0.0011755549384761296,0.004644112475576789,0.0014582691964936706,0.002877427724882155,0.034772736288498154,0.0017739481604856,0.0,0.0012185766733918341,0.0038870416858262425,0.0030159912347405564,0.0077450297324886145,0.005765471202535715,0.0016409718889279369,0.0,0.0017856813609171565,0.0012398081789346568,0.003001464415158621,0.0027427752818342723,0.00105822293416054,0.0018415537439245766,0.004147406990640821,0.0018896039933109599,0.006599087157006424,0.0025533679034391186,0.009716766128820485,0.0028126157605935474,0.0019465938239785303,0.0012789188470398532,0.002324291133108688,0.004005491137801971,0.004086506093162733,0.0011073906312070734,0.0018370839532839884,0.002496378072771548,0.001150412366122788,0.0012068434729602781,0.005783350365098089,0.001781211570276568,0.0010492833528793532,0.0010515182481996524,0.006126965520593719,0.0025595138655699254,0.0,0.0011599106712340446,0.0015571633144168063,0.0015683377910182923,0.01967378350457293,0.003044486150074336,0.01423069595199003,0.0011604693950641248,0.0017074600247067634,0.001656616156170011,0.005215686953742699,0.008778668818125893,0.007225975294349685,0.005626907692677314,0.003422183459204505,0.007752851866109661,0.0025008478634121365,0.021497458085935093,0.0013409371921780917,0.04184003401510678,0.013037820574781547,0.007473489951072559,0.0018113826571005674,0.012210350582441633,0.006443761932245799,0.060560634665573036,0.029760424808902508,0.004309436901362334,0.0018214396860419036,0.0026232083821983838,0.0011297395844100456,0.0038071441781256303,Control
0.02733261491334752,0.0027693417855205777,0.010667581019375835,0.0011349761416067966,0.04163809314450517,0.013159749683998748,0.003437185641476566,0.009347424559927936,0.0020226469555161054,0.0329847960985494,0.07026935970619651,0.17712676608261185,0.04312909338105806,0.02093493360986926,0.009821725115946773,0.008312804203473752,0.016039004948495986,0.0011337814298787866,0.0033559452439720834,0.018212185581740998,0.002102692641292578,0.0021779594801570315,0.02244385452234229,0.001446795902616658,0.0035017000747889497,0.0017729522043626082,0.0011863487459111018,0.002649870612719858,0.0,0.0029915581669299066,0.0022341109313733657,0.0011720122051750129,0.0045685776478993426,0.0014157333976884707,0.0029234595984334926,0.034831820430048475,0.0017215796000583025,0.0,0.0011660386465349732,0.00394971697279164,0.0031349235742907633,0.007826556530174835,0.0055733302111533505,0.0016725964192100071,0.0010573198792863231,0.0016833488247620762,0.0012341372150313876,0.0029282384453455223,0.0027442528392324188,0.0010764352669344417,0.0018470243314990511,0.004248394904793422,0.0018649450074191595,0.006644986631175762,0.002502921070174982,0.00976198952954642,0.00273111101022434,0.0019234858820915141,0.0012198006742952985,0.0023308825813419466,0.004030957370296121,0.004133702578904733,0.0010800194021184611,0.001917512323451475,0.0024897792411669025,0.0012114376921992492,0.0012317477915753674,0.005708332636418159,0.0017275531586983424,0.001050151608918284,0.0,0.005993868739411872,0.0025112840522710307,0.0,0.0011122766187746586,0.0015806036161534556,0.0015519305346812884,0.019749779575686188,0.00306443558233834,0.014487074413814718,0.001193517016279141,0.0017048536358662044,0.0016427286260098301,0.005165933511902918,0.008784715336036567,0.007101366511274491,0.005598419157441499,0.0033893971723562804,0.007788325754878608,0.0024981422232629516,0.021306488957279515,0.0014002021452243821,0.041916460977130816,0.013220679982127132,0.007456195894492618,0.0018745027012432188,0.01217052837320882,0.006446664484326581,0.06034249995818511,0.029751906162562052,0.00416357037210492,0.001875697412971229,0.0025996927201435522,0.0010895770959425206,0.0037920150246946935,Control
