,taxa326977,taxa469873,taxa357591,taxa190872,taxa263681,taxa361480,taxa347862,taxa517293,taxa2000,taxa322235,taxa158660,taxa331820,taxa244304,taxa361496,taxa127309,taxa248140,taxa348374,taxa470812,taxa268540,taxa291090,taxa541301,taxa171772,taxa259569,taxa104780,taxa138006,taxa181095,taxa278234,taxa177339,taxa193066,taxa405524,taxa346780,taxa549871,taxa544358,taxa302160,taxa192573,taxa175497,taxa302974,taxa194648,taxa195173,taxa287978,taxa199487,taxa190108,taxa299892,taxa174348,taxa192127,taxa183200,taxa182980,taxa181843,taxa194053,taxa109014,taxa518438,taxa193343,taxa357795,taxa352304,taxa179460,taxa469991,taxa175537,taxa288134,taxa190464,taxa178915,taxa366612,taxa261912,taxa185281,taxa511008,taxa470973,taxa162162,taxa181028,taxa204044,taxa470172,taxa328422,taxa213747,taxa262724,taxa82283,taxa316732,taxa293896,taxa196731,taxa167602,taxa470114,taxa170206,taxa365676,taxa223059,taxa187524,taxa191541,taxa212619,taxa357470,taxa326792,taxa325407,taxa188646,taxa171551,taxa290260,taxa367433,taxa310301,taxa193761,taxa327476,taxa189047,taxa180658,taxa269833,taxa367055,taxa203708,taxa181892,taxa589024,condition
0,0.02787112981849036,0.0029738632771557447,0.01065183755635783,0.0,0.04162992663084171,0.012926946944615436,0.003572795181925565,0.010036268654233285,0.002121217162726471,0.03278320328747072,0.07105661570199806,0.17784950172192934,0.04461210840667475,0.020721380205300496,0.009749280449864409,0.008164606451827577,0.0157510772455787,0.0012477748016038019,0.00333571796962084,0.01853361505315516,0.002054669173307606,0.001983961934550052,0.022297735704660045,0.0015555592526660814,0.003464654699119901,0.0018092734623255226,0.0012186600562330485,0.0026452825794000693,0.002886519041043473,0.0023042241336283576,0.0012228193055717276,0.004762340492787861,0.0014598965178764533,0.0028823597917047947,0.03564476683248207,0.0016886552315038205,0.0012727302976358866,0.0038015538955529326,0.003048729765251966,0.007424260069542645,0.005860382318199207,0.0017552032209226848,0.0017302477248906107,0.0012477748016038019,0.0031235962533482,0.0028033340542698826,0.0,0.0018758214517443866,0.004288186068178411,0.0018383882076962762,0.006604887949822815,0.002541301345933084,0.00983662468597668,0.0027118305688189443,0.0021336949107425077,0.0012477748016038019,0.002241835393548173,0.003963764619761426,0.003972083118438784,0.0011645898148302215,0.0018550252050509922,0.0024456386111434657,0.001243615552265123,0.0011521120668141842,0.00563578285391053,0.0017593624702613641,0.0011437935681368266,0.0,0.005964363551666196,0.0025246643485783674,0.0012810487963132446,0.0016137887434075876,0.0016553812367943884,0.019615019881211813,0.003057048263929325,0.014407639709185337,0.0011687490641689006,0.0015846739980368346,0.0016470627381170195,0.005124195185252967,0.00860548688172758,0.007203819854592647,0.005685693845974678,0.00329412547623405,0.007831866504733222,0.002466434857836861,0.021357745354118524,0.0014349410218443786,0.041259753439699176,0.012985176435356986,0.007640541035153977,0.001867502953067029,0.012057663832831429,0.006267988753389782,0.0601884971800289,0.029484918561897906,0.004254912073468978,0.001817591961002881,0.0026868750727868603,0.0011063603240887042,0.003664298667376515,Control
1,0.027549055764811526,0.002787718429446041,0.01071391864061355,0.0010899143623011684,0.0415673441210855,0.012854174075207978,0.0034390288274928826,0.009552002875659072,0.002024833338738024,0.033006322382707794,0.07074330180844443,0.1773999139280939,0.043615811508022684,0.02111509836435896,0.009872986227945454,0.008234542095812434,0.016143703807115425,0.0011932446195440367,0.003347790408863541,0.0184015798536778,0.0020710021770805795,0.002116071757367366,0.022003848502453283,0.0014279362144520554,0.003480251004584461,0.0017637595504913926,0.001195443135655586,0.0026986785269282484,0.0028657657514060877,0.0022963500785145113,0.001209733490380672,0.0045976468182800006,0.0014680591334878532,0.002958103428091209,0.034983337996019576,0.0017478203086826582,0.0012498564094164696,0.003918854968838786,0.0030152648469915213,0.007873985453518155,0.0057172411480871,0.0016873611156150163,0.0017203388572882765,0.0011828016680141696,0.0030427462983859035,0.0026887852044262714,0.0,0.001869837952873711,0.0041980665150057024,0.0019154571621883766,0.0065938994475678615,0.0025530268345380328,0.009803732970431604,0.002842681332234805,0.0019858096777579954,0.0012471082642770304,0.0023029456268491588,0.003993054887603614,0.0040914384835954954,0.001097609168691596,0.001819821711335936,0.0024837735770241835,0.0012201764419105285,0.0011981912807950252,0.0058260676956088464,0.0018088291307781794,0.0,0.0,0.0062218005956879464,0.00252719427022731,0.001156419474675568,0.0015664427294797432,0.001599970100180883,0.01978169834270365,0.003052089991859991,0.014500862642759297,0.0012069853452412323,0.0016549330029696466,0.0016741700189457102,0.005278087554804882,0.008752842269110465,0.007210583216857785,0.005744172970453592,0.0034027533116523048,0.007750318922243431,0.002532690560506189,0.02148664758721097,0.0013680266504123035,0.041895472650734386,0.013224074410976273,0.00748924513399681,0.0017818973084116874,0.0121341600486752,0.006526295077137683,0.06071532019463464,0.029624454974115214,0.004306893062527449,0.0018170735661964968,0.002607989737326796,0.0011212432168907589,0.0038023336149266016,Control
2,0.02748365527664019,0.0028701012001455437,0.010674858872282847,0.0011002578532869063,0.04187109850529972,0.01290366692365543,0.0034909609887860205,0.009423708513402322,0.002015829566914929,0.032929145751943785,0.07043929366589412,0.17720438625652196,0.04378083177921912,0.021179963675772833,0.009790723097320165,0.008308518589249383,0.016194223803449963,0.001160772035217677,0.0033534287571251493,0.018144823797634293,0.0020142577699816654,0.0021392156261763936,0.02195407366540686,0.0014491967724721787,0.0034744571209867126,0.0017682715499253842,0.001189064380016491,0.0026201854877560974,0.0028787460832785214,0.0023419774305678378,0.0012212862171484587,0.004542493137141641,0.001484562203470685,0.0029337589759428633,0.03504949981492087,0.0017509817836594388,0.0011843489892166886,0.0037691690459742792,0.002962837219208304,0.00784562439240225,0.0057787114251561435,0.0016621752569298545,0.001722689438860636,0.0012055682478157883,0.0029754115946744363,0.002804085728948333,0.0,0.0018743678429209037,0.0042006273041560694,0.0019073755785195088,0.006579541962655679,0.0025565277119587774,0.009953404079913302,0.00281823190134774,0.0019891090190493903,0.001229931100281426,0.0022775337563038915,0.003979789835032054,0.004124395152892619,0.0010515321483556307,0.0018366447165224964,0.002443358332763555,0.0012283593033481626,0.0012550798512137018,0.005698549781559525,0.0017784882299916155,0.001073537305421367,0.0,0.006209383784871297,0.002547882828825811,0.0011269784011524455,0.001574154628666907,0.0015529353700677968,0.01971976432476785,0.003058716832137592,0.014407090690325405,0.0011882784815498537,0.001684180413995591,0.001702256078728163,0.005113055423917566,0.008682606259366928,0.007183111985030208,0.005716625446292097,0.0033770057111241606,0.007661724151210013,0.0024213531756978185,0.02134185875989943,0.0013470299718098247,0.04197405120442868,0.01323374427964159,0.007528907310348945,0.0018146395594567592,0.012197144202151951,0.00656853938412281,0.06072794631370392,0.02976040313447744,0.004309081292551492,0.0017965638947241866,0.0026256867770225265,0.001140338675085215,0.0038076780708393137,Control
3,0.0269845885431811,0.0027915091596394264,0.011014829892410625,0.0,0.04207036929339927,0.012573422506542604,0.003349810991567313,0.008642047106717062,0.001977318988077927,0.032904914219249806,0.07061355045071237,0.17735388194242546,0.04411747601046811,0.02108752544344282,0.00943297470194824,0.008107007851119511,0.016818842686827595,0.0012212852573422542,0.0032567606862459976,0.018528642047106702,0.0023960453620238452,0.002151788310555396,0.023181157313172406,0.001488804885141029,0.00326839197441116,0.001965687699912764,0.0,0.0027333527188136094,0.0032218668217505074,0.0025937772608316404,0.0013375981389938969,0.004733934283221863,0.001360860715324223,0.0030590287874382124,0.03573131724338469,0.0016167490549578354,0.0012212852573422542,0.0036871183483570785,0.003152079092759518,0.007630125036347768,0.006013375981389933,0.001767955801104968,0.001977318988077927,0.0011863913928467542,0.002721721430648446,0.0028845594649607427,0.0,0.0019191625472521105,0.004268682756615293,0.002070369293399243,0.006862460017446933,0.0025007269555103245,0.010421634195987203,0.002512358243675488,0.0017446932247746415,0.0012096539691770912,0.00255888339633614,0.0040476882814771695,0.003977900552486191,0.0010700785111951111,0.0018377435300959573,0.0023029950567025285,0.0010700785111951111,0.00131433556266356,0.005513230590287873,0.0016749054957836621,0.0011747601046815906,0.0011514975283512642,0.005629543471939515,0.002442570514684499,0.0010933410875254483,0.001360860715324223,0.0016283803431229988,0.019680139575457965,0.00326839197441116,0.014004070950857784,0.0,0.001512067461471356,0.0017912183774353048,0.0052689735388194246,0.00880488514102937,0.007141610933410872,0.0061413201512067386,0.003349810991567313,0.007653387612678105,0.002430939226519335,0.020854899680139552,0.0013375981389938969,0.04144227973248035,0.013817970340215173,0.007688281477173597,0.002151788310555396,0.01179412619947656,0.0064088397790055245,0.061006106426286684,0.029566734515847647,0.004164001163128812,0.0017912183774353048,0.002512358243675488,0.001360860715324223,0.003768537365513231,Control
4,0.027499134856137294,0.0028378226571941895,0.010803177697910645,0.0011384463901071297,0.04177796676490479,0.013044635391810262,0.00344172700055565,0.009685087633984206,0.0020145223538849313,0.03308430760972251,0.07070958383375968,0.17693869503886214,0.04341099648740284,0.021123081133530664,0.009748418426546456,0.008328753159942668,0.01624510223022399,0.001198761430642603,0.0033354217416118694,0.01845564846584921,0.0020876543405341933,0.0021916977854578926,0.022066257579904262,0.0014754566790991083,0.003485455404943874,0.0017679846256961678,0.0011535251502410007,0.0026395369614338055,0.0028845668136091803,0.0022625679580870824,0.001211578376756392,0.0046012836548501935,0.0014513306628849082,0.0029222637139438524,0.03485229223541864,0.0017785397577898745,0.0012108244387496977,0.0038903201145382565,0.003042139857008115,0.007819091067417893,0.005770641503231748,0.00167525025087287,0.0017785397577898745,0.0012357043929705817,0.003029322910894327,0.0027827851827055645,0.0,0.0018795674506867962,0.004182094123128633,0.0018765516986600202,0.006694215561431244,0.0026101333791727676,0.009766512938707101,0.0027910785007791987,0.0019632545694297765,0.0012025311206760735,0.0022467352599465176,0.0040335683358100165,0.0040991609423923474,0.0,0.0018825832027135729,0.0025136293143159993,0.001197253554629215,0.001198761430642603,0.005771395441238443,0.0018056815260308402,0.0010540053333574558,0.0,0.006164951080732433,0.0025045820582356815,0.0011497554602075302,0.0015908091941232072,0.0016496163586452927,0.01999971350355744,0.0030217835308273965,0.014284863412820965,0.0011821747944953437,0.0016383072885448916,0.001711439275194154,0.005177292291963994,0.008738895435583907,0.007107373589099262,0.00583623410981408,0.0034432348765690377,0.007691675544286696,0.0025279541364431764,0.021486479252756974,0.001317129697693478,0.04199208515880577,0.013107212246365789,0.007476049274372358,0.0018109590920776986,0.01197253554629215,0.006462756593376353,0.06090386611870447,0.029667460563387704,0.004247686729710965,0.0018629808145395478,0.0026734641717350177,0.0011572948402744604,0.00378476879360117,Control
5,0.02726487233115338,0.002765542605792564,0.010737211627342341,0.0010947567785198448,0.04147559943965337,0.012990812185879413,0.003460698080858195,0.00964019295465203,0.0020605855893214447,0.033004051806424024,0.0709548661637219,0.17701583778298227,0.0434238442851736,0.02101450477335064,0.00997872311550287,0.00833357208882911,0.01625170961501053,0.001151304132782238,0.003443356892217726,0.01828741436845651,0.0020613395540449433,0.002188005627592692,0.02194338931270081,0.0014317790099236836,0.0033996269382548083,0.0017688012413275217,0.001179200827551685,0.0027014556042951905,0.0028891928204463173,0.002266417958836539,0.0012048356281506346,0.004643668732027366,0.001458921739969631,0.0028756214554233428,0.035144557656436336,0.0017876503594149791,0.001255351264625034,0.0039085531266163116,0.0030580809185099846,0.007888732901964977,0.0057241001808007366,0.0016964206278716578,0.0017567378057515462,0.0011211455438422935,0.002999271670077095,0.002719550757659149,0.0,0.0018630468317648397,0.00421164694546271,0.0019316576216031973,0.006599453224782514,0.002604194154963876,0.009890509242853543,0.002806256700861475,0.0019618162105431427,0.0012749543474359904,0.002264156064666041,0.004045020741569539,0.004197321615716237,0.0010676140484738976,0.0018909435265342764,0.002439075880517703,0.001187494439510165,0.0012206688873440954,0.005805528370938581,0.0017748329591155045,0.0,0.0,0.006144812496512906,0.0024948692700565967,0.0011573358505702206,0.0015697545543239089,0.0015380880359369767,0.01997554138436965,0.0030761760718739438,0.01433890111149483,0.0012236847462380913,0.0016278098380332997,0.001608960719945832,0.005258903946402153,0.0088440062066376,0.007238815310309262,0.005719576392459744,0.0033822857496143485,0.007829923653532099,0.002531059576784524,0.021508351667242145,0.001339041348933364,0.04211194566628617,0.013201922308459067,0.00743333820897188,0.001814039124737428,0.012165220813648603,0.006450922174253311,0.06075070759589298,0.029438552628999616,0.004319463900923002,0.0018366580664423912,0.002622289308327845,0.0011603517094642172,0.003828632865925467,Control
6,0.027842993051037622,0.0027720419766356467,0.010739305480911598,0.0010678018838571023,0.04141326997237388,0.012705192392913364,0.0035829113983726043,0.009546573133821745,0.0021332465891626354,0.033028785864471694,0.07091335954515877,0.17785383607237493,0.04329665563507106,0.021259393356527975,0.009659717704296673,0.008115765753024256,0.01623624586315165,0.0012280900253632424,0.003422623256866465,0.01822806173922061,0.0021191035178532705,0.0020012445902752246,0.021848687994418154,0.001487379666034946,0.00354283936299607,0.001687739842917621,0.0012422330966726073,0.0026730404774700837,0.0029016867969714985,0.002166247088884493,0.0011927323470898256,0.004667213532090631,0.001393092523972511,0.0029158298682808634,0.03460102395836281,0.001692454200020739,0.001218661311156996,0.003967131502277031,0.00300775983179174,0.007856476112352562,0.005836374093664845,0.0017678839136706912,0.0018409564487690843,0.0011479459546101724,0.0030478318671682742,0.0027296127627075527,0.0,0.0018645282342846957,0.00421463525019093,0.001954101019244002,0.006527027409272198,0.0025551815498920374,0.009593716704852968,0.0027578989053262818,0.0019116718053159077,0.0012799479534975832,0.0023595357301124807,0.003995417644895761,0.00408027607275196,0.0010607303482024148,0.0018173846632534726,0.002411393658246821,0.00118094645433202,0.0012469474537757253,0.005751515665808656,0.0017301690568457151,0.0011503031331617315,0.0,0.006164021912331813,0.0025787533354076487,0.001176232097228902,0.0016099529507161102,0.001551023486927092,0.02002658897406164,0.0030266172602042224,0.014331645593490462,0.0011927323470898256,0.0016900970214691802,0.0016453106289895272,0.005185792813434027,0.008900706210694043,0.007359111437973207,0.005586513167199388,0.0032246202585353495,0.007905976861935332,0.002654183049057601,0.021337180248729447,0.0012516618108788537,0.04162777322056589,0.013214342960050578,0.007531185472237152,0.0018150274847019135,0.012064039826888806,0.006402096946039464,0.06102735269991236,0.029313872467211673,0.0042547072855674654,0.001885742841248737,0.0025056808003092665,0.001081944955166467,0.00383512950338962,Control
7,0.027240954733517436,0.0028066901704662775,0.010584357482085366,0.001093614971053618,0.041388164485809745,0.012967558638411099,0.0034940233559449117,0.009566263125291578,0.0020151576564519506,0.032792197860185585,0.07046073310441348,0.17731475462492038,0.043711140342156216,0.02109893009276605,0.009710612653813507,0.008270941197164256,0.01619773782301794,0.001172959413883558,0.0033630572274183854,0.018191864422334218,0.002055307856438181,0.0021346522992681206,0.02219732484953233,0.0015065884566263152,0.003545645041641497,0.00179528751367019,0.0011643557996007937,0.002686239570507577,0.003037075841815862,0.0022885613992153476,0.00119781429958932,0.0046880138269641105,0.0014119486995159084,0.0029644230989836267,0.03502531374513418,0.001737930085118421,0.0011720034567410276,0.003972957884352132,0.0030342079703882707,0.007786270925901854,0.005742434555174029,0.0017063834994149557,0.0017398419994034823,0.0012140655710123182,0.003051415198953799,0.0026881514847926376,0.0,0.0018803676993553024,0.0041641493128580075,0.001877499827927711,0.0065760291834596465,0.0025017398419994036,0.009871213453758451,0.002757936356197282,0.0020476601992979464,0.0012561276852836095,0.0023803332848981737,0.0039853853272050176,0.004150765912862601,0.0010955268853386794,0.001802935170810424,0.002539978127700584,0.0012360525852904995,0.0012006821710169122,0.00576537752659473,0.0017733004993920084,0.0010630243424926728,0.0,0.006339907769254888,0.002491224313431579,0.0011500164424628567,0.0015773292851734907,0.0015553422708953096,0.019961341093156088,0.003102080927507855,0.014432084980766195,0.0011481045281777956,0.001621303313729843,0.0017102073279850777,0.005128710069670161,0.00872024105415306,0.007331235326057865,0.005859061326562608,0.003426150398825317,0.007815905597320268,0.0025084315419971076,0.021220336649867277,0.0013192208566905513,0.04187665858564227,0.012957043109843318,0.007519558883136159,0.0017407979565460124,0.012315595867206111,0.006507200269197532,0.060590475607797525,0.029600256961279953,0.004284599912816708,0.0017924196422425983,0.0025686568419764576,0.001073539871060498,0.0038429477129681366,Control
8,0.027289236675033256,0.0027836015551946465,0.010605836901422302,0.0010866676509670788,0.041533540036419125,0.013017865052413959,0.0035109995570648104,0.009483734435749779,0.002038486145971753,0.03309562478468429,0.07053545942221567,0.1767380284462822,0.04344898863133024,0.021004970717062883,0.009675180865200058,0.00833948521088636,0.0160470495595256,0.0011841133914070549,0.0033490821398690835,0.01841133914070575,0.002024213790048721,0.0021915448594911143,0.022170874550912958,0.001442984398838521,0.003475072592155123,0.0018120970520202747,0.0011742703873222058,0.002648752399232242,0.002891874600127955,0.0022584772872680696,0.0011978935971258392,0.0046444214774349095,0.001449874501697918,0.002903194054825536,0.03475466312318521,0.0017550076283281682,0.0012151188542743226,0.0038692849057532313,0.0029971947438358136,0.007786308381317976,0.005797037255770459,0.0016639598405433324,0.0017471332250602871,0.0012175796052955375,0.003034106009153995,0.002750135341306164,0.0010571386387125314,0.001885919582656628,0.004137014616861063,0.0018608199222402617,0.006660760864215758,0.0025380186032777172,0.009657463457847324,0.0027840937053988835,0.0019622028643141846,0.0012574437718391605,0.0022865298489098858,0.0040213593188641195,0.004042521777646538,0.001101924307298584,0.0018465475663172414,0.0024730547763177303,0.0011796840395688721,0.0012156110044785698,0.005710910970028053,0.0017820758895614904,0.0010630444411634452,0.001051724986465865,0.0060923273783158585,0.002528667749397116,0.0011457256754761522,0.0015625768984694104,0.001586200108273044,0.019935528323244207,0.003019833653230963,0.014374231015305855,0.0011855898420197856,0.0016644519907475794,0.0016831536985087835,0.005209902062109357,0.008814902308184455,0.0071740735272405095,0.0056410256410256345,0.0033953442590678668,0.007769083124169494,0.0024533687681480426,0.021369161868202122,0.0013790048722870174,0.04175697622914514,0.013178306018996964,0.007483143855504694,0.0018244008071263385,0.012136916186820218,0.006414685762094584,0.06032383483439141,0.029698311924799426,0.004248240563019833,0.0018234165067178443,0.0025641025641025667,0.0011260396673064648,0.003809242580835674,Control
9,0.02739376189021486,0.0027914223970026525,0.010727660943200127,0.0011476027225662314,0.04141229486601337,0.012773949741466164,0.0034331101165220824,0.0096220831090659,0.0020495214819915247,0.032890940565493354,0.07071495649615872,0.1774646384808976,0.04356364588535934,0.021313083802476537,0.00977078656044068,0.00828375204669288,0.016001784441416488,0.0011427536969779199,0.0033425949722069967,0.018358410877334228,0.0020705339262075306,0.0021949922496407653,0.02210994034082184,0.001409450104334865,0.0034589715863263893,0.0017812087327718196,0.0011734641923705387,0.0027251523806291144,0.002797887764453734,0.0021820615147386123,0.0011686151667822378,0.004674460667128941,0.001406217420609324,0.003001546839162672,0.034596181230715034,0.0018200009374782801,0.0012801427553133188,0.003908314624176265,0.003045188069457444,0.007735812155214071,0.005687907015085314,0.0017197877419865822,0.0017715106815951965,0.0011718478505077685,0.0030241756252414377,0.002759095559747263,0.0,0.0019169814492444371,0.004149149561728904,0.001983251465617986,0.006665793842060768,0.0027429321411195787,0.009895244883873916,0.002794655080728193,0.001959006337676439,0.0012251871319791635,0.002321066914936781,0.0039487231707455075,0.004050552708099975,0.0010861817317809944,0.0018555604584592105,0.0024649213407232514,0.0011718478505077685,0.0012268034738419345,0.0057945855780280955,0.0018442460654198173,0.001097496124820388,0.0,0.00620836909489704,0.0025732162455287914,0.0011524517481545432,0.0015920967348278066,0.0016438196744364211,0.019790489767747783,0.0031324705300469877,0.01443554917639301,0.0011702315086450086,0.0017311021350259654,0.0017117060326727294,0.005120571021253275,0.008970697338369856,0.007153929084617107,0.005726699219791775,0.0033684564420113144,0.007708334343546991,0.002481084759350946,0.02140359894679162,0.001327016669333632,0.041603023205820114,0.013118230558235936,0.007441637936190054,0.0017925231258112022,0.012251871319791635,0.006478298185979526,0.060787384775029416,0.02964532610505247,0.00413298614310121,0.001690693588456734,0.002658882364255565,0.0011476027225662314,0.00378223995888026,Control
