taxa326977,taxa469873,taxa357591,taxa190872,taxa263681,taxa361480,taxa347862,taxa517293,taxa2000,taxa322235,taxa158660,taxa331820,taxa244304,taxa361496,taxa127309,taxa248140,taxa348374,taxa470812,taxa268540,taxa291090,taxa541301,taxa171772,taxa259569,taxa104780,taxa138006,taxa181095,taxa278234,taxa177339,taxa510994,taxa193066,taxa405524,taxa346780,taxa549871,taxa544358,taxa302160,taxa192573,taxa175497,taxa302974,taxa194648,taxa195173,taxa287978,taxa199487,taxa190108,taxa191306,taxa299892,taxa174348,taxa192127,taxa183200,taxa182980,taxa181843,taxa194053,taxa109014,taxa518438,taxa193343,taxa357795,taxa352304,taxa179460,taxa469991,taxa175537,taxa288134,taxa190464,taxa178915,taxa366612,taxa261912,taxa185281,taxa511008,taxa470973,taxa162162,taxa181028,taxa204044,taxa470172,taxa328422,taxa21698,taxa213747,taxa262724,taxa82283,taxa316732,taxa293896,taxa196731,taxa167602,taxa470114,taxa170206,taxa365676,taxa223059,taxa187524,taxa191541,taxa212619,taxa357470,taxa326792,taxa325407,taxa188646,taxa171551,taxa290260,taxa367433,taxa310301,taxa193761,taxa327476,taxa189047,taxa180658,taxa269833,taxa367055,taxa203708,taxa181892,taxa589024,condition
7550449.6184532475,788105.3117890161,2953099.0615738435,313488.92433980433,11507047.18084317,3571102.1940439832,953824.4901683815,2664238.428227437,575216.6947273654,9187396.112192988,19428382.164510693,49135945.10381197,12094160.592406351,5827095.391906128,2680518.1460027387,2301492.921900817,4523048.255238293,333108.07140235015,951737.346863854,5129363.385203094,577929.9810232485,594209.6987985529,6070456.301213866,404488.3724171393,959042.3484296951,486095.6756241054,293452.34861635586,743231.7307417084,0.0,786644.3114758495,614454.9888524541,341039.21595954674,1288602.2762143507,414715.37460931623,795410.3133548573,9667230.357903516,492357.10553768266,343752.5022554327,1084688.3753621606,843205.8950285037,2181482.181890573,1606474.2014936605,464806.81391794025,0.0,490478.6765636106,333942.9287241583,842788.4663675982,777460.8809359336,293034.91995545034,515106.9675570171,1147928.8174892974,519072.53983561683,1826459.1057906996,727786.8702882151,2737914.5868772035,767025.1644133038,543909.545159476,332064.49975008634,644718.5667680796,1091158.5196061907,1140206.3872625537,302427.0648258163,530969.2566714131,674773.430353255,321211.35456655105,323507.2122015286,1565774.9070554024,491313.5338854188,303470.6364780801,291991.3483031865,1698934.649884162,705245.7225993335,0.0,322046.2118883621,449153.23913399415,431412.5210455233,5509014.752296381,850510.8965943449,3971833.7085129814,313488.92433980433,454788.52605621604,482964.96066731674,1422388.1620344687,2415242.2319974834,1984038.425282413,1583306.9108134205,924813.1982354699,2163950.1781325554,700445.2929989254,5902858.693860431,363371.6493179756,11645007.353272347,3633507.778849321,2090900.1624741438,496113.9634858296,3374075.8660967257,1801830.8147972932,16840741.89555937,8238372.051625006,1217848.1181909202,506549.68000845937,722151.5833659961,308688.4947393965,1070078.3722304783,Control
5447175.548659573,575936.5451646002,2185777.869616108,229656.94012793934,8382926.863380999,2591265.904529522,699735.9894523172,1871345.2230737612,410870.6194476437,6682927.247980825,14402450.567515677,35781627.78884001,8861079.789506743,4198864.485425087,1931450.7503728706,1675777.9849960622,3264088.9713105923,248944.53470899706,686728.0768278836,3770500.466241141,421635.7885161408,428364.0191839505,4460816.932758532,290659.56484942447,682242.5897160104,368258.4918848408,235936.62208456337,555303.3044499793,0.0,563825.72996254,457071.1366999442,244459.04759712395,959445.6932298114,308601.5132969189,601503.82170228,7035486.534974108,356596.2253939704,259261.1550663064,787651.5368450452,604643.6626805919,1557361.1252425935,1152770.187751574,341794.1179247858,0.0,352110.7382820952,235039.5246621879,616305.9291714645,587598.8116554708,0.0,393377.2197113348,810527.5211156005,391134.47615539836,1375250.348500516,531081.6740458609,1961054.9653112378,576385.093875788,398759.8042455834,258812.6063551208,444063.2240755084,797071.059779979,833852.0540973456,228311.29399437827,365118.65090652887,513588.27430955414,248495.9859978093,232796.78110625138,1165778.1003760076,361530.2612170312,229656.94012793934,0.0,1227677.8225198681,514933.9204431152,0.0,238179.3656404999,313087.00040879415,309050.0620081067,3954405.437827963,616305.9291714645,2903007.2588047427,225620.00172725396,329683.3027227276,353007.83570447064,1077862.552983282,1780289.8347027237,1435355.8757996256,1160844.064552947,679102.7487376984,1507572.2183007936,491160.83875018434,4261661.304991326,265092.2883117427,8540816.009718955,2608759.3042658227,1542110.4690622233,371398.3328631529,2467017.9115306046,1281952.2165735415,12284403.553288853,6024457.7399577405,849551.2589889037,368258.4918848408,507757.1410641179,222928.70946012967,789445.7316897939,Control
19428549.60414867,2041495.0194514536,7688879.9010727685,808762.6168016139,29887723.219839837,9229661.23673133,2478344.9000596213,6813570.12801147,1448473.9898789327,23594186.91776117,50480848.05853362,126195948.4342616,30769473.04028113,15024630.537477087,7022871.66786059,5821802.831495622,11519634.750926722,817886.0172565758,2339883.8813902005,12982598.847410621,1506434.4162986923,1519851.1816736322,15840906.54288869,1011624.1092707653,2509471.7957294937,1265469.3101646996,839889.5124714791,1927720.8490719274,0.0,2035591.642686474,1569224.8782534283,847402.9010814537,3292474.22301121,1021284.1803407251,2050618.4199064157,24685238.278051607,1253125.8860197486,868333.0550663607,2788540.515528321,2140242.4126110384,5595864.502581564,4088893.4156678803,1198385.483289978,0.0,1239709.120644809,844719.5480064626,2106968.834481173,1946504.320596849,0.0,1324503.0778144554,2940954.970187687,1389976.8928441822,4771001.767330019,1839706.8682122992,6953641.158525877,1982461.2518016978,1422713.8003590421,930586.8464061059,1636845.3757431477,2846500.9419480804,2937198.2758826995,0.0,1295522.8646045758,1824143.420377359,854379.6190764228,832376.1238615119,4092113.439357862,1245612.4974097814,757778.9083768233,0.0,4430215.926806445,1865467.0577321898,0.0,814665.9935665866,1125934.9502652823,1142035.0687152206,14153614.129335757,2131119.0121560767,10303539.13734184,815202.6641815847,1217705.625429898,1186578.7297600328,3729860.7742343824,6230209.169508907,5104274.219243625,4081380.0270579057,2435411.2508598035,5544344.123541783,1772086.3707225793,15254862.231311131,957420.3771559929,30018670.849899292,9319285.229435937,5363486.126287541,1283716.111074623,8627516.806703899,4561163.556865899,43245454.827133864,21191512.57441623,3016625.526902365,1301962.9119845466,1882103.8467971187,820032.6997165685,2696769.840363705,Control
11707686.31338733,1190860.3729982707,4584783.147790189,470955.11062007287,17764204.18186524,5579412.224696769,1520353.220913435,4093033.3774350304,860781.7600201466,14225304.553990675,30262087.56518599,75721849.6888767,18693227.571720295,9058856.698680887,4209014.859901167,3527184.3266153876,6995792.146934746,488235.1799774008,1442153.5850082338,7838708.072534618,878061.8293774746,922872.856693939,9534790.812336145,604509.5449750201,1479935.4315691744,747436.2203373298,495557.24326440686,1116468.2100023134,0.0,1257930.4727072218,976470.3599548063,530703.1470420224,1991894.0965964675,618275.0239545861,1246508.0539794988,14906549.32221345,742750.0998336485,524845.4964124222,1680852.848164555,1327343.6326680202,3302250.542438638,2427410.420907443,711118.7864337905,0.0,743042.9823651306,513715.9602161765,1268181.3613090303,1181195.2494594262,0.0,790197.0699334334,1792148.2101270107,840865.7478794982,2823973.368531558,1124376.038352279,4245332.293804707,1199353.9664111957,842915.925599859,539782.5055179073,1005465.7305713395,1687003.3813256372,1740893.7671179818,456018.10151458776,780531.9463945889,1040318.7518174774,497021.65592180815,490578.2402292437,2456698.674055458,743921.6299595677,463925.92986454885,0.0,2663473.741280439,1095380.6677357412,0.0,510787.1349013741,673044.0573413725,681244.7682228157,8384641.111213589,1271695.9516867923,6171034.93828667,486770.7673199997,690324.1266987005,722541.2051615181,2242601.543543471,3785799.6019123564,3109240.954193223,2458163.0867128596,1473492.0158766098,3347647.3348180614,1047933.6976359609,9176888.358867383,585765.0629602909,18032777.463232562,5572675.926472728,3214092.9004631145,790489.9524649109,5273642.8618314965,2813722.4799297545,25957007.234959356,12627923.227297923,1816457.4602398628,761201.6993168958,1097430.8454561022,466854.75517935137,1632234.3479388508,Control
22452372.75083161,2325196.1432912597,8692864.848774174,923495.8870524007,34355208.628395915,10443054.118995102,2875034.3653518157,7935869.268402075,1726956.6692887677,26922712.380190086,58201537.43515568,144555179.04982704,35902112.64046065,17498020.602053683,8220468.629820736,6716157.71946494,13095442.725413887,975769.2391497075,2665940.9569625882,15258010.662180256,1783102.1215414272,1715340.3688227003,18191126.52986238,1213903.3987040985,2754999.2605357734,1467525.9588799183,995129.7399264891,2257434.390572533,0.0,2238073.8897957513,1918625.6269788896,867350.434799741,3866292.005122944,1223583.6490924894,2499440.6502822856,28827785.656625215,1422996.8070933174,971897.1389943459,3215779.1790231355,2480080.1495055044,6621291.265658717,4735578.490000361,1362979.2546853048,0.0,1457845.7084915277,1008682.0904702328,2435550.9977189116,2280666.9915046673,0.0,1566264.5128414943,3453913.3385775355,1523671.411132578,5521614.821537622,2098678.284202936,7916508.767625294,2325196.1432912597,1517863.2608995403,1020298.3909362999,1876032.5252699738,3095744.074207102,3436488.8878784296,890583.0357318755,1484950.4095790149,2027044.4313288564,985449.4895380983,1026106.5411693379,4660072.53697092,1401700.2562388594,867350.434799741,0.0,5076323.30367169,2116102.734902041,0.0,942856.3878291823,1270048.8509567585,1359107.154529952,16239588.051562967,2429742.847485874,11747951.871350018,1002873.9402371949,1479142.2593459855,1484950.4095790149,4385153.425940641,7157577.13717552,5866231.735364304,4698793.538524474,2710470.108749181,6390901.306415039,2156759.7865332807,18014945.972793706,1059019.392489863,34610767.23864936,10719909.280103022,6247633.600666872,1606921.5644727338,9846750.695070226,5331881.9139251765,49973324.605024196,24055422.21514901,3533291.3917623293,1585625.0136182758,2092870.133969907,904135.386275619,3130592.9756053034,Control
13460959.351797007,1229697.1234905203,5050206.507159542,572607.057503222,18849097.892892864,6589674.661758352,1652112.1659109304,4731048.475108573,1088892.1093503835,15685678.575211179,32882664.30219311,83206376.35587776,19740862.9824471,10091026.0133764,4881240.490191385,3623382.3638728345,7856919.789019591,638316.0641019479,1501920.1508281187,8495235.85312153,901152.0904968713,1051344.105579683,10804438.08501977,713412.0716433538,1755369.1762803616,966861.097095602,0.0,1276632.1282039008,0.0,1192149.1197198196,1023183.1027516576,535059.0537325167,2346750.235668934,581994.0584458972,1314180.1319746012,16201963.62705831,966861.097095602,581994.0584458972,1811691.1819364172,1436211.1442293879,3313611.3327645357,2741004.275261314,816669.08201279,0.0,929313.0933248964,619542.0622165977,1379889.138573332,1332954.1338599564,600768.0603312474,957474.0961529268,2027592.2036179602,1051344.105579683,3219741.32333778,1276632.1282039008,4721661.474165899,1548855.1555414991,957474.0961529268,619542.0622165977,1013796.1018089775,1558242.156484174,1830465.1838217676,535059.0537325167,957474.0961529268,1041957.1046370079,553833.0556178669,619542.0622165977,2872422.2884587757,1032570.1036943328,544446.0546751918,0.0,2863035.2875161003,1117053.1121784137,525672.0527898415,591381.0593885722,713412.0716433538,638316.0641019479,9077229.911567457,1398663.1404586874,7030863.7060641525,506898.0509044912,704025.0707006787,788508.0791847598,2318589.2328409087,3942540.395923809,3182193.3195670745,2703456.2714906135,1755369.1762803616,3764187.3780129715,1154601.1159491143,10250605.029401897,600768.0603312474,20538758.062574536,5970132.599541783,3501351.3516180483,835443.0838981404,6007680.603312475,3041388.305426938,28865027.89872788,14784526.484714307,2149623.215872747,779121.0782420847,1088892.1093503835,525672.0527898415,1896174.1904204986,Control
6698559.339166122,669895.5961780789,2614139.653291729,267323.6422877592,10165437.61399892,3124989.580987019,848772.3953943693,2349195.7466919874,529491.1905848064,8096257.433264159,17430770.66952888,43407172.19474338,10665182.108483456,5188617.045116427,2406706.025819177,2009290.1659195686,3970588.995464039,283188.546874571,857894.7155317869,4436223.9450869225,501727.6075578883,540596.6237955741,5452371.083872152,355373.86274455744,840443.3204862954,424782.82031185523,308175.77159879776,656410.4272792904,0.0,703211.8958103822,553288.5474650215,316504.84650687163,1135133.9231863022,341492.0712310984,733751.8371399941,8579343.777932538,420816.5941651523,287154.77302127396,944755.0681445736,746047.1381947709,1920446.7002334297,1381039.944281867,426369.3107705374,0.0,443027.4605866878,295880.47054401843,759928.92970823,698452.4244343381,0.0,465238.3270082232,1020509.987546595,470791.04361360584,1646380.473496276,640148.9000778106,2419794.5721032945,678621.293700826,497761.3814111854,297070.33838803007,584621.734023972,960223.3501167148,1012974.1578678597,0.0,429542.29168789927,611195.4492068809,293897.35747066815,300639.9419200624,1396904.8488686788,418833.48109180207,0.0,0.0,1544051.838911348,648874.597600555,0.0,265737.15182907955,370048.8994873576,405348.31219301105,4818568.145629068,780156.6830564152,3493055.367401039,295087.2253146772,395432.7468262549,424782.82031185523,1273951.8383208949,2162783.1177969617,1759021.2960626306,1406820.4142354347,814266.227918057,1904581.7956466204,588587.960170675,5248507.0599316275,331973.12847901287,10291166.982849415,3221368.8763519037,1850641.1200514636,466428.1948522323,3012745.3810353377,1608701.325102602,14879297.389355052,7277628.356584716,1071277.6822243894,433111.89521993167,632216.4477844047,277239.2076545153,913818.5042002934,Control
3357080.4913313915,346594.47470424586,1296141.1875613893,133904.56137252078,5133873.3997601615,1593113.1053145793,431029.16391633725,1185292.0295722738,257273.87219235834,4077447.333469999,8720286.446600705,21835146.536786247,5410843.609942322,2579914.907082668,1184223.236037943,1013979.6944981923,1987192.549901217,142760.27922840125,413470.4129951976,2265536.923198947,255288.96991431684,264144.687770196,2729240.632307658,178030.46586129922,411790.8802983922,215590.9243534786,145203.2358782987,327661.5606675382,0.0,340639.76787012024,262923.20944524795,152532.10582799246,587073.0199285579,173755.29172397897,369344.5085064192,4264791.571559029,212995.28291296118,141080.74653159585,487980.5908170791,375146.5305499261,959471.2242473479,713343.341770149,210399.64147244502,131156.23514138596,210857.69584430105,138790.47467231704,373619.68264373945,346289.10512300854,0.0,219408.04411894287,513173.58126914984,224293.9574187391,834117.011149469,320638.0602990818,1210790.3896055818,340945.1374513576,232996.9904839996,152074.05145613645,293307.48277835094,482636.6231454281,517906.8097783275,133599.19179128474,234829.2079714224,303231.99416856084,147951.56210943355,149631.09480623895,707846.689307878,216965.0874690454,0.0,0.0,760675.626861917,303995.4181216529,0.0,136805.57239427557,192993.57534192404,197421.43426986298,2463416.4118406675,375451.9001311635,1754195.5594172147,144439.81192520534,197268.7494792443,219255.35932832418,627839.8590237269,1101315.394732037,865875.4475981401,699143.6562426175,420799.28294489003,950310.1368102313,306896.4291434077,2644500.573514334,163220.0411712944,5108527.724517466,1605785.9429359213,917024.8524553748,226126.1749061619,1485012.2735566052,811214.292556677,7504915.513276557,3669015.518565217,518364.8641501821,216659.71788780804,325218.6040176407,136194.83323180088,468284.252827278,Control
19758594.45637428,53633249.1302037,7645540.8466623165,920.2879661904842,962412899.62085,3259858319.400777,2549662.8888869323,8431.045063928,1504111.4743433762,35323.041502331085,50926025.287768036,127475386.84935006,87989.46329548159,15197990.553365245,7043034.301925332,1516630.8012237728,11787234.619854221,848163.7196297285,158476.18417021827,13137918.104264617,1506697.3393422458,13252618.929386305,15918584.933050646,55832133.68597818,2267721190.696175,1266211.8944472272,906776.6596041456,1919573.7841619975,0.0,1966981.3091413022,49632215.891445376,864540.8646225805,3296977.873560686,1055032.9195394171,281529695.91956735,25468184.37388172,1320.0974910828124,42675437.2434086,8361436.678867277,2194537.4290419645,5569953.207568408,10972023.735831508,193885.53242045044,0.0,89621188.26821524,1042102.4323810956,2110065.8390788417,2897710.207311836,0.0,1335168.2944171235,22093.889194636493,128497.13909795857,275598958.31683034,1156026609.459413,163614.6239059063,1996287.7791285107,71999697.40677741,934359.2195921025,1626509.0842899424,2922027.4487243784,2902202.4837330305,1856.1279991834806,37389737.014054686,399752091.23095787,875746.2796176855,846439.8096304844,25809599.550989065,1252420.6144532526,803342.0596492935,0.0,111832.43692614976,2688804.806434469,0.0,827476.7996387626,635297396.2402287,5963.0555466765745,5387350925.966293,280939.6317188736,3426904641.242256,867126.7296214503,2008681.8160083164,1212770.6844705574,3665894.6133996365,6401739.782205291,6799.110575743535,147108.05203807206,2449676.1089305836,5692350.817514981,1778213.1642237096,15332455.53330655,14648.207570278502,56332.73157869756,9378070.39590598,5531165.232585345,1346373.7094122362,8874688.676125718,21604918.222457886,20626805950.166096,60029179.546688475,3155617.2536223982,79114.35650411205,27550367.54846875,852473.4946278498,2712572.383815812,Treat
20880095.58526219,56816552.434519395,8285388.806188969,945.0847808021925,1017203482.8996196,3446683225.839775,2757556.483238819,8890.548498767941,1596279.2372992232,37614.713928692814,54211169.22145836,134947284.43067655,94397.70986532539,16158670.462668797,7466262.249359722,1598435.2703945008,12232205.11960689,858556.5618940039,161796.65685514934,13992564.055401446,1575928.2669432184,14249585.45090906,16877314.103365272,56998093.83960455,2439919627.2680717,1353339.5286744013,919609.4729620266,2054176.0703093612,0.0,2288212.2294034297,53194042.21366463,871275.9183665079,3518174.000294549,1093864.656635325,301837962.59599376,26550384.70070438,1418.2728610656636,43356824.23093475,8798000.567502767,2354352.8830604474,5864895.269471495,11535833.234447412,198759.17821719195,0.0,91181963.18450393,1053102.1515010241,2373431.917769208,3023530.490436478,833.442173840714,1415664.3753896689,23938.930897845188,138462.90301523005,296693988.98559856,1229412531.3126452,171312.0886442872,2064351.5554873678,75788574.02556045,931056.8937872779,1741279.9010857714,3153128.46953369,3248523.643077466,1999.2988457848644,41018103.46272061,417281197.57552594,920881.4086092714,925969.1511982746,26934859.312330578,1315181.459256889,824214.2994182422,0.0,116453.77724941882,2864184.007834901,0.0,927241.0868455275,672161578.9748709,6438.038872941203,5729263717.772888,287787.3229170718,3678763712.887084,889083.0174280152,2241142.808040289,1371146.6277359086,3923921.471767418,6792136.356317024,7461.329449715867,151990.55548506798,2580757.428271015,5830553.006995734,1879920.886636063,16218451.438089613,15253.482196782672,59572.549800626126,9973247.410090258,5712262.991801447,1429655.6675094257,9379253.462824304,22792921.048127137,21867903065.51533,63564090.71199849,3160760.0834171907,83068.09031077917,28848508.084587015,877635.596602764,2941987.152090124,Treat
6286310.140381307,16687342.360972237,2448893.396825278,289.5066319966804,306593372.83298516,1041011326.9745544,804173.2594676452,2669.2050763858056,460883.1154133993,11225.482766680263,16231444.817095941,40552404.96362803,28033.80481717781,4846163.366262327,2247257.0338319065,477322.41948598245,3695650.000947265,268283.676251674,50104.48130744977,4190873.426920864,467434.8851913367,4184887.5808664085,5044297.92127093,17285726.293689594,745190814.2781535,412648.5344620455,273141.02281117765,601972.0887348067,0.0,656871.4010119897,15499124.210375926,278902.061753844,1048170.2029217987,336060.6049889387,90110099.28346363,8034390.09406326,412.5441080898604,13732154.860737372,2715181.6763565247,692567.2501469488,1770898.186356831,3528987.1943649524,61358.03074237566,0.0,27515988.88380099,318309.90311829705,683304.403219523,922676.819415536,0.0,423944.68925159005,7158.708775809278,42873.00993002489,88883044.28227322,374328485.6456917,52774.5406357746,647043.7463450885,23406394.11757384,290311.1780912827,528547.0826027698,913971.8840220157,924138.4233326042,611.5623043310977,12327609.42397347,129188110.13601339,266250.3683895553,274496.5613859218,8107845.3255591905,406096.7646841105,248515.4053699699,0.0,35454.98097580898,870473.901132984,0.0,269526.25327852165,194145933.59305462,1920.2290035403012,1719304898.6142428,85317.32747423752,1089332465.8053148,276868.7538917254,645947.8795558887,382035.9549823831,1201571.9849638077,2001565.6671593238,2141.545932220349,46023.170632646434,782597.6038196178,1785809.110679029,570229.8937761859,4895188.678048949,4644.3502388133265,17856.026530226678,3041150.792441066,1719161.7974207203,414455.9192283735,2784389.1940747416,6761427.829962299,6591208797.58533,19140797.38161336,996320.8524377913,26048.556881920154,8786339.957969554,253259.79038157937,879179.7272702195,Treat
23758400.84920686,64454135.40243806,9204636.047952458,1115.4162455797905,1160530179.0086632,3936886776.7543883,3069934.7627646024,10017.26694110304,1803715.8791327404,42545.94240211516,61010043.581622176,153316883.37435043,106586.34799020026,18260426.774073895,8506923.601869587,1770531.7057975093,13895330.981765827,1015042.403042035,197126.7103657106,15638061.624870582,1841960.8576587562,16133476.64862232,19053234.842437647,62742450.04775502,2773120775.1214347,1569077.7676352416,1019176.9953151193,2241982.660079599,0.0,2478688.0677136444,59043084.348377384,1005739.5704275925,4027092.873983463,1267252.5317001357,346573193.55858576,29645026.598009698,1508.27524461993,49805185.16512879,10209093.559004655,2577918.282267645,6756957.422286935,13242768.733398497,250714.9377259767,0.0,96654867.26198648,1198622.1918204387,2628567.037612924,3326942.2142982553,958.5287217957242,1614558.2826391624,27580.371062472856,161659.56532604975,339410001.92388856,1396655876.0913343,199721.2885972029,2395996.222251972,85608745.03304604,1028479.8279295526,2064195.19233701,3412072.2733622715,3467889.2690488985,2313.87867152025,45229925.71717714,474286439.93126273,1016076.0511103082,1018143.3472468458,30115315.1662464,1528765.4929726792,0.0,783171.0714387213,135808.59594524043,3204148.6169317844,0.0,985066.609062179,696271783.790913,7156.305328031216,6497246136.203249,328271.52211086836,4130041224.8926773,1007806.8665641393,2376745.7250527455,1482251.329900485,4448821.285837993,7691375.276003837,8201.236072560483,171391.9097938942,2952098.8829817167,6538857.679881774,2155156.2223448423,18325546.60237497,17379.116107151513,67463.21097171423,11257461.111538507,6508881.885901919,1572178.7118400529,10457417.506696785,26026237.96902237,24671302738.567513,72102816.90801468,3629138.367699158,97935.69505587962,34090594.63460213,1014008.7549737615,3345918.7969929376,Treat
