taxa326977,taxa469873,taxa357591,taxa190872,taxa263681,taxa361480,taxa347862,taxa517293,taxa2000,taxa322235,taxa158660,taxa331820,taxa244304,taxa361496,taxa127309,taxa248140,taxa348374,taxa470812,taxa268540,taxa291090,taxa541301,taxa171772,taxa259569,taxa104780,taxa138006,taxa181095,taxa278234,taxa177339,taxa510994,taxa193066,taxa405524,taxa346780,taxa549871,taxa544358,taxa302160,taxa192573,taxa175497,taxa302974,taxa194648,taxa195173,taxa287978,taxa199487,taxa190108,taxa191306,taxa299892,taxa174348,taxa192127,taxa183200,taxa182980,taxa181843,taxa194053,taxa109014,taxa518438,taxa193343,taxa357795,taxa352304,taxa179460,taxa469991,taxa175537,taxa288134,taxa190464,taxa178915,taxa366612,taxa261912,taxa185281,taxa511008,taxa470973,taxa162162,taxa181028,taxa204044,taxa470172,taxa328422,taxa213747,taxa262724,taxa82283,taxa316732,taxa293896,taxa196731,taxa167602,taxa470114,taxa170206,taxa365676,taxa223059,taxa187524,taxa191541,taxa212619,taxa357470,taxa326792,taxa325407,taxa188646,taxa171551,taxa290260,taxa367433,taxa310301,taxa193761,taxa327476,taxa189047,taxa180658,taxa269833,taxa367055,taxa203708,taxa181892,taxa589024,condition
20472923.827552073,2123846.269741464,8165747.945200708,811080.8422906442,31502755.816563368,10018511.045727342,2668181.2735247617,7184788.316868758,1549872.8394573538,25169530.09525473,53298565.50988361,133498701.84419188,33111182.62057118,15818245.090021355,7348883.995300109,6245756.218708729,12295609.6671316,887707.0181220291,2598783.9822057723,13951024.22046991,1585294.3735680808,1580234.154409407,16662578.801068997,1090115.7844690683,2598061.093754532,1341680.9655003923,880478.133609634,1980714.3563960588,0.0,2118786.0505827903,1752281.6058043924,910839.4485616873,3543599.187975714,1161681.741141771,2134689.5965100527,26456271.538460884,1310596.7620970989,949152.5364773836,2944324.6618982246,2272038.402245552,5919010.638748502,4356125.807168848,1335174.9694392376,0.0,1309873.8736458586,897104.5679881374,2300231.051843884,2107942.7238141936,0.0,1407463.8145631803,3212516.2773080515,1465294.8906623411,5008894.078638055,1958304.8144076332,7512979.673731459,2122400.4928389834,1488427.3211019994,949152.5364773836,1681438.5375829304,3002155.7379973773,2998541.295741184,822647.0575104813,1390837.3801846772,1841196.8853068466,902887.6755980598,930357.4367451518,4277330.965983748,1313488.3159020522,0.0,0.0,4597570.549882814,1946015.7107365641,845779.4879501392,1210838.155826056,1225295.9248508462,14993429.367157161,2277098.6214042264,10836097.884079134,913008.113915408,1282404.1124987588,1294693.216169828,3916609.6288152663,6725031.261880481,5234435.27542476,4321427.161509352,2581434.659376029,5877805.997027861,1895413.519149806,16272941.925850987,1006260.7241252962,31732634.34405755,9990318.39612901,5639975.696570086,1368427.8381962518,9279719.048560625,4802870.870034815,46366065.26249743,22416770.872934908,3242877.592260113,1367704.9497450115,1949630.1529927575,853731.2609137746,2864084.0438106465,Control
8841119.307268515,895645.2074154967,3452490.917406201,367339.4031934779,13436494.37527791,4210100.057367042,1115186.1239099929,3038609.7480479092,653400.990352799,10650799.395559745,22776405.196029767,57092898.070875615,14116912.293306861,6832785.339005511,3167791.5282809683,2674448.80693398,5240829.903163323,384820.9446309931,1077952.7109781438,5938048.263612766,651357.6933016614,692223.6343244239,7155399.240079657,472909.7508356086,1119045.685006587,567128.4481936403,378918.0864832611,859319.9265063743,0.0,927656.8612166594,723554.1891085375,410929.7402844239,1486385.088200065,470639.42077879014,935375.9834098449,11292621.702622754,560544.4910288624,409113.47623896715,1252995.1583589672,977377.0894610148,2531190.980348635,1873476.3628878766,560090.4250174974,0.0,544652.1806311231,395718.5289037271,953765.6568700903,906315.7586825498,0.0,585518.1216538823,1350846.3838079092,618664.9404834526,2155905.4219562877,850238.606279097,3187770.4327809825,887017.9531995811,628200.3267220983,399124.0239889599,753976.6118699278,1272292.9638419359,1317926.5979840197,346906.43268209824,585291.0886482015,809372.6652563345,377328.85544348514,397988.85896054894,1865757.240694688,571215.0422959157,348949.72973323584,0.0,1989717.2617970607,825037.9426483931,384820.9446309931,514229.75786973286,509462.0647504118,6443877.80027224,952176.4258303143,4656446.946537848,390496.76977304433,529440.9692504263,544652.1806311231,1685493.0341831783,2842907.2971500224,2301887.644609812,1839194.3790298954,1082493.371091784,2506898.448740661,803923.8731199676,6877964.907136241,434087.106863987,13523902.08246547,4206921.595287504,2444691.4051837926,594599.4418811628,3913594.9519463284,2104822.995677837,19583640.037123762,9599409.546246378,1368327.9252454243,579842.2965118311,849557.5072620512,375058.52538666665,1214172.5143873456,Control
4516068.271582893,430010.7325882995,1721954.0891646994,173915.45184682283,6895460.991904822,2153875.980564495,556147.2141475327,1626396.1485895219,347830.90369364567,5678052.82897705,11652335.273737157,28967434.105959393,7122888.89047374,3434352.3842718787,1593906.4487939612,1416168.6793241315,2761624.482622638,193027.0399618583,594370.3903776037,3004341.6516835843,334452.792013122,324896.99795560335,3690447.6650133654,215960.94569990056,540857.9436555055,345919.7448821423,200671.67520787352,414721.4620962707,177737.76946982957,414721.4620962707,349742.06250515074,206405.15164238366,730062.6659943573,231250.21619192927,485434.3381219026,5735387.59332215,235072.53381493603,212138.6280768938,651705.1547227119,485434.3381219026,1320610.7387489541,1030114.5994004151,290496.1393485392,0.0,250361.8043069648,185382.4047158448,454855.7971378451,437655.36783431296,0.0,298140.7745945544,676550.2192722574,326808.15676710673,1083627.046122513,397521.0327927386,1572883.7018674223,475878.5440643839,317252.3627095899,227427.89856892254,380320.60348920646,655527.4723457186,665083.2664032355,217872.10451140563,307696.5686520713,426188.4149652927,198760.51639637016,191115.88115035495,892511.1649721581,326808.15676710673,191115.88115035495,183471.2459043414,1039670.3934579318,439566.52664581634,187293.5635273482,254184.12192997153,248450.64549546145,3262348.0912365573,510279.40267144813,2494062.2490121312,187293.5635273482,279029.1864795189,296229.615783051,829442.9241925414,1309143.7858799323,1142872.9692791246,936467.8176367409,537035.6260324972,1247986.7039118188,399432.191604242,3482131.354559463,238894.85143794454,6977640.820799467,2020094.8637592592,1276654.086084373,322985.8391441,2041117.6106857962,1142872.9692791246,9999182.901786583,4932700.892490664,655527.4723457186,315341.2038980865,401343.3504157454,198760.51639637016,624948.9313616611,Control
7512060.226389335,760990.1821233749,2951554.7778070904,293524.78453330306,11425724.020166699,3495119.1936094947,940366.4393381735,2581930.975061455,587049.5690666032,9267773.289431114,19117160.503770806,48529431.04283932,12561773.649193745,5609584.771080875,2500396.3126910925,2261227.969738033,4451792.56542174,315267.3611653981,831653.5561776897,4875772.809747639,646841.6548048703,549000.059960437,6060743.236196893,326138.6494814456,967544.6601282922,532693.1274863628,293524.78453330306,733811.9613332562,0.0,712069.3847011584,646841.6548048703,293524.78453330306,1331732.81871591,407673.31185180775,886009.9977579301,9539555.497332329,402237.66769378394,298960.4286913268,1141485.273185064,880574.3535999064,2065544.7800491634,1657871.4681973555,440287.1767999532,369623.80274563853,532693.1274863628,369623.80274563853,766425.8262814017,701198.0963851108,0.0,532693.1274863628,1228455.57971345,527257.4833283391,1712227.909777596,625099.0781727724,2783049.808908348,712069.3847011584,554435.7041184606,0.0,565306.9924345083,1098000.119920871,1157792.2056591383,0.0,516386.1950122915,695762.452227087,380495.09106168896,385930.73521971266,1483930.8551405836,489207.9742221699,320703.00532342185,0.0,1565465.517510946,706633.7405431345,364188.15858761483,483772.3300641461,500079.26253821736,5316059.986547598,918623.8627060755,4076733.118518078,364188.15858761483,483772.3300641461,445722.8209579769,1565465.517510946,2494960.668533069,2038366.5592590445,1489366.4992986075,967544.6601282922,2201435.883999766,701198.0963851108,5865060.046508032,380495.09106168896,11322446.781164223,3565782.5676638214,2032930.9151010208,549000.059960437,3500554.8377675246,1864425.9462022728,16171041.370121745,8267614.764354688,1244762.5121875242,423980.2443258819,777297.1145974492,413108.95600983145,1125178.340710993,Control
8146170.0793916425,843914.7892419355,3181843.065272496,326436.2259947744,12417058.482794333,3826740.9732387946,1032010.0123987752,2845872.0583803593,613866.5301367466,9836426.693013012,20941152.605026435,52919247.49786868,12990878.933162196,6276832.944552743,2926657.656528827,2450958.7695773332,4857537.468068805,347759.4632743052,1015020.7664362193,5499661.621592259,619934.1179805181,632936.0919314491,6624072.328868986,441200.31606835016,1021608.4332380285,520425.67734270473,343945.55091536464,790346.6565640866,0.0,866624.9037428974,677142.8033646265,367869.18298508297,1404733.2656588736,426464.74559062545,863331.0703419944,10386323.511311157,521812.5545641359,371856.45499670156,1162896.5501715068,896789.4833090655,2297708.8366089957,1743998.1059519008,506903.6244337332,0.0,522852.71248021093,356427.44590826123,908924.6589966028,827792.3415427763,0.0,561338.5553749758,1231546.9726324365,559084.8798901477,1994849.5233785799,767289.8227577651,2919203.1914636237,810976.4552329016,591503.1349411407,376190.4463136796,691358.2948843136,1205022.9457725307,1204156.1475091374,320888.71710904327,542095.6339275949,738165.401107672,362841.7530573893,354520.48972879257,1709846.254374114,523372.7914382485,320195.27849832765,0.0,1885632.9421907384,751687.4540166437,351573.37563324574,468071.06223361206,480552.9572265087,5941902.095576688,900776.7553206842,4361902.221059221,360414.71791987994,490607.81708189595,510717.5367926737,1573065.488410292,2642867.9050931134,2159194.4741183827,1696324.2014651457,1001845.4328326071,2317991.915972451,736085.0852755252,6349470.639025273,415023.0085138038,12472533.571651645,3907179.852081918,2241540.309140962,561338.5553749758,3612815.161832768,1914757.3638408286,18103601.80997465,8852090.585101003,1278180.719203117,539321.8794847293,772317.2526854589,333543.971754618,1138799.5584491102,Control
24077328.038383648,2504439.824788052,9212023.789978765,954876.307728181,36287175.67855816,11179931.936947133,2958428.1675586137,8305923.089325151,1815015.3786385274,28749468.400656804,61429125.14058771,153789489.1059731,37824545.29384948,18306798.524489976,8472885.74431103,7127804.579986654,14163685.900486704,961442.2548343631,2968746.084439769,15760149.039733604,1769991.7413389697,1815015.3786385274,19434265.44186648,1369468.9678616305,2910590.5529278284,1547687.532172389,1044923.5823272967,2335601.1849146937,0.0,2450974.255494821,2017621.7464865518,1029915.7032274412,4117786.828022291,1277545.7083750232,2545711.4923126465,30344993.547459994,1496097.9477666398,1005527.8996901846,3448998.2156350776,2631068.8046930614,6674754.229659829,5112058.818387585,1435128.4389234898,0.0,1581455.2601470554,1043985.5898835605,2627316.8349180976,2355299.02623325,0.0,1637734.8067715142,3681620.3416828043,1656494.6556463246,5899972.471129898,2229608.038771977,8521661.35138555,2456602.210157267,1751231.8924641502,1088071.2347393727,2002613.8673866962,3448998.2156350776,3529665.5657967837,968946.1943842911,1621788.9352279129,2099227.089092003,1035543.6578898869,1050551.536989743,5034205.445557097,1507353.8570915316,949248.353065735,935178.4664096158,5436604.203921919,2171452.507260045,969884.1868280277,1487656.0157729755,1330073.2852245183,17272192.859043863,2677968.426880101,12637572.194520352,1037419.642777369,1466082.1895669375,1461392.2273482282,4564271.231242934,7782523.305717768,6217013.917114304,5078291.0904129185,3004389.797301917,6629730.592360271,2132994.817066679,18649165.76645546,1119962.9778265662,36341579.24029521,11576702.740649471,6507791.574673963,1538307.6077349796,10485817.528578898,5698304.095725611,52730183.217335135,25880149.515253566,3706008.145220069,1614284.995677985,2225856.068997022,1028977.7107837048,3340191.0921611423,Control
20591029.784004807,2131355.7366104145,7956860.155513917,805044.6597206474,31087805.84093742,9617264.766187744,2572117.687807466,7199111.869551882,1512477.6544501632,24606190.02436153,52722374.765105136,132700542.79087724,32822677.082635432,15906676.170255322,7360120.801496012,6277335.734171747,12341334.633517511,849322.1160052796,2394001.556844273,13737080.812308153,1544679.440838994,1640278.4941808146,16600020.883439735,1051589.586760091,2661678.9062013854,1336374.135136274,851334.7276545826,1930094.5716802508,0.0,2252112.4355685096,1695625.314536609,903662.6305364264,3448610.061078322,1068696.7857791616,2209847.5909331725,25757403.887762092,1331342.6060130205,919763.5237308417,2927343.6439092024,2266200.7171136225,5819466.583955624,4357304.220738002,1270964.256533973,0.0,1353481.3341553367,887561.737342011,2218904.343355031,2078021.527903923,798000.5189480912,1367569.615700449,3171875.959299351,1382664.2030702091,5005365.171813118,1981416.1687374392,7231313.655940706,2095128.726922986,1509458.7369762128,933851.8052759541,1748959.523243108,2942438.2312789625,2933381.4788571037,817120.3296164569,1374613.7564730053,1822419.8484426124,899637.4072378206,923788.7470294395,4290888.036311046,1260901.1982874663,802025.7422466968,799006.8247727387,4511269.011909575,1888836.0328695688,838252.7519341254,1164295.8391209822,1160270.6158223844,14785651.481594343,2251106.129743862,10739295.76067346,914731.9946075883,1221655.2711260796,1268951.64488467,3921573.7986641964,6696965.263051128,5453171.263782733,4160068.2791064447,2583187.051878628,5769151.292723084,1906949.5377132792,16005294.14107108,1015362.5770726624,31220638.209791303,9829595.295189084,5614180.195726863,1420903.8244069403,9156376.698497703,4755801.327299723,45157973.881205015,22132690.30736985,3210115.5806360748,1412853.3778097366,1945189.1590500108,801019.4364220414,2867971.6002548025,Control
8068910.618321242,822381.5124979782,3174268.0349827334,332464.1514024183,12313350.73861038,3850523.9068302456,1020897.1599708012,2849449.992684107,619334.8374080824,9715372.778673576,20931931.644727267,52207349.77154421,12764754.364960862,6234410.811860531,2882866.321359987,2461763.942198661,4817615.113848327,337278.36824555503,1002489.8602764587,5459038.710889645,601210.7269398101,641423.5970412934,6569423.666297546,438943.3004035349,1009003.2124759946,538909.0972051126,336428.80056735384,757531.1797286803,0.0,852965.9489131913,667760.1950655071,342942.1527668897,1369503.0972590288,398164.05184991425,849001.2997482559,10242387.928383887,529280.6635188422,336995.179019488,1133889.6611714535,884399.9530066057,2282788.351324445,1707914.2224088493,513988.4453112341,0.0,532395.7450055766,350871.4510967608,907338.2803180148,841355.1906444518,312640.90557774366,554767.6938648548,1217147.2936350913,541740.989465783,1941262.144687891,745920.4214599407,2905521.4594453326,822381.5124979782,586768.0764104031,377774.42757310555,707689.8759409236,1170137.8821080015,1188261.992576277,314340.04093414283,549103.9093435168,746486.7999120748,337278.36824555503,355685.6679398976,1686391.841227772,540891.4217875818,320853.3931336818,0.0,1863385.1075195211,764327.7211542833,348039.55883609346,466979.0337841477,470660.49372301623,5901663.471232045,896010.7112753454,4191200.5457886024,331897.77295028424,475191.52134008583,490200.55032162386,1516478.305587696,2611287.8535619313,2131565.3046047757,1678745.7321239677,1002773.0495025258,2303744.3540533883,743938.0968774746,6306624.064507551,376924.85989490745,12362908.853172066,3843444.176178554,2238610.8320580265,545422.4494046514,3537599.812026423,1874995.8657882577,17876036.706240457,8676634.697460582,1265855.8405185796,544572.8817264503,769991.505675621,347756.36961002654,1125960.3628415826,Control
4925040.429669438,503219.28000167885,1914852.5441704246,196446.01230349447,7457804.976176306,2281948.62776787,627436.6574784355,1693404.3121192176,359952.5922409489,5824723.479956343,12637233.070263008,31640110.660420988,7753466.146208844,3720568.4148389166,1746186.7760310653,1516007.6100996982,2846681.305561544,206367.5280763985,594497.2251123936,3278465.671998316,376620.73873942724,392892.02460698894,3918205.009035164,264706.0408210733,632595.8456803458,325822.57798215956,202795.7823981541,461945.7743864007,0.0,483773.1090867873,399638.655332565,219860.78952754693,846106.865113235,243275.5667516013,526237.1965948167,6335879.972576351,317885.3653638378,226210.55962220655,706808.783661666,539333.5974150487,1392583.9538847744,1054458.696344214,280977.32668863505,193667.98788708114,313123.03779284406,219067.06826571588,546873.9494024558,503219.28000167885,195652.2910416634,338125.25754056044,719111.463220065,323044.5535657462,1160817.3454297432,455596.00429174106,1749758.52170931,473851.59331388515,355587.1253008716,225813.6989912901,412735.056152797,730223.5608857184,761178.6900971779,190096.2422088367,319075.94725658535,441705.88220967614,211526.71627830874,211526.71627830874,1042156.016785813,301217.21886535955,196842.87293441096,190493.10283975318,1104066.275208732,485757.4122413696,211526.71627830874,286930.23615237634,289708.2605687897,3522931.8206426688,508775.32883450564,2586737.5923114684,217082.76511113546,298042.3338180297,298439.1944489462,941353.4165331107,1580299.0323081142,1230664.816470984,1049696.36877322,619896.3054910285,1415601.8704779104,446865.07041158644,3766207.387394272,236132.0753951106,7535589.659835875,2333540.5097869723,1344960.6781748366,323838.2748275791,2172018.233004104,1154070.7147041669,10917635.956503313,5331028.855096659,756019.5018952677,317885.3653638378,457183.4468154069,211129.85564739228,691331.2190559353,Control
17958006.91594891,1837917.7041689437,7129244.697348607,732752.4348606841,27509328.102672275,8555279.378880432,2311095.607288742,6257650.071091643,1334556.715962999,21780578.553320978,46700197.95560154,116930664.68921034,28749620.7221354,13886540.915404806,6557159.1461772835,5453386.942334539,10635590.474048914,759685.0338606327,2258159.11959919,12141029.887114994,1375419.9696180979,1413032.7371869923,14543139.104817377,983968.5738084908,2268374.9330129595,1155315.6260667827,789403.763791617,1770586.2066690722,0.0,1938218.4176859972,1495223.5996523523,786153.2777054121,3056385.631339062,971895.3397740308,1889461.126392988,23050125.547559932,1191070.9730149936,801941.3529812461,2573920.6251158323,2032482.5141858174,5099548.3140938245,3817928.085820385,1099593.0074462022,0.0,1174354.1874288216,797297.801429527,2029696.3832547888,1881567.0887550714,0.0,1246793.591635581,2765234.949046509,1258866.8256700414,4410445.263819261,1692110.1854450859,6416923.889315482,1843489.966031008,1306231.051497536,802405.7081364152,1515655.2264798984,2631500.6643571034,2760591.397494789,726251.4626882816,1208716.4689115111,1622921.2673245235,781045.370998524,803334.4184467604,3815141.954889357,1165067.0843253902,696997.0879124802,702569.3497745376,4015743.381923457,1692110.1854450859,776866.174601981,1036905.0614980429,1047120.8749118192,13032591.785044383,1967937.1476169745,9450091.762895977,769900.8472744093,1107022.689928943,1113988.0172565219,3443193.4755969504,5851339.310316548,4693237.553318729,3818856.7961307233,2213116.669547548,5160378.839421301,1703254.7091692006,14082963.14604242,901777.7113431236,27589661.544516906,8711302.71101808,5008070.348525034,1200822.431273594,8002696.744226247,4353793.934888336,39967048.20561425,19566997.528618287,2852533.718218757,1225897.6096528592,1739010.0561174112,737395.9864124032,2476870.3976849834,Control
