,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate,treat_logged_mean,control_logged_mean,logged_mean_diff,logged_mean_diff05,logged_mean_diff95,ID
0,taxa326977,33,33,1.0,1.0,-10.481450753321937,-5.188060287507109,-5.293390465814827,-5.297598475935929,-5.2895304339369185,0
1,taxa469873,33,33,1.0,1.0,-5.57134932559362,-8.475992948093694,2.904643622500074,2.8804097201479197,2.9234334685772145,1
2,taxa357591,33,33,1.0,1.0,-11.836109366728683,-6.547808013107453,-5.288301353621231,-5.2946094055744855,-5.2817090611015205,2
3,taxa190872,31,32,0.9393939393939394,0.9696969696969697,-23.57135574511961,-9.800770879640428,-13.770584865479181,-13.791774372671435,-13.751736901777337,3
4,taxa263681,33,33,1.0,1.0,-8.194267920971386,-4.589680086259814,-3.6045878347115723,-3.6076464486712725,-3.601398266244775,4
5,taxa361480,33,33,1.0,1.0,-11.56343319340453,-6.266701553719847,-5.296731639684683,-5.307523765673043,-5.286682091170666,5
6,taxa347862,33,33,1.0,1.0,-8.802095382602666,-8.162781890422087,-0.6393134921805802,-0.6524415676085303,-0.625601537587898,6
7,taxa517293,33,33,1.0,1.0,-16.897319156450347,-6.703128513356991,-10.194190643093355,-10.19984984130534,-10.188349329260081,7
8,taxa2000,33,33,1.0,1.0,-6.370849705388557,-8.935994271080999,2.5651445656924405,2.549768417312356,2.5834866601379027,8
9,taxa322235,33,33,1.0,1.0,-17.58740624615331,-4.917962491750597,-12.669443754402714,-12.67371273496444,-12.664567544217759,9
10,taxa158660,33,33,1.0,1.0,-1.4340294004031902,-3.8216997369896686,2.3876703365864786,2.384858126543526,2.390265473809636,10
11,taxa331820,33,33,1.0,1.0,-9.70449156173861,-2.4985950123620015,-7.20589654937661,-7.207954532970618,-7.203733476357126,11
12,taxa244304,33,33,1.0,1.0,-9.812023867920223,-4.52289717198315,-5.289126695937075,-5.295001898218555,-5.282674346653067,12
13,taxa361496,33,33,1.0,1.0,-10.857355833333017,-5.567223359783404,-5.290132473549613,-5.295340923925376,-5.2855924770968175,13
14,taxa127309,33,33,1.0,1.0,-21.06125755428397,-6.676360488538121,-14.384897065745852,-14.393716788145476,-14.374985410356931,14
15,taxa248140,33,33,1.0,1.0,-14.290549233960887,-6.913467675547109,-7.377081558413778,-7.385139727916671,-7.3683775360132,15
16,taxa348374,33,33,1.0,1.0,-6.951718368675399,-5.948462174945637,-1.0032561937297624,-1.0087093556583637,-0.9979542499827287,16
17,taxa470812,33,33,1.0,1.0,-15.027030876105403,-9.725103367500713,-5.301927508604693,-5.3312959172345655,-5.276173719339118,17
18,taxa268540,33,33,1.0,1.0,-19.66203995450311,-8.207600820452823,-11.454439134050288,-11.470849901828592,-11.437846228545443,18
19,taxa291090,33,33,1.0,1.0,-9.170584382804623,-5.766522024415945,-3.4040623583886767,-3.414018743340161,-3.3964656719796973,19
20,taxa541301,33,33,1.0,1.0,-13.014394496400902,-8.941409697970386,-4.0729847984305145,-4.098613078639192,-4.045952882416822,20
21,taxa171772,33,33,1.0,1.0,-14.159007790077645,-8.870738783263278,-5.288269006814367,-5.305806988598934,-5.271288436498882,21
22,taxa259569,33,33,1.0,1.0,-18.859167207172828,-5.498694174239419,-13.36047303293341,-13.369028437253547,-13.351364829474832,22
23,taxa104780,33,33,1.0,1.0,-14.71933261957198,-9.429926488757605,-5.289406130814373,-5.327052060886423,-5.2535264994758,23
24,taxa138006,33,33,1.0,1.0,-19.055238616391453,-8.168323032982617,-10.886915583408834,-10.902147666333383,-10.870579173799172,24
25,taxa181095,33,33,1.0,1.0,-8.179511558373772,-9.145670584578566,0.9661590262047934,0.9437821985800134,0.9870125416838039,25
26,taxa278234,33,33,1.0,1.0,-18.836512180543593,-9.712843682123351,-9.12366849842024,-9.149200004697386,-9.099184453625714,26
27,taxa177339,33,33,1.0,1.0,-13.848469115741254,-8.561874639122523,-5.286594476618729,-5.303946096303208,-5.270719035680574,27
28,taxa193066,33,33,1.0,1.0,-19.383458416843826,-8.442779370104718,-10.940679046739104,-10.952840275153319,-10.927633098761152,28
29,taxa405524,33,33,1.0,1.0,-6.436668503593264,-8.77115426170699,2.334485758113725,2.3185520272211093,2.3502072504754263,29
30,taxa346780,33,33,1.0,1.0,-10.708464771972908,-9.699778385719505,-1.008686386253402,-1.0261072449640625,-0.9907157778917456,30
31,taxa549871,33,33,1.0,1.0,-13.034431815013681,-7.743205383895617,-5.291226431118064,-5.304673959162646,-5.277658551687553,31
32,taxa544358,33,33,1.0,1.0,-14.735844799438917,-9.423100307807857,-5.312744491631061,-5.334263413644732,-5.294484758790794,32
33,taxa302160,33,33,1.0,1.0,-23.583111511929616,-8.431523994778749,-15.151587517150869,-15.165563191877574,-15.137714861587359,33
34,taxa192573,33,33,1.0,1.0,-10.133175391657998,-4.836698044550647,-5.296477347107351,-5.302018397912274,-5.291953316104052,34
35,taxa175497,33,33,1.0,1.0,-11.726035357692858,-9.156709414631939,-2.5693259430609188,-2.583303821891084,-2.554820680657358,35
36,taxa302974,33,33,1.0,1.0,-19.500072072977026,-9.666794684989688,-9.833277387987337,-9.868399618489809,-9.799241739088151,36
37,taxa194648,33,33,1.0,1.0,-7.9932419182132906,-7.9941410468061935,0.0008991285929016168,-0.01193437462041742,0.013367035797132845,37
38,taxa195173,33,33,1.0,1.0,-10.591640678633505,-8.35731221657759,-2.2343284620559163,-2.2467301128221773,-2.222137052059909,38
39,taxa287978,33,33,1.0,1.0,-9.19318981418202,-7.006784909705517,-2.186404904476505,-2.19729426591398,-2.174350549463234,39
40,taxa199487,33,33,1.0,1.0,-7.894911403356822,-7.437630492970015,-0.4572809103868073,-0.4697400404193238,-0.44499757767375,40
41,taxa190108,33,33,1.0,1.0,-20.14103462376065,-9.204848839457217,-10.936185784303436,-10.950017090838863,-10.920405977912752,41
42,taxa191306,9,11,0.2727272727272727,0.3333333333333333,-8.499766791497692,-9.817036878350503,1.317270086852813,1.260133656312993,1.3785742416149027,42
43,taxa299892,33,33,1.0,1.0,-14.451472647640532,-9.15752243532801,-5.293950212312522,-5.318518516764628,-5.272357732672003,43
44,taxa174348,33,33,1.0,1.0,-23.90001253820588,-9.677640772460375,-14.222371765745502,-14.240281361200115,-14.203830274731555,44
45,taxa192127,33,33,1.0,1.0,-13.674508208770312,-8.373460275596916,-5.301047933173397,-5.312266178514404,-5.289907501902503,45
46,taxa183200,33,33,1.0,1.0,-4.667812209595216,-8.497029678749957,3.829217469154742,3.812265811223667,3.8472738786644007,46
47,taxa181843,33,33,1.0,1.0,-11.028826361432323,-9.060748733793341,-1.9680776276389782,-1.9935385761494782,-1.9458760453941548,47
48,taxa194053,33,33,1.0,1.0,-7.247143826412021,-7.910215605811776,0.6630717793997564,0.6530042435757434,0.6743199887248246,48
49,taxa109014,33,33,1.0,1.0,-14.333148978354375,-9.018824071613677,-5.314324906740697,-5.333580091532641,-5.294882359265412,49
50,taxa518438,33,33,1.0,1.0,-12.528854540498488,-7.231835416015726,-5.29701912448276,-5.309149063085744,-5.284496137279502,50
51,taxa193343,33,33,1.0,1.0,-13.877907363583464,-8.58420208280286,-5.293705280780605,-5.312039931669651,-5.272974367970897,51
52,taxa357795,33,33,1.0,1.0,-11.51940210590107,-6.687098182233467,-4.832303923667604,-4.842391411973706,-4.82205104586319,52
53,taxa352304,33,33,1.0,1.0,-13.781519048172813,-8.49625220730104,-5.285266840871775,-5.304791268056637,-5.2675651005646795,53
54,taxa179460,33,33,1.0,1.0,-14.286305005019175,-8.991180841288118,-5.295124163731056,-5.317566202194495,-5.275659482286379,54
55,taxa469991,33,33,1.0,1.0,-7.897846074764716,-9.646627668592435,1.7487815938277187,1.7284796020690942,1.7677171115069275,55
56,taxa175537,33,33,1.0,1.0,-7.362726407909162,-8.756202174994153,1.393475767084991,1.3806225967003276,1.4065666354465156,56
57,taxa288134,33,33,1.0,1.0,-12.018032441313233,-7.964088015232651,-4.053944426080582,-4.067500812298422,-4.041396025272647,57
58,taxa190464,33,33,1.0,1.0,-13.226624402334433,-7.935634877482499,-5.290989524851933,-5.307694270147342,-5.279088558903125,58
59,taxa178915,28,30,0.8484848484848485,0.9090909090909091,-15.132000676992098,-9.845748351794512,-5.286252325197586,-5.302259848317847,-5.270825598124744,59
60,taxa366612,33,33,1.0,1.0,-6.21957888529642,-9.077017484483852,2.857438599187431,2.837563305164301,2.876504638863669,60
61,taxa261912,33,33,1.0,1.0,-13.953782855519849,-8.678219856424644,-5.275562999095204,-5.297867957226375,-5.249388355451893,61
62,taxa185281,32,32,0.9696969696969697,0.9696969696969697,-15.025544207556653,-9.722371292194559,-5.303172915362093,-5.322624154898148,-5.284862229813951,62
63,taxa511008,31,33,0.9393939393939394,1.0,-14.976610668095043,-9.691224574269949,-5.2853860938250925,-5.305864486237946,-5.265655894714973,63
64,taxa470973,33,33,1.0,1.0,-4.740629980897351,-7.438156690235685,2.6975267093383346,2.683572742303074,2.7128950789264112,64
65,taxa162162,33,33,1.0,1.0,-23.76671661070511,-9.138361811099355,-14.628354799605757,-14.6456585916766,-14.609689417269651,65
