,taxa326977,taxa469873,taxa357591,taxa263681,taxa361480,taxa347862,taxa517293,taxa2000,taxa322235,taxa158660,taxa331820,taxa244304,taxa361496,taxa127309,taxa248140,taxa348374,taxa268540,taxa291090,taxa541301,taxa171772,taxa259569,taxa104780,taxa138006,taxa181095,taxa278234,taxa177339,taxa193066,taxa405524,taxa346780,taxa549871,taxa544358,taxa302160,taxa192573,taxa175497,taxa302974,taxa194648,taxa195173,taxa287978,taxa199487,taxa190108,taxa299892,taxa174348,taxa192127,taxa183200,taxa181843,taxa194053,taxa109014,taxa518438,taxa193343,taxa357795,taxa352304,taxa179460,taxa469991,taxa175537,taxa288134,taxa190464,taxa366612,taxa261912,taxa185281,taxa511008,taxa470973,taxa162162,taxa470172,taxa328422,taxa213747,taxa262724,taxa82283,taxa316732,taxa293896,taxa196731,taxa167602,taxa470114,taxa170206,taxa365676,taxa223059,taxa187524,taxa191541,taxa212619,taxa357470,taxa326792,taxa325407,taxa171551,taxa290260,taxa367433,taxa310301,taxa193761,taxa327476,taxa189047,taxa180658,taxa269833,taxa367055,taxa203708,taxa181892,taxa589024,condition
0,0.027531774514795986,0.002784453594096466,0.010827391353403474,0.041867355248458256,0.012950661446571306,0.0035654802583233985,0.009575761047931997,0.0021104088756431303,0.03318778722167888,0.07126692930831789,0.17808752526206212,0.043892997008597744,0.021073689515009302,0.009990243012705128,0.00826742446519258,0.016312700627685826,0.003408807244840753,0.018513138026001876,0.0020414259816470444,0.002133208306709641,0.02223529129780788,0.001439287161172684,0.0034988357675136183,0.0017602329984934856,0.0011990162337795155,0.002673964043543406,0.002832390859415782,0.0022378518492969317,0.0012451996967091114,0.004664529755888244,0.001448056173121342,0.0028738975159727574,0.03494802022017232,0.001845000113997156,0.0012165542576768316,0.0038642112653742735,0.003037001138217755,0.007789805614389134,0.005864130590464344,0.001711126531581011,0.001774263417611328,0.0011732937987301254,0.0029849716673223912,0.002792638005248549,0.0018689687466568144,0.004266416613419272,0.0018987833872822406,0.006705371136738714,0.0026546722172563677,0.009875076655779446,0.0027750999813512334,0.0019642586764988743,0.0012814449460968808,0.0023097577472759078,0.0040238072828397975,0.004125527821444211,0.0018455847147937296,0.002462923155979091,0.0011803090082890522,0.001224154068032332,0.0058068397123997965,0.0017362643658338272,0.006148246577600781,0.0025897815288363087,0.0011867396170514048,0.001542176901370244,0.0015912833682827188,0.019979316823817067,0.0030907844115028414,0.014418594046776206,0.0011738783995267098,0.0016210980089081462,0.0016532510527198885,0.005223408117415898,0.008959591808339796,0.007228004248878588,0.005616844453512249,0.0034012074344852527,0.007814943448641937,0.002501506808553176,0.02147297185907144,0.04228651401960402,0.013277453291857866,0.007495166812914295,0.0017894630383223388,0.012117605311448999,0.006623527025217923,0.06124336405020784,0.029833932451716307,0.00427986243174055,0.0018368157028450713,0.0025704897025492714,0.0011224335294279298,0.003805751185716567,Control
1,0.027479641489234208,0.002769497321880634,0.01077376420292197,0.04174454037442326,0.012972356375116727,0.003501625202425626,0.009743484696815687,0.0020473078288543397,0.03318703658817367,0.07082978358056918,0.178280868769666,0.04412533631779429,0.021276431279639157,0.009893664774876196,0.008207451692535008,0.01642815456842833,0.0034381299488338724,0.01843073965344843,0.002025222523257207,0.002133992653323098,0.02218192880912168,0.0014565259041309992,0.0035099071920245556,0.0018352888951218543,0.0011815638494466802,0.002640850416777322,0.002860599207468805,0.0022803078029041057,0.0012091704814430984,0.00464619616499711,0.0014278150068547301,0.0029119475429821478,0.03492680653658796,0.0017839405596085118,0.001239537776639159,0.0038859095198157667,0.003078139467600587,0.0077789967639506,0.005816717361645228,0.0016939429393001907,0.0017265187650559637,0.001186533043206035,0.0030913906509588604,0.002729191639165862,0.0018612391291984904,0.00422271043017206,0.0019181087911111078,0.006639394995138473,0.002577907295825488,0.009839003643523293,0.002803729545556188,0.0019644879328650855,0.001278187061434138,0.002314540026579671,0.0040366417305162106,0.004120565891785315,0.0018706253840772699,0.002499504460955668,0.0011776989209671864,0.0012169003384020962,0.0057907671275685925,0.0017546775296923124,0.006127015905284965,0.0025392580110305094,0.0011572700132898356,0.001597871859952663,0.0015630875036371779,0.020020881656442144,0.003063784018962442,0.014468635829322547,0.0011931586348851721,0.0016580543177048548,0.0016989121330595453,0.005259063395317581,0.008904795216764513,0.007171650860029416,0.005776963811570387,0.003494447478106559,0.007856295333540571,0.0025249025623923743,0.02150280566200979,0.04208851900909863,0.013272716531237775,0.007600657921253739,0.0018584784659988478,0.01227887777936666,0.0065957765165841386,0.06098857140648614,0.029837247861728304,0.004215532705852992,0.0018319760992822809,0.002590606346543841,0.0011644477376089029,0.0038422910412614225,Control
2,0.02760767155310211,0.0028047902510950477,0.010790464482108606,0.04211895271169776,0.013062748290740873,0.003551644954693694,0.009543784236848093,0.002117530131309933,0.03317880393670286,0.0708723781987633,0.17811667658307717,0.043680907529391216,0.02104553891286019,0.009841757155915764,0.008530676312018011,0.01618569672316301,0.003417076539630882,0.018407036774664248,0.0020733147949321493,0.002096383666085782,0.022340279306357475,0.0014696793330789347,0.0034622530789733905,0.001821479618171734,0.001172667616976,0.0027125147664805475,0.002931669042439996,0.002246331328584352,0.0012139993444595775,0.0046253086663020455,0.0014562224915726475,0.0028989881416390177,0.035051227312005544,0.0017532342076755922,0.0012466802452605447,0.003963039823600035,0.0030700822693617504,0.007821308524044007,0.00586141567895052,0.0016599975200963467,0.0017147860890862115,0.0012159217503890484,0.0030489358041375886,0.0027605749147172638,0.0019118326968567728,0.004236982668549337,0.0018580053308316436,0.006602503164760753,0.002626006499654441,0.009894623318976154,0.002797100627377173,0.0019493196124814073,0.0012553310719431543,0.002291507867926872,0.004013983580730958,0.004142784778005366,0.0018560829249021726,0.0024462615452491097,0.001213038141494842,0.0012486026511900159,0.005750877338006056,0.0017541954106403278,0.006158427395053456,0.0025692955247351157,0.001159210775469713,0.0015667608325171125,0.0015657996295523763,0.01989786257296728,0.0030864227197622334,0.014511281158595646,0.001138064310245562,0.0016907560149678539,0.00169363962386205,0.005216448489613719,0.00888439900304028,0.00714750524576518,0.005790286659560172,0.0033661327824999485,0.007759791534301006,0.0025212353764983895,0.021757790309728454,0.042355408641022385,0.013169441819826365,0.007646369584462343,0.001808983979630182,0.012259182612222882,0.006525606927582001,0.060905664657432065,0.02967810273914011,0.004280236801962385,0.0019031818701741629,0.002618316875936567,0.0011649779932581263,0.0037919456958773034,Control
3,0.028300382653061264,0.003029336734693879,0.010044642857142861,0.04249043367346937,0.013352997448979557,0.004025829081632652,0.010383450255102043,0.0018933354591836756,0.03328284438775513,0.07142857142857147,0.177275988520408,0.0431082589285714,0.021245216836734686,0.009406887755102043,0.00817123724489796,0.015764508928571466,0.0031090561224489752,0.019451530612244906,0.001694036989795923,0.0023517219387755137,0.02136479591836736,0.0014150191326530628,0.0033083545918367384,0.0014349489795918375,0.001116071428571429,0.002610809948979589,0.0027104591836734707,0.0018136160714285678,0.0011957908163265254,0.004424426020408167,0.0015345982142857184,0.0031688456632653086,0.03437898596938771,0.0012555803571428585,0.001654177295918364,0.003966039540816329,0.0030691964285714268,0.008490114795918366,0.005640146683673467,0.0015943877551020413,0.0017538265306122455,0.0014548788265306115,0.0033681441326530613,0.002869897959183674,0.001694036989795923,0.004145408163265307,0.0018734056122449007,0.006457270408163263,0.002650669642857148,0.010204081632653066,0.0025111607142857175,0.0019531249999999987,0.0016342474489795895,0.0023118622448979544,0.004324776785714286,0.004065688775510199,0.0018734056122449007,0.0026307397959183633,0.0013751594387755148,0.0012157206632653103,0.005779655612244897,0.0015146683673469335,0.006497130102040822,0.0025709502551020404,0.0012555803571428585,0.001554528061224493,0.0015943877551020413,0.01825573979591835,0.0030891262755102012,0.014847735969387729,0.0012954400510204072,0.0016143176020408157,0.0017338966836734713,0.005460778061224489,0.009088010204081636,0.0073939732142857114,0.005600286989795918,0.003766741071428577,0.007553411989795918,0.0018734056122449007,0.02160395408163269,0.04201211734693882,0.01275510204081633,0.0078922193877551,0.0018136160714285678,0.012496014030612202,0.006317761479591843,0.06250000000000004,0.029994419642857175,0.004145408163265307,0.0017338966836734713,0.002670599489795922,0.00135522959183673,0.0040457589285714255,Control
4,0.0274253613070285,0.0029275175269060155,0.010765657179732695,0.04169558694206892,0.012937319265211033,0.003317636464417085,0.00932709359766059,0.0020855108201112862,0.03350959123662831,0.07080658715825985,0.17886790735325403,0.043961527770779094,0.02098352235137693,0.009681451632566486,0.008114473900230337,0.016263083207492843,0.0034070387209300416,0.018394107903647136,0.0020497499175061,0.002098514784694988,0.022248157907141974,0.0014434400687909682,0.003585843233955952,0.001810802068280564,0.001137846901073962,0.0026901951732534427,0.002862497703987499,0.002309829209180146,0.0011671058213872927,0.004660295807684372,0.0014792009713961555,0.0029047605888845407,0.03512695933172626,0.0017246508029135363,0.001254882582327284,0.00398734064047777,0.00307868861519156,0.007940545873923307,0.005785138744174631,0.001698642873746134,0.0018693199089072257,0.001144348883365818,0.002934019509197871,0.002760091482890841,0.0018059255815616826,0.0041547666844929335,0.002041622439641291,0.0067425556366497216,0.0025308966071030886,0.009661945685690922,0.0027324580581504746,0.0020660048732357287,0.0012760140247758056,0.002272442811002007,0.003972711180321104,0.0041872765959521914,0.0018026745904157545,0.0025357730938219813,0.001184986272689886,0.0011947392461276593,0.005661601080629455,0.0017815431479672335,0.00615737723038311,0.0024756297576223564,0.001189862759408778,0.00153934430759578,0.0015555992633254092,0.01994645617582662,0.003054306181597111,0.014533555917860477,0.0011833607771169216,0.001695391882600206,0.0017100213427568712,0.0052714821431183835,0.008953229615879136,0.00714892952989043,0.0057932662220394416,0.003385907278481531,0.007906410466891094,0.002488633722206058,0.021373641288887957,0.0419264073134297,0.013103119813653231,0.00776336685647037,0.0018937023425016743,0.012363519327955097,0.006604388512947888,0.061476242569453374,0.030000146294601602,0.004162894162357754,0.0018189295461453836,0.0025991674211675235,0.0011020859984687862,0.003993842622769615,Control
5,0.027538848667885342,0.002814361849373661,0.010889597709605707,0.042064547021165646,0.013140339020247986,0.0034839729761408974,0.00959775948366373,0.002082403317879488,0.033120188339040145,0.07089149307070944,0.1777873654231272,0.04397985929437699,0.021016063185353824,0.009685045850281437,0.008430616067175581,0.016331279194172266,0.0034390828447375,0.018549599854356447,0.002073674681217715,0.002150985463079109,0.022114624456642355,0.001435237256813945,0.0034864668723299658,0.0017532090209212959,0.0011708842607717552,0.002673456714690792,0.00288419094266782,0.002160961047835422,0.001200811015040684,0.004609967105509266,0.0014838682325009499,0.002985193738325448,0.035062933470331396,0.0017918644118519878,0.0012182682883642316,0.004003950331563493,0.003076220949226762,0.007824599293229817,0.005854421303858799,0.0017519620728267567,0.0017320109033141413,0.0012095396517024582,0.003084949585888535,0.0028068801608064266,0.0019040897403604675,0.004148596310529978,0.0018916202594150757,0.006681147890537902,0.002557490541898706,0.009974337808214388,0.0027732125622538808,0.0019390042870075525,0.0013417161497235527,0.0024140915110267597,0.003997715591090808,0.00418849864955521,0.0018118155813646138,0.002348003262016217,0.0012107865997969972,0.0013068016030764677,0.0056748607782452385,0.0017457273323540612,0.006209801510802313,0.002592405088545781,0.0011833537417171465,0.0016098099900493492,0.0016172916786165838,0.019858895353622005,0.003052528935430529,0.014521957508996751,0.0012257499769314562,0.0015998344052930466,0.0017731601904339112,0.005370605443177818,0.008757316467944705,0.007292152456861832,0.005815765912928107,0.0034041682980904256,0.007859513839876894,0.002456487746241079,0.02148865651318397,0.04238376573336754,0.013076744667426516,0.007492911100082548,0.00176193765758307,0.012279944835016307,0.006444227752575564,0.060852313961579044,0.030055189922664285,0.004356836642317928,0.0017419864880704441,0.0026397891161382466,0.0011359697141246814,0.0037358564912376973,Control
6,0.0010787014162228503,0.00011408577634856753,1.4983294678793638e-05,0.001640916969896005,0.0001294125459522231,6.595591689705075e-07,0.0003734149864971466,7.937784160248689e-05,0.12910776088194276,0.002766672807576135,0.006997437580090009,0.04985296318330828,1.1198354340085947e-06,3.081154150974479e-05,0.0003242409965057529,2.6079633917984876e-05,0.00013141324911493157,0.00010704752840410685,7.895392789566467e-05,0.08187903883718677,0.00087458696638788,0.0027836481746972234,0.00013930864190449832,0.005929711129967555,0.0024237014647674436,0.10698941645304413,0.006241164908436255,0.00010139560435227004,1.7859592264380092e-07,0.0001811171312398534,0.0013648605290951766,0.0009527758008637089,0.0013635714272074745,3.0042099216809052e-05,4.8326162577749146e-05,0.007237475473174845,0.00011959665453725843,0.11802085202718761,0.00022340252349538377,6.74552685981081e-05,2.0722056282182917e-05,4.965089291156884e-05,3.2621297401159164e-07,0.00010682625411923478,0.0060065614148105935,0.0001154903004567188,0.04162626501288014,6.618096862099001e-05,0.00010428277187830067,2.779586488198411e-05,7.53512678244887e-07,9.504568385680054e-06,0.00012663049885756528,9.071753325998519e-05,9.829813931950413e-07,0.001796538460230757,1.8927058189968354e-05,1.094701438672199e-06,4.525278820328716e-05,0.001703761852594706,0.020599375187194315,1.578482374237724e-07,0.00024247864030239023,0.054950832458339344,1.4639864195268035e-06,0.004624424532179072,7.243342499928573e-06,0.054859210876869485,7.138597991047481e-05,3.031042376309872e-06,1.0305958636614e-07,6.752224537142906e-08,6.825010679839991e-05,1.2422146047415774e-05,2.9080056812989032e-06,0.019667564676034657,0.00022425035090902864,0.000551943502483756,0.00318594201556327,9.956673188990201e-05,0.1142319029986773,0.0016578205289555447,0.000514949175362462,0.04330392806190331,5.79466196726215e-05,4.220562500394333e-06,0.09269199208343518,6.2009495265025596e-06,0.0011552178403042863,7.69750238190277e-06,5.408987464462831e-07,0.004357640420218659,0.0009465027024663059,0.00014487250930654178,Treat
7,0.001091774676872678,0.00010923409010978692,1.4863267703888225e-05,0.0016413424727727596,0.00013005082023936993,6.61348073442402e-07,0.00037144309172537523,8.224406870901021e-05,0.12870474416507477,0.0027959208532895544,0.006987490050971012,0.0504203348289913,1.1175500896198488e-06,3.0791924441906485e-05,0.0003173686782196231,2.582302968372059e-05,0.00013674315038365544,0.00010605320633002815,7.865798194946651e-05,0.0851089222011937,0.0008692013710204689,0.0029711136504801507,0.00013825308165083206,0.00587352001087093,0.0024016269633172016,0.11042770495899494,0.006109227934794145,9.808161007503029e-05,1.7863195717028211e-07,0.00017996493290657769,0.0013407104519223608,0.0009605937122986607,0.001377198871721102,2.9848329094222352e-05,4.9969287873116535e-05,0.006963554754949438,0.00011801056560024924,0.11384010282911984,0.00022738621176633428,6.530452730537609e-05,1.996071912583194e-05,4.935587829582591e-05,3.152697052918071e-07,0.0001081488270115042,0.006002089882967655,0.00011504048704246466,0.03965245021900746,6.748709851973062e-05,0.00010210910194279886,2.784059402235566e-05,7.51131352542324e-07,9.58973854515689e-06,0.00011998305425216184,9.248329011454986e-05,1.036145293437294e-06,0.001794310042885364,1.8199888912523e-05,1.1564964049301175e-06,4.638320111357283e-05,0.0016951582885351025,0.021000631298806163,1.5466863150418782e-07,0.00024239115373389904,0.054011934026315774,1.3648819984447223e-06,0.0045371044366449755,7.022118278688562e-06,0.05508522264969453,7.0366057127533e-05,3.009737600619089e-06,9.858474865485041e-08,6.343284828134342e-08,6.473830308018485e-05,1.1985227767011394e-05,2.8719989420791353e-06,0.019701337997356204,0.00022866021627301406,0.0005400413225344743,0.0032133985819797813,9.555033800100166e-05,0.1146441777108961,0.001640398765730776,0.0005100264708408999,0.0428878746555734,5.708679678878079e-05,4.216968621328013e-06,0.09252510726818072,6.200510928554846e-06,0.0011738771895253935,7.775563897144278e-06,5.284722667418516e-07,0.004484008197775665,0.0009652116835414807,0.000154579213477176,Treat
8,0.0010771893990194107,0.00010846970353128506,1.4746315592935083e-05,0.001631855132469765,0.00013062635801655792,6.499939740210802e-07,0.00037428695104594863,8.168464696353793e-05,0.13011249108821532,0.002769262030926155,0.006941826412368077,0.05016672976530095,1.1075622822533255e-06,3.116537379005605e-05,0.0003288501105616826,2.547512650249582e-05,0.00013044518059854635,0.00010673655647293284,7.816544245098754e-05,0.08366266653213716,0.0008710031168562998,0.0028199125690037585,0.00013916498733519952,0.0058408290446667266,0.0024039017619442043,0.10861686306344429,0.006195998119006079,0.00010261405388870589,1.7433216717042872e-07,0.00018233389602248827,0.0013215628980940352,0.000993085273376679,0.0013715122030857336,2.7897425624453976e-05,4.559324957371249e-05,0.007242111418366306,0.00011871449889004392,0.11631814714157916,0.00022624574788464885,6.381490849425266e-05,2.0805188069857117e-05,4.629709047622266e-05,3.134520912117753e-07,0.00010737483990515837,0.006115241602053288,0.00011521900746377116,0.0398178384028755,6.608102081507645e-05,0.0001023697490428639,2.7768495150176583e-05,7.29308665353346e-07,9.389302405535876e-06,0.00012346618501410964,8.985702188712795e-05,1.05677860935809e-06,0.0017712350753887414,1.885018753614816e-05,1.092422534761009e-06,4.617978365913769e-05,0.0016240109243144223,0.02053639927797939,1.5811269039909744e-07,0.00024126102047153185,0.05440289363056096,1.4585500063917813e-06,0.004629785733876798,6.923992621562877e-06,0.05473976870519523,7.049660929285567e-05,3.006360542721568e-06,1.0060243207689064e-07,6.368256524412949e-08,6.48706698480181e-05,1.2398257542945204e-05,2.941292251943622e-06,0.019642788817666432,0.00021987207748969614,0.0005356624646120509,0.003170267754065813,9.666081727805926e-05,0.11460819594841339,0.0016479652686827724,0.0005184179269710809,0.044203186665528686,5.528750135225505e-05,4.1945250395816695e-06,0.09105346438732122,6.152500627312668e-06,0.0011582484096251625,7.975698324953726e-06,5.111287515017716e-07,0.00445939364175902,0.000969163081433044,0.00014897965769798018,Treat
9,0.0010850613743019588,0.00011146797862193099,1.496853387361965e-05,0.0016427515508639864,0.00013009323509449998,6.556409993285925e-07,0.00037793638491908494,8.204416862256654e-05,0.1296915917281134,0.0027890541487558913,0.00698727916621813,0.050444584082399664,1.124295253087364e-06,3.105149946412208e-05,0.0003292469850391841,2.5738455945662617e-05,0.00013232930422994588,0.00010671616312119431,8.122684056702847e-05,0.08150131788009672,0.000870454379147864,0.0029818450252587494,0.0001361629620142546,0.005829971926129194,0.0025207548219793904,0.10525404326542753,0.006167176713612987,9.903181075710847e-05,1.7402192042292516e-07,0.00018263390002912357,0.0013943404243525336,0.000978203239936431,0.0013860327006578914,2.878937546839854e-05,4.678230108364547e-05,0.007109052925132856,0.00011969963975270522,0.11568892462396256,0.00023017514859291138,6.661223652633899e-05,2.1289780625977944e-05,4.691852242623523e-05,3.1752251238994015e-07,0.00010936627790769028,0.006031930771090545,0.0001179818885588247,0.04135348344359911,6.68022820921421e-05,0.00010057027121475873,2.7895272791723045e-05,7.350620138028413e-07,9.169692731370281e-06,0.00011871219902173183,9.228022950858875e-05,1.0147592372930252e-06,0.0017987994110857807,1.848746699659347e-05,1.1142465793263306e-06,4.7093664152421974e-05,0.0016575415885682866,0.021020059566967415,1.5909645768387497e-07,0.00024455623033201875,0.056191407052196496,1.406059438840094e-06,0.004724472944085876,7.138874051184465e-06,0.054472882990849944,6.88692660077639e-05,3.0420895709951978e-06,9.889981699067794e-08,6.642514256631491e-08,6.785768880144417e-05,1.2254903177349006e-05,2.8913017933285554e-06,0.01973270027971565,0.00022717827905593903,0.0005447718015121607,0.0032092807164495725,9.722311822541289e-05,0.11500056040040181,0.0016449310923454213,0.0005197428025549106,0.04360514415869631,5.597447284860841e-05,4.2421602371392085e-06,0.0936462066311032,6.181725076916923e-06,0.0011591268642871303,7.767461608591006e-06,5.358124095107536e-07,0.004384083673784036,0.000908892154725156,0.00014968779531422696,Treat
