,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa326977,54,54,1.0,1.0
1,taxa469873,54,54,1.0,1.0
2,taxa357591,54,54,1.0,1.0
3,taxa190872,49,50,0.9074074074074074,0.9259259259259259
4,taxa263681,54,54,1.0,1.0
5,taxa361480,54,54,1.0,1.0
6,taxa347862,54,54,1.0,1.0
7,taxa517293,54,54,1.0,1.0
8,taxa2000,54,54,1.0,1.0
9,taxa322235,54,54,1.0,1.0
10,taxa158660,54,54,1.0,1.0
11,taxa331820,54,54,1.0,1.0
12,taxa244304,54,54,1.0,1.0
13,taxa361496,54,54,1.0,1.0
14,taxa127309,54,54,1.0,1.0
15,taxa248140,54,54,1.0,1.0
16,taxa348374,54,54,1.0,1.0
17,taxa470812,51,53,0.9444444444444444,0.9814814814814815
18,taxa268540,54,54,1.0,1.0
19,taxa291090,54,54,1.0,1.0
20,taxa541301,54,54,1.0,1.0
21,taxa171772,54,54,1.0,1.0
22,taxa259569,54,54,1.0,1.0
23,taxa104780,54,54,1.0,1.0
24,taxa138006,54,54,1.0,1.0
25,taxa181095,54,54,1.0,1.0
26,taxa278234,54,52,1.0,0.9629629629629629
27,taxa177339,54,54,1.0,1.0
28,taxa510994,4,2,0.07407407407407407,0.037037037037037035
29,taxa193066,54,54,1.0,1.0
30,taxa405524,54,54,1.0,1.0
31,taxa346780,52,53,0.9629629629629629,0.9814814814814815
32,taxa549871,54,54,1.0,1.0
33,taxa544358,54,54,1.0,1.0
34,taxa302160,54,54,1.0,1.0
35,taxa192573,54,54,1.0,1.0
36,taxa175497,54,54,1.0,1.0
37,taxa263461,4,2,0.07407407407407407,0.037037037037037035
38,taxa302974,53,53,0.9814814814814815,0.9814814814814815
39,taxa194648,54,54,1.0,1.0
40,taxa195173,54,54,1.0,1.0
41,taxa287978,54,54,1.0,1.0
42,taxa199487,54,54,1.0,1.0
43,taxa190108,54,54,1.0,1.0
44,taxa191306,8,11,0.14814814814814814,0.2037037037037037
45,taxa299892,54,54,1.0,1.0
46,taxa174348,54,54,1.0,1.0
47,taxa192127,54,54,1.0,1.0
48,taxa183200,54,54,1.0,1.0
49,taxa182980,17,19,0.3148148148148148,0.35185185185185186
50,taxa181843,54,54,1.0,1.0
51,taxa194053,54,54,1.0,1.0
52,taxa109014,54,54,1.0,1.0
53,taxa518438,54,54,1.0,1.0
54,taxa193343,54,54,1.0,1.0
55,taxa357795,54,54,1.0,1.0
56,taxa352304,54,54,1.0,1.0
57,taxa179460,54,54,1.0,1.0
58,taxa469991,54,53,1.0,0.9814814814814815
59,taxa175537,54,54,1.0,1.0
60,taxa288134,54,54,1.0,1.0
61,taxa190464,54,54,1.0,1.0
62,taxa178915,41,46,0.7592592592592593,0.8518518518518519
63,taxa366612,54,54,1.0,1.0
64,taxa261912,54,54,1.0,1.0
65,taxa185281,52,54,0.9629629629629629,1.0
66,taxa511008,53,54,0.9814814814814815,1.0
67,taxa470973,54,54,1.0,1.0
68,taxa162162,54,54,1.0,1.0
69,taxa181028,33,33,0.6111111111111112,0.6111111111111112
70,taxa204044,17,7,0.3148148148148148,0.12962962962962962
71,taxa470172,54,54,1.0,1.0
72,taxa328422,54,54,1.0,1.0
73,taxa21698,1,3,0.018518518518518517,0.05555555555555555
74,taxa213747,51,51,0.9444444444444444,0.9444444444444444
75,taxa262724,54,54,1.0,1.0
76,taxa82283,54,54,1.0,1.0
77,taxa316732,54,54,1.0,1.0
78,taxa293896,54,54,1.0,1.0
79,taxa196731,54,54,1.0,1.0
80,taxa167602,52,54,0.9629629629629629,1.0
81,taxa470114,54,54,1.0,1.0
82,taxa170206,54,54,1.0,1.0
83,taxa365676,54,54,1.0,1.0
84,taxa223059,54,54,1.0,1.0
85,taxa187524,54,54,1.0,1.0
86,taxa191541,54,54,1.0,1.0
87,taxa212619,54,54,1.0,1.0
88,taxa357470,54,54,1.0,1.0
89,taxa326792,54,54,1.0,1.0
90,taxa325407,54,54,1.0,1.0
91,taxa188646,54,54,1.0,1.0
92,taxa171551,54,54,1.0,1.0
93,taxa290260,54,54,1.0,1.0
94,taxa367433,54,54,1.0,1.0
95,taxa310301,54,54,1.0,1.0
96,taxa193761,54,54,1.0,1.0
97,taxa327476,54,54,1.0,1.0
98,taxa189047,54,54,1.0,1.0
99,taxa180658,54,54,1.0,1.0
100,taxa269833,54,54,1.0,1.0
101,taxa367055,54,54,1.0,1.0
102,taxa203708,54,54,1.0,1.0
103,taxa181892,52,48,0.9629629629629629,0.8888888888888888
104,taxa589024,54,54,1.0,1.0
