taxaId,microbiota_loads_foldChange,logged_relative_abundance_diff,qml_logged_loads_diff,ranksums_on_loads,mwu_diff_pvalue,mwu_logged_pvalue,qml_diff_pvalue,ancomP,qml_diff_qvalue,ANCOM_BC_diff_qval,ANCOM_BC_diff
taxa326977,4.124936458626829,-3.555832427364237,3.2641675726357633,1.5008772091060346e-18,1.544927166111552e-18,1.544927166111552e-18,1.544927166111552e-18,1.0,1.898585192088895e-18,1.43857981638164e-23,2.9841881747537196
taxa469873,-0.19069726250158325,-7.874038751320313,-1.0540387513203129,0.7500615986353759,1.544927166111552e-18,1.544927166111552e-18,1.544927166111552e-18,1.0,1.898585192088895e-18,0.000335394818352818,-1.329383138248538
taxa357591,3.1251811711810333,-4.55137965979085,2.26862034020915,2.248083682720277e-18,1.544927166111552e-18,1.544927166111552e-18,1.544927166111552e-18,1.0,1.898585192088895e-18,2.06992521642185e-10,1.996882658807477
taxa190872,9.516835806299826,1.8275044680673984,8.6475044680674,3.1210764572280917e-16,3.227207543271603e-16,3.227207543271603e-16,3.227207543271603e-16,1.0,3.428908014726078e-16,0.0983531640741158,6.190815548138279
taxa263681,9.820202062872696,2.1377763386003013,8.9577763386003,1.5008772091060346e-18,1.544927166111552e-18,1.544927166111552e-18,1.544927166111552e-18,1.0,1.898585192088895e-18,6.718514992946127e-202,8.672021112623804
taxa361480,9.761237990599344,2.083912149261127,8.903912149261128,1.5008772091060346e-18,1.544927166111552e-18,1.544927166111552e-18,1.544927166111552e-18,1.0,1.898585192088895e-18,1.7001251349979594e-204,8.614018166150732
taxa347862,-1.8620659908635933,-9.554880802634038,-2.734880802634038,7.269703243763842e-12,1.544927166111552e-18,1.544927166111552e-18,1.544927166111552e-18,1.0,1.898585192088895e-18,8.76954091091425e-24,-3.008952818089371
taxa517293,2.1850587199709888,-5.499669994847185,1.3203300051528153,7.147511704727807e-16,1.544927166111552e-18,1.544927166111552e-18,1.544927166111552e-18,1.0,1.898585192088895e-18,0.0268175486187806,1.0410335824994992
taxa2000,0.8656534119870933,-6.817959954272858,0.0020400457271421146,1.0189419049517092e-08,1.544927166111552e-18,1.544927166111552e-18,0.7133825439333765,1.0,0.7133825439333765,1.0,-0.2643194957115767
taxa322235,-9.79579863432824,-17.480778857628053,-10.660778857628053,1.5008772091060346e-18,1.544927166111552e-18,1.544927166111552e-18,1.544927166111552e-18,1.0,1.898585192088895e-18,0.0,-10.939981591870183
taxa158660,9.933425456961505,2.2505422671363813,9.070542267136382,1.5008772091060346e-18,1.544927166111552e-18,1.544927166111552e-18,1.544927166111552e-18,1.0,1.898585192088895e-18,1.0146127121261895e-207,8.79124613573073
taxa331820,7.177579152729112,-0.5053810226950506,6.314618977304949,1.5008772091060346e-18,1.544927166111552e-18,1.544927166111552e-18,1.544927166111552e-18,1.0,1.898585192088895e-18,7.456921674282689e-98,6.0353228809293995
taxa244304,2.8434008787876426,-4.839841392188962,1.9801586078110383,5.946323503814376e-18,1.544927166111552e-18,1.544927166111552e-18,1.544927166111552e-18,1.0,1.898585192088895e-18,2.7930538619874503e-07,1.6947101982323796
taxa361496,7.223229429567944,-0.45806331131358036,6.36193668868642,1.5008772091060346e-18,1.544927166111552e-18,1.544927166111552e-18,1.544927166111552e-18,1.0,1.898585192088895e-18,3.057877099094479e-99,6.090699009235862
taxa127309,-4.783787170195236,-12.468727803048166,-5.648727803048166,1.5008772091060346e-18,1.544927166111552e-18,1.544927166111552e-18,1.544927166111552e-18,1.0,1.898585192088895e-18,2.6884223464045893e-93,-5.919464335488263
taxa248140,7.293507285293899,-0.39260032035923587,6.427399679640764,1.5008772091060346e-18,1.544927166111552e-18,1.544927166111552e-18,1.544927166111552e-18,1.0,1.898585192088895e-18,4.670510160475199e-101,6.156000034781757
