taxa326977,taxa469873,taxa357591,taxa190872,taxa263681,taxa361480,taxa347862,taxa517293,taxa2000,taxa322235,taxa158660,taxa331820,taxa244304,taxa361496,taxa127309,taxa248140,taxa348374,taxa470812,taxa268540,taxa291090,taxa541301,taxa171772,taxa259569,taxa104780,taxa138006,taxa181095,taxa278234,taxa177339,taxa510994,taxa193066,taxa405524,taxa346780,taxa549871,taxa544358,taxa302160,taxa192573,taxa175497,taxa263461,taxa302974,taxa194648,taxa195173,taxa287978,taxa199487,taxa190108,taxa191306,taxa299892,taxa174348,taxa192127,taxa183200,taxa182980,taxa181843,taxa194053,taxa109014,taxa518438,taxa193343,taxa357795,taxa352304,taxa179460,taxa469991,taxa175537,taxa288134,taxa190464,taxa178915,taxa366612,taxa261912,taxa185281,taxa511008,taxa470973,taxa162162,taxa181028,taxa204044,taxa470172,taxa328422,taxa21698,taxa213747,taxa262724,taxa82283,taxa316732,taxa293896,taxa196731,taxa167602,taxa470114,taxa170206,taxa365676,taxa223059,taxa187524,taxa191541,taxa212619,taxa357470,taxa326792,taxa325407,taxa188646,taxa171551,taxa290260,taxa367433,taxa310301,taxa193761,taxa327476,taxa189047,taxa180658,taxa269833,taxa367055,taxa203708,taxa181892,taxa589024,condition
11668001.256170774,1190898.8649269973,4557369.077541284,472950.2929754968,17606786.277788207,5516639.283081709,1487704.4198119724,4027263.6608210434,885068.8168191658,14021054.303907553,30062926.608754944,75424040.43269628,18462441.93151068,8983047.402126834,4145250.5536976196,3560998.1776402537,6867973.583081669,479635.1027702037,1425535.6887212016,7846963.977516434,884066.0953499597,913813.4989364063,9424244.848577501,609654.6532772504,1463304.864061294,745690.5325995303,502697.69656194345,1117365.957185225,0.0,1248388.2291614737,966957.7368043207,534450.5430867982,1981043.3826613268,627703.6397229588,1230673.4832055024,14794486.797155123,768084.6454118006,0.0,526428.7713331524,1669531.2462279948,1276130.189809508,3326695.5943357865,2432936.524783501,725636.1032154093,0.0,724633.381746203,517070.0376205636,1297855.8216423045,1185216.7766014966,0.0,773098.2527578275,1759441.9379667996,816883.7569131575,2841378.4032400777,1141097.0319564342,4150598.4015333834,1189896.1434577913,850307.8058866924,525426.0498639462,985006.723250029,1689585.6756121155,1717661.8767498825,456572.5089784684,778780.3410833282,1029460.7083848283,526763.0118228894,531442.3786791839,2408871.2095225547,739005.7228048233,0.0,0.0,2608747.0223842855,1078928.300865659,0.0,492002.00089041144,666809.7770219943,678842.434652465,8468985.528913928,1307548.79584463,6124956.974399985,507711.3039079747,717280.0909720268,708255.5977491748,2258462.989141655,3685669.8803115324,3038246.051694189,2442963.7394755594,1461299.4211228814,3313994.455725842,1072243.491070952,9067610.246029882,575227.8828345094,17709732.348626718,5579142.254662186,3212719.587336036,773766.7337373014,5180059.109918216,2753473.154439685,25802363.0860986,12645654.688646661,1797545.353796629,775772.1766757094,1107004.50200343,481640.54570861626,1635438.7162749907,Control
6701018.647205312,701394.8664546643,2622137.731515134,276896.819531691,10201634.179865172,3174582.534296869,843215.3669246178,2292250.915204583,506391.6783084767,8140419.650616414,17309616.00233211,43430408.669052176,10660816.588316135,5137910.087677786,2430988.361316493,2017859.0773388003,3948236.48726816,281714.0919661319,824524.3498789846,4502993.580818417,506969.7510006098,519687.3502275358,5417504.57977277,351660.887714221,851886.457306612,426039.57410199405,283448.3100425313,655534.4328787823,0.0,704092.5390179513,549554.4393210717,290577.8732455047,1151328.111831487,349541.2878430646,706790.2115812382,8541602.098956684,409468.1569275173,0.0,299441.6545248748,932045.8706157162,762670.5718207567,1912071.774678468,1405680.0963699915,410238.92051702645,0.0,428351.8648705265,295202.454782567,755733.6995151619,675574.2862060576,0.0,470551.1713962338,1027042.4830229001,476331.89831756236,1612052.04746146,650331.7786495843,2411911.962476105,699853.3392756435,487315.279468089,317554.5988783749,555335.1662424002,965959.468554184,1009507.6113615334,261866.92953623252,446272.11832664796,596378.3273838412,292119.4004245255,306378.5268304723,1392191.7335535563,429315.31935741415,258013.11158867928,0.0,1523992.307359871,642816.8336518564,0.0,279401.8011975995,391355.2125740173,389428.3036002394,4870455.122117605,760165.5901548482,3522774.985858279,281714.0919661319,413900.0475672037,406385.1025694732,1275806.4315374522,2141181.2516604997,1768324.3652347391,1391420.9699640446,856511.0388436745,1894729.59391448,598883.3090497522,5276069.461097565,336630.9977187626,10249614.213312225,3240675.5120973894,1825360.8708585238,446272.11832664796,2996150.7633251534,1570623.5045252647,14811956.59052295,7288918.575104558,1043035.8275052464,463806.9899880149,654378.2874945161,290192.49145074753,934936.2340763818,Control
12370727.16863434,1270774.8700659124,4802556.831352907,511087.5980155798,18754229.785515524,5808992.010778538,1617981.118717803,4287765.700018389,913846.8464517682,14991902.87512369,32011027.300709497,80045391.50587128,19722240.80675699,9578725.987808308,4459517.057684857,3719736.277223899,7140875.180607171,531457.0312698218,1519374.5441006648,8313506.417720808,937456.871360101,954585.712960257,10087498.877499526,667098.9390764947,1541595.744014386,819406.746818456,533771.7395941684,1188371.2537191957,0.0,1315680.2115582218,989306.3378254456,561548.239486322,2121661.6500954754,646266.5641573806,1288829.5949958125,15780292.530395906,800426.1385588212,0.0,530994.0896049545,1697607.085075301,1370770.2696776572,3490580.1531136534,2592473.3232674343,819406.746818456,475441.0898206517,790704.3635965677,539327.0395726009,1367066.7363587036,1249942.4951467982,0.0,847183.2467106099,1907319.6592610395,848109.1300403447,2994306.6883738874,1165687.112140607,4362299.308062327,1265219.57008748,896718.0048516125,566640.5977998825,1028193.4376744595,1838341.3511955345,1839267.2345252691,479607.5648044773,837924.4134132236,1100875.2790589228,529605.2646103473,535623.5062536474,2603583.923224295,811073.7968508095,505532.2980371519,0.0,2798019.422469352,1157817.1038378326,0.0,524049.96463191474,731447.8304933114,710615.4555741973,8957458.273553852,1388824.9946075527,6441833.266654725,532382.9145995614,762927.8637044186,756446.6803962465,2381371.924087084,3982687.1428695936,3251702.2540411544,2590621.5566079603,1503171.5858302442,3538263.1445951774,1105504.6957076113,9679184.329084933,607842.4059732385,19031068.901107308,5933523.318628335,3410028.303426416,813851.4468400282,5401140.404028774,2935513.096935499,27556139.65967335,13413271.797919752,1933244.392493714,804592.6135426421,1184204.7787353746,511550.5396804473,1723531.8183079758,Control
16359734.560599796,1727510.8854482726,6586565.4078645585,681368.8352963314,24749518.502278846,7474409.647796123,2174874.262157988,5678073.627469427,1087437.131078994,19869816.43939907,41928272.16793186,106100827.92856815,25933310.822187643,12994185.465045186,5650543.573518063,4907232.116831155,9380865.883928295,708898.8892476958,2016576.4519376298,10970726.499619715,1321442.58966561,1225087.4008358286,13076775.626899278,929139.320858636,1816983.560790219,1018611.9962005767,722663.9162233842,1569213.0752279148,667603.8083206493,1713745.8584725903,1314560.0761777689,0.0,2787417.962575902,880961.7264437423,1679333.2910333849,20406652.49145074,1004846.9692248944,0.0,0.0,2209286.8295971993,1865161.155205107,4329100.983852452,3640849.6350682797,887844.2399315833,708898.8892476958,991081.9422492122,681368.8352963314,1803218.533814537,1631155.6966184909,0.0,1011729.4827127355,2312524.5319148223,1245734.9412993519,3861090.066679214,1397150.2380318749,5512893.303761228,1734393.39893612,1183792.3199087754,763958.9971504309,1479740.3998859741,2484587.3691108623,2539647.4770135977,626308.7273935964,1156262.2659574111,1376502.6975683453,722663.9162233842,708898.8892476958,3083366.0425530947,1121849.6985182057,708898.8892476958,0.0,3654614.662043962,1493505.4268616564,0.0,646956.267857126,812136.5915653248,1032377.0231762589,11424972.38981729,1830748.5877659016,8754557.156534692,702016.3757598548,977316.9152735238,956669.3748100006,2973245.8267476303,5051764.9000758305,4452986.226633599,3289841.4471883457,2126696.667743094,4755816.820098638,1376502.6975683453,13083658.14038712,736428.9431990664,25011054.014816873,7729062.646846244,4205215.7410713,1073672.1041033117,6992633.703647184,3750969.8508737436,35899190.3525825,17433406.66470313,2505234.9095743923,1176909.8064209344,1452210.3459346036,784606.5376139604,2243699.397036405,Control
12406802.2124186,1299305.1642986147,4763506.344925055,0.0,18677282.01522892,5792658.950310109,1512486.7754140894,4202985.729492129,863753.0795195901,14737097.754611868,31332183.5164457,77805774.73961903,19300286.895988785,9242157.950859608,4316927.62508833,3635114.024020738,7139746.199858745,496198.57759636204,1499622.3678467774,8168898.805243752,883968.5771253661,961155.0225292428,9734680.983436732,727757.913807992,1529026.7280006334,764513.3640003167,540305.1178271461,1144932.2734908615,498036.3501059781,1301142.9368082308,977694.9751157914,531116.255279066,2065656.3008085478,610140.4731925589,1266225.259125527,15295780.597535197,744297.8663945409,0.0,573385.0230002388,1747721.6566449562,1326871.7519428595,3508307.720857224,2537963.8357799016,703866.8711829841,0.0,742460.0938849248,529278.48276945,1330547.2969620915,1286440.756731303,555007.2979040788,808619.9042311055,1823070.3295392168,896832.9846926781,2890816.157626202,1139418.9559620135,4362871.9378287345,1189038.8137216454,911535.1647696109,555007.2979040788,964830.5675484795,1749559.429154572,1843285.8271449972,0.0,788404.4066253294,1190876.5862312615,542142.8903367622,540305.1178271461,2449750.755318324,788404.4066253294,0.0,0.0,2817305.257241552,1165147.7710966377,0.0,496198.57759636204,696515.7811445202,648733.6958944994,8711041.695580542,1339736.1595101715,6426690.466127653,488847.4875578934,735109.0038464608,746135.6389041566,2262297.959337478,3919968.763011242,3181184.214145553,2574719.2859722218,1495946.8228275455,3339232.6499725385,1159634.4535677894,9530688.234869352,575222.7955098547,18307889.740796052,5680554.827223528,3348421.5125206183,876617.4870869021,5362620.183059899,2929409.3803281374,26531921.72132833,13248502.021822814,1837772.5096161498,786566.6341157088,1086123.5531831447,566033.9329617746,1613564.2634429787,Control
22446969.65230744,2227382.659968804,8813666.124865571,881366.6124865573,33883215.00922238,10626288.026017189,2818221.0994159486,7750352.575728073,1702084.2460894668,26948689.020413097,57939339.02062015,144768134.3859302,35692902.28236346,17269307.63245027,7915669.953652848,6786816.378947541,12945622.363648277,951797.684738533,2692032.094964494,15073227.671260078,1649260.9419004852,1777406.365025611,18022528.82181171,1162112.6921576331,2796700.4940056214,1452640.8651970457,960601.5687700342,2173581.146442987,0.0,2442588.714072064,1847837.4372775867,963536.1967805317,3764149.528133487,1193415.3909362967,2418133.48065124,28501107.237967033,1460466.5398917117,0.0,971361.8714751977,3169398.2513390095,2512041.576987213,6239019.150321041,4781487.238439836,1441880.5624918824,0.0,1411556.0730500543,1061357.130463838,2396612.8752409127,2282162.382831448,882344.8218233925,1515246.2627543556,3417863.422894595,1560243.8922486801,5512209.613054105,2127605.3076118357,7979253.560547001,2292922.6855366114,1638500.6391953218,1065269.9678111624,1823382.203856762,3231025.4395594834,3274066.650380137,0.0,1534810.4494910203,2029784.3739285297,968427.2434647001,1001686.3609170171,4785400.075787168,1432098.4691235542,0.0,0.0,5018213.897953431,2109019.330212007,0.0,921473.1952967134,1310800.511356259,1298083.7899774248,16016221.47196717,2471934.994177057,11809921.323585166,905821.8459073817,1375362.3275872394,1351885.303503242,4295317.198033819,7184947.579038578,5762631.203283361,4571172.231020736,2805504.378037123,6445421.320392817,2045435.7233178609,17487448.314563993,1162112.6921576331,34061249.10852596,10845406.91746773,6077614.609743598,1526006.565459519,10145009.032295331,5335153.723087329,49594235.16809764,24311436.648311194,3432536.5629470907,1484921.773312536,2053261.3980125273,901909.0085600486,3102880.0164343575,Control
18468463.161233425,1906960.8754926685,7311389.167913001,730158.5749881424,28074636.421966273,8712885.809700092,2330076.39773338,6525155.041784491,1385419.0362154227,22307089.525658235,47436387.03423245,119368378.63548154,29337316.664427012,14252209.134234246,6566329.397516911,5620103.489113904,10933556.062201615,794076.8605537008,2293215.5459348373,12473869.103315199,1363067.2431035417,1454827.2358786329,14920410.107263137,969754.1116786714,2311645.9718341082,1172488.7965706503,793684.723832442,1800299.687309649,0.0,1963036.4266330001,1551292.8693088586,795645.4074387433,3173954.621887243,986615.9906928934,1976761.2118771446,23606630.61991746,1158371.8746052545,0.0,817212.9271081066,2647315.005233597,2012445.6535119037,5233456.6819504695,3815882.434591638,1115628.9719877937,0.0,1180723.6677171353,834466.9428435945,2059894.1967844917,1923822.7545068972,0.0,1257582.465084306,2775543.7130859797,1278757.8480324033,4417028.028284888,1745400.5463331009,6642011.784720299,1891667.543363489,1310520.9224545532,843878.2241538631,1541097.3145560725,2726134.486207076,2741427.818336263,732119.258594451,1241112.7227913428,1677560.893554933,774862.1612119116,816820.7903868478,3846076.9621287454,1195624.8631250563,719178.7467928313,717610.1999077889,4125278.307666636,1711676.7883046498,0.0,794076.8605537008,1074846.752976641,1081905.2139593426,13541265.258587878,2047737.9584253973,9764204.35940107,772509.3408843445,1126608.8001831046,1142294.26903355,3504918.0146315973,5976555.768740231,4844457.054459474,3883722.087369805,2292431.2724923193,5223653.263918942,1647758.5027390914,14427886.385359153,919952.7480785091,28140907.527859416,8809743.5798516,5091111.052132698,1254837.50803548,8220754.224517459,4368010.9381272495,41030833.6924326,20055440.472177073,2936711.9055242813,1223074.4336133304,1768928.7496087654,733295.6687582345,2580651.7626192127,Control
21607098.772952296,2270006.4858743646,8484662.485315975,899399.6412594363,32827109.29766382,10206230.711683173,2781295.6297642444,7453285.722784743,1633583.478852743,26069880.688549414,55836098.381014,139299407.4815845,34620042.93034841,16592945.772930915,7692799.757685362,6605699.321728301,12638520.176306564,906242.8993994566,2805735.8374071657,14259394.747184943,1659978.9031070985,1621852.179184145,17466927.59824176,1120339.1183514285,2726549.5646441067,1350077.0701948756,925795.065513792,2145850.23104834,0.0,2331595.809134522,1832037.9649132483,946324.8399338445,3657232.671686485,1170197.1419429881,2327685.3759116614,27707374.600625034,1400912.7020921526,0.0,989339.6053853839,3111727.23709652,2418602.9483433184,6082678.878169815,4637773.802320413,1295331.005074738,0.0,1372562.0612263626,971742.6558824829,2337461.458968825,2194730.6463341746,849541.6176678846,1484987.0163837888,3247614.7915911498,1495740.707746678,5162749.462490326,2066663.9582852812,7659561.075290986,2159536.7473283727,1589591.1050954862,926772.6738195091,1759694.9502902098,3140077.877962301,3191891.118165296,842698.3595278643,1481076.5831609285,1939574.878542097,933615.9319595294,935571.1485709638,4515572.764105815,1422420.084817914,848564.0093621674,831944.6681649836,4849914.80466096,1998231.376885103,0.0,862250.5256421997,1299241.4382976068,1201480.6077259218,15766866.754600227,2384386.6576432334,11391091.978211952,934593.5402652465,1325636.862551954,1279689.2721832714,4063917.726864659,7054421.534052298,5652531.223654436,4585960.562117428,2575997.8855637186,6098320.611061291,1941530.0951535315,16769892.876265708,1089055.6525684951,32905317.9621212,10360692.823986437,5787441.16984335,1461524.417046593,9626508.986393182,5089428.8395615695,47430622.1684611,23669852.298014723,3416741.0284801573,1513337.657249579,2083283.299482465,851496.834279319,3012011.1899134084,Control
20151866.686626185,2053123.732241737,7889401.791465349,799441.9623094929,30204434.818595894,9530996.317464774,2573690.5914200107,7141212.550812412,1500900.7802755905,24367654.281708997,52002418.33019123,130083427.3856262,31903814.27587475,15505455.734095778,7235175.873849416,6048826.110799309,11870029.840123938,889385.4640401058,2447568.697931839,13458361.733813658,1544113.8593193488,1572755.0861274202,16311429.906028213,1067262.5568481286,2557611.3061944228,1284835.3850568058,870291.3128347248,1971219.8731239135,0.0,2097341.766612085,1665210.976174524,869788.8351714222,3390719.271944984,1069774.945164627,2142062.278645744,25705249.821412187,1276293.2647807132,0.0,877326.000120917,2853068.172214525,2233010.7357029547,5661415.832395397,4185136.4576214873,1286342.8180467065,0.0,1287850.2510366072,868281.4021815292,2216931.4504773673,2061163.3748545267,0.0,1358699.601561831,3033457.6533390456,1409952.3232183796,4869008.557372097,1898360.611945486,7151764.5817417,2007900.7425447751,1463214.9555281235,907977.1375821839,1716966.175494375,2893768.862941785,2986727.2306521907,791904.7973600056,1334580.6737234537,1869719.3851374148,861246.7148953293,885868.1203970097,4226842.103675345,1282825.4744036102,792909.7526866033,0.0,4566014.5264025,1839570.7253394502,0.0,846172.3849963474,1155196.147925538,1153186.2372723427,14615065.314729096,2215424.017487467,10611323.293558735,864261.5808751305,1204438.958928891,1253681.7699322363,3863048.2754465104,6483971.767216671,5170495.155351793,4170564.6053858004,2524950.2580799605,5729752.794604131,1797865.0792855923,15716998.830344845,983348.7870771099,30787811.3856866,9688774.303740835,5556900.478429105,1373773.9314608132,8877775.355175447,4802179.028153264,44689358.41853043,21730651.50471323,3138977.9626319436,1326038.5534473688,1944588.5569690452,793412.2303498985,2801312.972894681,Control
11714454.543267233,1177263.2277327327,4533516.644370363,461075.2601657016,17691715.18574892,5503145.545371495,1504262.2157255188,4087487.3499098644,869991.1725534118,14085698.738405155,30213302.20040125,75385637.85969543,18464409.113408808,8914567.502928153,4149008.631904418,3514068.8791454155,6884030.842314453,485817.514880903,1455112.0610885662,7795482.009255493,857620.045195811,932181.1641348655,9497013.553115748,608525.7240765593,1474504.6391085905,752632.6400529325,479464.77380537975,1118751.138879218,0.0,1234103.5426190046,926831.487439684,515909.4462912814,2000110.3744098842,618890.7226734675,1266535.9575835213,14831978.637382565,731233.9332722201,0.0,522596.54216025484,1648703.486495342,1291946.9218856231,3297741.3277841303,2459179.505814893,701476.3566552874,0.0,752966.9948463828,518249.9298454242,1269210.7959311143,1170241.7770703088,463750.09851329005,795430.0536143619,1751684.7628775286,822178.4370902558,2810586.3937294353,1105376.9471412709,4193477.8194330945,1187293.8715361904,819503.5987426672,533295.8955506133,959598.2571976555,1692169.6096436677,1790804.2737110227,0.0,780049.7331157224,1055892.437710868,492170.25595642626,527611.8640619861,2425075.31688313,731902.6428591161,465087.5176870866,0.0,2614988.8395619667,1083643.8855671082,0.0,483811.3861202104,676734.101940086,692448.7772321757,8408688.700440343,1294956.1150266575,6246750.606001311,510225.4148026542,722875.0634360043,706826.033350469,2222121.957259792,3725381.1086049695,3064027.327163518,2403676.6101024174,1460796.0925771934,3254943.914222705,1055892.437710868,9090103.7694887,569071.8584496189,17727156.793854494,5551961.345214989,3162327.636437423,753635.7044332788,5162438.010847316,2750068.1761152283,25867692.949949034,12585783.134994468,1829255.074957617,773696.9920401992,1084981.3047409004,478796.06421847927,1600556.3962387359,Control
