taxaId,microbiota_loads_foldChange,logged_relative_abundance_diff,qml_logged_loads_diff,ranksums_on_loads,mwu_diff_pvalue,mwu_logged_pvalue,qml_diff_pvalue,ancomP,qml_diff_qvalue,ANCOM_BC_diff_qval,ANCOM_BC_diff
taxa326977,-6.798600926474407,-13.315527527813671,-6.795527527813672,5.172735611129092e-33,5.254326993995392e-33,5.254326993995392e-33,5.254326993995392e-33,1.0,1.4887259816320276e-32,0.0,-6.8017989598339055
taxa469873,0.0,-6.510515523046211,0.009484476953788956,0.08839942504893354,5.254326993995392e-33,5.254326993995392e-33,0.03550035666391342,0.0,0.06832144112677677,1.0,0.014075896625504913
taxa357591,-3.707966196549135,-10.22220492608416,-3.7022049260841605,5.172735611129092e-33,5.254326993995392e-33,5.254326993995392e-33,5.254326993995392e-33,1.0,1.4887259816320276e-32,0.0,-3.710387261888819
taxa190872,2.4448941608030346,-4.0524416492313335,2.467558350768666,3.7248260642384584e-28,1.5768180402758525e-31,1.5768180402758525e-31,1.5768180402758525e-31,1.0,4.020886002703424e-31,0.00193872817086847,2.571157174521755
taxa263681,-2.7052840367615483,-9.221008876955516,-2.701008876955516,1.7561750794694212e-31,5.254326993995392e-33,5.254326993995392e-33,5.254326993995392e-33,1.0,1.4887259816320276e-32,0.0,-2.707388896229514
taxa361480,0.0,-6.514465559023509,0.0055344409764908065,0.094379886431292,5.254326993995392e-33,5.254326993995392e-33,0.013071088182552858,0.0,0.026665019892407833,1.0,0.0025877551071396
taxa347862,-9.15137097044305,-15.66722529876292,-9.14722529876292,5.172735611129092e-33,5.254326993995392e-33,5.254326993995392e-33,5.254326993995392e-33,1.0,1.4887259816320276e-32,0.0,-9.148928323163574
taxa517293,0.0,-6.514662743093765,0.005337256906234877,0.08135754460524226,5.254326993995392e-33,5.254326993995392e-33,0.12129619461685606,0.0,0.19331581017061436,1.0,0.003593690492004067
taxa2000,-6.020999868190452,-12.540020978637694,-6.020020978637694,5.172735611129092e-33,5.254326993995392e-33,5.254326993995392e-33,5.254326993995392e-33,1.0,1.4887259816320276e-32,0.0,-6.03237856863089
taxa322235,3.6563535566146186,-2.859319351022406,3.6606806489775936,5.172735611129092e-33,5.254326993995392e-33,5.254326993995392e-33,5.254326993995392e-33,1.0,1.4887259816320276e-32,0.0,3.6702631986500514
taxa158660,-7.590003841060088,-14.106176584129061,-7.586176584129062,5.172735611129092e-33,5.254326993995392e-33,5.254326993995392e-33,5.254326993995392e-33,1.0,1.4887259816320276e-32,0.0,-7.58303892840433
taxa331820,8.711047273815616,2.1934996492337184,8.713499649233718,5.172735611129092e-33,5.254326993995392e-33,5.254326993995392e-33,5.254326993995392e-33,1.0,1.4887259816320276e-32,0.0,8.708755509270603
taxa244304,0.0,-6.5196539647506935,0.0003460352493060981,0.08226929522370709,5.254326993995392e-33,5.254326993995392e-33,0.12962317663439601,0.0,0.20340867718012914,1.0,-0.004368682494611284
taxa361496,0.0,-6.51919315591711,0.0008068440828896684,0.08272826772654485,5.254326993995392e-33,5.254326993995392e-33,0.5863329713733457,0.0,0.6954181753497821,1.0,-0.003966355090220208
taxa127309,9.103710634206509,2.5887968815100137,9.108796881510013,5.172735611129092e-33,5.254326993995392e-33,5.254326993995392e-33,5.254326993995392e-33,1.0,1.4887259816320276e-32,0.0,9.105849788969568
taxa248140,-6.1628458006602855,-12.676181135234682,-6.156181135234682,5.172735611129092e-33,5.254326993995392e-33,5.254326993995392e-33,5.254326993995392e-33,1.0,1.4887259816320276e-32,0.0,-6.158934673064648
taxa348374,0.0,-6.521436177132002,-0.001436177132002392,0.07023444296789755,5.254326993995392e-33,5.254326993995392e-33,0.9906742574470491,0.0,0.992746579434907,1.0,-0.004382868449975183
taxa470812,0.0,-6.521378831991315,-0.001378831991315721,0.07779221908823403,5.254326993995392e-33,5.254326993995392e-33,0.8020845692869999,0.0,0.8611855375502525,1.0,-0.0036927115025684847
taxa268540,0.0,-6.513779705715029,0.006220294284970507,0.0773556391734364,5.254326993995392e-33,5.254326993995392e-33,0.09987496523249874,0.0,0.16431042667282053,1.0,-0.001598357368854651
taxa291090,-3.3050351208896696,-9.819492988321034,-3.2994929883210347,5.172735611129092e-33,5.254326993995392e-33,5.254326993995392e-33,5.254326993995392e-33,1.0,1.4887259816320276e-32,0.0,-3.304073152269147
taxa541301,7.913501934951054,1.3884580105765183,7.908458010576518,5.172735611129092e-33,5.254326993995392e-33,5.254326993995392e-33,5.254326993995392e-33,1.0,1.4887259816320276e-32,0.0,7.909667920712984
taxa171772,-5.9740470967464505,-12.493003331550677,-5.973003331550677,5.172735611129092e-33,5.254326993995392e-33,5.254326993995392e-33,5.254326993995392e-33,1.0,1.4887259816320276e-32,0.0,-5.9758827939065595
taxa259569,-8.141888755123414,-14.659557865580073,-8.139557865580073,5.172735611129092e-33,5.254326993995392e-33,5.254326993995392e-33,5.254326993995392e-33,1.0,1.4887259816320276e-32,0.0,-8.134545367157505
taxa104780,0.0,-6.508543583339755,0.011456416660244884,0.07911401086353187,5.254326993995392e-33,5.254326993995392e-33,0.028835975321190123,0.0,0.05693691273725305,1.0,0.008927697568265268
taxa138006,-4.743983436809833,-11.259383580194699,-4.7393835801946995,5.172735611129092e-33,5.254326993995392e-33,5.254326993995392e-33,5.254326993995392e-33,1.0,1.4887259816320276e-32,0.0,-4.743631634828559
taxa181095,-0.8010543637484879,-7.323112360207974,-0.8031123602079742,1.5918885579384238e-13,5.254326993995392e-33,5.254326993995392e-33,5.254326993995392e-33,1.0,1.4887259816320276e-32,4.6788068708333894e-111,-0.802150125296907
taxa278234,0.0,-6.514653654092379,0.005346345907620176,0.07842257588605965,2.3993288586094866e-32,2.3993288586094866e-32,0.6161597243053193,0.0,0.7223941595303743,1.0,0.3777243891307256
taxa177339,0.0,-6.509665785879395,0.010334214120604202,0.09336120678359218,5.254326993995392e-33,5.254326993995392e-33,0.012328275619053444,0.0,0.02566294108456023,1.0,0.004029775906060292
taxa193066,0.0,-6.516861984409976,0.0031380155900233575,0.07477790581700097,5.254326993995392e-33,5.254326993995392e-33,0.19628368476461155,0.0,0.2901584905215997,1.0,0.004391943093879513
taxa405524,0.0,-6.516927299756567,0.0030727002434325357,0.0809047540119131,5.254326993995392e-33,5.254326993995392e-33,0.8485963131063705,0.0,0.8832328973147938,1.0,0.00012616384165402747
taxa346780,0.0,-6.528428281803654,-0.008428281803654514,0.04902210111008818,1.1271711201971925e-32,1.1271711201971925e-32,0.4918580230763169,0.0,0.6127243644941441,1.0,-0.41431204413884365
taxa549871,-9.956868077371276,-16.471896701630207,-9.951896701630208,5.172735611129092e-33,5.254326993995392e-33,5.254326993995392e-33,5.254326993995392e-33,1.0,1.4887259816320276e-32,0.0,-9.953964789677661
taxa544358,9.035487672860976,2.5098511398658445,9.029851139865844,5.172735611129092e-33,5.254326993995392e-33,5.254326993995392e-33,5.254326993995392e-33,1.0,1.4887259816320276e-32,0.0,9.028945399342987
taxa302160,0.0,-6.510267461492997,0.009732538507002175,0.08839942504893354,5.254326993995392e-33,5.254326993995392e-33,0.22463707531097332,0.0,0.32732830973884686,1.0,0.00678595098002949
taxa192573,0.0,-6.516934211330897,0.003065788669102787,0.08743304352584502,5.254326993995392e-33,5.254326993995392e-33,0.06765784738655829,0.0,0.12323393631123117,1.0,0.005799709688632786
taxa175497,0.0,-6.523057233663932,-0.0030572336639327347,0.07023444296789755,5.254326993995392e-33,5.254326993995392e-33,0.7287758251404106,0.0,0.8014438480726379,1.0,0.0023374708633528405
