taxa326977,taxa469873,taxa357591,taxa190872,taxa263681,taxa361480,taxa347862,taxa517293,taxa2000,taxa322235,taxa158660,taxa331820,taxa244304,taxa361496,taxa127309,taxa248140,taxa348374,taxa470812,taxa268540,taxa291090,taxa541301,taxa171772,taxa259569,taxa104780,taxa138006,taxa181095,taxa278234,taxa177339,taxa510994,taxa193066,taxa405524,taxa346780,taxa549871,taxa544358,taxa302160,taxa192573,taxa175497,taxa263461,taxa302974,taxa194648,taxa195173,taxa287978,taxa199487,taxa190108,taxa191306,taxa299892,taxa174348,taxa192127,taxa183200,taxa182980,taxa181843,taxa194053,taxa109014,taxa518438,taxa193343,taxa357795,taxa352304,taxa179460,taxa469991,taxa175537,taxa288134,taxa190464,taxa178915,taxa363692,taxa366612,taxa261912,taxa185281,taxa511008,taxa470973,taxa162162,taxa181028,taxa204044,taxa470172,taxa328422,taxa21698,taxa213747,taxa262724,taxa82283,taxa316732,taxa293896,taxa196731,taxa167602,taxa470114,taxa170206,taxa365676,taxa223059,taxa187524,taxa191541,taxa212619,taxa357470,taxa326792,taxa325407,taxa188646,taxa171551,taxa290260,taxa367433,taxa310301,taxa193761,taxa327476,taxa189047,taxa180658,taxa269833,taxa367055,taxa203708,taxa181892,taxa589024,condition
0.02733224675848186,0.002730455243407471,0.010811043676000992,0.0011180301334763893,0.041576360945258635,0.012987612431264199,0.0035448735241232977,0.009537104753269212,0.0021386172736681344,0.03313369486393371,0.07071386736880331,0.17744779363420315,0.04372420966039579,0.021195389612987184,0.009851999478936417,0.008254960104787124,0.01613655968793624,0.0011847016551974547,0.0034699962766519465,0.01831723130607455,0.0020616885947592092,0.00220016021679527,0.02239650271968525,0.0014688249093010909,0.0034258905007441523,0.0018821883439717106,0.0011426473107272457,0.0026904523303748254,0.0,0.00293149552428946,0.0022534974341721315,0.0012267559996676641,0.00467008366763118,0.001446259163487798,0.0029222640828203933,0.035119480495502745,0.0017221766918411488,0.0,0.0011631616251029542,0.00397054554741935,0.0029868841731038845,0.0077164593524246365,0.005812730978358425,0.0017180738289660114,0.0,0.0017488453005295793,0.0012236788525113083,0.0030545814105437425,0.0029027754841634665,0.0,0.0018842397754092845,0.004265951674429628,0.0019201398255667824,0.006572786325978609,0.002609420788590763,0.009942262462189554,0.002770458156440106,0.0019498855814115681,0.001275990354169377,0.0023806861833015514,0.004040294216296782,0.004052602804922205,0.0,0.0,0.0017314081333102162,0.002481206323742551,0.0011929073809477401,0.001153930183633887,0.005930688286018778,0.0017591024577174386,0.0,0.0,0.00625994303174898,0.002498643490961903,0.0,0.0011590587622278168,0.00151600783236523,0.0015293421367094451,0.019577835924462234,0.0030053470560420298,0.014582600373975909,0.0012011131066980256,0.0016667880430267245,0.001684225210246077,0.00516242721264831,0.008904238154778457,0.007209755787344521,0.00582503956698386,0.003358193263304305,0.0077503079711445716,0.0024647948722419802,0.021345144107929863,0.0013477904544843828,0.04176509263751519,0.013234809919491566,0.007482596168541507,0.0018329539894700081,0.012141396963266002,0.006588172061760399,0.06081878782967784,0.02962882425284299,0.0042403087814599895,0.0018257739794385044,0.0025591607183702574,0.0010749500732873877,0.0037797624237252206,Control
0.027253162808270833,0.002846152949929343,0.010632295347455314,0.0011834004370758827,0.04151721589651323,0.012842641030207469,0.0034453430446513126,0.009650289358883242,0.0020788567452992694,0.032818973021465976,0.07036156128965679,0.1769408349713974,0.043527831547691326,0.021148081509825892,0.009786771547125466,0.008202246629971821,0.01628132640713968,0.0012166887756715479,0.003372108699740846,0.018594865939538404,0.0021487622563501627,0.0021138095008247215,0.022403051874882486,0.0015013040706644816,0.0035585233958765694,0.0018691402121465786,0.0011900581047950178,0.002694691009319072,0.0,0.0029327026302780695,0.0021887082626649637,0.0011950513555843666,0.004668689488041995,0.0014663513151390397,0.0029027431255419767,0.034486718785108755,0.001807556785744596,0.0,0.0011417900138313058,0.003962976709813905,0.0030858289878181264,0.007759511726649482,0.005743902824681971,0.0017110206038171724,0.0,0.0018225365381126534,0.001150112098480217,0.002867790370016524,0.002699684260108421,0.0010802065874293235,0.001882455547584849,0.004280880343402503,0.00196234756021444,0.006814122910532595,0.00267305358923189,0.009721859286863921,0.0028012136928251934,0.0019440389739868314,0.0011983801894439392,0.002336841369415672,0.003999593882269133,0.00389806444955235,0.0010569047504123553,0.0,0.0018541604597785322,0.002425055466694185,0.0011600986000589249,0.0011451188476908681,0.005737245156962835,0.0017476377762724003,0.0010552403334825797,0.0,0.006075121793708839,0.00252991373327053,0.0,0.0010752133366399748,0.0016427795096960653,0.0015146194061027517,0.019769944291965377,0.0030242455614161545,0.014482091706043953,0.0011284746783930353,0.001581196083294083,0.001692712017589553,0.0050947802220665025,0.008701571708906793,0.0072385492276273175,0.0056257292226673545,0.0034004037875471635,0.007694599466387927,0.0025199272316918328,0.021535890654465373,0.001311560540669196,0.04192666246123991,0.013162209080725854,0.0073500651619227975,0.0018957708830231086,0.012057036239349828,0.006596084292730995,0.060213611268768355,0.029884605974258096,0.004304182180419461,0.0017526310270617595,0.002628114332127741,0.0011517765154100035,0.0038897423649034385,Control
0.027064048370699388,0.0027395794317513016,0.010562362887259924,0.001083525068221948,0.04135855315961257,0.013470490662956842,0.003584996522018305,0.009615281716517744,0.0020065279041147238,0.03266092353790996,0.07043715554604313,0.17851142383220042,0.043643319599764564,0.020742147787468558,0.009660763015677675,0.00865482369308149,0.016191342500936422,0.0011611108138477198,0.0035930226336347596,0.01851088875809296,0.0019744234576488844,0.0021563486542886165,0.022154743431965378,0.0014661030552731568,0.0033763176199903735,0.001808550484242072,0.0013243084167157179,0.0025335759002621853,0.0,0.0030204933383273544,0.002215206806142654,0.0011691369254641744,0.004344801755043072,0.001503558242816635,0.002884049440847555,0.03459254106693775,0.001763069185082139,0.0,0.0012333458183958516,0.0036946867141099044,0.002977687409706246,0.007678313446412326,0.005642356466370591,0.0016346513992187945,0.0,0.0018620578950184592,0.0011664615549253597,0.002948258333779232,0.002779709989833595,0.0010862004387607732,0.0018567071539408195,0.0042511637861843915,0.0019744234576488844,0.006562683931724541,0.002573706458344478,0.009537695970891972,0.002699448873669009,0.001827278078013806,0.0012333458183958516,0.002282091069613146,0.0040424848841564606,0.004063887848467009,0.001088875809299588,0.0,0.0019262667879501368,0.0024158595965541206,0.0012520734121675857,0.0011637861843865345,0.005695863877146989,0.001709561774305741,0.0010594467333725742,0.0,0.006062389640965278,0.002447964043019959,0.0,0.00115576007277008,0.0015731178768259421,0.001538338059821289,0.020132163304617704,0.003047247043715553,0.01430788164160736,0.0010781743271443083,0.0015517149125153827,0.001658729734068168,0.005254427738241752,0.008785916849483658,0.00706565359302264,0.005583498314516563,0.0033870191021456433,0.008028786986997697,0.0025523034940339293,0.0213280539354701,0.0013510621221039167,0.04176520948151318,0.013317994542244155,0.007523141955160794,0.0018219273369361661,0.01207394724169293,0.006551982449569272,0.06083525068221953,0.029514687784258142,0.0043394510139654315,0.0016426775108352488,0.0025630049761891987,0.0010701482155278537,0.0036304778211782383,Control
0.027205883967527957,0.0028090257725507115,0.01080956155702482,0.0010973700448170518,0.04154141240692393,0.01282424292995057,0.0034875397172199813,0.009573304758161379,0.0020426783075358917,0.032842600135702775,0.07080150283153316,0.17688737766437515,0.04380257659631935,0.021034481244249604,0.009759950988895644,0.008312893741202927,0.016178385488145736,0.0011786160511366803,0.003391471804342054,0.018375321415788466,0.0020273074414754316,0.002145882693941903,0.022277874516641108,0.0014569385187315992,0.0034595427826098384,0.0017528276903956254,0.001187399403171229,0.0026772754920323964,0.0,0.002891918657376805,0.002296297597533639,0.0011802629296431557,0.0046985443789840774,0.001456389559229437,0.0028897228193681674,0.03497860155860577,0.0017857652605252044,0.0,0.0012099067427597734,0.003827345649056783,0.003004455355319526,0.007755699846510918,0.005743214311593807,0.001713302606240135,0.0,0.001742397459854591,0.0012236307303137585,0.0030236689378951094,0.0027135068191749363,0.0,0.0018878717279268915,0.004194050596499393,0.0019142217840305482,0.00666217251820899,0.0025861482146739057,0.009845039711730385,0.0027974976230053534,0.0020009573853717647,0.001237354717867754,0.002424754121038983,0.004037048178881745,0.00404473361191198,0.0,0.0,0.0018648154288361852,0.002527409547942832,0.0011802629296431557,0.0012159452972835337,0.00573223512155061,0.0017687475159582477,0.001065530393691797,0.001054002244146449,0.0061170557325645,0.0025466231305184155,0.0,0.0011297586554444687,0.0015617897836440852,0.0015886887992499037,0.01977736398430416,0.003018179342873522,0.014341566993919736,0.0011670879015913222,0.0016408399519550658,0.0016715816840760075,0.005255738273676078,0.008898084570505059,0.007252852942532719,0.00560213171953879,0.0034260562529781083,0.0077996166066836925,0.0024966678158218907,0.021327625618402832,0.0013866717024551669,0.041992657117699096,0.013039984014299299,0.007545448357183796,0.0018274861826893319,0.012144631066277004,0.0064338053653105855,0.06061281447145082,0.029689925714800156,0.004298352901909717,0.0017681985564560962,0.0025779138221415088,0.0011478743190157389,0.003798250795442317,Control
0.027498503124248386,0.0027481103542861757,0.010744753258583348,0.001094126617777255,0.04126668952494028,0.012990322762234672,0.003473775248583727,0.009625039021120016,0.0020480330796747337,0.03307148669187895,0.07088998858792163,0.17706325771338827,0.043891979304733125,0.021163008489972192,0.009804152358922659,0.008294482797443286,0.01607414268680246,0.0011821480294974067,0.003448187628897629,0.018522366138367646,0.002097161309472029,0.0021636891206558624,0.0220943978465459,0.0014451887598704214,0.00343897608581064,0.0017594047296156212,0.0011207377422507926,0.002729687268112198,0.0,0.0029077771011273915,0.002323355867497067,0.0011954535917341753,0.004634429677544816,0.0014134601114596745,0.0029415527591130277,0.03452793400441129,0.0017389346338667533,0.0,0.0011821480294974067,0.0038831771635611774,0.0031145250681910014,0.007743837221798597,0.00574697938149606,0.0017348406147169736,0.0,0.0017102764998183258,0.001196477096521615,0.0029016360724027322,0.002853531347392876,0.0,0.0018924603519832985,0.004127794807760214,0.0018750607705967503,0.0067049798625433065,0.002554667949459335,0.00969054332751641,0.002742992830348967,0.0019722937254039005,0.0012251352305700425,0.0022926507238737602,0.0039138823071844945,0.004116536255098336,0.0011125497039512437,0.0,0.001844355626973443,0.0024953046717876006,0.0011749834959852972,0.00114427835236199,0.005841141821940871,0.0017860158540891587,0.0,0.001063421474153948,0.006202439011908475,0.0024758580808261726,0.0,0.0011627014385359785,0.0015188811045663642,0.0016099730306488452,0.019863157409918817,0.0029456467782628076,0.014281985803988569,0.0012149001826956033,0.0017164175285429852,0.0016785478514075793,0.0052730966649096435,0.00866703854007277,0.0071512279498687345,0.005713203723510411,0.0033918948655882347,0.007844140690968077,0.0024164948031544383,0.021417861182045708,0.0013274857093144026,0.041916615064966925,0.013119284365452621,0.007598499541981602,0.0018361675886738938,0.012160260379617892,0.006396904921522766,0.06079311385979009,0.029582358871483642,0.004254709401403222,0.0018474261413357726,0.002514751262749029,0.0011473488667243196,0.0038944357162230556,Control
0.0275911548500506,0.0026833750599264913,0.01078843285569704,0.001133609439088048,0.04147578969797045,0.013077291855324136,0.0034674133063442186,0.009490025568635806,0.0020241836680338784,0.03317097693495977,0.07054513130559849,0.1768946758642727,0.0431936824162361,0.020694614606083253,0.009862901507484152,0.008153331912853569,0.016436504554413253,0.0012085175518031248,0.003405822191445159,0.018495645341714138,0.0019958850476748504,0.0021540243967399955,0.0221678074894796,0.0013899616470462938,0.0035373275448782808,0.001784477707345659,0.0012118468012571235,0.002726655302828531,0.0,0.0028115511639056146,0.0023338038672561703,0.0012135114259841284,0.0046443029883343045,0.0014415650135833355,0.0028947824002556835,0.03516186810845361,0.0017195573429926005,0.0,0.0012085175518031248,0.0039301789804506515,0.003052921749320838,0.00769556011292814,0.005754607681244341,0.001676277100090551,0.0,0.0016812709742715652,0.0012800964150641917,0.0029946598838757775,0.0027383076759175434,0.0,0.0018876844404197527,0.004264768550577962,0.0018177702018856903,0.006790004261439298,0.002605137697757416,0.009856243008576154,0.002793240291908594,0.0020208544185798794,0.0012368161721621525,0.002395394982155219,0.004193189687316896,0.004051696585521756,0.0010886645714590151,0.0,0.0018360810738827003,0.0024986017152293233,0.0012051883023491152,0.0012401454216161515,0.005846162041229422,0.0017545144622596264,0.001115298567091038,0.0010936584456400186,0.006205720982261762,0.0024819554679593077,0.0,0.0011302801896340493,0.0015048207532093996,0.0015131438768444026,0.020115325201086675,0.0029413918926117317,0.014403997762744406,0.001131944814361054,0.0015564241197464413,0.0016812709742715652,0.0052052815213338285,0.00880087093165717,0.0072294651893677064,0.005739626058701329,0.003342566451819105,0.007658938368934109,0.002485284717413306,0.02126225163799077,0.0014182602674053114,0.041554027060139595,0.013107255100410197,0.007432549406061896,0.0017611729611676347,0.01211180951366328,0.006543639801843071,0.06025109199382095,0.02941225430139035,0.00417654344004688,0.0016962525968145761,0.00257018057849039,0.00110864006818303,0.0038802402386406048,Control
0.027494160550629986,0.0026676845079304473,0.010961154696659784,0.00107039285077147,0.0420523330830218,0.012902797542245275,0.003451809503263037,0.009525666609966269,0.0019997261785730572,0.03281293432849444,0.07092389838735773,0.17581824895346285,0.04322229736177204,0.021316583206448872,0.009691618989930845,0.00842208328320189,0.01655374990146582,0.0012529404687325028,0.0035679761692382368,0.018370928462077794,0.002008023797571285,0.002061958321059776,0.02213804748727351,0.0015267618956740412,0.003352238075284293,0.0018503690366049462,0.0011533690407537584,0.0025100297469641086,0.0010911368982670395,0.0028004464119021025,0.0021781249870349755,0.0012653868972298443,0.004401886878560194,0.001518464276675813,0.0030161845058560466,0.034659154555600286,0.0016595237996456962,0.0010620952317732422,0.0012073035642422394,0.0038915833101691526,0.002895869030381733,0.007708488049354243,0.005696315442283835,0.001775690465620885,0.0010496488032759005,0.0017839880846191238,0.0012487916592333781,0.0030950118863392207,0.002875124982886163,0.0,0.001817178560612035,0.004082428547128402,0.001817178560612035,0.0062356606771686845,0.0026925773649251307,0.009745553513419327,0.002879273792385277,0.0019416428455854625,0.0012861309447254137,0.0022569523675181396,0.00418614878460626,0.003974559500151431,0.0011035833267643812,0.0,0.001916749988590779,0.002377267842992453,0.0012612380877307303,0.0,0.005770994013267895,0.0017176071326332908,0.0010620952317732422,0.0,0.006277148772159833,0.0026096011749428528,0.0,0.0012404940402351505,0.0015806964191625215,0.0017342023706297463,0.01974003559678549,0.0028294880783959,0.014342434438437872,0.0012031547547431253,0.0015392083241713825,0.0015806964191625215,0.005347815444358246,0.008762285662129258,0.007140101147975588,0.005696315442283835,0.0035555297407408953,0.007849547572324126,0.0025805595084490555,0.021237755825965716,0.001277833325727186,0.041927868798048384,0.013027261827218693,0.007675297573361322,0.0018794107030987435,0.011803363024979936,0.006509482104110223,0.06044815440209434,0.02914123792177838,0.0043562499740699406,0.0019997261785730572,0.0025515178419552474,0.001178261897748442,0.0036924404542116643,Control
0.027103043278327705,0.0027696320475224813,0.010653358763088705,0.001105892818104375,0.04180908083496035,0.012936005970464327,0.0035151862377782598,0.009571589033041096,0.0020730778798820956,0.03292876904404722,0.07080126344673698,0.17756025118165436,0.043490912380421104,0.02115519437932051,0.009726127565905034,0.00838126540673788,0.01640143833912539,0.0012114313283529204,0.003415678499543922,0.018317716146638185,0.002042924019811091,0.0021914317806608213,0.0218283793054058,0.0014586929809352232,0.0035114170052693906,0.0017210315635530344,0.0011684620777517244,0.00259549350561239,0.0,0.0028759244042728025,0.0022675702773401266,0.0012498774999434607,0.004575848265776121,0.0014828160689920318,0.0028540628557213216,0.03521292394442649,0.0017165084845423787,0.0,0.001230277490897308,0.003956186441316817,0.0030304629371367404,0.007842265157968535,0.005749587269040277,0.001681077698958942,0.0,0.0017270623355672312,0.0011888159332996636,0.0030055860025781558,0.0027409858804550175,0.0,0.0018499393153566124,0.004117509592696738,0.0018944162589613494,0.006683603084739889,0.0026135858216549913,0.009755527579474264,0.0027470166524692246,0.001968293216135327,0.001243846727929264,0.002321847225467951,0.003999155691918013,0.004086601886123947,0.00108855434856355,0.0,0.0018582316268761368,0.0024304011217236,0.0011805236217801286,0.0011835390077872322,0.005711894943951512,0.0017587238886417988,0.0,0.0,0.0062373259556889,0.0025012626928904735,0.0,0.0011443389896949158,0.0015423699426322774,0.0015627237981802166,0.019836716847715513,0.0030478014066775763,0.014517575931188867,0.001177508235773035,0.0016622315364145544,0.0017134930985352752,0.005241494726843725,0.00890066564646107,0.007139680218313943,0.00579331036614325,0.0033199399938184638,0.007826434381431253,0.0025223703949401786,0.02147105606356437,0.0013539083171884541,0.041928188582240865,0.013274483049761362,0.0075527881012868135,0.001828831613306897,0.012299005676464199,0.006412218344100777,0.06051050485100223,0.029746782960053647,0.004211740405418645,0.0018431546968406287,0.002609816589146122,0.0011074005111079272,0.0038370786940363165,Control
0.027528596840183984,0.002846373638075058,0.010652399759184491,0.0011481056257175665,0.04154272086016452,0.012882400400813052,0.0035166707394155157,0.009483134041673091,0.0020552592384278224,0.033015203867245685,0.07061532181769287,0.17676458100970527,0.043719479980505425,0.020946443125086138,0.009716577635011624,0.008229227956986314,0.016248902746853002,0.0011644876322676402,0.0033617242607960856,0.01814716775584255,0.0020607199072778396,0.0021289782679031425,0.022163489695035277,0.001473698005900254,0.003469572470584057,0.0017713044582265652,0.0011358191208050167,0.0026272643004678384,0.0,0.0028757247331439393,0.002291433166191363,0.0012061252322490708,0.004535768063551267,0.001458681166562685,0.0028757247331439393,0.03501039574832326,0.0017665263729827946,0.0,0.001170630884723915,0.003875027132698351,0.002973334188838123,0.007775992442434316,0.005728241623675273,0.001661408497619832,0.0,0.0016969028451449875,0.001191108392911502,0.003017702123244563,0.0027439860971371043,0.0010491310028108787,0.001832736982789336,0.004142599906349535,0.001869596497526996,0.0065603110396977036,0.0025910873693364357,0.009712482133374112,0.0028286264643124807,0.001983587959771253,0.0011924735601240167,0.0022470652317849124,0.004014956771980212,0.004042260116230341,0.0011255803667112182,0.0,0.0018115768909954917,0.0024320453890794816,0.001153566294567595,0.0012341111601054473,0.005761688220381677,0.0017494617828264745,0.001073704012635989,0.0010539090880546493,0.006121409780877016,0.0025603711070550502,0.0,0.0011460578748988047,0.0015467344517693274,0.0016013411402695658,0.019936901971438,0.0029644606019568285,0.014375210747688409,0.0011897432256989975,0.0016539000779510525,0.0016900770090824552,0.005255211184541934,0.008782803261657505,0.007169858200081638,0.0056934298597563745,0.0034572859656715076,0.007802613203078176,0.0024709526546359034,0.02127135292166258,0.0013330857830121355,0.04175705211252799,0.01305372888598262,0.007542548849095785,0.0018750571663770238,0.01226739257157909,0.006558263288878942,0.060242098753465874,0.029441878688511197,0.004171951001418415,0.001866866163101987,0.002531702595592417,0.0011474230421113093,0.003788339014704212,Control
0.0273895142834235,0.0027731320567876655,0.010658588973019837,0.0011400575866225714,0.041802345944531694,0.012864153804388287,0.003505272678424994,0.009439761213848355,0.0020930360134415625,0.03304268077402946,0.07065895469167807,0.17708941399211484,0.04380817212407985,0.02109563683574595,0.009786490634085822,0.008221636759788946,0.01612326969359812,0.0011583435195357034,0.0033871174196016705,0.018351340288552016,0.0020452112658226078,0.0021085087259065244,0.021926240173069357,0.0014495118359217345,0.0034461950490133376,0.00178358176414241,0.0011899922495776669,0.002692955274014707,0.0,0.002955991385918985,0.0022526862738754504,0.0012174211489473594,0.004593285686756339,0.0014115333598713805,0.002884957569602587,0.034910659151617084,0.0017786586283581097,0.0,0.0012293773358521007,0.0038294963350770576,0.003023508676675162,0.007692751315532208,0.0059014331951573185,0.0017104380324898822,0.0,0.0017484165085402362,0.0012082781824907989,0.0030270252022353825,0.002733043665401181,0.0,0.0019172097354306847,0.0041298076179196504,0.0019115832945343337,0.0066792886490774726,0.0026127784912417388,0.009721083258665776,0.002844165873104063,0.001929165922335426,0.0012321905563002816,0.0022899614448137536,0.004001102782415686,0.004064400242499603,0.001099265890124047,0.0,0.0018243734606409343,0.002480557130177554,0.0011822558933451861,0.0011731129268886147,0.0057298267478187006,0.0017631859158931478,0.0010662105498580037,0.0,0.006135633797467824,0.0025579206925023428,0.0,0.001166783180880224,0.0015817331969859186,0.001578919976537738,0.01981984136249893,0.0030523441862689554,0.014331248268111167,0.0011906955546897066,0.0016963719302490108,0.0016766793871117887,0.005285337917007184,0.008867974157756966,0.007210284008670347,0.005748815985843872,0.0033730513173608092,0.007731433096694604,0.0025220521317881285,0.021314364725591388,0.0014452920052494638,0.04185790704838318,0.013181344409919943,0.0075612332595800654,0.0017863949845905802,0.012083485130020007,0.006478846692145061,0.06054191065493179,0.029706201322494925,0.004281018217009006,0.0018187470197445835,0.002589569422544306,0.001114738602589009,0.003920222694530677,Control
