taxaId,microbiota_loads_foldChange,logged_relative_abundance_diff,qml_logged_loads_diff,ranksums_on_loads,mwu_diff_pvalue,mwu_logged_pvalue,qml_diff_pvalue,ancomP,qml_diff_qvalue,ANCOM_BC_diff_qval,ANCOM_BC_diff,DR_inferred_foldchange
0,taxa326977,0.9185722005469684,-4.547607930770411,0.9223920692295896,2.010066011258709e-09,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,1.1364931995629892e-95,0.9182147965853008,-0.035632499368513065
1,taxa469873,-1.0605319625405496,-6.525345378311355,-1.0553453783113549,1.011456801898477e-09,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,2.6516165003592385e-128,-1.0594683775194291,0.01654432280205422
2,taxa357591,-2.1292223381311337,-7.597101350888077,-2.1271013508880774,1.8511760656102732e-15,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,-2.1312774936603525,-0.6725582510490269
3,taxa190872,8.564464656538894,3.1043499940938752,8.574349994093875,1.102451290859363e-17,1.1364720648230994e-17,1.1364720648230994e-17,1.1364720648230994e-17,1.0,1.9003303379009203e-17,0.00172758242419309,5.71474817215516,1.1046005230576759
4,taxa263681,1.6104629764116538,-3.8562001019061016,1.6137998980938992,9.323204195502424e-15,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,7.556484596320861e-280,1.5977471021920902,-2.0470557645171423
5,taxa361480,7.846490578424554,2.379012218423626,7.849012218423628,3.2876564597164064e-19,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,7.838434243956219,3.225064658462969
6,taxa347862,7.477299283671211,2.014884905104455,7.484884905104455,3.2876564597164064e-19,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,7.4768509272493215,1.380045012974483
7,taxa517293,0.0,-5.4615776026581635,0.008422397341838028,0.4534812311202879,3.3805152476296324e-19,3.3805152476296324e-19,0.0017444864532598586,0.0,0.002737501818961624,1.0,-0.002619614931740121,-0.5585172861881649
8,taxa2000,-2.1027793445904503,-7.5646738933716575,-2.094673893371656,2.6172896311598342e-15,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,-2.101708182297472,0.08584086773203893
9,taxa322235,-1.0090282691997103,-6.470216186393392,-1.0002161863933914,2.6169836378692447e-09,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,7.934956949202905e-114,-1.0043932917744234,-1.9761631399702833
10,taxa158660,-6.3801100023536685,-11.843655594116829,-6.373655594116826,3.2876564597164064e-19,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,-6.387727814702054,-3.2371407960096503
11,taxa331820,-4.577191712316816,-10.04127794268059,-4.57127794268059,3.2876564597164064e-19,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,-4.582309593747863,-4.733079257848627
12,taxa244304,0.0,-5.461306420728048,0.008693579271952245,0.4388114823126701,3.3805152476296324e-19,3.3805152476296324e-19,0.0007023277173360715,0.0,0.0011371020185441158,1.0,-0.0023177314905589172,-2.331418586777094
13,taxa361496,-9.175639707945333,-14.64248385944855,-9.172483859448551,3.2876564597164064e-19,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,-9.183303162691915,-1.398191708139998
14,taxa127309,0.0,-5.4659958410990965,0.004004158900903221,0.457191442469476,3.3805152476296324e-19,3.3805152476296324e-19,0.3455917169553303,0.0,0.4196470848743297,1.0,-0.0036036904179072037,-0.58144214359155
15,taxa248140,-6.258872886971936,-11.723891406934454,-6.2538914069344544,3.2876564597164064e-19,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,-6.258037150542835,-0.4795574714372864
16,taxa348374,0.0,-5.4657182094932235,0.00428179050677624,0.44611201887770346,3.3805152476296324e-19,3.3805152476296324e-19,0.5128639062591761,0.0,0.5793033899031986,1.0,-0.0017740054888091238,-1.042787926296821
17,taxa470812,0.0,-5.470876243215066,-0.0008762432150657418,0.5677050541936959,3.3805152476296324e-19,3.3805152476296324e-19,0.890042590511199,0.0,0.9078434423214232,1.0,-0.005053800696494991,0.17367636312864268
18,taxa268540,0.0,-5.461831756688478,0.00816824331152155,0.40335388322269095,3.3805152476296324e-19,3.3805152476296324e-19,0.16966330668956087,0.0,0.22728884774119776,1.0,-0.003970846432361606,-0.03254723171902236
19,taxa291090,0.0,-5.459002395447335,0.010997604552665408,0.4244182196784653,3.3805152476296324e-19,3.3805152476296324e-19,0.0010681823199707413,0.0,0.0017024155724533687,1.0,0.005694277821930753,-1.1806267754925106
20,taxa541301,-3.5997530779874065,-9.070903606618655,-3.6009036066186564,3.2876564597164064e-19,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,-3.60323213393308,0.08420393686112419
21,taxa171772,0.0,-5.460032248803632,0.009967751196368724,0.4315800735558648,3.3805152476296324e-19,3.3805152476296324e-19,0.3713118808653689,0.0,0.4403931610263678,1.0,0.004606120269763482,0.08213848971775586
22,taxa259569,9.957251382397649,4.4932014775619615,9.963201477561963,3.2876564597164064e-19,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,9.951895768329784,6.036018929120962
23,taxa104780,0.0,-5.444047635050998,0.025952364949002767,0.3347051246868337,3.3805152476296324e-19,3.3805152476296324e-19,0.013164459382170987,0.0,0.020345073590627892,1.0,0.02177485394055005,0.14701731092056722
24,taxa138006,0.0,-5.456954467542044,0.01304553245795681,0.4173263227387586,3.3805152476296324e-19,3.3805152476296324e-19,0.014839283714947731,0.0,0.022591148342159237,1.0,0.009352931563203966,-0.04033565282575459
25,taxa181095,8.018438954708419,2.538806929559505,8.008806929559505,3.2876564597164064e-19,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,8.0046275770069,1.2014897011436503
26,taxa278234,0.0,-5.469330358447445,0.0006696415525553334,0.4646627655910123,3.3805152476296324e-19,3.3805152476296324e-19,0.8609876481085649,0.0,0.8870781828997335,1.0,-0.008709414138063441,0.17116692127424077
27,taxa177339,0.0,-5.468484037078231,0.0015159629217684767,0.4952168882115789,3.3805152476296324e-19,3.3805152476296324e-19,0.7892505479823357,0.0,0.8299335659195696,1.0,-0.0026613856206957,0.03294114336085645
28,taxa193066,6.181608209169706,0.7212926163798397,6.19129261637984,3.2876564597164064e-19,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,6.187114098624026,0.5376467727939497
29,taxa405524,-2.9744347614777946,-8.440105041254656,-2.9701050412546546,7.979286401994495e-19,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,-2.9744739946060186,0.06460167678325432
30,taxa346780,0.0,-5.483340333735414,-0.013340333735412102,0.5677050541936959,3.3805152476296324e-19,3.3805152476296324e-19,0.6295644427744315,0.0,0.6904900340106668,1.0,-0.017517842355363158,0.16876458161566366
31,taxa549871,-1.9985169560452665,-7.447958860069704,-1.977958860069704,7.680630175785162e-15,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,-1.9765852369701056,-0.1532792094917021
32,taxa544358,0.0,-5.456130937098694,0.01386906290130696,0.4279904265430032,3.3805152476296324e-19,3.3805152476296324e-19,0.2891814106862073,0.0,0.36415436901226106,1.0,0.004145748264533315,0.14615081932985766
33,taxa302160,7.540115999285451,2.089439170258407,7.559439170258408,3.2876564597164064e-19,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,7.55526063417186,1.2704373738919021
34,taxa192573,-8.814107796272083,-14.282692750063536,-8.812692750063535,3.2876564597164064e-19,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,-8.823055883460047,-2.105086494536573
35,taxa175497,1.7092417765981252,-3.7575859760367147,1.7124140239632857,2.7496248845112054e-15,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,1.704908505907179,0.1279799923529476
36,taxa302974,2.5817949017212616,-2.8915942780751447,2.578405721924856,6.762043671596846e-19,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,2.5742258394099133,0.18424209578656786
37,taxa194648,0.0,-5.458224011995776,0.01177598800422519,0.4244182196784653,3.3805152476296324e-19,3.3805152476296324e-19,0.12832171374985293,0.0,0.1792988329107534,1.0,0.007931109216713488,-0.08104278775341336
38,taxa195173,0.0,-5.467205648790888,0.002794351209113089,0.4991102121166005,3.3805152476296324e-19,3.3805152476296324e-19,0.09527196708738774,0.0,0.13496862004046595,1.0,-0.001382978999444796,-0.0012890124075978816
39,taxa287978,1.5615578939608366,-3.90601172520729,1.5639882747927103,1.828605272732792e-14,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,2.132435811481037e-269,1.5590583649602276,-0.3772132831377489
40,taxa199487,-7.014507230646975,-12.476625957170933,-7.0066259571709315,3.2876564597164064e-19,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,-7.014583342635351,-0.26097530440560834
41,taxa190108,0.0,-5.473806792801906,-0.0038067928019049897,0.5268125161236854,3.3805152476296324e-19,3.3805152476296324e-19,0.34245847643590954,0.0,0.4196470848743297,1.0,-0.00603357467429652,0.12378222906177243
42,taxa191306,1.4612730109625929,-3.9726504399200593,1.4973495600799414,0.0005320055051392492,0.0006355079242469125,0.0006355079242469125,0.0006355079242469125,1.0,0.0010455130366642754,1.0,0.6064561109880701,0.2734626534618977
43,taxa299892,0.0,-5.471644795198952,-0.001644795198950888,0.5268125161236854,3.3805152476296324e-19,3.3805152476296324e-19,0.747010259255542,0.0,0.7936984004590134,1.0,-0.005831061221490549,0.11811394961222639
44,taxa174348,-7.3070196600202095,-12.768398188100214,-7.2983981881002125,4.822253156499853e-19,4.959750232848715e-19,4.959750232848715e-19,4.959750232848715e-19,1.0,8.722319375009812e-19,1.872209819605619e-93,-6.9680789545842,0.16723374254250475
45,taxa192127,-7.404230583258591,-12.865523641679498,-7.3955236416795005,3.2876564597164064e-19,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,-7.395902062590082,-0.007805843507585511
46,taxa183200,-0.18075394199560435,-5.642087513980888,-0.1720875139808875,0.36640097509261305,3.3805152476296324e-19,3.3805152476296324e-19,1.0798824542232951e-18,1.0,1.8669154293351885e-18,0.0037434230049608296,-0.18058590621177995,0.02211420667747802
47,taxa182980,0.0,-5.474824307156812,-0.0048243071568112575,0.27793438558199457,7.05408762340114e-07,7.05408762340114e-07,0.4909046772325092,1.0,0.5626098548057971,1.0,0.008296089855486292,0.2551692028549226
48,taxa181843,0.0,-5.460158595145846,0.009841404854153524,0.4103047598433366,3.3805152476296324e-19,3.3805152476296324e-19,0.3270658173621748,0.0,0.40683796793831495,1.0,0.005663995090009512,0.10715526884382669
49,taxa194053,1.903426879366723,-3.555576683273061,1.914423316726939,1.5575532604682031e-16,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,1.9075582017333772,-0.0741118519896661
50,taxa109014,6.774512967058474,1.3045048866316948,6.774504886631696,3.2876564597164064e-19,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,6.768767823130839,0.6270776652512823
51,taxa518438,-6.468847462905545,-11.938641786484284,-6.468641786484282,3.2876564597164064e-19,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,-6.472773502582742,-0.3381260551498921
52,taxa193343,-8.778489948417189,-14.236423350130329,-8.76642335013033,3.2876564597164064e-19,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,-8.768409830760781,0.033146410029119264
53,taxa357795,6.7333075123388895,1.2644523862071884,6.734452386207188,3.2876564597164064e-19,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,6.730274796602251,1.5648322021506547
54,taxa352304,3.2668906889657663,-2.19664707446918,3.273352925530821,3.2876564597164064e-19,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,3.28667632127177,0.0842724397007459
55,taxa179460,0.0,-5.466223204536534,0.003776795463467764,0.4913398460044194,3.3805152476296324e-19,3.3805152476296324e-19,0.8561623041075863,0.0,0.8870781828997335,1.0,0.0040567233904387065,0.09668788876436359
56,taxa469991,0.0,-5.4626762124371995,0.007323787562802053,0.5030197384906949,3.3805152476296324e-19,3.3805152476296324e-19,0.2272834890947063,0.0,0.2934546314893676,1.0,0.00923757350382307,0.16682932533899844
57,taxa175537,-3.2139086501443748,-8.676771003987023,-3.206771003987022,3.885120315348189e-19,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,-3.2203511605388617,0.06079724856351528
58,taxa288134,0.0,-5.476432203183334,-0.006432203183333485,0.5429875993253547,3.3805152476296324e-19,3.3805152476296324e-19,0.8997624803287516,0.0,0.9086710197379472,1.0,-0.004344213132281626,-0.09218984864354411
59,taxa190464,0.6482918774094077,-4.811143235037044,0.6588567649629553,2.9836258719685093e-07,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,1.1042050743092698e-45,0.6501711431488775,-0.09076442956090387
60,taxa178915,0.0,-5.456085857792091,0.013914142207909208,0.5339210314682464,1.4821790007565598e-15,1.4821790007565598e-15,0.09288933700565694,1.0,0.13344665316305646,1.0,0.6929047345357133,0.20740667550742461
61,taxa366612,5.737309181329987,0.2742602724444225,5.744260272444423,3.2876564597164064e-19,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,5.738407671906281,0.3616024076657117
62,taxa261912,0.0,-5.470348902960083,-0.00034890296008249777,0.5348692189181976,3.3805152476296324e-19,3.3805152476296324e-19,0.7423608887070353,0.0,0.7936984004590134,1.0,-0.011573169372187327,0.049669369113413624
63,taxa185281,-7.057602336419977,-12.52643777975724,-7.056437779757241,4.822253156499853e-19,4.959750232848715e-19,4.959750232848715e-19,4.959750232848715e-19,1.0,8.722319375009812e-19,5.639938616800805e-215,-7.284435576883043,0.16968862290091802
64,taxa511008,0.0,-5.483244072603887,-0.013244072603887602,0.4970381445621152,4.959750232848715e-19,4.959750232848715e-19,0.13079624347318625,0.0,0.180286713976554,1.0,0.349794005703058,0.17258156456891266
65,taxa470973,0.0,-5.465314964678375,0.004685035321625897,0.4609186418184014,3.3805152476296324e-19,3.3805152476296324e-19,0.4262021399633661,0.0,0.4996852675432568,1.0,-0.004651391788422945,-0.24379400110826868
66,taxa162162,-0.6691919525726604,-6.137635235078943,-0.6676352350789418,6.1165077736930525e-06,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,2.0958929551036693e-50,-0.6718115049203366,0.11433493182915787
67,taxa181028,0.0,-5.476457622405737,-0.0064576224057351075,0.2502545064315648,1.7035652146202228e-13,1.7035652146202228e-13,0.7407812474483924,1.0,0.7936984004590134,1.0,-2.081645811475021,0.2087076167720475
68,taxa204044,0.0,-5.453768259522128,0.016231740477872236,0.8835415847759389,4.15064825629037e-06,4.15064825629037e-06,0.2412576675981041,1.0,0.3076035261875827,1.0,-1.499929492943305,0.25580676403950225
69,taxa470172,0.0,-5.467727475865238,0.0022725241347627545,0.4952168882115789,3.3805152476296324e-19,3.3805152476296324e-19,0.3680334238805504,0.0,0.4403931610263678,1.0,-0.01988964861123004,-0.2796273818352951
70,taxa328422,0.0,-5.4512721301611355,0.018727869838865985,0.4103047598433366,3.3805152476296324e-19,3.3805152476296324e-19,0.039847975238183925,0.0,0.058905702526011024,1.0,0.016895448431391166,0.04482406964390869
71,taxa213747,-9.231731782424335,-14.700710649333661,-9.23071064933366,3.2876564597164064e-19,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,-9.220718937581788,0.17146926677446012
72,taxa262724,-1.880617475016868,-7.375528004279246,-1.9055280042792455,8.882747820863861e-15,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,-1.909699454503693,0.13079433794949805
73,taxa82283,3.218180666828193,-2.218040115461108,3.251959884538893,3.2876564597164064e-19,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,3.238941599918158,0.17039067757957127
74,taxa316732,0.0,-5.467031858645588,0.002968141354412701,0.4798071784726902,3.3805152476296324e-19,3.3805152476296324e-19,0.08044698328305543,0.0,0.11722274706959505,1.0,-0.0012090769519593615,-1.272776541677336
