permu_index,permu_delta
0,0.0
1,-0.9000000000000004
2,-0.6099999999999994
3,-1.1999999999999993
4,0.9000000000000004
5,1.1899999999999995
6,0.0
7,0.9000000000000004
8,0.28999999999999915
9,1.1899999999999995
10,-0.3000000000000007
11,-0.6199999999999992
12,0.3000000000000007
13,0.3000000000000007
14,-0.6099999999999994
15,-0.6099999999999994
16,0.9100000000000001
17,-0.9000000000000004
18,0.0
19,0.3000000000000007
20,-0.3000000000000007
21,1.7599999999999998
22,0.6099999999999994
23,0.6099999999999994
24,0.0
25,0.28999999999999915
26,1.4800000000000004
27,-0.3000000000000007
28,0.0
29,0.0
30,-0.3000000000000007
31,0.6099999999999994
32,0.3000000000000007
33,-0.9000000000000004
34,-0.3000000000000007
35,0.6099999999999994
36,-0.6099999999999994
37,0.0
38,0.28999999999999915
39,1.1899999999999995
40,0.9000000000000004
41,0.9000000000000004
42,0.9000000000000004
43,0.6099999999999994
44,-0.6099999999999994
45,0.6099999999999994
46,1.1899999999999995
47,0.28999999999999915
48,1.1899999999999995
49,-0.9100000000000001
50,0.3000000000000007
51,-1.4700000000000006
52,-1.75
53,-0.9000000000000004
54,-0.6099999999999994
55,0.9100000000000001
56,-0.9100000000000001
57,0.3000000000000007
58,-0.3000000000000007
59,1.1899999999999995
60,-0.3000000000000007
61,1.75
62,-1.1899999999999995
63,-1.75
64,-0.6099999999999994
65,-0.9000000000000004
66,0.0
67,1.1899999999999995
68,0.6099999999999994
69,-0.3000000000000007
70,0.0
71,0.3000000000000007
72,0.3000000000000007
73,-0.6099999999999994
74,-0.6099999999999994
75,0.9000000000000004
76,-0.3000000000000007
77,-0.9100000000000001
78,0.3000000000000007
79,0.9100000000000001
80,0.0
81,0.3000000000000007
82,0.6099999999999994
83,-1.1899999999999995
84,0.9100000000000001
85,-0.9000000000000004
86,-1.1999999999999993
87,0.6099999999999994
88,-0.3000000000000007
89,0.0
90,-0.6099999999999994
91,0.3000000000000007
92,0.6099999999999994
93,0.0
94,0.0
95,-1.4800000000000004
96,-0.3000000000000007
97,0.28999999999999915
98,-0.3000000000000007
99,0.6199999999999992
100,0.6099999999999994
101,-0.3000000000000007
102,0.6099999999999994
103,-0.6099999999999994
