,taxa326977,taxa469873,taxa357591,taxa190872,taxa263681,taxa361480,taxa347862,taxa517293,taxa2000,taxa322235,taxa158660,taxa331820,taxa244304,taxa361496,taxa127309,taxa248140,taxa348374,taxa470812,taxa268540,taxa291090,taxa541301,taxa171772,taxa259569,taxa104780,taxa138006,taxa181095,taxa278234,taxa177339,taxa193066,taxa405524,taxa346780,taxa549871,taxa544358,taxa302160,taxa192573,taxa175497,taxa302974,taxa194648,taxa195173,taxa287978,taxa199487,taxa190108,taxa299892,taxa174348,taxa192127,taxa183200,taxa181843,taxa194053,taxa109014,taxa518438,taxa193343,taxa357795,taxa352304,taxa179460,taxa469991,taxa175537,taxa288134,taxa190464,taxa366612,taxa261912,taxa185281,taxa511008,taxa470973,taxa162162,taxa470172,taxa328422,taxa213747,taxa262724,taxa82283,taxa316732,taxa293896,taxa196731,taxa167602,taxa470114,taxa170206,taxa365676,taxa223059,taxa187524,taxa191541,taxa212619,taxa357470,taxa326792,taxa325407,taxa188646,taxa171551,taxa290260,taxa367433,taxa310301,taxa193761,taxa327476,taxa189047,taxa180658,taxa269833,taxa367055,taxa203708,taxa181892,taxa589024,condition
0,0.027454127612189818,0.002847914383190671,0.010650267960206114,0.001106551600830725,0.041382700288751774,0.01280454920834973,0.00349495587188695,0.00953614521684335,0.002075075449347305,0.033052696316813825,0.07090491460333623,0.17740118785402373,0.04360919858873901,0.02116076098135989,0.009779586569026109,0.008392320298932004,0.01613701671358834,0.0012032292670085699,0.00343322194047218,0.01850154276588977,0.0020104295400356184,0.002160105203937462,0.022213149793307806,0.0014658896733110273,0.00349903264094264,0.0017273852884547012,0.001184010212888883,0.00269940351044759,0.002892176447223898,0.0022707603640205296,0.0012509857045181051,0.004648681514647829,0.0014321107297067149,0.0029189666438755825,0.03496819537740977,0.0017291324751928555,0.0012073060360642592,0.003898556008400469,0.0030680599121980442,0.007802935972594792,0.005808231113202553,0.001693023949271018,0.0017436923646774705,0.0012195363432313392,0.0029696350592820454,0.0027838508694583656,0.0019253997854454718,0.0041152071639315455,0.0019178286429134737,0.006695801976184677,0.0026446583259854472,0.009858792367822415,0.0028490791743494333,0.0019387948837713144,0.001247491331041797,0.0022841554623463825,0.004042407716508469,0.004093658527494313,0.0018578418982368578,0.002457126949423602,0.0012096356183818053,0.0012119652006993408,0.005761057071272411,0.0017506811116300878,0.006181546679588079,0.0025334207703229875,0.0011665383455073404,0.001550919427901173,0.0015532490102187083,0.01989113861830141,0.003073301472412507,0.014501067531096975,0.00117876865267442,0.0016726401039925587,0.001677881664207011,0.0052304946984530415,0.00879941480892183,0.007240341842909277,0.0056987407442782596,0.0034466170387980333,0.007745278810235713,0.0024810051681783693,0.02134363319328657,0.00139309022588795,0.04203673052440059,0.013177864774735246,0.007534451610498492,0.0018025143181953239,0.01221924165106816,0.006494293105717607,0.06082189993745073,0.029784292325307476,0.004234015862126003,0.0018578418982368578,0.0025689469006654436,0.0011758566747774929,0.0038781721631220094,Control
1,0.027672691607117834,0.0027906216430806565,0.010450235860071929,0.0,0.04264163280556723,0.01258698799682407,0.0035612535612535618,0.010158329830460977,0.0020783709308299474,0.03264677035168836,0.07154032973705103,0.180397926299566,0.044252954089019615,0.02043342207276636,0.009924805006772215,0.00838354117042642,0.016089860352155434,0.0011325953948904787,0.0036079585259913088,0.018857129512867176,0.0019499322778011308,0.002288543272149831,0.022406706832936295,0.0016697024893746154,0.0035612535612535618,0.00172808369529681,0.0013544439773947997,0.00277894540189622,0.0028606790901872883,0.0022651907897809575,0.0013544439773947997,0.005265984774181499,0.0016113212834524312,0.0027322404371584725,0.03395450936434538,0.0018565223483256257,0.001097566671337168,0.004028303208631078,0.0032459950492737363,0.007519499322778009,0.0054177759095791886,0.0016113212834524312,0.0014245014245014207,0.0012610340479192945,0.003164261360982667,0.0026855354724207156,0.0019499322778011308,0.004191770585213205,0.0020316659660921995,0.006410256410256414,0.002580449301760773,0.009364345429919195,0.0027205641959740364,0.0018565223483256257,0.001517911353976926,0.0024753631311008302,0.004063331932184389,0.00394656952034001,0.0020666946896455095,0.0024753631311008302,0.0,0.0012610340479192945,0.006363551445518656,0.0017747886600345574,0.005768063145112325,0.002370276960440899,0.0012727102891037312,0.001412825183316984,0.0017864649012189946,0.020071458596048718,0.0031292326374293567,0.014221661762645334,0.0,0.0015529400775302364,0.0015529400775302364,0.005207603568259304,0.00831348372331979,0.007309326981458122,0.005476157115501372,0.0036079585259913088,0.007542851805146882,0.002673859231236278,0.021355845126336977,0.0012260053243659838,0.04211620195226757,0.013287562467890385,0.008348512446873098,0.00172808369529681,0.012189995796553218,0.006807248610527298,0.05922189528746901,0.030369903320722955,0.00428518051468871,0.0019149035542478203,0.0025454205782074624,0.0,0.00398159824389333,Control
2,0.027652739561349587,0.0027632703764058483,0.010742526647610362,0.001100299201239548,0.04151751128683251,0.01312344722570999,0.003623140010151475,0.009501976865332728,0.002003579729116023,0.03307075307883422,0.070310621644004,0.17682258969358566,0.0439284855608688,0.021024229957524142,0.009668941842759068,0.008258087783506531,0.0162122993080971,0.001212165736115196,0.0032608260091363194,0.01851140704725773,0.0021404910106056154,0.002183901904736462,0.02212953810808641,0.0014392381054150036,0.003471201880693505,0.0017598108620735698,0.00116875484198435,0.0026597520904015214,0.0028083509203109605,0.0023425186332914783,0.001277282077311465,0.004761841156199081,0.0014509256538348485,0.0029035209574439637,0.03501422541607672,0.0018015521064301597,0.001253906980471775,0.0038568909785483396,0.0031172361285496824,0.007810621644003959,0.005838765260598939,0.0017013731199743566,0.0016713194240376113,0.0012655945288916196,0.0031406112253893606,0.0027432345791146805,0.0018783559960462728,0.004234231827531863,0.0019100793417572747,0.006638527502471087,0.0025946357492052418,0.009977827050997787,0.002825047418053594,0.0018633291480778958,0.0013106750727967325,0.0022940987898378428,0.003943712766810032,0.004067266850105524,0.0017664894611706256,0.0024694120161354934,0.0011887906392755061,0.0011904602890497726,0.005807041914887938,0.0017631501616221026,0.006252838404616253,0.002544546255977351,0.001147049394918927,0.0016763283733604007,0.0016162209814869208,0.019857144765314,0.0030871824326129363,0.01452595303609115,0.0011336921967248156,0.0016613015253920335,0.0016195602810354535,0.0052042983463788635,0.008979376485988299,0.007089332941522192,0.005945622846151798,0.003379371143109023,0.007623620869286465,0.0025361980071060297,0.02152679453957738,0.0013440680682820002,0.04183641439371684,0.01320192076510033,0.0074650041407314386,0.0017848556086875256,0.012218497048059185,0.006560053963080706,0.06119600352630038,0.02957951540084954,0.004301017818502389,0.00187501669649774,0.00262802874469051,0.0011503886944674493,0.0037082921486389017,Control
3,0.0273735445984529,0.0028292119920548626,0.010655473736310527,0.0010677087273301019,0.04160389735299016,0.012675258768071584,0.003516522468352383,0.009680703218039526,0.0020359951845039547,0.032935788342955005,0.0714132875702711,0.17764166052481958,0.04348319439431306,0.02113371646929906,0.009771480073399575,0.008495200714111263,0.016244734402050653,0.0011930672418749286,0.003336049434481809,0.01828072958655466,0.0021343367778106845,0.002178644528641175,0.022242490916911144,0.0014535103626103095,0.003416019521346616,0.0018198598145990755,0.0011476788141949082,0.0026530616655823856,0.002874600419734893,0.002304003043186013,0.0012460204075016269,0.004571263073488191,0.001483769314396997,0.0029675386287939826,0.03502689804678466,0.0017539385267780934,0.0012081967177682725,0.0038180313093696865,0.0030410246545616425,0.007886779647829028,0.005665988722056401,0.0017074694222485426,0.0017344863434866516,0.0012352136390063814,0.00309397782018834,0.0026865626479176414,0.001855522150633381,0.004186542115057501,0.0020014135253191793,0.006583483367302615,0.0025741722555671096,0.009630992082961405,0.002741677167243389,0.0018825390718714996,0.0012319716084578127,0.0023699243310069946,0.003984455544196447,0.004080635783804116,0.0017820361248657322,0.0024077480207403486,0.0012471010843511565,0.0012762793592883141,0.0058118800967422,0.0017723100332200056,0.006109066230361404,0.0024985248761004004,0.0011249846003548976,0.0015367224800236843,0.0015777882003056173,0.019949294642220318,0.0031209947414264486,0.014433520002247775,0.0011433561067968096,0.0015994017372961084,0.0016890979158066305,0.00516995804812471,0.008799951585677144,0.007175694280841975,0.00585942987812127,0.0033954866612056433,0.007832745805352809,0.002532025858435657,0.021435225310316348,0.001369217568347405,0.04194539123743985,0.01328476051120339,0.007566899300369811,0.0017993269544581139,0.012187873508936102,0.006387880857538698,0.060964223112219676,0.029651611397250373,0.004345401611937595,0.0018079723692543104,0.00264225489708714,0.001135791368850143,0.003788853034432528,Control
4,0.027447777420009926,0.00277787438757182,0.010719947404381574,0.001105091386008985,0.04158845948016946,0.012928447296116264,0.0034773916253145556,0.009596905295351094,0.0020744304291681307,0.033197057427728716,0.07068714245805977,0.17774974223883686,0.04371393727792989,0.021147073639475423,0.009783144046698796,0.008356061566492276,0.01619940560668394,0.0011185544282750785,0.003342761202653569,0.0183966862965302,0.0021249168376659966,0.0021355750794599983,0.022361552243896486,0.0014259605600176776,0.003519463632396115,0.0018208764664899262,0.0011527729940347493,0.002710559176241321,0.002877164324284293,0.0022062560513570148,0.0012374779682922858,0.004653724943314985,0.0014697154473825073,0.0028917492867392407,0.0350005441312916,0.001751878374876168,0.001216722444798719,0.003875673292353332,0.003004502265717817,0.0078057597138654735,0.005726841603941973,0.0016604418794855743,0.001751878374876168,0.0011774552381892606,0.0029758933009023606,0.0027638503852113003,0.0018792163163096915,0.004155031419374892,0.001883703997065053,0.006710204649461638,0.0025809773944301126,0.009770802924621546,0.002796386070687702,0.001989164494816167,0.0012756232547129014,0.002301058307314137,0.003939061783022876,0.004073131245589445,0.0018410710298890764,0.002477760737056684,0.001167357956489696,0.0012066251630991438,0.0057565724889462825,0.001758609896009215,0.006219364566843446,0.0024929066596060465,0.001170723717056214,0.0015964924287216048,0.0015437621798460525,0.019845085260324715,0.00306172019534874,0.014526061645026723,0.001171284677150641,0.0016503445977859986,0.001695782365434088,0.0051630767090490685,0.00886709621250963,0.0071174616780111475,0.0057447923269634375,0.0033646386463359783,0.007887098927556483,0.002495711460078149,0.021402871442531276,0.0013799618322751725,0.042121932529963706,0.013263340472485464,0.007454598694758045,0.0017978771026186731,0.012182370370536544,0.006509380935658995,0.0608366832000305,0.02968713011693777,0.004247589834954318,0.001817510705923397,0.002580416434335696,0.0011449195527128597,0.0036905564611944574,Control
5,0.02754894254988554,0.002682517967221966,0.010734858660406814,0.0011009620493594803,0.04162498169052241,0.012768287697658616,0.0036082834469877262,0.009430936650643689,0.002065021861276868,0.033482649316781236,0.07077558468265012,0.17755262837935498,0.043727340525647175,0.021269629435321315,0.009726760366515059,0.008326145168069045,0.016164994959508534,0.0011871242967006522,0.003457020834988768,0.018381279432784402,0.0019692860308977785,0.0021636297665673238,0.022043174944784357,0.0014255065143445786,0.0034484046102546463,0.0017720702203168678,0.0011976552380423547,0.0026145455276528127,0.0029151560350431484,0.0022450052223895473,0.0012014846712575175,0.004695842480094128,0.0014542272634583096,0.002923772259777259,0.035031655052314876,0.0017577098457600023,0.0011727639221437974,0.00387634377204916,0.0030530156307890274,0.007839807149743284,0.005704898132289692,0.0017577098457600023,0.001734733246469026,0.0012598835277887652,0.0029879152661312514,0.0027916568138541247,0.0017739849369244488,0.0042200354031100805,0.0019051430245437982,0.006771395282712698,0.002648053068285502,0.009809093180641073,0.0027887847389427476,0.002077467519226152,0.0012560540945736026,0.0022689391799843193,0.004005587143060927,0.004181741070958443,0.00186493397578458,0.0025484878046912506,0.0011440431730300664,0.0012302054203712485,0.005812122262314259,0.001790260028088896,0.006241976140716353,0.0025599761043367387,0.0011727639221437974,0.0015212423447236677,0.001604532517153473,0.01981061538034413,0.003046314122662488,0.014532699051545138,0.0011287254401694158,0.0016926094811022254,0.001679206464849156,0.005146758241179617,0.008845033368723687,0.007146679737798707,0.005764254347124725,0.0034024514116726833,0.007787152443034792,0.0024173297170719016,0.02140078752294065,0.001363278224598169,0.04185091825021714,0.013164634035427988,0.007691416612655705,0.0018429147347973885,0.012164194607966545,0.006560776455878705,0.06047536669216429,0.029643642518579923,0.004219078044806285,0.00183812794327844,0.002671987025880264,0.0010550088507775177,0.003807413974176219,Control
6,0.027672814327302397,0.002890318060108606,0.010184930307049369,0.0012387077400465413,0.041311111667208876,0.012578931124513072,0.0032698547750723644,0.00981373505834855,0.0021687812283643177,0.033294962588523824,0.07060217044952163,0.17743132887899069,0.04430569805560418,0.02102049498260805,0.00983875945713737,0.00848744192254114,0.016566151998198206,0.0011260979454968641,0.003286537707598242,0.018559762435040823,0.0018559762435040818,0.0021604397621013778,0.022263373455786047,0.0015848785899585424,0.003553464628012312,0.0017433664489543946,0.001130268678628334,0.0027109765354553965,0.0027026350691924574,0.002218830025941962,0.0011469516111542117,0.0047296113710868105,0.0014555858628829768,0.0029320253914233018,0.034587889859279464,0.0017517079152173341,0.0013262931358074112,0.004037269671262818,0.00285695219505685,0.007820124621505964,0.005797319052743092,0.0017016591176396997,0.0017141713170341077,0.0012220248075206633,0.003019610787184172,0.0026400740722204137,0.0017391957158229248,0.004166562398338373,0.0017934152465320396,0.006631465679037057,0.002685952136666579,0.009834588724005897,0.0027902204649533275,0.00197275677118524,0.0012512199394409495,0.0024148544831210394,0.004249977060967774,0.004099830668234861,0.0019810982374481785,0.002690122869798048,0.0011219272123653844,0.0012011711418633156,0.005772294653954274,0.001885171375424369,0.006306148494782416,0.0025399764770651354,0.0010677076816562802,0.001547341991775317,0.0016599517863250047,0.019740079911246832,0.0027401716673756933,0.014864492880558555,0.0013179516695444725,0.0017350249826914557,0.0017308542495599864,0.005530392132329021,0.008929539634476938,0.007002660927737876,0.0059850020436592296,0.003515928029829086,0.0077742465570598,0.0025232935445392572,0.021562690289699083,0.001368000467122107,0.04192838017066634,0.01314198009726151,0.007820124621505964,0.0016599517863250047,0.012132662679445759,0.006272782629730647,0.060192020553372826,0.030225303003761975,0.0042541477940992445,0.0018100981790579172,0.002635903339088945,0.0,0.0038912940116613646,Control
7,0.027579964771584593,0.002706713395504501,0.010674726530096735,0.0011682209458858278,0.041597659348302965,0.013027433578363104,0.003416639637803663,0.009611750714470912,0.0020436690748665996,0.03326033148388931,0.0706204391783608,0.17727968127947502,0.043515991040769086,0.02123464019081896,0.00967872488827272,0.00833445754267929,0.016245064242584293,0.001087851937323652,0.0033841093248142195,0.018600641612585008,0.0020398419792207823,0.002204407091990941,0.022109131545888262,0.001436117641093054,0.003500835742011657,0.0017681181883677293,0.0011414312763650988,0.002721065004176319,0.0029497339690139155,0.0023134793178967447,0.001209362224078365,0.004657575400960024,0.0014083711976608764,0.0029018952734411953,0.03511551609819948,0.001797778179622815,0.0012610280152969041,0.0039026807848225064,0.0029994862124095457,0.007966099586769344,0.005739686694814951,0.001686792405894114,0.001780556249216639,0.0012227570588387246,0.0030903797339977145,0.0027698604736604905,0.0018657091273360815,0.004105516854050834,0.001849443970841354,0.006667757388925717,0.002604338586978882,0.009910264174844695,0.002761249508457407,0.001995830379293877,0.001259114467473996,0.0022417212745376616,0.004094992341024832,0.004021320749842851,0.0018303084926122699,0.002441687022031632,0.001185442876292004,0.0012524170500938109,0.0058449318250749374,0.001797778179622815,0.006174062050615254,0.0025258831262396143,0.0011643938502400113,0.0015662388930508498,0.001636083388587025,0.01999657474939694,0.0030444545862479003,0.014556358288867288,0.0011462151459223754,0.0016293859712068499,0.001667656927665019,0.005245034582593025,0.00871238323770378,0.0071758043359080054,0.005782741520830397,0.00340898544651203,0.007689591926359023,0.0025316237697083506,0.021112173130152866,0.0013882789455203321,0.04188277797391643,0.013130765160800223,0.0074915397266879635,0.001837005909992454,0.012268711866579757,0.006594085797743728,0.060913011072744445,0.02949159904667047,0.004348537427560251,0.0017891672144197325,0.002651220508640145,0.0011337770850734653,0.0038213550023488804,Control
8,0.027531719391920822,0.0028916810305724427,0.010902528479413151,0.0011404725185002807,0.04192370498049529,0.012809255971280848,0.003630396184601029,0.00960491699174453,0.00210112621661202,0.0331401226007958,0.07057159705032331,0.17765775456512983,0.04345135495911144,0.020959422506188354,0.009925674887572745,0.00842232474954965,0.016473671932712132,0.001214992029652289,0.0033274581718743946,0.01838039942457982,0.0020638664610360107,0.002089786291001934,0.02218899444019652,0.0014110107437695185,0.0035558766734490217,0.0018467878850714707,0.0011048327522971426,0.002637342699031893,0.0028884410518267003,0.0022615051645261224,0.0011955521571778485,0.004701209160067913,0.0014790502974300534,0.002890061041199572,0.03464347273881885,0.0018079081401226008,0.0011712523165848063,0.00406455333653011,0.0030666398828423725,0.00789258822462125,0.0057623021992975745,0.0016556291390728431,0.001760928448309377,0.001214992029652289,0.0030067002760461913,0.002762081880742867,0.001835447959461384,0.004267052008138822,0.0018403079275799972,0.006525317193919214,0.002554723241015542,0.009752336024675677,0.0026713624758621605,0.001992586928629745,0.001189072199686365,0.002363564495016913,0.0039317142079547925,0.003977073910395147,0.0017333886289705928,0.002527183421676757,0.0011501924547374959,0.0012295719340081168,0.005767162167416187,0.0017479685333264203,0.006225619159938312,0.002515843496066672,0.0011761122847034088,0.0016507691709542406,0.001619989372869715,0.02009434818107597,0.0029807804460802788,0.014348245875507032,0.0011987921359235907,0.0016183693834968445,0.0017009888415131964,0.005274685398063786,0.008892121667681859,0.007012933995152993,0.005763922188670446,0.003410077629890747,0.007707909436114106,0.0024591438680162223,0.02165925791526813,0.001281411593939943,0.041902645118648,0.013086274154041545,0.00734503181659128,0.0018451678956986,0.012268179520742327,0.00661441660942705,0.06065564209898782,0.02966038542787165,0.004315651689324918,0.001835447959461384,0.002679462422726504,0.0010967328054327986,0.0038636746542942677,Control
9,0.11096043863350717,0.0021334664472970346,6.400551795181612e-05,8.562827378386834e-09,5.102484217783768e-05,1.188949758379356e-06,0.0001820585408049464,7.813113967497127e-08,7.257283716459123e-05,0.023714899410826377,0.16860441928989278,0.14285358660161646,0.0006303859453031484,0.0028117419858876454,1.5787764034597035e-06,0.0060388592409204135,3.8698719847812815e-05,0.0030338644839956116,3.0786078663326896e-05,1.6312358455676578e-06,0.0001203834148062821,6.922125819454591e-06,6.53518563443732e-06,3.048288417814647e-05,0.0008049077563280177,0.0002381609551593261,0.0024194709926487977,5.479026091452475e-05,2.811667929549921e-07,3.316232851016226e-05,6.088590880568132e-08,0.026281019170675837,2.221606189150836e-07,2.326553380832814e-07,0.0014606948946146341,9.401082596672987e-08,1.2082803600167752e-08,0.0022710478048687146,0.00019419057204150136,3.766823893976034e-06,1.021346843326393e-05,6.03886393197451e-07,0.0041890649585928415,3.2468299898793797e-08,0.013945052114498266,0.0011989856552616816,6.811028829046723e-08,0.0031874330508009545,2.2361722494651383e-06,0.008943677272887071,0.0004470454982945321,0.0013465389311713288,1.8188008499749238e-06,5.003689805960314e-05,3.996743490163882e-07,0.0003525640131006902,4.198658507878721e-08,0.00011276533418513449,1.1012008930525638e-05,0.005277686833790778,3.799437033499572e-08,6.913189639640506e-06,1.1891998399305791e-07,0.00023562771812949993,0.016700019725836797,2.5776064178922625e-05,0.00011630132266498086,0.000262621149079695,2.8790889887218258e-06,0.011918657636251157,0.003312096539301596,8.102696950207531e-05,6.95315027339569e-06,8.721714282357801e-08,0.0017185684403717332,4.334676706906566e-07,2.041377635896064e-05,0.02971641399894118,1.5431453879234657e-05,0.012730042700525938,0.0033226002658098257,0.0049192214843391,0.038107213164432586,3.5566126378776137e-07,3.7542224574219923e-07,0.005819246173854141,1.7431252867239843e-07,0.001656971405389593,1.8272860104820552e-07,3.516658440353587e-06,0.33476541208694705,1.4154638862975194e-05,0.00026864331567470024,4.4365337149834276e-07,1.5533269206822326e-05,6.496457316193977e-06,2.9277389359447646e-08,Treat
