,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa326977,76,76,1.0,1.0
1,taxa469873,76,76,1.0,1.0
2,taxa357591,76,76,1.0,1.0
3,taxa190872,68,71,0.8947368421052632,0.9342105263157895
4,taxa263681,76,76,1.0,1.0
5,taxa361480,76,76,1.0,1.0
6,taxa347862,76,76,1.0,1.0
7,taxa517293,76,76,1.0,1.0
8,taxa2000,76,76,1.0,1.0
9,taxa322235,76,76,1.0,1.0
10,taxa158660,76,76,1.0,1.0
11,taxa331820,76,76,1.0,1.0
12,taxa244304,76,76,1.0,1.0
13,taxa361496,76,76,1.0,1.0
14,taxa127309,76,76,1.0,1.0
15,taxa248140,76,76,1.0,1.0
16,taxa348374,76,76,1.0,1.0
17,taxa470812,73,76,0.9605263157894737,1.0
18,taxa268540,76,76,1.0,1.0
19,taxa291090,76,76,1.0,1.0
20,taxa541301,76,76,1.0,1.0
21,taxa171772,76,76,1.0,1.0
22,taxa259569,76,76,1.0,1.0
23,taxa104780,76,76,1.0,1.0
24,taxa138006,76,76,1.0,1.0
25,taxa181095,76,76,1.0,1.0
26,taxa278234,75,74,0.9868421052631579,0.9736842105263158
27,taxa177339,76,76,1.0,1.0
28,taxa510994,4,2,0.05263157894736842,0.02631578947368421
29,taxa193066,76,76,1.0,1.0
30,taxa405524,76,76,1.0,1.0
31,taxa346780,75,76,0.9868421052631579,1.0
32,taxa549871,76,76,1.0,1.0
33,taxa544358,76,76,1.0,1.0
34,taxa302160,76,76,1.0,1.0
35,taxa192573,76,76,1.0,1.0
36,taxa175497,76,76,1.0,1.0
37,taxa263461,4,3,0.05263157894736842,0.039473684210526314
38,taxa302974,74,73,0.9736842105263158,0.9605263157894737
39,taxa194648,76,76,1.0,1.0
40,taxa195173,76,76,1.0,1.0
41,taxa287978,76,76,1.0,1.0
42,taxa199487,76,76,1.0,1.0
43,taxa190108,76,76,1.0,1.0
44,taxa191306,15,18,0.19736842105263158,0.23684210526315788
45,taxa299892,76,76,1.0,1.0
46,taxa174348,75,74,0.9868421052631579,0.9736842105263158
47,taxa192127,76,76,1.0,1.0
48,taxa183200,76,76,1.0,1.0
49,taxa182980,27,21,0.35526315789473684,0.27631578947368424
50,taxa181843,76,76,1.0,1.0
51,taxa194053,76,76,1.0,1.0
52,taxa109014,76,76,1.0,1.0
53,taxa518438,76,76,1.0,1.0
54,taxa193343,76,76,1.0,1.0
55,taxa357795,76,76,1.0,1.0
56,taxa352304,76,76,1.0,1.0
57,taxa179460,76,76,1.0,1.0
58,taxa469991,75,75,0.9868421052631579,0.9868421052631579
59,taxa175537,76,76,1.0,1.0
60,taxa288134,76,76,1.0,1.0
61,taxa190464,76,76,1.0,1.0
62,taxa178915,57,64,0.75,0.8421052631578947
63,taxa366612,76,76,1.0,1.0
64,taxa261912,76,76,1.0,1.0
65,taxa185281,73,74,0.9605263157894737,0.9736842105263158
66,taxa511008,75,75,0.9868421052631579,0.9868421052631579
67,taxa470973,76,76,1.0,1.0
68,taxa162162,76,76,1.0,1.0
69,taxa181028,51,56,0.6710526315789473,0.7368421052631579
70,taxa204044,20,18,0.2631578947368421,0.23684210526315788
71,taxa470172,76,76,1.0,1.0
72,taxa328422,76,76,1.0,1.0
73,taxa21698,4,3,0.05263157894736842,0.039473684210526314
74,taxa213747,73,74,0.9605263157894737,0.9736842105263158
75,taxa262724,76,76,1.0,1.0
76,taxa82283,76,76,1.0,1.0
77,taxa316732,76,76,1.0,1.0
78,taxa293896,76,76,1.0,1.0
79,taxa196731,76,76,1.0,1.0
80,taxa167602,75,75,0.9868421052631579,0.9868421052631579
81,taxa470114,76,76,1.0,1.0
82,taxa170206,76,76,1.0,1.0
83,taxa365676,76,76,1.0,1.0
84,taxa223059,76,76,1.0,1.0
85,taxa187524,76,76,1.0,1.0
86,taxa191541,76,76,1.0,1.0
87,taxa212619,76,76,1.0,1.0
88,taxa357470,76,76,1.0,1.0
89,taxa326792,76,76,1.0,1.0
90,taxa325407,76,76,1.0,1.0
91,taxa188646,73,76,0.9605263157894737,1.0
92,taxa171551,76,76,1.0,1.0
93,taxa290260,76,76,1.0,1.0
94,taxa367433,76,76,1.0,1.0
95,taxa310301,76,76,1.0,1.0
96,taxa193761,76,76,1.0,1.0
97,taxa327476,76,76,1.0,1.0
98,taxa189047,76,76,1.0,1.0
99,taxa180658,76,76,1.0,1.0
100,taxa269833,76,76,1.0,1.0
101,taxa367055,76,76,1.0,1.0
102,taxa203708,76,76,1.0,1.0
103,taxa181892,73,75,0.9605263157894737,0.9868421052631579
104,taxa589024,76,76,1.0,1.0
