taxa326977,taxa469873,taxa357591,taxa190872,taxa263681,taxa361480,taxa347862,taxa517293,taxa2000,taxa322235,taxa158660,taxa331820,taxa244304,taxa361496,taxa127309,taxa248140,taxa348374,taxa470812,taxa268540,taxa291090,taxa541301,taxa171772,taxa259569,taxa104780,taxa138006,taxa181095,taxa278234,taxa177339,taxa193066,taxa405524,taxa346780,taxa549871,taxa544358,taxa302160,taxa192573,taxa175497,taxa263461,taxa302974,taxa194648,taxa195173,taxa287978,taxa199487,taxa190108,taxa191306,taxa299892,taxa174348,taxa192127,taxa183200,taxa182980,taxa181843,taxa194053,taxa109014,taxa518438,taxa193343,taxa357795,taxa352304,taxa179460,taxa469991,taxa175537,taxa288134,taxa190464,taxa178915,taxa366612,taxa261912,taxa185281,taxa511008,taxa470973,taxa162162,taxa181028,taxa204044,taxa470172,taxa328422,taxa21698,taxa213747,taxa262724,taxa82283,taxa316732,taxa293896,taxa196731,taxa167602,taxa470114,taxa170206,taxa365676,taxa223059,taxa187524,taxa191541,taxa212619,taxa357470,taxa326792,taxa325407,taxa188646,taxa171551,taxa290260,taxa367433,taxa310301,taxa193761,taxa327476,taxa189047,taxa180658,taxa269833,taxa367055,taxa203708,taxa181892,taxa589024,condition
0.02738406026405077,0.0028292723660847665,0.010708383875674675,0.0010921540706362223,0.041710067155389094,0.01295532057029337,0.003524778932194151,0.009596452367139567,0.002054106675105035,0.03284208375085703,0.07084113443383784,0.17723166411757482,0.04369275530474828,0.0211772410034633,0.009811806690926983,0.008294987078740568,0.016120809380658574,0.0012075224583794773,0.00338578749362727,0.018437516481198235,0.0020447673294305834,0.002112889615526608,0.022229840198301726,0.001439907353690909,0.00347533533744704,0.001765136332471911,0.0011915906334054142,0.002715552098166412,0.0028699259884323964,0.002231554242919674,0.001178405674806181,0.004643852293303799,0.0014349629942161982,0.002948486366752803,0.03505166306277802,0.0017486551342228774,0.0,0.0012251024031784514,0.003866489109224197,0.0030226517588734804,0.007760996255471761,0.005805776769860937,0.0017299764428739736,0.0,0.0017217358437494517,0.0012256517764534217,0.0029990287080498544,0.002769390679113263,0.0,0.0018310611254680658,0.004137879507058347,0.0019167633563630649,0.006615003603888687,0.0025869987518239235,0.009726104460031996,0.002855642283283233,0.0019848856424590795,0.0013036627814988692,0.002312312114339963,0.004088435912311236,0.004079645939911744,0.0010756728723871783,0.0018387523513176175,0.002473278483905558,0.0011597269834572666,0.0011838994075558625,0.005816764235360299,0.0017926049962203071,0.0,0.0,0.006189788689063512,0.0025254689450275093,0.0,0.001145992651583074,0.0015728556862331486,0.0015904356310321227,0.019614823409454443,0.0030221023855985098,0.014277112669866266,0.0011745600618814106,0.0017310751894239035,0.0016420767188791042,0.005222342351845017,0.008907538280329794,0.007243486630451975,0.005809622382785718,0.003406114304801085,0.0077670393614964,0.0025166789726280277,0.02148104442452051,0.0013245389659476432,0.041831478649157074,0.013071787704586597,0.00749125397746251,0.0018354561116678068,0.012071378970870026,0.0065463319445176905,0.060856275161295985,0.02964528066381867,0.00420050806040469,0.0018030430884446997,0.0026254548810716715,0.0011470913981330142,0.0038236379937766976,Control
0.027324314553508505,0.002733205136681352,0.010751357107388325,0.001071900316083994,0.041671179807761305,0.01303160699239118,0.003479455947288388,0.009616858938199739,0.002093159672352985,0.03300805894607723,0.07071166022166671,0.1772813400723324,0.04344220670795774,0.021172141282651144,0.009697040457906815,0.008262916609812803,0.016371096953524247,0.0011738855823780724,0.0033612937077200766,0.01833624753301161,0.001991877752723011,0.0021782646187087362,0.022075941746015876,0.0013982531682250447,0.003421781520832419,0.001755553273586376,0.0011823257423472361,0.0027043679234533724,0.002895678216087783,0.0022830632716592096,0.001228043275513553,0.004668111809612498,0.0014524108613605253,0.002889348096110911,0.03485575063266029,0.001775246980181098,0.0,0.001232263355498135,0.0039352245856233104,0.0030961320153554623,0.007745253465037342,0.005785729658862799,0.0016929554204817316,0.0,0.0017295294470147811,0.0012407035154672987,0.0029723430024743707,0.0027275783633685827,0.0010536133028174694,0.0018125243533782414,0.004158888824806189,0.001863868659857327,0.00656785114933878,0.0026438801103410184,0.009822939510780187,0.0027641523899016324,0.0019553037261899613,0.001264617302046603,0.002239455778485183,0.003971798612156359,0.00410121439835023,0.0010662735427712149,0.0018378448332857426,0.0025229044841163224,0.0011781056623626541,0.0012027227956060516,0.005780102885550019,0.001805490886737275,0.0,0.0,0.006089575417752752,0.002509540897498473,0.0,0.0011640387290807114,0.0015684630609365466,0.0015480660076777311,0.019982782073662907,0.003033534162250818,0.014309587881055592,0.001168258809065293,0.0016528646606282043,0.0016662282472460434,0.005186478301052063,0.008642020461761147,0.007062303854199042,0.005751969018986133,0.0034034945075658947,0.00796118089091515,0.0024856271109191795,0.021355011415316393,0.0013462055150818655,0.04196236532669749,0.0131138985520906,0.007520885879190359,0.0018371414866216389,0.01215734708891844,0.006546750749415871,0.06064747280510123,0.029610894558488227,0.0042186732912544486,0.0018561318465522675,0.0026108228171284574,0.0011042542626324618,0.00380791883942173,Control
0.027367866177351055,0.0027970438617349303,0.010942753708303336,0.0011086950916607203,0.041592777534265955,0.012904217720595476,0.003514210109656724,0.009516060799654684,0.002007301535461527,0.0330135211143866,0.0706117494941161,0.17604282752581502,0.043510313920187345,0.02091241499765557,0.009647843678766813,0.008227835408913682,0.016196879801599895,0.00119464044760341,0.0033786074369471387,0.01845055802409712,0.002027355451848158,0.002173462556950731,0.02193229988817558,0.0014066389922620518,0.0035304442324458974,0.0017762040228156287,0.0011488029244339823,0.0026509367566323575,0.0027913141713387544,0.0022632277064908784,0.001188910757207234,0.0046782922084805155,0.0014362423926423166,0.0029183223084540606,0.0347925899824003,0.0018277712363812427,0.0,0.0012528922999645745,0.003937252250574643,0.003018591890387206,0.007815297700388758,0.005901581108064826,0.001729411551246826,0.0,0.0017036279444640192,0.0012423878675715768,0.0029374212764413273,0.002735927164175683,0.0010714521040855508,0.0018774285531481278,0.004105323168862566,0.0018697889659532233,0.006671269517951598,0.002591729955871829,0.009803500267863018,0.002696774279801785,0.0019184913343207439,0.0012653066291562905,0.00233866863004057,0.004048026264900776,0.004115827601255563,0.00108004663967982,0.0018669241207551301,0.0025115142903253253,0.0011726766344180605,0.0012567120935620217,0.005864338120489656,0.0018096272167933403,0.00108004663967982,0.0,0.00610307522033047,0.0025143791355234078,0.0,0.001203234983197679,0.001532692180978004,0.00156707032335508,0.01984669258396617,0.003101672401131802,0.01452762999951294,0.0011688568408206028,0.0016635201116907675,0.0016635201116907675,0.005059316619826445,0.008915398256455211,0.007104816091262505,0.005744969570569255,0.003381472282145232,0.007816252648788123,0.002523928619517041,0.02142426733971425,0.001323558481517455,0.04192509957724434,0.013009262044525453,0.0076071189493275735,0.0018430504107710519,0.012091556632737381,0.00650415354806303,0.06059434078479565,0.029571887083081436,0.0043927626370709,0.0018163118555888803,0.002623243253050822,0.001165037047223156,0.00389905431460011,Control
0.02744274544047315,0.0026791561650360163,0.010861745619083535,0.0,0.04176382742265178,0.01285126714163806,0.0035188731667625825,0.009377046577626075,0.002066423227291669,0.03295114012979019,0.07084011391375104,0.1769346980491775,0.04381164539879733,0.02081059358193254,0.009818611204826449,0.008327710412986956,0.016200212347933094,0.0011374010200639075,0.003401039909504058,0.01821081982178648,0.0020763460279029167,0.002196659985314254,0.022168776915596662,0.0015157077933676028,0.003317936454384882,0.0017402111571970078,0.00115228522098077,0.002545198356784224,0.002871410426878885,0.0021619301831749048,0.0011969378237313678,0.004681081188354601,0.0013829903351922053,0.0030177717358947386,0.034933219551886295,0.00170796205521046,0.0,0.0012093413244954284,0.0039790430451090465,0.003016531385818333,0.007729861676159481,0.005753984004445413,0.0016633094524598625,0.0,0.001782383059794793,0.0011436027704459274,0.0029631963325328923,0.0027486157693147354,0.0010629800154795643,0.0018034690110936963,0.004186181507868777,0.001907658417511754,0.006681765861596779,0.0026096965607573085,0.009737988449860084,0.002810633273135008,0.0020378951755343393,0.0012143027248010525,0.002319454642878402,0.004029897398241675,0.004121683303895693,0.0011460834705987397,0.0018543233642263244,0.002426124749449283,0.001154765921133582,0.0012105816745718347,0.005757705054674631,0.0017265673063565508,0.001102671217924548,0.0,0.006298497687987459,0.002524112405485321,0.0,0.0011460834705987397,0.0015814463474170932,0.001502063942527136,0.01997583798051163,0.0031033558911667267,0.014474885391652896,0.0011684097719740385,0.0016558673520014257,0.0016571077020778317,0.005292573776022543,0.008774236440492963,0.007222558494909606,0.005745301553910583,0.00333778205560738,0.0077038143245549634,0.0024571335013594243,0.021299291512036342,0.001329655281906765,0.042059030740836244,0.01302367580225842,0.0075326460140109994,0.0017526146579610682,0.012334041159776979,0.006510597551052814,0.06075854849272663,0.029604675623648036,0.004277967413522795,0.0017898251602532294,0.0025638036079303045,0.0011361606699875017,0.003842604536704442,Control
0.027105872532020153,0.0028551193444326223,0.010765531649419775,0.0010723348704206506,0.042074157617684876,0.012812514569767296,0.00353892708788928,0.009537785928213504,0.0020913860205719523,0.03289381664627822,0.07094283322861601,0.1770640226100588,0.04323973899857687,0.0214089547732223,0.009675435538909326,0.008363323927276595,0.01582970523001914,0.001074555025431875,0.003325792206811874,0.018622660234137507,0.0020314418352689397,0.0020958263305944015,0.022152706701981918,0.0014519813773397662,0.003654375148472866,0.0017628030789109714,0.0012899100615204953,0.002695268183624576,0.0028839813595785218,0.0022978604366156842,0.0013165519216551695,0.0044758325026253345,0.0014120185871377546,0.002979448025061107,0.03484089259112074,0.0017117395136528474,0.0,0.0011700216909144602,0.003978517780111408,0.002992768955128444,0.007635113083595499,0.005905612329852865,0.0017317209087538477,0.0,0.0018116464891578712,0.0012077643261052475,0.00305937360546513,0.0027885146940959363,0.0,0.0018471689693374334,0.00413614878590823,0.0019026728446180068,0.006678226273758432,0.0026797270985460145,0.00973537972421234,0.002926164304791758,0.001915993774685344,0.0012455069612960343,0.002200173616121875,0.003934114679886947,0.004320421651839726,0.001090096110510437,0.0017605829238997468,0.0024554914424125066,0.001254387581340933,0.0011966635510491349,0.005910052639875313,0.0017583627688885224,0.0010590139403533134,0.0,0.00592337356994265,0.0024133084971992703,0.0,0.001152260450824674,0.0015652092829121277,0.0015652092829121277,0.0200790819214998,0.0031814821310823895,0.014153488196545917,0.0011211782806675608,0.0017095193586416227,0.0016451348633161613,0.00511967745587997,0.008651944078735575,0.007393116187372204,0.005710238688865256,0.003436799957373021,0.007928173545076918,0.0025465177978726424,0.021089252451606165,0.0012344061862399219,0.041672309560653535,0.013241004486933229,0.007384235567327306,0.0018915720695618944,0.011942213805367877,0.006416247982434128,0.06088997133779882,0.029643509709847898,0.0042871193266713886,0.0017672433889334104,0.0026708464785011265,0.001090096110510437,0.0038497487894604745,Control
0.027366853293525624,0.0028072596595625494,0.01065446930904797,0.0010972156274659168,0.041403834789113886,0.012868030101693984,0.0034945566217236407,0.009534708154990247,0.002031830184360916,0.03312689373883397,0.07041514512828742,0.17699946368974634,0.04337690996478119,0.021170932667443257,0.009773144178642555,0.008250979534810634,0.016051048537785995,0.001156653833935113,0.0033886609665198905,0.01843540877430908,0.0020345629754629554,0.0021226954885034863,0.022119211179848372,0.001489371150607533,0.003453564755193155,0.0017933941607086077,0.001168951393894264,0.002646024984542646,0.002835270768358382,0.0022497702747479864,0.0011962793049145842,0.004669656795597475,0.0014599936462606857,0.002942532819113136,0.03485060172644081,0.0017305399653618702,0.0,0.001246152742526669,0.00394205116468141,0.0030122189922149566,0.007841060869505808,0.005591290594757822,0.0016847657144028287,0.0,0.0017401047342189813,0.0011887641293839995,0.0030620924298270518,0.002734157497583188,0.0010739869030986398,0.0018951906292593147,0.0041777543972316795,0.001973758373442734,0.006621552840223947,0.0026173306779713116,0.009691160445581583,0.0027396230797872554,0.001967609593463164,0.0012434199514246404,0.002341318776666059,0.003990558206742481,0.00407527473090547,0.0010569069587109438,0.0018268708517085088,0.0024718095517881,0.001209943260424739,0.0012085768648737248,0.005740910907594086,0.0018125236984228414,0.0,0.0010514413765068751,0.0060784106086950625,0.0025285149671552677,0.0,0.0011498218561800408,0.0015966332013622978,0.0016082475635459362,0.01994664225373279,0.0030422796943373165,0.014328706945730192,0.0012229240181593922,0.0016396746612192996,0.0017141432187496757,0.00523671094926915,0.008755862690911071,0.007287670671344289,0.005667808745614724,0.0034248704486218207,0.007731066027649014,0.002557209273726602,0.021313721002524422,0.0013841586931792951,0.041767296005684205,0.013120130080856406,0.007429092610874455,0.0017892949740555644,0.01227774722365499,0.0064070287387144285,0.06050741098786985,0.02972320242125291,0.004278184470231362,0.001858981147157385,0.002611181897991741,0.0011839817449554332,0.0038347891139266454,Control
0.027272466402027778,0.002819838347123249,0.01064613324405754,0.0011315701372614688,0.04181835573198145,0.01280309914390929,0.0034807977425988755,0.009414127887512556,0.002062269835955803,0.033326318810081794,0.07078291644746275,0.17704146539767587,0.043871060308957814,0.0211593093883017,0.009857955904156104,0.008368645081065567,0.016081113396145163,0.0011985269501171732,0.003373666842029751,0.018275383806016517,0.002038356688507339,0.0021732268401166983,0.02210818307905686,0.0014797455641111482,0.0034377540771916354,0.0017160074609020037,0.0011707876990769493,0.0026534028408819166,0.002838968865082025,0.002281314266583763,0.0011880051652398455,0.004645846286288197,0.0014615715720503126,0.00290114304844804,0.03488067339423218,0.0017858338514515272,0.0,0.0012396575637285336,0.003893060404610451,0.002992013008752209,0.00792290401262614,0.00575732937969295,0.0017160074609020037,0.0,0.0017944425845329755,0.0012195705198718284,0.003021665311588312,0.0027213161796355613,0.0010722655315892726,0.0018441819312257838,0.004062365488545602,0.0019149648476732477,0.006610550480654263,0.0025778372949447647,0.009771868573341624,0.0028188818212253088,0.002049834999282607,0.0013133100578698166,0.0023100100435219264,0.00394184322540533,0.00402697403032187,0.0,0.0018135731024917512,0.00242574967717251,0.0011612224400975614,0.0011985269501171732,0.00580324262279401,0.0017743555406762599,0.0,0.0,0.006128461428093165,0.002513750059782869,0.0,0.0011516571811181738,0.001522789229518388,0.0015447893251709836,0.01987182552967626,0.0030647089769955524,0.014569802477402118,0.0011937443206274845,0.0017380075565545884,0.0016987899947391075,0.005210196566072026,0.008830647089769949,0.00727246640202783,0.005692285618633125,0.0033813190492132587,0.007736381462528093,0.0024888803864364655,0.021574441628007066,0.0013276579463388934,0.04205557415467021,0.013086230809699168,0.007464728107513505,0.001815486154287631,0.012189966043330645,0.006389592998230425,0.06080061217657461,0.02969056387201684,0.0042393227796642605,0.0018891386484289035,0.0026247070639437535,0.0011373092926490972,0.0037887990817351345,Control
0.027308965202671495,0.002804074031732692,0.010788024886156992,0.0011147819153473717,0.04144423740154261,0.012902106363309766,0.0034900043929719403,0.009523522130539157,0.0020473454436988675,0.03297862647958137,0.07052664015408473,0.17687776337955954,0.04359023611208636,0.021111218791474314,0.009694134250847402,0.0082015683548175,0.016162886989200907,0.0011861604554763276,0.003413403032833546,0.018355310766495235,0.0021129208504840078,0.002168630930584662,0.02205829015318532,0.0014734155559953071,0.003460408412918472,0.001755447836504839,0.0011942848421576777,0.0026520319381246726,0.002896924165233776,0.0022638023174232696,0.0011768754421262202,0.004574029701597077,0.0014815399426766473,0.002970043645365877,0.03478688282951491,0.0017583494031767522,0.0,0.0012140154955266496,0.003906089053723664,0.0030495465721761834,0.007733255493971411,0.005782822377114299,0.0016771055363633003,0.0,0.0017432612564828292,0.0012000879755014937,0.0030669559722076314,0.002816840925089091,0.00106197340191863,0.0018221838699587465,0.004202629167592752,0.0018912411567501783,0.006601064178592583,0.0026143115713898545,0.009710383024210092,0.00282960781844549,0.0020090447636296705,0.0012981609290120145,0.002331118664211555,0.004009965140578001,0.004076701174031909,0.0010846056219595255,0.0018448160899996312,0.0024698135511287975,0.001146699148738374,0.001205310795510931,0.005775278303767338,0.0017380384364733918,0.0010898284419689523,0.0,0.006128689124405825,0.002483741071153953,0.0,0.0011397353887257907,0.0015627838094900994,0.0015523381694712247,0.01977591780906186,0.0030286552921384344,0.014415563539377455,0.0011646888621041995,0.0016649189563412905,0.0016869708630477963,0.0051816177626947835,0.008780140749196119,0.007199947539674573,0.005689391930278837,0.0033605945194048054,0.007888199154251345,0.002476196997806992,0.02130272219182024,0.0013712804091441163,0.041770373495465134,0.013202128357185209,0.007520280500253301,0.0018227641832931252,0.012197025662035935,0.006502410911747683,0.06058355148278765,0.029629057913529818,0.004270525827715416,0.0018239248099618922,0.002588197471342679,0.0011205850486911873,0.0038074357868787653,Control
0.027396035443173834,0.002806563683165288,0.010790119703666659,0.0011504427416302344,0.04134738900164815,0.012918140733521478,0.003485106336475694,0.009515492728268012,0.0020892755489191487,0.033063803872362456,0.07080190230376654,0.17621643424345448,0.04365820922361015,0.02119675849345649,0.009773795934506224,0.008181257320660577,0.015853856019805875,0.0011901816964361139,0.0034215240087862794,0.018539215890813206,0.002020725851879012,0.002109145026322088,0.021939876948326394,0.0014315958468818283,0.0034582825419817186,0.0018011681265765194,0.0011603774803316993,0.0026138297523567704,0.0028920024359979247,0.002346585281287227,0.001162364428071992,0.004664359820340187,0.0014425240594534501,0.0029148523350113146,0.03473184650033926,0.0017316249556662256,0.0,0.0012368749683330182,0.0039619737941462545,0.003140370903534685,0.007660677012703551,0.005752213708151152,0.0016571144154051995,0.0,0.001786266018524312,0.001180246957734639,0.0030281083562080733,0.0027539095680474937,0.0010838799923303805,0.0018389201336421058,0.004137818669162271,0.001918398043253864,0.006590705654555223,0.002632705755889563,0.009794658885779312,0.002765831254489262,0.0020058237438268043,0.0012348880205927254,0.0023098267480917874,0.003934156525782133,0.00405933423342066,0.0010987821003825876,0.001821037603979459,0.0024578543547436934,0.00112063852552582,0.0011931621180465532,0.005841626356464385,0.0017932203356153477,0.0010550692500961225,0.0010510953546155263,0.006100923036572757,0.0024807042537570725,0.0,0.0010888473616811126,0.0015716756625725624,0.0015369040771174155,0.019747280116912007,0.0030281083562080733,0.014325893207519851,0.001155410110980967,0.001698840317951382,0.0016938729486006394,0.005240574665025446,0.0086720334125132,0.0071609596560196125,0.0056777031678901255,0.003376817684629668,0.007753070082627225,0.002439971825081047,0.021254379977925026,0.0013441701463088984,0.04194844069308711,0.013162535305577693,0.007428204127089155,0.0018597830849151917,0.012032955515220534,0.006466521420786852,0.06066052103730593,0.029687979661602974,0.004231205212956091,0.0018796525623181314,0.002566143006589709,0.001155410110980967,0.0038586525116509605,Control
0.027511587397918032,0.002814308388284548,0.010708717675361593,0.0011103930397554493,0.04175190345557969,0.012909813441311235,0.003494327431630655,0.009531518214594881,0.0020506055123032845,0.03296299135243624,0.07058485153855187,0.17653069333110197,0.0437195283607321,0.02118044836250433,0.00974600198731521,0.008388073577075973,0.016140431316318544,0.0011624317255957864,0.0033346952466879846,0.01838512706229663,0.002072405502317475,0.0021385086978444033,0.022198718863812604,0.0014591928799826115,0.003431037138041049,0.00178197337728961,0.0011427414120345825,0.0026272504094530425,0.002892366417045059,0.002253134451790021,0.0011947800978749199,0.004590655961699525,0.0014781799680595004,0.0028818180347801267,0.03484271307204757,0.0017482185540418258,0.0,0.0012362704014503352,0.003931733682883281,0.003040746994238472,0.007812131905410542,0.0057769973537624975,0.001729231465964937,0.0,0.001759470161791084,0.0012060317056241882,0.0030365276413324986,0.0027819600160054144,0.0,0.0018494830237851996,0.004179269053367081,0.0019050378370471847,0.006673609846281942,0.002646237497529921,0.009751627791189843,0.0027116374675725135,0.0019584829738561824,0.0012461155582309425,0.0022819666966475177,0.003990101398082579,0.004072378779749073,0.001095625304584533,0.0018529991512068365,0.0024880117635559017,0.0011596188236584748,0.0011793091372196889,0.005794577990870724,0.0017482185540418258,0.0010794511184449662,0.0,0.00620877780114049,0.002525985939709669,0.0,0.0012018123527182153,0.0015766315358655514,0.0016195282904096174,0.01981830059935906,0.0031792824146512763,0.014484335300723874,0.0011631349510801221,0.0016385153784865064,0.001639921829455157,0.005216526642752306,0.00883954433801517,0.007160945106921921,0.005685578040799731,0.003390953285434305,0.007801583523145609,0.0024978569203365085,0.021285932185153657,0.001398012262845992,0.041818709876590913,0.01307366497915992,0.007580067495581983,0.0018333088376456326,0.01204203319364934,0.00651890023972957,0.06049989486779006,0.029697915428696757,0.004390236698665764,0.001879721719611336,0.0025569278610201415,0.00112586400041068,0.0039225917515870005,Control
