permu_index,permu_delta
0,0.0
1,0.0
2,0.9100000000000001
3,-0.6899999999999995
4,0.6799999999999997
5,0.46000000000000085
6,0.6899999999999995
7,0.22000000000000064
8,0.0
9,0.9100000000000001
10,0.6899999999999995
11,0.0
12,-0.22000000000000064
13,-0.23000000000000043
14,0.47000000000000064
15,-0.9100000000000001
16,0.0
17,-0.6799999999999997
18,-0.9100000000000001
19,0.23000000000000043
20,0.6799999999999997
21,1.3599999999999994
22,-0.23000000000000043
23,-0.6899999999999995
24,-0.22000000000000064
25,-0.6899999999999995
26,0.0
27,-1.3499999999999996
28,0.46000000000000085
29,0.0
30,-2.26
31,0.22000000000000064
32,0.46000000000000085
33,-0.9100000000000001
34,0.9100000000000001
35,0.23000000000000043
36,0.0
37,-0.23000000000000043
38,0.46000000000000085
39,0.6899999999999995
40,-0.22000000000000064
41,0.46000000000000085
42,0.9100000000000001
43,0.0
44,0.46000000000000085
45,0.22000000000000064
46,0.23000000000000043
47,0.6899999999999995
48,-1.3599999999999994
49,-0.23000000000000043
50,0.46000000000000085
51,-1.5899999999999999
52,-0.22000000000000064
53,0.46000000000000085
54,-1.3599999999999994
55,0.47000000000000064
56,-0.22000000000000064
57,-0.6799999999999997
58,-0.46000000000000085
59,0.0
60,0.23000000000000043
61,0.23000000000000043
62,0.0
63,0.0
64,-0.46000000000000085
65,-0.6799999999999997
66,0.0
67,0.22000000000000064
68,-0.46000000000000085
69,-0.47000000000000064
70,1.1300000000000008
71,-0.6799999999999997
72,-0.9100000000000001
73,0.23000000000000043
74,0.47000000000000064
75,0.0
76,0.6899999999999995
77,-0.9100000000000001
78,0.6799999999999997
79,1.1300000000000008
80,0.9100000000000001
81,0.0
82,0.6799999999999997
83,0.46000000000000085
84,-0.47000000000000064
85,-0.46000000000000085
86,-1.1300000000000008
87,-0.22000000000000064
88,-0.22000000000000064
89,-0.46000000000000085
90,0.23000000000000043
91,0.0
92,0.9100000000000001
93,-0.47000000000000064
94,0.46000000000000085
95,-0.9100000000000001
96,0.22000000000000064
97,-0.46000000000000085
98,0.46000000000000085
99,-0.46000000000000085
100,-0.6799999999999997
101,0.46000000000000085
102,0.9100000000000001
103,0.0
104,0.0
105,-0.6899999999999995
106,0.0
107,-0.9100000000000001
108,0.46000000000000085
109,-1.8100000000000005
110,0.22000000000000064
111,-0.23000000000000043
112,-0.23000000000000043
113,0.9100000000000001
114,0.0
115,0.0
116,0.22000000000000064
117,0.46000000000000085
118,0.0
119,0.22000000000000064
120,0.0
121,0.46000000000000085
122,-0.47000000000000064
123,0.46000000000000085
124,-0.22000000000000064
125,-0.46000000000000085
126,-0.47000000000000064
127,-0.6899999999999995
128,-0.22000000000000064
129,0.46000000000000085
130,-0.6899999999999995
131,0.46000000000000085
132,0.47000000000000064
133,1.3599999999999994
134,-0.46000000000000085
135,0.47000000000000064
136,-0.47000000000000064
137,-0.47000000000000064
138,0.46000000000000085
139,0.6899999999999995
140,0.9100000000000001
141,-0.22000000000000064
142,0.47000000000000064
143,1.1300000000000008
144,0.0
145,-0.46000000000000085
146,-1.8000000000000007
147,-0.47000000000000064
148,0.46000000000000085
149,-1.1300000000000008
150,-0.23000000000000043
151,0.9100000000000001
152,1.1400000000000006
153,-0.46000000000000085
154,0.46000000000000085
155,-0.9100000000000001
156,-0.9100000000000001
157,0.9100000000000001
158,-0.9100000000000001
159,1.5899999999999999
160,0.6799999999999997
161,-0.9100000000000001
162,1.8100000000000005
163,0.9100000000000001
164,0.0
165,1.1300000000000008
166,-0.23000000000000043
167,0.46000000000000085
168,-0.46000000000000085
169,0.0
170,-0.6899999999999995
171,1.1300000000000008
172,0.6799999999999997
173,-0.23000000000000043
174,0.0
175,0.46000000000000085
176,0.9100000000000001
177,0.46000000000000085
178,-1.1300000000000008
179,0.47000000000000064
180,0.23000000000000043
181,1.3599999999999994
182,0.0
183,-0.46000000000000085
184,-0.22000000000000064
185,-1.1300000000000008
186,0.22000000000000064
187,-0.6899999999999995
188,-1.1300000000000008
189,-0.22000000000000064
190,1.1300000000000008
191,0.0
192,0.6899999999999995
193,-0.46000000000000085
194,-0.22000000000000064
195,0.23000000000000043
196,-1.3599999999999994
197,-0.6899999999999995
198,0.47000000000000064
199,0.47000000000000064
200,-0.23000000000000043
201,-0.46000000000000085
202,0.0
203,0.46000000000000085
204,0.0
205,-0.46000000000000085
206,0.22000000000000064
207,0.46000000000000085
208,0.46000000000000085
209,0.23000000000000043
210,0.46000000000000085
211,0.23000000000000043
212,-0.23000000000000043
213,0.0
214,0.23000000000000043
215,1.1300000000000008
216,0.6899999999999995
217,-0.23000000000000043
218,-0.46000000000000085
219,0.23000000000000043
220,1.1300000000000008
221,1.1300000000000008
222,0.23000000000000043
223,-0.6899999999999995
224,0.46000000000000085
225,0.46000000000000085
226,-0.22000000000000064
227,0.0
228,-0.6899999999999995
229,-0.22000000000000064
230,-0.22000000000000064
231,-1.1300000000000008
232,-0.47000000000000064
233,-0.47000000000000064
234,0.22000000000000064
235,0.22000000000000064
236,0.6799999999999997
237,0.46000000000000085
238,-0.47000000000000064
239,-0.9100000000000001
240,0.6899999999999995
241,0.47000000000000064
242,0.23000000000000043
243,0.22000000000000064
244,0.23000000000000043
245,-0.23000000000000043
246,0.6899999999999995
247,-0.6899999999999995
248,-0.22000000000000064
249,0.6899999999999995
250,0.0
251,0.23000000000000043
252,0.0
253,-0.22000000000000064
254,-0.22000000000000064
255,-0.22000000000000064
256,0.46000000000000085
257,0.23000000000000043
258,0.9100000000000001
259,-0.9100000000000001
260,0.0
261,-1.1300000000000008
262,0.46000000000000085
263,-0.46000000000000085
264,-0.46000000000000085
265,-0.22000000000000064
266,0.47000000000000064
267,0.47000000000000064
268,0.47000000000000064
269,0.47000000000000064
270,-0.9100000000000001
271,0.6799999999999997
272,-0.46000000000000085
273,-0.6799999999999997
274,0.22000000000000064
275,0.0
276,0.22000000000000064
277,0.6899999999999995
278,0.9100000000000001
279,-0.23000000000000043
280,-0.22000000000000064
281,0.6899999999999995
282,0.0
283,0.47000000000000064
284,0.22000000000000064
285,-0.9100000000000001
286,0.23000000000000043
287,-0.9100000000000001
288,0.9100000000000001
289,0.22000000000000064
290,-0.46000000000000085
291,-0.9100000000000001
292,0.0
293,-0.22000000000000064
294,-0.23000000000000043
295,1.3599999999999994
296,0.22000000000000064
297,1.1300000000000008
298,0.6899999999999995
299,-0.46000000000000085
300,0.23000000000000043
301,0.9100000000000001
302,0.6899999999999995
303,1.1300000000000008
304,-0.46000000000000085
305,-0.23000000000000043
306,0.0
307,-0.46000000000000085
308,-0.23000000000000043
309,0.22000000000000064
310,0.6799999999999997
311,0.0
312,0.22000000000000064
313,-0.46000000000000085
314,1.3599999999999994
315,-1.3599999999999994
316,0.0
317,0.9100000000000001
318,0.47000000000000064
