,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate,treat_logged_mean,control_logged_mean,logged_mean_diff,logged_mean_diff05,logged_mean_diff95,ID
0,taxa326977,94,94,1.0,1.0,-12.563397356394836,-5.19074152040993,-7.372655835984903,-7.37639627617031,-7.368770234482731,0
1,taxa469873,94,94,1.0,1.0,-17.546548394661848,-8.486918838944508,-9.059629555717343,-9.069818455922647,-9.048340160751156,1
2,taxa357591,94,94,1.0,1.0,-17.015147376806013,-6.543983620029476,-10.471163756776539,-10.47744325639757,-10.465497022603635,2
3,taxa190872,86,83,0.9148936170212766,0.8829787234042553,-17.18083108651598,-9.801268645274506,-7.379562441241473,-7.397312843240409,-7.362260577110349,3
4,taxa263681,94,94,1.0,1.0,-11.962250065756198,-4.58724399055112,-7.375006075205078,-7.377801597047217,-7.371881743011976,4
5,taxa361480,94,94,1.0,1.0,-13.650052147088864,-6.274087403796302,-7.375964743292563,-7.3817772217846755,-7.37060928350808,5
6,taxa347862,94,94,1.0,1.0,-24.13889055721714,-8.15684916254115,-15.98204139467599,-15.99008898300494,-15.97391834602476,6
7,taxa517293,94,94,1.0,1.0,-13.742134115840138,-6.709028137841914,-7.033105977998225,-7.039849042832138,-7.026493166806545,7
8,taxa2000,94,94,1.0,1.0,-16.304795720061932,-8.935507700540231,-7.369288019521702,-7.382731178737281,-7.35654855505888,8
9,taxa322235,94,94,1.0,1.0,-12.294279650836614,-4.920188935369093,-7.37409071546752,-7.377709974570272,-7.3703452171693975,9
10,taxa158660,94,94,1.0,1.0,-3.660024506687215,-3.822799536625283,0.1627750299380682,0.1602595392650326,0.1650177235360369,10
11,taxa331820,94,94,1.0,1.0,-1.131172351764115,-2.49844828291107,1.3672759311469547,1.3659705402102025,1.3687446437066304,11
12,taxa244304,94,94,1.0,1.0,-2.266087420143306,-4.520151083012047,2.2540636628687407,2.251845191827441,2.2561450158162515,12
13,taxa361496,94,94,1.0,1.0,-8.549314065944614,-5.568889976026773,-2.9804240899178422,-2.9842114284816956,-2.9773307859280256,13
14,taxa127309,94,94,1.0,1.0,-14.047549513626723,-6.676609686401113,-7.370939827225612,-7.376472702239381,-7.364777291995713,14
15,taxa248140,94,94,1.0,1.0,-8.223534952535745,-6.916377203783824,-1.3071577487519215,-1.3131164084295959,-1.3009220495158822,15
16,taxa348374,94,94,1.0,1.0,-10.299398725753095,-5.947572729835196,-4.351825995917897,-4.3573024360781485,-4.346760435611253,16
17,taxa470812,93,89,0.9893617021276596,0.9468085106382979,-14.282170268323709,-9.72795159594636,-4.554218672377348,-4.569829346237857,-4.540966789830381,17
18,taxa268540,94,94,1.0,1.0,-11.516920354595083,-8.21239994349697,-3.304520411098112,-3.3146258908124704,-3.294768894579844,18
19,taxa291090,94,94,1.0,1.0,-21.142631102453272,-5.763272481842745,-15.379358620610528,-15.384784065626333,-15.374138150379986,19
20,taxa541301,94,94,1.0,1.0,-10.410842154153418,-8.938963422444099,-1.4718787317093196,-1.4841632683516863,-1.4591968298333873,20
21,taxa171772,94,94,1.0,1.0,-16.240846402253737,-8.859142804065293,-7.381703598188442,-7.3926800141119,-7.370790114263795,21
22,taxa259569,94,94,1.0,1.0,-21.63775560338037,-5.501149736099329,-16.13660586728104,-16.140679105900603,-16.132199105950615,22
23,taxa104780,94,94,1.0,1.0,-6.81774260839867,-9.422870552311366,2.6051279439126955,2.589076902635291,2.620454064658466,23
24,taxa138006,94,94,1.0,1.0,-6.587262952967973,-8.172417399322285,1.5851544463543117,1.575860996159577,1.595177765416241,24
25,taxa181095,94,94,1.0,1.0,-16.509614269231836,-9.148928090542208,-7.360686178689627,-7.373735244895796,-7.347406867074223,25
26,taxa278234,92,91,0.9787234042553191,0.9680851063829787,-17.100525610376796,-9.721566687766645,-7.378958922610153,-7.391822281902385,-7.366496815721812,26
27,taxa177339,94,94,1.0,1.0,-6.9313265420594234,-8.555526379059847,1.6241998370004243,1.6124930443173553,1.6364628397065033,27
28,taxa510994,7,8,0.07446808510638298,0.0851063829787234,-17.16607914545878,-9.84776955404729,-7.318309591411491,-7.379914006250442,-7.242472488565336,28
29,taxa193066,94,94,1.0,1.0,-21.54624446996648,-8.439077405075665,-13.107167064890817,-13.117587115015997,-13.096718233092654,29
30,taxa405524,94,94,1.0,1.0,-15.136241155459018,-8.782831509641728,-6.353409645817289,-6.365165282613287,-6.342328735126656,30
31,taxa346780,93,93,0.9893617021276596,0.9893617021276596,-17.06578085808207,-9.705791974930682,-7.359988883151389,-7.373166441231168,-7.346352204304171,31
32,taxa549871,94,94,1.0,1.0,-15.135749096753672,-7.752223860571843,-7.383525236181828,-7.392445936846596,-7.3746253343267485,32
33,taxa544358,94,94,1.0,1.0,-22.837594556333084,-9.427511478383055,-13.410083077950027,-13.426008875225518,-13.392985307731427,33
34,taxa302160,94,94,1.0,1.0,-15.803367658678964,-8.426522292877532,-7.3768453658014295,-7.38818271454996,-7.365775069113164,34
35,taxa192573,94,94,1.0,1.0,-7.980097151982603,-4.842549681957822,-3.137547470024782,-3.1404199798427834,-3.1348666635863744,35
36,taxa175497,94,94,1.0,1.0,-18.226690461839897,-9.146253022737538,-9.080437439102365,-9.093698301907068,-9.068445675521442,36
37,taxa302974,93,92,0.9893617021276596,0.9787234042553191,-26.32194063749182,-9.675231615802488,-16.646709021689333,-16.6598000823247,-16.632560442205417,37
38,taxa194648,94,94,1.0,1.0,-21.94531898031173,-7.997253929358423,-13.948065050953302,-13.960147706741584,-13.934578440857633,38
39,taxa195173,94,94,1.0,1.0,-10.27968935876237,-8.372957220047812,-1.906732138714558,-1.9179913651032574,-1.895368852327516,39
40,taxa287978,94,94,1.0,1.0,-8.56178641594866,-7.010631034783773,-1.5511553811648844,-1.558112858541022,-1.5442779023103943,40
41,taxa199487,94,94,1.0,1.0,-18.7122874838605,-7.441028909966214,-11.271258573894286,-11.277436821739895,-11.264990639422992,41
42,taxa190108,94,94,1.0,1.0,-13.520247837482323,-9.210505800124265,-4.309742037358057,-4.322550399603042,-4.297164957213166,42
43,taxa191306,21,22,0.22340425531914893,0.23404255319148937,-18.748558349632106,-9.858119189167198,-8.890439160464911,-8.915270906794452,-8.864491085502891,43
44,taxa299892,94,94,1.0,1.0,-22.428843323121736,-9.158008777107444,-13.270834546014292,-13.284793533442947,-13.257327541177464,44
45,taxa174348,94,93,1.0,0.9893617021276596,-9.239184823438604,-9.689717660831985,0.4505328373933811,0.43687900473917657,0.4650870650535334,45
46,taxa192127,94,94,1.0,1.0,-15.754885908639087,-8.374397822018055,-7.380488086621031,-7.390108931866006,-7.371592480498249,46
47,taxa183200,94,94,1.0,1.0,-15.874373146804754,-8.501913872502428,-7.372459274302326,-7.384391651044874,-7.36113337220302,47
48,taxa182980,30,33,0.3191489361702128,0.35106382978723405,-17.230030596450327,-9.856672552744353,-7.373358043705975,-7.395492460746473,-7.3529795628865084,48
49,taxa181843,94,94,1.0,1.0,-16.43997156075877,-9.059961266140006,-7.380010294618762,-7.392432590844732,-7.367076915391794,49
50,taxa194053,94,94,1.0,1.0,-15.289703939113556,-7.907459452523459,-7.382244486590098,-7.391044408488054,-7.373308752064967,50
51,taxa109014,94,94,1.0,1.0,-16.41660786774948,-9.046010130840926,-7.370597736908553,-7.3877539533415435,-7.35488771033303,51
52,taxa518438,94,94,1.0,1.0,-14.610220761770076,-7.234959951708226,-7.375260810061852,-7.38204973826946,-7.36849518871443,52
53,taxa193343,94,94,1.0,1.0,-15.96964098124308,-8.591466827290876,-7.378174153952203,-7.389345262200532,-7.367645214633593,53
54,taxa357795,94,94,1.0,1.0,-7.908522887001502,-6.675361441800229,-1.2331614452012718,-1.2390618794424202,-1.2272537198079114,54
55,taxa352304,94,94,1.0,1.0,-24.508108664871475,-8.49518359977864,-16.012925065092837,-16.022624196790893,-16.003225256136087,55
56,taxa179460,94,94,1.0,1.0,-16.37785867079944,-8.983770942429237,-7.394087728370203,-7.407648429614661,-7.380846075974269,56
57,taxa469991,92,92,0.9787234042553191,0.9787234042553191,-17.022491947017333,-9.639806535084565,-7.382685411932773,-7.3974412507829275,-7.369440610190299,57
58,taxa175537,94,94,1.0,1.0,-7.098143531165639,-8.753523510440857,1.655379979275217,1.6450986094260254,1.6652993568738566,58
59,taxa288134,94,94,1.0,1.0,-18.51338271423729,-7.973759602873017,-10.539623111364275,-10.550133039731293,-10.528836663617744,59
60,taxa190464,94,94,1.0,1.0,-15.312387430025403,-7.933792269803389,-7.378595160222014,-7.388392720518223,-7.369393641435876,60
61,taxa178915,87,80,0.925531914893617,0.851063829787234,-17.197841825373267,-9.827515985064606,-7.370325840308663,-7.38263498742,-7.357720893066547,61
62,taxa366612,94,94,1.0,1.0,-22.447953973928016,-9.085036670767606,-13.36291730316041,-13.376366647547323,-13.348684053802144,62
63,taxa261912,94,94,1.0,1.0,-16.043793101595043,-8.668242769339576,-7.375550332255467,-7.388577789392427,-7.363249605160022,63
64,taxa185281,93,89,0.9893617021276596,0.9468085106382979,-17.108417522313445,-9.731264871247484,-7.377152651065963,-7.390247905316586,-7.363913372691369,64
65,taxa511008,92,90,0.9787234042553191,0.9574468085106383,-25.789310268280772,-9.680749574293209,-16.108560693987563,-16.123347620737498,-16.094677765851976,65
66,taxa470973,94,94,1.0,1.0,-20.38657993936602,-7.441611192978003,-12.944968746388014,-12.953469553801558,-12.936581170565065,66
67,taxa162162,94,94,1.0,1.0,-26.311986356542526,-9.133364319490797,-17.178622037051728,-17.19194425195298,-17.165552306304523,67
68,taxa181028,66,65,0.7021276595744681,0.6914893617021277,-27.125157232539838,-9.849913079719238,-17.2752441528206,-17.28855378464586,-17.26075063489147,68
69,taxa204044,29,24,0.30851063829787234,0.2553191489361702,-13.431026690089478,-9.846487873721733,-3.584538816367746,-3.6160940553232463,-3.554474553954667,69
70,taxa470172,94,94,1.0,1.0,-9.489933829643409,-7.344213678986358,-2.145720150657051,-2.153658787551105,-2.1381925216832243,70
71,taxa328422,94,94,1.0,1.0,-16.00487507664911,-8.61987851689473,-7.384996559754383,-7.39485938381126,-7.375732757740747,71
72,taxa213747,92,89,0.9787234042553191,0.9468085106382979,-17.126414865426334,-9.758410719808518,-7.368004145617814,-7.3859498792151825,-7.351124196533209,72
73,taxa262724,94,94,1.0,1.0,-22.91076375066652,-9.311872879890187,-13.598890870776335,-13.613832698003229,-13.585248574388187,73
74,taxa82283,94,94,1.0,1.0,-7.08583413129612,-9.323352789880163,2.2375186585840434,2.222539312729958,2.251505834602491,74
75,taxa316732,94,94,1.0,1.0,-13.03161608045918,-5.65206697264675,-7.379549107812429,-7.384145214340991,-7.374816066912396,75
76,taxa293896,94,94,1.0,1.0,-24.26300070809489,-8.363340720032081,-15.899659988062805,-15.9108907188984,-15.888534392146443,76
77,taxa196731,94,94,1.0,1.0,-13.49007768858154,-6.117707141889551,-7.3723705466919895,-7.376947426705537,-7.3673608949028315,77
78,taxa167602,92,92,0.9787234042553191,0.9787234042553191,-17.108745653179923,-9.738671204362268,-7.370074448817651,-7.381996937816259,-7.359429648675189,78
79,taxa470114,94,94,1.0,1.0,-20.113609517347946,-9.253027431381325,-10.86058208596662,-10.874848557774742,-10.846825959439094,79
80,taxa170206,94,94,1.0,1.0,-24.52644457984591,-9.21863322892321,-15.307811350922702,-15.32113894855692,-15.29448856031105,80
81,taxa365676,94,94,1.0,1.0,-20.200900342277745,-7.58426247317114,-12.616637869106606,-12.62669462245521,-12.606971417378869,81
82,taxa223059,94,94,1.0,1.0,-14.201795169153733,-6.823408198001538,-7.378386971152196,-7.384533637294022,-7.371616122335195,82
83,taxa187524,94,94,1.0,1.0,-15.018290093525412,-7.125519160338441,-7.892770933186968,-7.901208814394955,-7.884413589833023,83
84,taxa191541,94,94,1.0,1.0,-6.709146924463148,-7.448194246295332,0.7390473218321851,0.7312904723822684,0.7466855681992585,84
85,taxa212619,94,94,1.0,1.0,-15.572946253521353,-8.196635059744661,-7.376311193776688,-7.387040439178561,-7.365744958156364,85
86,taxa357470,94,94,1.0,1.0,-6.024784310395826,-7.0079536324185705,0.9831693220227449,0.9771932972832913,0.989570815020292,86
87,taxa326792,94,94,1.0,1.0,-16.029425124073626,-8.651705575952347,-7.377719548121278,-7.388354189338856,-7.367703934479597,87
88,taxa325407,94,94,1.0,1.0,-19.9275435040837,-5.54874539057028,-14.378798113513414,-14.382730065009984,-14.375005338032668,88
89,taxa188646,94,94,1.0,1.0,-21.24738586278363,-9.533952217782529,-11.713433645001103,-11.729272405982785,-11.698376492242998,89
90,taxa171551,94,94,1.0,1.0,-14.651604936890104,-4.578955872159315,-10.07264906473079,-10.075398870051421,-10.069940322238864,90
91,taxa290260,94,94,1.0,1.0,-5.771982853614221,-6.252063915751337,0.48008106213711665,0.4751524210004521,0.4849305626529276,91
92,taxa367433,94,94,1.0,1.0,-13.742466473245106,-7.058427467834248,-6.684039005410859,-6.6906259043467315,-6.677761578807574,92
93,taxa310301,94,94,1.0,1.0,-17.268078854478393,-9.095371632242996,-8.172707222235395,-8.183943072168876,-8.160992881090033,93
94,taxa193761,94,94,1.0,1.0,-13.737762424867135,-6.366778948315011,-7.370983476552123,-7.377166577549998,-7.364912289060595,94
95,taxa327476,94,94,1.0,1.0,-9.618066067663992,-7.271891549171949,-2.3461745184920453,-2.3533370927462136,-2.33900814739266,95
96,taxa189047,94,94,1.0,1.0,-2.8578754101308212,-4.0434655662920065,1.185590156161186,1.183300560541184,1.1879018228013685,96
97,taxa180658,94,94,1.0,1.0,-17.072969188733346,-5.077509584392248,-11.995459604341098,-11.99905162561115,-11.991701575849103,97
98,taxa269833,94,94,1.0,1.0,-7.077429794526241,-7.8666644315227465,0.7892346369965056,0.7808469660519699,0.7976857511719069,98
99,taxa367055,94,94,1.0,1.0,-16.474060836520504,-9.099454599392546,-7.374606237127958,-7.387860508641366,-7.361420294378794,99
100,taxa203708,94,94,1.0,1.0,-15.97695514228637,-8.593277948432204,-7.383677193854164,-7.392716608136075,-7.374311645916729,100
101,taxa181892,88,87,0.9361702127659575,0.925531914893617,-21.280279036198163,-9.78316560890161,-11.497113427296554,-11.511769603328482,-11.483524419871939,101
102,taxa589024,94,94,1.0,1.0,-15.413208050952882,-8.03588058096289,-7.377327469989992,-7.388794468151627,-7.366796680332834,102
