"","taxon","mean.difference (Treat - Control)","se (Treat - Control)","W","p.val","q.val","diff.abn"
"1","taxa326977",6.33026385465936,0.0433569032387266,146.003597623299,0,0,TRUE
"2","taxa469873",0.00378792782263027,0.0430607989688368,0.0879669656239216,0.929902931941039,1,FALSE
"3","taxa357591",6.70334419128723,0.0439011767583298,152.691674489462,0,0,TRUE
"4","taxa190872",-0.286446864028207,0.717162270493166,-0.399417085663511,0.689585906701566,1,FALSE
"5","taxa263681",-0.71046546151849,0.0435901356552167,-16.2987669306201,1.00703299507833e-59,1.01710332502911e-57,TRUE
"6","taxa361480",-0.00913187487162226,0.0441439937169798,-0.206865625483943,0.836114802706032,1,FALSE
"7","taxa347862",0.00250216163002293,0.0442172778945113,0.0565878712839878,0.954873496376619,1,FALSE
"8","taxa517293",-0.00651941386908383,0.0443124256863403,-0.147123831929912,0.883034279402308,1,FALSE
"9","taxa2000",-2.23505301573264,0.0428588206749649,-52.1491954406063,0,0,TRUE
"10","taxa322235",-0.000965340850147101,0.0428574237107689,-0.0225244722282394,0.982029590935081,1,FALSE
"11","taxa158660",-4.159780494905,0.0428097756741114,-97.1689393229071,0,0,TRUE
"12","taxa331820",2.42290885587601,0.0431158518072075,56.1953145842983,0,0,TRUE
"13","taxa244304",5.37203587657271,0.0430160851561584,124.884350983382,0,0,TRUE
"14","taxa361496",-0.000982956527053602,0.0438063462179798,-0.0224386786828197,0.982098026983665,1,FALSE
"15","taxa127309",0.00182333275421875,0.0421808707407391,0.0432265318899105,0.96552095546131,1,FALSE
"16","taxa248140",0.00862617189280712,0.042757544818138,0.201746193087023,0.840115148162701,1,FALSE
"17","taxa348374",-6.4235488842138,0.0438074043947576,-146.631579135113,0,0,TRUE
"18","taxa470812",0.475502329312757,0.492766229456716,0.964965334245829,0.334562175193538,1,FALSE
"19","taxa268540",1.18069700865574,0.0433653510101106,27.226737041295,3.13437535908202e-163,3.16571911267284e-161,TRUE
"20","taxa291090",0.243810778971824,0.0430142058994057,5.66814553178099,1.443513354096e-08,1.45794848763696e-06,TRUE
