taxaId,microbiota_loads_foldChange,logged_relative_abundance_diff,qml_logged_loads_diff,ranksums_on_loads,mwu_diff_pvalue,mwu_logged_pvalue,qml_diff_pvalue,ancomP,qml_diff_qvalue,ANCOM_BC_diff_qval,ANCOM_BC_diff
taxa326977,0.9185722005469684,-4.547607930770411,0.9223920692295895,2.0100660112587092e-09,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,1.1364931995629897e-95,0.9182147965853008
taxa469873,-1.0605319625405496,-6.525345378311355,-1.0553453783113547,1.011456801898477e-09,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,2.651616500359239e-128,-1.0594683775194291
taxa357591,-2.1292223381311337,-7.597101350888078,-2.1271013508880774,1.851176065610273e-15,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,-2.1312774936603525
taxa190872,8.564464656538894,3.104349994093875,8.574349994093875,1.102451290859363e-17,1.1364720648230994e-17,1.1364720648230994e-17,1.1364720648230994e-17,1.0,1.9003303379009203e-17,0.00172758242419309,5.71474817215516
taxa263681,1.6104629764116538,-3.8562001019061016,1.613799898093899,9.323204195502424e-15,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,7.556484596320865e-280,1.5977471021920902
taxa361480,7.846490578424554,2.3790122184236266,7.849012218423628,3.2876564597164064e-19,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,7.838434243956219
taxa347862,7.477299283671211,2.014884905104455,7.4848849051044555,3.2876564597164064e-19,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,7.476850927249322
taxa517293,0.0,-5.461577602658163,0.008422397341838028,0.4534812311202879,3.3805152476296324e-19,3.3805152476296324e-19,0.0017444864532598584,0.0,0.002737501818961624,1.0,-0.0026196149317401214
taxa2000,-2.1027793445904503,-7.564673893371657,-2.094673893371656,2.6172896311598342e-15,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,-2.1017081822974717
taxa322235,-1.0090282691997103,-6.470216186393392,-1.0002161863933914,2.6169836378692447e-09,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,7.934956949202908e-114,-1.0043932917744234
taxa158660,-6.3801100023536685,-11.843655594116827,-6.373655594116826,3.2876564597164064e-19,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,-6.387727814702055
taxa331820,-4.577191712316816,-10.04127794268059,-4.57127794268059,3.2876564597164064e-19,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,-4.582309593747864
taxa244304,0.0,-5.461306420728048,0.008693579271952245,0.4388114823126701,3.3805152476296324e-19,3.3805152476296324e-19,0.0007023277173360715,0.0,0.0011371020185441158,1.0,-0.002317731490558917
taxa361496,-9.175639707945333,-14.64248385944855,-9.17248385944855,3.2876564597164064e-19,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,-9.183303162691915
taxa127309,0.0,-5.465995841099097,0.004004158900903221,0.457191442469476,3.3805152476296324e-19,3.3805152476296324e-19,0.3455917169553303,0.0,0.41964708487432967,1.0,-0.003603690417907204
taxa248140,-6.258872886971936,-11.723891406934454,-6.253891406934454,3.2876564597164064e-19,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,-6.258037150542835
taxa348374,0.0,-5.465718209493224,0.00428179050677624,0.44611201887770346,3.3805152476296324e-19,3.3805152476296324e-19,0.512863906259176,0.0,0.5793033899031986,1.0,-0.0017740054888091238
taxa470812,0.0,-5.470876243215066,-0.0008762432150657418,0.5677050541936959,3.3805152476296324e-19,3.3805152476296324e-19,0.890042590511199,0.0,0.9078434423214231,1.0,-0.005053800696494991
taxa268540,0.0,-5.461831756688479,0.00816824331152155,0.40335388322269095,3.3805152476296324e-19,3.3805152476296324e-19,0.16966330668956087,0.0,0.22728884774119779,1.0,-0.003970846432361606
taxa291090,0.0,-5.459002395447335,0.010997604552665408,0.4244182196784653,3.3805152476296324e-19,3.3805152476296324e-19,0.0010681823199707413,0.0,0.0017024155724533689,1.0,0.005694277821930753
taxa541301,-3.5997530779874065,-9.070903606618657,-3.6009036066186564,3.2876564597164064e-19,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,-3.60323213393308
taxa171772,0.0,-5.460032248803632,0.009967751196368724,0.4315800735558648,3.3805152476296324e-19,3.3805152476296324e-19,0.3713118808653689,0.0,0.4403931610263678,1.0,0.004606120269763482
taxa259569,9.957251382397649,4.4932014775619615,9.963201477561963,3.2876564597164064e-19,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,9.951895768329784
taxa104780,0.0,-5.444047635050998,0.02595236494900277,0.3347051246868337,3.3805152476296324e-19,3.3805152476296324e-19,0.013164459382170987,0.0,0.02034507359062789,1.0,0.02177485394055005
taxa138006,0.0,-5.456954467542044,0.01304553245795681,0.4173263227387586,3.3805152476296324e-19,3.3805152476296324e-19,0.014839283714947731,0.0,0.022591148342159233,1.0,0.009352931563203966
taxa181095,8.018438954708419,2.538806929559505,8.008806929559505,3.2876564597164064e-19,3.3805152476296324e-19,3.3805152476296324e-19,3.3805152476296324e-19,1.0,6.157367058182544e-19,0.0,8.0046275770069
taxa278234,0.0,-5.469330358447445,0.0006696415525553334,0.4646627655910123,3.3805152476296324e-19,3.3805152476296324e-19,0.8609876481085649,0.0,0.8870781828997335,1.0,-0.00870941413806344
