taxaId,microbiota_loads_foldChange,logged_relative_abundance_diff,qml_logged_loads_diff,ranksums_on_loads,mwu_diff_pvalue,mwu_logged_pvalue,qml_diff_pvalue,ancomP,qml_diff_qvalue,ANCOM_BC_diff_qval,ANCOM_BC_diff
taxa326977,-9.066438325199453,-14.531576499362432,-9.061576499362431,1.539095074396924e-19,1.5817632194058774e-19,1.5817632194058774e-19,1.5817632194058774e-19,1.0,1.9675591265780426e-19,1.8446295229614297e-115,-8.281794762189161
taxa469873,-6.539392811322037,-11.999890598139732,-6.5298905981397315,1.539095074396924e-19,1.5817632194058774e-19,1.5817632194058774e-19,1.5817632194058774e-19,1.0,1.9675591265780426e-19,6.868515064768119e-56,-5.754776821010438
taxa357591,-7.282230898183899,-12.748522768896313,-7.2785227688963126,1.539095074396924e-19,1.5817632194058774e-19,1.5817632194058774e-19,1.5817632194058774e-19,1.0,1.9675591265780426e-19,3.508860829682099e-71,-6.5050857632758285
taxa190872,3.3791999564248134,-2.0771369708662295,3.392863029133771,3.207660453902915e-18,3.3036815016661564e-18,3.3036815016661564e-18,3.3036815016661564e-18,1.0,3.786241721010651e-18,0.327754658149297,3.9441018412474658
taxa263681,-2.4195953839562736,-7.883801785252915,-2.4138017852529146,2.152226810140748e-18,1.5817632194058774e-19,1.5817632194058774e-19,1.5817632194058774e-19,1.0,1.9675591265780426e-19,0.00046264073761753205,-1.6454912952472154
taxa361480,-6.130243878243028,-11.595022296813909,-6.125022296813908,1.539095074396924e-19,1.5817632194058774e-19,1.5817632194058774e-19,1.5817632194058774e-19,1.0,1.9675591265780426e-19,2.64599937641889e-48,-5.345296450420799
taxa347862,4.163232204465725,-1.3050001360825618,4.164999863917439,1.539095074396924e-19,1.5817632194058774e-19,1.5817632194058774e-19,1.5817632194058774e-19,1.0,1.9675591265780426e-19,7.286820639105529e-41,4.945022449279383
taxa517293,3.939501969000309,-1.5279590010123663,3.9420409989876344,1.539095074396924e-19,1.5817632194058774e-19,1.5817632194058774e-19,1.5817632194058774e-19,1.0,1.9675591265780426e-19,2.1756335527493598e-37,4.7242682350539
taxa2000,-3.7066649898427655,-9.159116310753111,-3.6891163107531106,1.539095074396924e-19,1.5817632194058774e-19,1.5817632194058774e-19,1.5817632194058774e-19,1.0,1.9675591265780426e-19,8.69682183809523e-14,-2.904729808407733
taxa322235,1.0247188853947726,-4.440152675823463,1.0298473241765373,2.037829149727681e-06,1.5817632194058774e-19,1.5817632194058774e-19,1.5817632194058774e-19,1.0,1.9675591265780426e-19,6.15652127388156e-05,1.7856967511920303
