,taxa326977,taxa469873,taxa357591,taxa190872,taxa263681,taxa361480,taxa347862,taxa517293,taxa2000,taxa322235,taxa158660,taxa331820,taxa244304,taxa361496,taxa127309,taxa248140,taxa348374,taxa470812,taxa268540,taxa291090,taxa541301,taxa171772,taxa259569,taxa104780,taxa138006,taxa181095,taxa278234,taxa177339,taxa193066,taxa405524,taxa346780,taxa549871,taxa544358,taxa302160,taxa192573,taxa175497,taxa302974,taxa194648,taxa195173,taxa287978,taxa199487,taxa190108,taxa299892,taxa174348,taxa192127,taxa183200,taxa181843,taxa194053,taxa109014,taxa518438,taxa193343,taxa357795,taxa352304,taxa179460,taxa469991,taxa175537,taxa288134,taxa190464,taxa366612,taxa261912,taxa185281,taxa511008,taxa470973,taxa162162,taxa470172,taxa328422,taxa262724,taxa82283,taxa316732,taxa293896,taxa196731,taxa167602,taxa470114,taxa170206,taxa365676,taxa223059,taxa187524,taxa191541,taxa212619,taxa357470,taxa326792,taxa325407,taxa188646,taxa171551,taxa290260,taxa367433,taxa310301,taxa193761,taxa327476,taxa189047,taxa180658,taxa269833,taxa367055,taxa203708,taxa181892,taxa589024,condition
0,0.027692014876063487,0.002750060289367336,0.01052333333693808,0.0011214363036075238,0.04175268490451574,0.013107935811019062,0.0035113825244104326,0.0096527873153334,0.002003877985134746,0.03285148701156148,0.07109603366255471,0.17787039570371993,0.0434753927460266,0.021345139595569152,0.009713347038575465,0.008304252049568134,0.016282995586710158,0.0011463090470819413,0.0033913445015556236,0.018276059335551653,0.0020190179159452655,0.00218880142574891,0.02195073682798989,0.0015442729426726485,0.0035535580459540137,0.0018048960373393927,0.0011484718943405871,0.0026884191424959443,0.0029393094244987896,0.0022266512527752,0.0011992988049187511,0.004674994349561538,0.00149128318483585,0.0029987877241115252,0.03490511048364509,0.0016989165216657848,0.0012403929028330049,0.003925567774440986,0.00300095057137017,0.007605652385025744,0.005786697840505151,0.0017205449942522297,0.00171081218158833,0.001225252972022486,0.0029868920641889793,0.0028765868539980806,0.001905468434866393,0.004119142604089731,0.0018687000314694298,0.006719966432610548,0.002705721920565108,0.009859339228534008,0.002753304560255298,0.0018924913513145192,0.0012609399517901313,0.0023477706992593374,0.0040023488521228855,0.0040888627424686946,0.0018016517664514297,0.0024786229584073632,0.0011452276234526133,0.001187403144996195,0.005782372145987859,0.0017400106195800391,0.006182498888837223,0.0025737882377877544,0.001546435789931294,0.0016015883950267484,0.01994037030107918,0.002999869147740853,0.014552717779794081,0.0011690189432977138,0.001748662008614621,0.0016870208617432295,0.00528059158198219,0.008814684002608396,0.0074726372786190634,0.005769395062435998,0.0035221967607036602,0.007781924436605327,0.0024332031659758183,0.021541958696105926,0.0013258253695494853,0.04218417293261545,0.013209589632175408,0.007532115578231808,0.0017800232938649753,0.011894578498919117,0.006635615389523384,0.060960931408543424,0.02985918782922591,0.004179702327331795,0.0017562319740198748,0.0025532411888306277,0.0011203548799781954,0.0037503771464907215,Control
1,0.027583889911708955,0.0027790842997863227,0.010396032951231642,0.0010804563718705095,0.04147662370822307,0.012632201362665133,0.003408006665501991,0.009441898592987781,0.002195852875169666,0.032679773695456445,0.07187185034872938,0.17760337575423668,0.044279897329767594,0.02105814844180456,0.009974063671670273,0.008477013425073576,0.01646486501014604,0.0011315227178046881,0.0034214451775899392,0.01856664830070014,0.0020130891107736524,0.0021851020654993117,0.02216279413543333,0.001400292959563516,0.003526265571875879,0.001862577775388712,0.0012014029806619812,0.002733393358687323,0.0029080940158305647,0.0022146667920927812,0.0011583997419805632,0.004539529383306679,0.0014862994369263408,0.0028704661819843355,0.03485412495128545,0.001806136024619357,0.001306223374947931,0.0038004112184698937,0.0029752865762702747,0.007829277142434792,0.0055877333261661255,0.001617996855388176,0.0017120664400037614,0.0011825890637388657,0.003112359399567278,0.002916157123083336,0.0018652654778062952,0.004284197653635789,0.001811511429454534,0.006877830486608526,0.0024968755459395574,0.009828927741120505,0.0028624030747315646,0.00195127195516912,0.001252469326596159,0.002330237996049074,0.0039858626852834825,0.004085307674734253,0.0018867670971470043,0.0026043836426430903,0.0012255923024202728,0.001257844731431336,0.005757058578474191,0.0016690632013223545,0.006278472847486327,0.002693077822423498,0.0016394984747288748,0.0016126214505529993,0.019934688831252562,0.0029672234690175147,0.014508217650141732,0.0011691505516509177,0.0016260599626409368,0.00162068455780576,0.00519264107078064,0.008864042573206292,0.006920833725289933,0.0057033045301224305,0.0032736215446225823,0.007608885544192549,0.0025291279749506093,0.021402174351255816,0.001314286482200691,0.04189052988053163,0.013580960316073797,0.007595447032104601,0.0018437638584655866,0.012263986131455547,0.006627874161772813,0.06083076881727656,0.029357773507317216,0.00418744036660261,0.0018975179068173589,0.002647386881324497,0.0010750809670353326,0.0038246005402281865,Control
2,0.027390109202144405,0.002775803316709332,0.010728547239703413,0.0011249612331424403,0.041844127374891446,0.012967875036840566,0.0035077986396444823,0.00963633316574493,0.002069813090773205,0.033176724860294805,0.07066259060850001,0.17760518098584344,0.043945724473107864,0.02119608035767608,0.009791400595998296,0.008410240999828563,0.016217549009976306,0.0012077922828429956,0.0033247998089106917,0.018429908558373738,0.002025508110700807,0.0021131549191048867,0.022126484939196212,0.0014408750040933928,0.003457714749127865,0.0017818307203026653,0.001176971427140457,0.0027247562744520198,0.0028778974012239763,0.0023086747224678214,0.0011683030614741228,0.004575933920085371,0.001517927143349729,0.002865376428594822,0.03491425060052508,0.0018030200585981535,0.0012164606485093302,0.003912322370740221,0.003059933080217062,0.007839092017591006,0.005787578809891187,0.0017365625884895616,0.0018299883073378727,0.0012781023599143968,0.002958802147443122,0.002782545378894267,0.0019195614192233522,0.004265799059578635,0.0018742932874102603,0.006663083742191254,0.002593767637716257,0.009755763981592242,0.0027921768963013057,0.0020178028967751775,0.0012723234494701667,0.0023308272125040254,0.003971074626923173,0.004021158517439789,0.0018800721978544793,0.002474336821868943,0.0011557820888449684,0.001213571193287215,0.0057779472924841474,0.001836730369522797,0.006352948881684521,0.0025590941750509083,0.0016363948074563373,0.0016277264417900036,0.01986789410724506,0.0029848072444421357,0.014331697901677633,0.0011220717779203253,0.0015757162477919757,0.0016980365188614046,0.005274218932095878,0.00888892741495852,0.007256385214465002,0.005746163285040904,0.003407630858611248,0.007749518905705515,0.002454110635314149,0.02158326735743908,0.001285807573840026,0.04184990628533563,0.013246225889904088,0.007632014393339611,0.0018492513421519512,0.012360126288456234,0.006468527090569016,0.060696859547434236,0.029667963068909654,0.004286988397874137,0.0017115206432312636,0.0026698566252318767,0.0011355559022901843,0.0039132855224809256,Control
3,0.027311624805512295,0.002881866468410609,0.010562692092495605,0.0011180645507430794,0.04169317319557607,0.013005763732936807,0.0035429329122946868,0.009566302090119643,0.0020291865625311372,0.032800392424370134,0.0708356646304542,0.1775643629618846,0.04360739168090995,0.020997003165454397,0.009924619264051011,0.008233630461941725,0.016414567221834746,0.0011803389258915739,0.00338772600807842,0.018708180361919444,0.0020742157261000507,0.0021278674954587594,0.022246322937664275,0.001439017099585351,0.003451916517846879,0.0018174536870262383,0.0011745905220317137,0.002720911160334482,0.002846417977941452,0.0022246322937664277,0.0012205777529106085,0.004748181588245666,0.001458178445784886,0.0028320469682918065,0.03518214775697285,0.0017436825041580119,0.0012100390125008586,0.003917537230495666,0.002940308574319195,0.0077632194127430585,0.005796307225360426,0.0016814081290095072,0.0017848793984870173,0.0012052486759509802,0.0029786312667182766,0.002728575698814296,0.0019190088218837842,0.004111066827111002,0.0019199668891937663,0.006646112929309962,0.002664385189045838,0.00987000942738233,0.0027132466218546683,0.0020128994182615277,0.0012838101953690844,0.002320439024764124,0.003999931019153678,0.00409286354822144,0.0018279924274359769,0.002452652313540938,0.0011420162334925038,0.001222493887530562,0.005832713783139544,0.0017705083888373606,0.006133546918472298,0.0025283396310291167,0.0015645239171923216,0.001602846609591402,0.019855944999271825,0.003050486314966538,0.014541545630829846,0.0011784227912716202,0.0016737435905296927,0.001729311494508355,0.005176437675805345,0.008899487242375693,0.007120356247748535,0.005681339148163195,0.0033934744119382804,0.0077699258839128895,0.002455526515470873,0.021474120685822936,0.0013796169263667814,0.042026580619447945,0.013136060887093664,0.007633880325896172,0.0018126633504763486,0.012346613423672735,0.006607790236910881,0.06093787125108258,0.030020081090817077,0.004265315664017286,0.0018097891485464239,0.0025915720734875935,0.0011736324547217424,0.003947237317104951,Control
4,0.027499870237724464,0.0027882668950482696,0.010833527976746625,0.0011467741098307844,0.041744524031973436,0.012927566697809555,0.003570084605003637,0.009495354510536696,0.0021102590055019246,0.03343973839925259,0.07068475552787293,0.1775196589847403,0.04355795183224329,0.021211265960759833,0.009980341015260045,0.008301541575833075,0.016448990449496468,0.0011402859960552272,0.0033770632201806303,0.018671169417626865,0.0020486219246340725,0.0021070149486141407,0.022072563064465922,0.0015457931070279227,0.0033916614761756473,0.0017809872313920882,0.0011516401951624604,0.00260984376622028,0.0028888326585694976,0.002303280390324921,0.001247339873352023,0.004660087719298243,0.0014598255995017116,0.0028531480328039065,0.03457678033842001,0.001857222568254958,0.001245717844908131,0.003986945915083565,0.0028823445447939402,0.008017686598152184,0.005641414927852176,0.0017517907194020542,0.0017842312882798725,0.0011954349631475118,0.0029520917678812425,0.0028304396345894293,0.0018474903975916064,0.00422214003944773,0.0019123715353472422,0.00653190854354822,0.0025157661164746203,0.00980678397176372,0.0027850228381604857,0.0019204816775667025,0.001276536385342057,0.0023162566178760455,0.003938285061766837,0.004184833385238236,0.0019269697913422601,0.0025092780026990526,0.0011694825080452614,0.001175970621820819,0.006050166095712655,0.0017566568047337307,0.006202636769438383,0.0025400965431329786,0.0015814777327935248,0.0015652574483546156,0.020041783452714578,0.0029683120523201515,0.014280338420014567,0.0011792146787086026,0.001600942074120207,0.001709617979860895,0.005044508460500366,0.008890337900965425,0.007170987750441191,0.005792263573134012,0.003673894425412638,0.007839263469324193,0.0024346646942800753,0.021112322225682538,0.0013446615799854666,0.041903482819474654,0.0132195318177099,0.007462952870341531,0.0019723865877712033,0.012431225993978997,0.00653190854354822,0.060626557147306165,0.030098359804837577,0.00423025018166718,0.0018280260562649234,0.002590379424893598,0.001120821654728534,0.0038734039240112123,Control
5,0.02754459876561207,0.002840514884134745,0.010770285602344266,0.0011013408489594695,0.04154719440852345,0.012813217489455925,0.003543064234582683,0.009633380014482423,0.0020592566852963745,0.0331795692818605,0.07092949902692541,0.1778586762221155,0.04336566032059569,0.021094554397142723,0.009960459006682664,0.008332060387760593,0.016245506307785387,0.001216197464758846,0.0033786501957226637,0.018311759335160955,0.0020773305690008357,0.0021111462223833972,0.02234573357229726,0.001496051147924823,0.003489425611975872,0.001754332776346764,0.0011555625000728726,0.0026405361063723868,0.0029023159058339035,0.002270313004684053,0.0011957914670279839,0.00466830925231258,0.0014464937248641805,0.002907563162393256,0.035139128092528914,0.0017578309473863397,0.0012173635217720307,0.003877139568862074,0.003039327604883908,0.007757194280257131,0.005745162903995029,0.001705941410299317,0.0017006941537399528,0.0011992896380675596,0.0030165894931266767,0.002792706546593891,0.0018785178482516724,0.004121428513125722,0.0018551967079878376,0.006621454749408519,0.0026282925077338714,0.009800709195875418,0.0028719984234909174,0.0020067841197027488,0.0012214447213181989,0.0023029626010534093,0.003979752586022935,0.004133089083257635,0.0019035880740352947,0.0024982771507630072,0.0012150314077456505,0.0011794666688433111,0.005785974899456732,0.0017257643795235758,0.006244235305641032,0.0025886465692853532,0.0015735939393020715,0.0016027453646318527,0.019953567609734654,0.003113955253728174,0.014529653412873914,0.0012115332367060748,0.0016295646759352637,0.0016633803293178255,0.005283404326771155,0.008829966732393411,0.007204483256004317,0.005841362607583331,0.0033850635092952225,0.007853977012352038,0.0024405573286100284,0.021552231774820376,0.0013088989973075724,0.04214771377031703,0.013156038251334223,0.00740329597675348,0.0018330416247371983,0.012066941001013267,0.006399320888395509,0.06075506855832207,0.029890122447646973,0.004315577005822124,0.0018184659120723027,0.0025991410824040806,0.0011351565023420215,0.003804844034044199,Control
6,0.02750434675465139,0.0028376809177159588,0.010724691433315156,0.0011188926074678256,0.04161558633581956,0.013037152461874854,0.0034948280776080833,0.009417864694893288,0.0020598078591315466,0.033256873597494886,0.07116853957755886,0.17784045014580493,0.043868306713480125,0.02124402437916394,0.009740215290370675,0.0083076842656816,0.01622580970362411,0.0010740871192933654,0.0033753467758095203,0.01861916953027663,0.0020448726964067197,0.002183022951611317,0.02213888954575942,0.0014586675594575023,0.003392771132321808,0.0017909749300847658,0.0011836116459420546,0.002658458965018109,0.002852616080440786,0.0022788569124289147,0.0012495752813100087,0.00488255361412269,0.0014748473190760649,0.0029422270567897057,0.03495948214812447,0.001803420899022122,0.001203525196241813,0.003950350540715116,0.003025615048669958,0.007843449624318417,0.005794843137230492,0.0017275004885042827,0.0017561262170601903,0.0011388061577675944,0.0030169028704138093,0.002769228088560534,0.0018955210691585127,0.004255276779680209,0.001920413007033214,0.006597608133689615,0.0026509913836557054,0.009874631754894054,0.002763005104091856,0.0019179238132457424,0.001288157785015801,0.002339842160221937,0.00402502635433922,0.004039961517064048,0.0018071546897033284,0.0025900061358626832,0.0012097481807104911,0.0011910792273044678,0.005656692882025905,0.0018507155809840531,0.006102258569983053,0.002494172175045086,0.0015930840239808926,0.0015258757917192027,0.019780378432131544,0.0030853556995692447,0.014438568564220575,0.0011761440645796407,0.0017026085506295816,0.0016739828220736742,0.005242242116412125,0.008809256813856841,0.007137763185570637,0.005672872641644457,0.0034350874267087966,0.007913147050367591,0.0023610003074154306,0.02151410190510441,0.0013578552110649622,0.041979008628790206,0.013130497228905025,0.007583328873527796,0.0018320466275780296,0.012093748016423662,0.006450745700228881,0.060392819671600664,0.02975582253541813,0.004349866143604081,0.0018942764722647768,0.002581293957606534,0.0011910792273044678,0.0038234016575541398,Control
7,0.3444033429787221,0.004407186109592634,2.2760027552373596e-06,0.0001546541832683012,0.0010094711862289637,0.0003137349298207989,8.860106814383713e-05,0.0002246497028346471,5.325747265476554e-05,0.0008245225084642336,0.0007821341852488658,0.25102934316458214,0.0010482038936142474,0.0005345113619169191,4.5383817732946226e-05,4.7995073724121015e-06,0.003163932496421183,3.108941167476629e-07,6.629615094115138e-07,8.460964961733275e-05,0.00013474835033561966,5.713074339329392e-05,0.0005364479972861825,0.014709496672987751,0.0012144749752810346,0.015655744872458677,2.9049530538962855e-05,0.00018438183655979752,0.07141068014574395,0.029099586387673917,0.004148768786452653,0.0001132931691019556,4.103384097309448e-07,7.117134982045921e-05,0.0008332373676259209,2.019645265510582e-06,4.8561320331987215e-08,1.2146511796118476e-07,6.826639676656313e-05,0.001166152791931728,0.0001491209234333432,1.4146541897862356e-05,4.454261349307646e-05,2.856537169664684e-05,7.843373245520002e-05,3.883226809280492e-06,4.649201131015584e-08,5.748805553905343e-06,2.625907088928296e-07,0.005296974699866685,1.3129416588288658e-07,0.041832360034728934,1.5818478043427195e-06,8.614854218635162e-06,1.1608314722427823e-05,5.809906107792598e-05,0.0011300495578096693,9.247433888236557e-05,4.647924886234079e-05,0.035284682905689695,2.856537169664684e-05,3.050200706591117e-05,0.08973408771450164,3.195448359285922e-05,6.257339207917365e-07,5.1332114863928714e-06,4.018518391223204e-05,3.873270738528399e-05,0.0004701182358888845,7.407630287435559e-05,1.584854494970659e-05,3.0986165908227184e-05,4.3090136966128396e-05,4.1637660439180356e-05,0.00014379517616786675,0.0021167337549729045,0.0001660664829144051,0.016970119295326564,0.003296444255481906,9.061440844551371e-05,6.6120120614958785e-06,0.0005161133259089087,0.019792894235174656,0.00097800086147842,0.0045516589378390366,3.362354602562331e-05,4.841588423160485e-05,0.00029194778191657817,0.005386304864533219,0.0015008924111797547,0.021571672395793613,3.9582805148401246e-07,0.00013043931766038496,3.01445677526019e-06,3.195448359285922e-05,8.811690930152112e-05,Treat
8,0.3429014584874518,0.0043162324987990296,2.254361451215694e-06,0.0,0.001034197435060806,0.0003244384925174731,8.661420098688024e-05,0.00023483988184880817,5.033704329941974e-05,0.0008118257536603375,0.0008037541352321352,0.25504488958046456,0.0010753159684542702,0.0005196188857061323,4.876998483379366e-05,4.719630502505317e-06,0.0030413338162847358,2.73053745900238e-07,7.495071130839756e-07,8.782189055718195e-05,0.0001167497612509051,5.4316256208464654e-05,0.0005427646407937422,0.01693693316469594,0.0010728466058653786,0.016838518977980253,3.18337032723604e-05,0.00019292214912451717,0.06056549843317871,0.025411193530159183,0.004565992709050457,0.0001187795053349943,4.270368672610964e-07,7.162583236281063e-05,0.0008691927397657368,1.9960560210438368e-06,5.069239620364015e-08,1.1817269738304555e-07,7.799257301728283e-05,0.0011074792917472704,0.00014159365934685272,1.3762764986566795e-05,4.483246544190753e-05,3.130314155115433e-05,7.540608462640341e-05,4.089916117362682e-06,4.2806749850881246e-08,5.718978199567874e-06,2.4383339852951976e-07,0.005056198329283531,1.2380779983056896e-07,0.04269475028149843,1.567848750669433e-06,9.276947949113124e-06,1.1738754960945627e-05,5.6969064814494696e-05,0.0011444011887232841,9.934768229582458e-05,4.609254952977179e-05,0.036169238730141155,3.0507298969345253e-05,3.0905220260249794e-05,0.09316337230680567,4.178173554497296e-05,6.82760204411265e-07,4.734872233599231e-06,4.038901102680717e-05,3.95931684449981e-05,0.0004966720912639705,7.772729215667979e-05,1.514659674278788e-05,2.8385052084521273e-05,4.1914375975274465e-05,4.0853252532862355e-05,0.00013509427826207903,0.0021099097549695267,0.00018198267037365992,0.016732156317009715,0.0030029166854246077,9.307678474044286e-05,6.4532213856729315e-06,0.0005257203455000014,0.023925470769139288,0.001040630495930428,0.005017110468508085,3.340075288453795e-05,4.748527404793756e-05,0.0003021549002268202,0.005462989620616864,0.0014873634651858835,0.021017175787009523,4.1297175589113534e-07,0.00012640386941517882,3.093578552994972e-06,2.7721849933013703e-05,9.52358289564779e-05,Treat
9,0.34527448468736316,0.0042498459834195935,2.1789832139095798e-06,0.0001632869817591415,0.001025144987483584,0.0003198772394048468,8.59829188265422e-05,0.0002331842904329085,5.02389622388315e-05,0.0008141794452590251,0.0007994781231098056,0.25440052497572757,0.0010699634756856158,0.0005180449212038649,4.772789023669323e-05,4.7830087713718055e-06,0.003011907748645582,2.690137982426918e-07,7.555081423227182e-07,8.754264586521318e-05,0.0001139900987650275,5.1884154039137965e-05,0.0005412681023008205,0.015662252601729924,0.0010817984873718873,0.01754629381513436,2.899001130224213e-05,0.00019105577212344654,0.06255687843835711,0.023955062506151203,0.004556802658729934,0.00011544051095623971,4.0505634852891627e-07,6.95136830150535e-05,0.0008624095417206392,1.9652496678519556e-06,5.061208869168701e-08,1.1987046198763767e-07,7.356605018633464e-05,0.001106065267371093,0.00013965080713338092,1.361615163307244e-05,4.22034991299665e-05,3.086033461206409e-05,7.560955158039952e-05,4.231776879485322e-06,4.55515561447372e-08,5.497065293667874e-06,2.3806551234863321e-07,0.005097686541457031,1.251990959802121e-07,0.04268735415114664,1.5668864484388124e-06,8.426656603563853e-06,1.0471995547627909e-05,5.671582258951174e-05,0.0011263466405588335,9.976789433226786e-05,4.511289094524522e-05,0.03714759746773967,2.9371003087576097e-05,3.015030446666873e-05,0.09019216976355704,4.329452106069608e-05,6.689154742654545e-07,4.697222933203204e-06,3.809917853341253e-05,4.005609088535595e-05,0.0004900073893649576,7.32543296346977e-05,1.4944144048789782e-05,2.9284414045454626e-05,3.960582786632471e-05,4.137224432560103e-05,0.00012915621522826813,0.0021350093470205458,0.00017989739391140395,0.01669565622932853,0.0030952997178811115,9.396036633676508e-05,6.542664599361377e-06,0.0005247122774472112,0.024716819601515512,0.001036921097212092,0.004893171722073214,3.36686750577189e-05,4.552851834742782e-05,0.00030098351041395904,0.0054197158692410995,0.0014932973026171,0.020610058440283775,4.187700264047008e-07,0.00012890141282243466,3.11819107403138e-06,2.7604586628299775e-05,9.424351344492292e-05,Treat
