"","taxon","mean.difference (Treat - Control)","se (Treat - Control)","W","p.val","q.val","diff.abn"
"1","taxa326977",0.00012630523695023,0.036903282623707,0.00342260167579485,0.9972691642967,1,FALSE
"2","taxa469873",-0.00419914631648943,0.0378794616030297,-0.110855491044085,0.911730940985082,1,FALSE
"3","taxa357591",-0.201871635444608,0.0375326588326792,-5.37855941260523,7.50842048118406e-08,7.65858889080774e-06,TRUE
"4","taxa190872",0.00355153025597588,0.733329335406692,0.00484302220639552,0.996135842459446,1,FALSE
"5","taxa263681",-4.94676391330523,0.0360867678599239,-137.079716656998,0,0,TRUE
"6","taxa361480",-5.16857867103222,0.0372004690044584,-138.938535167736,0,0,TRUE
"7","taxa347862",5.49399664413165,0.0383204844203145,143.369707540001,0,0,TRUE
"8","taxa517293",0.761417478785775,0.0368110358494188,20.6844893444583,4.77806127428639e-95,4.87362249977211e-93,TRUE
"9","taxa2000",-0.00724649019980284,0.039174682098591,-0.184978915248516,0.853245573365453,1,FALSE
"10","taxa322235",0.0041409493781579,0.0379353580677197,0.109158041180625,0.913077139666291,1,FALSE
"11","taxa158660",-1.44843621248227,0.0370588243962382,-39.0847857718148,0,0,TRUE
"12","taxa331820",-3.55095340498758,0.0371306863129417,-95.6339286341151,0,0,TRUE
"13","taxa244304",0.00640173336608285,0.0370594312385668,0.172742353353247,0.862853951032169,1,FALSE
"14","taxa361496",0.00456668909787439,0.0363408541347079,0.125662679279541,0.89999894523988,1,FALSE
"15","taxa127309",-0.00356199610194885,0.0364940732784781,-0.0976047829675809,0.922246126385358,1,FALSE
"16","taxa248140",0.000401647190310328,0.0369154287749549,0.0108801984329876,0.99131902892589,1,FALSE
"17","taxa348374",0.00162135248739581,0.036542734206265,0.0443686692474654,0.964610535363208,1,FALSE
"18","taxa470812",-0.429243916226563,0.302962142827491,-1.41682360779636,0.156534505671104,1,FALSE
"19","taxa268540",-0.729788931390386,0.0376264474946155,-19.3956373770025,8.40051385836063e-84,8.56852413552784e-82,TRUE
"20","taxa291090",0.00624146635693279,0.0368117446324023,0.169550952264266,0.865363298334067,1,FALSE
"21","taxa541301",-0.0105829856043105,0.0360007691344278,-0.293965541813658,0.768784234249463,1,FALSE
"22","taxa171772",-4.44098809309457,0.0349070423157094,-127.223270677847,0,0,TRUE
"23","taxa259569",0.00264177408337929,0.037141203855972,0.0711278528726126,0.943296000918324,1,FALSE
"24","taxa104780",-5.88134151693062,0.038308656168852,-153.525132570759,0,0,TRUE
"25","taxa138006",0.00143852603048877,0.0366892781200247,0.0392083492562269,0.968724277012733,1,FALSE
"26","taxa181095",-0.000561293130157736,0.0363058203520016,-0.0154601417821094,0.987665082939912,1,FALSE
"27","taxa278234",0.223167371547513,0.220180102616863,1.01356738822058,0.310789225509798,1,FALSE
"28","taxa177339",0.00256999514462386,0.0344645290470553,0.0745692808137602,0.940557416410094,1,FALSE
"29","taxa193066",0.00851501775342811,0.0363967980693985,0.233949638569645,0.815024076304862,1,FALSE
"30","taxa405524",0.00255927063487604,0.036500798312375,0.070115470159686,0.944101753599716,1,FALSE
"31","taxa346780",-0.637636521560355,0.363910172802492,-1.75218108537577,0.0797426749727574,1,FALSE
"32","taxa549871",0.94550943989778,0.0368648205118178,25.6480141981073,4.44931606942097e-145,4.53830239080939e-143,TRUE
"33","taxa544358",-3.96758815833081,0.0356271683686463,-111.364117329698,0,0,TRUE
"34","taxa302160",-0.0102980597599682,0.0348568441140043,-0.295438672711934,0.767658794444061,1,FALSE
"35","taxa192573",0.000431487226041583,0.0375938497580824,0.0114776014911539,0.990842400038853,1,FALSE
"36","taxa175497",-0.00556870700047973,0.0361995345256685,-0.153833663151968,0.877740890395971,1,FALSE
"37","taxa302974",0.225749107221707,0.213629624889582,1.05673128124617,0.290634244386516,1,FALSE
"38","taxa194648",-0.000372633038198344,0.038217029964271,-0.00975044472442568,0.992220393962992,1,FALSE
"39","taxa195173",-0.00366118940432436,0.036934251084886,-0.0991272138132663,0.921037264997386,1,FALSE
"40","taxa287978",-0.00460653267064437,0.0374370693995924,-0.123047363068823,0.902069592600964,1,FALSE
"41","taxa199487",0.0024437598361402,0.036997877710623,0.0660513517897957,0.947336941866855,1,FALSE
"42","taxa190108",-0.0157710244759901,0.035917886614478,-0.439085535439968,0.660599559525361,1,FALSE
"43","taxa191306",1.06621972312684,0.988232946387199,1.0789153782261,0.280625452743804,1,FALSE
"44","taxa299892",-0.000537149265728232,0.0379926818320832,-0.0141382297807319,0.988719700544437,1,FALSE
"45","taxa174348",-0.219581332015192,0.213932232896551,-1.02640602139357,0.304700240958308,1,FALSE
"46","taxa192127",0.0106440387740907,0.0388551673985352,0.273941395359732,0.784129659026057,1,FALSE
"47","taxa183200",0.00786213085532417,0.0382659036018776,0.205460478266045,0.837212373145134,1,FALSE
"48","taxa182980",-0.418994057790407,1.1573049953835,-0.362042900930852,0.717319971619058,1,FALSE
"49","taxa181843",-0.00622751232034169,0.0373799254288346,-0.166600447938235,0.867684441221118,1,FALSE
"50","taxa194053",0.0010634018362552,0.0364726662580326,0.0291561310251344,0.976740068715952,1,FALSE
"51","taxa109014",0.00390308212861079,0.036028441470463,0.108333360237373,0.913731260687281,1,FALSE
"52","taxa518438",0.00756071725451157,0.0363958888290409,0.207735475015485,0.835435516803833,1,FALSE
"53","taxa193343",0.0039908656503016,0.0382091687449558,0.104447853261096,0.916813948910164,1,FALSE
"54","taxa357795",-1.18615825771994,0.0376498553700644,-31.5049884272082,7.4220860642444e-218,7.57052778552929e-216,TRUE
"55","taxa352304",-0.00980470158207503,0.0340062485567016,-0.288320588074476,0.773101348979688,1,FALSE
"56","taxa179460",0.00949789724478123,0.0359264073317984,0.264370916831827,0.791494119533462,1,FALSE
"57","taxa469991",4.43866338838075,0.0355011081403881,125.028868699765,0,0,TRUE
"58","taxa175537",0.0213377709408693,0.0363961831458744,0.586263973212477,0.557698137219468,1,FALSE
"59","taxa288134",0.00382419206717088,0.0373973034152768,0.102258497750635,0.918551496561625,1,FALSE
"60","taxa190464",-0.0185493131384025,0.0368844030481083,-0.502903981235879,0.615031781901421,1,FALSE
"61","taxa178915",0.428137233739022,0.922854754065598,0.463926995936123,0.642700050669244,1,FALSE
"62","taxa366612",-0.0111157088995153,0.0380873022092166,-0.291848155546849,0.770402724386714,1,FALSE
"63","taxa261912",-0.00193353660290541,0.0350649699218621,-0.0551415446017508,0.956025698668231,1,FALSE
"64","taxa185281",0.0272677261245473,0.298090488596633,0.0914746601037821,0.927115440113366,1,FALSE
"65","taxa511008",-0.0163294063279373,0.298797363940664,-0.0546504363779464,0.956416956348224,1,FALSE
"66","taxa470973",-1.335134681797,0.0359313991981601,-37.1578817299539,3.27042692791769e-302,3.33583546647605e-300,TRUE
"67","taxa162162",-0.00966724290675636,0.0384271103819102,-0.25157350658631,0.801370738787869,1,FALSE
"68","taxa181028",3.23695295486852,1.36360711576873,2.373816414887,0.0176053014792304,1,FALSE
"69","taxa204044",0.412694093250957,1.02166077237771,0.403944346703745,0.686253644670394,1,FALSE
"70","taxa470172",0.00506493870502922,0.0369947482443224,0.136909668139356,0.891102196731845,1,FALSE
"71","taxa328422",0.00739245768775731,0.0367931091735983,0.200919624728588,0.84076142229819,1,FALSE
"72","taxa213747",0.8722312142859,0.559633083706966,1.55857693134993,0.119096546518847,1,FALSE
"73","taxa262724",0.00143318145169502,0.0396685314100144,0.0361289263996603,0.971179557447707,1,FALSE
"74","taxa82283",0.0156584135202902,0.0353690713406327,0.442714861509567,0.657971991566251,1,FALSE
"75","taxa316732",1.526381687651,0.0367830658686457,41.4968587203087,0,0,TRUE
"76","taxa293896",0.00382913622938119,0.0370709611440552,0.103292067731976,0.917731170978759,1,FALSE
"77","taxa196731",-0.00440213133381206,0.0372655585612078,-0.118128682455723,0.905965697245149,1,FALSE
"78","taxa167602",0.00995665203674001,0.300238712692258,0.0331624524614369,0.973545040237477,1,FALSE
"79","taxa470114",-4.68031469249597,0.037770488839302,-123.914591426359,0,0,TRUE
"80","taxa170206",-0.0129625317758943,0.037226463820183,-0.348207442923077,0.727684398505857,1,FALSE
"81","taxa365676",-0.000159382910474903,0.0378515247509678,-0.00421073950186983,0.996640325889918,1,FALSE
"82","taxa223059",0.00630124309114599,0.0370812539777364,0.169930690448852,0.865064644637816,1,FALSE
"83","taxa187524",5.95913912607666,0.0367513991881356,162.147272150673,0,0,TRUE
"84","taxa191541",-0.00239385282849547,0.0378546656754309,-0.0632379862767924,0.949576996623433,1,FALSE
"85","taxa212619",2.13433546396622,0.0368177179572963,57.9703355444727,0,0,TRUE
"86","taxa357470",-0.00117892044698564,0.0375320753452995,-0.0314110114119573,0.974941759648587,1,FALSE
"87","taxa326792",-0.00746981001888258,0.0365960916211853,-0.204114966598191,0.838263658888304,1,FALSE
"88","taxa325407",1.234034334166,0.0363123178769178,33.9839042593981,3.85207438825772e-253,3.92911587602288e-251,TRUE
"89","taxa188646",-0.220688490981164,0.210720157734669,-1.04730602593344,0.294958457741297,1,FALSE
"90","taxa171551",-0.00961230561429005,0.0365929099654295,-0.262682186887326,0.7927955475675,1,FALSE
"91","taxa290260",-0.021417701802747,0.0367489784999693,-0.582810806639563,0.560020669283558,1,FALSE
"92","taxa367433",0.976639492625404,0.0376060804918927,25.9702548058937,1.07390979987586e-148,1.09538799587338e-146,TRUE
"93","taxa310301",-0.00570780245617541,0.0364407382623964,-0.156632459394089,0.875534519387138,1,FALSE
"94","taxa193761",0.0115936036448989,0.0376928033251072,0.307581358300735,0.758400906887791,1,FALSE
"95","taxa327476",-0.00461056484055078,0.0365916061108571,-0.126000614091186,0.899731438475627,1,FALSE
"96","taxa189047",4.0696019041279,0.0370268944665627,109.909350021319,0,0,TRUE
"97","taxa180658",0.00493996407136166,0.0375269660717355,0.131637715181093,0.895270852692476,1,FALSE
"98","taxa269833",0.00143941081725352,0.0360480076962955,0.0399303847630237,0.968148626876179,1,FALSE
"99","taxa367055",0.00700805584715702,0.0367766804282929,0.19055705315278,0.848872640149434,1,FALSE
"100","taxa203708",0.0162090370339634,0.0360572054312746,0.4495366970371,0.653044541810277,1,FALSE
"101","taxa181892",-0.41215893164107,0.505174304906668,-0.815874694413084,0.414571806785732,1,FALSE
"102","taxa589024",0.00702846826330727,0.037288381667916,0.188489495894502,0.850492949003656,1,FALSE
