,taxa326977,taxa469873,taxa357591,taxa190872,taxa263681,taxa361480,taxa347862,taxa517293,taxa2000,taxa322235,taxa158660,taxa331820,taxa244304,taxa361496,taxa127309,taxa248140,taxa348374,taxa470812,taxa268540,taxa291090,taxa541301,taxa171772,taxa259569,taxa104780,taxa138006,taxa181095,taxa278234,taxa177339,taxa193066,taxa405524,taxa346780,taxa549871,taxa544358,taxa302160,taxa192573,taxa175497,taxa302974,taxa194648,taxa195173,taxa287978,taxa199487,taxa190108,taxa191306,taxa299892,taxa174348,taxa192127,taxa183200,taxa182980,taxa181843,taxa194053,taxa109014,taxa518438,taxa193343,taxa357795,taxa352304,taxa179460,taxa469991,taxa175537,taxa288134,taxa190464,taxa178915,taxa366612,taxa261912,taxa185281,taxa511008,taxa470973,taxa162162,taxa181028,taxa204044,taxa470172,taxa328422,taxa213747,taxa262724,taxa82283,taxa316732,taxa293896,taxa196731,taxa167602,taxa470114,taxa170206,taxa365676,taxa223059,taxa187524,taxa191541,taxa212619,taxa357470,taxa326792,taxa325407,taxa188646,taxa171551,taxa290260,taxa367433,taxa310301,taxa193761,taxa327476,taxa189047,taxa180658,taxa269833,taxa367055,taxa203708,taxa181892,taxa589024,condition
0,0.02709365732325647,0.0028106763608533427,0.010806467042954218,0.0010733760642877594,0.041690423801779335,0.01325839471921935,0.003531043719506363,0.009508275136324495,0.002051085812685356,0.033309097866641185,0.07053477470582603,0.17667081220702213,0.04381899933033583,0.020933703243088117,0.009725437673395192,0.00826556969291112,0.016271883669759908,0.001174782359131351,0.0034392040562517905,0.01846264230364492,0.0020979623074715344,0.002091265665359225,0.02205108581268533,0.0014426480436238373,0.0034382473930928874,0.0017755668229216465,0.0011652157275423324,0.0026212570553908,0.0028039797187410327,0.002318951497177841,0.0012053955802162019,0.004689562804936376,0.0015373576963551086,0.002825026308236865,0.03501195828948625,0.0017344303070888744,0.001256098727638003,0.0038964890462068295,0.0030067923084282056,0.007833157945087528,0.005764852195541953,0.0017669568544915312,0.0,0.0017334736439299715,0.001187218980197068,0.003044102171625366,0.0027896297713575005,0.0,0.0018626231703817052,0.004251411078159374,0.0019391562230938531,0.006628719028030229,0.0025916004974648413,0.009942600210465887,0.002808763034535537,0.001969769444178704,0.001256098727638003,0.002225198507605473,0.0039730220989189656,0.003968238783124464,0.0010886826748301957,0.0018406199177269694,0.002436621065722761,0.0011948722854682912,0.0012312254855065489,0.005660575911221662,0.0017382569597244755,0.0,0.0,0.006084377690615131,0.0025753372237635143,0.0011192958959150461,0.001602410791160432,0.001621544054338469,0.01984215057878122,0.003013488950540516,0.014340380751937215,0.0012082655696929105,0.0016971204438917034,0.0017133837175930314,0.005183200994929684,0.00889983736726299,0.006927197933607576,0.005718932363914665,0.003416244140438153,0.007778628145030137,0.0025083708026403945,0.02153544437003735,0.0013316751171912374,0.04199464268631015,0.01322108485602219,0.0074638859657514605,0.0018109633598010122,0.012280684970821742,0.006356070027743229,0.06136037501195825,0.029666124557543264,0.004291590930833254,0.0018100066966421087,0.0025801205395580176,0.0011298191906629676,0.0037902994355687343,Control
1,0.02738402469639332,0.002774125043071019,0.010693566420780986,0.0011377780278045368,0.04161750124818051,0.0130401457030948,0.0034541196987490103,0.009411632338773762,0.0020238103609526914,0.03298923400395201,0.07054645692546782,0.1768365832905552,0.04372499244059718,0.02116351515748168,0.00981175328921924,0.008283699114670874,0.01623267490348576,0.001191924448163594,0.0033387948553868676,0.018392202915468347,0.002017481558573063,0.002144057606165664,0.022162762733198837,0.0014647661507520711,0.0034660741032438674,0.0017565942604794433,0.0011736412412891085,0.002661613000766484,0.002873276280351885,0.0022410992426533114,0.0012727924785699756,0.004603852131048405,0.0014577341481080428,0.0028971850893415893,0.034977181151420116,0.0017362014528117483,0.0012671668764547466,0.003880962259241811,0.0030272771382561982,0.007839979747832385,0.005802808581856027,0.0017347950522829383,0.0,0.0016869774343035197,0.0012256780608549465,0.002954144310758267,0.0028071754554979704,0.0,0.0018135534818961103,0.004184041573199632,0.0019162207204989862,0.006677589710773734,0.0026334849901903604,0.009873634912486724,0.0027474034330236944,0.0019457551316039295,0.0012362260648210042,0.0023353280780833603,0.003940734281716088,0.004082077534861156,0.0010744900040082412,0.0018128502816317108,0.0025069089425977594,0.0011687188394382793,0.0012327100634989849,0.005778899772866313,0.001769251865238701,0.0010808188063878698,0.0,0.0061628471172305134,0.002555429760841589,0.001191924448163594,0.0015927485988734712,0.0015779813933210049,0.019958933104558818,0.002949221908907437,0.014422637422911657,0.0012095044547736804,0.0016398630165884902,0.0016869774343035197,0.0052205587629300925,0.008805473710858113,0.0071297474807850494,0.005696625341931132,0.0033528588606749335,0.007764737319541234,0.002490032136252084,0.021303452010097968,0.0013445189055391088,0.04188823334997576,0.013030300899393187,0.007572060447094729,0.001841681492472244,0.01212176615778403,0.0065193696512829925,0.06065735160716418,0.02973271357950027,0.004238187993558689,0.0017959734752860245,0.0026313753893971517,0.0011616868367942512,0.0037607150140288497,Control
2,0.027393607771762432,0.002608362991386607,0.01044504468995258,0.0010549379209608021,0.04182654965743502,0.013065000405745302,0.003373482802193337,0.009865408469644442,0.0021098758419216043,0.03444198421070934,0.07068084070437393,0.17571092382420822,0.04320608386176835,0.020832125757874326,0.009668332154739676,0.00859020878496655,0.01675148676690512,0.001170865165022429,0.0036053372903165908,0.018223762766487753,0.002028726771078473,0.001970763149047654,0.022385550828300193,0.0013099778578963786,0.0032807410069440428,0.002098283117515443,0.001217236062647086,0.0025156211961373035,0.0025156211961373035,0.002121468566327776,0.0012520142358655706,0.00442842072315415,0.0014027196531456823,0.0029445519991653257,0.03478976594289418,0.0014259051019580053,0.0012867924090840556,0.0039531190225014804,0.0029445519991653257,0.008010572564658416,0.006248478454921692,0.0017620941097367241,0.0,0.0015186468972073093,0.0011244942673977825,0.002759068408666718,0.002654733889011253,0.0,0.0018084650073613812,0.004103824439781592,0.0019823558734538152,0.006573074738294239,0.002411286676481838,0.009540812186271886,0.0028865883771345066,0.0019243922514230079,0.0013795342043333592,0.002306952156826373,0.003976304471313804,0.004034268093344612,0.0013215705823025508,0.0018664286293921895,0.002585177542574283,0.0012056433382409244,0.0011592724406162673,0.005413802297677972,0.0019823558734538152,0.0011592724406162673,0.0011129015429916203,0.006306442076952499,0.0026663266134174146,0.001136086991803944,0.0015418323460196324,0.0015070541728011478,0.01978878056131967,0.003095257416445437,0.015128505350042286,0.001136086991803944,0.0016925377632997542,0.0017968722829552195,0.005031242392274606,0.007941016218221436,0.006932449194885292,0.00568043495901972,0.0032575555581317093,0.007570049037224231,0.002422879400888,0.021121943868028372,0.0014490905507703394,0.04232503680689997,0.012253509697313992,0.007743939903316679,0.001959170424641493,0.01238102966578177,0.006932449194885292,0.06065313409304318,0.029920821692305876,0.003976304471313804,0.0019127995270168457,0.002434472125294162,0.0012056433382409244,0.003790820880815196,Control
3,0.027378263798090278,0.0027734854788224518,0.010757161535718514,0.0010697729704029508,0.04164190340346292,0.01273822259202024,0.003427235627402041,0.009410040017433336,0.0021395459408058907,0.033777091009944915,0.06967391735013269,0.17686913110662075,0.045782321011133616,0.020444550101034062,0.00911288085898807,0.008241213994215305,0.016224890051111333,0.0011490154126550154,0.003031023416141685,0.01777011767502677,0.002357462656999091,0.0020008716668647774,0.022088830777764586,0.0011886366337810481,0.003526288680217122,0.0019414398351757182,0.0010697729704029508,0.0026744324260073713,0.0025951899837552963,0.002357462656999091,0.0010697729704029508,0.004853599587939306,0.0014857957922263128,0.003229129521771857,0.034767621538095816,0.0014659851816632963,0.001089583580965967,0.004160228218233685,0.003209318911208842,0.007528032013946666,0.006042236221720353,0.001604659455604421,0.0013471215182851884,0.0019414398351757182,0.0013471215182851884,0.00279329608938548,0.002555568762629264,0.0,0.0019414398351757182,0.004477197987241966,0.0019216292246127017,0.006240342327350525,0.002278220214747015,0.010143032608264987,0.0025951899837552963,0.002020682277427793,0.0,0.002060303498553826,0.0040017433337295434,0.004219660049922744,0.0,0.0018820080034866685,0.0025357581520662467,0.0013867427394112315,0.0014065533499742476,0.005408296683703792,0.001782954950671577,0.001168826023218032,0.0,0.005705455842149057,0.00257537937319228,0.0013273109077221725,0.001763144340108561,0.00182257617179761,0.01937477713063121,0.0033479931851499657,0.01485795792226313,0.0013273109077221725,0.001763144340108561,0.0016244700661674368,0.005705455842149057,0.009093070248425057,0.007428978961131585,0.005428107294266808,0.003526288680217122,0.008023297278022104,0.002555568762629264,0.021375648797495976,0.0013867427394112315,0.04126550180276552,0.012995760529339519,0.00740916835056857,0.0020008716668647774,0.01275803320258328,0.006795039423115023,0.05893656642497721,0.030131938666349722,0.004536629818931026,0.0015452276239153718,0.0028329173105115122,0.0015056064027893286,0.004100796386544637,Control
4,0.027307812335646105,0.002828994050860297,0.01066626064286976,0.001094288372590372,0.04162480030544771,0.012828104905236254,0.0034595319607172007,0.009540009519088446,0.002057820035763409,0.03297393641039709,0.07019949987011502,0.17739733709602695,0.0435483767862093,0.021041369679436886,0.009810821192815006,0.008216170478854312,0.016283568879438208,0.0011657687070718446,0.0034025801495043105,0.018436114886912883,0.002078159968339447,0.0021217455381452146,0.022205394963716416,0.0014790036687427003,0.00342466350487258,0.0017445850740925634,0.0011529836065954837,0.002649421503260489,0.0029051235127877137,0.0022699364754848656,0.0012331810550381141,0.004708984961816139,0.001429606689629487,0.002894081835103584,0.03481731544271605,0.0017492342015385071,0.0012465472964452154,0.003898293363428686,0.003006242034737122,0.00770244189607689,0.005846277763281539,0.0016992560814945534,0.0,0.0017527210471229703,0.00119482575360903,0.0030469218998891777,0.002774947944301129,0.0,0.0018817343337480745,0.004128425172003188,0.0018741795016484076,0.006687188690067657,0.002572129759471581,0.009785832132793023,0.002718577274018989,0.0019828528556974727,0.0012610758197138085,0.0023175900318058475,0.0040395106095994,0.004036604904945689,0.0010756918628065757,0.001817227690435528,0.002474498083106635,0.0012163279680465493,0.0011884332033708551,0.0057317929999250285,0.0017544644699152023,0.0010733672990836038,0.0,0.006321069903699135,0.002519827075704645,0.001178553807548206,0.001569080513007969,0.0016109226600215163,0.01991860540124006,0.0030196082761442243,0.014622086958442023,0.001208191995016132,0.0016446288340046453,0.0017120411819709148,0.005273272805568254,0.008859493489187577,0.007238110292412681,0.005686464007327029,0.003358413438767792,0.007770435384973899,0.0024675243919377197,0.021284867729418427,0.0013912513882004033,0.04181076540328568,0.013097754297101374,0.007514152234515933,0.0018817343337480745,0.012110976996698544,0.006418701580064071,0.060687385115702194,0.02967421820563443,0.004284752082373237,0.0018079294355436287,0.0025889828464631453,0.0011181151507508628,0.0038175147740553144,Control
5,0.027637598503829238,0.0028747667616667674,0.010574188901246872,0.0010960721211148979,0.04165289398570796,0.012833088027080998,0.0033958855304483016,0.009534104747025908,0.002083398383455124,0.033000599717260784,0.07051253753616338,0.17653005961641746,0.04341759163453646,0.021013791343614276,0.00972575586447037,0.00818178000820439,0.016258044232647227,0.0011036089628121471,0.003407729138829707,0.018090573456750893,0.0020317171832453873,0.002083398383455124,0.022307974732199847,0.001571969839712913,0.0033409742552254506,0.0017765412572097973,0.0011994345215343711,0.0026809622608802365,0.0028133953364176986,0.002315963784398955,0.0011822074547977884,0.004726676435849091,0.0014664540559513558,0.0029221411951923597,0.03483205224969345,0.0017173232153028005,0.0011542134713508525,0.003958995274400259,0.003020120137256655,0.007661737931093889,0.005867969607147507,0.0016473382566854502,0.0,0.0018153021573670972,0.0011983578298633403,0.0030158133705725097,0.0027035727859719963,0.0,0.0018799036576292812,0.004226014808817245,0.0019014374910499988,0.0067723906108179575,0.0025592961020531393,0.009781743831364249,0.002819855486443917,0.0020101833498246597,0.0012489623384020346,0.0022987367176623727,0.003958995274400259,0.004051590758109369,0.001112222496180438,0.001861599899221657,0.0024096359597791063,0.0011886676048240069,0.0012058946715605898,0.005778604198451503,0.0017302435153552377,0.0010896119710886792,0.0010734615960231282,0.006240504925326051,0.002492541218448893,0.0011132991878514697,0.0017076329902634781,0.0015267487895293942,0.01982620043046134,0.003073954720808464,0.01450626688387126,0.00119082098816608,0.001682869081829646,0.0016774856234744592,0.005239181671262345,0.008933310794587694,0.007136312395628208,0.005829208706990208,0.0034486434223290796,0.00761005673088415,0.0024483968599364166,0.02140678380354259,0.0012855698552172727,0.04171534210262816,0.013288528603929284,0.00747008681364944,0.0017657743404994335,0.012036336190514165,0.006540901901545159,0.06052729897897327,0.02970699989556091,0.004254008792264191,0.0018529863658533659,0.002554989335369005,0.0011811307631267576,0.0038340990405600585,Control
6,0.027474991607922085,0.002843907351460226,0.010616985565626022,0.0010741859684457887,0.041481033903994644,0.012832494125545447,0.003432024169184291,0.009605908022826456,0.002018126888217521,0.032832494125545446,0.07034843907351461,0.1770647868412217,0.043795904665995346,0.021224572004028202,0.009820745216515612,0.008375965088956038,0.016467270896273926,0.0011332661967103025,0.0031943605236656606,0.018329640819066764,0.0020610943269553593,0.0021886539107082883,0.022149714669352144,0.001403155421282305,0.0035515273581738817,0.0017831487076200078,0.001135951661631419,0.0025753608593487762,0.003005035246727091,0.002262504196038936,0.0012057737495803971,0.004601544142329645,0.0014259818731117877,0.0029486404833836835,0.034368580060422975,0.0017764350453172227,0.0012272574689493163,0.003906008727760996,0.003023833501174894,0.007765021819402487,0.005814031554212829,0.0016958710976837895,0.0,0.00180597515944948,0.0011842900302114782,0.0029607250755287,0.0027727425310506947,0.0010647868412218874,0.0018247734138972824,0.004232292715676407,0.0018449144008056383,0.0066787512588116806,0.0026438402148371916,0.009648875461564285,0.0027955689828801666,0.0020140986908358523,0.0012460557233971192,0.002333669016448478,0.003926149714669352,0.003914065122524335,0.0010902987579724751,0.001834172541121184,0.0024316884860691493,0.0012004028197381649,0.0012326283987915381,0.005725411211816048,0.0016824437730782195,0.0010701577710641194,0.0010661295736824402,0.006019469620678083,0.0025203088284659315,0.0011184961396441793,0.001553541456864716,0.001548170527022494,0.019728768042967474,0.0030036925142665383,0.014329640819066848,0.001220543806646531,0.0016300772071164802,0.0016931856327626733,0.0052326283987915384,0.008935884525008394,0.007276267203759657,0.005550855991943613,0.0034467942262504246,0.007697885196374625,0.002544478012755956,0.021356159785162785,0.0013548170527022457,0.041658274588788166,0.013115810674723049,0.007491104397448815,0.0018959382343068135,0.012217522658610272,0.006345753608593493,0.06025511916750589,0.029532057737495773,0.004283316549177573,0.0018851963746223596,0.002595501846257132,0.001068815038603556,0.0038267875125881164,Control
7,0.027323735391396025,0.0027848288202931976,0.010749017302571115,0.0011258226704628797,0.041696674220099296,0.013039021167192386,0.003457061948056805,0.009649086635602658,0.0020972522830513774,0.03289914681053667,0.07088175697381936,0.17678964089709062,0.043225261389364944,0.021111572478910025,0.009762244280504371,0.008336266162124217,0.016313880127695475,0.00114212504303347,0.003394729347051617,0.018485931531953163,0.0020358786451385885,0.002172051404257602,0.022246025817204376,0.0014863927932005693,0.003416785498176528,0.0018249067648133386,0.001139248153756305,0.002565226272136464,0.002888396834271041,0.002261234971849642,0.0011613043048812153,0.0046375455147857755,0.001348302107896768,0.0028749713509776146,0.034683777125469745,0.0017923020196721675,0.0011411660799410818,0.0038396882219194047,0.0029948417375260487,0.007730201487735337,0.00578350641018879,0.0017405180126832409,0.0,0.001802850613688429,0.001188155271468067,0.003072517748009429,0.002849079347483152,0.0010586952539957607,0.0018786086979870427,0.004121623371081317,0.0018344963957372216,0.006573691998316065,0.0025259087853485747,0.009838961327895376,0.0027848288202931976,0.0019869715274268267,0.0012792567652448726,0.002396448767876268,0.003962435497744993,0.004023809135657793,0.0010644490325500801,0.001859429436139286,0.0025278267115333513,0.00114212504303347,0.001204457644038658,0.00571062521516734,0.0018316195064600567,0.0010865051836750003,0.0,0.00630997714790951,0.002588241386353762,0.0011785656405441946,0.001581330139346928,0.0015937966595479655,0.01998479084535476,0.0030341592243139388,0.014192653767334506,0.001123904744278103,0.001609140069026168,0.0016599651129226964,0.0051352473597348685,0.008842598674904802,0.007218115196400431,0.005684733211672875,0.003395688310144006,0.007801164756572011,0.0025191960437018672,0.021356108067468783,0.0012763798759677185,0.04186449276126709,0.013015047089882626,0.007580603245322898,0.001846962915938259,0.011979366950104195,0.006349294634697389,0.060533586243866226,0.029381670187659505,0.004286565022971959,0.0018440860266610941,0.0026074206482015173,0.0011776066774518066,0.003812837255332553,Control
8,0.02746845333351043,0.0028066074800073455,0.010679716948766111,0.0010956393553656432,0.041594454072790284,0.01272712382495447,0.0034994056986527005,0.009444632584535777,0.002007565445084121,0.03248626023980112,0.07048170503617832,0.17646655201188124,0.04324344663793658,0.02075074536677358,0.00973901649213907,0.008455237045448014,0.01587681029502576,0.0011509746763437073,0.0033156924330055237,0.018285003463991048,0.0021005287843272663,0.002191278710731287,0.021853024960656622,0.0014763463636947203,0.0035281800655612944,0.0018172119409195825,0.0011310539607916103,0.0025764125447386124,0.002698150250890341,0.0022289067289963777,0.0012262307128738691,0.004718996173009207,0.001356822070382106,0.002934985424676457,0.035337135976590946,0.001772943684137139,0.0012616453182998364,0.003942088266477206,0.003008028048367495,0.0077668656524809065,0.0058810379135485254,0.001567096290098741,0.001080145465491784,0.0017463827300676692,0.001221803887195631,0.003050082892310824,0.0028066074800073455,0.001091212529687405,0.0018858277389323813,0.004010704064489993,0.0018017180510457227,0.006474232554433363,0.0025409979393126447,0.009758937207691169,0.0026428149299122876,0.001983217903853775,0.0012594319054607117,0.002301949352687415,0.00407267962398543,0.004245325825436985,0.0010602247499396865,0.0017795839226545011,0.0024635284899433597,0.0011797490432523018,0.0011797490432523018,0.005812422115535727,0.001679980344893994,0.0010978527682047677,0.001062438162778811,0.006157714518438837,0.0027092173150859624,0.0011797490432523018,0.0016002974826855737,0.0016157913725594326,0.019648465772890544,0.0028375952597550643,0.014427024885400527,0.0012107368230000204,0.0016622730421810103,0.0016644864550201346,0.005250215254398609,0.008813809925385857,0.006863793214118916,0.005854476959479056,0.003457350854709371,0.007895243597150008,0.0024923028568519545,0.021005287843272658,0.0013169806392779005,0.042028282989258314,0.01301486749404041,0.007501256111786206,0.0018061448767239714,0.012114008468517574,0.00643660453616827,0.06089098720426037,0.029732774667932754,0.004216551458528391,0.001772943684137139,0.002549851590669142,0.0011775356304131776,0.003855765165751422,Control
9,0.027170102419195107,0.0027807324328387737,0.01078640349706258,0.0011086396611974677,0.0416210588141069,0.01294396522047038,0.0034966410606969652,0.009467698399427836,0.00201915740575509,0.03295357624110735,0.07065645800166646,0.17691373827954288,0.04349759654228074,0.0210100564436694,0.00992084959174239,0.008250864500065338,0.016091433967089303,0.0011493881405063727,0.0034165492220553286,0.01836913344845945,0.0020809826847065387,0.002137890043741389,0.022003476266821025,0.001488724614751234,0.0034320055417931825,0.0017479692503544364,0.0011943519797437947,0.0026788612345665123,0.002932485390265046,0.002262243161632357,0.0011894340598271964,0.004624249841572724,0.001470458055061035,0.0028587165915161684,0.03487437524853056,0.001802066369436953,0.0012133210994220748,0.0038942900139528392,0.0030751050678462124,0.007715513789144881,0.005776448222031441,0.0016636620517842928,0.0,0.0017767742098659136,0.0012062954995412235,0.0030708897079177065,0.0028467730717187303,0.0,0.0018863735680071075,0.004183744729043692,0.0019046401276973076,0.00667291476682736,0.002560128596580223,0.009708676475340851,0.0027891631526957977,0.001976301246481932,0.001214023659410156,0.002293155801108077,0.003981407452475328,0.00417671912916284,0.0010988038213642821,0.0018287636489841663,0.002455447158355615,0.0011817058999582645,0.0012154287793863282,0.005772232862102936,0.001762723010104221,0.0010545425421149618,0.0010629732619719752,0.006075738776955468,0.002560128596580223,0.0011753828600655045,0.0015688164533928719,0.0015842727731307364,0.019718048625581904,0.0029774492295024575,0.014297798317509358,0.0011648444602442374,0.0016749030115936407,0.001685441411414918,0.005209482311647177,0.008852958409853827,0.0071007737995708725,0.005777853342007603,0.0033484009032111197,0.00780754914758397,0.0025769900362942496,0.021307239318629257,0.0013643714968602555,0.04174260169204547,0.01318002537646682,0.007577109471492222,0.0018168201291867264,0.012107918834649642,0.006587202448281043,0.060469338174440015,0.029604472777908186,0.0043158260068035924,0.001854758368543297,0.0026310871553767647,0.0011156652610783194,0.0037474549764431654,Control
