taxa326977,taxa469873,taxa357591,taxa190872,taxa263681,taxa361480,taxa347862,taxa517293,taxa2000,taxa322235,taxa158660,taxa331820,taxa244304,taxa361496,taxa127309,taxa248140,taxa348374,taxa470812,taxa268540,taxa291090,taxa541301,taxa171772,taxa259569,taxa104780,taxa138006,taxa181095,taxa278234,taxa177339,taxa510994,taxa193066,taxa405524,taxa346780,taxa549871,taxa544358,taxa302160,taxa192573,taxa175497,taxa263461,taxa302974,taxa194648,taxa195173,taxa287978,taxa199487,taxa190108,taxa191306,taxa299892,taxa174348,taxa192127,taxa183200,taxa182980,taxa181843,taxa194053,taxa109014,taxa518438,taxa193343,taxa357795,taxa352304,taxa179460,taxa469991,taxa175537,taxa288134,taxa190464,taxa178915,taxa366612,taxa261912,taxa185281,taxa511008,taxa470973,taxa162162,taxa181028,taxa204044,taxa470172,taxa328422,taxa21698,taxa213747,taxa262724,taxa82283,taxa316732,taxa293896,taxa196731,taxa167602,taxa470114,taxa170206,taxa365676,taxa223059,taxa187524,taxa191541,taxa212619,taxa357470,taxa326792,taxa325407,taxa188646,taxa171551,taxa290260,taxa367433,taxa310301,taxa193761,taxa327476,taxa189047,taxa180658,taxa269833,taxa367055,taxa203708,taxa181892,taxa589024,condition
23904367.645276535,2464743.736751327,9384318.986059237,960670.1879600772,36339875.579281166,11212402.019526498,3098415.4226490716,8342945.328668815,1811344.5361039366,28763314.30846233,61795543.24805269,154454484.4201894,38083070.51897731,18527723.17078197,8595816.199550655,7321896.989505276,14003546.454862965,1053329.726935685,2950757.96376535,16062381.630553301,1806562.1082858373,1902210.6646477648,19356278.790267084,1272125.7996135885,2994397.617605476,1544724.1852450736,1080230.8834124757,2329042.3474128502,0.0,2537077.957500032,1992478.9897143275,1065285.7964809292,4045336.130632116,1238051.0014096526,2566370.327885868,30548953.29504399,1572820.948676387,0.0,1056318.744321996,3360851.149167101,2645280.386884461,6831698.138150419,5069971.29065923,1496899.9070641052,0.0,1538148.3469951856,1018059.3217772265,2622563.8547485042,2480286.6271601394,0.0,1609286.960789368,3643612.1939120423,1666676.0946065267,5779564.018169248,2262088.3579595014,8665161.402913047,2442625.0080926362,1771889.506604645,1058112.1547537846,2013999.9148957622,3475629.4168014084,3570082.3662088136,927193.1932333983,1590157.249516988,2180787.0850518635,1025830.7669816373,1049145.1025948513,5019755.798569216,1536952.7400406627,922410.7654153078,0.0,5435827.0187435895,2189754.137210797,0.0,1015070.3043909156,1357611.6968620606,1392284.298543253,17308801.880644616,2630933.1034301715,12528167.472980285,1024037.356549849,1415000.83067921,1417989.848065521,4586348.277554252,7736174.79924786,6182483.5618438525,4966551.289092901,3010538.311491554,6791047.501696595,2180189.2815746064,18874449.187593892,1203976.2032057173,36529977.085050516,11440165.144363336,6508286.456951663,1617656.2094710353,10633130.45005961,5564354.766354921,53058047.62439102,26106077.852032598,3699207.917297403,1597928.6947213896,2232795.9875736656,979202.0957552005,3328569.7613949534,Control
12380457.95930149,1271882.089035119,4831166.645625757,505818.0550896354,18784753.283085708,5870424.219564174,1560181.1170213625,4270537.248389039,953803.6704335284,14843515.672950396,31883800.885496575,80180361.85376099,19805021.100689713,9407266.336850535,4450076.762823587,3765150.778670643,7292066.432418536,544660.7385009581,1523927.9458374653,8295934.005915539,958119.5241459011,950350.9874636338,9975232.685398288,675431.1059857339,1547665.1412554926,769516.7169153782,538618.5433036427,1230881.4787676148,0.0,1306840.504105308,988762.0855037174,532576.3481063226,2061683.31839863,644356.9592566786,1321514.4067273596,15776171.660193335,775558.9121126935,0.0,551997.6898119863,1788058.1930344428,1375894.1635032077,3480736.0190255283,2630081.252317615,747937.4483535328,478628.1767017139,798864.5221594862,546387.0799859053,1347409.5290015733,1227860.3811689545,0.0,843317.815396885,1869196.2428269782,850223.1813366741,2975349.549307127,1188586.1123863973,4443602.982255037,1212754.893175664,889065.8647479968,565376.8363203298,1055657.8180454352,1787195.022291969,1849774.9011213188,500207.4452635592,848496.8398517269,1112195.5016774696,529555.2505076673,556745.1288955888,2622744.3010065914,801454.0343869071,0.0,0.0,2807462.839895981,1132480.014125602,0.0,542934.3970160108,725926.594420453,722473.9114505585,9025744.868677108,1384525.8709279485,6494496.666372735,510565.4941732427,741463.6677849782,756569.155778269,2387530.2736824835,4024102.001412774,3265806.5041495576,2585196.3737089816,1550686.2388541528,3524326.141520454,1118669.282246024,9699449.633177912,631840.9834908086,18894807.552751105,5898477.268694603,3384060.895868468,823464.888319987,5574788.240266922,2929169.914584781,27356901.926592853,13351956.629955722,1943428.926679724,805338.3027280408,1166143.6730820783,493302.0793237654,1709941.2408405629,Control
5876767.608192929,601183.2565286304,2294061.4731937097,235041.86483510028,8943727.483543767,2780848.0756716984,744659.7323022025,2060942.2411997872,439682.097868931,7132847.676250851,15186756.647982785,38021746.73820709,9327533.064465694,4532606.923098119,2099034.404365804,1778315.2135453143,3480806.5944163115,247298.6491976648,717622.7079730117,3954014.602453442,439081.27510606055,456625.2997818905,4735685.016948501,316152.9378226706,745981.5423805189,378157.84695094835,249341.44659142705,573905.9030942909,0.0,615482.8382849571,485705.1215048413,265683.82574151614,998927.9255491709,304136.48256525246,616444.1547055517,7489616.2328435965,382003.11263332417,0.0,260156.25632310202,849563.3866994628,639635.913352369,1674372.8755686455,1232407.6512008063,363017.1133266024,0.0,376235.2141097615,265443.49663636746,633507.5211710845,601303.4210812035,0.0,401830.2638080628,899191.3469126006,398465.6563359865,1417100.5685073228,552276.2836309386,2095789.9614463008,598900.1300297218,424060.7060342878,267606.45858270297,489790.71629236365,844876.9691490702,882488.4741047897,231436.92825787302,397504.339915392,531127.3223778813,249101.11748627847,257993.29437676887,1234810.9422522902,370827.8092439251,231076.43460015111,0.0,1303785.3954298692,545547.0686867837,0.0,238166.14320202798,340546.34199523105,329971.86136870243,4276536.261562548,648888.5839005813,3097001.013494383,255830.33243043342,360733.98682769376,361334.8095905642,1129787.1233024544,1895595.8168577142,1528853.6024013113,1226399.4235720972,723871.2647068694,1694440.355848533,527522.3858006564,4593049.69304295,292120.02730783424,8977493.72281711,2823626.6563881105,1593141.6380285,391255.7831815342,2613218.524830735,1390424.0378358539,13037853.954298694,6367880.134563594,916855.5361410062,390534.7958660905,552276.2836309386,246097.00367192386,827332.9444732401,Control
17033205.794671915,1711722.472580313,6544334.671998946,667798.1365560022,25671048.444961466,8037085.52613883,2146618.390715546,5921810.985378951,1252883.3357289257,20464486.70232145,43874424.63797926,109434440.13280386,27038423.899278555,13102599.943978233,6073306.2601647945,5146050.698975562,10010442.079599265,720473.2177315416,2082189.3658066245,11393054.1276448,1269425.9232055466,1362151.4793244656,13736006.911832826,893299.7237372317,2168820.284434164,1087892.7922121573,743110.4426995416,1620738.2414589303,0.0,1727829.7288075448,1464018.9916804656,726567.8552229272,2888422.839666934,895911.7112335454,1773974.8412423164,21558909.463274386,1094858.092202314,0.0,767053.6614156953,2416959.0965833934,1881936.9910897024,4808668.980702479,3574504.888697094,1023463.7673032354,0.0,1060466.923500925,763571.0114206169,1866265.0661118526,1685602.5976172406,0.0,1160157.7796100073,2553217.7776407828,1178441.6920841576,4047274.6255287873,1557179.8790487729,6024984.491483104,1730441.7163038522,1224151.4732695466,802315.4926158491,1444864.416707544,2456138.909028008,2504896.0089590866,679987.4115387734,1130119.9234024677,1535848.6478289268,739627.7927044631,727873.848971081,3484391.3200744754,1096599.41719985,653432.2053263126,0.0,3801312.469626477,1603324.9914835447,0.0,704365.9615043096,950328.1174066206,972965.342374621,12320745.020083422,1903703.553558931,8954328.468592197,742675.1114501593,1030429.0672933924,1078750.8359750821,3240170.4891697066,5447735.254799102,4470851.931180022,3615861.357388633,2080883.3720584707,4805186.3307074085,1509728.7728658544,13298499.006201273,845848.6175543133,25987098.93201474,8117621.807274958,4678069.6058871,1114447.998424618,7518606.008121715,3965867.6818938623,37459818.67829693,18391439.29275192,2622870.777542319,1124025.285911082,1578946.4415180085,694353.3427684631,2394321.8716153936,Control
23649846.58913529,2386093.708485672,9331356.571137043,963401.6003358593,35841045.62970357,11127553.551853295,3022256.8462762395,8242168.168556248,1747520.8618398383,28488541.97051204,61046118.314028375,152398181.01721114,37586156.78268814,18018838.936146665,8392052.059353866,7100930.054701656,13877995.239255385,1002920.8255622515,2925868.4920655475,15800942.905758727,1736436.20110561,1847282.8084479037,18907539.561969247,1275217.9262074502,2992376.4564709277,1547033.0850815997,1042440.0507886346,2299826.1314671002,0.0,2496940.3158279657,1952828.0563086171,1035210.9242228289,4007827.7680805554,1231361.225041586,2483927.8880095207,30156542.440128062,1506068.0345420595,0.0,1011113.8356701559,3367327.154350515,2642486.730686111,6679231.0050298795,5003519.467077002,1463175.216918303,0.0,1506068.0345420595,1054970.5368360204,2533085.948656975,2409708.855267295,0.0,1622216.0013659429,3539862.3083876497,1654506.1000265202,5772698.533678329,2202955.835485359,8456150.31490398,2440553.128614715,1705591.92775819,1094971.703833462,1992347.281535,3415521.3314558617,3464679.392103316,927737.9092779085,1586070.3685369333,2118616.025551004,1060271.89631761,1039548.4001623105,4973639.07727169,1557153.8622737203,917617.1320857882,0.0,5289792.879082763,2203919.719027467,0.0,962437.7167937607,1331605.1134207097,1330641.2298786019,17090619.085097697,2628992.3610966173,12455785.072876677,989908.3977438069,1378835.4069839476,1450162.7890998586,4439165.653173404,7555883.086576117,6123552.143005244,4938457.327984788,2889722.859236538,6692243.432848324,2097410.5876246546,18391861.866942056,1166299.0859493725,35881528.738472104,11347318.999453649,6399704.777818875,1609685.5153185476,10556934.49492599,5592934.253075381,52350442.93891091,25530865.321556956,3677697.65490894,1587516.1938500907,2255969.430301236,966775.192733242,3293590.0633793394,Control
9202747.232312657,929386.9850663355,3621327.5530558787,369588.2422615522,13865931.295881731,4330873.25608732,1152414.3726379639,3176228.6095736404,701580.4391896018,10934714.20208319,23512821.640015606,59061475.55561072,14494868.528833704,7007839.128054182,3277546.7656418933,2780514.3019108414,5356162.017809462,421203.15195670247,1135209.4027395817,6147590.633135068,670675.2154832493,744911.4744892353,7412155.920666188,502448.843143509,1183956.8174516647,582101.4815619447,390935.1493576947,886374.5603203797,0.0,953601.3871455418,745548.6955965799,387749.04382095684,1546535.6275323965,480783.3254936923,990241.6008180217,11617496.61860604,579233.9865788809,0.0,401130.687075253,1300249.669542584,973036.6309196395,2571824.389254531,1903060.8370933232,555019.5844996782,356525.2095609302,581145.6499009258,393802.6443407584,976222.7364563773,946910.5655183918,360667.1467586868,611095.0419462561,1383088.4134977614,644867.7606356757,2186305.6193092894,865983.4848852596,3265439.5646022903,963796.9248630999,657930.7933362977,415468.16199057514,748097.5800259697,1347404.0314863,1351864.5792377312,351427.4407021475,616192.8108050385,785056.4042521273,388386.2649283051,404316.7926119909,1942887.1563025443,591978.4087258324,0.0,0.0,2010751.2042350513,859292.6632581098,0.0,391253.7599113688,530486.5718667979,511051.3280927001,6567519.342877054,1026881.8144905053,4780114.136767326,396988.7498774963,526026.024115367,548328.7628725284,1698831.4721884478,2950333.7270189486,2358992.5394004644,1918035.5331159902,1146042.1615644882,2569594.1153788157,826475.7762297158,7078570.670969769,453064.20732407755,14001340.781193046,4391409.261285336,2490260.0875140503,605360.0519801285,4064196.2226624014,2176110.0815917314,20223486.28388776,10033046.335186472,1450315.240322923,573817.6071664278,874904.5803881249,375641.8427813537,1257237.2447966284,Control
8473194.545963963,843872.4717315336,3353786.6614807053,370231.4928928053,12645320.472769804,3958923.6533123916,1124737.7422019383,2952915.320900206,642160.1411209705,10334565.29299056,21427466.816251196,54441902.69972685,13491746.265141955,6466284.522420885,3009088.374994286,2443527.8530925163,5111747.922561351,380444.7754553646,1044308.142021777,5605815.466525216,617903.5950348888,694503.2142540902,6994821.895033376,460874.3756355259,1076224.650029778,570667.1631830485,361294.87065056583,905152.1671068929,0.0,859192.3955753726,666416.6872070488,362571.53097088577,1391559.7491488203,446831.1121120068,903875.506786573,10595003.998335835,515770.7694092889,0.0,386828.07705696736,1223040.5868665783,951111.9386384132,2254582.125685156,1842220.842221787,481300.9407606478,0.0,538750.6551750473,349804.92776768655,946005.2973571335,837489.170129934,331931.6832832045,566837.1822220888,1357089.9205001828,551517.2583782497,2072019.6998793916,768549.512832652,2941425.378017327,877065.6400598547,634500.1791990509,361294.87065056583,668970.0078476919,1174527.494694418,1239637.1710307405,0.0,566837.1822220888,725143.0619417715,390658.0580179272,376614.7944944049,1832007.5596592277,499174.1852451267,0.0,0.0,1922650.4424019482,809402.6430828926,0.0,363848.1912912057,529814.0329328079,496620.86460448685,6157332.724903459,912812.1290288157,4340645.089088076,389381.3976976073,486407.5820419275,554070.5790188896,1623911.9274470645,2751202.9902896425,2230325.579599074,1801367.7119715463,986858.4276073741,2460124.437256679,776209.4747545716,6597780.535413846,420021.24538528523,12928739.063880833,4098079.62822726,2308201.859138596,585987.0870268876,3715081.532131252,2034996.5505901107,18394121.895170856,9008115.220178071,1272830.3393590583,533644.0138937677,769826.173152972,380444.7754553646,1127291.062842578,Control
4045965.1308555263,408096.5670254985,1559711.5369878602,156044.07148920136,6013530.17556751,1883952.645035514,509695.35500444885,1413875.956156832,298233.762799456,4770281.84898298,10283352.922998661,25803661.553639676,6336799.046409616,3107513.168207855,1437452.7083911824,1226963.3533917286,2387085.398902563,172085.98538061464,508236.9991961389,2710354.269744684,308442.25345762767,309414.4906631682,3194771.4574050917,206114.28757452228,515285.71893630497,255698.3850570722,167467.85865429905,387193.4671063841,0.0,408339.62632688246,330560.64988366654,168683.1551612236,670843.6718227367,213649.12591745792,416846.70187536016,5115182.9976483565,262260.9861944688,0.0,177433.29001108676,577022.7814881076,455007.01219281234,1138732.826988957,839283.7676825749,254969.20715291722,0.0,246948.25020721054,169169.27376399463,433131.67506815743,396429.7205590153,0.0,279032.0779900371,593064.6953795209,294830.93258006487,982445.6961983701,385492.0519966886,1461515.5792283025,421950.94720444526,289726.6872509783,171842.92607922916,344901.14866538433,576293.6035839525,593550.8139822904,164308.08773629353,266149.9350166294,366533.4264886537,171113.7481750741,174759.63769585072,845603.309518586,253996.9699473767,157988.54590028242,0.0,903208.3639468442,383790.636886993,0.0,174273.51909307967,232364.69212410727,228718.80260333067,2889732.034166854,452090.3005761923,2099789.304665434,163578.90983213854,226288.20958948164,246705.190905825,738657.216909165,1281165.5776005955,1043696.6401474017,838797.6490798054,480285.17953685677,1140920.360701422,381846.16247591196,3103867.2786870874,201739.22014959072,6098357.871750891,1889056.8903646036,1078697.1795468482,271254.1803457145,1769957.8326859316,938208.9033462907,8866803.314526599,4336907.114613438,614210.8546000193,253510.85134460716,380387.806667602,162120.55402382847,561710.0455008493,Control
6774298.495069089,711769.611463481,2787764.3115653065,276278.99392332375,10406508.771111885,3309104.3339968845,825715.1852284658,2408466.031772256,552557.9878466475,8358610.239883634,17552301.054620244,44171860.16404599,10821707.711132253,5211839.326045081,2467780.1660608817,2085360.0897263363,4091114.367644265,295009.7731723637,803862.6094379205,4762300.624068152,526022.7172438442,507291.93799480406,5597381.1989211235,346519.4161072205,900638.3022246233,426125.227915636,330910.4333996884,604067.6307815068,0.0,702404.2218389596,566606.0722834268,0.0,1147260.2290036355,343397.61956571514,693038.832214441,8581818.692601347,380859.1780637926,0.0,284083.48527708976,950587.0468887273,739865.7803370369,1965170.9228783355,1489096.9502985955,416759.8382911173,280961.6887355844,416759.8382911173,302814.26452612976,710208.7131927257,741426.6786077924,0.0,416759.8382911173,1073898.0102782333,468269.481225974,1574946.355190024,671186.2564238956,2349151.8974836334,661820.8667993768,476073.97257974005,315301.45069215645,554118.8861174027,1028631.9604263876,1033314.6552386481,0.0,437051.5158109073,611872.1221352728,279400.79046483175,273157.19738181843,1446952.6969882573,438612.41408166254,309057.85760914313,0.0,1556215.575940984,644650.9858210896,0.0,282522.5870063371,355884.80573173915,412077.14347885654,4877807.096103904,771083.7457521037,3582261.5313787083,307496.95933839044,410516.2452081039,447977.80370618124,1239353.2269780778,2291398.661465763,1885565.1110699198,1403247.5454071665,814788.8973331944,1943318.34708779,621237.5117597915,5408512.508159998,341836.72129495983,10531380.63277215,3298178.0461016158,1899613.1955066994,466708.5829552213,3004729.171200007,1592116.2361683089,15477867.252789171,7511042.478864616,1036436.4517801534,454221.3967891946,586897.7498032195,0.0,1020827.4690726214,Control
6665647.2078682715,651749.6193082789,2592642.758746135,277352.4811681921,10180501.322217144,3141031.2049482744,831483.2147650981,2353763.603123023,511637.8068754861,8102367.5140438685,17253850.93511527,43316944.962572746,10479100.266746039,5099725.435309978,2372713.151525819,2016691.33304905,4071855.99164316,278500.9386471485,798752.1766148151,4466925.364404498,490965.572254253,528864.6690598448,5307596.239001234,350853.75982146023,814830.5813202176,457086.0766250112,310083.5193184749,647155.7893924483,0.0,728122.041658938,567337.9946049148,309509.29057899676,1113429.5258491184,384733.25545070204,707449.8070377075,8521554.493863286,422632.3522562938,0.0,274481.3374707986,951497.0213161387,718934.3818272818,1886915.6379268724,1409157.3266806281,416315.8361220285,0.0,436413.84200378077,311231.9767974339,732141.6428352905,697687.9184665706,0.0,467996.42267510726,1048541.6782880308,465125.2789777137,1607266.2418007648,640839.2732581829,2354337.831862502,686777.572416477,476035.62502780714,291708.19965515984,543794.6162862908,946328.9626608297,960110.4524083165,270461.7362944486,452492.2467091831,572506.0532602237,291133.9709156791,309509.29057899676,1360922.1125644213,414593.1499035914,269887.5075549704,0.0,1519409.2446605316,627632.0122501742,0.0,267590.5925970551,373822.90940060606,399663.2026771454,4852232.84859466,761427.3085487016,3510834.5131725306,267590.5925970551,387030.17040861485,409425.09124828246,1284549.6902137594,2114310.2187604224,1758862.629023132,1413176.9278569778,837225.5021598852,1892083.6965821814,628206.2409896523,5215145.411945183,333052.6688976233,10268358.319357365,3195582.935198729,1822602.0191052628,450769.560490746,2962446.066970391,1608414.699279724,14728967.167627594,7160058.152559394,975614.6283742408,429523.0971300373,659214.5929215006,0.0,961833.1386267539,Control
