,taxa326977,taxa469873,taxa357591,taxa190872,taxa263681,taxa361480,taxa347862,taxa517293,taxa2000,taxa322235,taxa158660,taxa331820,taxa244304,taxa361496,taxa127309,taxa248140,taxa348374,taxa470812,taxa268540,taxa291090,taxa541301,taxa171772,taxa259569,taxa104780,taxa138006,taxa181095,taxa278234,taxa177339,taxa193066,taxa405524,taxa346780,taxa549871,taxa544358,taxa302160,taxa192573,taxa175497,taxa302974,taxa194648,taxa195173,taxa287978,taxa199487,taxa190108,taxa299892,taxa174348,taxa192127,taxa183200,taxa181843,taxa194053,taxa109014,taxa518438,taxa193343,taxa357795,taxa352304,taxa179460,taxa469991,taxa175537,taxa288134,taxa190464,taxa178915,taxa366612,taxa261912,taxa185281,taxa511008,taxa470973,taxa162162,taxa181028,taxa204044,taxa470172,taxa328422,taxa213747,taxa262724,taxa82283,taxa316732,taxa293896,taxa196731,taxa167602,taxa470114,taxa170206,taxa365676,taxa223059,taxa187524,taxa191541,taxa212619,taxa357470,taxa326792,taxa325407,taxa188646,taxa171551,taxa290260,taxa367433,taxa310301,taxa193761,taxa327476,taxa189047,taxa180658,taxa269833,taxa367055,taxa203708,taxa181892,taxa589024,condition
0,0.027493271223237206,0.0027892440599533753,0.01065128848799911,0.0010997747740327933,0.041513066071042236,0.01296723955982658,0.003577150600511064,0.009480135421093487,0.0020491060692413364,0.032802718085392576,0.07075730172482898,0.17665468609474017,0.04349738261290669,0.021206490812515584,0.00984032126820558,0.008277136654290772,0.01618530244080822,0.0011843305978975211,0.0033970576769550265,0.018429326155971464,0.0020298888365448096,0.002152330062011268,0.02225465359016345,0.0014407433884483522,0.0034470224819660032,0.0018036745545170966,0.0011925665547674654,0.002735984872194419,0.0028523863959562493,0.002289596009843611,0.001209587532298675,0.004600605507549075,0.0014835703641720482,0.002928706262951044,0.03468326157069583,0.00173998315472288,0.0012359425942824924,0.003908236066682694,0.0030401662125909105,0.0077571732439018146,0.005753090405549492,0.00171966779444369,0.0017729269822026462,0.00118048715135822,0.003037969957425595,0.0027700268272568378,0.001883837868051181,0.004133352221127754,0.0019436858213060866,0.006635984982007179,0.0025943264140314342,0.009807377440725816,0.0027634380617608894,0.001954118033341347,0.001257356082144335,0.002314852944244764,0.003975770913016211,0.004060875800672273,0.0010695762655096746,0.0018871322507991613,0.0024350979145459075,0.0011870759168541693,0.0011749965134449237,0.00576956231928938,0.0017460228564275073,0.001064085627596389,0.0,0.0062000283316916305,0.0025284387590719,0.0011420526859651572,0.0016296213326656658,0.0015950303138119147,0.019853048566888565,0.003096170719306504,0.014351429377767943,0.0011892721720194854,0.0016570745222321366,0.0016790370738853214,0.005227636357247252,0.008847613933482013,0.007141123670030232,0.005774503893411345,0.0033602704029359483,0.007798902092042857,0.0024965930591747966,0.02157655980787161,0.0013100662061119597,0.041710729035920824,0.01311933023002479,0.007456286286253305,0.0018036745545170966,0.012138153234919145,0.006508602182418755,0.06089282164980491,0.029741687448731145,0.0042612840845075,0.0018184992768829902,0.002583894201996173,0.0011728002582796074,0.003806659265286757,Control
1,0.027515557146368694,0.002787995877302307,0.010720738980624143,0.0010899705459986953,0.04168625235567326,0.01283922772729819,0.0035329708004329693,0.009656643106340585,0.002080754850422837,0.033154079357618174,0.07058502632747847,0.17717250212387955,0.043441417587014364,0.02111481023084518,0.009931561493313543,0.008236770495974327,0.01615981059740299,0.0012020941234308124,0.003371254102213575,0.018507937055548547,0.0020408647315287194,0.0021939565391764114,0.022164890657949715,0.0014220288330091854,0.003439175115465724,0.0017961334615567079,0.0011675945611440038,0.002631669735690232,0.0028947288981271053,0.0022478621052495393,0.0012452185762893125,0.004700565361576972,0.0014284975009379514,0.0028699323377334666,0.03455562407551956,0.001761633899269899,0.0011967035668234934,0.0038865913138727043,0.00306075804163234,0.00785835342214095,0.005817488690612232,0.001666760102981197,0.0017734931238059957,0.0012344374630746848,0.003085554602025989,0.002768589873515977,0.0018273986898791228,0.004076338906450119,0.00191041326163174,0.006672430968532086,0.0025863890601887964,0.009846390698918,0.0027481057584081894,0.001986959165455592,0.0012085627913595888,0.0022769711109290286,0.003949121770517533,0.004073104572485737,0.0010748769874982162,0.0018511171389512936,0.0024289848072552526,0.0011503447800006,0.0012268906838244509,0.00580886380004053,0.001665681991659729,0.001069486430890908,0.0,0.006156015645551487,0.0025022963771147108,0.001099673547891865,0.001511512072690579,0.0015557146368705475,0.019907325550807084,0.003073695377489893,0.014180398211197725,0.0011277044422498864,0.0016096202029436753,0.0016559789897665693,0.005176012454341985,0.008862075062422646,0.00726215786137213,0.005734474118859615,0.0033475356531413943,0.007841103640997547,0.0024882809299356995,0.02124094925545632,0.0014177163877233344,0.04179729782178383,0.013127083450128705,0.0076696839408849915,0.0018662106974517722,0.012167564374026999,0.006465433594811266,0.06056721592844793,0.02987230849508597,0.0042585397197773016,0.0018069145747713355,0.0025756079469741685,0.001086736212034312,0.0038542479742288208,Control
2,0.02757215327864588,0.0027743287142268035,0.010636685823104888,0.0010916380375544557,0.04170765963510033,0.012968478951665648,0.0034701725738005354,0.009583496362839977,0.0020950705154446367,0.03303185125376287,0.07082378715470725,0.1771114865501601,0.04349212595753922,0.021087913802813104,0.009882792150760641,0.008265690223582242,0.016318782431563407,0.0011881364276145228,0.0033141165836252768,0.018268351468245663,0.0020181733608655244,0.0021410580294576407,0.022160704498558913,0.0014414447015221837,0.0035312379612604163,0.0017965286211963265,0.0011986909390273401,0.0026439051089112483,0.0029228457676786137,0.002333300915905421,0.0012348778352998622,0.004630414935538319,0.0014587842559861046,0.0029183224056445554,0.03498669754615143,0.0017452638514769182,0.0012356317289722069,0.0039044153290708145,0.002963556025985204,0.007735702971924241,0.005837398704961442,0.0017226470413065833,0.0017430021704598838,0.0011843669592527992,0.003026129200789774,0.002781113757277897,0.0018621173706902762,0.0041803404131488114,0.0019759553152142546,0.0065671677797906735,0.0026273194481196724,0.009689041476968172,0.002744926861005375,0.0019586157607503333,0.0012680491568830149,0.00231746914878619,0.004044639552126842,0.004083842023088743,0.0,0.0018658868390519898,0.0024252759439314197,0.0011640118300995088,0.0011986909390273401,0.005841168173323168,0.0018033136642474194,0.0010531894602648993,0.0,0.0062603330551465695,0.0025247899086808566,0.0011504417439973118,0.001565083263786645,0.00158770007395697,0.019837204200393976,0.0030751322894921585,0.014466465678613594,0.0011466722756355875,0.0016442420993827817,0.0017007841248086037,0.005261423939290449,0.00884317277659793,0.00714163475811698,0.005837398704961442,0.0033849825888256305,0.007735702971924241,0.00251121982257866,0.02121004457773285,0.0013162983519130428,0.042169042562575046,0.01299637301754239,0.007511042657565655,0.0018915192239116936,0.012043451415699272,0.006406588427581347,0.060724627519983816,0.02973432033092915,0.004294178357672788,0.0018191454313666508,0.002625057767102638,0.0011082236983460318,0.0038237487061299784,Control
3,0.027420048374093012,0.0027129803816178413,0.010689330825047074,0.0011273851115291558,0.04125772641762966,0.012915882827196964,0.0034426229508196767,0.009576726686374631,0.002101585595270091,0.03303278688524591,0.07098226283257186,0.17703036818059686,0.04333781241601719,0.020894920720236493,0.009814565976887932,0.008301531846277877,0.016295350712174143,0.0011502284332168728,0.0034238108035474354,0.018535339962375694,0.0019725880139747427,0.0021929588820209594,0.022367643106691714,0.0014431604407417395,0.0034815909701693113,0.0017172803009943556,0.0011663531308787917,0.0027116366568126857,0.0027506046761623217,0.0022762698199408735,0.0012496640687987063,0.004725880139747375,0.0014418167159365738,0.0029024455791453875,0.035013437248051574,0.0017884977156678284,0.0011932276269819963,0.0039115829078204805,0.002936038699274391,0.007649825315775322,0.005626175759204516,0.0016353130878795966,0.0017643106691749557,0.001181134103735555,0.0029736629938188607,0.0028056973931738756,0.00193227626981994,0.004269013705993011,0.0019148078473528657,0.006799247514109105,0.0026565439398011314,0.009496103198065037,0.0028258532652512716,0.0019524321418973357,0.0012510077936038718,0.0022749260951357183,0.004138672399892497,0.003902176834184361,0.0011784466541252332,0.0017790916420317084,0.0025167965600644973,0.0011260413867240008,0.0011972588013974732,0.005714861596345072,0.0017629669443697898,0.0010655737704918036,0.0010655737704918036,0.006187852727761354,0.0025490459553883333,0.0011663531308787917,0.00158425154528353,0.0015533458747648487,0.019729911314162813,0.00298038161784467,0.01433888739586136,0.0011905401773716746,0.001625907014243487,0.0017535608707336698,0.005116904058048909,0.008826928245095402,0.007167428110722921,0.005732330018812146,0.0034023112066648743,0.0077049180327868885,0.0024361730717549043,0.0215452835259339,0.0013289438323031437,0.04151437785541522,0.013035474334856216,0.007504703036818055,0.001836871808653584,0.01223998925020151,0.006374630475678579,0.06040446116635316,0.029762160709486653,0.004298575651706528,0.0018610588551464674,0.002557108304219297,0.0011233539371136789,0.0038242407954850784,Control
4,0.027356511942856418,0.0028296120519181707,0.010578985845947297,0.0,0.04204988075120744,0.012743441316410782,0.0034803868694495395,0.00960581982046765,0.002009851508287489,0.03298817099917301,0.07080501923560922,0.1775956087680823,0.044040556574263826,0.021015352532988144,0.009760423782643605,0.008211987200230102,0.016260981075995676,0.0011888924843298694,0.0033545464351202705,0.018342741403899805,0.0020434089574419678,0.002109325375423957,0.022216229820587474,0.0014621459988734332,0.0034636081448723047,0.0018073083330337179,0.0011577319958292866,0.002607893191433258,0.002890734548592387,0.002277112621196322,0.0012092666498879382,0.0046117522980860266,0.0014106113448147713,0.002939872241997153,0.03493090760915158,0.001770155442898404,0.0012284423351190692,0.003969366842843275,0.003071705077961142,0.007871618787377601,0.005667613466124948,0.0017006435839355698,0.0017365979937439353,0.001198480326945435,0.0029566509665743873,0.002739726027397258,0.0019343472476899342,0.0041707115377701085,0.0019019882788624033,0.0065892448375459945,0.002603099270125486,0.009716080010546631,0.002815230287994822,0.0019607138148827236,0.0012560073826388173,0.00231067007035079,0.004115581442730622,0.004121573844365344,0.0010558611680389217,0.0018624384280732035,0.002494037560373452,0.0011481441532137217,0.001216457531849618,0.00585817183810928,0.0017857356871487007,0.0010870216565395043,0.0,0.006220112896846797,0.0025587554980285037,0.0011433502319059385,0.0015112836922781883,0.0015268639365284848,0.01982526156833136,0.003004590179652204,0.014309855103728508,0.0011781061613873659,0.001602368197126039,0.0016551013315116389,0.00526013015496351,0.008782463835856133,0.007237622694423466,0.005674804348086628,0.0033988902072172532,0.00774817531370223,0.002518007166912356,0.021389278394995135,0.0013674660530447371,0.041861719339877014,0.013234818250458436,0.007442562830331145,0.0018732247510157068,0.012164575318496173,0.006276441472213229,0.06052565347139828,0.029670777454188127,0.004237826436079056,0.0018564460264384728,0.0025743357422787893,0.001134960869617321,0.003963374441208545,Control
5,0.027348219538845156,0.002808393802706415,0.010861513462023416,0.0011458829462359607,0.041607598128484566,0.01289384473145995,0.0034998459081612677,0.009605805059815656,0.002070994312610317,0.03321659709186678,0.07078474770963501,0.17751099655394592,0.043435967836830784,0.02103269548651002,0.009721233855377806,0.008321519625696916,0.01638416496231751,0.0011621326310481007,0.0034298041632813193,0.018334127139775263,0.001997590563976127,0.002123665704760034,0.021984702882918275,0.001498893340430899,0.003444933180175389,0.001743759280531197,0.0012226486986243814,0.0026985683467346585,0.002872832207995972,0.002204914128820777,0.0012153643571568636,0.004611548482895812,0.0014434202784859758,0.0029311069397360803,0.03483091922785978,0.0017532849578348754,0.0012400190513546126,0.003919536043481914,0.0030084330260835464,0.007874373126383323,0.005767517440394475,0.0016950102260947552,0.001696691227971871,0.0012052783458941507,0.0029938643431485223,0.0028201608158462442,0.0019197041436696252,0.00414927296668815,0.001873196425069345,0.006583924018715154,0.002598828902025605,0.009791275600257755,0.0028123161404196915,0.002030089933600428,0.0012585100720029134,0.002312498248956384,0.004008629142969208,0.0040814725576443535,0.001096013223881439,0.0018799204325778173,0.002473314095200742,0.0011873476592048845,0.001203037010058,0.005717647718039954,0.0017672933068108646,0.0,0.0,0.006149665200459473,0.002550640181548209,0.0011750203121060204,0.0015762194267783653,0.0016019947888941837,0.01967612697167509,0.003020200039223376,0.014398901745440245,0.0012069593477712765,0.0016569075168800622,0.0016541058470848668,0.005192614798419863,0.008752416440198366,0.007112318942089487,0.005750707421623291,0.0033922617880256605,0.007923122180819775,0.002489003446053848,0.02143893760681368,0.0013593701846300373,0.0418631104138066,0.013097806292550383,0.007582439133723702,0.00181212002353403,0.012213599305185913,0.006467374555234925,0.06078838988036873,0.02963270108984952,0.004320735158154258,0.001820525032919617,0.0026397332810355035,0.001138598604768443,0.0038259602723223073,Control
6,0.02765683914797141,0.0027426827565245233,0.010983053075172724,0.0,0.04174402175252395,0.012950473577419396,0.0036062530291704007,0.009610171440776126,0.002031084422465561,0.033145285173289116,0.07045131558410626,0.17755456614065174,0.04383979693263123,0.0212349979052517,0.009837102511233608,0.008296846376906844,0.01639551313119698,0.001267117379839489,0.003382402470981572,0.018682280071960794,0.002004386649470561,0.0020865336433013226,0.022290586775976992,0.001510477849063111,0.003475844676464062,0.0017897776280877001,0.001195238760237565,0.0026502673884649247,0.002860769060156242,0.002317572063450335,0.0011962655976604558,0.004693673860005095,0.001475565376685045,0.002835098124584133,0.03508806157738658,0.0016757986741475247,0.0012527416559190978,0.0039718071517172845,0.0031400688391808314,0.007967231564160916,0.005909449368700355,0.0016193226158888725,0.0017487041311723191,0.0012188560209639128,0.0029583186153302747,0.002719065495798186,0.0018462536863463523,0.004307582989000516,0.001940722729251723,0.006676496923595078,0.0025835229559774244,0.009687184247492462,0.002735494894564338,0.001976662039052681,0.0012619831927250648,0.0022908742904553456,0.003982075525946133,0.004097081317309198,0.0,0.0018534415483065375,0.0024870002382262816,0.0011788093614714123,0.0012147486712723798,0.00587556373374517,0.0018257169378886572,0.0,0.0,0.006068609169247454,0.0024911075879178258,0.0011551921007450748,0.0016162421036202202,0.001563873395053111,0.019920646003959524,0.002998365274822765,0.0144239852792587,0.0011829167111629558,0.0016655302999186773,0.0017086574716798297,0.005142401813805631,0.008817452950309283,0.007043077883564853,0.005745155381038831,0.003338248461797539,0.007657126662449792,0.002424363155430326,0.021023469396137445,0.0013256471129439028,0.042271816187886654,0.013131196963847135,0.007543147708509606,0.0018863003458388418,0.012165969786335709,0.006589215742649904,0.06101057231810609,0.029712567668586144,0.004224409157746874,0.001800046002316548,0.0025907108179376204,0.00108228664372027,0.0037951911149811516,Control
7,0.02814216700310605,0.0027310963758288564,0.010880637964114563,0.0,0.0415164147016731,0.013218006487135137,0.003768538019736389,0.009261979013680482,0.002274872038447842,0.03334812416801553,0.07093350999006308,0.17774000212488014,0.04326631626970989,0.020405102213000577,0.009711953702604236,0.008112043697542011,0.01625533563737038,0.0011436856676811985,0.0034998031360735974,0.018661450293421058,0.0019186420763832013,0.0022561230930760157,0.022080007999549994,0.0014186701998012616,0.003406058409214486,0.0017686505134086195,0.0011936828553393848,0.0028623389934316207,0.0028810879388034482,0.0021748776631314486,0.001168684261510286,0.004924722984332131,0.0015874107081476688,0.0029685830172052874,0.03417307776437575,0.001818647701066817,0.0012686786368266804,0.004024773606484636,0.0031498228224662384,0.007843308813879221,0.005849670956008724,0.001612409301976767,0.0017686505134086195,0.0011436856676811985,0.0028435900480597944,0.002762344618115227,0.001831146997981361,0.003949777824997351,0.0019873882094132247,0.006699623146198034,0.0025686055159397313,0.009868194914036088,0.002762344618115227,0.0019311413732977555,0.0012624289883694088,0.002156128717759632,0.003949777824997351,0.004006024661112809,0.0,0.0018498959433531877,0.0024123643045078683,0.0011436856676811985,0.0012999268791130513,0.0056996793930341435,0.0017873994587804466,0.0,0.001131186370766644,0.006243398808817009,0.002281121686905113,0.001199932503796657,0.0015936603566049405,0.0017186533257504228,0.019580148616640352,0.002974832665662559,0.014605428444649942,0.0013624233636857922,0.0016624064896349536,0.0017061540288358789,0.00516220962570855,0.008562018386465765,0.007537076039472788,0.0057371772837777855,0.003474804542244499,0.007993300376853802,0.0025123586798242625,0.021211306863988873,0.001293677230655779,0.04194764044522497,0.013330500159366031,0.007487078851814591,0.0017311526226649774,0.012380553593860373,0.006499634395565255,0.06029035866732495,0.030192051697092007,0.004387253217006549,0.0018123980526095454,0.0026623502427988435,0.0010999381284802733,0.0037310401289927454,Control
8,0.027441302816712095,0.0028132174174852267,0.010735388205186144,0.001068565622026164,0.04170497373613554,0.012848325510626491,0.003463765544605561,0.00940875390463288,0.0020349790588020267,0.032944079743221666,0.07028204755990687,0.1768294649913708,0.04335822620794964,0.02128932187078285,0.010002849508325414,0.008293144513083547,0.01611450722323479,0.0011881912073850645,0.0033844631902665095,0.01837529637574798,0.0021304107055490195,0.0021693898288682118,0.022267832276864703,0.0015094329478432434,0.003549788437447921,0.001823954149798114,0.0011666854841744722,0.002690903616725,0.0028790786948176615,0.0022231541368946776,0.001172061914977123,0.004618354059474075,0.001396527900987651,0.0029556928337553887,0.034711581369592036,0.001752716441663039,0.0013078167927439656,0.003829362839185583,0.0029516605106533946,0.007877815233579041,0.00554310015752942,0.0016989521336365629,0.001752716441663039,0.0011975999612896984,0.0030309628649924465,0.002802464555879936,0.0019099770426404743,0.0042030247799695695,0.0019059447195384914,0.006592848271746327,0.0025874073237740418,0.009879191599864518,0.002853540648505086,0.0019946558277821663,0.0013105050081452915,0.0024476201229052053,0.003881783039511391,0.004102216702419936,0.0010537804373188797,0.0018414275499067242,0.0024140174303886636,0.0011975999612896984,0.0011989440689903557,0.005810577589961132,0.0017392753646564227,0.0010739420528288043,0.001061845083522856,0.006314617977709321,0.0023992322456813796,0.0011169534992499892,0.0015739501174750112,0.001596799948386261,0.01991026736990384,0.0030766625268149462,0.014258294488620756,0.0012029763920923494,0.001616961563896196,0.0017298666107517888,0.005216481986268599,0.008906057624585347,0.007219202460254741,0.0056452523427797194,0.0033266665591380495,0.007813298063947274,0.0025161696156389655,0.02119120200863451,0.0013790545008790516,0.04173857642865212,0.013150749743275411,0.00742081861535401,0.0018091689650908298,0.012160142367887655,0.006588815948644333,0.06077651790082636,0.02926256875110887,0.004099528487018612,0.0017916955649822305,0.002505416754033665,0.0010981359914407221,0.003936891455238525,Control
9,0.02749209052641794,0.002774648722357266,0.010766585640600021,0.001070406441841784,0.04138797113244259,0.012900930811644073,0.003533527005395147,0.009502147819572378,0.0020578105714763144,0.03296916517999102,0.07041183160232191,0.1769900343327745,0.04350830292610104,0.021007130653185054,0.009905301907436253,0.008383233532934136,0.016295401995289345,0.001183591413033515,0.0033923152794321366,0.018315484243035068,0.002131111314724291,0.002140812883683579,0.022104485897691564,0.0014422999186146188,0.003522747484329266,0.001740892652139465,0.001220241784657509,0.002650684230099654,0.0028565730824579483,0.002277712801220237,0.0011943709340993956,0.004605011399343525,0.0014864959549847243,0.0029277179214927495,0.03502158599093442,0.001739814700032882,0.0011587985145819948,0.003867692158437405,0.003080787120628234,0.007849647240173124,0.005899631879355604,0.0016675919088914872,0.0017074761368352405,0.0012148520241245637,0.002983771431035319,0.002801597525021962,0.001807725682747915,0.004143647897723908,0.001870246904930012,0.006682225108738424,0.00255366854050675,0.00977055789411277,0.0028037534292351374,0.002010380678786439,0.001295698432118663,0.002222737243784261,0.003932369284832676,0.004105919573993329,0.0010725623460549603,0.0019058193244474125,0.00242000247928984,0.0012019165988455176,0.0012191638325509157,0.005673261936972143,0.0017894004969359228,0.0,0.0010919654839735458,0.006114144348566592,0.0025558244447199258,0.00111460247821189,0.001608304543029149,0.0015975250219632787,0.01998523205613975,0.0030635398869228244,0.014412219665080255,0.0011501748977292908,0.0016675919088914872,0.0016794493820639505,0.0052507047111896845,0.008769140387092597,0.007236292491524604,0.00562259818796251,0.0034440569805483526,0.007929415696060631,0.002522407929415701,0.021528859472773634,0.001393792073818161,0.04203689830060851,0.01305292205867295,0.007305281426346229,0.001841142198052139,0.012154987953885258,0.0065086748195777614,0.06047958089222094,0.02955097905000077,0.0043603162711480705,0.001810959539067684,0.0026226574753283748,0.0011253819992777703,0.003789001654656481,Control
