,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate,treat_logged_mean,control_logged_mean,logged_mean_diff,logged_mean_diff05,logged_mean_diff95,ID
0,taxa326977,53,53,1.0,1.0,-8.199300217702973,-5.193091512541681,-3.0062087051612916,-3.011606910658882,-3.000874266329336,0
1,taxa469873,53,53,1.0,1.0,-11.497404359669375,-8.487514523441202,-3.009889836228172,-3.022261242137628,-2.9976517546758945,1
2,taxa357591,53,53,1.0,1.0,-9.551806626975631,-6.5388763995921755,-3.0129302273834564,-3.019835852388516,-3.0059675867213835,2
3,taxa190872,48,50,0.9056603773584906,0.9433962264150944,-12.814151853872811,-9.813146732738558,-3.0010051211342534,-3.022376350599175,-2.979696898742132,3
4,taxa263681,53,53,1.0,1.0,-7.598948800395596,-4.5878057581212,-3.011143042274397,-3.0150180264170876,-3.007533615336231,4
5,taxa361480,53,53,1.0,1.0,-9.281868864095326,-6.272922490420923,-3.008946373674402,-3.016676720507042,-3.001416819506871,5
6,taxa347862,53,53,1.0,1.0,-11.17360733779111,-8.172409359564337,-3.0011979782267724,-3.013021907815085,-2.9901463183673407,6
7,taxa517293,53,53,1.0,1.0,-9.726160734478107,-6.715227098250762,-3.010933636227345,-3.0171634122829514,-3.004982541864245,7
8,taxa2000,53,53,1.0,1.0,-11.935955393408287,-8.931840727081024,-3.004114666327264,-3.0181489217388573,-2.989576048959575,8
9,taxa322235,53,53,1.0,1.0,-7.928768977260146,-4.920997709484557,-3.007771267775589,-3.011532445464525,-3.004041795822686,9
10,taxa158660,53,53,1.0,1.0,-6.830874090136081,-3.8217034998205626,-3.009170590315519,-3.01202609636478,-3.006713743119157,10
11,taxa331820,53,53,1.0,1.0,-5.50583784792065,-2.4980149820138973,-3.0078228659067516,-3.010090665528739,-3.005630504394959,11
12,taxa244304,53,53,1.0,1.0,-7.527957147307176,-4.51922049192214,-3.0087366553850363,-3.0124105885155674,-3.0048773288896564,12
13,taxa361496,53,53,1.0,1.0,-16.327427107105024,-5.56435887245516,-10.763068234649863,-10.770446189952946,-10.756399485120502,13
14,taxa127309,53,53,1.0,1.0,-9.680703526882422,-6.6798650492442935,-3.000838477638127,-3.008170284234034,-2.9933785723500406,14
15,taxa248140,53,53,1.0,1.0,-9.92173320284992,-6.919912046300942,-3.0018211565489774,-3.008883482757771,-2.99477526919584,15
16,taxa348374,53,53,1.0,1.0,-8.958732543791541,-5.950693134673919,-3.0080394091176212,-3.0127005988992037,-3.0036434690611937,16
17,taxa470812,52,51,0.9811320754716981,0.9622641509433962,-12.741297885150466,-9.746626957347003,-2.9946709278034667,-3.0076754486326074,-2.9809374422025483,17
