,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate,treat_logged_mean,control_logged_mean,logged_mean_diff,logged_mean_diff05,logged_mean_diff95,ID
0,taxa326977,72,72,1.0,1.0,-10.382347686615393,-5.187498631914282,-5.19484905470111,-5.199121442979216,-5.1901049662058005,0
1,taxa469873,72,72,1.0,1.0,-13.661704207886611,-8.486714804211347,-5.174989403675263,-5.185911687966047,-5.163132066586839,1
2,taxa357591,72,72,1.0,1.0,-4.733599680779816,-6.545280430961587,1.8116807501817702,1.8066128595240238,1.817471962521054,2
3,taxa190872,69,64,0.9583333333333334,0.8888888888888888,-14.992125541187537,-9.818252331170934,-5.1738732100166045,-5.190856956144714,-5.15459171654499,3
4,taxa263681,72,72,1.0,1.0,-9.782636940949814,-4.587462921550645,-5.195174019399171,-5.199219085105577,-5.1909604456294,4
5,taxa361480,72,72,1.0,1.0,-11.467578993710507,-6.273217936966756,-5.194361056743753,-5.2000516225364555,-5.188673451661313,5
6,taxa347862,72,72,1.0,1.0,-9.146940971765991,-8.162202983916169,-0.9847379878498204,-0.9973119043317304,-0.9716493987081226,6
7,taxa517293,72,72,1.0,1.0,-5.244799685097697,-6.7086879097558585,1.463888224658162,1.4582052502882135,1.4700612304801872,7
8,taxa2000,72,72,1.0,1.0,-14.127153321223275,-8.938320692838941,-5.188832628384336,-5.2052667476733925,-5.1727694408667695,8
9,taxa322235,72,72,1.0,1.0,-15.870688619510272,-4.919239720098863,-10.951448899411407,-10.955517761135187,-10.946676887445578,9
10,taxa158660,72,72,1.0,1.0,-9.015016036109053,-3.8218994034929703,-5.193116632616082,-5.1964239550773055,-5.188897090091324,10
11,taxa331820,72,72,1.0,1.0,-1.0200126166782126,-2.498874815438724,1.478862198760511,1.475824604905288,1.4825473632287647,11
12,taxa244304,72,72,1.0,1.0,-3.9351596898287626,-4.516858213473728,0.5816985236449654,0.5777717722994093,0.5860720088908362,12
13,taxa361496,72,72,1.0,1.0,-17.34218958364631,-5.570545267896374,-11.771644315749935,-11.776658808391296,-11.766164869393966,13
14,taxa127309,72,72,1.0,1.0,-11.86769727552674,-6.679136948919055,-5.1885603266076865,-5.194696414811499,-5.182912716401432,14
15,taxa248140,72,72,1.0,1.0,-12.11299092360149,-6.913868813784021,-5.199122109817469,-5.205715284119383,-5.192501737113793,15
16,taxa348374,72,72,1.0,1.0,-17.63053470211711,-5.950032210782648,-11.68050249133446,-11.686036628054877,-11.674761689485411,16
17,taxa470812,71,71,0.9861111111111112,0.9861111111111112,-6.372725647605737,-9.724426564079812,3.351700916474074,3.334138421110966,3.36814951853026,17
18,taxa268540,72,72,1.0,1.0,-13.409298853947785,-8.21206754993309,-5.197231304014693,-5.206439155908408,-5.187154430043062,18
19,taxa291090,72,72,1.0,1.0,-7.561314674836441,-5.76720344467058,-1.794111230165861,-1.7992907142451873,-1.789264435772457,19
20,taxa541301,72,72,1.0,1.0,-14.12078507938446,-8.931314282698292,-5.189470796686165,-5.20142950691647,-5.176915704593401,20
21,taxa171772,72,72,1.0,1.0,-14.05813778891042,-8.863611129136373,-5.1945266597740485,-5.204934359273134,-5.183593849989323,21
22,taxa259569,72,72,1.0,1.0,-13.148624846639724,-5.4968201062862745,-7.651804740353447,-7.656583369125453,-7.647371598213458,22
23,taxa104780,72,72,1.0,1.0,-21.479499012852155,-9.42888005488491,-12.050618957967243,-12.067119518343377,-12.034066388951434,23
24,taxa138006,72,72,1.0,1.0,-13.366170788512344,-8.178207605547122,-5.1879631829652215,-5.198368747313214,-5.178019564180577,24
25,taxa181095,72,72,1.0,1.0,-14.327481506229347,-9.137301635041396,-5.190179871187951,-5.2058408805335485,-5.172881482313943,25
26,taxa278234,69,71,0.9583333333333334,0.9861111111111112,-14.920960468464134,-9.715320426820206,-5.205640041643927,-5.2214961329019545,-5.189537613829515,26
27,taxa177339,72,72,1.0,1.0,-18.44189814444339,-8.557810967762897,-9.884087176680492,-9.893276926012424,-9.875216612433332,27
28,taxa193066,72,72,1.0,1.0,-8.257515788408885,-8.443115492968435,0.18559970455954988,0.1726430726310319,0.19820576365598308,28
29,taxa405524,72,72,1.0,1.0,-11.71029935024422,-8.78607967664818,-2.924219673596041,-2.937611642649367,-2.910552809869489,29
