permu_index,permu_delta
0,0.25
1,-0.4900000000000002
2,0.7200000000000006
3,-0.4800000000000004
4,0.25
5,0.9600000000000009
6,0.4800000000000004
7,0.9600000000000009
8,0.9600000000000009
9,0.9600000000000009
10,0.0
11,-0.9600000000000009
12,0.0
13,0.4800000000000004
14,-0.4800000000000004
15,-0.7200000000000006
16,0.25
17,-0.7300000000000004
18,0.25
19,0.0
20,-0.25
21,1.1899999999999995
22,0.0
23,0.25
24,0.0
25,-0.7200000000000006
26,0.4800000000000004
27,0.4800000000000004
28,0.0
29,-0.25
30,-0.25
31,0.9600000000000009
32,0.7200000000000006
33,-0.4800000000000004
34,0.0
35,0.4800000000000004
36,-1.1899999999999995
37,-0.25
38,0.25
39,0.9600000000000009
40,0.25
41,0.4800000000000004
42,1.1899999999999995
43,0.7200000000000006
44,-0.25
45,0.25
46,0.7200000000000006
47,0.25
48,0.4800000000000004
49,-0.7200000000000006
50,0.4900000000000002
51,-1.1899999999999995
52,-1.42
53,-0.9600000000000009
54,-0.9600000000000009
55,0.7200000000000006
56,-0.7200000000000006
57,0.25
58,0.25
59,-0.25
60,-0.25
61,1.1899999999999995
62,-0.4800000000000004
63,-1.1899999999999995
64,-0.7200000000000006
65,-0.9499999999999993
66,0.0
67,0.7200000000000006
68,0.25
69,-0.4800000000000004
70,0.25
71,-0.25
72,0.2599999999999998
73,0.0
74,0.0
75,0.7200000000000006
76,0.0
77,-0.9600000000000009
78,0.4800000000000004
79,1.1899999999999995
80,0.4800000000000004
81,0.0
82,0.0
83,-0.4800000000000004
84,0.4800000000000004
85,-0.7200000000000006
86,-0.9600000000000009
87,0.47000000000000064
88,0.0
89,0.0
90,-0.4800000000000004
91,0.4800000000000004
92,0.0
93,0.0
94,0.7200000000000006
95,-0.7200000000000006
96,0.25
97,0.25
98,-0.25
99,0.7200000000000006
100,0.9600000000000009
101,0.4800000000000004
102,0.0
103,-0.4800000000000004
104,1.1899999999999995
105,-0.25
106,-0.7200000000000006
107,0.25
108,0.7200000000000006
109,0.25
110,-0.4800000000000004
111,-0.4800000000000004
112,-0.7200000000000006
113,-0.25
114,0.4800000000000004
115,-0.4900000000000002
116,0.7200000000000006
117,0.25
118,0.9600000000000009
119,0.25
120,-0.4800000000000004
121,0.9600000000000009
122,-0.25
123,-0.4800000000000004
124,0.4800000000000004
125,0.25
126,0.0
127,0.0
128,0.0
129,0.4800000000000004
130,-0.4800000000000004
131,-0.7200000000000006
132,0.25
133,-0.4800000000000004
134,-0.25
135,0.7200000000000006
136,0.0
137,0.25
138,0.9600000000000009
139,1.1899999999999995
140,-0.4800000000000004
141,-0.25
142,-0.4800000000000004
143,-0.25
144,0.0
145,0.25
146,-1.1899999999999995
147,0.4800000000000004
148,-0.4800000000000004
149,-0.7200000000000006
150,-0.9600000000000009
151,0.25
152,0.25
153,-0.7200000000000006
154,0.25
155,0.25
156,0.25
157,0.25
158,-0.4900000000000002
159,0.0
160,0.25
161,-1.1899999999999995
162,0.4800000000000004
163,-0.4800000000000004
164,0.4800000000000004
165,0.2599999999999998
166,-0.25
167,0.7200000000000006
168,-0.25
169,0.25
170,-0.7200000000000006
171,-0.4800000000000004
172,0.25
173,0.0
174,0.7200000000000006
175,-0.4800000000000004
176,-0.4800000000000004
177,-0.4900000000000002
178,-0.4800000000000004
179,0.4800000000000004
180,1.1899999999999995
181,0.9600000000000009
182,-0.4800000000000004
183,-0.2599999999999998
184,-0.7200000000000006
185,-0.4800000000000004
186,-0.4800000000000004
187,0.4800000000000004
188,0.0
189,0.25
190,0.25
191,-0.4800000000000004
192,1.6500000000000004
193,-0.4800000000000004
194,0.7200000000000006
195,-0.25
196,-0.7200000000000006
197,0.0
198,0.7200000000000006
199,-0.4800000000000004
200,0.0
201,-0.4800000000000004
202,0.25
203,0.25
204,-0.4800000000000004
205,-0.9600000000000009
206,-0.7200000000000006
207,1.1899999999999995
208,0.7200000000000006
209,-0.7200000000000006
210,-0.9600000000000009
211,-0.25
212,-0.25
213,-0.25
214,0.0
215,0.7200000000000006
216,0.25
217,0.4800000000000004
218,0.4800000000000004
219,0.4800000000000004
220,0.7200000000000006
221,-0.7200000000000006
222,-0.25
223,-0.25
224,0.4800000000000004
225,-0.7200000000000006
226,0.4800000000000004
227,-0.25
228,-1.1899999999999995
229,-0.7200000000000006
230,0.4800000000000004
231,0.0
232,0.25
233,-0.9600000000000009
234,-0.25
235,-0.25
236,0.0
237,0.4800000000000004
238,0.25
239,-0.7200000000000006
240,0.0
241,-0.25
242,0.0
243,0.4800000000000004
244,0.25
245,0.25
246,0.7200000000000006
247,0.4900000000000002
248,0.4800000000000004
249,0.0
250,-0.7200000000000006
251,0.7200000000000006
252,-0.25
253,-0.25
254,-0.25
255,0.25
256,0.7200000000000006
257,0.0
258,-0.9600000000000009
259,0.7200000000000006
260,0.4800000000000004
261,-0.25
262,0.0
263,-0.7200000000000006
264,-0.4900000000000002
265,-0.9600000000000009
266,0.9499999999999993
267,0.4800000000000004
268,0.7200000000000006
269,-0.25
270,0.0
271,-0.25
272,0.4800000000000004
273,0.25
274,0.25
275,-0.25
276,0.4800000000000004
277,0.4800000000000004
278,-0.7200000000000006
279,-1.1999999999999993
280,-0.9499999999999993
281,0.4800000000000004
282,-0.25
283,0.4800000000000004
284,0.4800000000000004
285,-0.25
286,0.25
287,-0.9600000000000009
288,-1.1899999999999995
289,0.0
290,-0.7200000000000006
291,0.0
292,-0.7200000000000006
293,0.4800000000000004
294,0.0
295,0.0
296,0.4800000000000004
297,0.25
298,0.25
299,-0.25
300,-0.25
301,-0.25
302,-0.25
303,0.7200000000000006
304,0.0
305,0.0
306,0.0
307,0.0
308,0.0
309,-0.7200000000000006
310,0.25
311,-0.4800000000000004
312,-0.25
313,-0.47000000000000064
314,0.4800000000000004
315,-1.8800000000000008
316,0.0
317,0.0
318,0.9600000000000009
319,0.25
320,0.9600000000000009
321,-0.25
322,-0.25
323,1.8800000000000008
324,0.0
325,-0.25
326,0.0
327,0.4800000000000004
328,0.0
329,-0.25
330,0.4800000000000004
331,0.0
332,0.0
333,0.7200000000000006
334,0.25
335,0.0
336,1.1899999999999995
337,-0.25
338,0.4800000000000004
339,0.25
340,0.0
341,-0.4800000000000004
342,0.0
343,0.0
344,-0.7200000000000006
345,0.7200000000000006
346,-0.7200000000000006
347,-0.25
348,0.4800000000000004
349,0.0
350,-0.25
351,0.9600000000000009
352,-0.4800000000000004
353,-0.25
354,0.7200000000000006
355,0.4800000000000004
356,0.4800000000000004
357,0.0
358,0.0
359,0.0
360,-0.7200000000000006
361,0.7200000000000006
362,-0.9499999999999993
363,0.4800000000000004
364,0.7200000000000006
365,0.25
366,-0.25
367,-0.4800000000000004
368,0.7200000000000006
369,0.25
370,0.25
371,0.4800000000000004
372,-0.4800000000000004
373,-0.25
374,-0.7200000000000006
375,0.0
376,-0.25
377,-0.7200000000000006
378,-0.7200000000000006
379,1.42
380,0.0
381,-0.25
382,0.25
383,-0.4900000000000002
384,0.25
385,0.25
386,0.0
387,0.25
388,-0.25
389,0.4800000000000004
390,0.0
391,0.25
392,0.0
393,-0.7200000000000006
394,-0.4800000000000004
395,-0.7200000000000006
396,0.7200000000000006
397,-0.7200000000000006
398,-0.4800000000000004
399,0.25
400,0.0
401,-1.1899999999999995
402,-0.25
403,0.0
404,0.7200000000000006
405,0.4800000000000004
406,0.0
407,0.4800000000000004
408,0.0
409,0.7200000000000006
410,0.0
411,0.4800000000000004
412,-0.25
413,0.25
414,-0.9600000000000009
415,0.9600000000000009
416,0.25
417,-0.25
418,0.0
419,0.25
420,0.9600000000000009
421,0.9600000000000009
422,0.25
423,0.25
424,-0.25
425,0.0
426,-0.25
427,0.2599999999999998
428,-0.7200000000000006
429,-0.7200000000000006
430,-0.7200000000000006
431,-0.25
432,-0.9600000000000009
433,-0.25
434,0.0
435,-0.9600000000000009
436,-0.9600000000000009
437,0.0
438,-0.7200000000000006
439,-0.7200000000000006
440,0.0
441,0.25
442,-0.25
443,0.25
