taxaId,microbiota_loads_foldChange,logged_relative_abundance_diff,qml_logged_loads_diff,ranksums_on_loads,mwu_diff_pvalue,mwu_logged_pvalue,qml_diff_pvalue,ancomP,qml_diff_qvalue,ANCOM_BC_diff_qval,ANCOM_BC_diff,DR_inferred_foldchange
0,taxa326977,0.0,-4.991872505120805,-0.011872505120804178,0.20975176944545024,3.030868359795783e-10,3.030868359795783e-10,0.000416825532753111,0.0,0.000833651065506222,1.0,-0.00663009159762795,-0.007265364654677645
1,taxa469873,0.0,-4.97647340471138,0.0035265952886192045,0.19745084731031104,3.030868359795783e-10,3.030868359795783e-10,0.5109243247684563,0.0,0.6467396516056408,1.0,0.012393016520639356,0.03158005303883683
2,taxa357591,0.0,-4.991678749245233,-0.011678749245232822,0.20353366462376168,3.030868359795783e-10,3.030868359795783e-10,0.01696816772045432,0.0,0.03085121403718967,1.0,-0.006436292564630756,-0.40035772557756977
3,taxa190872,8.429949648914395,3.4313353304374443,8.411335330437447,1.9731752900753887e-09,2.0984103756662974e-09,2.0984103756662974e-09,2.0984103756662974e-09,1.0,4.4647029269495685e-09,0.0307988279971635,6.818135701395044,0.6659687623367145
4,taxa263681,-2.80175434425596,-7.784624753245139,-2.80462475324514,4.470648113409942e-10,3.030868359795783e-10,3.030868359795783e-10,3.030868359795783e-10,1.0,6.735263021768408e-10,3.6480120975968245e-301,-2.812595024738239,-1.7753204521162689
5,taxa361480,0.0,-4.985306767784774,-0.00530676778477357,0.20975176944545024,3.030868359795783e-10,3.030868359795783e-10,0.04296014602842502,0.0,0.07406921729038797,1.0,-6.432453514972144e-05,-0.5152973857805156
6,taxa347862,-9.071042666609284,-14.067437547009824,-9.087437547009824,2.866323471420417e-10,3.030868359795783e-10,3.030868359795783e-10,3.030868359795783e-10,1.0,6.735263021768408e-10,0.0,-9.081871853773393,-0.012892768665125905
7,taxa517293,0.0,-4.997637177895258,-0.017637177895257317,0.18000222543694802,3.030868359795783e-10,3.030868359795783e-10,0.008993622853188955,0.0,0.017295428563824912,1.0,-0.009254822092433258,-0.3397320138327644
8,taxa2000,0.0,-4.968590973202343,0.011409026797657871,0.2644869951218992,3.030868359795783e-10,3.030868359795783e-10,0.5448473701638719,0.0,0.6644480123949658,1.0,0.055438141667119085,0.07345649297115765
9,taxa322235,0.0,-4.98629349197406,-0.006293491974059151,0.20353366462376168,3.030868359795783e-10,3.030868359795783e-10,0.04664633934172439,0.0,0.0790615921046176,1.0,-0.005981956553987186,-1.407232433824007
10,taxa158660,-8.776578169927255,-13.765360101977484,-8.785360101977485,2.866323471420417e-10,3.030868359795783e-10,3.030868359795783e-10,3.030868359795783e-10,1.0,6.735263021768408e-10,0.0,-8.780092225725884,-2.654920216509276
11,taxa331820,5.1542708043980685,0.16416347026586076,5.144163470265861,2.866323471420417e-10,3.030868359795783e-10,3.030868359795783e-10,3.030868359795783e-10,1.0,6.735263021768408e-10,0.0,5.149405837684868,0.5098705150989203
12,taxa244304,-2.8719871101958443,-7.862365867209898,-2.882365867209898,4.002209322324344e-10,3.030868359795783e-10,3.030868359795783e-10,3.030868359795783e-10,1.0,6.735263021768408e-10,0.0,-2.8825942166048564,-1.8501843280541987
13,taxa361496,0.0,-4.981597309673256,-0.0015973096732553314,0.2161062686251648,3.030868359795783e-10,3.030868359795783e-10,0.4261489191759385,0.0,0.5758769178053222,1.0,-0.0013619095435079085,-0.9058399749173786
14,taxa127309,-7.236537902785349,-12.222842999334267,-7.242842999334265,2.866323471420417e-10,3.030868359795783e-10,3.030868359795783e-10,3.030868359795783e-10,1.0,6.735263021768408e-10,0.0,-7.235336680543253,-0.36505177264507693
15,taxa248140,0.0,-4.992803536280672,-0.012803536280671324,0.20975176944545024,3.030868359795783e-10,3.030868359795783e-10,0.028013517892804343,0.0,0.049146522618955,1.0,-0.012734618229635614,-0.27157806251607847
16,taxa348374,0.0,-4.986563291316768,-0.006563291316767028,0.20975176944545024,3.030868359795783e-10,3.030868359795783e-10,0.2682081166503909,0.0,0.3831544523577013,1.0,-0.018952680282154032,-0.676719355975768
