,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa326977,44,44,1.0,1.0
1,taxa469873,44,44,1.0,1.0
2,taxa357591,44,44,1.0,1.0
3,taxa190872,40,38,0.9090909090909091,0.8636363636363636
4,taxa263681,44,44,1.0,1.0
5,taxa361480,44,44,1.0,1.0
6,taxa347862,44,44,1.0,1.0
7,taxa517293,44,44,1.0,1.0
8,taxa2000,44,44,1.0,1.0
9,taxa322235,44,44,1.0,1.0
10,taxa158660,44,44,1.0,1.0
11,taxa331820,44,44,1.0,1.0
12,taxa244304,44,44,1.0,1.0
13,taxa361496,44,44,1.0,1.0
14,taxa127309,44,44,1.0,1.0
15,taxa248140,44,44,1.0,1.0
16,taxa348374,44,44,1.0,1.0
17,taxa470812,43,43,0.9772727272727273,0.9772727272727273
18,taxa268540,44,44,1.0,1.0
19,taxa291090,44,44,1.0,1.0
20,taxa541301,44,44,1.0,1.0
21,taxa171772,44,44,1.0,1.0
22,taxa259569,44,44,1.0,1.0
23,taxa104780,44,44,1.0,1.0
24,taxa138006,44,44,1.0,1.0
25,taxa181095,44,44,1.0,1.0
26,taxa278234,42,43,0.9545454545454546,0.9772727272727273
27,taxa177339,44,44,1.0,1.0
28,taxa510994,4,0,0.09090909090909091,0.0
29,taxa193066,44,44,1.0,1.0
30,taxa405524,44,44,1.0,1.0
31,taxa346780,44,44,1.0,1.0
32,taxa549871,44,44,1.0,1.0
33,taxa544358,44,44,1.0,1.0
34,taxa302160,44,44,1.0,1.0
35,taxa192573,44,44,1.0,1.0
36,taxa175497,44,44,1.0,1.0
37,taxa263461,1,3,0.022727272727272728,0.06818181818181818
38,taxa302974,44,44,1.0,1.0
39,taxa194648,44,44,1.0,1.0
40,taxa195173,44,44,1.0,1.0
41,taxa287978,44,44,1.0,1.0
42,taxa199487,44,44,1.0,1.0
43,taxa190108,44,44,1.0,1.0
44,taxa191306,8,7,0.18181818181818182,0.1590909090909091
45,taxa299892,44,44,1.0,1.0
46,taxa174348,44,44,1.0,1.0
47,taxa192127,44,44,1.0,1.0
48,taxa183200,44,44,1.0,1.0
49,taxa182980,17,12,0.38636363636363635,0.2727272727272727
50,taxa181843,44,44,1.0,1.0
51,taxa194053,44,44,1.0,1.0
52,taxa109014,44,44,1.0,1.0
53,taxa518438,44,44,1.0,1.0
54,taxa193343,44,44,1.0,1.0
55,taxa357795,44,44,1.0,1.0
56,taxa352304,44,44,1.0,1.0
57,taxa179460,44,44,1.0,1.0
58,taxa469991,44,43,1.0,0.9772727272727273
59,taxa175537,44,44,1.0,1.0
60,taxa288134,44,44,1.0,1.0
61,taxa190464,44,44,1.0,1.0
62,taxa178915,32,39,0.7272727272727273,0.8863636363636364
63,taxa366612,44,44,1.0,1.0
64,taxa261912,44,44,1.0,1.0
65,taxa185281,43,41,0.9772727272727273,0.9318181818181818
66,taxa511008,43,44,0.9772727272727273,1.0
67,taxa470973,44,44,1.0,1.0
68,taxa162162,44,44,1.0,1.0
69,taxa181028,36,32,0.8181818181818182,0.7272727272727273
70,taxa204044,12,17,0.2727272727272727,0.38636363636363635
71,taxa470172,44,44,1.0,1.0
72,taxa328422,44,44,1.0,1.0
73,taxa21698,1,3,0.022727272727272728,0.06818181818181818
74,taxa213747,44,42,1.0,0.9545454545454546
75,taxa262724,44,44,1.0,1.0
76,taxa82283,44,44,1.0,1.0
77,taxa316732,44,44,1.0,1.0
78,taxa293896,44,44,1.0,1.0
79,taxa196731,44,44,1.0,1.0
80,taxa167602,43,44,0.9772727272727273,1.0
81,taxa470114,44,44,1.0,1.0
82,taxa170206,44,44,1.0,1.0
83,taxa365676,44,44,1.0,1.0
84,taxa223059,44,44,1.0,1.0
85,taxa187524,44,44,1.0,1.0
86,taxa191541,44,44,1.0,1.0
87,taxa212619,44,44,1.0,1.0
88,taxa357470,44,44,1.0,1.0
89,taxa326792,44,44,1.0,1.0
90,taxa325407,44,44,1.0,1.0
91,taxa188646,44,44,1.0,1.0
92,taxa171551,44,44,1.0,1.0
93,taxa290260,44,44,1.0,1.0
94,taxa367433,44,44,1.0,1.0
95,taxa310301,44,44,1.0,1.0
96,taxa193761,44,44,1.0,1.0
97,taxa327476,44,44,1.0,1.0
98,taxa189047,44,44,1.0,1.0
99,taxa180658,44,44,1.0,1.0
100,taxa269833,44,44,1.0,1.0
101,taxa367055,44,44,1.0,1.0
102,taxa203708,44,44,1.0,1.0
103,taxa181892,42,41,0.9545454545454546,0.9318181818181818
104,taxa589024,44,44,1.0,1.0
