taxa326977,taxa469873,taxa357591,taxa190872,taxa263681,taxa361480,taxa347862,taxa517293,taxa2000,taxa322235,taxa158660,taxa331820,taxa244304,taxa361496,taxa127309,taxa248140,taxa348374,taxa470812,taxa268540,taxa291090,taxa541301,taxa171772,taxa259569,taxa104780,taxa138006,taxa181095,taxa278234,taxa177339,taxa510994,taxa193066,taxa405524,taxa346780,taxa549871,taxa544358,taxa302160,taxa192573,taxa175497,taxa263461,taxa302974,taxa194648,taxa195173,taxa287978,taxa199487,taxa190108,taxa191306,taxa299892,taxa174348,taxa192127,taxa183200,taxa182980,taxa181843,taxa194053,taxa109014,taxa518438,taxa193343,taxa357795,taxa352304,taxa179460,taxa469991,taxa175537,taxa288134,taxa190464,taxa178915,taxa366612,taxa261912,taxa185281,taxa511008,taxa470973,taxa162162,taxa181028,taxa204044,taxa470172,taxa328422,taxa21698,taxa213747,taxa262724,taxa82283,taxa316732,taxa293896,taxa196731,taxa167602,taxa470114,taxa170206,taxa365676,taxa223059,taxa187524,taxa191541,taxa212619,taxa357470,taxa326792,taxa325407,taxa188646,taxa171551,taxa290260,taxa367433,taxa310301,taxa193761,taxa327476,taxa189047,taxa180658,taxa269833,taxa367055,taxa203708,taxa181892,taxa589024,condition
22254384.82063211,2248668.5288488455,8288480.693112257,873449.7591396366,33674275.82044714,10360600.8663903,2787605.6142754206,7275650.653258854,1653979.3311367512,26788889.953186806,56950782.69964689,141145764.26947862,35458343.41358342,17357490.958221644,7749543.607685673,6374324.837976465,13492011.173093075,1087166.1895674164,2880525.8014179347,15062362.335801503,1784067.5931362673,1542475.1065657358,17942888.13721951,1105750.2269959175,2880525.8014179347,1310174.6387094469,1077874.1708531657,2202208.4352775845,0.0,2257960.5475630965,1784067.5931362673,910617.8339966391,3781851.616700323,1068582.1521389154,2174332.379134833,28944638.294893187,1170794.35799568,0.0,0.0,3242914.53127374,2462384.9592766254,5965476.014549406,4785389.637839476,1254422.5264239432,0.0,1514599.0504229842,892033.7965681378,2415924.8657053644,2415924.8657053644,901325.8152823885,1458846.9381374724,3057074.1569887116,1319466.6574236972,5417246.910408572,1932739.8925642932,7396446.896544127,2192916.416563334,1561059.143994237,1031414.0772819048,1719023.4621365133,3382294.8119875155,3391586.830701766,0.0,1505307.0317087255,1960615.9487070448,910617.8339966391,1003538.0211391529,4404416.870555169,1393802.8071377103,845573.7029968767,864157.7404253779,4636717.338411449,2146456.322992073,0.0,938493.8901393906,1440262.9007089713,1142918.3018529196,15434043.08437161,2388048.809562613,11457059.07467195,873449.7591396366,1365926.7509949584,1514599.0504229842,4153532.365270379,7024766.147974072,5705299.490550365,4636717.338411449,2703977.445847157,5937599.958406654,1839819.705421779,17980056.21207652,1031414.0772819048,32949498.36073551,10713697.577531906,5696007.471836115,1235838.4889954338,9496443.125964914,5175654.423838033,48206993.08953628,23453055.2347706,3698223.448272059,1403094.8258519608,2127872.285563572,919909.8527108895,2945569.9324176963,Control
17813713.212896712,1851169.5161613282,6987406.24747777,0.0,27130254.876200408,8770294.92082991,2298788.374577387,6130102.33220636,1335269.8149360397,21015326.06461833,47235169.70336236,114135222.13578287,28768995.103621893,14202415.304319685,6342531.620946186,5591442.350044664,10902174.5685403,811783.3533986154,2033251.763652603,12161576.780354926,1555285.8639880011,1524938.8227394507,14650034.162735771,925584.7580806607,2344308.936450202,1062146.4436991203,697981.9487165634,1752541.632103548,773849.5518379292,2048425.284276875,1350443.3355603116,720742.229652978,2913315.9598604487,910411.2374563888,1820822.4749127775,22532678.127045646,1183534.6086933082,0.0,872477.4358957094,2716060.191744895,2010491.4827161955,5014848.566322282,3869247.7591896597,1054559.6833869845,743502.5105893856,1160774.3277568938,804196.5930864796,1782888.673352098,1760128.392415684,766262.7915257933,1365616.8561845834,2784341.034554125,1289749.2530632175,4271346.055732896,1593219.6655486806,6205969.9353277255,1707021.0702307327,1373203.6164967194,963518.559641347,1585632.9052365448,2427763.299883704,2936076.240796856,826956.8740228873,1221468.4102539879,1578046.1449244088,0.0,713155.469340842,3618884.6688891477,1115253.7658840783,781436.312150065,728328.9899651138,3929941.8416867466,1835995.9955370564,705568.7090286993,690395.1884044276,1092493.4849476707,864890.6755835735,13413392.231857482,1737368.111479276,9430343.0679858,766262.7915257933,993865.6008898906,1213881.649941852,3133332.00891241,5583855.589732521,4635510.550715453,3831313.9576289733,2276028.0936409724,5090716.169443647,1593219.6655486806,14202415.304319685,948345.0390170752,27995145.551783964,8588212.673338579,4931394.202888779,1312509.533999632,7655041.154945797,4248585.774796489,39155269.97093689,19118635.98658422,2427763.299883704,1236641.9308782662,1699434.3099185969,826956.8740228873,2359482.457074474,Control
22435654.994236667,2316466.7589184036,8737235.442759925,880272.9622412925,33971207.231933676,10522731.530919833,2887981.4456525687,7749364.899660063,1595251.090120185,27076385.438222617,57885159.42405298,144458328.92136186,35440148.118437365,17256156.95334304,8012901.003502012,6713153.414435374,13054393.451555358,962920.3794224967,2732042.9226691714,14931113.575660551,1656846.806698621,1798750.8626135155,18127853.29682027,1202286.012202011,2880964.2121183127,1468940.8865036282,951224.9901987393,2192495.6331466017,0.0,2375723.397652102,1851769.9604278784,1032313.02215011,3778390.411887784,1210862.6309661006,2347654.4635150866,28429152.125103645,1428396.8705279427,0.0,981633.0021805011,3229486.8109862125,2469286.5114421425,6391920.057089567,4839552.060789823,1379276.2357881765,0.0,1450228.2637456234,998786.2397086807,2487219.4415852344,2243955.345731123,0.0,1497009.8206406436,3329287.465695588,1569521.2338279244,5483578.16071126,2100491.9045863952,8081513.953614705,2288397.8247813974,1581996.315666594,986311.1578700024,1881398.2797947195,3254436.974663561,3279387.1383409007,882612.0400860474,1521180.2917030705,2056829.1181510426,947326.5271241508,992548.6987893372,4681274.45996167,1433075.026217444,880272.9622412925,0.0,5028237.673599737,2078660.5113687234,0.0,932512.3674407349,1284933.429383215,1233473.7167986936,16332221.204666417,2495796.0603493154,11772578.792631801,936410.8305153147,1344969.760731826,1420599.9443787744,4200204.116557878,7162256.360627562,5888238.627853182,4651646.140594821,2802994.950626618,6279644.320541522,1983538.0123488493,17444062.873538002,1079874.2716600427,34068668.80879835,10718434.377264002,6081602.3963525975,1530536.6030820727,9882603.89407301,5280858.080832842,49762321.76184768,24242982.475614298,3537465.3938784273,1477517.5052677179,2139476.5353322467,947326.5271241508,2999477.489585701,Control
12539715.333784752,1337129.6074171974,4887939.4762053,0.0,19252200.254773356,5947633.729764595,1636687.257465095,4421195.292656104,973381.0323590328,15340180.435080048,32488223.92765254,81593918.89991148,20129838.890506886,9674333.986292673,4538697.324878283,3886270.917570569,7446872.622377222,510626.1153358876,1542032.8426194552,8512006.784835646,962501.2145606849,961413.2327808497,10151957.987640241,669834.1157850738,1608037.0705961077,850076.4306444008,530572.4479661928,1217451.611635351,0.0,1318633.9171600023,1040835.9027088052,565750.525514192,2162182.4571253965,675274.0246842502,1359977.2247937333,16050995.197905533,822151.5649619735,0.0,547617.4958502771,1819830.8570706525,1406397.7807333602,3625880.6115967315,2648872.973304913,772467.0636828406,0.0,811634.4077569006,566475.8467007471,1363241.1701332387,1297962.263343137,492130.4250786928,894683.6836176373,1919562.5202221933,872198.7268343816,2993037.876326047,1203670.5090907724,4424096.577402334,1280917.2154590576,913542.034468112,569377.1314469777,1064771.5018651714,1877131.2308086276,1868790.0371632255,501559.6005039302,851527.073017516,1153986.0078116397,549793.4594099477,563574.5619545213,2674259.214834395,819975.6014023029,490317.1221123022,0.0,2876623.825883702,1202219.8667176573,0.0,525132.5390670213,698846.9632473415,722057.2412171524,9094439.697640657,1388264.7510694405,6668602.989201911,550156.1200032228,753246.0522390906,774643.027242511,2417132.854200063,4039313.687934024,3313629.8407840906,2633641.2283872236,1542395.5032127304,3545007.2992956657,1147820.777725908,9886127.772767218,611808.4208605388,19348667.97258539,6058607.871307781,3518895.7365796235,858417.624289803,5631393.692425893,3001741.730564725,28084436.34347379,13678832.257271983,1988468.0329450765,818524.9590291874,1204395.830277328,523681.896693906,1730979.0117174645,Control
14593564.487416893,1504491.1842697824,5675676.568081511,614936.1347059044,22098281.866418507,6730134.363170146,1792906.7431756507,5072566.128273796,1080737.1170846238,17536191.567916606,37151077.50571511,93807981.76294553,22928051.458441567,11028117.475612486,5241410.772097957,4398501.519076938,8503331.614848826,680634.4396958504,1773197.251678664,9725320.087661838,1070882.3713361335,1085992.981483822,11888765.270980753,773269.0497316745,1943355.8616026295,949340.507104732,645814.3380511755,1339588.4387450148,0.0,1537997.3198146578,1219360.540613413,643186.405851582,2382877.52198537,792978.5412286555,1500549.285970384,18599847.12570385,918462.3037594554,0.0,645157.3550012757,2083950.2342811122,1583986.1333076174,4147533.9940153435,3031319.7922361447,892839.9648133768,0.0,941456.7105059406,658953.9990491646,1641143.6586488723,1460473.3199265169,0.0,986131.5578991005,2211404.945961611,1027521.4900427674,3455073.859421303,1371123.6251401913,5089647.687571184,1418426.4047329503,1050515.8967892528,633988.6431529857,1254180.6422580825,2135194.91217327,2166730.098568446,591284.7449095194,998614.2358471903,1314623.0828488362,655669.0837996715,633988.6431529857,3054971.18203253,909921.5241107644,603767.422857609,0.0,3276374.4698486472,1292942.642202156,0.0,602453.456757815,833711.4903224226,815315.9649252411,10654294.120219689,1622091.1502017856,7691300.565173095,628075.7957038936,871816.5072165963,925689.1173083526,2760642.775677564,4696114.840681397,3865688.2656084727,3043145.48713434,1817872.0990718296,4047672.5704306224,1331047.659096324,11307335.271819763,734507.0497876066,22286836.001739655,6941025.9221878955,3994456.9433887657,969706.9816516127,6492963.482156463,3445876.0967227127,32142895.716331497,15761023.36708826,2265277.5560533674,943427.6596556343,1309367.218449638,594569.6601590181,2070153.590233223,Control
25416479.10843829,2504809.854721113,9955173.234323204,1011711.8311964108,38631019.48231509,11914530.712154776,3189962.1062789317,8905199.654013809,1906858.7988161065,30744650.124448966,65272764.370487295,164158030.4326589,40544106.93796358,19533957.63434899,9011086.820163649,7726203.89646302,14994156.611689331,1090904.7537790695,3036915.109827047,16812034.59861479,1894401.4851514176,2003847.8837768864,20604396.80139322,1388990.4736126657,3305637.16173674,1625679.4332417343,1106031.4918004794,2475446.1867972002,0.0,2681881.6703834585,2136429.2934939186,1066879.9345685989,4381415.177494399,1364075.846283288,2629382.991367982,32350753.779074766,1620340.584528292,0.0,1082006.672590009,3652662.328110184,2812683.4638626766,7243927.896015832,5361093.916410196,1558054.0162048577,988576.8201048474,1604324.038387975,1126497.0785353219,2761964.401085014,2566206.6149256406,0.0,1753811.8023642316,3841301.649318312,1774277.389099074,6226877.216105979,2341085.1608423633,8984392.576596467,2583112.9691848643,1854360.1198006398,1184334.606264231,2179140.0832014177,3844860.8817939297,3726516.4019794003,1033957.0341690676,1651483.8686900092,2256553.389546262,1085565.905065637,1138954.3922000108,5406474.130474405,1653263.4849278233,996585.0931750106,0.0,5814006.248933471,2273459.7438054862,0.0,1096243.602492512,1477971.285503292,1458395.5068873565,18283777.227285717,2822471.353170644,13339113.510523695,1117598.9973462615,1462844.547481882,1590087.108485482,4857462.5211092485,8178226.420867398,6655764.729418793,5232071.739168782,3151700.357165958,7211004.9956163,2277908.784400012,19767087.361502457,1259078.4882523543,38902410.95858151,12137872.55000026,7006349.128267855,1729786.9831537607,11188447.287127253,6033788.8543033255,56348878.745976456,27398971.597361412,4034390.0111209643,1702202.9314676719,2348203.62579361,1009932.214958597,3506733.796609556,Control
25263512.459641594,2646613.939840217,9869331.193795692,1009260.664049446,38214879.49244703,11941410.806616716,3198194.7162642027,8852419.346214555,1958007.4219842795,30485793.00111869,65407185.76422452,163148968.6956896,39971173.894049354,19361667.708118845,9024223.194608908,7742302.171974085,15007448.71642372,1085772.4993667756,3069515.720503248,16872250.81174872,1946182.8656170561,1990698.8425289618,20396664.171320476,1339652.6801924403,3184283.4734792328,1670044.6963354438,1104552.6771264786,2449074.2922936617,0.0,2633398.259194496,2111031.092618939,1126115.1034431779,4249884.670807807,1340348.2423316892,2673740.863270898,32206613.733619273,1624137.5951450404,0.0,1132375.1626964186,3611358.626977757,2781552.9948544027,7136467.548688719,5386433.20633971,1553190.2569417024,0.0,1605357.4173853372,1100379.3042909848,2782944.1191329006,2545757.429649193,0.0,1707605.0518548503,3806811.588106565,1811939.3727421195,6164767.240158688,2364911.273444603,9100735.02992624,2531846.1868642224,1807070.437767377,1144199.7190636417,2164589.3773410614,3714301.8235865287,3838111.884372741,996740.545542974,1727080.7917538118,2297441.74593751,1043343.2088726169,1094119.2450377538,5354437.347934286,1621355.3465880542,977264.8056440221,0.0,5771774.631483335,2336393.225735424,0.0,1059341.138075334,1488502.9779916056,1453029.3088899367,18455350.24067818,2896320.747830397,13281759.048948416,1066992.3216070628,1515629.9014222962,1577534.9318153972,4859197.104789419,8060174.069610617,6561237.659530277,5254971.96202176,3197499.154124954,7255408.674500197,2331524.290760681,19934810.91085948,1258271.9099003775,38725422.10265536,12204333.295252658,6888847.427116286,1732645.288867794,11358529.733926635,5951229.663409426,55932933.86552188,27510873.731553245,3900712.4769051005,1641526.648626255,2437945.2980656875,1050298.8302651069,3521631.111014717,Control
17421839.67758616,1788435.2930750553,6809899.082776659,670948.5021234361,26463669.49191627,8189831.716395607,2159663.0357465316,6026365.117711872,1321357.7643859547,20978931.736462798,44733703.704499714,112664577.05044141,27652663.266087413,13443312.845266886,6029407.968061639,5387366.544260978,10285594.894797085,752344.7489796832,2153577.335046998,11654877.55219181,1230072.253892971,1360154.1063454733,14110457.78445309,944805.0336023883,2182484.413369773,1123572.491651153,766037.5755536304,1680414.1056583573,0.0,1883524.3665052496,1438507.502851953,771362.5636657206,2980471.9175959514,944044.3210149514,1870592.2525187456,22132932.731611557,1127376.054588363,0.0,766037.5755536304,2473076.6217724457,1897217.1930791966,4935503.267320705,3665873.958880778,1047501.232906996,0.0,1077169.0238172207,778969.6895401343,1875917.2406308362,1743553.2504160102,0.0,1217900.8524939036,2617612.0133863385,1187472.3489962423,4340626.023941425,1705517.6210439282,6239364.642195501,1827231.635034574,1237679.3797673846,761473.3000289836,1532075.1511072607,2512633.676319401,2539258.6168798585,708984.1314955112,1122811.7790637093,1566307.2175421258,755387.59932945,772883.9888406007,3744227.3553872583,1097708.2636781384,691487.7419843605,0.0,3940491.2029471737,1592932.1581025834,0.0,765276.8629661871,1013269.1664721314,1004140.6154228309,12709985.910973266,1929167.1217517448,9238093.66189006,765276.8629661871,1082494.0119293109,1080211.8741669876,3329638.9952316163,5609494.619793906,4579489.776398068,3601213.3889482454,2156620.185396765,4893664.075011419,1611949.972788621,13494280.58862543,841348.1217103436,26624940.560453836,8220260.219893276,4701964.50297615,1152479.5699739342,7765354.09260325,4142840.7512066225,38669302.95741576,18864150.743375305,2663254.768632828,1116726.0783641825,1621078.5238379214,701377.0056210975,2510351.5385570773,Control
17905674.862135984,1835419.6663068507,7044924.500319569,731067.9318294716,27262956.897716597,8364980.023870359,2314617.9043081473,6168224.219879211,1370429.4623163766,21615586.288279504,46385356.126960985,115683427.46541673,28468379.41958912,13819896.354433587,6364230.507255753,5399375.8339755135,10566256.565955773,785639.6988255761,2208703.4689547583,11970914.473843656,1334586.467425442,1416282.6629876562,14535141.702932807,968729.5916468244,2270056.3430923885,1156340.2225624276,792743.7158309872,1727890.681634055,0.0,1923896.9690105903,1501207.9571886973,799847.7328363915,3073778.994295371,960333.9351858852,1933261.3550631793,22886559.512520116,1151819.4844680727,0.0,790483.3467838098,2536134.0709313857,1965229.4315875224,5079049.249004297,3722504.910834864,1098216.4470636174,0.0,1115330.6698493743,773046.2141341674,1939719.5523408263,1837357.1254901427,0.0,1203162.1528253572,2719869.783480398,1244817.5252661675,4374782.835877056,1704641.1714345296,6439145.595676444,1796670.4826409752,1308753.6783148607,826972.161402508,1544800.7888128,2603299.322618899,2672079.123625826,702328.9539439485,1203807.9725531212,1580966.6935676197,790806.2566476885,809212.1188889804,3799680.368302724,1161506.7803845399,702651.8638078271,0.0,4037664.937983962,1658142.1510354786,0.0,758515.2702594666,1048165.4181618609,1043967.5899313914,12995184.562078262,1982343.6543732863,9481279.423311321,787254.2481449827,1102414.275294087,1088206.2412832647,3434469.3122518766,5749733.036287782,4715775.652136742,3729286.0179763897,2230984.249562634,5110371.505800883,1605830.7530865516,13993298.951338388,891231.2243150797,27460577.734412502,8602318.773823792,4931479.441210098,1216724.3671084084,7952624.127692663,4235608.684543796,39797994.9037626,19541859.1424275,2796076.5113566145,1204130.8824169997,1709807.7292566418,729453.382510058,2505457.6338625704,Control
3711584.0569175235,380324.98707193264,1464302.6153468674,149838.3494837286,5655075.5899270475,1763685.5136290581,485652.5327384361,1304621.9429068512,284692.8640190836,4537310.882846972,9592004.772440692,24065067.229485195,5969295.42281499,2903191.4714185433,1334883.413488859,1133776.8444268748,2199391.929872924,161884.17757947822,455684.86284169037,2505385.3435735046,275291.242090693,287043.2695011802,2994416.584192469,195818.15672726367,482273.8248579209,232690.14272767166,159533.77209738162,362843.8462988321,0.0,395308.82202030625,311575.62672057503,165115.98511736302,644598.7034652933,194642.95398621465,405885.64668974595,4771176.22831568,235628.14958029424,0.0,165409.7858026253,552492.1886355899,411174.0590244651,1046664.9412466298,774899.3073790839,241210.36260027564,0.0,242532.4656839551,168053.99196998557,407648.4508013181,378121.48193246644,0.0,252227.8882976081,568651.226325011,269562.12872807967,900646.0006713106,347860.0113504585,1333855.1110904408,394868.1209924121,272647.0359233327,172754.80293418025,315541.93597161473,539124.2574561578,560571.7074802996,144549.93714900804,247380.17699078156,344775.1041552055,155567.46284634044,170698.19813734447,787092.0358174654,235481.24923766236,152923.2566789816,0.0,829399.3344952244,337870.78805154323,0.0,154539.16044792326,214768.30092667698,220203.61360402798,2689745.273575552,411027.15868183476,1962000.9761810445,157036.4662726517,222260.21840086379,223729.2218271736,706003.0466850945,1202379.3044356022,987317.2028236629,769023.2936738388,473900.5053279473,1060473.573453953,332141.67468893,2927576.928295309,173195.50396207432,5718536.537943692,1801292.0013426184,1016109.6699793596,247967.77836130606,1673782.5039388253,872441.134886137,8303835.667908524,4016989.869247585,584663.3636718018,242532.4656839551,344187.50278468104,154098.45942003062,514151.1992088706,Control
