taxaId,microbiota_loads_foldChange,logged_relative_abundance_diff,qml_logged_loads_diff,ranksums_on_loads,mwu_diff_pvalue,mwu_logged_pvalue,qml_diff_pvalue,ancomP,qml_diff_qvalue,ANCOM_BC_diff_qval,ANCOM_BC_diff
taxa326977,-4.812754161455541,-8.155325228064356,-4.815325228064356,1.142497997007914e-33,1.1601478747002833e-33,1.1601478747002833e-33,1.1601478747002833e-33,1.0,4.69303640436338e-33,0.0,-4.836222850014075
taxa469873,0.0,-3.3429622179621816,-0.002962217962181768,0.5339060779192719,1.1601478747002833e-33,1.1601478747002833e-33,0.3869927995827368,0.0,0.526310207432522,1.0,-0.004595234311434674
taxa357591,0.0,-3.3459774344738547,-0.005977434473854792,0.5339060779192719,1.1601478747002833e-33,1.1601478747002833e-33,0.009804212173019657,0.0,0.02564178568328218,1.0,-0.005916271340800931
taxa190872,0.0,-3.3379612888210115,0.0020387111789883505,0.4217570784233533,2.234928762407141e-30,2.234928762407141e-30,0.9010941699265752,1.0,0.9191160533251067,1.0,0.39197363281573233
taxa263681,0.0,-3.342579430242015,-0.002579430242015235,0.5388855587976544,1.1601478747002833e-33,1.1601478747002833e-33,0.0004122567652202834,0.0,0.0012367702956608503,1.0,-0.00835724381107062
taxa361480,-4.440876401524093,-7.7874359952003,-4.4474359952003,1.142497997007914e-33,1.1601478747002833e-33,1.1601478747002833e-33,1.1601478747002833e-33,1.0,4.69303640436338e-33,0.0,-4.443038120428077
taxa347862,0.0,-3.3390534054262915,0.0009465945737083814,0.5029184980921257,1.1601478747002833e-33,1.1601478747002833e-33,0.6786667058988136,0.0,0.777797797771674,1.0,0.004728663710336705
taxa517293,0.0,-3.3396336219747322,0.00036637802526762187,0.5372231484233783,1.1601478747002833e-33,1.1601478747002833e-33,0.09877191231378683,0.0,0.1831770010182956,1.0,0.006077397941093576
taxa2000,4.567886910610701,1.2324141031402442,4.572414103140244,1.142497997007914e-33,1.1601478747002833e-33,1.1601478747002833e-33,1.1601478747002833e-33,1.0,4.69303640436338e-33,0.0,4.5803493303337754
taxa322235,-1.239869044889501,-4.58091143720381,-1.2409114372038106,1.8801041310063127e-14,1.1601478747002833e-33,1.1601478747002833e-33,1.1601478747002833e-33,1.0,4.69303640436338e-33,3.6924997766782986e-240,-1.2414392105364445
taxa158660,0.0,-3.342538057489438,-0.002538057489438028,0.5438882117280743,1.1601478747002833e-33,1.1601478747002833e-33,0.001249296196204256,0.0,0.0035396725559120584,1.0,0.0024704876613083375
taxa331820,0.0,-3.34226954477368,-0.002269544773680021,0.5438882117280743,1.1601478747002833e-33,1.1601478747002833e-33,8.1448398128592e-05,0.0,0.000259616769034887,1.0,0.0018766277184416409
taxa244304,0.0,-3.341543158372244,-0.0015431583722440578,0.5573405325013643,1.1601478747002833e-33,1.1601478747002833e-33,0.014519588085528258,0.0,0.03702494961809706,1.0,-0.002759882128141928
taxa361496,0.0,-3.345067668232116,-0.00506766823211624,0.5881875409712944,1.1601478747002833e-33,1.1601478747002833e-33,0.001412319502556367,0.0,0.003893421331371606,1.0,-0.0010814272979108575
taxa127309,-6.835265154276085,-10.174636661080815,-6.834636661080815,1.142497997007914e-33,1.1601478747002833e-33,1.1601478747002833e-33,1.1601478747002833e-33,1.0,4.69303640436338e-33,0.0,-6.828886696481831
taxa248140,0.0,-3.3359769360339024,0.004023063966097418,0.5240173311758334,1.1601478747002833e-33,1.1601478747002833e-33,0.9487948979190463,0.0,0.9487948979190463,1.0,0.0016834324756136753
taxa348374,6.222156396225746,2.8790773674869525,6.219077367486952,1.142497997007914e-33,1.1601478747002833e-33,1.1601478747002833e-33,1.1601478747002833e-33,1.0,4.69303640436338e-33,0.0,6.22323776956729
taxa470812,0.0,-3.3521670881638848,-0.012167088163884898,0.592315526423908,1.6956721533743138e-33,1.6956721533743138e-33,0.46872667415516556,0.0,0.605191402073758,1.0,0.1893371999331289
taxa268540,0.0,-3.3543474011297683,-0.0143474011297684,0.6340850864510642,1.1601478747002833e-33,1.1601478747002833e-33,0.02624802140947135,0.0,0.05949551519480173,1.0,-0.002368489035173359
taxa291090,0.0,-3.342615576351597,-0.0026155763515971486,0.5505941510765937,1.1601478747002833e-33,1.1601478747002833e-33,0.05513748060214181,0.0,0.11027496120428362,1.0,-0.007599771463361809
taxa541301,0.0,-3.3422978076121073,-0.0022978076121074054,0.5522769721789194,1.1601478747002833e-33,1.1601478747002833e-33,0.36526473422209005,0.0,0.5034730120358538,1.0,0.0117762470563611
taxa171772,0.0,-3.354554527353896,-0.014554527353896063,0.6269255301443718,1.1601478747002833e-33,1.1601478747002833e-33,0.03080663673707428,0.0,0.06685695632301226,1.0,-0.010378505957020709
taxa259569,0.0,-3.3414581952415148,-0.0014581952415149146,0.5207420721033622,1.1601478747002833e-33,1.1601478747002833e-33,0.13631453522065337,0.0,0.23972556193976974,1.0,0.0017878325288383696
taxa104780,9.736423568597338,6.409403858446598,9.749403858446598,1.142497997007914e-33,1.1601478747002833e-33,1.1601478747002833e-33,1.1601478747002833e-33,1.0,4.69303640436338e-33,0.0,9.75504315298592
taxa138006,0.0,-3.3462306860601103,-0.0062306860601104574,0.5812648297362417,1.1601478747002833e-33,1.1601478747002833e-33,0.21207261817559853,0.0,0.3397002245855284,1.0,0.001421069001574344
taxa181095,0.0,-3.3337925080192736,0.006207491980726232,0.4901613090636098,1.1601478747002833e-33,1.1601478747002833e-33,0.865014358433821,0.0,0.8912269147499974,1.0,-0.002789949857364988
taxa278234,0.0,-3.3413107242407367,-0.0013107242407368602,0.4845275878969634,7.802254523005427e-33,7.802254523005427e-33,0.3242687198343187,0.0,0.4725058489014358,1.0,0.6009923440653819
taxa177339,0.0,-3.3430258276555023,-0.003025827655502411,0.5355633192961835,1.1601478747002833e-33,1.1601478747002833e-33,0.2651036556836539,0.0,0.39765548352548086,1.0,-0.005152168314050305
taxa193066,3.065372162726065,-0.26938275437533754,3.0706172456246623,1.4598215752154714e-33,2.074945475285298e-33,2.074945475285298e-33,1.1601478747002833e-33,1.0,4.69303640436338e-33,0.0,3.067749766385096
