,taxa326977,taxa469873,taxa357591,taxa190872,taxa263681,taxa361480,taxa347862,taxa517293,taxa2000,taxa322235,taxa158660,taxa331820,taxa244304,taxa361496,taxa127309,taxa248140,taxa348374,taxa470812,taxa268540,taxa291090,taxa541301,taxa171772,taxa259569,taxa104780,taxa138006,taxa181095,taxa278234,taxa177339,taxa193066,taxa405524,taxa346780,taxa549871,taxa544358,taxa302160,taxa192573,taxa175497,taxa302974,taxa194648,taxa195173,taxa287978,taxa199487,taxa190108,taxa299892,taxa174348,taxa192127,taxa183200,taxa181843,taxa194053,taxa109014,taxa518438,taxa193343,taxa357795,taxa352304,taxa179460,taxa469991,taxa175537,taxa288134,taxa190464,taxa178915,taxa366612,taxa261912,taxa185281,taxa511008,taxa470973,taxa162162,taxa470172,taxa328422,taxa213747,taxa262724,taxa82283,taxa316732,taxa293896,taxa196731,taxa167602,taxa470114,taxa170206,taxa365676,taxa223059,taxa187524,taxa191541,taxa212619,taxa357470,taxa326792,taxa325407,taxa188646,taxa171551,taxa290260,taxa367433,taxa310301,taxa193761,taxa327476,taxa189047,taxa180658,taxa269833,taxa367055,taxa203708,taxa181892,taxa589024,condition
0,0.0273979981369974,0.0028083405193181465,0.010711523684099953,0.0011331206775992422,0.041703584921044756,0.012970846727267758,0.003505113373838398,0.009488464950101664,0.0020705519577587667,0.033089298112536254,0.07091220414950472,0.17759751731431164,0.043617486527822755,0.02103908105049626,0.00978150488111622,0.008298021115676646,0.01629608398830804,0.0011711713937680843,0.0033825604178660466,0.01836416512034152,0.002011252140352784,0.0021402292432107827,0.022041742129802377,0.0014844720957296696,0.0034339535929512285,0.001789866155370464,0.001163264751447283,0.002596343672091771,0.0028740644836097763,0.002293914603321284,0.0012151520916775197,0.0046313157394069476,0.0014399972326751902,0.002943247603916748,0.035038779609757764,0.0017681228889882686,0.0012225645688532663,0.003875737232625768,0.0030272556785752233,0.007774206061923831,0.005760483095845794,0.0016841148143298037,0.0018022202839967044,0.0011731480543482821,0.0029659792005890433,0.0027282857658200766,0.0018625084316927867,0.004188049604297255,0.0019055007993121233,0.006651462852370631,0.0026027678189774186,0.009755808293573627,0.002780667271195357,0.0019391040291755048,0.001261109450167153,0.002280572144404933,0.0040116326475144685,0.004080321602676396,0.0,0.00187733338604428,0.0024584715966228716,0.0011869846784096762,0.0012329420368993095,0.005809899610350779,0.0017982669628363091,0.0061375311015188115,0.0026067211401378247,0.0011983504767458183,0.0016020834002515264,0.0015546435463267508,0.019940551933050485,0.003044057293506915,0.014389594858705805,0.0011454748062254933,0.001673243181138706,0.0017093172367273405,0.005252975491879624,0.008810964536238357,0.007187632034749689,0.005743681480914103,0.0033736654452551466,0.007773217731633731,0.002537043854685799,0.021518915406339677,0.0013816857455593063,0.04183997450107847,0.013272781630893168,0.007511310204757328,0.001839776835020492,0.012262708074411394,0.006473563400152693,0.060903383301665594,0.029768014172656298,0.004256244394314138,0.0017824536781947176,0.002635382718550712,0.0011514047879660869,0.003819896571235136,Control
1,0.027126577907378255,0.002845946861200864,0.010407891246794969,0.0011226976773670504,0.04137799879556057,0.012841793046614506,0.0034164707923443056,0.009715588815729108,0.0020952574781174043,0.03333894960205124,0.0711036301670367,0.17721774496245735,0.04322469467794587,0.021539780698608214,0.009812344336215417,0.008139141111253833,0.016408401715575466,0.0011610662458357605,0.003331392662261508,0.018501990995063798,0.00200183835488924,0.00213028964932797,0.022293806478949817,0.0014846967798761857,0.0034214753882315274,0.0018416912864980995,0.001101011095189084,0.002667449607889913,0.0029543797720907056,0.002295441313606333,0.0011610662458357605,0.004637592188826742,0.0014563374031819202,0.0029627207652360727,0.034790282409345875,0.0017165763893175244,0.0012311305882568811,0.003851870634532706,0.0030394579021734923,0.007817178775842476,0.005758621667564715,0.0017265855810919693,0.0017766315399642006,0.0012544853690639249,0.0030277805117699705,0.0028326012721682755,0.00188673264948311,0.004187178558976654,0.0019384468069844085,0.006706158488878948,0.0026524358202282463,0.009765634774601342,0.0028326012721682755,0.00203353412884165,0.0011694072389811271,0.002385524039576343,0.004098764031635722,0.004112109620668313,0.0011043474924472285,0.0018016545194003116,0.0024288972039322745,0.0011960984170463155,0.0012227895951115145,0.005723589496354149,0.0017365947728664134,0.006102270585154029,0.0025857078750652703,0.001096006499301862,0.0015180607524576738,0.0015614339168136065,0.019794844932596384,0.003052803491206092,0.014159669963583256,0.0011377114650287165,0.0016548530400417706,0.0016548530400417706,0.005241480092551661,0.008869812110788407,0.0072633368309897904,0.005718584900466926,0.0033464064499231744,0.0076753818923711555,0.0024906205532080282,0.02146137536304175,0.0013479044922920893,0.042450650514055416,0.013115377621782639,0.007270009625506089,0.0017482721632699348,0.012194531978533594,0.006520988441051696,0.060644024762740396,0.029710617583814495,0.004315629853415384,0.0019317740124681199,0.00254066651208026,0.0011310386705124169,0.0037484423195300975,Control
2,0.02737545192175133,0.0028349334957954012,0.010839451601570618,0.0011673255570922234,0.042368359029318764,0.012985107149368704,0.0034374958309801467,0.009745500793781382,0.0021034094800176126,0.03301196675456816,0.07073770528253723,0.17784260449231382,0.04383807749262915,0.021069670436201723,0.009496471341601703,0.008255771035206534,0.016349228231045912,0.0011695490343438288,0.003346333263664376,0.018614951550430726,0.0019811182311793795,0.0022212537743526357,0.02180119445197956,0.0015275288718521072,0.003477518421509024,0.0017898991875414125,0.0011739959888470409,0.0026592787929186654,0.00290608476784674,0.002314639818920013,0.001196230761363079,0.004704877864394566,0.0014074611002654791,0.0028816265180790957,0.03465289296625201,0.001805463528302644,0.0011695490343438288,0.003764346986965974,0.003141773356516785,0.008082339809581405,0.005665420037087601,0.0016053505756582639,0.0017365357335029112,0.00123402987464035,0.003019482107678561,0.0027926874280149194,0.0018721678458507708,0.004211265914538429,0.0017832287557865947,0.006579269187496945,0.0024769536582871237,0.00966990256722683,0.002719312678711985,0.001961106935914936,0.0013007341921884765,0.002336874591436052,0.003946672121597528,0.004002259052887624,0.0011139621030537214,0.0018165809145606635,0.0024680597492807094,0.001118409057556934,0.0011762194660986467,0.005680984377848833,0.0018010165737994321,0.00602339987459588,0.002505858862557979,0.0011072916712989143,0.0015786688486390127,0.001523081917348906,0.01952880070084004,0.0031684550835360354,0.01468829072409762,0.00122291248838233,0.0016009036211550513,0.001643149688935534,0.005240735882031185,0.008678231713011344,0.007388614907080888,0.005578704424275031,0.0033730149906836273,0.007708795631311895,0.0025147527715643934,0.021538824136290272,0.0013629915552334016,0.041799148852908044,0.013105174920955425,0.007490894860654676,0.0017832287557865947,0.012031235408430579,0.006370262325846138,0.06050303949340291,0.02989465164781901,0.004266852845828535,0.0019010730501216268,0.0025525518848416627,0.0011406438300729724,0.003848839122526938,Control
3,0.027477892152760353,0.002735348956790083,0.010701638118158285,0.0011128376681979527,0.04172764278212429,0.012843624442921414,0.003496089612082584,0.00952245240470197,0.0020763922345644675,0.03330973453996304,0.07102784431431176,0.17740939533558192,0.043680386386888995,0.021201216280302443,0.009749392877688133,0.008331957365349283,0.016139162009109236,0.0011965266798307198,0.00342144806116687,0.018266823187737057,0.002048495897353541,0.0021367086393448407,0.02210068466658972,0.0014981087037326075,0.003452360218616807,0.0017823497612601328,0.0011784317583966128,0.0026780483722487207,0.0029042348901751384,0.002264127044443385,0.0012771998712244762,0.004594602134145195,0.0014528714001473195,0.0029034809351153835,0.035077005200028,0.0017386203677943555,0.0012342244328184544,0.0038391391642709715,0.0030339151604529494,0.007671492733004156,0.005788866948796649,0.001725803131778526,0.0017861195365588987,0.0011791857134563688,0.0030580417223650984,0.002745150372566892,0.0018660387728929,0.004225164154865382,0.0019233393574342626,0.006533020592774543,0.002543090416552633,0.00992129463131221,0.00280622073240702,0.001900720705641624,0.0012651365902684015,0.002300316887311619,0.003977866895265845,0.004111316940842423,0.0010811715556882499,0.00182758706484541,0.0024774963263539725,0.001194264814651454,0.0011965266798307198,0.005873309915489183,0.00175068364875043,0.006110805759311909,0.0025242415400587607,0.0011052981176003993,0.0015946149513812048,0.0015991386817397364,0.019810169195054923,0.0030414547110504918,0.014524944226174421,0.001168630342619794,0.001654177401101833,0.001731080817196813,0.005137449777168586,0.008752664288692405,0.007163327022729477,0.005781327398199108,0.003423709926346136,0.007574986485355559,0.0024646790903381432,0.021386689225002083,0.00135184142214019,0.04192894878307883,0.013066795140608824,0.007483757923125237,0.0018652848178331441,0.012032368798625383,0.006400324502257723,0.060862268243639044,0.029449484634018946,0.0042598460876141055,0.0017642548398260154,0.0026674930014121564,0.0011324404997515702,0.0038338614788526945,Control
4,0.027465034635057818,0.002824125629942813,0.010744417810158313,0.0011112474283233626,0.04169419225760182,0.013066004794171537,0.0035106925124101084,0.009331175327004025,0.0020526226383043,0.03293161699477167,0.07067863951227799,0.178082708895642,0.04342122647741642,0.021295370038315598,0.009833713972933691,0.008460580207999092,0.016359638360921806,0.0012292142466167131,0.003458787112361034,0.018169249353541802,0.0020195919291821573,0.0021351994111096424,0.021892282138880018,0.0014321171740812703,0.00336205432136049,0.0017954549744247923,0.001132481455616159,0.002590551329721978,0.0028925463845529543,0.0022106981748173903,0.0012032615465921758,0.004539363167928128,0.001486381910496221,0.002913780411845762,0.035069175742247195,0.001889828429059471,0.0011372001283479,0.003895264340046438,0.003109605330212723,0.007750419961873126,0.005707234669032295,0.00165389479247277,0.0018001736471565226,0.0011678715011041675,0.0031615107302617874,0.0028312036390404087,0.0018969064381570762,0.004239727449463018,0.0019299371472792097,0.006667484569940165,0.002524489911477702,0.009616655027273931,0.00290906173911402,0.0019488118382061507,0.0012009022102263108,0.0024253977841112834,0.003961325758290713,0.004133557312999004,0.001148996810177236,0.0017459089107415835,0.0023947264113550154,0.0012811196466657876,0.001299994337592719,0.005702515996300565,0.001769502274400255,0.006113040523961421,0.002637738057039311,0.0011631528283724368,0.0015548026651063614,0.0016373794379117039,0.019813706800551126,0.003097808648383387,0.014483965950057565,0.001160793492006572,0.0016444574470093102,0.0016963628470583842,0.005136275268492476,0.008842792699269545,0.007101602461259692,0.005740265378154431,0.0034446310941658328,0.007717389252750981,0.002456069156867561,0.021344916101998807,0.0013117910194220552,0.041847549121383165,0.012922085275853621,0.007464940261603216,0.0017600649289367843,0.012195409675166618,0.006558955097110285,0.06084020686661258,0.029458673864215527,0.004171306694852876,0.0017812989562295913,0.0025504426115022395,0.001219776901153242,0.0038339215945338914,Control
5,0.027324131444055114,0.0028897930653595913,0.010682202585388585,0.0010668179700039746,0.04124885659550233,0.012898897154001467,0.0034981705528037118,0.00958518147771008,0.002055970728844859,0.033168438584076955,0.07093530487910119,0.17718023506670594,0.04400165685783811,0.021138960321706538,0.009771793721199148,0.008237905800728331,0.016278412523083832,0.0012135189244231153,0.0034183479746638873,0.01848971367425481,0.0020354757425657148,0.0021530522427987125,0.022045054451942495,0.0014788750625636454,0.0035650489290830287,0.0017517819851227935,0.001167135534422952,0.002626594294195824,0.002868219395592067,0.0021606030272173405,0.001239407328144146,0.0045973490274589645,0.0014734816451217585,0.002884399647917715,0.03504858390431646,0.0017172641134947635,0.0012318565437255172,0.003834719801177064,0.0029847172123366925,0.007752498230959084,0.005817340052812346,0.0016881396593086094,0.001802480109076473,0.001286869401632691,0.0029523567076854044,0.0027225971246612967,0.0019232926597745937,0.004155088797224767,0.0018564142834952759,0.0065540808753732265,0.0026125714088469283,0.009809547643292314,0.002813206537684882,0.001984777618612036,0.0013321741081444944,0.00227170742652008,0.004000837058386978,0.003991128906991597,0.001076526121399356,0.0018542569165185228,0.002480972023265044,0.0011714502683764572,0.0012448007455860327,0.005724573272811999,0.0017927719576810916,0.005984535993510643,0.0025834469546607737,0.001186551837213714,0.0016137104986106523,0.001554382906749973,0.019873664589841345,0.003100136345592927,0.014288241487029911,0.0011272242453530357,0.0016751954574480944,0.0016547004711689507,0.005155028390949413,0.00893257796724254,0.007291900381422488,0.005651222795602423,0.0033989316718731153,0.007723373776772931,0.0025219619958233427,0.02156611898310348,0.0013688493467492768,0.04170729707806215,0.01315885987470011,0.007525974698400101,0.0017377590997739074,0.012198831570045391,0.006436504375140228,0.06098337101534326,0.029471790269411963,0.0043427797242022075,0.0018380766641928846,0.0026967087209402657,0.0011541913325624367,0.003875709773735352,Control
6,0.027391172992916133,0.0028479214187775467,0.010713508542003635,0.0010831115583778163,0.0414631724464307,0.013002268337015314,0.0036275082166476584,0.009467014745951175,0.0020084747493455857,0.03301729668594622,0.07094451130752973,0.17720564260276372,0.043506154651147266,0.021172084454532232,0.009875470340137868,0.008287423159291336,0.016192447374370002,0.0012007186001522518,0.003347927404764704,0.018517827326101743,0.0020274890614887654,0.0020824192965690448,0.022168575257591135,0.0014141014364256444,0.0034120126790250236,0.0017457955482565598,0.0011810000542260047,0.0026549613622134875,0.0028767950038838443,0.0022310126247990303,0.0012387472244386017,0.00468033772235301,0.001422552241822609,0.0029429929794934167,0.03498915127857163,0.0017401616779919237,0.0012218456136446729,0.00396976583522479,0.0030458111118231634,0.007835305070553657,0.005684575097025811,0.0017126965604517788,0.0017873453414583157,0.0011767746515275225,0.0029796131362136023,0.002797920820178837,0.001903543915666597,0.004113429526973206,0.0019225582278097656,0.006712756420323337,0.002650735959515005,0.009712088102463198,0.0027408778837493164,0.0019570656831807112,0.0012387472244386017,0.0023042529382394017,0.003979625108187918,0.004143007345862591,0.0010971962340394165,0.0018500221481524818,0.0024817198515756857,0.0011563518718181779,0.0012021270677184156,0.005645842238956384,0.0017619929252674117,0.006165566770869786,0.0025641152041961097,0.0011676196123474709,0.0016218504024343907,0.0015831175443649637,0.01964741831416293,0.003045106878040087,0.01461073829757119,0.0011633942096489884,0.001656357857805336,0.00170776692397022,0.005183160643472486,0.008881796472211285,0.007074732584826714,0.005766970449646223,0.0034408862641313325,0.007755726653065562,0.002502846865068097,0.02128053645712661,0.0013669177729592526,0.04221951952945914,0.012994521765401383,0.00751839986816743,0.0018598814211156006,0.012194512187821988,0.0064768381029913676,0.060676782750215985,0.029753877335151203,0.0042373746727953744,0.0018436840441047476,0.0026070734649640197,0.0011436756637227313,0.003821876740777881,Control
7,0.027609385442049234,0.0027660128065745138,0.010582536116332336,0.0011044617881052806,0.04160463290950644,0.012963120908875934,0.0035617003313385405,0.0094273317045311,0.002061014226288354,0.03285638865826781,0.07110768988267654,0.176999988124067,0.043603028578893414,0.021111090718094465,0.009812759718561976,0.008299118050014952,0.01598284683393019,0.0011886729508347174,0.0034407817387013956,0.018417413141043996,0.0020685716383281707,0.002099880916778858,0.022066563525986183,0.0014175545726121586,0.0035271521620136395,0.0018083807381000432,0.0012437340956962747,0.0026612886683084224,0.0028610202722179827,0.0022726217634033443,0.0012469729865704786,0.004549562047972289,0.001459660153976877,0.002872896205423413,0.03515708080924766,0.0017198510542049937,0.0012296989019080279,0.003822970861858067,0.003045637052047899,0.007799249225095362,0.005668059029865807,0.001691780666628522,0.0017490010720728742,0.0012534507683188974,0.0030639907670017468,0.0028232332120188774,0.001897990052286491,0.004237548893756821,0.0019055474643263183,0.006707743000486908,0.0025738386147047816,0.00985594493021809,0.0028253924726016834,0.001987599366472949,0.0012221414898682108,0.0023492755140929536,0.00397303947236308,0.004100435846748633,0.0010580376855749498,0.0018472474285905576,0.0024680348461472816,0.0011692396055894613,0.0012113451869541793,0.005760907234926469,0.0017867881322719797,0.006179803787990837,0.0024788311490613127,0.0011951507325831372,0.001528756492626669,0.0015935343101108493,0.01972052690276737,0.0030629111367103494,0.014392551414693585,0.0011616821935496438,0.0017101343815823704,0.0016324010006013529,0.005199499483396905,0.008914507316114663,0.007180621068121432,0.0057382349988070085,0.003439702108409998,0.007860788151705326,0.0024129737012857353,0.021506235404748008,0.0013711304700818275,0.042295596296004365,0.013012783902280469,0.007392228605236425,0.001834291865093719,0.012199822292854046,0.006578187365518549,0.06039883702225012,0.029704947837662435,0.004235389633174015,0.0018623622526701916,0.0026213423475265098,0.0011616821935496438,0.0038046171469042177,Control
8,0.027306030540406177,0.0027762534015174744,0.010682505070911863,0.0010829816475890336,0.041336227759620175,0.013105858623140227,0.003431870094004107,0.009714458695338974,0.0019781817239967014,0.032562295726836075,0.0710915127586246,0.176767210747581,0.04330631545037628,0.021010491485886462,0.009816443514170218,0.008264007938627803,0.016403367765350764,0.0011137389739032221,0.003276464655785046,0.018520766861085343,0.0020170330835514714,0.002052646829809999,0.022148512559511353,0.0013808420708422134,0.003461008613670179,0.0017709744730379604,0.0012173425993825821,0.002703407102352293,0.0030045051389017054,0.0022808985671942303,0.0012804760586590759,0.004607123720535696,0.0014229310436932063,0.0029527033261620155,0.034775204414809524,0.001740217146723782,0.001235149472511851,0.003945031801456599,0.003043356498456466,0.007768653104304565,0.00587141171271362,0.0016738460741510552,0.0017062222071133608,0.001259431572233585,0.0031275344441584517,0.00268721903587114,0.0018373455456106868,0.004144145019174768,0.001934473944497592,0.006656532937049463,0.0025496204707813478,0.009602761036619025,0.002771396981573125,0.0019733253040523624,0.0012820948653071923,0.002251760047528168,0.0039855019676594845,0.004064823493417123,0.001125070620440026,0.0019020978115352873,0.0024832493982086326,0.001170397206587251,0.0011623031733466694,0.005775902120474831,0.0018292515123701062,0.006174128555911148,0.0024751553649680503,0.0011072637473107572,0.0014844456963215838,0.0016042373882821067,0.019702495714209407,0.003057925758289502,0.014713333624718534,0.0012173425993825821,0.0016188066481151436,0.0016560392010217867,0.005207700986986415,0.008994089736927731,0.0073769018954607055,0.005895693812435352,0.003378449474616299,0.008089176820631365,0.002546382857485116,0.021578692619374857,0.0013937925240271334,0.04194489905931142,0.01288084449905215,0.007420609674959815,0.001796875379407811,0.012137812247567385,0.006475226592460573,0.06138676690317432,0.029862126237780052,0.004280124777616433,0.0018114446392408468,0.0025609521173181517,0.0011720160132353676,0.003815527269607388,Control
9,0.013991270737776054,0.0013795882654289364,0.005571280972938735,0.0005495599006423604,0.021343798517387293,0.006605601181978499,0.0017911398741908137,0.004917349209978143,0.0010699352521056943,0.017011129597741495,0.03641885480179468,0.09115620807387607,0.02237811872642706,0.0011890777153945233,0.005085531357789489,0.004347508520923237,0.008309187408632242,0.0005945733578506925,0.0017505782973657217,0.009541368968038247,0.0010724085189852748,0.0011129700958103618,0.011382468833196562,0.0007677020394211948,0.001758987404756291,0.0008789990490022321,0.0006084236523763338,0.0013993744004655664,0.0014923692351377165,0.0011723285009202513,0.0006381028549312759,0.0023961009529357346,0.0007696806529248542,0.0015502436801198578,2.1251067945412013e-05,0.0008963119171592811,0.0006049610787449207,0.353587147894111,0.001524027051196323,0.003981959676121524,0.002977813323012618,3.3128738613196135e-06,0.0009254964663383074,0.0006049610787449207,0.0015467811064884501,0.001433505483403748,0.000990296058583264,0.0021339346637004064,0.000969520616794807,0.0033943114655336517,0.02555903578303012,0.005070691756512015,0.053412118501254,0.004683475171979338,0.0006005091983616809,0.001185189488694061,0.002099308927386302,0.0021220629826784287,0.000560936928288421,0.000989801405207348,3.269985155514016e-06,0.0032476520674932633,0.0006267258272852152,0.0029496180805854244,0.019907423750075193,0.0031182948817726815,0.0012905506577641042,0.0005759532842496771,0.0008359642052975646,0.0008062850027426169,2.4611382363185143e-05,0.001595751790704106,0.08560006743628366,0.0005985305848580162,0.0008379428188012238,0.0008735578618671542,0.002644911601021339,0.004514206708606835,0.00366488686215955,1.994299001448416e-05,0.0003783626549906465,0.003911718896741494,0.0013147886731839742,0.011042641963942453,0.000694987993161585,0.021606954113374436,0.006797032038457873,0.0038914381083289483,0.0009418200277435241,0.006280119260625951,0.003337426327303342,0.0313021602813225,0.015315952478478367,0.0022219829646134,4.831672437245047e-06,0.001332596194716945,1.5042892160993614e-05,0.0019934531049403425,Treat
