permu_index,permu_delta
0,-0.5899999999999999
1,1.8499999999999996
2,1.8800000000000008
3,1.8800000000000008
4,0.6099999999999994
5,-0.6099999999999994
6,-0.5899999999999999
7,0.5899999999999999
8,-0.6199999999999992
9,0.6099999999999994
10,-0.5899999999999999
11,1.8800000000000008
12,-0.5899999999999999
13,-0.6099999999999994
14,1.8699999999999992
15,0.6099999999999994
16,0.6099999999999994
17,0.5899999999999999
18,-0.5899999999999999
19,-0.5899999999999999
20,0.5899999999999999
21,0.6099999999999994
22,-1.8800000000000008
23,1.8499999999999996
24,-0.6199999999999992
25,0.5899999999999999
26,-1.8699999999999992
27,0.5899999999999999
28,-3.09
29,-1.8800000000000008
30,-0.6199999999999992
31,-0.6199999999999992
32,-0.5899999999999999
33,-0.6099999999999994
34,-0.6199999999999992
35,0.6199999999999992
36,0.5999999999999996
37,0.6199999999999992
38,-1.8800000000000008
39,-0.5899999999999999
40,0.5899999999999999
41,-0.6199999999999992
42,-0.6099999999999994
43,-1.8699999999999992
44,-0.6199999999999992
45,-1.8499999999999996
46,-0.5899999999999999
47,0.6199999999999992
48,-1.8699999999999992
49,-0.5899999999999999
50,-1.8699999999999992
51,1.8699999999999992
52,0.5899999999999999
53,-0.5899999999999999
54,-0.6099999999999994
55,3.09
56,-1.8699999999999992
57,-0.6099999999999994
58,-0.6099999999999994
59,0.5899999999999999
60,0.6099999999999994
61,-0.6099999999999994
62,-0.6199999999999992
63,-0.5899999999999999
64,0.5999999999999996
65,1.8499999999999996
66,-0.6099999999999994
67,0.5899999999999999
68,0.5899999999999999
69,0.5899999999999999
70,-1.8699999999999992
71,3.09
72,1.8800000000000008
73,-1.8699999999999992
74,0.6199999999999992
75,-0.5899999999999999
76,-0.6099999999999994
77,-0.5899999999999999
78,0.5899999999999999
79,-0.5899999999999999
80,0.6099999999999994
81,0.5899999999999999
82,-0.6099999999999994
83,1.8499999999999996
84,-0.5899999999999999
85,-0.5899999999999999
86,-1.8800000000000008
87,0.5899999999999999
88,-1.8499999999999996
89,-1.8699999999999992
90,-0.5999999999999996
91,0.5899999999999999
92,0.6099999999999994
93,-0.6199999999999992
94,-1.8499999999999996
95,-1.8800000000000008
96,-0.6199999999999992
97,0.6099999999999994
98,1.8699999999999992
99,0.5899999999999999
100,0.6099999999999994
101,0.6099999999999994
102,-0.6099999999999994
103,-0.5999999999999996
104,-0.6099999999999994
105,-0.6199999999999992
106,1.8800000000000008
107,0.5899999999999999
108,-1.8800000000000008
109,-1.8699999999999992
110,0.5899999999999999
111,-0.6099999999999994
112,0.5899999999999999
113,0.5899999999999999
114,-0.5899999999999999
115,-1.8699999999999992
116,-0.6199999999999992
117,-0.6199999999999992
118,0.5899999999999999
119,0.5899999999999999
120,0.6099999999999994
121,-1.8699999999999992
122,0.6099999999999994
123,-0.5899999999999999
124,-0.5899999999999999
125,-1.8499999999999996
126,-3.09
127,0.6099999999999994
128,-0.6199999999999992
129,0.6199999999999992
130,-0.5899999999999999
131,1.8499999999999996
132,-0.6099999999999994
133,-0.6199999999999992
134,-0.6099999999999994
135,1.8800000000000008
136,0.6099999999999994
137,-0.6099999999999994
138,0.6099999999999994
139,-0.6099999999999994
140,0.6199999999999992
141,-1.8800000000000008
142,0.5899999999999999
143,0.6199999999999992
144,1.8699999999999992
145,0.5899999999999999
146,-0.5899999999999999
147,0.5899999999999999
148,-0.6099999999999994
149,0.5899999999999999
150,0.5899999999999999
151,0.6099999999999994
152,-0.5899999999999999
153,0.6099999999999994
154,-1.8499999999999996
155,-0.6099999999999994
156,-0.5899999999999999
157,-1.8499999999999996
158,0.6099999999999994
159,-0.5899999999999999
160,1.8800000000000008
161,0.6099999999999994
162,0.6099999999999994
163,-1.8800000000000008
164,-0.5899999999999999
165,1.8599999999999994
166,-1.8800000000000008
167,-0.6199999999999992
168,1.8499999999999996
169,-0.6099999999999994
170,1.8699999999999992
171,-0.5899999999999999
172,1.8699999999999992
173,-0.6099999999999994
174,-1.8499999999999996
175,-1.8800000000000008
176,0.5899999999999999
177,-0.6199999999999992
178,-0.6099999999999994
179,-0.5899999999999999
180,0.5899999999999999
181,1.8699999999999992
182,3.09
183,0.5899999999999999
184,-0.6099999999999994
185,-1.8800000000000008
186,0.6099999999999994
187,-0.5899999999999999
188,0.5899999999999999
189,-0.6199999999999992
190,0.6099999999999994
191,-1.8699999999999992
192,1.8499999999999996
193,0.5899999999999999
194,-1.8800000000000008
195,0.6199999999999992
196,0.6099999999999994
197,-1.8800000000000008
198,0.6099999999999994
199,-0.6199999999999992
200,-0.5899999999999999
201,-0.6099999999999994
202,1.8499999999999996
203,0.6099999999999994
204,-0.6199999999999992
205,-0.6199999999999992
206,-0.6099999999999994
207,-3.09
208,-1.8800000000000008
209,1.8699999999999992
210,0.6099999999999994
211,0.5899999999999999
212,-0.5899999999999999
213,-1.8499999999999996
214,-0.6099999999999994
215,-0.6199999999999992
216,0.5999999999999996
217,0.5899999999999999
218,-0.5899999999999999
219,-1.8699999999999992
220,-0.6199999999999992
221,-1.8499999999999996
222,-1.8699999999999992
223,-0.6099999999999994
224,0.6199999999999992
225,-0.6099999999999994
226,-0.6099999999999994
227,-0.6099999999999994
228,0.5899999999999999
229,-0.5999999999999996
230,-0.6099999999999994
231,-0.5999999999999996
232,-0.5899999999999999
233,0.6099999999999994
234,-0.5899999999999999
235,-0.5899999999999999
236,-0.6199999999999992
237,0.6199999999999992
238,-1.8800000000000008
239,0.6199999999999992
240,0.5899999999999999
241,0.6099999999999994
242,-0.5899999999999999
243,0.6099999999999994
244,1.8800000000000008
245,0.5899999999999999
246,-0.6099999999999994
247,0.6099999999999994
248,0.6199999999999992
249,-1.8800000000000008
250,0.6099999999999994
251,0.6099999999999994
252,-0.5899999999999999
253,0.6199999999999992
254,0.5899999999999999
255,0.5899999999999999
256,-0.6099999999999994
257,1.8499999999999996
258,0.6099999999999994
259,0.6099999999999994
260,1.8800000000000008
261,-0.6199999999999992
262,-0.5899999999999999
263,1.8499999999999996
264,0.5899999999999999
265,-0.6099999999999994
266,1.8499999999999996
267,-0.5899999999999999
268,1.8699999999999992
269,1.8800000000000008
270,-0.6099999999999994
271,-0.5899999999999999
272,-0.6099999999999994
273,-0.5899999999999999
274,1.8599999999999994
275,0.6199999999999992
276,-0.6099999999999994
277,0.5899999999999999
278,0.5899999999999999
279,-0.6099999999999994
280,-0.6199999999999992
281,0.5899999999999999
282,1.8699999999999992
283,-0.5899999999999999
284,0.6099999999999994
285,1.8599999999999994
286,-0.5899999999999999
287,1.8699999999999992
288,1.8499999999999996
289,-1.8699999999999992
290,0.6099999999999994
291,-1.8800000000000008
292,0.6099999999999994
293,0.5899999999999999
294,-0.5899999999999999
295,-0.6099999999999994
296,0.5899999999999999
297,0.5899999999999999
298,0.6099999999999994
299,-0.5899999999999999
300,0.5899999999999999
301,-0.6099999999999994
302,-0.6199999999999992
303,-0.5899999999999999
304,-1.8499999999999996
305,-0.5999999999999996
306,0.5899999999999999
307,-1.8699999999999992
308,0.6199999999999992
309,0.5899999999999999
310,-0.6199999999999992
311,-0.6099999999999994
312,-1.8800000000000008
313,3.09
314,-0.5899999999999999
315,1.8800000000000008
316,1.8699999999999992
317,-0.5899999999999999
318,-0.6099999999999994
319,-0.6199999999999992
320,-0.5899999999999999
321,0.5899999999999999
322,0.5899999999999999
323,-1.8499999999999996
324,1.8699999999999992
325,1.8699999999999992
326,0.6099999999999994
327,-1.8699999999999992
328,-1.8699999999999992
329,-0.5899999999999999
330,-0.5899999999999999
331,0.5899999999999999
332,-1.8499999999999996
333,0.6099999999999994
334,1.8499999999999996
335,-0.6099999999999994
336,0.5899999999999999
337,0.5899999999999999
338,0.6099999999999994
339,0.5899999999999999
340,-0.6099999999999994
341,-0.6099999999999994
342,-0.6199999999999992
343,-0.6099999999999994
344,0.5899999999999999
345,-0.5899999999999999
346,0.5899999999999999
347,-0.6099999999999994
348,-0.6199999999999992
349,0.6199999999999992
350,1.8800000000000008
351,-0.6099999999999994
352,-1.8699999999999992
353,0.6099999999999994
354,-0.6199999999999992
355,-0.6099999999999994
356,0.6099999999999994
357,1.8699999999999992
358,0.6199999999999992
359,-0.6099999999999994
360,0.5899999999999999
361,1.8699999999999992
362,0.6099999999999994
363,-0.5899999999999999
364,1.8499999999999996
365,-0.6099999999999994
366,-0.5899999999999999
367,0.6099999999999994
368,-0.5899999999999999
369,0.6199999999999992
370,0.6199999999999992
371,0.6099999999999994
372,-0.5899999999999999
373,0.6199999999999992
374,0.6199999999999992
375,0.5899999999999999
376,0.6099999999999994
377,1.8499999999999996
378,0.5899999999999999
379,-0.6199999999999992
380,0.6099999999999994
381,-0.5999999999999996
382,-1.8800000000000008
383,0.6199999999999992
384,0.5999999999999996
385,-0.5899999999999999
386,0.6099999999999994
387,1.8699999999999992
388,-0.6099999999999994
389,-0.6099999999999994
390,0.6199999999999992
391,-0.5899999999999999
392,1.8800000000000008
393,-0.5899999999999999
394,-1.8699999999999992
395,-1.8699999999999992
396,-1.8800000000000008
397,1.8699999999999992
398,-0.6099999999999994
399,-1.8499999999999996
400,-0.5899999999999999
401,1.8699999999999992
402,0.5999999999999996
403,-1.8800000000000008
404,-0.5899999999999999
405,-0.6099999999999994
406,-3.09
407,1.8699999999999992
408,0.6199999999999992
409,1.8699999999999992
410,-1.8499999999999996
411,-0.5999999999999996
412,0.5899999999999999
413,1.8800000000000008
414,-1.8699999999999992
415,0.6199999999999992
416,0.6099999999999994
417,0.5899999999999999
418,-0.5899999999999999
419,-0.6199999999999992
420,0.5899999999999999
421,-1.8499999999999996
422,3.09
423,0.6199999999999992
424,-3.0599999999999996
425,0.6099999999999994
426,-0.5899999999999999
427,0.5899999999999999
428,1.8699999999999992
429,-3.08
430,-0.6099999999999994
431,0.5899999999999999
432,-0.6099999999999994
433,0.6199999999999992
434,0.5899999999999999
435,-1.8699999999999992
436,1.8699999999999992
437,0.6099999999999994
438,-1.8800000000000008
439,0.5899999999999999
440,-0.6099999999999994
441,0.6199999999999992
442,0.5899999999999999
443,1.8699999999999992
444,0.5899999999999999
445,-0.6099999999999994
446,-1.8699999999999992
447,1.8499999999999996
448,0.6099999999999994
449,-0.5999999999999996
450,-0.6199999999999992
451,0.6099999999999994
452,0.6199999999999992
453,0.5999999999999996
454,1.8800000000000008
455,-0.6099999999999994
456,1.8800000000000008
457,-0.6099999999999994
458,0.6099999999999994
459,-0.6199999999999992
460,1.8699999999999992
461,0.5899999999999999
462,0.5899999999999999
463,0.6099999999999994
464,0.6199999999999992
465,1.8699999999999992
466,0.6099999999999994
467,0.6099999999999994
468,0.6199999999999992
469,0.6099999999999994
470,-0.5999999999999996
471,-0.6099999999999994
472,-0.5899999999999999
473,-0.6099999999999994
474,1.8499999999999996
475,0.5899999999999999
476,0.6099999999999994
477,-0.6099999999999994
478,0.5899999999999999
479,-0.6099999999999994
480,-0.6099999999999994
481,0.6099999999999994
482,-0.5899999999999999
483,-0.6099999999999994
484,-1.8499999999999996
485,-1.8800000000000008
486,0.5899999999999999
487,0.6199999999999992
488,0.6099999999999994
489,-0.6199999999999992
490,-1.8499999999999996
491,0.6199999999999992
492,-0.5899999999999999
493,1.8499999999999996
494,1.8800000000000008
495,0.6099999999999994
496,0.6099999999999994
497,-1.8499999999999996
498,-0.5899999999999999
499,0.6099999999999994
