taxa100883,taxa1017280,taxa102106,taxa117563,taxa1253,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa574697,taxa577309,taxa577310,taxa61170,taxa644652,taxa713,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
,,0.016595905005239844,,,0.1535797168900329,0.0007377998136240208,,,,,0.0013690086085439562,,0.031181672254779972,0.14750719489376252,0.012650243206933271,,0.0009018022325013957,0.013957196846172274,0.31434535701131444,0.056326810174059966,0.05943546863638426,,,0.08622052520877593,0.00036747517537388645,,,0.006746789341320271,5.118479611037764e-05,0.007018332599860482,0.020120479511834242,,,,0.0027766432694103825,,,,,0.009119336560613879,,,,8.432299400451905e-05,,,0.0005969097047428782,0.03451248328578952,0.0031467568363363506,0.019867193922834436,,0.00045538638188923617,,0.00032800483775474986,,,,Control
,,0.013364950275669104,,,0.07296571062417281,0.0006320090311740619,,,,,0.010586048204808851,,0.035478051651793525,0.06673178462261835,0.005740954834544425,,0.0012644303317748515,0.00872619775348205,0.3472710289100843,0.09787997662020079,0.06991656594409235,,,0.08266496729208969,,,,0.001955393890971021,,0.008345673072612086,0.038063084024734926,,,,0.0020558845637359767,,,0.0007573389368993812,,0.0026765561856750184,,,,,,,,0.12086708918098864,0.0007632137762302556,0.010569763562453096,,,,0.0007233267091943192,,,,Control
,,,,,0.0025242106357615136,,,,,,,,,0.18320961195369997,0.010787494619775247,,0.0018009040881093751,0.023212220304690247,,0.05691944733009132,0.06158162430750735,,,0.007419376261541877,,,,0.003996666839955729,,0.016921426631764446,0.016963797310293297,0.032632133662161854,,,,,,0.00098153730237409,,0.005444181439058493,,,,,,,,0.5140294525297648,,0.061575914783450265,,,,,,,,Control
,,0.001647961219659303,,,0.025493776511942973,,,,,,,,0.031708657131977104,0.08357862800358068,0.0011856485195623192,,,0.03506566126271722,0.010847963210777257,0.13784758489836588,0.003211196222185534,,,0.23471547339244184,,,,0.02146684415270879,0.00015565979426773732,0.013393068254693854,0.10180067581861911,,0.0047792016114781306,,0.0008350250922343911,,,,,0.025383953912256407,,,,,,,,0.24372217101546184,,0.018736523657385012,,,,,0.004424326317684529,,,Control
,,,,,0.011623535656201407,0.00036999353442591004,,,,,0.0002779733737550851,,0.00011698843183752583,0.10317533988562519,0.002066325796070035,,0.00013058003106133475,0.045193577596856264,,0.025313195751447304,,9.030862595375274e-05,0.005708068959948679,0.035738053034621534,0.0006554171181258979,,,0.0012892890345192391,0.001190825449031201,0.019043743404298936,,,,6.292407048059695e-05,0.0002169621950170983,,,0.00024525285710517465,,0.007638982156344469,0.0005847408021620912,0.013596532470934617,0.0006030642914860412,0.000154843552638653,,,0.0029726337680161686,0.686578124613017,,0.03524825207000057,,0.00011447146901830196,,,,,,Control
,,0.00314690327882079,,,0.05188762293072712,0.0,,8.910984201246408e-05,,,0.00030073286935232977,,0.019675083110087654,0.09823224368201457,0.003145258806534516,,0.00032416659943173203,0.09172373071149635,0.013223098874410113,0.088070535527539,5.467870351860541e-05,0.0006452498133267006,0.005930069843821384,0.03131342459811924,0.00017061399970091164,7.019841072031485e-05,,0.04016839396211445,0.0020412012253374127,0.017105903501338445,0.0014942086311155742,,,0.0015173340226413,0.002389623790991684,,,0.0018112834438127501,,0.03406647676437744,0.0001359773021712687,,,0.0009504022019483914,,,0.0007220261131921109,0.42784852149094027,,0.05350753091222476,0.000670430795210269,,,0.007548538912068525,,,1.9425328881609813e-05,Control
,,,,,0.019118764907866112,0.0031681798843865364,,,0.0005330034700169167,,,,0.008905805473392168,0.03772811681516565,0.0007716301417646074,,,0.043948238074211186,,0.17529130197212292,0.05929343519577065,,0.00800795623867103,0.08024005823015024,0.002503513366924549,,0.0024225597474005116,0.027260299659450402,0.0002554626050733623,0.021943471589614547,,,0.023274921717950734,,0.009415520915874772,,,,,0.0033516613134447525,,,,0.000411119377856816,,,0.007626274540641136,0.455217425493434,,0.009311279268816424,,,,,,,,Control
,,0.07324788787264805,,,,,,0.0004668033728835938,,,,,0.11508302620619058,0.03342116544766667,0.01998717156684559,,0.0016909651643653185,0.059028009832415344,,0.008815574565471464,,,,0.2256161967526297,,,,0.2923654114797361,,0.0023470572030755642,0.006461793437775579,,,0.002738369240449175,,,0.0009470545950078323,0.0024118513857804887,0.0005489167553681368,0.02830904706095217,,,,,0.00013814608765389636,,,0.04596393368335776,0.012830878217907318,0.06758074007181966,,,,,,,,Control
,,0.007524373879175607,,,,,,0.010157075874099565,,,5.121946968933797e-05,0.011406108336191847,0.006049423175258572,0.05576758857461528,0.021432478924569662,,0.01117285784663148,0.02225475331555741,,0.06402380578937278,,,0.0006611774697241927,0.030129162325763476,0.0003098671651745011,,,0.10114453199219081,,0.0031064289573203676,0.030939428832778417,,0.0003403650651762439,0.002009992259696738,,,,0.004073010484901733,,0.024832516584694254,,,,9.96760634203299e-05,,,,0.2633615869279412,0.26483972556565627,0.06431284512039975,,,,,,,,Control
,,0.02328750521181477,,,0.07607946611162218,,,,,,,0.015102887841746137,0.09020162277711963,0.04668090126341008,0.007470888291782208,,,0.00538574874750991,0.0712696022144422,0.04782605278658363,0.06277589527395945,,,0.20448203661175787,,,,0.017595665755564233,0.0007078347639626999,0.02593508643339797,0.048174748012892205,,0.00044569289009192646,0.0024051904711480552,,,,,,0.03250259349830244,,,,,,,,0.19732613220471346,,0.0095024619620249,,0.000786839257705213,,,0.014055147618448829,,,Control
