taxa100883,taxa1017280,taxa102106,taxa117563,taxa1253,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa574697,taxa577309,taxa577310,taxa61170,taxa644652,taxa713,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
,10191379.641679853,301142889.396145,,,4609377153.1115,14022786.404621223,,,,,40692462.08183282,,2321337337.7226834,5325452465.808265,1080103600.805848,5568527.625800381,53254118.78872216,1113535060.0286744,2274698889.509803,3521302278.0658035,1919579433.8632793,,,4439886108.174602,24413042.032936804,,,260016147.0985974,,237506632.36631688,2129645238.7674706,,,3486417.8065324547,78657482.06123279,,,174284362.08417943,,258757952.08110607,,,6067746.939192107,,,,118310918.58023405,1834034348.754683,346360794.8473418,3974784173.224916,,60571943.35819599,,,,,,Control
,,126667738.16598475,,,340157129.28476816,,,,,,,9819649.988538925,844795191.7169907,5541242136.912164,213299032.1394884,,,2119801676.6407087,356272992.30546093,4874339207.185789,342534820.68652844,,935538957.9790375,4411730970.710364,,,,629678770.0770631,55559680.202161185,974892983.1891402,3763684354.970759,,528185109.00313,,35891646.79424634,,,,,435825087.2565029,,,,,,,,7043318150.703994,,1098342577.101383,,,,,127820667.07831872,,,Control
,,3220431.3011526167,,,1857796762.7981985,9755397.415504517,,,,,,,26030077.02668649,11040224033.315016,92880166.3900607,,3471373.99994373,5040942161.28877,,1187398115.004849,,4124870.6113789203,82999297.6251606,83773037.6130999,27002479.984502055,,,222690733.28554687,37955083.19215584,406720607.0385878,,,,,17602584.72561828,,332525215.76268214,4689967429.192049,143209861.4163533,321781731.4706876,,,46764217.5143022,1406324.7078085288,,2655810.228872612,254785258.8663519,19960557338.86319,,5129639949.365645,1615443.6234677897,,,1751370.9186463095,,,,Control
,,29902359.215726085,,,57040881.88643914,,,,,,,,,11520101956.522043,793113279.1918066,,5439465.540717134,1508535309.120073,,2912642680.697189,2784643725.811125,,,871265167.8795154,,,,47044026.29809413,,738973445.5937498,594675695.7631583,1704875513.0429313,,,,,,203396807.8675724,,119854457.8332069,,,,,,,,71079799417.67163,,2851573654.0589757,40820493.65240876,,,,,,,Control
,,48941411.24101753,,,,4790777.298776831,,,,,53711787.784796014,,83507090.4598715,461135265.85664296,32797613.785664517,,629023.2791154817,1940584417.8329237,,1874421369.2474742,,3702737.0321987,251415504.47370842,126729490.04968773,,,1946313629.861624,10679795.24163096,245788296.21999964,665309422.0058622,118354980.1228692,,,,64881201.14638714,,22607436.663993713,856107483.1278367,727813935.1949428,83660096.12235905,,,90650754.83512354,2250883.3014835073,,,6263031.784490363,5451795761.981375,17029734242.414251,1489523724.8196275,4222956.284656368,,6790051.288614144,62195101.73827238,,80368774.3159602,2043475.625667051,Control
,,326945752.5528283,,,1064641130.8493352,16691671.61129234,,,,,,773295.7769647512,1062985537.497057,736866553.3015153,25870445.687339377,,886410.850722893,186113372.4485324,1646889661.5119944,2008617270.9265988,596696410.5381308,,262572992.39592218,4191180845.640763,,,,96005904.69279668,28103954.234636497,891803354.7845992,1722662364.4660165,,77358370.62434083,28984195.172245312,128278663.55484687,,,,,346479697.4720071,,,,,,,,3672126621.7302213,,206710599.0610377,,,,4514319.761802204,516072099.2387367,,,Control
,,268514027.571869,,,971239462.1617694,146262149.7903018,,,,,143105932.74288312,,636321733.2657106,7290754298.381971,481056735.35796267,,46103791.34066508,526352063.97740597,1519939363.214537,2729632495.674669,437019610.3112816,,31125814.767037094,1571351702.8207073,26044813.956179917,,,84768119.42876318,,324801236.7652742,1464985314.402484,,,6542658.578364037,284819810.469093,,,,,184789949.4056108,,,,,,,95154991.47624783,4819615711.188003,206310584.5576028,498117440.398844,,,,28202499.232023377,,,,Control
,,707082401.4571311,,169469132.67877832,,,,,,,,718837485.8047922,11394747605.407026,514135362.041071,500998879.3082433,,76416846.9756251,819758756.364426,,,,,,4266907912.263229,,,,7916967186.801895,,,,,,13658539.87202019,,,,,,495860429.2640562,,,,125229189.4901263,,,,88125004.8388642,58479198.30539201,1031845935.6140277,,,,,,,,Control
,,554575077.1427467,,,,,,,,,,,4084132467.992754,2831062317.5334673,1620219974.427586,,214179726.772451,4268804907.138624,,10977160803.301933,,,930631064.1446786,3303583745.1512003,97086173.19087245,,,9617036773.953527,,736512694.5085921,4824576468.810131,,832078522.6967535,2905748.141276112,,,52033582.81467811,,464343950.65048856,437256620.45425826,,,,71348261.63610168,,,71240308.14478491,29908064963.094418,9102008659.129818,1925170595.148879,,,,,,,,Control
,1652293.5745327864,417002744.3795423,,,393753292.9497921,75865963.3204862,,,,,30832242.09521641,,3889676672.2240252,1775302232.642965,322796639.520624,,,767530007.7307128,123918846.7011403,6411818771.944629,,50827848.596999936,312597453.079746,1760035166.8698351,1284412.4715657935,,,24226239.185903944,778246130.5490358,2571682364.457219,,,,111534573.3641911,472787473.7001406,,,30369219.327688985,,327766205.7994971,,,602563.8755493846,,29960110.17007914,,,10537319916.72577,,180217341.0103649,13062950.544146921,,,4262346.572307226,,,4110119.9090105393,Control
,,,,,89150388.03033984,84608905.30815803,,,,,,,188141277.24259707,2620864676.5600834,128135490.74080281,,,1317033721.1358674,,2733472550.532605,,,,830348729.2342813,182875844.11112744,,,511161232.8011675,125870346.9344229,1691390716.8004816,409640248.8595435,1721565268.3958488,,,158067481.63202742,,,,,354314018.0961355,,,501906609.01233345,,,,984076240.1137224,20022080030.890972,,1618454578.9163043,,,,,,,,Control
,,,,,1015414538.8071263,168264839.89239177,,,28308286.403330855,,,,472995217.0576592,2003773701.9388163,40981960.30472751,,,2334129851.513076,,9309876312.966814,3149126862.731195,,425309648.9267599,4261620565.672763,132963812.41799037,,128664293.97995847,1447818660.8726063,13567845.232842894,1165437212.6741447,,,1236151708.329297,,500066655.69114524,,,,,178009701.10935077,,,,21834914.3092081,,,405038195.8677452,24177000679.27524,,494530289.48326856,,,,,,,,Control
13543473.921411892,,,1314624.9127627464,,1384432441.4037669,39010784.9562456,,,,,1028176183.3449516,,,98542486.49139026,806825031.4418759,,6662973.029074496,,,77134907.42636526,,,7343929.818419228,132460282.12732838,4296175.299442285,,,,225585851.93681315,2221962003.6318607,,,,,,,,790328380.3333405,,1188792137.1650476,1411566.6779125175,,,71382241.21638007,,,25341996.07012791,14637899161.28688,,7178419.487675717,8677470.197552662,,334888874.359828,1023799.6173134338,,5639173.411761062,96873196.58417714,Control
,,127382693.772469,,,2209811084.818185,,,,,,,,,17313346748.934692,167773300.68561465,,,3564897609.1316595,,3173891658.8287597,,,,3690534242.321029,,,,180474097.52979958,115917693.23139057,1349098891.9029386,,,,,161331214.15071103,,,34379055.86448559,,140115382.1341535,,,31963273.413896743,,,,6011551.048660051,46512741798.73529,,75423438.88637146,,,,,,,,Control
,,914353200.0322809,,,,,,5827105.32929044,,,,,1436581126.598225,417196324.19999725,249499812.383857,,21108313.892527875,736846498.231386,,110044795.12196226,,,,2816366416.442607,,,,3649596695.948893,,29298309.161107197,80662551.22673608,,,34183056.339152716,,,11822080.126818841,30107134.780799188,6852126.476258596,353381763.24005294,,,,,1724477.2646263284,,,573767668.5301853,160167820.51334682,843610208.2923335,,,,,,,,Control
,,62979179.39243588,,,1960982902.166443,11234833.101384688,,,,,5992091.336279094,,,6543052637.409245,81484326.4740689,,,444805248.70264286,,239518634.23151907,,,,908606644.2961893,1030693.8145021829,,,46626045.24895636,7310892.476882282,97303177.07853481,,,,,12801163.071454933,,,8741960.791506046,,54726865.79364609,,,3714285.05856036,,,,23296114.917547368,2645041672.25593,,264275575.02788842,,,,,,,,Control
,,718147109.0140826,,,2412531660.4813967,,,,,,,,4226995406.5343666,3019558179.7700086,160230836.43434706,,6910502.762215161,1367675430.4724383,1666123689.424822,9314665199.73507,3231964048.7864537,,1331008509.0997891,9034414106.904936,,,,1647005614.085858,69466024.03510314,5843323692.793077,5470996412.839101,,229372700.4251672,37219466.90267696,113979091.93414792,,,,,1697802966.479753,,,,,,,,18522652275.80609,,466252652.7849796,,8118735.654542759,,,950378311.6479273,,,Control
,,1138061793.5825477,,,3057095429.079994,75058775.06896023,,,,,575452618.7906668,,6793096513.892987,8036981050.282432,1054983403.2467401,,50131640.096668966,1267231867.4520261,6336219635.11928,8371875359.99725,4449312698.9765415,,,3012613698.385608,66852236.43875018,,,654099116.479006,,422917124.5008622,3014103055.5065937,,,35503379.46706602,159891833.10601047,,,349076366.1867164,,483745604.81060445,,,,,,,52929460.76119319,6371252691.284982,288145379.5164205,468580693.23457336,,,,,,,,Control
,,64455153.01350572,,,246293032.5558344,247279899.9183369,,,,,,,,25242190268.504463,1832715616.9840589,,141987812.18041858,1715411597.6681964,,824936353.4381185,7402292290.898226,,,903916014.4433019,,,,741591469.3141358,,172175055.5512001,58751907.27438095,4750712884.675987,,59212041.75014898,,,,,,1106750556.6430454,,,,,,,21154077.083335433,9834647891.421984,,4925285483.021978,81171354.16607846,,,,,,,Control
,,346251760.67398274,,,1991385168.222278,151965402.3041785,,,,2589245763.796072,,,,5318480716.058926,2556834145.4149733,,19310290.508872524,12592692986.703115,568357605.3271776,,,,,2560792879.9819627,354952642.54332364,32486625.983420417,7821017691.570874,1100719895.717877,,95384667.61935522,,,,,32269937.354490466,,70498812.00455447,94309558.65274125,,1928970508.912418,,,,,,,55405615.58178012,,35516683091.884285,2852889151.77953,,5933934.761466223,,9109256.593093513,,,,Control
,,153102685.40255177,,,1648853230.35303,,,,,,,,,21778683702.02595,231653602.95422664,,,3013484987.1133437,,4705955610.203077,,,,3745382704.355394,,,,101989743.51235214,226694657.3252371,1806503520.2724893,,,,,234289233.04275256,,,176716712.20726398,,136131055.81516504,,,24162481.62082164,,,,171986289.41832,35481446411.12035,,1477704858.014877,,,,,,,,Control
,,,,,92770407.7792593,,,,,,,,,4663201092.128026,626586300.9418602,,22832949.98692824,256067794.60292062,,1439382128.11623,569200366.5238464,,28948133.124082427,1416747151.6841016,,,,182346842.207746,,511440482.057877,575161570.2294894,9799514986.104658,,,,,,,,368371593.1224423,,,,,,,149162075.01094452,22593577962.113445,,632864262.3351833,,,,,,,,Control
,,147785631.92690113,50057761.921469234,,2522219795.290648,2903894097.1456513,,,,897149406.0172269,20410291.877372537,32035123.88160324,145522431.0886469,4398136727.982879,386970468.378739,34215356.05368932,133270724.71781214,5022323831.677133,132984943.75656618,50126902.47660938,106928173.20941468,,82788900.72481665,320079285.9658145,1282004173.4086773,12850924.515382709,,1788684598.957074,61770171.96221078,172104669.85486358,,,,4231401.974577233,5853900.33519944,,,17280529.41469504,,1316325544.9802485,,,,1779216.9522732159,,69495476.65653698,2711480541.560954,1993612595.0221386,11544490679.157845,3872046243.9214706,,,4300542.529717384,7250539.549030488,,12389987.481115038,,Control
,,,,,1301536737.6397069,5667386.357078664,,,,406080933.73695475,598789588.8462756,,,321998643.71902883,157898464.409119,,,4275364146.3808074,,54098575.17978026,,11904139.19516214,164941089.80493236,349407070.1661682,884707.9166382458,,2422303997.3025475,22695823.88128411,5772500.168956475,856879034.9435952,,,,,12263278.052411327,,8566775.668041628,3532060585.171187,221930294.8113524,150181358.720423,,,10511381.187781138,14917401.802326065,,,6657208.085594721,2351667515.7206583,67950560903.88148,1889753628.9079392,,,,,,,37543149.80902497,Control
41837968.863396935,,,5587376.706534609,,,187905210.66338897,3675736.9148614598,,,,955659523.3708307,,,2469735.972463634,84003097.55691244,34095186.2172577,85645311.606135,14068770780.906218,,2873874.5861395006,0.0,,,35711740.671961166,411021799.90561664,,,,55899426.6598652,8129280288.58322,,,,,,,,621366325.9759609,4612312.114808708,3584055183.6447062,,,89673867.94563411,,,10180444.12545399,2344812236.547382,29965146181.43552,,1534867135.5519059,1424107.495810199,,550924324.1223943,,34954782.633647636,417263496.2723884,,Control
,,139264974.3939089,,37308034.85641489,300570599.63841563,,215243957.55721283,,,,,,373438285.42993003,1229602618.1745317,190477479.80566657,,10283801.48994167,1004322661.5729178,,5542383913.971034,,,1512868347.0326838,1106857806.8166735,22591322.95179957,,,1740089422.7910337,45161995.69980408,883876906.237577,4498461044.920448,,720499377.2122989,2987396.1490192,,28435330.62580257,718310455.6100221,89360315.22250518,,491454200.11871845,,,,,,,10510953.731687369,26914305448.270832,17209604506.755398,1902517042.441739,,,,55418263.58468566,,,,Control
,,14007439.446338875,,,64644518.999275714,,,,,,,,,10912447859.669054,1091109546.387409,,64769615.610309884,1017447928.4252113,,1069903980.3223746,1098125099.5737844,,,588552506.9998388,,,,469561962.9799377,,754112800.2193227,328628797.18674684,1504773610.172,,66659588.733771965,,,,,,866513795.7282622,,,,,,,,12335709194.289091,,1213555461.6634429,,,,,,,,Control
,,2813934.849102622,,,422722572.27530396,,,,,,,,,3642320231.333711,53907403.56988731,,,1129431243.591504,,418960120.0613354,,,,3248459687.4464736,,,,6377650.091385076,32330891.893862866,396380890.0281668,,,,,319081241.54094,,,,,18920663.05439949,,,27249548.86779473,,,,,35119758784.03689,,175480229.24957618,,,,,,,,Control
,,16500200.7984205,,,514990421.47491837,1926823.3105975022,,,,,,,,15143637613.935822,1825900966.340956,,92424996.61836575,1220611306.1183605,,1433931676.8264282,3558512991.688293,,,1177192417.4173155,,,,361674397.93492705,,304352825.40579486,466575433.39329726,1905866975.6530395,,,,,,,,1042274998.763472,,,,7718660.931538078,,,789798622.7848848,24858294244.537395,,1329053376.7463539,70900277.21649925,,,,,,,Control
,,3044364719.6812367,,114111755.48345084,913474940.0994728,233901303.1686892,,1637902510.8047738,219066587.56995934,,,,5776738193.282071,2076010701.1605263,2782630366.9513097,,113843169.0536633,5283070089.13655,,774503324.3705714,,,,4094237842.7404838,,,,17136876073.771482,,217617470.088315,1300233152.7974744,,,329124561.8224309,,484598627.49316144,,3473409679.580671,63761169.192351304,2568442058.4898167,,,,128740346.61280885,,,,6150679211.70277,162132510.65104455,2108141133.5983648,,,,,,,,Control
,,160666724.30253792,,,848750800.777679,,292577784.49616086,,,,,,3602162361.3567586,14770349335.724625,374277410.6196715,,,2906433125.4701567,52746667.57817094,14436625796.512072,356353211.0704782,,1809791730.046534,3762069502.079061,,,,2842223651.1357045,,8839165611.260359,3999424573.8199196,,3941291768.1273518,,69743583.27616768,,,,,2157898033.6744556,,,,,,,,27134594372.03057,,2954582832.6796293,,,,,493009202.46011764,,,Control
,,48658100.266754664,,,634271621.4724371,,,,,,17958310.421289284,,71707184.43058006,1809105840.707085,21439429.98999493,,,4034520613.0109367,,10863371781.65589,2628298606.28816,25909614.17153616,152883208.0222773,9835568804.817575,6666489.424749668,,,1275117.6136066637,55649429.539837584,7586998284.519102,760561597.1348948,,,45511517.25827283,181255787.0140119,,,27577448.616709895,,182918773.10324034,,,3587783.3995016394,,7330714.1892519975,,,6286135900.843041,,1407148042.708324,,166851321.5006073,,138095722.38919622,,,,Control
53234074.229354285,,,,,64580200.16104249,,,,,,1944815559.3697665,,326405413.6622298,1557758659.51176,123055178.82006161,,,1435316360.07028,,9343424700.75421,,2459374.9422565154,406834045.9591552,3536911178.9379516,,,,,,1872252212.4313033,,4803685709.898319,,,1053602511.2050356,,,30188238.109103933,,1666073303.5341437,,,586399846.455603,64933784.417916425,,,,48645179169.36498,,789545788.1715772,80208624.31487063,,,,,,,Control
,,494466971.9845421,,,4939351155.018224,13967369.476963012,,,,,9135657.89163984,,943484761.9188257,5763933263.419481,296481350.6902623,,16266625.96379758,2505269049.814202,,786030695.8115034,,,,6102275810.5035,3146135.6554729226,,,355124664.7156835,64100979.778868325,459147610.32823807,,,,10436660.672446584,50563186.69179434,,,,,167125671.68539515,,,80727631.66943003,,,,194667655.0828512,16793818474.284239,,188088999.51197934,,,,,,,,Control
,,147568956.8175375,,,2241558525.93542,,,,,,13532998.918269383,148704938.47856006,2207864322.0593486,12039528767.573654,267578010.72852632,,,1058843567.188477,5424480359.106777,6019764383.786827,1646719015.818379,,,16673247353.391893,,,,825838911.3606387,,2654314992.942636,3578984308.8122416,,4807266949.318292,,364284623.4364513,,,,,2423009370.555631,,,,,,,,31051021503.40609,,2099906551.8566,,,,,1270877013.7436976,,,Control
201929269.76179126,,4743506164.94766,,,4290115382.1165376,26875970.966938987,,1263247668.4839356,,,,611967570.7624853,15574111621.755787,13471024097.4607,5764638995.615735,,787748403.8032578,381236504.0886718,,1070879054.6361797,,,,9105733029.674536,,,,7477382998.908515,,49694868.60956935,1265550100.391613,,,271601372.8416904,,778367491.644097,,,,6181148071.791908,,,,,30744741.309950586,,,1486840340.3213074,164542568.74790928,765879580.2935352,3141236.0970912767,,,,,,,Control
,,17238460.937258657,566435.3876614829,,1231349853.5517085,11599319.318254877,,,,,5904710.732506793,9747058.792430086,10708486.215997946,2832681183.459635,74803087.51479714,,3687712.8799088825,1386032096.446993,,138995176.20969236,58769772.491346434,,169374265.81382778,34695428.107146375,3079257.0628956575,,821926321.3887708,51074991.46845543,30078223.32997696,262335221.2600997,,,,2717881.370470676,32752403.45392182,,8387277.698607714,27936862.250212185,6430806.507990604,244869850.00434163,,532331607.199609,1433737.0494814387,4660906.023695229,,,102252512.7845291,4094050431.740228,4009824683.1475964,275892692.58614576,,,310951.1772028912,32518769.866726138,,,2462397.160012084,Control
,,5942248.354598652,,,464730614.64857966,64308108.56911546,,,,,29318781.67844737,,,2685986823.992717,65661592.74133142,,,3493347680.0290413,,1833306890.115689,,8256756.604484664,124336892.64577864,229106127.50067315,,810077.8874601042,,76481918.80954853,,437547721.5616032,226046951.37908474,,,3436541.597113361,94401747.35730729,,,111959305.04856215,,91870882.90145367,,,,3298174.2560875667,,,,14256716719.140257,,634615520.1902128,2133372.821634063,,,9066834.491944766,,,,Control
,,221684531.85666332,,,819503998.5960987,,156589503.12055317,,,,,6491062.355555457,1200263815.407204,7974343865.872101,166842431.15944192,,,3167490905.3666186,446312170.3949932,12544199288.327587,268043994.24832925,,1637783546.7933083,7993669528.794323,,,,1299540188.4110913,26259297.71111071,2666130100.472182,6104777759.534907,,1327540271.0266464,,135589441.15888682,,,,,1305765707.3066468,,,,,,,,19056210072.394157,,1616230269.2899756,,,,,164858231.41666415,,,Control
