,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa547,taxa561,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,condition
0,0.006749211057515099,0.03784909541343598,3.988077682462947e-05,,,,,0.05011619854400574,0.1167479220538356,0.10856931070451936,0.0034890592887772136,,0.019129445371322086,0.10041654047079866,0.07611826156031301,0.030730987170293062,,,0.14970958757274302,,0.0164382050923886,,0.022130575564051017,0.0367529844708121,,0.0005294376596820708,0.00019401184031777653,0.0007089011553929035,,,0.02564588291512608,,,,0.1663130130262622,,0.01815063681563392,,,,0.013470851475949909,Control
1,0.007961901835652438,0.07316263231848097,,,,,,0.0011342646268089904,0.03990662930498807,0.07119705222468163,0.004007666644343736,,0.009387219175922905,0.030235946527934963,0.1317941656340175,0.033743347091847016,,0.012416403107392813,0.16219061163220164,,0.030075036835397587,0.0012452297557608285,0.03186729801244225,0.07894799724863913,,0.008453655803604439,0.0015665363629753465,0.0001671655824320664,,,0.027643444222229304,,,,0.2347907266380202,,0.003270907414778114,,,,0.004834161999448045,Control
2,0.00752437387917561,,,,0.01015707587409957,,5.1219469689337986e-05,0.01140610833619185,0.006049423175258573,0.055767588574615286,0.021432478924569665,0.011172857846631483,0.022254753315557412,,0.06402380578937279,,,0.0006611774697241929,0.030129162325763483,0.00030986716517450127,0.10114453199219085,,0.0031064289573203684,0.03093942883277842,,0.00034036506517624393,0.0020099922596967393,,,0.004073010484901734,0.02483251658469426,,9.967606342032993e-05,,0.26336158692794126,0.2648397255656564,0.0643128451203998,,,,,Control
3,0.013286554014208807,0.012545779291774499,0.0024172436107043407,,,,0.0009823778272413514,,0.12393299540560021,0.05656473326249273,0.010284956260844857,,0.024455064247631168,0.003948306029791048,0.20429356303042037,,0.0016194784444761505,0.009959989474956335,0.05607829355252155,4.092398889454302e-05,0.000771897163371393,0.024796501675963655,0.08193902103351565,,,,0.0035537179393387245,0.015063968741752047,,0.0009676249818620839,0.010443296731456584,1.9198908370279445e-05,,,0.3357404048908309,,0.005742090352892103,0.00041621212409042647,,0.00013580701499818723,,Control
4,0.0015218802244913409,0.023117216969142786,,,,,0.00013956596208267868,0.0015335956154690841,0.022769728285446416,0.12416378850072235,0.0027595348765661314,,0.010919864993871833,0.05594272375912872,0.062081894250361175,0.0169826307613364,,,0.17195137766376156,,0.008516885494889185,,0.027373978812664488,0.03691010332261732,,0.049577395285543314,,0.003756871204149653,,,0.02498852146366594,,,,0.32022951571528013,,0.02165635865070073,,,,0.01310656818810884,Control
5,,0.019165193734759077,0.003175873628000563,,,0.0005342978384534772,,,0.008927432712529168,0.03781973738862059,0.0007735040014229081,,0.0440549638563227,,0.17571698687145224,0.0594374259112724,,0.008027403102302828,0.08043491662144286,0.0025095930059230564,0.027326499737752436,0.0002560829813960869,0.021996760055097257,,,0.023331443533904723,,0.009438385969805656,,,0.0033598006312132215,,0.0004121177577479252,0.007644794512103308,0.45632289497060724,,0.009333891177870552,,,,,Control
6,,,0.0009262845954384296,,,,0.029931311848441555,,,0.0251873842408848,,7.609673493147062e-05,0.011339683547653067,,0.002475525215642695,,0.000113562999417897,0.008277292691961688,0.003869291421918823,3.355029898925755e-05,0.0005915224638831561,0.01209800497433455,0.13600359845478122,,,,,0.007669577181563212,4.000635021431973e-05,0.01594295390802773,0.00956045933216913,0.004570037572101393,,,0.7282383447108006,0.0010683177223897976,0.0005800920781076363,0.00043922315711488597,0.000255596126369265,0.0006983119013600043,1.397047150341324e-05,Control
7,,0.004060099187939831,,,,,,,,0.1720956935946483,0.011644086585066072,7.622705903301741e-05,0.056122978848604385,,0.053989427831225234,0.0347520775402617,,,0.008040038968563194,,8.44950733725775e-05,,0.02187363691196521,0.03236483964387847,0.004725371853944922,,,,,,0.004164860979388647,,,0.00024451139967601477,0.5597102887775418,,0.036051365744890616,,,,,Control
8,0.002038250846321829,0.021951127005976935,,,,,,,,0.2899388757990392,0.0030839965414942608,,0.04011842319559684,,0.062650227068385,,,,0.04986215262573237,,0.0013577859884274326,0.0030179782669056974,0.02404991995664496,,,,,0.0031190845952694403,,0.0023526235824578396,0.0018123081185440768,0.0003216742964591692,,0.0022896476246705936,0.47236328994516324,,0.019672634542911165,,,,,Control
9,,0.0024577509120375174,0.0023325486156813152,,,,,,0.005186790612482022,0.07225355594582826,0.003532515406723827,,0.03630876882110979,,0.07535799677971874,,,,0.022891547548735534,0.005041630020732967,0.01409199683671306,0.0034700685752626806,0.0466292650954413,0.011293205980204871,0.04746113507764034,,,0.004357698331188161,,,0.009767939549821103,0.013836859864680697,,0.027129598985377878,0.5519806087671031,,0.04461851827351692,,,,,Control
10,0.010162606990437837,0.009720854920570407,0.00039611425333892865,0.0012864365728925008,,,0.00033354095790587757,,0.0038744856673062563,0.0008478736516499557,0.0006211141873565433,,0.012452525673746138,,0.28834192423990496,4.783722937324651e-05,6.048385323054158e-05,0.008386581118304658,0.08160173560066407,,,0.000998313490230648,0.06586625634420636,0.032055452476406905,0.0005971405873488013,,,0.026609486331528938,,0.010537826821751665,0.018219166211388214,3.0351897257508138e-05,0.003094683843201219,,0.41706146127229876,0.0004913488295164724,0.0009326610168149512,,,0.004999815249321042,0.00037192071204671193,Control
11,0.005284550780674583,0.023716069939177582,0.0003295605892673372,,,,,,0.000944489765233796,0.2882060180364325,0.004373078028853822,,0.053590777992585895,,0.02928202726494172,,,,0.0786156423434562,0.0009413404501082452,0.0030990276743526886,0.00037161918481501833,0.07284508112534173,,,,,0.004023504049917661,,0.000477070446115726,0.0038402342277726927,0.0007049386340709164,,0.0016381518193390294,0.40710079129082305,,0.020616026356719882,,,,,Control
12,0.012126350061356908,0.008394696273731933,,,0.0023067634635544287,,,0.00020002631870839438,,0.021970125888398546,0.006504525091518501,0.0020922649564123525,0.023958914697510065,0.10615246843331426,0.14182124428361478,,,0.0038737913525986405,0.0141739579791739,,0.027958820835030797,,0.0351464332206191,0.04020715077032874,,,0.0021371287405567677,,0.0002852054849180671,0.002272753820735276,0.01420827774031663,,,,0.37886018491115153,0.12958707641842693,0.024697823289824075,,0.0010640159681992263,,,Control
