,taxa102106,taxa117563,taxa1263,taxa1301,taxa1350,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,condition
0,,5.7749229992955825e-05,0.060815755651790426,0.0017136772403844934,,0.0451660259202641,,,0.004328803342475577,0.03544244738743938,0.0002926930397844416,,,0.0033884049101802127,,,0.0003226063099966202,0.00581875424939815,0.00018872365269280707,,0.009909601681956709,0.09760700070233864,,,,,,0.034717777643445025,,0.05222161080051857,,0.003135700096200245,0.0011132306601879507,0.6430179415224649,,0.00031533572348671566,0.0003811864641621365,,4.4973770839837895e-05,,Control
1,0.004986658719376603,0.00011362764221645667,0.0381139893458027,0.001604852011070832,,0.011587361549535503,,0.02779569129739621,0.12898730858975138,0.018242220244259557,0.0005824247275013114,0.01800023545065044,0.0609314387862087,0.17583822258902024,0.042271254875550605,,0.010587859141150005,0.045779314519652434,0.0035778310033575535,0.0045895157125654795,0.0013661896631405551,0.030768947935393497,0.03939944357894735,,,0.0014243324625203212,0.020440793298139776,0.0007916280570791737,,0.013348811500269172,0.0004189604001021984,,0.003229970940782611,0.2484026511787539,0.02674989614588549,0.019360333963379783,,0.0003837424759064545,0.00032449219463374083,,Control
2,0.007524373879175608,,,,0.01015707587409957,5.121946968933798e-05,0.01140610833619185,0.006049423175258574,0.05576758857461528,0.021432478924569662,0.011172857846631482,0.02225475331555742,,0.06402380578937279,,,0.0006611774697241929,0.030129162325763483,0.00030986716517450116,0.10114453199219083,,0.003106428957320368,0.03093942883277842,,0.000340365065176244,0.002009992259696739,,0.004073010484901734,,0.02483251658469426,,9.967606342032993e-05,,0.2633615869279413,0.2648397255656564,0.06431284512039978,,,,,Control
3,,,0.006557616649530408,,,,,,0.21991936405175108,0.026505500474245405,0.006201983415030387,0.030374574591911115,,0.026221522407028183,0.010383799305361594,,,0.018335083548908667,,0.022304678177840605,,0.01360482612289237,0.011187760118421092,0.08002327115900862,,,,,,0.01950402834170225,,,0.002481809751363685,0.43546928747727875,,0.07092489440772584,,,,,Control
4,0.0003583712714309036,,0.0038044653965144397,,,,,,0.1820656741240059,0.014945841204433066,0.0006303916530555951,0.041147656603722,,0.05029793570105664,0.010371958217026023,,,0.018608465965887482,,0.003074755141446577,,0.019564558297606786,0.01940100428396917,0.019484339426750718,,,,,,0.008790701527093873,,,,0.5569793232341997,,0.05047455795180112,,,,,Control
5,6.352428396221173e-05,,0.036645777558376086,0.000192429080963453,,,,0.0005134535874153443,0.21777279529227309,0.0018320980988192424,6.847422816705938e-05,0.09943458231081753,,0.023421898491287948,,8.136470786718353e-05,0.0016371940457533655,0.0016524563737183129,0.0005326346212091291,0.0043926629864519005,0.0007486790609832095,0.008022725193844454,,,,,0.0003472179612025436,0.09251146659731245,0.002824871283404002,0.006347272204341123,0.0009224427273408826,2.774031231466712e-05,0.005025740225484397,0.39372990567571947,,0.10118418133955596,3.186526581870685e-05,,3.454648559633267e-05,,Control
6,0.0010772167642137296,,0.0007064363651050193,,,,,0.000572619360567287,0.025213573255143177,0.014211426615797313,0.0007898442408531979,0.033823108293688446,,0.05597842651244848,,,0.010239835095341581,0.03585202511589292,,0.03351771804959589,,0.005965586355848164,0.013318334761760687,,0.006478888950410072,,0.0008988615735968727,0.0005211980002759344,,0.008401217795475185,,0.0006754620811499922,,0.6474212440871763,0.08132915713608531,0.02300781958957454,,,,,Control
7,0.007681622158477993,,0.033700812566348666,0.0004139226512634733,,0.031093664588582526,,0.042054039390418886,0.15958297345174574,0.0033086621628786676,0.000556672630792185,0.009731574611754043,0.1730757224325475,0.12184678106116674,0.035746163555083144,,0.010310208777858338,0.0839826888720796,0.00013908972364336014,0.0042913885787257775,0.0002341517979229198,0.02630604989054266,0.048872364053651814,,,,0.0030187698967588223,0.002110712700972885,,0.002661319764869346,,,0.000694402830820986,0.19048389942327962,0.00027713365989090564,0.007537826391553468,,3.8066661207656455e-05,0.00024931571516223353,,Control
8,0.027461156376459715,0.0026345461807296094,0.00703817128435036,0.002290190209140503,0.0007023265623685118,0.0004823800420011002,,0.008495522374746383,0.08616610328355273,0.054995667382177496,0.008153279016479909,0.021356994915526575,0.007957040712288707,0.03761977490574517,,,0.0004619581132156522,0.13152895811896662,,0.11682305678012142,,0.008727440370608713,0.04093810359856685,,,0.000488600514562185,,,,0.050501786742717616,,0.014277158201757624,,0.1965387647526429,0.06981834929080158,0.10399174766289218,,0.0005509226075798453,,,Control
9,,,0.0021118656866643097,,,,,,0.10615512653467549,0.014263881558456126,0.0005197791489442676,0.005829238027803678,,0.03276671730924657,0.012957523327467878,,0.0006589878227462966,0.03225144491592898,,0.004151022382551444,,0.011642652335851444,0.013093226746893593,0.22308039751587633,,,,,,0.008385770269634185,,,0.0033955899893941027,0.5143299806409809,,0.014406795786884542,,,,,Control
10,0.01421466742441839,,0.02611107077507676,,,,0.005474589876723461,0.050490113366432866,0.09339530984812144,0.004997414024591359,0.0002830876800954433,0.02477770743580707,0.054763820864967276,0.11611686388950862,0.03716330259048649,,,0.1384655161019356,,0.04255490093509563,0.0006698384027582108,0.027821409147336853,0.05574566669643499,,0.0016396682823369888,0.0004905155953308456,0.0011859133533782492,,,0.02948358188194043,,,,0.22080533557142323,,0.04267343117237301,,,,0.010676275083426858,Control
11,,,0.025185236975802293,0.0007306154452560211,,0.00810534266681464,0.000489835043705056,,0.049754560166709406,0.0013685593957570316,2.5443289854612287e-05,0.11899805979400661,,0.09585687053119901,,0.0003376924446150776,0.013419059982142118,0.024310753172059416,0.00011852849663977919,0.003596088394126076,0.004638952994142562,0.06187518494220599,,,,0.00026094886302108455,0.000758127295261415,0.004834121644368796,0.00032703935983855305,0.015294520042848156,0.002082626359806801,0.0001489363308562671,0.0008752077997956469,0.5310107677864369,0.0010802021107380922,0.03432847969827154,0.0001644505319871282,2.3788441733987093e-05,,,Control
