,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa574697,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
0,,,0.004329959634304501,,0.07404286675229027,,,,,,,,0.15078245120174485,0.003609194280139021,,0.03845638129003729,,0.01889170857543669,,,,0.09043767076021957,,,,0.0034703479543611816,,0.00962748877734822,,,,,,,,,,0.00469302606604305,,0.00048358220684841533,,,0.5996247199527335,,0.0015506025484934214,,,,,,,,Control
1,,0.00022697621293525045,0.005997976172899316,,0.052010704210911834,0.0022642545404245383,,,,0.0034151287960262323,0.0004872097897816855,0.017303997090298406,0.298395872358661,0.004716084849915023,0.0007888561987595638,0.018786491748466718,0.060354277776094895,0.14396519712190345,0.034634790719034796,,0.007985474369693518,0.05635131977717989,0.0009001730442075098,,,0.0021342966247588574,0.0014095191048727545,0.013621644316094085,0.05684371941037447,,,6.301952715654411e-05,0.003356875451595813,,,,,0.004554564213085225,,0.0004562825596477177,0.00016490992232393134,0.0018438772239802964,0.18116260542001825,0.003802672409246056,0.02023880058270291,,0.0010841476974359418,,0.0006782807595134597,,,,Control
2,,,0.009596293878743237,,0.06386089979715011,0.0017022816017189172,,,,,0.002571754353482873,0.03144554186758603,0.03315879217123119,0.007133414048083742,,0.006055028149446939,0.12230610458027605,0.11317364460613576,0.07663405475230689,,0.012590241694331324,0.15379237283186595,,,,0.0480298129318355,0.0023034274045095784,0.03836567560043741,0.10686156289580638,,0.0014023688536802586,0.0016649067655258169,,,,,,0.01231480540151695,,,,,0.13445394196358249,,0.006871993318841784,,0.0001621946016314725,,,0.013548885930273384,,,Control
3,,,0.010817175996983789,,0.03912670147040173,0.00589221885458268,,,,0.00576506961178392,,0.02563443050512005,0.2937104370655465,0.019379528950340404,0.0018573064117728768,0.021204266175238615,0.06123125761924853,0.10996414369784077,0.01760547887057825,,0.001253913694674442,0.06330242064549972,0.0010492239043164743,,,0.0034149115973050826,,0.013084724749389815,0.05901741567168879,,,0.0002635731547075202,0.011474059828949217,,,,,0.0074443239456426745,,,,0.0038333501571517193,0.19415980556842508,0.00831128981744863,0.020066825069387464,,,,0.001136146965975337,,,,Control
4,,,0.00017466536554799542,,0.0040944152317913644,0.007856703157830398,,,,,,,0.3701165167759202,0.02693115280254425,0.0033250173324510337,0.01289801515986081,,0.01142105049579766,0.03723681415635465,,,0.0314219551935775,,,,0.009492445318153572,,0.0043949691922070926,0.0049922316414911395,0.3374482240145043,,,,,,,,0.021274059369830442,,,,,0.09012186400530353,,0.026799900786834082,,,,,,,,Control
5,0.00014083285430249346,,0.0006886759764595618,,,,,,,0.008077367131448276,,,6.726345280119093e-05,0.0005288146453777838,,0.00844963936611276,,0.010473627637490705,,0.00040070431915446305,0.0076292022510245526,0.0007011772431808355,0.00010664797450715143,,,0.0004926384133613539,0.00324258520000478,0.059156215386426333,0.0005208492364934324,,0.025966016025517638,,0.0033846349917757155,,,0.04720843395193584,0.0007727552924610504,0.010033870688667125,,,,0.0020339450324833807,0.1473799778827147,0.6263477582463002,4.0712089853352385e-05,,,0.03536475598633667,0.0005964099902158228,,,0.0001944887335929172,Control
6,,,0.001677022739427508,,0.00885917354194163,,0.003053896815170409,,,,,0.037599000149713936,0.15417138684333598,0.003906669107669863,,0.030337049959770813,0.0005505642897844223,0.15068801487337022,0.003719578156755651,,0.018890419893050285,0.03926809443387432,,,,0.02966683807231863,,0.09226230130724784,0.04174558225442845,,0.0411387980091134,,0.000727976347255632,,,,,0.02252391767833413,,,,,0.28322810454111025,,0.030839631650146308,,,,,0.0051459793361803,,,Control
7,,,,,0.004290451275529149,0.0007318826082210281,,,,,,,0.17505325272817512,0.022552312258009008,0.00103279248013447,0.031653466266643886,,0.029707697408441633,0.01201072724417284,,,0.01710894804100166,,,,0.002315058114360361,,0.02146199587451145,0.02828086111761538,0.0419548103577926,,,7.578545998629166e-05,,,,,0.01272566718597123,,0.0009237304058570088,,0.0008699602669109117,0.5229704004515879,,0.074280200455078,,,,,,,,Control
8,,,0.016977454922122485,,0.22214478701518467,0.0010708450289472152,,,,0.002381064967710263,,0.0075272703730981175,0.4462875782585481,0.01876540995008135,0.00010340103141260423,0.037797389585659175,,0.003040741224053089,,,,0.10685111489447716,,,,0.01845967166976126,,0.0007741378495061409,,,,0.0001296825497009894,,,,0.0011268581490058585,,0.013152124125074051,,,,0.0018452872975841094,0.08879804571035901,,0.012724922611583313,4.2212786131151476e-05,,,,,,,Control
9,,,0.006168646295344726,,0.00902927987392716,,0.0008897165151428785,,,,0.002312419216065809,0.03420011840936344,0.20161179961448014,0.004703757429138046,,0.03925196314863545,0.007486809620832803,0.12611193985775648,0.011404360979402246,,0.013054868972857422,0.06569137054207988,,,,0.009003556602412676,0.0005457449284512346,0.07599374656980175,0.057128813706511475,,0.04894222820739872,3.014767421497205e-05,0.0008311703491759189,,,,,0.009105009185265793,,,,,0.2555689339432561,,0.00816137669302856,,,,,0.012772221665456305,,,Control
