,taxa100883,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa946234,condition
0,,0.027460537490404877,0.1729878815593918,0.03444211484753957,,,0.0008732585866174527,,0.001800515278707802,0.00048628917669731666,0.30190861356546733,0.03339134642081368,0.0008233435136944912,0.07848047902137878,,0.0029331485080599067,0.02405324682748371,,,0.23412619020398828,,,0.019845375557333945,,1.5005144621012917e-05,,,,0.007233704617093209,,,,0.0002994904375377681,,0.025176489081970965,,0.00018189910009962603,,0.01637183769129008,,0.015351998236129939,0.0017572351336784858,,,,,Control
1,,0.0004513477382122833,0.002348676175581505,,,,,0.0027171294605379706,,,0.041299523783925825,0.000977049289041906,,0.010605365632361597,,0.03633419627296492,,0.003021779136018746,,0.03285413640809794,,,,,0.4385096481607731,,0.012532234638527436,,,0.01823748306315603,,,0.0012300532081911777,,0.009236753089576754,,0.0043486932568627835,,0.3812481694141573,,0.0029256215702419975,,,,,0.001122139701770877,Control
2,,0.0015969476992244993,0.00842563951215674,0.00010389653129036538,,,,0.002057045840837265,,0.0014127818681250292,0.10301494021572082,0.00326530448645263,0.00014693184577409035,0.1579986722339737,,0.06858479001192544,,0.0007021717855837182,0.002146175352451842,0.01983390056268674,0.001172184926121655,,0.006136329547561722,0.006511095411190825,0.00989548536345749,,0.000603021796331999,,0.00038320416058669786,0.0015790163181896141,,,0.0011926477962438185,0.00014492775024666196,0.013867180783972637,0.001044766642061999,0.0006191600392633959,0.0006775952456947279,0.3606253875024182,0.1912634936279255,0.03388303212480747,0.00013522370874542985,0.0002746665659696563,0.00032624565612294435,,0.0003761370868847137,Control
3,,6.311033120219853e-05,0.036406977215941015,0.0001911751266612052,,,,,,0.0005101076932723157,0.21635368996680968,0.0018201593248997712,6.80280193478244e-05,0.09878662192116863,,0.023269270883065164,,8.083449889372507e-05,0.0016265253541657531,0.0016416882259480995,0.000529163734836616,,0.00436403842189748,0.0007438003320259113,0.007970445513859477,,,,,0.00034495533304838063,,0.006516449052136098,0.09190862033849266,0.002806463153606857,0.006305910528401493,0.0009164316763046522,2.7559543982778248e-05,0.004992990245355756,0.39116418480508125,,0.10052481977697465,3.165761743746647e-05,,3.4321365183013805e-05,,,Control
4,,0.004221536268431128,0.056580818040105015,0.0011226814670155971,,,,0.00031352546529379963,,0.0012092369279033217,0.026428302662225886,0.002901195142566791,,0.025397784772756997,0.02555735156373339,0.05525338740827553,0.24875489228818357,0.0020794473317427443,0.000436904031791461,0.22288031178589102,,0.02522996452707492,0.0020584962544129533,0.0039463152980534115,0.015093134945677452,0.007976011651338521,,,,0.012315424183130193,,,,,0.019743004350628764,,0.0010181377074103745,,0.10292248482316657,0.1031680780074213,0.0269225576228696,,0.00019459106671457896,0.006094329791966383,,0.00018009461421871314,Control
5,,,0.005973150357391744,7.727389042683711e-05,,,,,,,0.07733316071452052,0.013584122845257009,0.0012809866783454083,0.012122189844956614,,0.03352533804798466,0.006441952035570265,,0.0011322040961230556,0.03951942517935331,0.0004904464590048863,,0.0025932268019027175,,0.005483108473729407,0.03329422438355361,0.08866531605931478,,,0.008467863063383808,,,0.000757668472758425,,0.011925667372313493,0.00027359407539868377,,,0.6458448595162696,,0.011214221632441278,,,,,,Control
6,,0.0010354125323501933,0.013496885044551318,,,,,0.0003821410940439534,,0.0015258819602888961,0.03849658843125613,0.00045621704045960103,,0.08585195849889943,,0.23116544264246858,0.05592847441207375,0.0005513396346033711,0.0032532546216220266,0.20929446787832764,0.00014185853248121922,,2.713366839458957e-05,0.0011841834442323155,0.16144635864622597,0.016184253083875534,,,0.0009684553050190582,0.003857004535862095,,,0.0005868300601841271,,0.003892391791601046,7.634568293534707e-05,,,0.13376485839165436,,0.02994318952661034,,0.0035504869358608565,0.0029385866041182307,,,Control
7,,0.020112353827389247,0.05402640287237744,0.0013264733519303877,,,,0.010169664551853837,,0.12005074016317926,0.14203324239403717,0.018644154129213088,0.0008859495057799841,0.02239510705240956,0.11197660087367368,0.14795164936433072,0.07863030970296929,,,0.05324030117594506,0.001181443609644297,,0.011559541795525752,,0.007473986821794146,0.053266621783104984,,,0.0006274321253346821,0.0028256823484204764,,,0.006169038824707101,,0.008548975830010228,,,0.0009353938852221194,0.11259572122832628,0.005092238276726979,0.008280974506094342,,,,,,Control
8,0.005354448922702527,0.0052843696161162315,,0.0012447028816959726,,,,0.002474733229216485,0.0005026625519271758,0.052308610386861375,0.00021362388918399268,0.0015491323145532766,,8.536747156632178e-05,,0.00025446073255345905,,,,0.00010322076489870159,0.007844675527167225,,,0.00013687524888157844,0.020130614283599156,,,,,,,,0.0773119424885911,0.006654045551138863,0.012880843323909735,,,0.0014500157550183406,0.157181830970149,0.6438892845456867,0.0030384458359296713,0.0001060937086533374,,,,,Control
9,,0.013248416563771894,0.03677161116881929,0.0015758824451717849,,,,,0.0027769339317562673,0.07158771126093462,0.06898012497631786,0.006526264299106938,3.154214765889893e-05,0.009674354376131023,0.3587138398369363,0.07029928087986465,0.004192655763087236,,,0.12428933193527103,,,0.015057751732878637,,0.017293365247045448,0.04237192458956419,,,0.0007295525220652124,0.003057546759957928,,,,,0.04450301008042125,,,,0.08306650105507972,,0.015307434882307975,,0.0012798558166578471,,0.008665107729194025,,Control
