,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,1,0,0.1111111111111111,0.0
1,taxa1017280,0,1,0.0,0.1111111111111111
2,taxa102106,8,8,0.8888888888888888,0.8888888888888888
3,taxa117563,0,0,0.0,0.0
4,taxa1253,1,1,0.1111111111111111,0.1111111111111111
5,taxa1263,9,8,1.0,0.8888888888888888
6,taxa1301,5,3,0.5555555555555556,0.3333333333333333
7,taxa1348911,1,1,0.1111111111111111,0.1111111111111111
8,taxa1350,3,3,0.3333333333333333,0.3333333333333333
9,taxa1357,1,2,0.1111111111111111,0.2222222222222222
10,taxa135858,0,0,0.0,0.0
11,taxa1485,3,4,0.3333333333333333,0.4444444444444444
12,taxa1578,4,2,0.4444444444444444,0.2222222222222222
13,taxa1678,7,7,0.7777777777777778,0.7777777777777778
14,taxa1730,9,9,1.0,1.0
15,taxa189330,9,9,1.0,1.0
16,taxa191303,1,0,0.1111111111111111,0.0
17,taxa207244,6,4,0.6666666666666666,0.4444444444444444
18,taxa216851,9,9,1.0,1.0
19,taxa2172,4,3,0.4444444444444444,0.3333333333333333
20,taxa239759,9,8,1.0,0.8888888888888888
21,taxa239934,6,1,0.6666666666666666,0.1111111111111111
22,taxa244127,1,3,0.1111111111111111,0.3333333333333333
23,taxa283168,4,5,0.4444444444444444,0.5555555555555556
24,taxa292632,9,9,1.0,1.0
25,taxa29465,2,3,0.2222222222222222,0.3333333333333333
26,taxa32207,0,0,0.0,0.0
27,taxa33024,0,1,0.0,0.1111111111111111
28,taxa33042,9,6,1.0,0.6666666666666666
29,taxa35832,4,4,0.4444444444444444,0.4444444444444444
30,taxa375288,9,8,1.0,0.8888888888888888
31,taxa397864,7,4,0.7777777777777778,0.4444444444444444
32,taxa39948,1,1,0.1111111111111111,0.1111111111111111
33,taxa40544,3,2,0.3333333333333333,0.2222222222222222
34,taxa447020,6,6,0.6666666666666666,0.6666666666666666
35,taxa459786,6,5,0.6666666666666666,0.5555555555555556
36,taxa46255,1,2,0.1111111111111111,0.2222222222222222
37,taxa547,1,0,0.1111111111111111,0.0
38,taxa561,5,7,0.5555555555555556,0.7777777777777778
39,taxa570,2,1,0.2222222222222222,0.1111111111111111
40,taxa572511,9,9,1.0,1.0
41,taxa574697,1,0,0.1111111111111111,0.0
42,taxa577309,1,0,0.1111111111111111,0.0
43,taxa577310,3,5,0.3333333333333333,0.5555555555555556
44,taxa61170,2,3,0.2222222222222222,0.3333333333333333
45,taxa644652,1,1,0.1111111111111111,0.1111111111111111
46,taxa713,0,0,0.0,0.0
47,taxa724,1,2,0.1111111111111111,0.2222222222222222
48,taxa816,9,8,1.0,0.8888888888888888
49,taxa838,4,5,0.4444444444444444,0.5555555555555556
50,taxa841,9,9,1.0,1.0
51,taxa84111,2,3,0.2222222222222222,0.3333333333333333
52,taxa846,2,0,0.2222222222222222,0.0
53,taxa848,0,0,0.0,0.0
54,taxa872,3,2,0.3333333333333333,0.2222222222222222
55,taxa904,3,0,0.3333333333333333,0.0
56,taxa906,1,0,0.1111111111111111,0.0
57,taxa946234,1,1,0.1111111111111111,0.1111111111111111
