,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa946234,condition
0,,0.002457750912037517,0.002332548615681315,,,,,0.005186790612482021,0.07225355594582825,0.0035325154067238265,,0.03630876882110979,,0.07535799677971876,,,,0.02289154754873553,0.005041630020732966,0.014091996836713059,0.003470068575262681,0.04662926509544129,0.011293205980204871,0.04746113507764034,,,0.00435769833118816,,,0.009767939549821102,0.0138368598646807,,0.027129598985377874,0.551980608767103,,0.04461851827351692,,,,,,Control
1,0.010150748701746133,0.009709512092486359,0.00039565204544528374,0.0012849354879563935,,0.00033315176397433254,,0.0038699647043665287,0.0008468843060475121,0.0006203894371668414,,0.012437995382009081,,0.28800547102639634,4.7781410263381016e-05,6.041327734450474e-05,0.008376795194266583,0.08150651820817735,,,0.0009971486031516619,0.065789399974231,0.03201804841168552,0.0005964438108739287,,,0.026578436919586314,0.010525530705926949,,0.01819790708635661,3.0316480994696925e-05,0.0030910727959121967,,0.4165748110245223,0.0004907754966822676,0.0009315727366522631,,,0.004993981189941651,0.00037148673450748183,0.001166854991328498,Control
2,0.007049783900964918,0.04848949586807417,2.251959021049323e-05,,,0.0016591177159730821,,0.05873905168225005,0.035269344249434106,0.0016988150401115799,,0.008910949475152145,,0.05185915975952429,0.0747675533135587,0.001857918563505716,0.0009211036107491976,0.02252053289101367,0.0003664932378907712,0.0011122582718382681,0.007197680000393831,0.050842740673930686,0.05366303130652483,0.1912719724427251,,6.672083239108925e-05,0.05487898443561142,0.000405352623788878,,0.001328236853298905,,0.001581608428736966,,0.31754717042396424,3.9383097298350955e-05,0.004826733749209063,,,,,0.001106287961875486,Control
3,,0.002524210635761514,,,,,,,0.1832096119537,0.010787494619775248,0.0018009040881093754,0.02321222030469025,,0.05691944733009133,0.06158162430750736,,,0.0074193762615418785,,0.003996666839955729,,0.01692142663176445,0.0169637973102933,0.03263213366216185,,,,0.0009815373023740902,,0.0054441814390584955,,,,0.514029452529765,,0.06157591478345027,,,,,,Control
4,,0.0021165491161896197,,,,,,,0.06312496647229271,0.009247141838014936,,0.01567235163138818,,0.03535521755178479,0.005056478673976175,,,0.008096891270946307,,,,0.008533452044769798,0.012039749649110022,0.006687726737375768,,,,,,0.006509279268387394,,,,0.81055484252186,,0.017005353223904236,,,,,,Control
5,0.0201323276019136,0.03125294769884278,0.000762731716458701,,,0.04045653543225109,,0.09272895746464063,0.1716958443302672,0.002713496686604303,0.000496202478930135,0.002585750055960729,0.13444109547681146,0.08981837490044196,0.06233848172036294,,,0.053071593293041605,,0.007374322614901692,,0.02265196591340923,0.0296440897662143,,,,0.0023202619482662586,0.007483953586431996,,0.0013293145721737227,,,,0.2046892487727682,,0.02121145867495406,,,0.0008010452943534323,,,Control
6,,0.005973150357391744,7.727389042683713e-05,,,,,,0.07733316071452052,0.01358412284525701,0.0012809866783454087,0.012122189844956615,,0.03352533804798466,0.006441952035570265,,0.0011322040961230556,0.03951942517935331,0.0004904464590048863,0.0025932268019027175,,0.005483108473729407,0.03329422438355361,0.08866531605931481,,,0.00846786306338381,0.000757668472758425,,0.011925667372313493,0.00027359407539868377,,,0.6458448595162696,,0.01121422163244128,,,,,,Control
7,0.002561818395316051,0.06102737469499338,,,,,,,0.1497088181862148,0.003016065861541051,,0.031895865762452714,,0.02319388168342758,,,,0.0858033985868552,,0.0019283557140322885,0.0004803977426758276,0.039127881212722614,,,,,0.0007779454828325453,0.003429220036200464,,0.0028820835570999358,0.0003279386019779504,,0.0014439193186227429,0.5879359586797361,0.0019465296513340225,0.0025125468319646843,,,,,,Control
8,0.0005838571812583694,0.019715712313981584,,,0.0002186638651386502,,,0.002507441558793863,0.031446597105252126,0.00010953744372077118,,0.03555342920017526,,0.29072224017019616,0.0969513242727577,0.0007777569526477647,0.007224539017936193,0.26089332409355204,0.0018486755628333903,,0.004687709364485537,0.12247745337157488,0.009851279800144518,,,0.0009219230253872039,0.006535871149440313,,,0.0025694031709548627,0.0002440444923422435,,0.0009863507713655558,0.07714806420826008,,0.012065662456976245,,0.007278896717493684,0.006680242733331198,,,Control
9,0.001976722804986663,0.07398731300494997,0.0013334158355532096,,,,,,0.10235469632492926,0.010071698051691377,,0.2650109195661201,0.0016070404075656406,,,,,0.024978365078282744,,0.09508830746637494,,0.00095672191802937,,,,,9.851185744457788e-05,,,0.027569998196286447,,,0.00026030268381707855,,0.3886958870598365,0.006010099744132103,,,,,,Control
10,0.0036388947673566155,0.009771991003829162,,,,,0.0002820976633666881,0.02426916945969837,0.15918810352674698,0.006127627627782554,,0.06089739455877561,0.01023496547914969,0.14002940047849294,0.009840297021806024,,0.026876044904087317,0.12673964954885528,,0.018089332096120802,0.0015961114684050106,0.028006602364770854,0.10812264830479837,,0.015173635032691446,,0.0010310906913033335,,,0.0125203280050856,,,,0.2023395533426149,,0.031553046690877815,,,,0.0036720159633846735,,Control
11,0.00035837127143090365,0.0038044653965144397,,,,,,,0.1820656741240059,0.014945841204433069,0.0006303916530555951,0.041147656603722,,0.05029793570105665,0.010371958217026023,,,0.018608465965887475,,0.003074755141446577,,0.019564558297606786,0.01940100428396917,0.019484339426750718,,,,,,0.008790701527093872,,,,0.5569793232341997,,0.05047455795180112,,,,,,Control
