,taxa102106,taxa1263,taxa1301,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa447020,taxa459786,taxa561,taxa572511,taxa577310,taxa724,taxa816,taxa838,taxa841,condition
0,0.039675107368155715,0.0017516708837199758,,,0.003270689391124916,0.09645364502156889,0.05569685676258783,0.006998989519285233,0.03264485327756515,0.037389007718685294,0.056438291186004415,,,0.17756322465719493,,0.17789541072731407,,0.0010577439534196968,0.05055957476274951,,0.0062928498658188095,,0.001084978326080197,0.05197649490448551,,,0.09519378049974951,0.03625236957361231,0.07180446160087796,Control
1,0.00030567858843218447,0.0005831036986808632,,,,0.11776490541296568,0.008107646152637713,5.560524961647406e-05,0.015421089037329859,,0.029774657471662358,0.02846618078699362,,0.008906558333613864,,0.00048091026695328926,,0.007554198587085634,0.006079106532845369,0.017428188074387205,,,0.0020792355771003354,0.001225219094702453,,,0.7266173413036194,,0.029150375831373625,Control
2,0.011965963257849547,0.051820967831315845,0.003997115187961292,0.0027426179682540452,0.0044294117404727,0.01441023946145923,0.0065641832804491,0.0007376815748511582,0.048549441077634384,,0.038275587258188686,,0.009626671461397568,0.0226391564994584,,0.1606381032002038,,0.022426795635359657,0.027059265824107,,0.0018372271252598202,,0.0011744964436199844,0.009062413495838566,0.0002631254761674101,0.011300176068153216,0.3761750778446089,0.1464147094051544,0.027889572882235272,Control
3,0.008259380870923478,0.12642038987412393,0.00038459992869038654,0.0011160633531258513,0.06366681690739134,0.1460600325423859,0.02962376776353527,0.0014605891937327243,0.030540685162268336,0.06238767427914786,0.09657799569671086,0.05264788980427258,,0.1217717956564364,0.0006695712217287049,0.007131406608283916,,0.006514043017975121,0.05840931918465705,,9.562122684371697e-05,0.002157321741829144,0.004780059489983761,0.007096898365767557,0.00016641878245792416,0.0032448879656511633,0.05030166326389422,0.009499562580196876,0.10901554551798598,Control
4,0.02401740786943969,0.07846403259912145,,,0.09302882146535431,0.04814402552608135,0.007705049107609927,,0.005554554821340146,0.07350341264587477,0.04932506965056813,0.0647434865800475,,0.2108911379990442,,0.018147168506968892,0.0007300205013646422,0.026747972500037055,0.04968469406701832,,0.0024805766020803825,,,0.03352132561058029,,,0.20351094534828693,,0.009800298599181844,Control
5,0.0032291691513454653,0.011937310237693236,,,0.017483650544888717,0.11615833093192483,0.0024303113407294565,,0.046139276534596714,0.006501209084995677,0.1827251591752392,0.0039044645568224816,0.023856784510818577,0.11643983832450237,,0.018929760467293673,0.0003825062280824468,0.03883620116303382,0.08892528428486056,,,0.0019750644619695333,,0.01902044452810873,,,0.27758240591689853,,0.023542828556195862,Control
6,,0.00021735754383569295,,,,0.06086833336190663,0.014150697955325205,,0.019631155877942508,,0.027844022702634526,0.007045672855441495,,0.019941151046549508,,,,0.04414864569106215,0.03245344633519441,0.036197049050519486,,,0.00251234441465804,0.00725751625494556,0.00015319295524951056,,0.7032489037630426,,0.024330510191692706,Control
7,0.0059049365030340835,0.07807062567574186,1.84178239199363e-05,,,0.3642964613895621,0.004496782547836755,,0.027753535513814778,,0.019473610496621437,,,0.058843733062179784,,0.006018378154760724,0.002612092697919757,0.013228247841572711,,,,0.0021247287418845193,0.014304476178872285,0.004929399016285809,0.0005728752813777987,0.00017294539054489634,0.3824572453492971,,0.0147215083347737,Control
8,,0.02938408957860774,0.0046119685279422335,0.004772847601319473,0.0017796420710275518,0.22126418389180216,0.002466608942861676,5.627206045389877e-05,0.161839666958949,,0.032661606387214666,,0.003954918447741827,0.0038501079192291405,0.0027886723630001745,0.002232667772909572,0.006716726752948458,0.08185905792430177,,,0.00031371928097535264,0.004417102351144373,0.00509318113894854,0.013717866542006588,0.0009588636991990745,0.0016630276383328532,0.3770858948738188,5.535624030184619e-05,0.03645595103496327,Control
9,0.007438689429155631,0.055812413528525895,,,0.0004694457255033202,0.140040934932639,0.011288328034511045,0.0001459046701738204,0.050223958567154926,,0.05892763128359379,0.01170686017231035,,0.13942364594344206,,0.0067993616925758,,0.0292966374585243,,,,0.00030374699518004436,0.018007493174110187,0.007215853205617432,6.866702309579101e-05,,0.45980479383568074,,0.0030256343282059244,Control
